This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
20030602   1.11   1.02   1.11   2.01   1.28   2.36
20030603  -0.19  -0.10   0.05  -0.09  -0.28  -0.16
20030604   0.08   0.16   0.20   0.23   0.52   0.59
20030605   1.75   1.44   1.97   1.71   2.25   1.81
20030606  -0.09  -0.06  -0.01   0.67   0.05   0.61
20030609   0.58   0.86   1.18   0.53   1.17   0.48
20030610   0.57   0.19   0.36  -0.58   0.01  -0.18
20030611   0.43   0.43   0.73   0.45   0.56   0.28
20030612   0.30  -0.03   0.07   0.27   0.19  -0.03
20030613   0.99   0.88   0.62   1.30   0.50   0.62
20030616  -0.07  -0.05  -0.37  -1.54  -1.16  -0.78
20030617  -0.31  -0.40  -0.48   1.73   1.05   0.50
20030618   0.48   0.66   0.80   1.31   1.13   1.38
20030619  -0.26   0.03  -0.23   0.17  -0.43   0.28
20030620   0.58   0.40   0.54   0.07   0.33   0.78
20030623   1.40   0.76   1.24   0.48   1.31   1.53
20030624  -1.33  -1.32  -1.40  -2.62  -2.53  -2.09
20030625   0.76   1.05   1.02  -0.48   0.09   0.83
20030626  -0.94  -1.16  -0.70  -1.05  -0.58  -0.56
20030627   0.76   0.87   1.31   1.51   0.86   1.97
20030630   0.95   0.61   0.39  -0.21   0.47  -0.44
20030701   1.22   1.11   1.57   1.41   1.80   2.02
20030702   1.85   2.12   2.13   4.61   3.97   4.07
20030703  -1.39  -1.30  -1.61   1.53   0.60   0.11
20030704   0.87   0.36   0.65  -0.73  -0.36  -0.08
20030707   1.14   1.04   1.24   1.96   1.56   2.65
20030708   0.33   0.19  -0.19   2.01   0.63   0.08
20030709   1.16   0.24   0.35   0.60   0.73   0.58
20030710   1.09   0.50   0.64  -0.96  -0.08  -0.55
20030711  -1.33  -1.08  -1.39  -3.64  -2.65  -3.08
20030714   1.11   0.86   0.89   1.36   0.65   1.47
20030715  -0.22   0.15  -0.11   0.09  -0.44   0.05
20030716  -1.02  -0.58  -1.23  -0.77  -0.44  -1.18
20030717  -1.86  -2.05  -2.86  -2.58  -2.60  -2.99
20030718  -0.12   0.43   0.59   0.72   0.86   0.60
20030721   0.05   0.05   0.05   0.05   0.05   0.05
20030722  -0.64  -0.74  -0.90  -1.26  -0.76  -0.63
20030723   1.54   1.33   1.74   1.20   1.78   2.44
20030724  -0.04  -0.17   0.40   0.04   0.18   0.66
20030725   0.27   0.17   0.20   0.42  -0.18  -0.07
20030728   0.59   0.67   1.05   0.73   1.01   1.94
20030729  -0.03  -0.26  -0.09  -0.47  -0.66  -0.64
20030730  -0.01  -0.05  -0.08  -2.03  -1.72  -1.75
20030731  -0.69  -0.63  -1.06  -0.43  -0.63  -1.39
20030801   1.05   0.85   1.11   0.31   0.51   1.73
20030804  -0.48  -0.38  -0.41  -1.13  -0.83  -1.29
20030805  -0.56  -0.49  -0.67  -0.54  -0.64  -0.56
20030806  -1.31  -0.89  -0.95  -0.23  -0.76  -1.39
20030807   0.77   0.77   0.68   0.39   0.30   0.48
20030808  -0.44  -0.51  -0.45   0.20   0.11  -0.02
20030811   0.83   0.95   1.13   1.62   1.56   1.44
20030812   0.21   0.41   0.39   0.37   0.59   1.05
20030813   1.18   0.56   0.81   1.63   1.32   1.62
20030814   1.50   0.82   0.96   1.46   1.33   1.81
20030815   0.34   0.21   0.25  -0.35  -0.11   0.00
20030818   1.15   0.83   1.29   0.44   0.92   1.91
20030819   1.57   1.52   1.99   2.51   2.23   2.13
20030820   0.68   0.86   1.13   1.19   1.54   1.28
20030821   0.12   0.61   0.52   1.27   0.89   0.88
20030822  -0.12  -0.06  -0.01  -0.64  -0.07   0.02
20030825   0.61   0.59   0.38  -0.55  -0.62  -0.18
20030826   0.55  -0.09   0.33   0.08   0.60   0.69
20030827   0.30  -0.06   0.12  -0.09  -0.34   0.00
20030828  -0.63  -0.15  -0.55  -0.82  -0.62  -0.58
20030829   1.54   1.00   1.19   1.29   1.11   1.46
20030901   1.73   1.79   1.88   2.74   2.81   2.85
20030902  -0.01  -0.18   0.15   0.10  -0.02   0.70
20030903   1.01   0.92   0.64   0.88   1.01   0.66
20030904  -0.21  -0.57  -0.87  -0.66  -1.01  -1.50
20030905   0.44  -0.35  -0.39  -0.16  -0.69  -0.46
20030908   0.52  -0.04   0.23  -0.26   0.10   0.88
20030909   1.06   0.64   0.91   1.78   1.75   1.67
20030910   0.19   0.02   0.14  -0.65  -0.67  -0.14
20030911  -0.37  -0.61  -0.75  -2.12  -1.66  -2.18
20030912   0.93   0.64   0.89   1.95   1.37   1.67
20030915  -0.16  -0.16  -0.16  -0.16  -0.16  -0.16
20030916   1.78   1.25   1.59   2.76   3.01   3.14
20030917   0.69   0.51   0.34   1.54   0.79   0.84
20030918   1.55   0.82   0.97   0.67   1.24   1.44
20030919   1.72   1.53   1.48  -0.22   1.21   1.11
20030922   1.25   1.55   1.23  -1.62  -1.00  -0.58
20030923  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07
20030924   0.07   0.11  -0.12   0.99   1.22  -0.21
20030925  -2.09  -1.63  -1.90  -2.23  -2.32  -2.96
20030926   1.66   0.89   0.91   0.66   0.31   0.97
20030929   0.85   0.83   0.50  -0.22   0.07  -0.27
20030930   1.27   0.14   0.08  -0.11   0.14   0.72
20031001   2.07   1.05   0.82   1.06   2.21   2.43
20031002   2.00   1.58   1.25   2.09   2.66   3.18
20031003   2.20   0.64   0.72   0.29   0.77   1.18
20031006   0.92   0.71   0.29   0.60  -0.40  -0.21
20031007   1.52   1.35   0.86   2.23   1.62   0.81
20031008  -0.24  -0.11  -0.15  -2.48  -0.88  -1.36
20031009   2.64   0.85   0.57   0.57   0.81   0.39
20031010   2.56   1.55   1.41   1.93   1.72   2.34
20031013  -0.24  -0.24  -0.24  -0.24  -0.24  -0.24
20031014   2.33   1.02   0.49   1.38   1.25   1.21
20031015   0.70  -0.07  -0.02  -1.26  -1.44  -0.67
20031016   0.72   0.85   0.78   0.90   0.44   0.83
20031017   1.62   1.04   1.33   0.57   0.73   1.20
20031020  -0.64  -0.32   0.20   0.30   0.15   0.13
20031021  -2.22  -0.30   0.08  -0.50  -0.17  -0.41
20031022  -1.64  -0.74  -0.61  -0.93  -1.51  -1.67
20031023  -5.91  -4.67  -4.92  -5.64  -5.33  -6.09
20031024   2.19   0.59   0.59   0.82   1.17   1.25
20031027   3.09   1.86   1.10   1.37   1.63   1.53
20031028   1.38   0.82   0.90   0.68   1.47   2.03
20031029   1.23   0.91   0.77   1.01   0.93   1.92
20031030   0.26  -0.17   0.03  -0.85  -0.67  -0.87
20031031  -1.70  -1.59  -1.51  -2.08  -1.69  -2.16
20031103  -0.92  -0.92  -0.92  -0.92  -0.92  -0.92
20031104   1.91   2.30   2.33   4.54   2.95   3.82
20031105  -0.84  -0.33  -0.44  -1.37  -0.73  -0.31
20031106  -1.71  -1.14  -1.37  -2.91  -2.92  -3.03
20031107   0.70   0.89   0.86   1.99   1.66   1.60
20031110  -0.75   0.05   0.00  -0.37  -0.94  -1.00
20031111  -4.12  -2.29  -2.75  -2.45  -2.03  -2.77
20031112  -0.02  -0.63  -0.65   0.34   0.20  -1.29
20031113   1.77   1.41   1.28   2.18   1.77   2.09
20031114  -1.36  -0.88  -0.86  -1.67  -1.27  -1.19
20031117  -6.34  -4.49  -5.31  -2.92  -3.78  -5.37
20031118  -0.03  -0.47  -0.28   1.04   1.22   1.65
20031119  -3.50  -1.78  -1.99  -4.07  -2.69  -2.91
20031120   1.56   1.12   1.14   2.24   2.08   2.03
20031121   0.70   0.41   0.58   0.17   0.58   1.05
20031124  -0.53  -0.53  -0.53  -0.53  -0.53  -0.53
20031125   2.11   1.59   1.77   0.81   1.36   2.06
20031126   2.99   0.77   1.34   2.18   1.33   1.74
20031127   0.99   0.50   0.22   0.09   0.48   0.80
20031128  -1.09  -1.21  -1.12  -0.74  -1.15  -1.98
20031201   0.52   0.84   0.72   2.47   2.17   2.73
20031202   0.74   0.82   0.86   0.78   1.23   1.72
20031203   0.03   0.10   0.36  -0.74  -0.55  -0.05
20031204  -0.18   0.29   0.31   0.91   0.66   0.94
20031205  -0.51   0.27   0.45   0.02  -0.03   0.33
20031208  -1.85  -0.76  -0.87  -2.47  -1.60  -2.34
20031209  -0.24   0.08   0.20   0.03   0.80   0.24
20031210  -2.62  -2.02  -2.19  -2.95  -2.51  -2.48
20031211   0.17   0.73   0.62   1.74   1.15   1.25
20031212   0.70   0.62   0.71   0.98   0.94   1.13
20031215   2.23   1.39   1.52   2.70   2.34   2.87
20031216  -0.85  -0.56  -0.85  -1.92  -1.72  -1.80
20031217  -0.57  -0.66  -0.46  -1.69  -1.21  -1.04
20031218  -1.11  -0.36  -0.46   0.57   0.33   0.05
20031219   0.26   0.05  -0.02   1.59   0.92   0.56
20031222   0.60   0.46   0.21   1.40   0.69   0.48
20031223   0.13   0.13   0.13   0.13   0.13   0.13
20031224   0.47  -0.04   0.12  -0.40  -0.37   0.21
20031225   1.07   0.29   0.60   0.05   0.19   0.37
20031226   1.36   0.84   0.94   0.09   0.48   0.50
20031229   2.64   1.64   2.09   0.80   1.03   1.36
20031230   1.08   1.06   1.34   1.80   1.47   1.74
20031231  -0.23  -0.23  -0.23  -0.23  -0.23  -0.23
20040101  -0.21  -0.21  -0.21  -0.21  -0.21  -0.21
20040102   0.37   0.37   0.37   0.37   0.37   0.37
20040105   1.90   2.26   2.23   2.36   2.11   2.47
20040106   0.00   0.13   0.21  -0.36   0.16  -0.51
20040107   1.31   0.45   0.32  -0.29  -0.71  -0.08
20040108   1.41   0.90   1.15   0.35   0.40   0.64
20040109   0.19   0.12   0.39   0.80  -0.24  -0.06
20040112   0.15   0.15   0.15   0.15   0.15   0.15
20040113   0.40   0.27   0.41  -0.63   0.17  -0.38
20040114   0.70   0.36   0.51  -0.21  -0.18   0.48
20040115  -0.55  -0.51  -0.72  -1.63  -1.25  -1.53
20040116   0.71  -0.05   0.40   1.13   1.28   0.90
20040119   0.12   0.08   0.48   0.40   0.83   0.94
20040120   1.03   0.53   0.65   0.80   0.36   0.28
20040121   0.10  -0.06   0.31  -0.34  -0.50  -0.30
20040122   0.62   1.10   1.21   1.06   1.15   1.21
20040123  -0.92  -0.53  -0.38  -0.73  -0.48  -0.13
20040126  -0.13   0.11   0.39  -0.33  -0.15  -0.97
20040127   1.15   0.74   0.61   0.22   0.38   0.11
20040128  -1.39  -0.86  -1.04  -1.02  -1.01  -1.25
20040129  -1.22  -0.81  -1.04  -0.20  -0.23  -1.06
20040130   0.87   0.73   0.72  -0.31   0.12   0.27
20040202   0.27   0.64   0.85   0.22   0.23   0.56
20040203  -0.39  -0.12  -0.17  -0.37  -0.36  -0.93
20040204  -2.18  -1.29  -1.33  -1.83  -1.78  -2.02
20040205  -1.01  -0.45  -0.45  -0.23  -0.39   0.28
20040206   1.30   0.80   0.74   0.45   0.80   1.15
20040209  -0.26   0.04  -0.09  -0.32  -0.77  -0.43
20040210  -0.30   0.07  -0.09  -0.04   0.11  -0.22
20040211   0.14   0.14   0.15   0.14   0.14   0.14
20040212   0.65   0.42   0.56   0.23   0.97   0.86
20040213   0.56  -0.06   0.29   0.94   0.98   0.83
20040216   0.43   0.84   0.73   0.17   0.34   0.53
20040217  -0.01   0.22   0.50   0.86   0.46   0.83
20040218  -1.30  -1.04  -0.93  -1.29  -0.89  -1.45
20040219  -0.54  -0.29  -0.20   1.04   0.05  -0.03
20040220  -1.71  -1.94  -1.84  -1.83  -2.04  -1.96
20040223   1.11   1.19   1.28   1.65   1.24   1.62
20040224  -0.27  -0.33  -0.49  -1.91  -1.34  -1.41
20040225  -1.15  -0.99  -0.86  -1.14  -0.83  -0.75
20040226   0.54   0.16   0.36   0.69   0.76   0.63
20040227   1.97   1.55   1.77   2.36   2.50   2.71
20040301   1.91   1.57   1.74   2.20   2.49   2.74
20040302  -0.81  -0.77  -0.62  -0.32  -0.19  -0.06
20040303   0.51   0.58   0.71  -0.04  -0.20   0.04
20040304   0.04   0.42   0.26  -0.80  -0.51  -0.33
20040305  -0.42  -0.21  -0.42   0.35   0.01  -0.41
20040308   1.70   1.49   1.66   0.78   0.82   1.43
20040309   1.12   0.05   0.43   0.02   0.08  -0.02
20040310   0.82   0.97   0.76  -0.35  -0.20   0.23
20040311   0.64   0.29   0.23  -1.11  -0.76   0.03
20040312  -0.10  -0.58  -0.39  -1.22  -1.15  -0.93
20040315   1.69   1.99   2.34   1.32   1.96   2.63
20040316   1.38   1.89   1.61   0.76   1.47   0.88
20040317   2.12   1.92   2.24   2.18   2.19   2.47
20040318   0.55   1.08   0.99   1.50   2.19   1.54
20040319   0.31   0.22   0.28  -0.73  -0.28  -0.52
20040322   0.71   0.28   0.47  -0.96  -0.87  -0.36
20040323   0.39   0.23   0.13   0.22   0.02   0.39
20040324   1.24   1.31   1.80   0.59   2.47   2.39
20040325   0.38   1.24   1.04   0.96   1.51   1.82
20040326   1.69   0.82   1.17   2.61   1.24   2.19
20040329   1.92   1.11   1.13   1.33   0.41  -0.02
20040330   1.38  -0.01   0.03  -0.06  -0.66  -0.87
20040331   3.64   2.73   2.24   1.15   1.89   2.36
20040401   4.23   1.01   0.93  -0.20   0.33   0.74
20040402   2.71   0.27  -0.14   0.35  -0.31  -0.39
20040405   1.77   0.94   0.59   1.63   0.77   0.28
20040406  -1.77  -0.74  -0.42  -0.14   0.07   0.03
20040407   0.37   0.82   0.94  -0.36   0.20   0.42
20040408   0.59  -0.15  -0.25  -0.68  -0.54  -0.58
20040409  -2.40  -1.43  -1.86  -1.55  -1.48  -1.95
20040412   4.47   3.59   3.17   1.86   2.25   2.66
20040413   0.06   0.47   0.20  -0.87  -0.30   0.15
20040414  -0.58  -1.22  -0.68  -2.05  -1.97  -1.51
20040415  -1.88  -1.49  -1.13  -1.22  -1.48  -1.77
20040416   0.67   1.12   0.86   1.33   0.35  -0.19
20040419  -2.64  -1.53  -1.92  -0.93  -1.80  -2.42
20040420  -0.05   0.45   0.72   1.37   1.20   1.91
20040421   0.16  -0.41  -0.03  -0.94  -0.74  -0.11
20040422   0.58   0.39   0.30   0.61   0.17  -0.37
20040423   1.22   0.60   0.54   1.40   0.32   0.57
20040426   0.69   0.52   0.44   0.57   0.20   0.57
20040427  -0.63  -0.98  -1.18  -1.43  -1.09  -1.00
20040428   0.25  -0.19  -0.27  -1.02  -0.67  -0.15
20040429   0.19   0.19   0.18   0.19   0.19   0.19
20040430  -0.33  -0.98  -1.53  -2.37  -2.00  -2.33
20040503   0.17   0.17   0.17   0.17   0.17   0.17
20040504   0.89   0.89   0.89   0.89   0.89   0.89
20040505   0.61   0.61   0.61   0.61   0.61   0.61
20040506  -0.81  -1.48  -2.23  -2.15  -2.90  -3.48
20040507  -3.25  -3.18  -3.18  -3.34  -3.48  -3.15
20040510 -10.30  -8.13  -8.21  -6.35  -6.37  -7.70
20040511  -2.56  -1.15  -0.35   0.92   0.40   1.49
20040512   4.53   3.07   3.17   2.93   3.44   2.96
20040513  -3.02  -2.50  -2.76  -3.73  -3.65  -3.74
20040514  -2.45  -1.12  -1.06   0.14   0.23  -0.56
20040517  -7.83  -4.96  -5.07  -2.83  -3.28  -4.24
20040518   2.70   1.45   1.64   1.43   2.43   2.67
20040519   6.24   4.82   4.83   2.91   3.89   4.53
20040520   0.28   1.00   0.94  -0.23   0.25   0.77
20040521   2.78   1.73   2.34   1.89   2.23   2.53
20040524   0.96   0.02   0.42  -0.28  -0.01  -0.04
20040525   0.69   0.38   0.43  -0.28  -0.06  -0.46
20040526   0.64   0.42   0.47   1.00   1.12   0.93
20040527   0.03   0.34   0.39   1.54   0.64   0.31
20040528   1.71   1.51   1.56   2.02   1.56   2.11
20040531   0.81   0.82   0.68   0.12   0.87   0.32
20040601   0.29  -0.35  -0.41  -0.56  -0.92  -0.52
20040602   0.56   0.24   0.29   0.20   0.11  -0.37
20040603  -1.80  -1.62  -1.80  -2.21  -2.42  -2.19
20040604  -0.23  -0.13   0.02   0.48  -0.09   0.26
20040607   3.26   3.02   2.96   3.65   3.97   4.01
20040608  -0.26   0.34   0.48   0.15   0.56   0.76
20040609  -0.16  -0.57  -0.31  -1.41  -1.10  -0.51
20040610   1.70   1.63   1.90   1.54   1.90   1.70
20040611  -0.27  -0.13  -0.23  -0.96  -0.86  -0.58
20040614   0.43  -0.17  -0.06  -1.19  -1.08  -0.86
20040615   1.98   0.93   0.89   1.03   0.90   0.43
20040616   1.28   0.57   0.70   0.93   0.93   0.78
20040617   1.41   0.83   0.86   0.10   0.49   0.15
20040618   0.20  -0.04   0.00  -0.64  -0.81  -0.98
20040621   0.34   0.55   0.76   1.40   1.38   1.25
20040622  -1.31  -0.41  -0.41  -0.65  -0.39  -0.47
20040623   0.14   0.14   0.37   0.42   0.29   0.24
20040624   1.78   1.70   2.01   2.43   2.04   2.52
20040625   0.12  -0.06  -0.01  -0.08  -0.03  -0.31
20040628   1.81   1.39   0.93   0.67   0.55   1.04
20040629   0.82   0.60   0.31  -0.42  -0.13  -0.22
20040630   1.13   0.12   0.20  -0.28  -0.36  -0.50
20040701   1.48   0.49   0.54   0.13   0.40   0.23
20040702  -0.01  -0.54  -0.43  -1.25  -1.11  -0.98
20040705  -1.71  -1.57  -1.52  -2.08  -2.08  -2.23
20040706  -2.38  -1.28  -0.91  -1.24  -0.98  -1.12
20040707   0.30  -0.04  -0.01   0.28  -0.11   0.13
20040708  -0.89  -0.76  -0.54  -1.09  -0.63  -0.59
20040709   2.14   2.00   1.71   1.75   1.74   1.93
20040712   1.99   1.47   1.38   1.16   1.22   1.25
20040713   0.23  -0.07   0.12  -0.48   0.51  -0.25
20040714  -2.90  -1.63  -1.38  -1.79  -1.70  -1.66
20040715  -2.48  -1.44  -1.31  -1.47  -0.05  -0.40
20040716   1.77   1.42   1.39   1.36   0.62   1.32
20040719   0.40   0.40   0.40   0.40   0.40   0.40
20040720  -1.40  -0.87  -0.87  -2.13  -1.02  -0.73
20040721  -0.19  -0.03  -0.16   0.63  -0.10   0.02
20040722  -1.05  -0.65  -0.45  -0.58  -0.91  -1.15
20040723  -0.83  -0.53  -0.36  -1.50  -1.18  -0.61
20040726  -2.18  -1.30  -0.79  -0.59  -0.66  -0.37
20040727  -4.82  -2.98  -2.62  -1.96  -1.95  -1.92
20040728   1.43   0.70   0.48   1.00   0.60   0.50
20040729  -2.68  -1.29  -1.17  -1.65  -0.47  -0.89
20040730   1.93   1.73   1.67   2.37   2.03   2.05
20040802  -0.19   0.21   0.36   0.16   0.15   0.72
20040803  -2.05  -0.81  -0.53  -0.68  -0.65  -0.46
20040804  -1.24  -1.91  -1.66  -1.42  -1.70  -1.40
20040805   0.17  -0.17  -0.51  -0.34  -0.36  -0.58
20040806   0.92   0.73   0.63   0.45   0.32   0.39
20040809  -0.68  -0.59  -0.64  -0.56  -0.71  -0.64
20040810   1.30  -0.04  -0.17   0.10  -0.52  -0.50
20040811   1.26   1.16   1.30   1.63   2.05   1.64
20040812   0.40  -0.06   0.14  -0.19  -0.51  -0.23
20040813  -1.16  -0.88  -0.79  -1.51  -1.73  -1.53
20040816  -1.24  -0.60  -0.59  -0.76  -1.03  -0.87
20040817  -0.45   0.20   0.46   0.90   0.94   0.69
20040818  -0.09   0.42   0.69   1.36   0.97   0.74
20040819   0.84   0.84   0.68   1.29   0.93   0.95
20040820   1.01   0.43   0.55   0.51   0.38   0.48
20040823   0.21  -0.11  -0.18  -0.31  -0.22  -0.34
20040824   0.20   0.06   0.24   0.49   0.53  -0.12
20040825   0.43   0.20   0.16   0.29   0.66   0.94
20040826   1.06   0.62   0.48   0.29   0.77   0.44
20040827   1.25   0.49   0.54   0.81   0.56   0.68
20040830   0.29   0.20  -0.01   0.09  -0.50   0.03
20040831   0.26   0.40   0.33  -0.07  -0.22   0.18
20040901   1.09   0.51   0.28   0.21   0.15   0.17
20040902   0.37   0.22   0.37   0.52  -0.12   0.28
20040903  -1.56  -1.14  -1.29  -2.35  -1.86  -1.87
20040906   0.72   1.27   1.37   1.88   2.00   1.75
20040907   0.11   0.51   0.57   1.09   0.82   0.70
20040908   0.20  -0.05  -0.04  -0.28  -0.02   0.26
20040909  -1.08  -0.72  -0.79  -1.33  -1.22  -1.27
20040910  -0.60  -0.44  -0.42  -0.73  -0.50  -0.43
20040913   0.36   0.21   0.33   0.93   0.69   0.55
20040914   0.00   0.54   0.45   0.73   0.47   0.57
20040915  -1.67  -1.14  -0.94  -1.73  -1.47  -1.28
20040916  -0.46  -0.20  -0.03  -0.08  -0.28  -0.06
20040917  -0.74  -0.47  -0.40  -0.59  -0.52  -0.59
20040920  -0.07  -0.07  -0.07  -0.07  -0.07  -0.07
20040921  -1.48  -0.53  -0.05   0.10  -0.07  -0.15
20040922  -1.71  -1.18  -1.06  -1.29  -0.79  -0.86
20040923  -0.17  -0.17  -0.17  -0.17  -0.17  -0.17
20040924   0.00  -0.45  -0.36  -1.15  -0.83  -0.82
20040927  -1.61  -1.17  -0.76  -0.95  -0.87  -0.57
20040928  -1.09  -0.65  -0.69  -0.87  -0.43  -0.07
20040929  -0.48   0.11   0.14   0.09   0.37   0.63
20040930   3.27   1.61   1.21   2.34   1.99   1.83
20041001   1.02   0.48   0.38   1.10   0.77   0.80
20041004   1.63   1.07   0.95   2.10   1.33   1.17
20041005  -0.11  -0.09   0.10  -0.29   0.09  -0.13
20041006   0.99   0.47   0.37   0.61   0.43   0.39
20041007   0.54   0.19   0.21  -0.47  -0.48  -0.35
20041008   1.06   1.27   1.36   1.27   1.46   1.56
20041011   0.16   0.16   0.16   0.16   0.16   0.16
20041012  -1.08  -0.77  -0.60  -1.70  -1.43  -1.20
20041013  -0.83  -0.31  -0.33  -0.24  -0.49  -0.38
20041014  -1.67  -1.16  -1.13  -0.90  -1.16  -1.38
20041015   0.58   0.05  -0.07  -0.18   0.01  -0.05
20041018  -0.83  -0.24  -0.14  -0.47  -0.29  -0.04
20041019   0.89   1.15   1.20   1.54   1.36   1.80
20041020  -1.48  -0.99  -0.88  -1.19  -1.20  -0.94
20041021  -0.54   0.15   0.21  -0.15  -0.04  -0.01
20041022   0.58   0.45   0.49   0.84   0.79   0.26
20041025  -0.99  -0.57  -0.27  -0.82  -1.05  -0.99
20041026  -0.19  -0.25  -0.36   0.04  -0.21  -0.31
20041027   0.37   0.17   0.12   0.42   0.30   0.38
20041028   1.27   1.02   0.81   1.66   1.78   1.19
20041029  -0.11   0.23   0.35  -0.08  -0.08   0.60
20041101  -2.28  -1.40  -0.91  -1.67  -0.74  -0.66
20041102   1.28   1.01   0.88   1.98   1.61   1.68
20041103  -0.17  -0.17  -0.17  -0.17  -0.17  -0.17
20041104   0.93   0.79   0.73   0.68   0.85   0.70
20041105   1.66   1.20   1.11   1.30   1.47   1.44
20041108  -0.28  -0.65  -0.34  -0.82  -0.64  -0.78
20041109  -0.05  -0.12  -0.09  -0.57  -0.40  -0.30
20041110  -0.78  -1.34  -1.27  -1.28  -1.34  -1.18
20041111   0.02  -0.38  -0.29  -0.30  -0.39  -0.43
20041112   2.36   1.58   1.35   2.39   2.32   1.90
20041115   2.32   1.54   1.25   2.39   1.94   1.64
20041116  -0.87  -0.33  -0.39  -0.55  -0.29  -0.17
20041117   1.02   0.85   0.87   0.88   0.75   0.52
20041118  -0.80  -0.60  -0.37  -0.37  -0.61  -0.61
20041119   0.22   0.76   0.83   1.00   0.98   1.09
20041122  -1.81  -1.25  -1.16  -1.83  -1.91  -1.82
20041123  -0.16  -0.16  -0.16  -0.16  -0.16  -0.16
20041124   1.03   0.55   0.59   0.51   0.55   0.89
20041125   0.69   0.65   0.59   0.48   0.76   0.90
20041126   0.08  -0.20  -0.21  -0.36  -0.35  -0.70
20041129   0.27   0.31   0.39   0.83   0.87   0.99
20041130  -0.28  -0.39  -0.20  -0.65  -0.77  -0.37
20041201  -0.79  -0.19  -0.04  -0.70  -0.56  -0.49
20041202  -0.02   0.09   0.17   1.15   1.02   0.96
20041203   1.19   1.32   1.22   2.11   1.41   1.08
20041206  -1.00  -1.01  -0.93  -1.43  -1.95  -1.65
20041207  -0.26  -0.27  -0.03  -1.00  -0.51  -0.78
20041208  -1.15  -1.13  -1.10  -0.53  -0.26  -0.37
20041209  -1.39  -1.27  -1.31  -1.75  -1.78  -1.67
20041210  -0.64  -0.49  -0.45  -1.06  -0.88  -0.69
20041213  -0.92   0.16   0.19   0.17   0.82   0.81
20041214  -0.53  -0.20  -0.10   0.62   0.53   0.92
20041215   1.13   1.25   1.27   1.43   1.42   1.51
20041216  -0.69  -0.72  -0.48  -0.33  -0.47  -0.51
20041217   1.27   1.01   1.01   1.65   1.30   1.15
20041220   0.76   0.40   0.51  -0.19  -0.19  -0.12
20041221   0.61   0.52   0.57   0.35   0.30   0.57
20041222   0.51   0.58   0.72   0.59   0.66   0.86
20041223   0.56   0.56   0.56   0.56   0.56   0.56
20041224   0.54   0.58   0.55   1.14   1.00   1.15
20041227   0.71   0.82   0.98   0.57   0.61   0.55
20041228   0.99   0.31   0.29   1.08   0.33   0.34
20041229   0.44  -0.12  -0.34  -0.55  -0.74  -0.51
20041230   1.23   1.41   1.38   1.43   1.53   1.63
20041231   0.48   0.48   0.48   0.48   0.48   0.48
20050103  -0.16  -0.16  -0.16  -0.16  -0.16  -0.16
20050104  -0.79  -1.10  -1.00  -1.56  -1.18  -1.28
20050105   0.70   0.10   0.28  -0.47  -0.56  -0.65
20050106   0.17  -0.25  -0.11  -0.47  -0.37  -0.52
20050107   0.74   0.73   0.68  -0.13  -0.04   0.27
20050110   0.52   0.52   0.52   0.52   0.52   0.52
20050111   1.89   1.95   1.97   1.72   1.64   1.98
20050112   1.04   1.07   0.65   0.05   0.25   0.10
20050113  -0.24  -0.10  -0.11  -0.93  -0.77  -0.84
20050114   0.78   0.81   0.76   1.03   0.80   1.22
20050117   1.59   1.04   0.69   0.32   0.08   0.44
20050118  -0.43  -0.32  -0.23  -0.48  -0.52  -0.60
20050119  -0.04  -0.25  -0.37  -0.91  -0.53  -0.40
20050120  -1.52  -0.86  -1.01  -1.60  -1.47  -1.63
20050121   0.75   0.90   0.90   0.44   0.53   0.84
20050124   1.04   0.41   0.55   0.87   0.42   0.82
20050125  -1.11  -1.00  -1.06  -1.55  -1.43  -1.15
20050126   1.09   1.27   1.33   1.19   1.67   1.61
20050127   0.14   0.58   0.65   0.21   0.25   0.27
20050128  -0.74  -0.67  -0.86  -0.57  -0.87  -0.89
20050131   0.59   0.26   0.44   0.09   0.05   0.12
20050201   0.13   0.14   0.24   0.02  -0.04  -0.11
20050202   0.96   1.05   1.00   0.33   0.38   0.70
20050203  -0.64  -0.62  -0.29  -1.04  -0.95  -0.97
20050204  -0.14   0.00   0.14  -0.10   0.07   0.12
20050207   0.15  -0.11   0.22   0.23  -0.19   0.03
20050208  -0.97  -0.84  -0.89  -0.64  -0.83  -1.23
20050209   0.06   0.43   0.41   0.10   0.37   0.28
20050210  -0.22  -0.15  -0.07   0.15   0.31  -0.29
20050211   0.18   0.18   0.18   0.18   0.18   0.18
20050214   0.89   1.20   1.21   1.30   1.28   1.26
20050215   0.23   0.46   0.37   0.31   0.74   0.67
20050216  -1.92  -1.44  -1.42  -1.00  -1.06  -1.39
20050217  -0.66  -0.42  -0.32  -0.78  -0.41  -0.17
20050218  -0.15  -0.02   0.11   0.07   0.55   0.23
20050221   0.76   0.78   0.75   0.25  -0.10   0.42
20050222   1.44   1.22   1.35   1.20   1.01   1.00
