This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Developed_ex_US.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
201109 ,-11.71  ,-9.23  ,-9.44 ,-11.07 ,-10.91  ,-9.97
201110   ,5.91   ,4.94   ,5.87   ,7.58   ,8.96   ,8.92
201111  ,-5.63  ,-4.41  ,-4.49  ,-6.97  ,-4.66  ,-4.55
201112  ,-1.94   ,0.00  ,-0.01  ,-2.00  ,-1.71  ,-1.80
201201   ,9.62   ,8.00   ,7.27  ,10.54   ,7.74   ,7.41
201202   ,6.68   ,5.98   ,6.44   ,5.99   ,6.60   ,5.76
201203  ,-1.27   ,1.14   ,1.21  ,-1.43   ,0.59  ,-0.14
201204  ,-1.71   ,0.01   ,1.01  ,-3.05  ,-0.86  ,-0.49
201205 ,-12.20  ,-9.39  ,-9.09 ,-13.21 ,-12.02 ,-11.15
201206   ,0.98   ,3.14   ,2.89   ,5.96   ,4.50   ,4.77
201207  ,-0.32  ,-0.43   ,0.27   ,0.04   ,0.85   ,0.20
201208   ,2.74   ,2.79   ,2.26   ,3.84   ,2.20   ,2.73
201209   ,4.09   ,3.64   ,3.69   ,4.83   ,3.98   ,2.95
201210   ,0.25   ,0.45   ,0.89   ,0.46   ,0.70   ,0.61
201211  ,-1.08   ,0.53   ,0.27   ,0.79   ,0.97   ,1.63
201212   ,3.61   ,3.71   ,3.56   ,3.72   ,3.20   ,4.14
201301   ,7.83   ,6.70   ,6.92   ,5.54   ,5.07   ,3.95
201302  ,-2.04   ,0.29   ,0.14  ,-1.07   ,0.70   ,0.26
201303  ,-0.45   ,1.71   ,3.10   ,0.74   ,1.39   ,1.29
201304  ,-0.86   ,2.95   ,2.92   ,4.78   ,3.18   ,3.88
201305  ,-3.02  ,-1.54  ,-2.35  ,-1.97  ,-1.43  ,-0.68
201306  ,-5.61  ,-2.95  ,-3.74  ,-3.90  ,-2.90  ,-3.00
201307   ,6.23   ,5.05   ,6.85   ,5.21   ,5.47   ,5.63
201308   ,3.06   ,1.37   ,0.90  ,-0.73  ,-0.91  ,-1.26
201309   ,7.87   ,8.14   ,8.08   ,7.61   ,6.93   ,7.03
201310   ,2.87   ,3.27   ,3.10   ,3.83   ,2.88   ,2.21
201311  ,-0.52   ,0.65   ,0.17   ,0.43   ,0.49   ,0.21
201312   ,1.10   ,1.55   ,1.40   ,1.46   ,1.66   ,1.66
201401   ,3.47   ,1.51   ,2.46  ,-2.09  ,-2.54  ,-2.71
201402   ,3.85   ,3.19   ,2.47   ,5.04   ,5.51   ,4.96
201403   ,0.27   ,0.70   ,0.21  ,-0.11   ,0.01   ,0.04
201404  ,-1.14   ,0.58   ,0.28  ,-0.07   ,1.21   ,0.50
201405   ,0.32   ,0.80   ,0.86   ,1.57   ,1.69   ,1.77
201406   ,3.09   ,3.02   ,3.73   ,2.10   ,2.09   ,1.73
201407   ,2.17  ,-0.21  ,-0.06  ,-1.88  ,-2.21  ,-2.50
201408   ,0.38  ,-0.01   ,0.58  ,-0.52  ,-0.26   ,0.02
201409  ,-5.39  ,-3.99  ,-4.31  ,-5.03  ,-4.32  ,-5.16
201410  ,-4.80  ,-3.90  ,-3.62  ,-3.54  ,-1.58  ,-1.07
201411  ,-1.75  ,-0.67  ,-1.04   ,0.99   ,0.96   ,0.17
201412  ,-4.16  ,-1.66  ,-1.70  ,-2.67  ,-1.99  ,-1.68
201501  ,-2.35  ,-1.39  ,-0.69  ,-1.32  ,-0.18  ,-0.53
201502   ,4.11   ,3.74   ,3.64   ,7.67   ,6.40   ,5.99
201503  ,-1.38  ,-0.54  ,-0.40  ,-1.72  ,-1.07  ,-1.58
201504   ,9.54   ,7.85   ,7.24   ,6.00   ,5.67   ,5.29
201505   ,2.38   ,0.69   ,0.74  ,-0.52  ,-0.34  ,-0.42
201506  ,-0.61  ,-0.08   ,0.55  ,-2.61  ,-2.42  ,-2.62
201507  ,-2.88  ,-1.45  ,-0.49  ,-0.49  ,-0.11   ,1.21
201508  ,-5.19  ,-4.19  ,-5.35  ,-5.79  ,-4.73  ,-5.16
201509  ,-1.87  ,-2.24  ,-2.30  ,-5.34  ,-4.23  ,-3.70
201510   ,5.20   ,4.63   ,4.89   ,7.18   ,7.21   ,7.02
201511  ,-2.06  ,-1.01   ,0.45  ,-2.95  ,-0.47   ,0.22
201512   ,0.39   ,1.20   ,0.82  ,-1.36  ,-0.87  ,-0.96
201601  ,-6.30  ,-6.18  ,-6.18  ,-8.74  ,-7.10  ,-6.17
201602   ,2.24   ,0.71   ,0.65   ,0.48  ,-0.03  ,-0.03
201603   ,9.44   ,8.53   ,9.83   ,8.75   ,8.58   ,7.99
201604   ,6.85   ,4.34   ,3.76   ,5.15   ,3.20   ,2.34
201605  ,-1.59  ,-1.38  ,-0.77  ,-1.35  ,-0.94  ,-0.24
201606  ,-1.46  ,-1.64  ,-1.73  ,-5.34  ,-4.25  ,-4.05
201607   ,5.27   ,4.86   ,4.78   ,6.36   ,5.89   ,5.22
201608   ,1.30   ,1.59   ,0.99   ,0.21   ,0.39  ,-0.17
201609   ,3.82   ,3.49   ,4.52   ,2.17   ,2.28   ,1.84
201610  ,-0.60  ,-0.12  ,-0.62  ,-1.07  ,-2.13  ,-2.41
201611  ,-1.80  ,-2.05  ,-2.89  ,-1.77  ,-2.53  ,-3.33
201612   ,1.01   ,1.91   ,2.06   ,2.81   ,2.64   ,2.44
201701   ,8.07   ,6.17   ,7.38   ,4.41   ,4.14   ,3.25
201702   ,2.17   ,1.77   ,2.25   ,0.27   ,1.23   ,1.67
201703   ,1.39   ,2.36   ,3.10   ,1.91   ,2.94   ,3.41
201704  ,-0.07   ,2.50   ,1.96   ,2.86   ,3.74   ,3.42
201705   ,1.53   ,4.22   ,4.55   ,2.25   ,4.10   ,4.25
201706   ,1.49   ,1.99   ,2.10   ,1.51   ,0.95   ,0.59
201707   ,4.88   ,4.66   ,4.13   ,3.82   ,3.11   ,3.39
201708   ,1.10   ,0.72   ,1.49   ,0.17   ,0.47   ,1.83
201709   ,2.44   ,2.49   ,1.91   ,2.23   ,2.07   ,1.96
201710   ,2.27   ,0.95   ,2.16   ,0.95   ,1.80   ,1.28
201711   ,2.65   ,0.87   ,2.56   ,0.83   ,0.91   ,0.98
201712   ,3.76   ,2.83   ,3.63   ,3.27   ,2.21   ,1.88
201801   ,7.70   ,6.38   ,6.56   ,5.28   ,4.96   ,4.32
201802  ,-4.12  ,-2.93  ,-1.92  ,-3.89  ,-3.83  ,-3.23
201803  ,-1.80  ,-0.86  ,-0.79  ,-1.51  ,-1.11  ,-0.45
201804  ,-1.36  ,-0.54  ,-0.52   ,2.35   ,1.31   ,1.54
201805  ,-1.28   ,0.02   ,0.95  ,-2.33  ,-1.24  ,-0.51
201806  ,-3.62  ,-2.40  ,-2.62  ,-2.01  ,-1.58  ,-1.13
201807   ,0.28   ,0.03  ,-0.52   ,1.64   ,0.99   ,1.23
201808  ,-1.85  ,-1.21  ,-0.86  ,-1.65  ,-1.27  ,-1.26
201809   ,0.12  ,-0.24  ,-0.95   ,0.92   ,0.16   ,0.06
201810  ,-8.69  ,-8.27  ,-9.18  ,-8.71  ,-9.17  ,-9.47
201811  ,-0.95   ,0.26   ,0.52  ,-0.43   ,0.14  ,-0.16
201812  ,-6.01  ,-5.99  ,-7.47  ,-5.73  ,-5.14  ,-5.17
201901   ,5.76   ,5.61   ,6.94   ,6.83   ,7.49   ,8.27
201902   ,0.98   ,1.14   ,2.06   ,2.65   ,2.16   ,2.06
201903   ,0.04  ,-0.18   ,0.01  ,-0.54   ,0.11   ,0.12
201904   ,1.38   ,2.24   ,1.86   ,2.85   ,2.98   ,3.37
201905  ,-3.15  ,-3.38  ,-3.13  ,-5.14  ,-5.89  ,-5.37
201906   ,2.36   ,2.77   ,2.50   ,4.17   ,5.45   ,5.38
201907   ,0.65  ,-1.26   ,0.55  ,-1.90  ,-1.63  ,-1.16
201908  ,-2.91  ,-4.10  ,-3.11  ,-2.74  ,-2.00  ,-2.56
201909   ,1.60   ,2.17   ,2.36   ,2.72   ,3.14   ,2.38
201910   ,2.11   ,3.53   ,4.26   ,3.88   ,3.57   ,4.73
201911   ,0.08   ,1.91   ,2.14   ,1.84   ,1.93   ,2.57
201912   ,4.85   ,5.74   ,5.00   ,4.36   ,3.80   ,3.37
202001   ,0.21  ,-2.62  ,-2.47  ,-2.88  ,-2.14  ,-3.05
202002  ,-9.58  ,-9.89 ,-11.48  ,-8.63  ,-9.11  ,-9.49
202003 ,-16.14 ,-16.23 ,-16.97 ,-16.10 ,-15.61 ,-15.54
202004  ,16.91  ,11.27  ,13.35   ,8.59  ,10.06  ,11.48
202005   ,8.42   ,5.70   ,8.66   ,4.22   ,5.93   ,7.12
202006   ,6.37   ,3.19   ,3.42   ,3.15   ,2.40   ,1.72



  Average Value Weighted Returns -- Annual
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
1991   ,1.53   ,6.54  ,10.51   ,5.21  ,10.02  ,11.29
1992 ,-21.47 ,-13.24  ,-8.60 ,-18.81 ,-12.99 ,-15.91
1993  ,44.46  ,42.46  ,41.42  ,32.45  ,29.74  ,24.77
1994  ,11.52  ,11.77   ,7.49  ,11.49   ,8.80  ,10.74
1995   ,7.33   ,6.15   ,9.14   ,3.04  ,11.54   ,9.24
1996   ,4.82   ,6.48  ,13.17  ,-6.93  ,10.57   ,9.02
1997 ,-20.06 ,-14.33  ,-9.93 ,-12.17   ,5.22   ,5.30
1998   ,7.74   ,8.26  ,12.41  ,13.62  ,16.88  ,20.57
1999  ,42.22  ,34.07  ,46.01  ,23.69  ,27.12  ,53.86
2000 ,-16.97 ,-10.91 ,-12.09 ,-14.57 ,-11.53 ,-22.17
2001 ,-19.37 ,-12.10 ,-13.14 ,-23.31 ,-19.06 ,-23.26
2002  ,-6.66   ,2.25  ,-0.61 ,-24.37  ,-9.45 ,-10.11
2003  ,62.73  ,60.37  ,67.73  ,51.57  ,41.95  ,35.41
2004  ,28.43  ,31.70  ,40.34  ,21.81  ,22.38  ,20.59
2005  ,23.33  ,24.39  ,25.63  ,15.06  ,16.07  ,16.56
2006  ,18.35  ,16.30  ,18.09  ,27.00  ,29.18  ,24.51
2007   ,9.23   ,9.28   ,5.25  ,12.02   ,9.35  ,20.03
2008 ,-44.38 ,-44.20 ,-46.60 ,-45.63 ,-42.73 ,-40.63
2009  ,35.72  ,43.72  ,53.39  ,29.07  ,36.22  ,31.81
2010  ,20.48  ,22.82  ,26.74   ,9.02  ,14.52   ,7.51
2011 ,-20.01 ,-11.48  ,-9.06 ,-20.28 ,-11.62  ,-7.69
2012   ,9.69  ,17.26  ,19.21  ,21.25  ,18.58  ,14.19
2013  ,18.71  ,30.76  ,30.89  ,28.29  ,20.52  ,21.75
2014  ,-6.97  ,-3.61  ,-2.86  ,-8.13  ,-2.54  ,-4.24
2015   ,1.07   ,7.20  ,10.96  ,-3.47  ,-1.93   ,0.96
2016   ,7.27  ,12.04  ,10.06   ,2.23   ,4.82  ,-0.39
2017  ,27.72  ,34.76  ,35.75  ,26.97  ,27.33  ,25.55
2018 ,-20.25 ,-18.02 ,-16.96 ,-16.00 ,-13.66 ,-10.77
2019  ,14.45  ,18.38  ,25.03  ,19.23  ,21.47  ,26.22



  Average Equal Weighted Returns -- Annual
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
1991  ,13.44  ,11.15  ,15.40   ,5.99   ,9.62  ,10.48
1992 ,-14.96  ,-9.50  ,-8.73 ,-21.07 ,-15.20 ,-15.68
1993  ,68.30  ,51.03  ,50.61  ,30.80  ,31.09  ,25.26
1994  ,16.04  ,16.12  ,11.28  ,16.39  ,12.57  ,12.05
1995  ,10.94   ,9.66  ,10.43   ,0.94   ,5.14   ,7.88
1996  ,23.77  ,13.55  ,19.16  ,-0.29   ,6.25   ,8.28
1997 ,-16.66 ,-10.20  ,-8.51 ,-16.70  ,-6.30  ,-7.53
1998   ,6.99   ,9.24   ,9.32  ,15.12  ,13.98  ,16.49
1999  ,62.24  ,39.65  ,40.97  ,20.23  ,21.81  ,30.66
2000  ,-7.95  ,-6.12  ,-6.27  ,-7.45  ,-3.05  ,-7.66
2001 ,-15.22  ,-9.00 ,-10.11 ,-23.80 ,-11.82 ,-14.20
2002  ,-6.53   ,5.11   ,2.26 ,-11.16  ,-1.35  ,-4.59
2003  ,84.47  ,69.24  ,75.47  ,57.92  ,56.14  ,50.51
2004  ,28.94  ,33.68  ,38.33  ,26.90  ,27.59  ,29.28
2005  ,19.21  ,19.79  ,18.18  ,18.77  ,21.65  ,22.44
2006  ,27.60  ,18.66  ,18.77  ,28.37  ,27.70  ,24.03
2007  ,18.65  ,13.16   ,6.19   ,4.97   ,9.71  ,10.60
2008 ,-51.50 ,-43.70 ,-46.25 ,-45.46 ,-44.41 ,-45.72
2009  ,84.34  ,61.13  ,69.73  ,47.54  ,52.06  ,59.06
2010  ,26.57  ,24.99  ,27.83  ,16.21  ,20.62  ,18.26
2011 ,-15.80  ,-6.52  ,-4.99 ,-21.01 ,-12.59  ,-9.94
2012  ,10.21  ,20.19  ,21.60  ,17.77  ,18.40  ,18.59
2013  ,16.59  ,30.15  ,30.31  ,23.45  ,24.43  ,22.81
2014  ,-4.18  ,-0.92  ,-0.44  ,-6.43  ,-1.78  ,-4.20
2015   ,4.45   ,6.81   ,8.85  ,-2.35   ,4.07   ,4.02
2016  ,18.59  ,14.10  ,14.31   ,6.55   ,5.08   ,2.59
2017  ,36.38  ,36.31  ,44.06  ,27.30  ,31.35  ,31.67
2018 ,-20.27 ,-15.28 ,-16.32 ,-15.61 ,-15.31 ,-13.94
2019  ,14.22  ,16.83  ,23.09  ,19.94  ,22.40  ,24.86



  Number of Firms in Portfolios
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199007   ,1541   ,1210    ,933    ,555    ,740    ,556
199008   ,1534   ,1210    ,932    ,555    ,740    ,556
199009   ,1534   ,1209    ,931    ,555    ,740    ,556
199010   ,1531   ,1207    ,929    ,554    ,740    ,555
199011   ,1513   ,1204    ,928    ,554    ,740    ,554
199012   ,1505   ,1203    ,927    ,554    ,739    ,554
199101   ,1502   ,1201    ,926    ,553    ,739    ,554
199102   ,1497   ,1199    ,924    ,552    ,739    ,554
199103   ,1492   ,1198    ,924    ,552    ,739    ,554
199104   ,1486   ,1196    ,923    ,551    ,739    ,553
199105   ,1479   ,1193    ,922    ,550    ,739    ,553
199106   ,1474   ,1191    ,922    ,549    ,738    ,552
199107   ,1859   ,1378   ,1027    ,580    ,771    ,580
199108   ,1855   ,1374   ,1027    ,580    ,771    ,580
199109   ,1851   ,1373   ,1027    ,579    ,769    ,580
199110   ,1831   ,1372   ,1025    ,579    ,769    ,580
199111   ,1816   ,1370   ,1023    ,577    ,769    ,580
199112   ,1811   ,1368   ,1022    ,577    ,769    ,580
199201   ,1806   ,1364   ,1020    ,575    ,768    ,579
199202   ,1803   ,1363   ,1018    ,575    ,768    ,579
199203   ,1797   ,1363   ,1016    ,575    ,768    ,579
199204   ,1793   ,1363   ,1015    ,575    ,767    ,579
199205   ,1789   ,1360   ,1012    ,575    ,767    ,578
199206   ,1785   ,1356   ,1011    ,573    ,767    ,578
199207   ,2280   ,1512   ,1201    ,622    ,832    ,622
199208   ,2278   ,1509   ,1200    ,618    ,832    ,622
199209   ,2276   ,1504   ,1200    ,618    ,832    ,621
199210   ,2268   ,1500   ,1198    ,617    ,832    ,621
199211   ,2261   ,1499   ,1198    ,617    ,832    ,621
199212   ,2254   ,1495   ,1198    ,617    ,832    ,621
199301   ,2248   ,1492   ,1195    ,614    ,832    ,620
199302   ,2246   ,1492   ,1194    ,614    ,832    ,620
199303   ,2244   ,1490   ,1194    ,614    ,832    ,620
199304   ,2242   ,1489   ,1193    ,613    ,832    ,620
199305   ,2239   ,1486   ,1191    ,613    ,831    ,619
199306   ,2235   ,1483   ,1189    ,612    ,829    ,618
199307   ,2541   ,1596   ,1389    ,633    ,845    ,633
199308   ,2532   ,1595   ,1388    ,633    ,845    ,633
199309   ,2526   ,1592   ,1385    ,633    ,845    ,633
199310   ,2525   ,1592   ,1385    ,633    ,845    ,632
199311   ,2522   ,1590   ,1384    ,632    ,844    ,632
199312   ,2513   ,1588   ,1384    ,632    ,843    ,632
199401   ,2512   ,1587   ,1383    ,632    ,842    ,632
199402   ,2505   ,1586   ,1383    ,631    ,842    ,632
199403   ,2500   ,1584   ,1383    ,630    ,842    ,632
199404   ,2495   ,1584   ,1382    ,629    ,842    ,631
199405   ,2486   ,1581   ,1381    ,629    ,842    ,630
199406   ,2483   ,1580   ,1380    ,629    ,839    ,629
199407   ,2894   ,1674   ,1530    ,693    ,925    ,693
199408   ,2893   ,1673   ,1529    ,693    ,925    ,693
199409   ,2890   ,1671   ,1529    ,693    ,924    ,692
199410   ,2887   ,1668   ,1527    ,692    ,923    ,691
199411   ,2880   ,1661   ,1524    ,691    ,923    ,691
199412   ,2878   ,1658   ,1523    ,691    ,923    ,691
199501   ,2872   ,1656   ,1519    ,691    ,919    ,689
199502   ,2866   ,1655   ,1519    ,691    ,919    ,689
199503   ,2862   ,1653   ,1517    ,691    ,919    ,689
199504   ,2851   ,1650   ,1515    ,690    ,918    ,687
199505   ,2844   ,1645   ,1513    ,690    ,918    ,687
199506   ,2838   ,1641   ,1509    ,690    ,918    ,687
199507   ,3168   ,2065   ,1716    ,706    ,947    ,707
199508   ,3157   ,2063   ,1709    ,705    ,947    ,704
199509   ,3153   ,2059   ,1705    ,705    ,947    ,702
199510   ,3150   ,2056   ,1703    ,705    ,945    ,701
199511   ,3138   ,2052   ,1703    ,704    ,944    ,699
199512   ,3130   ,2046   ,1700    ,702    ,943    ,697
199601   ,3116   ,2044   ,1691    ,700    ,940    ,695
199602   ,3112   ,2040   ,1685    ,696    ,938    ,693
199603   ,3107   ,2035   ,1683    ,694    ,937    ,692
199604   ,3096   ,2032   ,1677    ,692    ,936    ,691
199605   ,3091   ,2025   ,1674    ,689    ,934    ,689
199606   ,3087   ,2022   ,1666    ,689    ,932    ,688
199607   ,3547   ,2282   ,1615    ,734    ,980    ,733
199608   ,3542   ,2276   ,1613    ,733    ,978    ,730
199609   ,3528   ,2268   ,1607    ,730    ,976    ,726
199610   ,3514   ,2263   ,1602    ,727    ,975    ,724
199611   ,3505   ,2252   ,1599    ,725    ,974    ,722
199612   ,3499   ,2245   ,1596    ,723    ,974    ,722
199701   ,3479   ,2241   ,1589    ,722    ,969    ,719
199702   ,3464   ,2236   ,1584    ,721    ,966    ,718
199703   ,3449   ,2232   ,1581    ,721    ,966    ,718
199704   ,3433   ,2228   ,1578    ,721    ,965    ,718
199705   ,3421   ,2224   ,1572    ,719    ,962    ,716
199706   ,3408   ,2215   ,1568    ,718    ,962    ,713
199707   ,4129   ,2305   ,1837    ,683    ,912    ,683
199708   ,4110   ,2303   ,1832    ,683    ,912    ,681
199709   ,4100   ,2297   ,1830    ,681    ,910    ,680
199710   ,4086   ,2294   ,1827    ,681    ,909    ,678
199711   ,4065   ,2286   ,1821    ,680    ,909    ,676
199712   ,4055   ,2273   ,1814    ,680    ,909    ,676
199801   ,4028   ,2265   ,1810    ,678    ,907    ,673
199802   ,4019   ,2261   ,1805    ,676    ,907    ,670
199803   ,4004   ,2247   ,1797    ,675    ,903    ,668
199804   ,3985   ,2236   ,1789    ,673    ,900    ,667
199805   ,3975   ,2230   ,1780    ,671    ,899    ,666
199806   ,3956   ,2219   ,1777    ,669    ,897    ,666
199807   ,4408   ,2665   ,1964    ,566    ,752    ,565
199808   ,4384   ,2658   ,1956    ,562    ,749    ,565
199809   ,4361   ,2645   ,1946    ,561    ,743    ,563
199810   ,4340   ,2632   ,1938    ,557    ,742    ,561
199811   ,4319   ,2624   ,1932    ,555    ,740    ,560
199812   ,4297   ,2612   ,1922    ,554    ,737    ,556
199901   ,4271   ,2604   ,1908    ,546    ,733    ,551
199902   ,4264   ,2591   ,1898    ,542    ,731    ,549
199903   ,4250   ,2579   ,1889    ,539    ,731    ,546
199904   ,4225   ,2565   ,1883    ,538    ,729    ,545
199905   ,4210   ,2555   ,1876    ,536    ,727    ,544
199906   ,4194   ,2546   ,1868    ,532    ,725    ,542
199907   ,4754   ,2569   ,2049    ,549    ,731    ,549
199908   ,4730   ,2553   ,2035    ,546    ,723    ,548
199909   ,4712   ,2539   ,2028    ,544    ,722    ,547
199910   ,4687   ,2517   ,2022    ,539    ,719    ,545
199911   ,4672   ,2501   ,2013    ,539    ,718    ,544
199912   ,4651   ,2489   ,1999    ,536    ,716    ,541
200001   ,4627   ,2477   ,1989    ,532    ,711    ,537
200002   ,4602   ,2473   ,1978    ,530    ,711    ,535
200003   ,4583   ,2456   ,1971    ,529    ,708    ,535
200004   ,4554   ,2445   ,1956    ,525    ,706    ,535
200005   ,4542   ,2432   ,1949    ,519    ,703    ,535
200006   ,4516   ,2421   ,1940    ,516    ,700    ,533
200007   ,5125   ,2563   ,2095    ,512    ,682    ,513
200008   ,5106   ,2555   ,2082    ,511    ,677    ,510
200009   ,5085   ,2545   ,2072    ,510    ,672    ,507
200010   ,5057   ,2527   ,2059    ,505    ,669    ,502
200011   ,5035   ,2517   ,2051    ,503    ,665    ,501
200012   ,5016   ,2505   ,2044    ,500    ,662    ,500
200101   ,4998   ,2490   ,2038    ,498    ,658    ,497
200102   ,4983   ,2477   ,2027    ,496    ,656    ,497
200103   ,4962   ,2467   ,2017    ,496    ,654    ,497
200104   ,4928   ,2453   ,2004    ,485    ,652    ,494
200105   ,4910   ,2443   ,1999    ,484    ,651    ,491
200106   ,4885   ,2430   ,1994    ,483    ,651    ,486
200107   ,5555   ,2578   ,2136    ,501    ,670    ,501
200108   ,5533   ,2563   ,2123    ,501    ,666    ,497
200109   ,5514   ,2558   ,2116    ,501    ,663    ,497
200110   ,5482   ,2551   ,2106    ,499    ,658    ,496
200111   ,5455   ,2542   ,2099    ,496    ,654    ,493
200112   ,5435   ,2528   ,2092    ,495    ,654    ,493
200201   ,5405   ,2521   ,2081    ,493    ,651    ,489
200202   ,5380   ,2515   ,2071    ,491    ,650    ,487
200203   ,5352   ,2503   ,2064    ,490    ,648    ,485
200204   ,5327   ,2492   ,2058    ,487    ,646    ,484
200205   ,5310   ,2483   ,2053    ,487    ,644    ,483
200206   ,5289   ,2473   ,2048    ,485    ,643    ,483
200207   ,5623   ,2604   ,1966    ,499    ,665    ,499
200208   ,5593   ,2589   ,1952    ,497    ,664    ,497
200209   ,5562   ,2582   ,1944    ,497    ,661    ,495
200210   ,5526   ,2563   ,1935    ,494    ,658    ,489
200211   ,5502   ,2552   ,1926    ,494    ,655    ,488
200212   ,5486   ,2548   ,1924    ,493    ,654    ,484
200301   ,5460   ,2535   ,1912    ,490    ,652    ,480
200302   ,5441   ,2521   ,1901    ,489    ,650    ,480
200303   ,5414   ,2516   ,1891    ,489    ,650    ,478
200304   ,5384   ,2506   ,1882    ,485    ,645    ,478
200305   ,5365   ,2494   ,1877    ,484    ,644    ,476
200306   ,5342   ,2487   ,1867    ,482    ,641    ,473
200307   ,5280   ,2487   ,1865    ,513    ,683    ,514
200308   ,5255   ,2480   ,1855    ,511    ,680    ,511
200309   ,5239   ,2470   ,1848    ,509    ,678    ,508
200310   ,5219   ,2457   ,1840    ,506    ,677    ,505
200311   ,5194   ,2450   ,1831    ,506    ,676    ,504
200312   ,5183   ,2442   ,1823    ,505    ,675    ,503
200401   ,5153   ,2435   ,1807    ,502    ,674    ,502
200402   ,5139   ,2425   ,1803    ,499    ,672    ,502
200403   ,5124   ,2417   ,1797    ,497    ,671    ,501
200404   ,5108   ,2405   ,1789    ,495    ,669    ,499
200405   ,5099   ,2398   ,1782    ,494    ,667    ,497
200406   ,5084   ,2392   ,1777    ,491    ,667    ,495
200407   ,5163   ,2444   ,1767    ,566    ,753    ,566
200408   ,5138   ,2434   ,1760    ,562    ,753    ,562
200409   ,5126   ,2429   ,1754    ,560    ,749    ,557
200410   ,5109   ,2423   ,1744    ,559    ,747    ,556
200411   ,5098   ,2418   ,1740    ,558    ,746    ,554
200412   ,5013   ,2384   ,1712    ,555    ,741    ,553
200501   ,5010   ,2383   ,1713    ,554    ,743    ,552
200502   ,4996   ,2378   ,1708    ,551    ,741    ,551
200503   ,4975   ,2373   ,1702    ,550    ,740    ,550
200504   ,4959   ,2369   ,1699    ,549    ,738    ,550
200505   ,4945   ,2364   ,1696    ,548    ,735    ,549
200506   ,4929   ,2355   ,1687    ,545    ,734    ,546
200507   ,5419   ,2486   ,1765    ,603    ,803    ,603
200508   ,5404   ,2478   ,1759    ,599    ,800    ,598
200509   ,5389   ,2474   ,1759    ,597    ,799    ,596
200510   ,5367   ,2468   ,1754    ,593    ,792    ,593
200511   ,5344   ,2461   ,1753    ,593    ,792    ,593
200512   ,5326   ,2453   ,1749    ,591    ,789    ,592
200601   ,5306   ,2442   ,1742    ,588    ,784    ,586
200602   ,5294   ,2436   ,1736    ,586    ,782    ,585
200603   ,5283   ,2430   ,1730    ,584    ,779    ,583
200604   ,5264   ,2422   ,1723    ,579    ,778    ,580
200605   ,5252   ,2417   ,1718    ,578    ,777    ,579
200606   ,5241   ,2407   ,1711    ,577    ,777    ,579
200607   ,6005   ,2498   ,1831    ,614    ,818    ,613
200608   ,5990   ,2488   ,1822    ,608    ,813    ,609
200609   ,5968   ,2477   ,1813    ,606    ,810    ,607
200610   ,5947   ,2463   ,1800    ,602    ,807    ,605
200611   ,5907   ,2457   ,1796    ,600    ,804    ,604
200612   ,5892   ,2446   ,1785    ,599    ,800    ,601
200701   ,5874   ,2435   ,1781    ,595    ,798    ,596
200702   ,5849   ,2422   ,1773    ,592    ,797    ,594
200703   ,5828   ,2419   ,1759    ,589    ,797    ,594
200704   ,5801   ,2408   ,1755    ,587    ,793    ,592
200705   ,5789   ,2401   ,1749    ,585    ,791    ,588
200706   ,5755   ,2392   ,1738    ,583    ,789    ,587
200707   ,6472   ,2621   ,1791    ,621    ,830    ,621
200708   ,6450   ,2608   ,1783    ,620    ,826    ,619
200709   ,6431   ,2592   ,1774    ,620    ,822    ,613
200710   ,6404   ,2582   ,1763    ,617    ,820    ,611
200711   ,6380   ,2570   ,1746    ,616    ,817    ,611
200712   ,6355   ,2554   ,1736    ,615    ,815    ,608
200801   ,6329   ,2545   ,1729    ,613    ,813    ,603
200802   ,6304   ,2537   ,1719    ,611    ,809    ,603
200803   ,6279   ,2525   ,1708    ,609    ,805    ,599
200804   ,6254   ,2503   ,1701    ,608    ,803    ,598
200805   ,6235   ,2496   ,1695    ,605    ,800    ,597
200806   ,6198   ,2484   ,1684    ,603    ,797    ,594
200807   ,6861   ,2704   ,1858    ,559    ,742    ,559
200808   ,6839   ,2694   ,1851    ,557    ,739    ,558
200809   ,6816   ,2684   ,1844    ,554    ,737    ,557
200810   ,6786   ,2675   ,1833    ,551    ,734    ,557
200811   ,6745   ,2665   ,1824    ,550    ,732    ,554
200812   ,6717   ,2660   ,1817    ,548    ,732    ,553
200901   ,6676   ,2636   ,1807    ,547    ,731    ,552
200902   ,6654   ,2633   ,1798    ,546    ,728    ,551
