This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.
199803  -9.69  -7.98  -8.50  -7.64  -5.92  -5.82
199804  -6.04  -5.32  -4.75  -4.96  -3.64  -1.59
199805  -4.95  -4.32  -4.10  -2.63  -3.22  -3.05
199806   1.24   1.03   0.29   0.80   1.46   0.44
199807  -2.13  -1.02  -1.20  -3.21  -0.34   0.29
199808  -9.47  -7.62  -6.78  -7.37  -6.06  -5.96
199809  -7.43  -5.46  -6.06  -4.32  -2.14  -3.16
199810  16.36  13.77  11.79  17.43  15.18  13.67
199811   7.59   5.46   7.94   2.94   2.67   6.53
199812   1.34   2.55   4.94   2.54   5.07   4.70
199901  -0.38  -0.66  -0.48   0.49   0.13   1.63
199902  -0.92  -1.40   2.47  -3.88  -3.22  -1.35
199903  14.83  12.43  14.92  12.82  11.62  15.94
199904  13.79  11.28  11.94   5.96   3.69   5.50
199905  -5.16  -5.46  -4.27  -3.34  -2.56  -4.19
199906  12.92  13.52  19.06   5.15   6.77  11.87
199907   8.76   7.73   7.94   8.12   7.38   9.93
199908   2.15   3.01   4.79   2.26   4.11   6.87
199909  -0.06   1.46   3.90   4.59   3.83   6.55
199910  -0.76  -2.09  -0.69  -0.02   1.10   3.32
199911  -5.00  -3.74  -2.58  -2.18  -2.71   5.42
199912  -6.81  -7.30  -6.77  -6.16  -2.66   0.67
200001  -0.09  -0.91   0.33   0.84   0.28   1.47
200002  -5.02  -5.14  -2.23  -8.12  -6.16  -3.85
200003  13.52  13.28  10.78  13.19  11.85   8.14
200004 -10.86 -10.24  -9.50  -5.11  -5.61  -5.45
200005   2.46   3.32   1.69   3.22   4.24  -1.88
200006  11.98  11.72  11.60  10.63   9.36   8.34
200007  -9.91  -6.66  -8.94 -12.90 -10.30 -13.59
200008   5.09   4.25   5.66   8.66   5.83   8.21
200009  -5.30  -3.58  -5.51  -4.53  -1.72  -4.21
200010  -9.90  -8.01 -10.00  -7.06  -5.26  -9.77
200011   1.32   0.14  -1.81  -0.33  -0.19  -2.94
200012  -7.29  -6.12  -7.64  -7.59  -5.23  -8.30
200101   0.23  -0.77   1.18   0.75  -3.02   1.89
200102   3.04   2.36   2.68  -3.41  -1.36  -4.50
200103  -2.08  -3.12  -4.07  -4.45  -3.44  -2.88
200104  13.49  10.57   8.90  13.20  10.10   9.18
200105   0.71   2.98   5.23  -1.52   0.60   2.38
200106  -2.27  -2.00  -4.24  -5.35  -2.97  -5.71
200107  -7.43  -5.28  -8.59  -7.91  -5.55  -7.32
200108   4.03   3.06   1.62   0.29   0.32  -2.94
200109 -10.01  -7.14  -9.66 -10.48  -6.25  -7.47
200110   2.15   1.67   4.66   1.89   1.29   5.26
200111  -6.71  -4.81  -3.95  -2.90  -4.00  -0.91
200112 -13.77 -10.56 -12.30  -9.87  -7.53  -9.09
200201  -3.01  -3.43  -2.53  -5.82  -6.37  -7.56
200202   6.49   6.25   4.90   6.51   6.30   5.24
200203   4.66   4.80   6.90   5.63   3.49   6.39
200204   4.31   5.55   5.45   6.91   5.59   6.45
200205  10.96   8.46   9.52  10.95   8.85   8.12
200206  -2.44  -0.94  -1.98  -3.98  -3.09  -4.95
200207  -0.76  -0.58  -2.72  -4.79  -4.67  -5.84
200208  -1.37  -0.83  -3.36  -1.06  -1.01  -2.34
200209  -5.31  -4.24  -7.11  -3.25  -3.20  -6.79
200210  -8.46  -6.85  -7.92  -8.39  -7.06  -8.56
200211  -3.92  -2.73  -3.88   1.47   2.19   5.68
200212   0.42   0.88  -0.37  -0.94  -0.64  -4.14
200301   4.45   2.07   2.18  -1.27  -2.47  -4.48
200302   7.51   6.93   3.84   5.51   2.44   0.93
200303   1.16   0.56  -0.48  -1.76  -1.83  -3.05
200304   5.58   3.59   4.53   3.14   2.13   0.84
200305   8.04   6.97   9.89   4.12   3.66   7.75
200306  13.19   9.11  12.28   9.22   7.59   7.69
200307   1.21   0.89   3.52   4.63   0.91   2.04
200308  11.39   8.83   8.21  11.62   8.47   8.08
200309   8.19   8.53  11.78   8.75   7.66  10.12
200310   5.03   3.56  10.79   6.89   3.44   4.44
200311  -7.42  -5.37  -7.57  -5.77  -3.39  -4.73
200312   3.95   5.65   4.20   6.82   7.18   6.17
200401  10.05   7.12   9.01   3.66   0.92   3.75
200402  -0.55   0.76  -0.43  -1.08   0.70   1.37
200403  24.91  21.89  24.06  17.71  14.35  16.65
200404   0.34   0.42   4.79  -3.77  -5.03  -3.61
200405  -6.11  -4.07  -5.98  -3.35  -1.70  -2.26
200406   9.73   8.87  12.60   7.04   5.79   6.92
200407  -5.27  -4.04  -7.41  -8.56  -5.88  -8.58
200408   2.10   1.26   1.49   1.24   0.98   0.75
200409  -2.11  -2.38  -5.09  -2.52  -2.56  -4.25
200410   4.67   3.04   2.55   2.20   1.57   2.12
200411   4.40   3.06   4.11   4.67   3.54   3.92
200412   3.64   4.04   4.00   4.93   5.42   4.72
200501   7.56   5.27   6.96   2.40   1.30   0.53
200502   5.82   5.90   3.43   2.48   2.06   1.02
200503   2.60   2.64   0.75  -0.44   0.62  -1.00
200504   0.01   1.05   2.31  -1.52  -1.53  -1.11
200505  -4.60  -4.06  -4.28  -2.61  -2.42  -3.75
200506   3.28   2.21   3.05   1.97   1.17   1.48
200507   3.55   3.07   2.37   1.63   0.85   0.84
200508   5.10   3.77   2.51   6.39   6.35   4.15
200509   2.02   3.06   0.36   7.36   6.53   3.79
200510   1.47   1.07   1.91   2.17   2.16   1.99
200511   1.72   2.19   2.88   3.76   1.53   3.98
200512  10.90  10.38  14.70   9.85   8.77  15.39
200601   4.05   5.50   4.04   4.01   3.93   2.43
200602  -6.57  -5.58  -5.91  -3.45  -2.16  -5.25
200603   1.74   2.48   2.93   3.58   3.31   5.07
200604   1.28   2.33   0.58   1.29   2.28   0.90
200605  -9.09  -7.14  -9.60  -6.95  -6.13  -8.51
200606  -2.66  -2.66  -1.96  -2.31  -1.86  -2.31
200607  -7.09  -5.25 -10.88  -3.12  -2.36  -5.82
200608   2.01   1.41   3.82   2.26   1.40   3.87
200609  -3.71  -2.59  -4.87  -1.17  -1.21  -1.53
200610  -0.52  -0.53  -1.21   0.10   0.16   1.22
200611  -3.41  -1.92  -4.37  -0.25  -0.22  -0.48
200612  -1.35  -0.04  -2.31  -0.02   1.35   0.24
200701   2.77   1.31   3.02   1.40   1.42   1.96
200702   3.45   3.48  -0.10   4.72   3.33   1.98
200703  -0.43  -0.04  -3.23  -0.93  -0.23  -1.92
200704  -4.27  -3.27  -6.96  -2.82  -0.25  -3.37
200705  -1.86  -2.27  -2.92  -1.79  -1.09  -1.27
200706   2.98   2.64   2.88  -0.54   1.28  -0.23
200707   2.11   1.53  -1.82  -1.18   0.30   0.60
200708  -5.37  -5.59  -9.50  -1.92  -3.71  -4.52
200709  -1.65  -1.05  -2.69   0.39   1.40   2.32
200710   0.32   0.76  10.52   1.78  -0.72   4.03
200711  -2.65  -3.54  -6.07  -0.12  -2.68  -4.04
200712  -4.73  -4.28  -5.79  -4.94  -3.80  -5.33
200801  -2.92  -4.49  -7.17  -2.16  -4.42  -6.96
200802   3.85   4.18   5.94   1.69   1.30   2.01
200803  -0.03  -0.82  -3.64  -0.20  -2.04  -6.24
200804   0.37   0.61   0.17   4.19   5.80   6.73
200805   3.93   4.77   4.36   1.45   2.78   2.26
200806  -2.55  -2.41  -8.15  -5.30  -6.62 -10.04
200807  -3.09  -3.62  -7.38  -0.11  -3.02  -4.30
200808  -7.38  -6.52 -11.61  -3.59  -4.04  -4.43
200809  -6.19  -6.29  -7.90  -7.39  -9.98 -12.17
200810  -7.96  -7.13 -15.24  -8.68 -14.19 -18.30
200811   3.80   4.10   3.20   3.91   3.92   1.48
200812   8.35   8.17   9.20   8.44   7.43   9.54
200901  -2.05  -2.60  -2.72  -5.85  -7.16  -5.52
200902 -13.00 -12.03 -14.56 -13.42 -13.68 -10.36
200903   4.53   3.37   7.14   2.86   6.79   6.22
200904   7.98   4.05   9.27   5.80  10.57  13.29
200905  12.81  12.17  19.77  10.74  12.39  15.56
200906  10.52   8.55  11.49   5.99   5.17   4.36
200907   1.26   3.29   3.11   2.07   3.62   4.54
200908   4.92   5.08   6.47   3.89   4.00   4.33
200909  -2.16   0.69  -0.06  -1.95  -0.29  -1.22
200910  -2.79  -2.44  -2.19  -2.85  -3.05  -1.21
200911  -5.84  -4.77  -6.26  -3.96  -2.22  -3.39
200912  -1.16  -1.49  -1.10   0.76  -1.73   0.61
201001   4.08   4.08   4.15   2.46   2.46   2.94
201002   1.36   2.14   1.43   0.96   1.38   1.12
201003   6.09   5.13   6.28   4.48   4.82   5.01
201004   8.70   5.83   9.69   3.04   1.33   2.22
201005  -7.60  -6.27  -7.09  -8.44  -6.72  -8.03
201006   0.33   1.02   0.49  -0.43   1.06  -1.13
201007   1.63   1.61   1.76   2.81   2.08   0.87
201008  -4.30  -1.81  -2.20  -5.31  -2.51  -1.02
201009   3.59   2.74   3.05   8.00   4.37   2.30
201010  -2.86  -2.45  -1.48   1.20   0.03   0.14
201011   6.61   2.08   2.13   4.34   1.25   0.15
201012  12.47  10.52  10.40   9.42   8.21   7.94
201101   4.60   3.33   2.82   1.51  -0.23   0.13
201102   6.41   4.47   5.03   4.10   4.69   4.32
201103  -6.09  -2.18  -5.32  -8.68  -6.94  -6.91
201104   2.66   0.84   1.54   0.99   0.35   0.41
201105  -1.69  -1.76  -1.06  -1.69  -1.96  -1.20
201106   4.39   4.19   4.12   3.60   3.73   4.63
201107   4.48   5.08   5.17   4.04   4.36   4.52
201108  -3.68  -2.67  -2.47  -7.62  -4.43  -5.76
201109  -4.28  -0.92  -3.03  -1.16   2.29   0.59
201110  -0.96  -2.78  -1.28  -0.64  -3.49  -3.51
201111  -1.53  -1.05  -2.83  -3.60  -2.29  -3.83
201112   4.07   3.54   3.88   0.99   1.86   1.64
201201   9.46   7.58   5.50   5.15   3.78   2.88
201202   2.60   1.10   1.65   2.32   0.97   2.12
201203   1.66   1.91   3.39   0.69   1.81   2.62
201204   1.65   1.38   3.43  -2.52  -1.52  -0.90
201205  -9.31  -7.47  -7.73  -9.69  -7.93  -9.42
201206   6.69   3.95   3.79   5.12   4.94   4.95
201207  -2.64  -1.30  -1.65  -2.90  -2.30  -0.57
201208  -0.59  -0.58  -0.91  -0.91  -1.10  -0.29
201209   0.73   1.64   2.44   2.09   2.08   3.04
201210  -0.17  -2.37  -0.40  -1.21  -1.86  -1.59
201211   1.08   1.05   1.14   1.12   2.01  -0.62
201212   4.04   2.10   1.36   6.00   3.47   2.42
201301   6.51   3.94   6.50   3.12   2.23   3.20
201302   1.52   1.80   3.39   3.04   3.00   3.38
201303   8.14   6.05  10.15   5.15   6.22   6.61
201304   8.80   4.48   8.72   8.32   7.06   7.90
201305  -5.54  -4.00  -4.30  -4.64  -6.42  -4.74
201306  -5.23  -3.02  -5.42   0.73   1.74   0.41
201307   5.99   4.67   7.02   1.82   0.98   3.06
201308  -1.49  -2.15  -1.68  -2.52  -2.14  -2.69
201309  12.37  11.41  11.95  10.32   8.54  10.34
201310   1.74   0.42   1.70  -0.19  -0.08   0.45
201311  -0.60  -1.28  -1.33   1.05   0.19  -0.02
201312   0.94   0.08   1.24   0.63  -0.21   0.70
201401   5.31   4.13   4.40  -2.15  -0.95  -0.88
201402  -3.58  -1.97  -3.38  -0.94  -1.38  -1.05
201403  -0.39   0.06  -0.29  -1.29   0.47  -0.54
201404  -1.52  -1.19  -1.31  -2.11  -1.45  -1.86
201405   2.15   1.32   2.11   4.32   3.02   4.01
201406   8.38   7.49   8.70   6.96   6.32   6.15
201407   3.08   1.16   0.92   0.78   0.62   0.36
201408   2.12   0.92   1.66  -1.89  -1.37  -1.32
201409  -2.09  -1.43  -3.14  -2.87  -2.45  -2.23
201410  -4.75  -4.41  -5.46  -2.37  -2.03  -2.84
201411  -0.79  -1.78  -0.54  -0.99  -1.64   0.70
201412   0.27   1.74  -0.08   0.53   0.12  -0.05
201501   3.84   2.89   3.01   3.25   2.78   3.68
201502   2.21   1.36   1.79   5.11   5.21   5.01
201503   1.07   2.00   2.19   1.27   2.43   2.39
201504   3.76   3.56   3.19   3.83   3.12   2.37
201505  -1.05  -0.68  -0.81   0.73   0.88   0.92
201506   2.41   2.30   3.65   0.27   0.41  -0.20
201507   0.10  -0.55   1.00   2.73   0.41   0.19
201508  -3.83  -3.68  -6.41  -3.72  -4.23  -5.91
201509  -3.76  -3.10  -4.16  -3.97  -5.14  -5.98
201510   4.83   5.18   5.17   7.14   9.02  10.18
201511   0.84   1.68   2.11  -1.11   0.78   2.39
201512   0.24   1.31   0.18   0.08   0.87  -0.36
201601  -6.12  -7.07  -7.08  -6.70  -6.74  -8.35
201602   1.29   0.56   0.23  -2.08  -1.56  -1.82
201603   7.29   7.96  11.29   5.25   5.41   6.74
201604   5.82   4.86   5.48   5.34   5.15   5.26
201605  -2.29  -1.13   0.53  -1.24  -1.03   0.01
201606   0.19   0.15  -0.11  -3.06  -3.09  -3.32
201607   5.03   6.43   4.21   5.46   7.88   6.82
201608  -0.99  -2.52  -1.12  -2.27  -2.49  -2.31
201609   5.38   5.95   7.37   5.00   4.25   4.28
201610   1.50   2.44   2.45   2.19   2.40   1.67
201611  -3.80  -4.40  -5.21  -4.04  -3.94  -6.23
201612   0.89   2.01   1.56   1.91   1.82   1.73
201701   7.30   6.65   8.78   3.55   3.68   3.55
201702   4.55   4.30   3.86   2.15   1.23   2.06
201703   2.11   2.60   2.88   0.43   0.54   1.42
201704  -0.44  -0.20  -1.11   2.66   1.85   1.58
201705   5.23   4.63   7.38   2.67   2.76   4.21
201706   3.27   2.47   3.07   1.70   1.92   0.71
201707   6.27   4.95   4.61   3.50   2.06   2.14
201708   2.95   3.29   1.88   0.60   0.19   1.62
201709   1.89   1.96   1.15   2.44   1.43   1.20
201710   3.59   3.43   3.02   4.69   3.56   2.97
201711   2.39   2.47   3.82   1.42   2.22   4.30
201712   2.77   3.13   3.51   2.83   1.98   1.89
201801   8.23   6.24   8.39   3.51   3.89   3.78
201802  -0.77  -0.44   0.45  -2.33  -1.16  -0.28
201803  -2.42  -1.65  -0.05  -2.81  -0.40   1.23
201804  -2.08  -1.11  -2.89   1.65   0.72  -0.27
201805  -1.36  -0.42   2.09  -2.39  -1.63   0.51
201806  -3.95  -2.67  -3.15  -2.83  -2.14  -2.60
201807  -1.21  -0.54  -1.35  -0.28  -0.63  -1.10
201808  -0.80  -0.73   1.87  -0.84  -0.99  -0.88
201809  -0.04   0.82  -0.04   2.94   2.70   1.22
201810  -7.08  -7.54  -9.02  -8.43  -8.74 -10.58
201811   0.39   0.91   1.39   1.99   2.37   2.88
201812 -10.50  -9.59 -13.27  -7.75  -7.16  -9.27
201901   6.55   4.56   7.76   6.25   4.76   6.90
201902   2.10   2.41   3.31   0.14   0.21   1.93
201903   1.00   0.02   1.14  -0.71   0.00   0.60
201904  -0.05   0.92   0.63   0.74   0.90   2.68
201905  -2.50  -2.56  -2.21  -4.40  -4.00  -4.98
201906   3.06   2.79   2.89   2.58   2.59   2.61
201907   1.57   1.70   2.62  -0.02  -0.38   1.97
201908  -2.73  -3.00  -4.05  -0.54  -1.86  -1.25
201909   3.27   3.31   3.10   4.15   4.80   3.77
201910   4.51   5.84   6.32   5.65   5.57   5.51
201911   1.46   0.58   2.86   0.49   0.90   1.27
201912   3.35   4.06   4.38   1.50   1.67   2.87
202001  -0.45  -0.54  -2.91  -2.99  -2.85  -4.20
202002 -15.07 -13.86 -16.50 -11.79 -11.60 -11.69
202003  -6.36  -4.56  -8.35  -6.43  -3.32  -5.55
202004   8.58   5.81  11.67   4.47   4.45   8.50
202005   9.23   7.28  11.47   6.87   7.00   9.27
202006   0.76   0.42   1.51  -2.31  -1.36  -1.26



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  15.13   7.47   2.86   3.12   7.88   7.89
1992 -29.00 -28.69 -28.23 -11.88 -26.70 -30.08
1993  15.46  18.56  23.06  24.70  23.06  25.48
1994  41.93  30.03  24.25  24.78  23.89  14.67
1995  -4.32  -4.28  -8.65   0.65  -3.70  -1.37
1996 -23.11 -19.35 -20.73 -21.98 -14.28 -10.55
1997 -56.52 -50.63 -52.07 -41.62 -21.63 -18.35
1998  15.61  14.07  17.48   7.34   9.39   4.29
1999  33.04  26.37  78.88  27.51  53.22 132.53
2000 -18.99 -12.04 -24.78 -22.73 -19.34 -44.79
2001 -19.44 -15.04 -21.32 -31.21 -26.68 -30.48
2002   0.23   2.58  -7.34   0.27  -8.26 -12.02
2003  71.29  50.69  64.32  54.35  29.24  30.79
2004  39.28  37.23  40.55  11.05  11.82  19.94
2005  38.20  38.79  39.91  29.65  27.29  21.61
2006 -21.37 -11.77 -23.42   3.67   1.26   1.81
2007  -9.74  -7.86 -18.52  -1.05  -6.26  -6.19
2008  -4.85 -11.14 -34.85 -13.02 -26.42 -38.10
2009  -1.24   4.71  18.35  -5.32   6.04  17.16
2010  26.44  19.93  20.68  15.49  17.36  10.80
2011   0.68   1.23  -0.34 -10.93 -11.24 -12.66
2012  12.10   5.53   8.63   7.99   5.17   5.56
2013  31.53  19.36  45.08  31.46  26.15  26.59
2014   3.29   4.01  -0.54  -0.68  -5.47  -2.71
2015  11.06  14.36  13.33  15.55  12.44  10.18
2016  11.59  13.22  13.37   2.76   0.95   6.08
2017  42.01  40.01  44.85  32.62  22.30  23.94
2018 -20.15 -17.68 -17.60 -14.79 -12.12 -11.30
2019  17.64  19.44  25.89  15.55  18.07  24.89



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  15.92  12.15   5.36   7.60   9.10   6.67
1992 -27.38 -27.45 -27.54 -21.86 -21.92 -25.58
1993  20.24  23.06  28.56  18.43  21.33  22.44
1994  51.76  35.99  31.99  31.89  24.72  18.07
1995  -2.95  -3.62  -7.95  -3.85  -6.69  -3.82
1996 -18.94 -16.68 -18.88 -19.29 -16.24 -15.72
1997 -57.03 -50.76 -53.25 -46.03 -37.82 -35.16
1998  26.23  20.84  23.47  19.92  25.61  24.84
1999  34.72  29.39  58.50  24.53  29.69  80.41
2000 -16.41 -10.47 -17.19 -12.11  -5.32 -23.73
2001 -19.56 -13.84 -19.09 -27.68 -20.73 -21.37
2002  -0.07   5.24  -4.74   1.28  -1.12 -10.08
2003  80.82  63.70  81.94  64.04  41.00  40.33
2004  51.54  44.59  47.93  21.74  17.84  21.11
2005  46.23  42.49  42.47  38.12  30.34  29.53
2006 -23.32 -13.80 -27.03  -6.38  -1.93 -10.56
2007  -9.44 -10.29 -21.75  -6.11  -4.91  -9.84
2008 -10.71 -10.37 -34.47  -8.78 -22.70 -36.26
2009  12.78  12.24  29.26   1.78  11.96  27.14
2010  32.36  26.34  30.99  23.33  18.40  12.34
2011   7.66  10.01   6.02  -8.80  -2.78  -5.67
2012  14.92   8.58  11.94   4.28   3.71   3.91
2013  36.39  23.55  42.85  29.21  22.16  31.39
2014   7.69   5.65   2.86  -2.46  -1.05   0.08
2015  10.75  12.56  10.81  16.07  16.96  14.53
2016  14.08  15.02  19.80   4.87   7.21   3.18
2017  50.58  47.52  51.83  32.63  26.02  31.33
2018 -20.48 -16.29 -16.02 -16.93 -13.11 -15.28
2019  23.36  22.24  32.11  16.46  15.76  26.04



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    169    113    108    209    278    209
199008    169    113    108    209    278    209
199009    169    113    108    209    278    209
199010    169    113    108    209    278    209
199011    169    113    108    209    278    209
199012    169    113    108    209    278    209
199101    169    113    108    209    278    209
199102    169    113    108    209    278    209
199103    169    113    108    209    278    209
199104    169    113    108    209    278    208
199105    169    113    108    209    278    208
199106    169    113    108    209    278    208
199107    214    145    143    214    285    214
199108    214    145    143    214    285    214
199109    214    145    143    214    285    214
199110    214    145    143    214    285    214
199111    214    145    143    214    285    214
199112    214    145    143    214    285    214
199201    214    145    143    213    285    214
199202    214    145    143    213    285    214
199203    214    145    143    213    285    214
199204    214    145    143    213    285    214
199205    214    145    143    213    285    214
199206    214    145    143    213    285    214
199207    264    263    243    226    300    226
199208    264    263    243    226    300    226
199209    264    263    243    226    300    226
199210    264    262    243    226    300    226
199211    264    262    243    226    300    226
199212    264    262    243    226    300    226
199301    264    262    243    226    300    226
199302    264    262    243    226    300    226
199303    264    262    243    226    300    226
199304    264    262    243    226    300    226
199305    264    262    243    226    300    226
199306    264    261    243    225    300    226
199307    420    310    304    230    308    230
199308    420    310    304    230    308    230
199309    420    310    304    230    308    230
199310    420    310    304    230    308    230
199311    420    310    303    230    308    230
199312    420    310    303    230    308    230
199401    420    310    303    230    308    230
199402    420    310    303    230    308    230
199403    420    310    303    230    308    230
199404    420    310    302    230    308    230
199405    420    310    302    230    308    230
199406    420    310    302    230    308    230
199407    407    347    315    243    325    243
199408    407    347    315    243    325    243
199409    407    347    315    243    325    243
199410    407    346    314    243    325    243
199411    407    346    314    243    325    243
199412    407    346    314    243    325    243
199501    407    346    314    243    325    243
199502    407    346    314    243    325    243
199503    407    346    314    243    325    243
199504    407    345    313    242    325    243
199505    407    345    313    242    325    243
199506    407    345    313    242    325    243
199507    478    370    336    232    309    232
199508    478    370    336    232    309    232
199509    477    370    336    232    309    232
199510    477    369    335    232    309    232
199511    477    369    335    232    309    232
199512    477    369    335    232    309    232
199601    477    369    335    232    309    232
199602    477    369    335    232    308    232
199603    477    369    335    232    308    232
199604    477    369    335    231    308    232
199605    477    369    335    231    308    232
199606    477    369    335    231    308    232
199607    519    410    409    256    342    257
199608    519    410    409    256    342    257
199609    518    410    409    256    342    257
199610    518    410    408    256    341    257
199611    517    410    408    256    341    257
199612    517    410    408    256    341    257
199701    517    410    408    255    341    257
199702    517    410    407    255    341    257
199703    516    410    407    255    341    257
199704    515    408    407    255    341    257
199705    515    408    407    255    341    257
199706    514    408    407    255    341    257
199707    680    490    487    220    294    220
199708    680    490    487    220    294    220
199709    680    490    487    220    294    220
199710    679    490    487    219    294    220
199711    678    489    487    219    294    220
199712    678    489    486    219    294    220
199801    678    488    486    219    294    220
199802    678    488    486    219    294    220
199803    677    488    485    219    294    220
199804    677    487    485    218    293    220
199805    677    487    485    218    293    220
199806    677    487    485    218    293    220
199807    832    485    535    183    243    183
199808    832    485    535    183    243    183
199809    830    485    534    183    243    183
199810    825    481    533    182    243    182
199811    824    481    533    182    243    182
199812    824    481    533    182    243    182
199901    823    481    533    182    243    182
199902    823    481    533    182    243    182
199903    823    481    533    182    243    182
199904    817    481    531    181    243    182
199905    817    481    531    181    243    182
199906    816    481    531    181    243    182
199907   1001    505    403    181    240    181
199908   1001    505    403    181    240    181
199909   1001    505    403    181    240    181
199910    997    504    401    181    240    181
199911    996    504    401    181    240    181
199912    996    504    401    181    240    181
200001    995    504    400    181    240    179
200002    995    504    400    181    240    179
200003    995    504    400    181    240    179
200004    989    501    395    178    240    179
200005    989    501    395    178    240    179
200006    987    501    395    178    240    179
200007    915    727    444    157    209    157
200008    913    726    444    157    209    157
200009    911    725    444    157    209    157
200010    905    725    442    154    209    155
200011    903    724    442    154    209    155
200012    903    724    442    154    209    155
200101    902    724    442    154    209    155
200102    897    723    442    154    209    155
200103    896    723    442    154    209    155
200104    893    719    441    147    207    154
200105    893    719    441    147    207    154
200106    892    717    441    147    207    154
200107    767    706    616    175    234    176
200108    767    703    616    175    234    176
200109    767    702    616    175    234    176
200110    762    701    615    175    233    176
200111    762    701    615    175    232    176
200112    762    701    615    175    232    176
200201    762    700    613    174    231    176
200202    760    700    613    174    230    176
200203    753    699    613    173    230    176
200204    747    692    612    173    228    176
200205    744    690    610    173    228    176
200206    743    689    607    173    228    176
200207    937    671    534    183    244    183
200208    933    669    533    183    243    183
200209    932    669    533    183    243    183
200210    919    665    532    175    241    183
200211    916    664    532    175    241    183
200212    914    664    532    175    241    182
200301    910    663    532    175    241    182
200302    907    663    531    175    241    182
200303    906    662    530    175    241    182
200304    899    659    528    172    241    182
200305    898    658    525    172    241    182
200306    896    658    523    172    241    182
200307    922    593    560    203    269    203
200308    917    591    557    201    268    203
200309    915    589    557    200    268    203
200310    906    587    555    200    264    203
200311    903    586    554    200    264    203
200312    902    585    553    199    264    203
200401    900    584    552    199    264    203
200402    898    582    550    199    264    203
200403    892    582    549    199    264    203
200404    887    579    547    198    263    203
200405    885    579    545    198    263    203
200406    883    578    545    198    263    203
200407    733    661    627    226    302    227
200408    729    661    624    225    302    227
200409    729    661    624    224    302    226
200410    726    657    622    222    301    224
200411    724    657    622    222    301    224
200412    715    649    603    221    300    217
200501    714    647    601    221    299    218
200502    713    647    597    221    299    217
200503    712    647    597    221    299    217
200504    707    646    595    221    299    216
200505    707    645    595    221    299    217
200506    707    644    595    221    299    217
200507    724    671    613    247    330    247
200508    723    670    613    246    330    245
200509    723    670    613    245    328    245
200510    716    666    611    243    323    244
200511    714    665    611    243    323    244
200512    714    664    611    242    323    242
200601    713    663    610    242    323    241
200602    712    663    609    242    322    241
200603    710    663    606    242    322    240
200604    708    661    604    240    321    239
200605    706    661    604    240    321    239
200606    705    660    604    240    321    239
200607    832    695    639    224    298    224
200608    831    692    638    224    298    223
200609    829    690    638    221    297    222
200610    823    688    636    218    295    222
200611    822    688    636    218    295    222
200612    822    688    634    218    295    222
200701    821    688    634    218    295    222
200702    820    688    633    218    295    222
200703    818    686    631    218    295    222
200704    813    685    626    216    294    220
200705    813    685    626    216    294    220
200706    811    685    618    216    294    218
200707    993    728    607    197    261    197
200708    989    724    607    196    261    196
200709    988    724    607    194    261    195
200710    980    722    606    192    261    194
200711    976    722    605    192    261    194
200712    971    721    602    192    261    194
200801    969    720    602    192    260    194
200802    967    718    602    192    260    193
200803    966    717    599    192    260    193
200804    958    715    598    190    259    192
200805    958    714    597    188    259    192
200806    957    712    590    188    259    191
200807    902    749    703    183    246    185
200808    899    747    701    182    246    184
200809    896    746    699    181    246    184
200810    894    744    693    181    246    184
200811    890    742    689    180    246    184
200812    885    742    686    180    246    184
200901    884    742    684    180    246    184
200902    884    742    682    180    246    184
200903    879    739    678    180    246    184
200904    874    734    672    179    244    182
200905    871    733    670    178    244    182
200906    869    732    667    179    244    182
200907    969    652    625    197    264    197
200908    963    651    625    196    264    196
200909    952    649    622    196    262    196
200910    949    645    621    196    259    196
200911    948    644    620    196    259    196
200912    947    643    620    196    259    196
201001    944    642    618    196    259    196
201002    944    641    615    196    258    195
201003    943    638    615    196    258    195
201004    939    634    613    191    257    193
201005    936    634    609    191    257    193
201006    935    633    608    191    257    193
201007    758    864    581    191    256    191
201008    756    864    578    190    256    190
201009    754    863    578    190    256    190
201010    712    827    545    189    256    190
201011    711    827    545    189    256    190
201012    715    834    554    189    256    190
201101    713    831    554    189    256    190
201102    710    831    552    189    256    190
201103    710    830    551    189    256    190
201104    710    826    549    188    254    190
201105    709    824    549    188    253    190
201106    706    826    549    187    253    190
201107   1005    710    596    197    261    197
201108   1003    710    596    197    260    196
201109   1003    710    593    196    260    194
201110   1001    705    593    195    259    193
201111    999    704    593    195    259    193
201112    996    701    590    195    259    193
201201    995    700    589    195    259    192
201202    994    700    588    195    258    192
201203    992    697    586    195    258    192
201204    992    696    579    192    258    191
201205    992    694    579    192    258    191
201206    991    694    577    192    258    191
201207    888    638    758    208    276    208
201208    883    636    756    208    275    207
201209    883    635    754    208    274    207
201210    880    633    753    207    270    206
201211    880    633    752    207    270    206
201212    877    633    749    207    270    206
