
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199504   3.88   5.97   3.09   7.79   3.27   7.86   3.15   3.94   6.09   2.05
199505   1.41   1.70  -0.49   2.23   1.77   4.51  -0.61   1.17   2.45   5.54
199506   1.40   2.07   3.72   3.94  -0.08   4.80   3.65  -0.66   4.58   1.19
199507   4.76   4.63   3.46   6.67   4.55  14.37   3.60   3.16   8.49  12.67
199508  -5.55  -4.35  -4.11  -5.29  -5.31  -8.23  -4.35  -4.93  -5.92  -8.57
199509   4.30   4.64   5.16   6.48   3.41   6.56   5.24   3.80   5.71   3.77
199510  -0.56   0.66   1.59  -3.25   0.91 -16.29   1.06   1.52  -5.13  -9.63
199511   2.26   6.42  -0.24   5.79   1.38   0.98  -0.71   4.58  -2.13   0.51
199512   3.25   1.96   1.56   0.74   4.45  -4.63   0.98   6.06  -2.90   1.95
199601   0.67  -3.29   3.43   0.72   3.87   3.67   4.34  -0.59   5.78 -12.75
199602   2.40   7.06   1.70   5.08   4.93   6.77   1.58   2.17   4.92   7.38
199603   3.48   3.83   6.05  -2.14   8.12  -7.22   5.19   1.94   3.71  -5.87
199604   0.46   3.36  -0.67   1.89  -0.63  -0.88  -0.18   0.81  -1.47  -6.59
199605   4.49   4.99   3.40   4.49   5.56   2.24   2.78   4.96   3.64   3.10
199606  -0.68  -1.89   1.34  -3.15  -0.17  -6.22   1.03   0.48  -1.30   3.25
199607  -1.74  -2.26  -0.60  -2.61  -1.12  -1.80  -0.87  -3.15   0.11   2.66
199608  -0.71   0.51   0.85  -0.04   2.47  -2.21   1.43  -2.30   1.33  -0.42
199609   5.11   4.99   3.15   7.31   0.40   7.66   4.39   6.33   0.49   0.95
199610   0.94   0.87  -1.91  -0.09  -1.74  -3.51  -3.02   4.08  -2.14  -2.94
199611   6.19  10.36   5.76  10.58   3.08   9.46   6.46   4.64   5.15   6.19
199612   1.97   0.89   0.68   0.17  -0.14   1.07   0.29   2.43   0.07   2.98
199701  -0.63   1.48  -3.62   0.01  -4.31  -0.99  -3.97   0.37  -4.77  28.87
199702   4.12   2.65   6.81   4.25   8.17   4.39   7.61   0.68   6.34  -6.14
199703   2.85   0.59   3.45  -0.57   2.10   2.39   3.49   2.95   2.43  16.92
199704  -1.32  -5.01  -1.53  -2.48  -1.81   1.48  -1.45  -1.85  -2.25  -4.05
199705   6.09   3.27   4.29   3.77   4.19   2.21   4.13   6.53   4.52  35.55
