This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Emerging_Markets.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
200712   1012   1931   4711    704    940    702
200801   1011   1927   4701    703    937    698
200802   1009   1920   4691    703    937    693
200803   1009   1913   4673    703    935    692
200804   1009   1911   4649    703    933    690
200805    999   1905   4631    702    932    688
200806    993   1900   4625    702    931    686
200807   1093   2287   5719    691    923    693
200808   1088   2283   5705    690    923    692
200809   1083   2279   5697    688    921    689
200810   1079   2276   5680    688    920    687
200811   1076   2272   5665    687    919    685
200812   1068   2266   5651    687    918    681
200901   1065   2263   5635    686    918    681
200902   1063   2260   5624    686    917    680
200903   1060   2252   5614    685    916    680
200904   1056   2245   5610    685    913    680
200905   1043   2236   5589    685    911    679
200906   1035   2226   5577    685    911    679
200907   1239   2449   5745    684    910    685
200908   1233   2438   5733    682    909    684
200909   1225   2430   5721    682    908    683
200910   1220   2424   5712    682    908    681
200911   1216   2420   5707    681    908    681
200912   1209   2416   5701    679    907    680
201001   1207   2407   5687    677    906    679
201002   1204   2395   5661    676    897    678
201003   1201   2387   5637    675    896    678
201004   1199   2382   5621    669    895    675
201005   1191   2369   5598    669    894    674
201006   1186   2355   5587    668    893    673
201007   1120   2217   5726    699    936    701
201008   1119   2213   5717    699    935    701
201009   1115   2210   5712    699    933    698
201010   1113   2205   5704    696    933    696
201011   1110   2201   5699    696    933    696
201012   1102   2198   5685    696    932    696
201101   1099   2194   5671    695    931    695
201102   1098   2189   5661    694    929    693
201103   1095   2186   5658    694    929    692
201104   1093   2184   5648    692    926    691
201105   1084   2169   5639    692    923    688
201106   1074   2159   5621    690    920    688
201107   1267   2167   6107    702    940    706
201108   1266   2166   6095    702    939    706
201109   1264   2161   6080    702    938    705
201110   1258   2156   6072    702    933    704
201111   1255   2153   6055    702    931    703
201112   1253   2147   6042    701    931    702
201201   1250   2135   6023    698    929    702
201202   1248   2130   6010    696    928    701
201203   1246   2127   6001    695    926    701
201204   1244   2126   5984    695    925    701
201205   1236   2118   5965    694    925    699
201206   1232   2108   5950    692    924    698
201207   1275   2342   6099    695    929    697
201208   1273   2339   6091    695    927    696
201209   1271   2334   6080    694    925    696
201210   1265   2326   6071    694    925    696
201211   1260   2319   6048    690    924    695
201212   1258   2311   6034    690    922    694
201301   1252   2308   6016    687    921    693
201302   1249   2305   6000    687    917    691
201303   1249   2301   5984    685    916    691
201304   1232   2282   5926    683    916    690
201305   1231   2272   5905    682    914    689
201306   1221   2266   5892    679    912    687
201307   1222   2251   6045    708    947    711
201308   1218   2245   6030    706    946    709
201309   1213   2243   6022    706    946    709
201310   1209   2238   6003    706    945    706
201311   1207   2235   5990    705    945    706
201312   1207   2231   5975    705    946    704
201401   1204   2226   5954    705    945    703
201402   1202   2224   5939    704    945    702
201403   1201   2219   5925    703    944    702
201404   1198   2214   5907    702    944    702
201405   1191   2209   5892    701    943    701
201406   1188   2202   5879    700    943    701
201407   1385   2592   5932    795   1056    796
201408   1379   2588   5920    792   1053    796
201409   1375   2588   5913    792   1052    795
201410   1374   2580   5897    792   1051    795
201411   1371   2577   5893    792   1051    794
201412   1368   2576   5881    792   1050    793
201501   1367   2570   5876    791   1048    792
201502   1360   2567   5862    790   1047    791
201503   1358   2562   5856    790   1047    790
201504   1356   2555   5842    790   1047    789
201505   1348   2550   5832    789   1046    788
201506   1342   2548   5822    788   1043    788
201507   1289   2956   5671    813   1080    814
201508   1287   2951   5657    813   1079    813
201509   1285   2948   5653    812   1078    812
201510   1281   2941   5641    811   1077    810
201511   1277   2941   5625    808   1076    810
201512   1277   2934   5611    807   1075    810
201601   1274   2929   5607    804   1074    807
201602   1274   2923   5590    803   1073    805
201603   1271   2920   5580    802   1071    804
201604   1269   2916   5570    801   1068    803
201605   1267   2908   5559    800   1066    803
201606   1261   2900   5555    800   1066    802
201607   1389   3259   5401    835   1120    837
201608   1387   3252   5395    833   1119    837
201609   1384   3244   5386    831   1119    834
201610   1377   3238   5381    830   1119    833
201611   1375   3232   5372    829   1117    832
201612   1368   3228   5360    827   1116    832
201701   1363   3216   5337    827   1115    830
201702   1362   3213   5329    826   1113    829
201703   1360   3210   5318    825   1113    829
201704   1354   3197   5297    822   1112    828
201705   1350   3190   5286    822   1112    828
201706   1346   3184   5278    821   1111    828
201707   1675   3411   5334    863   1150    864
201708   1671   3403   5327    862   1146    860
201709   1668   3398   5306    862   1145    858
201710   1666   3392   5299    861   1142    858
201711   1661   3386   5286    859   1141    858
201712   1656   3378   5274    858   1142    856
201801   1653   3374   5266    856   1142    855
201802   1651   3371   5258    856   1141    855
201803   1649   3365   5250    855   1141    854
201804   1646   3356   5238    853   1141    853
201805   1645   3353   5229    851   1137    853
201806   1635   3350   5200    851   1137    850
201807   1499   3433   5759    841   1124    845
201808   1495   3428   5733    841   1123    845
201809   1468   3413   5665    840   1121    845
201810   1464   3407   5652    839   1120    843
201811   1460   3401   5642    838   1120    842
201812   1457   3390   5638    838   1118    842
201901   1454   3386   5623    838   1118    841
201902   1451   3382   5615    838   1115    841
201903   1449   3376   5603    838   1113    841
201904   1446   3372   5595    838   1113    841
201905   1447   3368   5583    837   1112    839
201906   1442   3364   5575    836   1112    837
201907   1616   3676   5683    843   1130    844
201908   1612   3666   5672    843   1129    844
201909   1609   3659   5666    843   1127    844
201910   1608   3653   5663    843   1125    844
201911   1607   3650   5654    843   1124    844
201912   1604   3644   5644    843   1123    844
202001   1598   3636   5635    842   1122    844
202002   1596   3630   5627    842   1121    844
202003   1593   3624   5619    841   1120    842
202004   1589   3620   5612    840   1120    841
202005   1587   3616   5605    840   1120    841
202006   1580   3605   5595    836   1119    840



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
198907       57.80       39.44       19.30      282.85      258.48      185.43
198908       52.80       37.91       22.16      280.22      260.50      181.29
198909       57.73       44.39       23.12      286.79      262.18      190.63
198910       69.21       55.46       25.34      335.83      298.89      225.97
198911       73.33       52.71       24.04      330.87      296.72      220.27
198912       72.31       49.48       25.17      332.69      292.78      213.12
199001       71.00       62.71       29.28      362.28      336.96      234.05
199002       70.07       70.22       33.31      341.04      329.35      246.65
199003       74.06       78.97       36.39      348.33      333.32      261.61
199004       65.83       78.14       34.20      336.46      309.52      243.52
199005       70.59       83.75       30.98      329.34      304.62      267.04
199006       69.66       92.65       34.13      357.85      328.69      290.13
199007       76.61       54.19       36.59      405.72      415.58      348.81
199008       82.44       59.86       37.00      423.90      447.88      362.99
199009       76.07       52.87       33.66      376.82      392.66      314.46
199010       72.52       49.03       33.41      334.73      342.76      274.28
199011       69.67       51.41       33.14      335.49      362.38      264.26
199012       67.72       50.26       32.58      332.96      353.56      244.59
199101       66.85       50.11       31.48      328.35      358.94      248.52
199102       69.20       52.84       31.39      332.09      363.57      260.70
199103       71.42       59.66       34.64      377.28      401.85      304.51
199104       71.37       59.18       40.70      378.17      436.28      303.40
199105       72.68       59.88       40.01      376.17      450.69      293.09
199106       75.57       65.73       46.94      389.89      485.26      299.61
199107       51.95       44.23       31.35      355.66      429.89      208.14
199108       49.15       41.25       30.85      355.22      453.21      212.18
199109       46.65       40.61       29.93      348.55      468.60      213.71
199110       45.29       38.63       28.94      340.63      456.41      205.04
199111       45.47       39.99       29.04      359.77      493.65      215.52
199112       45.11       41.90       29.06      355.35      488.10      217.06
199201       44.64       42.72       30.18      379.18      526.24      240.13
199202       46.45       42.67       32.59      405.11      568.87      261.33
199203       49.57       40.14       35.70      414.99      618.84      265.87
199204       49.30       38.73       37.05      416.37      601.39      245.13
199205       49.68       40.82       38.45      418.31      589.01      245.85
199206       48.74       39.66       39.78      402.45      599.67      242.13
199207       36.70       34.38       42.02      543.00      282.46      225.76
199208       36.78       35.12       40.40      543.88      280.05      227.27
199209       35.88       33.72       37.40      513.04      274.24      214.71
199210       34.17       32.69       36.03      504.89      279.11      207.73
199211       35.41       34.68       38.36      541.79      285.76      214.69
199212       35.08       37.48       37.77      550.79      276.10      217.94
199301       36.90       38.29       35.68      556.98      284.73      218.90
199302       36.12       37.22       34.40      541.12      284.93      221.44
199303       36.39       42.03       36.39      544.90      301.45      236.07
199304       37.39       45.89       37.71      573.89      302.35      239.98
199305       39.19       49.70       41.73      572.18      317.89      255.83
199306       41.55       51.88       46.11      585.34      331.73      271.41
199307       30.64       35.32       30.38      324.90      237.66      224.24
199308       31.73       36.84       31.59      341.72      247.08      226.85
199309       33.21       40.67       35.13      361.31      268.37      251.84
199310       35.15       44.29       37.54      366.51      282.39      267.20
199311       40.22       49.76       41.88      404.16      310.56      290.63
199312       41.30       54.50       46.92      412.99      331.40      305.13
199401       49.21       63.56       59.06      492.36      390.25      361.67
199402       47.80       59.08       55.26      479.00      377.57      375.11
199403       51.14       61.15       58.95      468.62      375.36      371.86
199404       46.15       54.70       51.23      418.94      328.72      334.15
199405       43.39       53.40       50.82      431.60      329.04      319.04
199406       43.10       51.04       49.70      440.59      334.14      330.43
199407       36.79       40.80       25.45      418.15      398.28      254.98
199408       38.63       42.38       26.30      444.52      427.90      276.12
199409       46.89       49.58       29.06      488.90      476.84      315.12
199410       51.68       53.24       30.61      493.06      485.73      329.05
199411       49.82       51.15       30.41      479.31      467.78      321.94
199412       49.66       48.80       29.55      450.26      450.02      307.85
199501       44.98       42.48       27.15      411.65      399.83      285.11
199502       37.34       33.77       22.31      362.33      343.79      257.06
199503       39.04       35.62       22.12      373.48      338.47      257.08
199504       37.71       36.30       22.99      378.54      337.77      250.79
199505       37.80       35.16       23.43      378.89      352.00      261.18
199506       37.62       36.81       24.19      408.67      369.34      277.33
199507       35.63       30.03       25.78      489.93      364.24      273.19
199508       37.26       31.34       26.35      497.83      366.71      281.98
199509       37.12       30.61       25.68      476.22      356.28      270.60
199510       36.43       29.82       25.75      468.16      357.62      273.78
199511       36.51       28.40       25.31      455.19      354.65      265.12
199512       37.75       28.19       25.25      446.24      353.90      256.75
199601       40.29       29.51       25.97      462.27      371.98      266.59
199602       45.01       32.88       28.16      496.14      399.76      284.64
199603       45.03       33.67       27.51      491.88      387.24      279.63
199604       47.98       36.03       27.41      493.56      389.58      283.37
199605       50.87       39.02       27.58      509.32      393.35      291.74
199606       47.42       35.27       26.17      497.94      384.52      281.53
199607       45.37       41.15       28.42      575.06      493.70      327.21
199608       44.88       40.05       26.98      538.33      465.17      311.61
199609       49.08       40.78       27.32      552.08      480.74      318.70
199610       51.34       42.27       27.84      561.16      488.34      318.73
199611       51.84       42.60       27.45      546.57      474.25      319.07
199612       50.90       42.10       28.22      553.65      481.04      325.24
199701       49.02       40.61       27.79      552.63      483.03      332.79
199702       52.12       43.17       30.54      574.70      517.41      365.31
199703       55.87       45.42       32.12      593.95      549.24      384.97
199704       56.43       45.27       31.75      580.96      541.09      370.82
199705       51.52       43.33       30.99      554.69      533.88      371.33
199706       53.04       43.69       31.28      558.68      556.93      384.17
199707       52.83       43.34       33.46      564.73      577.30      395.96
199708       52.24       43.17       34.45      559.83      582.53      406.88
199709       43.86       39.13       32.46      487.21      514.98      363.66
199710       42.63       38.88       32.11      489.02      520.26      386.04
199711       35.74       33.57       28.33      417.65      427.06      320.57
199712       30.10       30.89       26.20      388.45      408.76      310.67
199801       28.06       29.46       25.37      381.93      413.31      308.92
199802       27.27       28.02       23.07      361.32      388.75      285.01
199803       30.33       30.84       24.73      401.72      432.83      311.38
199804       30.66       32.27       26.26      412.56      445.77      330.58
199805       31.52       32.31       26.96      413.79      448.01      331.66
199806       30.14       30.86       25.20      373.37      389.99      282.39
199807       28.22       23.89       21.71      478.43      407.20      230.75
199808       28.09       23.83       21.96      482.95      421.60      232.78
199809       22.12       19.24       18.12      365.26      283.95      179.45
199810       21.67       19.47       18.08      382.77      296.25      189.59
199811       22.40       20.01       18.41      416.80      342.67      205.24
199812       24.14       21.51       19.76      442.49      366.01      217.56
199901       24.54       20.98       19.52      428.86      361.80      205.35
199902       23.86       20.31       18.69      420.61      359.56      198.59
199903       23.74       19.72       18.83      424.51      361.46      198.57
199904       25.48       21.09       20.72      453.13      399.50      219.39
199905       27.71       23.84       23.16      505.93      429.31      262.18
199906       29.21       25.33       24.24      514.84      415.35      242.51
199907       33.49       32.46       25.30      714.41      537.08      341.27
199908       32.65       32.36       25.57      721.99      518.07      334.09
199909       33.06       33.49       26.78      743.37      518.99      344.65
199910       31.63       34.17       26.34      723.11      504.26      332.74
199911       32.42       35.04       27.25      748.52      521.04      337.67
199912       34.83       36.98       29.14      842.67      556.04      361.61
200001       37.26       37.41       29.91      954.01      635.47      389.69
200002       38.33       39.20       31.36      950.76      629.83      397.73
200003       42.42       40.39       30.25     1024.09      628.48      386.58
200004       42.78       41.56       29.92     1035.93      626.56      391.51
200005       36.53       37.16       27.09      907.81      568.39      350.34
200006       34.09       35.28       26.56      895.84      541.05      337.10
200007       46.88       35.76       27.26      916.21      669.60      415.61
200008       43.64       33.96       26.82      849.45      633.19      415.36
200009       42.24       33.61       26.32      861.41      637.18      412.39
200010       38.25       30.72       24.44      763.99      564.65      389.76
200011       32.27       27.50       22.29      707.16      511.12      359.94
200012       28.95       25.82       20.87      645.35      467.23      333.41
200101       27.44       23.94       20.49      642.33      474.23      352.78
200102       28.61       25.96       22.26      721.41      545.87      378.56
200103       28.38       25.69       22.21      653.40      506.38      366.63
200104       26.58       24.46       21.23      589.52      465.09      337.17
200105       26.93       24.28       21.14      609.14      486.96      352.17
200106       26.39       24.17       21.58      611.16      492.43      357.84
200107       23.60       21.49       19.04      666.91      412.62      219.36
200108       21.70       20.41       17.73      628.71      377.84      202.42
200109       20.52       20.00       17.94      609.52      373.52      205.41
200110       17.17       17.44       15.49      515.27      310.28      176.97
200111       18.12       18.32       15.88      541.29      322.79      184.00
200112       19.63       19.59       16.94      597.89      353.76      203.31
200201       20.18       20.16       17.65      646.50      380.18      212.10
200202       20.90       21.13       18.82      655.41      395.30      224.66
200203       20.37       20.94       18.90      660.26      404.81      227.87
200204       21.69       22.40       20.70      700.53      429.21      242.75
200205       21.42       22.79       21.66      696.11      427.37      247.79
200206       21.12       22.58       21.55      673.18      420.16      243.25
200207       20.88       18.68       16.59      681.24      388.03      200.12
200208       19.91       17.68       15.82      620.08      360.06      188.93
200209       19.88       17.87       15.62      631.89      365.14      187.95
200210       16.95       15.45       14.04      560.86      328.28      167.81
200211       17.81       16.09       14.77      593.88      347.80      178.64
200212       18.54       16.83       15.74      629.05      366.61      192.08
200301       16.95       15.98       15.64      594.93      357.85      191.55
200302       17.24       16.08       16.34      586.90      354.64      197.87
200303       16.76       15.69       16.01      566.18      350.48      192.00
200304       15.73       14.92       15.59      550.79      339.46      183.79
200305       17.10       15.95       16.73      598.13      372.66      201.74
200306       18.47       17.07       18.01      639.91      395.56      219.53
200307       22.93       18.81       15.33      695.99      411.30      275.27
200308       23.44       19.49       16.03      735.67      430.46      291.13
200309       23.94       20.01       16.77      781.07      462.11      310.89
200310       24.24       20.46       17.38      783.53      467.57      320.63
200311       24.95       21.39       18.63      841.29      497.62      358.44
200312       25.36       21.91       19.12      840.75      506.91      366.52
200401       26.63       22.59       20.58      884.55      548.19      399.43
200402       26.63       23.65       21.56      927.62      565.95      406.77
200403       27.34       24.35       22.73      958.10      593.39      437.29
200404       27.79       24.63       22.83      966.46      605.79      442.50
200405       26.41       23.82       21.72      901.59      559.75      401.08
200406       24.96       22.59       20.91      882.42      536.42      391.36
200407       29.26       22.92       19.15      829.50      625.39      417.87
200408       27.43       21.90       19.13      798.27      613.25      412.96
200409       28.13       22.69       19.83      827.78      644.19      425.94
200410       28.77       23.76       21.14      869.32      680.47      457.99
200411       29.42       24.11       21.80      889.66      700.81      467.33
200412       32.35       25.93       23.96      961.73      755.82      517.33
200501       33.62       27.36       25.52     1004.99      794.89      532.15
200502       35.19       28.86       26.31     1020.27      798.23      528.99
200503       37.61       30.74       28.93     1096.08      873.54      582.28
200504       35.98       28.98       27.46     1042.49      809.20      545.38
200505       35.08       28.20       26.87     1008.05      788.91      527.38
200506       35.60       28.87       27.51     1057.03      807.51      535.07
200507       35.95       32.65       24.09     1075.32      856.45      416.11
200508       37.78       34.66       25.46     1139.01      912.23      441.87
200509       37.15       33.85       25.48     1139.78      928.03      446.84
200510       38.90       35.71       27.10     1225.65     1017.00      488.05
200511       37.44       34.36       26.35     1161.93      945.69      456.51
200512       40.37       37.22       28.57     1231.06     1022.18      496.31
200601       42.15       38.95       29.87     1297.49     1092.90      524.04
200602       45.68       41.67       32.70     1426.58     1215.08      574.60
200603       45.97       42.46       33.59     1425.78     1226.69      583.83
200604       47.35       43.10       33.85     1422.06     1247.11      587.37
200605       49.78       45.57       36.81     1496.80     1355.33      630.79
200606       45.67       41.62       33.69     1348.78     1209.82      560.40
200607       50.82       44.00       30.22     1435.49     1394.92      671.43
200608       49.57       44.07       30.33     1459.33     1405.41      678.26
200609       51.00       45.14       31.09     1521.05     1436.37      686.50
200610       52.02       45.89       31.96     1552.90     1426.44      701.39
200611       53.83       48.56       33.95     1614.20     1486.32      741.63
200612       58.38       51.95       37.37     1724.26     1599.56      806.69
200701       59.63       53.89       39.15     1790.43     1674.60      851.45
200702       63.93       54.61       40.30     1796.97     1636.13      842.51
200703       65.39       56.06       42.25     1786.69     1627.78      852.16
200704       68.77       58.86       44.53     1848.69     1696.13      901.17
200705       72.51       61.17       48.01     1942.81     1758.67      959.90
200706       78.70       65.40       53.12     2029.03     1847.57     1008.28
200707       70.68       63.20       40.88     1762.76     1976.32      877.47
200708       72.65       66.66       43.81     1857.63     2086.53      926.42
200709       66.39       62.08       41.23     1835.36     2021.73      890.29
200710       68.32       64.64       43.94     1992.72     2235.49      969.25
200711       69.22       65.82       45.58     2217.09     2479.39     1042.69
200712       63.49       61.21       42.73     2035.16     2346.16      967.39
200801       63.52       60.94       43.54     2047.51     2373.53      975.80
200802       54.19       53.15       38.63     1791.19     2086.13      864.35
200803       56.57       56.73       41.16     1914.77     2234.89      927.14
200804       53.50       53.36       38.93     1821.87     2121.28      888.76
200805       55.25       55.37       40.67     1930.62     2309.89      932.50
200806       55.61       55.28       40.86     1937.22     2377.62      930.81
200807       65.73       66.99       35.58     2164.60     1885.63     1265.24
200808       63.55       64.10       34.34     2070.35     1813.16     1188.04
200809       57.61       58.17       31.47     1911.83     1671.20     1066.30
200810       44.47       45.35       25.62     1568.68     1378.86      871.06
200811       32.37       33.13       18.59     1160.34      990.02      606.52
200812       28.56       30.02       17.23     1074.38      907.96      562.16
200901       30.26       31.37       18.76     1162.39      969.52      593.59
200902       29.26       30.36       17.75     1087.33      909.42      550.53
200903       28.14       29.26       17.06     1046.91      854.31      519.48
200904       30.48       32.84       18.68     1159.86      987.21      592.39
200905       36.85       38.00       21.98     1338.12     1152.93      702.60
200906       42.71       44.82       25.87     1561.37     1342.54      844.81
200907       40.66       39.58       29.33     1565.51     1445.96      819.17
200908       43.87       43.51       32.91     1714.98     1599.42      930.46
200909       45.76       44.89       34.07     1687.24     1598.94      938.90
200910       48.39       49.36       37.19     1805.86     1769.72     1008.45
200911       48.87       49.56       37.42     1794.18     1763.76     1005.75
200912       51.03       51.78       39.31     1872.23     1842.76     1032.86
201001       53.08       55.51       42.09     1939.40     1920.97     1088.24
201002       52.35       54.01       41.14     1856.01     1818.12     1048.22
201003       53.53       55.73       42.15     1874.54     1828.05     1039.68
201004       56.15       59.80       45.71     2004.81     1988.06     1133.25
201005       57.89       61.61       47.44     2029.56     2002.06     1153.56
201006       52.49       55.54       42.11     1875.91     1801.63     1036.87
201007       66.59       57.34       33.88     1822.79     1851.59      990.69
201008       70.65       61.11       36.23     1958.80     2001.11     1075.30
201009       70.62       60.48       36.13     1934.21     1959.95     1051.69
201010       77.42       66.53       40.15     2167.09     2174.75     1164.23
201011       80.59       69.42       42.05     2225.10     2234.18     1194.27
201012       79.05       67.59       40.86     2169.60     2195.78     1156.48
201101       82.45       71.51       43.57     2304.90     2355.69     1258.11
201102       79.56       70.16       42.60     2215.54     2306.93     1255.34
201103       77.43       67.89       41.32     2183.98     2269.10     1234.60
201104       79.67       69.78       42.80     2299.25     2405.20     1309.81
201105       82.74       71.78       44.35     2398.76     2473.38     1361.86
201106       80.91       69.51       42.82     2343.01     2407.48     1300.45
201107       82.54       73.99       42.66     2193.23     2449.71     1557.91
201108       83.26       74.04       43.67     2187.25     2457.36     1542.18
201109       74.79       66.64       39.12     2028.51     2207.81     1375.50
201110       63.77       56.27       32.89     1744.76     1896.38     1132.09
201111       71.10       61.52       35.74     1941.72     2135.19     1287.99
201112       65.30       57.92       33.19     1829.74     1982.18     1211.53
201201       64.44       56.64       32.94     1797.14     1959.76     1186.60
201202       70.28       61.97       36.03     1961.09     2197.70     1346.58
201203       75.71       66.70       39.09     2091.65     2329.38     1426.48
201204       72.96       65.29       37.77     2064.51     2250.25     1352.13
201205       71.65       63.31       37.04     2035.47     2216.99     1303.34
201206       65.72       56.84       33.43     1850.11     1963.26     1140.03
201207       59.14       62.68       37.23     1995.58     2045.61     1270.26
201208       58.24       62.02       36.53     2009.97     2076.46     1289.75
201209       60.13       64.01       37.34     2026.47     2063.08     1295.90
201210       62.96       66.76       39.44     2124.64     2183.10     1382.11
201211       62.14       66.24       39.34     2105.74     2172.66     1361.78
201212       62.01       65.76       39.72     2123.41     2217.79     1358.65
201301       64.44       69.23       41.51     2183.66     2340.03     1453.20
201302       64.96       71.25       43.02     2214.73     2377.97     1472.85
201303       66.27       72.23       43.21     2188.85     2370.74     1442.65
201304       66.20       71.53       43.31     2172.70     2326.76     1423.45
201305       67.21       72.61       44.16     2208.60     2336.96     1429.26
201306       66.43       72.18       44.17     2182.51     2271.22     1382.89
201307       65.01       68.51       38.42     2097.13     1994.52     1321.34
201308       66.48       69.31       38.69     2114.15     2022.82     1351.85
201309       63.31       66.56       37.75     2052.77     1966.10     1326.50
201310       67.51       70.79       39.83     2173.24     2096.51     1433.97
201311       69.40       72.64       41.11     2273.87     2175.22     1502.00
201312       67.69       70.81       40.68     2249.85     2143.43     1455.05
201401       68.15       71.07       40.99     2238.54     2118.63     1443.88
201402       67.09       68.74       39.80     2103.59     1984.66     1345.18
201403       70.98       71.49       41.55     2207.13     2048.50     1366.42
201404       72.55       73.37       42.41     2234.99     2098.96     1426.28
201405       72.05       73.59       42.78     2236.71     2104.06     1442.25
201406       74.80       76.33       44.99     2318.07     2173.31     1500.25
201407       76.86       74.50       43.77     2081.75     2080.89     1629.27
201408       75.32       73.67       44.00     2089.91     2116.19     1660.53
201409       76.34       75.82       44.72     2132.78     2167.04     1679.95
201410       73.57       73.28       42.83     2040.63     2008.39     1538.54
201411       73.17       71.89       41.96     2070.19     2025.53     1529.20
201412       70.95       69.65       40.89     2060.88     2008.05     1497.32
201501       69.25       67.23       39.23     1959.69     1933.47     1434.64
201502       69.46       67.37       39.41     2011.84     1948.44     1413.28
201503       69.99       69.01       40.38     2049.04     1987.98     1469.85
201504       69.81       68.81       40.13     2041.82     1956.84     1438.56
201505       76.06       74.99       43.64     2120.36     2083.82     1618.39
201506       77.10       75.74       43.67     2088.84     1996.14     1545.04
201507       74.28       69.15       43.20     2047.57     1912.88     1645.87
201508       68.83       64.44       40.00     1929.15     1788.19     1491.56
201509       62.36       58.19       35.74     1766.64     1628.84     1351.93
201510       62.60       58.35       35.84     1716.52     1601.87     1297.65
201511       66.31       61.56       37.96     1855.29     1708.31     1386.77
201512       65.71       60.36       37.28     1843.67     1638.68     1328.54
201601       65.25       60.09       37.33     1801.88     1610.06     1278.71
201602       60.18       55.42       34.41     1704.18     1514.69     1189.05
201603       59.60       55.01       34.39     1681.11     1500.07     1199.82
201604       65.22       60.44       38.30     1854.55     1685.23     1370.55
201605       66.32       61.15       39.40     1863.15     1687.34     1412.40
201606       64.07       58.94       37.64     1837.07     1624.08     1319.95
201607       66.91       62.61       39.86     1879.81     1718.67     1492.78
201608       68.34       65.14       42.12     1932.95     1792.88     1578.83
201609       67.12       66.10       42.62     1994.81     1821.11     1623.96
201610       67.70       67.27       43.32     2037.58     1829.51     1626.42
201611       65.97       66.40       43.78     2001.21     1833.27     1649.83
201612       62.89       63.37       42.16     1870.07     1756.07     1608.71
201701       63.29       64.00       42.73     1858.01     1758.11     1620.29
201702       64.22       66.24       45.90     1948.81     1859.16     1707.46
201703       64.91       68.38       48.34     2002.42     1916.53     1783.24
201704       66.51       70.32       49.76     2062.97     1979.47     1806.87
201705       66.86       70.87       50.30     2127.70     2016.36     1804.09
201706       67.43       71.15       50.02     2213.81     2056.93     1831.86
201707       79.10       66.43       48.55     2225.82     2047.19     1734.75
201708       80.76       67.66       50.43     2368.73     2131.43     1821.41
201709       81.16       68.58       51.02     2431.84     2154.49     1862.18
201710       80.82       68.71       51.83     2440.52     2158.75     1817.19
201711       82.64       70.16       53.18     2519.03     2209.37     1893.54
201712       84.02       71.02       52.88     2562.56     2198.27     1872.01
201801       88.02       72.99       54.86     2651.80     2264.69     1942.05
201802       95.07       76.91       57.99     2856.49     2419.19     2136.42
201803       93.25       74.74       55.77     2740.76     2309.96     2027.04
201804       95.76       74.95       54.68     2675.10     2296.61     1976.96
201805       96.73       74.22       54.56     2620.50     2281.03     2000.73
201806       96.37       72.40       53.75     2595.23     2184.16     1901.76
201807       85.50       75.20       50.50     2634.95     2138.54     1968.89
201808       85.03       74.77       50.69     2611.44     2199.30     2027.94
201809       81.61       72.62       49.66     2519.85     2159.16     1977.05
201810       79.13       70.43       48.24     2457.29     2130.57     1996.40
201811       69.25       63.09       45.04     2171.24     1969.03     1864.54
201812       71.21       66.04       46.85     2303.88     2052.02     1919.91
201901       69.43       65.06       46.66     2233.99     2001.01     1888.14
201902       72.80       68.32       49.34     2411.87     2161.50     2017.69
201903       74.09       68.76       49.65     2444.22     2153.30     2007.52
201904       73.88       69.61       50.44     2482.69     2171.41     2001.68
201905       74.60       70.02       50.47     2566.11     2192.88     2018.68
201906       70.45       66.39       48.34     2302.71     2084.91     1931.76
201907       90.75       70.94       49.53     2734.78     2343.67     1796.40
201908       87.74       68.86       48.32     2736.55     2279.52     1709.29
201909       84.34       65.65       45.86     2655.88     2161.33     1601.76
201910       84.96       67.16       46.53     2687.88     2209.31     1650.69
201911       87.66       68.91       47.49     2813.70     2279.95     1720.29
201912       84.75       68.03       46.88     2838.24     2251.79     1722.41
202001       88.99       72.34       49.91     3035.39     2414.71     1821.06
202002       86.63       70.56       48.11     2954.82     2296.23     1678.63
202003       82.85       66.02       45.12     2865.74     2138.91     1551.03
202004       68.62       51.83       34.94     2549.50     1702.01     1234.46
202005       75.99       58.50       38.86     2785.23     1872.19     1359.55
202006       79.60       60.24       39.27     2881.78     1877.72     1358.81
