
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199307   1.63   2.63  -0.11   4.27   0.90   5.25  -0.24   2.92  -0.47   3.96
199308   9.78  11.29   9.64   9.96   9.33  10.54   8.71   9.45  10.40  12.54
199309   0.08  -0.27   0.63  -0.54   1.21   0.36  -0.01  -0.46   0.39   0.57
199310   2.94   1.34   3.77   2.24   3.13   2.31   2.30   3.07   3.90   0.09
199311  -2.77  -1.26  -2.72  -3.50  -2.13  -3.28  -2.54  -2.98  -2.43  -1.13
199312   7.83   9.91   6.77   9.17   6.61  10.35   7.65   7.64   7.28   9.98
199401   5.19   7.86   4.99   3.79   4.80   8.14   7.91   5.39   5.27  13.17
199402  -3.19  -2.15  -3.95  -3.54  -2.77  -0.96  -2.73  -3.93  -3.29  -2.78
199403  -0.26   1.78   0.13  -0.70  -0.76   2.92   1.08  -1.17   0.10   2.76
199404   4.08   6.46   3.03   3.35   4.68   6.77   3.59   4.98   3.32   4.91
199405  -3.91  -3.18  -3.27  -3.71  -3.96  -4.65  -3.01  -3.47  -3.61  -4.91
199406  -1.38  -1.00  -1.64  -1.60  -1.52  -0.88  -1.22  -1.19  -0.97  -0.62
199407   4.51   4.50   4.34   4.72   5.38   6.31   4.22   4.31   3.57   5.00
199408   1.25   1.09   2.36   0.18   0.70   2.25   3.12   0.45   1.93   0.97
199409  -4.14  -4.71  -2.93  -4.39  -3.89  -5.74  -1.82  -3.99  -2.67  -4.46
199410   3.11   2.56   2.93   2.97   3.76   3.12   1.77   3.57   2.50   1.04
199411  -4.02  -4.94  -3.88  -4.10  -3.54  -5.74  -3.64  -4.17  -3.57  -5.61
199412   0.50   0.24   1.52   0.45   0.10   0.13   1.42   0.05   1.03   0.76
199501  -1.44  -1.82  -1.58  -0.36  -1.61  -0.10  -1.02  -1.10  -1.63  -1.99
199502   3.84   2.28   5.46   3.62   4.71   3.26   5.20   2.62   5.38   3.67
199503   2.52   1.50   4.54   3.06   2.74   0.66   3.84   2.57   3.25  -1.73
199504   3.77   4.01   4.56   3.73   5.18   4.11   4.35   3.45   4.87   3.81
199505   1.92   2.41   0.98   1.96   1.75   2.26   1.66   2.56   2.39   2.18
199506   1.06   0.49   2.46   1.62   1.29   1.19   1.77   0.41   1.94   0.33
199507   3.86   3.05   4.14   4.33   5.04   6.56   4.72   1.94   5.33   5.88
199508  -4.70  -5.92  -3.59  -4.87  -4.64  -5.66  -3.94  -5.79  -3.93  -6.44
199509   1.65   1.44   2.38   1.26   1.93   0.51   2.56   1.57   2.67   0.19
199510   0.37   0.73   0.41   1.78   0.86  -3.24  -0.58   1.83  -0.70  -4.49
199511  -0.16   0.26  -0.80   0.32  -0.16  -0.51  -1.28  -0.07  -0.89  -2.52
199512   3.97   3.33   4.64   3.28   4.35   4.43   3.73   4.06   3.66   2.03
199601   1.35   1.44   1.81   3.07   1.00   5.86   1.87   0.66   1.97  -0.19
199602   1.96   1.89   2.24   3.58   1.74   2.66   3.42   1.28   2.70   2.54
199603   2.13   0.77   3.44   4.55   2.66  -0.84   4.70   0.21   2.40  -1.01
199604   0.15   0.65  -0.69  -0.94  -0.54   1.85  -0.81   1.43  -0.87  -1.89
199605   0.49  -0.26   0.59   1.59  -0.46   1.22   1.12   0.14  -0.01  -0.33
199606   1.44  -1.34   2.92   1.79   2.17  -0.73   2.77   1.26   2.40  -0.45
199607  -2.42  -2.47  -1.80  -4.01  -1.86  -5.71  -2.74  -1.39  -1.70  -3.04
199608   0.58   0.93   0.47   1.23   1.03   1.93   0.93   0.86   0.97   0.34
199609   2.29   1.67   2.02   3.47   1.21   3.07   2.00   2.34   1.10   0.53
199610   0.20   0.34  -0.26  -0.72  -0.25   0.48  -0.80   1.56  -0.50  -0.71
199611   4.81   7.31   4.20   5.37   3.90   6.96   3.04   5.73   3.82   3.02
199612   1.46   0.81   1.59   0.92   0.82   2.16   1.72   1.82   1.27   1.69
199701   1.15   2.17   0.29   1.96   0.40   4.03   0.29   2.25   0.57   8.08
199702   0.69   2.00   0.12   1.61   0.62   0.44   0.45   1.11   0.72  -0.47
199703   4.43   3.79   3.45   3.64   2.91   4.71   4.10   5.26   3.93   7.21
199704  -1.17  -2.70  -0.54  -1.36  -0.50  -0.40  -0.37  -2.44  -0.17  -2.18
199705   3.56   4.82   3.01   2.64   2.54   4.41   1.86   4.95   2.96   9.38
199706   6.42   3.73   7.49   4.67   7.72   8.56   8.02   3.55   8.06   5.60
199707   4.01   8.48   3.47   5.25   3.44   3.64   1.32   7.32   3.54  10.22
199708  -7.77  -6.14  -8.15  -7.33  -8.50  -4.84  -7.81  -6.07  -8.21  -4.66
199709   9.52  12.77   8.13   9.15   7.70   9.30   7.57  11.47   7.80  10.58
199710  -5.25  -4.92  -6.29  -5.60  -4.75  -6.67  -5.63  -4.19  -5.76 -11.35
199711   1.98   0.77   3.03   0.50   2.50  -0.20   3.03   1.01   2.60  -0.91
199712   3.76   7.40   3.15   2.42   3.74   0.79   2.67   6.41   3.58   2.11
199801   4.15   4.62   5.40   3.12   5.29   3.42   5.10   3.63   5.73   7.84
199802   8.32  10.44   8.42   8.17   9.71   7.29   7.50   8.34   8.10  11.88
199803   8.03  13.04   5.61  12.04   5.10  12.77   7.41  10.87   7.44   8.44
199804   1.95   6.03   1.54   1.44   2.13   2.96   1.49   1.61   1.17   1.79
199805   5.54   4.32   5.57   4.65   5.58   5.15   6.02   5.07   5.73   2.31
199806   0.13  -2.64   1.22  -1.79   2.15  -1.09   1.84  -2.21   1.33  -6.34
199807   3.31   4.54   3.15   0.05   4.01   1.67   2.42   1.57   4.48   1.60
199808 -13.79 -15.82 -12.69 -16.98 -10.45 -14.16 -10.58 -14.50 -12.40 -17.68
199809  -4.32  -5.83  -2.65  -6.20  -2.66  -1.81  -1.58  -8.61  -3.28 -10.32
199810   8.27   5.19   9.09   8.78   8.40   5.40   8.14   9.79   8.30  13.53
199811   6.00   7.45   5.23   5.31   5.47   3.34   4.79   5.18   6.46  10.68
199812   4.26   4.78   5.11   1.44   6.19   4.83   6.74   2.42   6.65   4.60
199901  -1.59  -4.20  -2.12  -3.07  -0.37  -5.36  -1.82  -3.87  -3.52   6.09
