This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 D/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  D/P is the total dividends paid from July of t-1 to June of t per dollar of equity in June of t.
Firms with negative or zero
D/P are not included in any portfolio.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
197204   0.53   2.04   0.57   0.69   0.85  -1.16
197205  -1.95  -2.78  -2.13   3.14  -1.27  -0.98
197206  -4.08  -2.73  -1.55  -2.04  -4.01  -2.27
197207  -4.09  -2.96  -0.59  -1.43  -1.97  -0.40
197208  -0.52   1.55   1.99   1.17   4.74   6.11
197209  -3.47  -3.76  -1.40  -1.70  -2.18  -1.07
197210  -3.49  -1.09   1.10  -1.03   0.15   3.06
197211   5.07   6.27   6.50   4.93   8.24   7.45
197212  -0.98  -1.96  -0.99   1.18  -0.86  -2.03
197301  -4.63  -3.54  -1.73  -5.27  -6.68  -2.68
197302  -9.80  -6.92  -3.50  -6.33  -5.13  -3.08
197303  -3.93  -2.21  -1.38  -2.63  -2.20  -0.92
197304  -8.91  -5.30  -2.78  -8.43  -5.69  -1.52
197305 -10.48  -7.87  -4.39  -4.94  -4.05  -2.18
197306  -4.36  -2.88  -1.67  -2.93  -3.21  -1.23
197307  16.17  12.42   6.59  13.37   7.40   1.87
197308  -5.59  -6.09  -4.14  -2.22  -1.73  -2.55
197309   9.38  10.43   6.42   8.26  11.61   8.85
197310   1.81  -1.03  -0.17  -1.10  -0.14  -0.66
197311 -22.56 -18.98 -14.09 -16.34 -15.55 -11.50
197312  -3.63  -3.51  -3.23  -0.41   3.23   1.86
197401  14.47  15.79  13.03   0.86   4.97   7.21
197402   0.03   1.57   1.57  -0.44   1.24   2.01
197403   1.72   1.13   1.19  -1.46  -2.37  -2.53
197404  -5.95  -3.93  -4.73  -6.39  -5.44  -7.42
197405  -7.92  -7.21  -7.24  -5.77  -6.23  -5.71
197406  -3.54  -2.00  -1.94  -1.73  -3.58  -4.12
197407  -6.29  -3.82  -2.13  -8.61  -3.87  -0.40
197408  -8.29  -7.29  -6.66 -11.25  -8.95  -6.51
197409  -7.91  -5.48  -5.16 -11.85  -8.11  -3.26
197410   8.99   6.60   5.48  20.87  15.80   8.34
197411  -4.56  -4.56  -4.32  -3.17  -3.35  -2.05
197412  -7.19  -6.30  -7.12  -4.81  -2.21  -3.13
197501  28.61  25.83  28.87  16.99  20.27  24.26
197502   6.23   3.90   1.11   7.94   3.07   1.42
197503   7.46   6.68   6.22   5.78   5.45   2.92
197504   3.93   2.79   0.66   5.78   5.43   0.34
197505   7.52   5.88   4.68   6.96   4.30   7.00
197506   6.47   6.21   7.73   4.68   6.82   8.82
197507  -1.19   0.23   0.88  -7.64  -4.32  -3.96
197508  -5.09  -4.07  -3.00  -4.05  -3.10  -1.06
197509  -3.69  -2.23  -1.71  -5.49  -3.64  -2.33
197510   2.32   2.09   1.86   5.35   5.82   5.37
197511   2.35   3.24   2.26   2.53   4.53   3.73
197512  -0.94  -0.40  -0.08  -1.70  -0.05   0.94
197601  19.57  17.71  15.81  13.32  15.80  12.74
197602  11.26  10.84   8.04   0.97   4.81   1.49
197603   1.27   1.38   0.90   1.16   1.72   1.93
197604  -0.43  -0.27   0.63  -1.47  -1.32   0.18
197605  -1.85  -1.25  -0.96  -1.76  -0.39  -1.56
197606   2.64   2.14   1.91   5.06   5.89   4.66
197607  -1.03   1.21   1.82  -1.25  -0.86   1.65
197608  -2.10  -0.73   0.76  -1.53  -1.47   2.58
197609   2.84   2.20   2.29   2.51   2.04   2.67
197610  -1.98  -1.21  -0.35  -3.21  -1.85  -0.51
197611   3.59   2.48   2.81   1.87   2.67   2.88
197612   9.21   9.71   8.76   6.18   8.00   7.75
197701   3.37   3.24   3.87  -5.59  -2.75   0.06
197702   0.87   1.00   0.28  -2.51  -1.12  -2.00
197703   1.37   0.84   0.89  -0.98   0.68  -0.14
197704   2.10   2.34   1.18   0.42   1.87   2.36
197705   0.55   0.83   0.23  -1.04  -1.37   0.69
197706   6.26   4.73   3.69   6.42   3.99   4.58
197707   0.71   2.10   2.07  -1.49  -2.28  -0.34
197708   0.01   0.15  -0.43  -0.28  -1.57  -2.75
197709   2.02   1.59   0.82   0.70  -0.11   0.13
197710  -2.53  -1.22  -0.66  -4.56  -3.23  -2.78
197711   8.89   7.17   4.73   7.54   5.91   3.72
197712   3.50   2.29   1.17   1.01   0.44   0.35
197801  -2.78  -0.89  -0.32  -6.90  -5.73  -3.30
197802   3.50   2.67   2.32  -1.00  -0.38  -0.87
197803   7.40   6.29   4.54   5.16   4.80   3.40
197804   9.11   7.37   5.38  10.23   8.66   3.11
197805   7.97   6.84   3.37   4.36   3.62   1.53
197806   0.91   0.81   0.95  -0.43  -1.58  -0.09
197807   5.70   4.06   3.27   7.22   5.80   3.68
197808   9.30   8.21   5.66   6.73   4.51   3.17
197809  -0.61   0.13   1.22  -2.37  -0.87  -0.19
197810 -20.85 -16.60 -11.41 -16.08 -12.71  -9.08
197811   7.06   4.28   1.73   5.27   2.61   2.06
197812   2.65   1.42   0.99   2.50   0.88   0.20
197901   9.78   9.20   6.68   4.69   6.99   6.77
197902  -2.09  -1.32  -0.44  -4.67  -3.49  -1.68
197903   9.18   7.13   4.41   9.02   7.51   5.41
197904   3.36   2.78   2.00   1.57   0.90   0.00
197905  -1.44  -0.71  -0.27  -2.53  -0.84   0.15
197906   4.97   4.75   4.00   5.79   5.60   5.08
197907   1.79   2.83   3.50   2.93   3.14   2.20
197908   8.51   7.51   5.34   8.62   7.08   4.17
197909  -0.01  -0.49  -1.09   1.14  -0.19  -2.01
197910 -10.45  -9.49  -8.89  -7.04  -9.06  -7.95
197911   8.31   4.56   3.93   9.60   6.46   4.68
197912   7.38   5.54   2.73   5.12   3.72   0.06
198001   8.97   7.07   5.56   7.46   5.66   2.25
198002  -1.65  -2.55  -3.44  -1.93  -3.30  -4.25
198003 -17.30 -14.64 -12.24 -13.73 -11.40  -6.68
198004   5.89   4.39   6.20   6.18   4.90   9.11
198005   8.79   6.96   7.23   7.91   8.02   7.30
198006   4.65   4.53   4.53   5.01   3.75   3.00
198007  11.22   9.53   5.82  10.63   7.68   3.55
198008   7.40   5.72   3.04   5.23   2.11   0.60
198009   4.18   3.79   1.47   5.19   3.06  -0.30
198010   4.56   2.52   1.23   2.59  -0.28  -0.36
198011   6.78   2.94   0.72  13.36   6.75   0.83
198012  -3.78  -2.32  -1.21  -3.63  -1.22   1.39
198101  -0.20   2.46   3.80  -5.67  -1.12   1.60
198102   0.64   2.19   1.57   1.36   3.02   1.80
198103   8.96   8.00   6.29   6.41   8.24   6.75
198104   4.63   3.92   2.91  -0.58   0.14   0.91
198105   3.54   2.26   0.83   1.51   1.32   2.00
198106  -0.26   2.14   2.83  -3.09   0.28   2.20
198107  -3.21  -1.55  -0.31   0.10  -1.87  -1.59
198108  -8.00  -5.02  -2.50  -7.32  -5.35  -3.40
198109  -8.57  -5.97  -3.78  -7.00  -5.78  -3.64
198110   8.40   6.06   4.83  10.19   4.69   4.52
198111   2.96   4.24   4.96   3.39   4.56   5.26
198112  -1.31  -0.42  -0.18  -2.82  -1.83  -2.18
198201  -2.48  -1.85   0.37  -4.79  -3.96  -0.74
198202  -4.19  -2.34  -0.75  -6.44  -4.46  -0.83
198203  -1.25  -0.33   0.66  -1.86  -1.16   0.92
198204   5.98   4.85   3.22   5.55   4.85   4.04
198205  -2.69  -0.65  -0.13  -4.19  -3.66  -3.02
198206  -2.27  -1.46  -1.49  -4.45  -1.75  -1.04
198207  -0.73  -0.16  -0.45  -1.31  -2.60  -3.36
198208   6.70   6.40   7.03  11.18  12.43  13.23
198209   3.90   4.89   5.43   2.85   3.57   1.40
198210  13.41  11.26  10.26  14.47  13.29  10.13
198211  10.58   9.27   7.04   7.70   5.14   3.55
198212   3.04   1.53   1.76   1.78   1.15   1.85
198301   8.08   5.68   6.24   2.75   2.34   4.18
198302   6.11   6.78   4.78   4.20   3.54   2.80
198303   5.51   6.01   5.64   2.82   4.59   3.65
198304   7.88   7.88   7.28   6.13   6.56   6.41
198305   8.23   6.73   5.21   5.09   2.15   2.68
198306   5.39   3.79   2.36   5.24   3.29   0.02
198307  -1.82  -0.10   2.24  -4.25  -3.22  -0.56
198308  -4.28  -1.76   0.44  -2.48  -0.29   2.16
198309   1.93   2.57   4.33   1.36   3.52   3.40
198310  -5.85  -2.78  -0.21  -6.24  -1.49  -0.30
198311   4.54   4.08   3.31   5.07   4.36   2.16
198312  -0.78   0.76   0.91  -2.50  -0.20  -1.51
198401  -1.05   1.64   2.79  -5.67  -1.90   0.78
198402  -5.89  -3.67  -2.12  -6.23  -5.22  -3.51
198403   1.32   2.12   0.84   2.09   2.35   0.94
198404  -0.67   0.14   0.13   0.01  -0.67  -0.81
198405  -4.58  -3.67  -2.36  -5.40  -5.45  -3.76
198406   3.10   2.52   2.19   3.76   3.90   0.82
198407  -3.01  -2.07  -0.54  -3.12  -2.64  -1.37
198408  11.18   8.52   6.79  13.72  11.70  10.60
198409   0.52   1.61   3.68  -1.70   0.03   3.70
198410  -1.29  -0.16   2.16  -1.13   0.83   1.04
198411  -2.28   0.01   1.02  -3.17   0.43   1.33
198412   1.22   2.35   2.19   2.66   2.33   2.57
198501  12.79   9.96   8.48  11.82   8.78   6.52
198502   4.19   2.90   2.07   1.71   1.86   1.94
198503  -1.82  -0.56   1.10  -0.61  -0.23   2.18
198504  -1.35   0.23   3.12  -1.77  -0.70   1.26
198505   3.09   3.10   3.90   6.58   6.23   5.50
198506   1.31   2.08   3.40   1.83   1.57   2.88
198507   2.73   2.72   1.58   0.47   0.45  -1.47
198508  -0.67   0.99   0.53  -0.84  -0.50   1.20
198509  -4.68  -3.21  -2.21  -5.90  -3.42  -4.07
198510   3.44   4.25   2.83   4.53   5.21   5.89
198511   6.17   5.56   5.41   7.57   7.76   5.05
198512   4.39   4.67   3.41   3.79   4.12   4.63
198601   3.49   2.02   1.96   2.29   2.17   1.35
198602   7.20   7.60   5.92   7.70   9.03   6.65
198603   4.74   5.57   5.15   5.50   6.66   4.63
198604   1.42   0.93   0.65  -0.38  -1.36  -2.06
198605   3.68   4.05   3.22   5.39   5.48   5.00
198606   1.40   1.92   2.64   1.15   1.12   2.67
198607  -6.73  -5.15  -4.41  -7.54  -6.49  -2.13
198608   2.07   2.24   4.90   5.18   6.81   9.53
198609  -5.48  -4.37  -3.66  -8.63  -7.31  -6.36
198610   3.19   1.69   1.90   6.29   5.32   4.98
198611   0.68  -0.31  -0.39   0.24   1.22   1.18
198612  -2.23  -1.75  -1.71  -2.30  -2.56  -2.95
198701  10.75   9.40   8.89  12.83  12.32  10.49
198702   7.60   5.39   3.05   8.50   5.78   0.87
198703   1.42   3.48   1.91   0.64   1.50   1.66
198704  -3.01  -2.31  -2.79  -2.11  -3.07  -2.88
198705  -1.04  -0.09   1.18   0.89  -0.09   0.30
198706   2.81   3.74   2.45   5.07   5.53   4.32
198707   2.34   3.57   2.48   6.31   5.09   1.80
198708   3.12   3.18   2.83   3.03   3.60   3.60
198709  -1.93  -0.82  -1.58  -2.54  -1.80  -2.38
198710 -27.42 -24.92 -18.39 -26.58 -25.18 -16.09
198711  -3.53  -2.43  -1.76  -6.91  -5.68  -4.09
198712   5.02   4.89   1.38  10.36   9.15   3.08
198801   6.59   6.53   6.21   3.05   6.22   8.92
198802   7.75   7.54   6.11   8.29   7.53   3.15
198803   4.72   4.27   2.17  -0.42   0.07  -1.87
198804   0.34   1.85   1.57   0.02  -0.24   0.24
198805  -0.48  -1.21  -0.81  -0.65  -0.51   2.11
198806   6.28   5.27   4.61   7.07   6.70   4.58
198807   0.04   0.45   0.21  -2.32  -1.34  -0.22
198808  -2.17  -1.41  -0.24  -3.67  -1.52  -0.36
198809   2.67   2.11   1.82   4.00   3.72   3.33
198810  -0.29  -0.15  -0.24   0.50   1.78   1.57
198811  -2.31  -1.95  -1.88  -2.65  -2.55  -1.80
198812   3.22   2.03   0.89   3.68   2.07   0.73
198901   4.41   4.43   3.43   6.08   6.50   4.75
198902   0.76   1.40   0.62  -0.69  -0.75  -0.45
198903   1.99   1.83   0.74   1.14   2.51   1.73
198904   3.62   2.47   1.57   5.17   4.71   4.01
198905   1.98   3.10   2.81   4.39   3.73   4.56
198906  -0.23  -0.64   0.07  -1.25  -0.58   1.79
198907   4.04   2.56   1.82   7.75   8.17   5.47
198908   3.23   2.71   2.41   2.86   3.70   1.62
198909   0.43  -0.27  -0.66  -0.66  -1.58  -0.16
198910  -4.88  -4.88  -5.47  -4.43  -4.14  -3.33
198911   0.07  -0.23  -1.04   1.69   1.96   0.84
198912  -0.79  -1.73  -3.83   1.16   2.11   1.74
199001  -7.60  -5.75  -4.74  -7.84  -7.19  -7.07
199002   1.69   0.99   0.92   1.36   1.74   1.25
199003   3.12   0.93  -0.20   3.63   2.52  -0.20
199004  -2.93  -2.72  -3.80  -4.13  -3.62  -5.41
199005   4.42   1.60  -0.27   9.95   9.36   6.61
199006   0.20  -0.82  -1.70  -1.00  -1.28  -0.80
199007  -3.60  -3.63  -4.77  -1.88  -1.47  -1.75
199008 -12.14 -10.31  -8.03  -9.77 -10.55  -8.27
199009  -8.13  -7.61  -8.29  -6.68  -6.79  -5.39
199010  -5.71  -6.12  -6.23  -3.21  -2.89  -1.37
199011   5.40   4.00   5.26   8.81   9.56   7.57
199012   3.59   1.68  -0.94   5.91   4.84   1.63
199101   7.54   6.50   7.71   6.46   6.24   4.33
199102  11.64  11.50  12.25   9.49   7.84   8.68
199103   5.63   4.75   5.38   2.99   3.00   3.03
199104   1.41   2.11   1.73   0.27   0.79   2.20
199105   3.74   3.26   1.16   4.40   5.80   2.97
199106  -2.68  -1.37  -4.85  -5.00  -3.83  -3.18
199107   2.98   2.64   4.17   4.45   3.82   4.95
199108   2.50   2.08   3.05   2.44   2.09   3.64
199109   1.08  -0.13  -1.40  -1.71  -1.61   0.53
199110   0.85   0.97   1.27   1.80   1.79   1.45
199111  -2.45  -1.76  -2.73  -3.48  -5.29  -2.78
199112   6.90   5.01   3.67  12.05  11.26   7.23
199201   8.69  10.07  14.40   0.82   1.80   0.90
199202   3.65   4.56   6.07   1.22   2.62   2.34
199203  -1.19   0.72   0.22  -2.98  -1.28  -1.10
199204  -3.04   0.39   0.92  -0.73   2.07   4.04
199205   1.07   2.36   3.71   0.85   0.32   2.00
199206  -4.59  -1.72  -1.12  -2.31  -2.07   0.86
199207   4.14   3.39   4.98   4.63   2.67   5.33
199208  -1.71  -0.61  -0.19  -2.27  -2.45  -0.82
199209   1.52   1.40   0.13   2.05   1.98   0.76
199210   2.29   1.56   0.59   3.21   2.18  -0.38
199211   6.79   6.13   3.64   5.67   4.96   1.89
199212   4.38   5.01   3.72   1.42   2.41   3.59
199301   5.83   5.66   4.89   0.90   1.93   1.84
199302  -0.17   1.33   1.44  -1.19   1.21   4.16
199303   2.26   3.10   4.20   3.90   2.69   3.34
199304  -2.62  -1.27  -1.30  -3.64  -2.28  -1.27
199305   2.07   1.72   0.86   4.47   1.93   0.82
199306   0.95   0.21   1.32  -0.97   0.75   2.32
199307   2.00   3.11   3.27  -0.15   0.15   1.28
199308   3.84   3.81   3.17   5.29   3.50   3.21
199309   2.88   2.39   2.25   1.22  -0.62  -0.24
199310   2.57   2.80   2.75   1.70   0.41  -0.14
199311  -2.14  -1.22  -1.26  -3.10  -1.29  -2.97
199312   3.46   2.85   1.22   3.85   3.36   1.75
199401   3.25   2.99   3.04   3.12   3.42   1.44
199402  -0.36   0.04  -0.17  -1.27  -1.55  -3.71
199403  -4.44  -2.83  -3.06  -3.82  -4.05  -3.49
199404   0.26   0.42   0.33  -0.13   1.19   2.10
199405  -0.70   1.28   0.47   0.75   1.58  -0.99
199406  -0.98   0.39   0.18  -2.83  -1.42  -1.88
199407   1.58   1.74   1.45   2.22   3.34   3.53
199408   3.70   3.36   3.08   5.09   4.15   3.18
199409   0.14   0.32   0.45  -2.41  -3.09  -2.34
199410  -1.57  -0.98  -0.65   0.85   0.37   0.58
199411  -4.04  -3.15  -3.22  -5.14  -5.02  -2.61
199412   0.99   0.58   1.10   1.18   2.00   0.66
199501   2.14   1.54   1.69   1.57   1.81   4.65
199502   3.88   3.57   2.93   5.60   5.44   3.26
199503   1.29   1.14   0.69   2.48   2.96   0.42
199504   2.40   3.13   2.15   0.53   2.45   2.21
199505   1.99   1.98   1.05   2.40   3.09   4.46
199506   4.39   3.23   2.58   3.53   2.44   0.46
199507   5.42   3.63   3.13   4.72   3.79   2.48
199508   4.10   3.60   2.05   1.12   1.05   3.09
199509   2.76   2.66   3.50   2.10   2.37   3.69
199510  -3.40  -1.15  -1.74  -3.52  -2.08  -0.06
199511   2.36   2.99   2.17   5.23   6.24   4.40
199512   2.40   2.66   1.10   0.66   1.26   3.02
199601   0.67   0.38   1.50   2.08   3.00   1.46
199602   2.49   2.06   1.17   3.65   1.60   0.57
199603   4.13   1.36   1.85   2.43   3.24   0.63
199604   4.41   2.25   0.98   2.96   1.50   0.17
199605   4.14   3.10   3.42   1.52   1.28   1.42
199606  -2.09   0.15  -0.67  -1.64   0.04   1.75
199607  -5.48  -3.16  -1.89  -5.99  -4.51  -4.21
199608   4.81   4.06   3.08   5.01   3.72   3.53
199609   2.77   2.71   3.11   4.10   5.20   2.94
199610   1.10   2.51   1.83  -0.49   1.81   2.97
199611   3.92   4.98   4.35   6.07   6.86   5.52
199612   2.73   2.27   3.01   0.14  -0.69  -0.14
199701   3.00   3.16   3.40   2.53   3.44   2.60
199702   0.78   2.55   2.20  -0.55   2.86   2.31
199703  -2.23  -1.19  -0.98  -3.96  -3.34  -3.51
199704  -0.48   0.44  -0.77   2.98   4.18   1.74
199705   9.38   7.14   5.87   8.40   7.00   5.57
199706   6.86   7.12   5.36   3.99   4.88   3.92
199707   5.22   5.22   4.92   6.48   7.30   5.75
199708   2.98   3.05   2.99  -1.76  -2.37  -1.33
199709   8.01   8.67   6.97   6.75   5.39   5.41
199710  -1.14   1.22   0.84  -3.30  -3.37  -1.16
199711   0.70   2.27   2.17   1.58   3.24   5.18
199712   3.16   5.51   5.60   1.69   3.90   5.10
199801  -1.27  -1.74  -1.23  -0.88  -1.19  -2.53
199802   6.31   5.54   3.71   9.48   7.25   5.69
199803   4.46   4.20   3.87   4.76   4.46   5.74
199804   2.60   1.64   1.20   1.16   0.66  -1.64
199805  -3.17  -1.94  -1.89  -3.19  -2.62  -1.88
199806  -2.36  -0.66  -0.59   0.84  -0.81   0.53
199807  -5.99  -4.64  -3.59  -4.31  -4.28  -4.16
199808 -17.98 -14.24 -10.31 -18.67 -15.89  -7.82
199809   4.13   2.03   2.31   6.05   4.00   7.54
199810   2.54   1.28   1.40   7.73   9.98   3.29
199811   4.39   3.71   3.45   5.00   4.58   3.10
199812   0.67   0.81   0.41   6.49   2.34   2.06
199901  -0.05  -0.55   0.24  -0.26  -2.74  -5.34
199902  -4.84  -3.92  -4.42  -3.25  -1.00  -2.85
199903  -3.17  -2.75  -2.76   3.92   1.02  -0.37
199904   8.32   7.11   4.95   8.52  10.09  10.60
199905   1.92   1.78   4.03  -1.03   0.02   2.26
199906   3.53   3.42   3.07   4.11   2.61   1.29
199907  -0.96  -0.24   2.16  -2.51  -2.78  -1.44
199908  -2.89  -3.07  -1.73  -5.52  -4.25  -2.53
199909  -2.50  -2.95  -3.18  -2.93  -4.73  -3.91
199910  -1.90  -1.00  -0.18   3.67   3.37   2.05
199911   3.64   0.20   0.81   1.94  -2.11  -4.03
199912   1.57  -1.42  -1.88   4.26   0.19  -2.58
200001  -2.53  -2.75  -1.61  -4.68  -7.06  -3.45
200002   2.47  -0.88   0.29  -3.66  -8.52  -8.25
200003   1.91  -0.03  -0.39  15.02  13.87  11.28
200004  -0.46   1.12   1.40   0.45  -0.01   3.27
200005  -1.36  -0.71  -0.19   0.55   3.70   4.21
200006   2.70   2.14   1.48  -1.15  -4.11  -6.23
200007   1.91   1.30   3.35   2.30   2.72   3.77
200008   5.75   4.05   3.75   7.93   4.13   7.92
200009  -1.69   1.02   1.31   0.30   0.91   1.87
200010   0.31  -1.26  -1.35   1.30   4.69   0.26
200011  -3.53  -1.70  -2.13  -4.00   0.21   1.77
200012   7.94   5.50   4.96   7.97   9.26  10.92
200101  10.77   9.57   9.73   2.79   0.76   0.26
200102  -0.53   0.96   2.34  -5.25   0.28   2.22
200103  -2.90   0.06   0.93  -5.74  -2.98  -1.10
200104   5.76   3.37   2.51   7.67   3.90   6.12
200105   6.13   5.35   6.09   2.38   3.69   2.59
200106   4.43   4.07   4.45  -2.17  -1.88  -0.93
200107   0.02   1.99   2.26   0.56   2.28   0.63
200108  -0.38   0.68   1.35  -4.14  -2.08  -0.21
200109 -10.62  -7.16  -5.51 -10.67  -7.25  -7.31
200110   3.42   2.09   0.30   2.29   0.94  -0.43
200111   5.77   5.03   3.84   7.06   7.06   4.84
200112   5.66   4.37   3.59   6.24   3.29   4.32
200201   2.98   2.37   3.92  -0.07   1.69   0.22
200202   2.19   2.04   0.45  -0.63   3.09   2.37
200203   7.08   6.21   5.98   7.41   4.06   6.28
200204   5.33   6.23   5.65  -1.88  -0.73  -0.13
200205  -2.04   0.73   1.25  -0.19  -0.28  -0.28
200206  -2.55   0.78   0.32  -7.45  -4.77  -5.00
200207 -11.51  -7.80  -6.18  -9.71  -7.03  -9.44
200208   1.22   2.00   1.79   1.78   1.22   1.86
200209  -4.20  -3.57  -2.35  -8.07  -9.85 -10.17
200210   0.07   1.86   0.92   4.34   2.84   2.79
200211   4.73   4.89   3.31   5.55   5.56   6.78
200212  -0.72  -0.08   0.64  -4.38  -2.79  -0.40
200301  -3.19  -0.50   1.29  -1.20  -3.37  -3.12
200302  -4.30  -1.13  -0.30  -1.74  -3.11  -3.09
200303   0.63   0.38   1.84   1.54  -0.78   1.20
200304   8.41   6.66   5.92   8.98   8.70   8.42
200305   8.38   5.31   5.60   7.71   6.73   9.15
200306   3.82   2.10   1.76   1.79   0.28   0.25
200307   6.03   6.21   5.06   2.67   2.71   1.03
200308   3.88   3.31   1.61   4.85   3.04   1.65
200309  -0.12   0.16   1.12  -1.32  -0.42  -0.11
200310   8.09   5.98   6.70   7.56   7.08   5.84
200311   5.10   3.97   3.08   2.46   2.13   1.87
200312   3.82   3.52   3.97   3.21   5.01   5.72
200401   3.32   2.48   2.78   1.00   1.27   1.46
200402   2.20   1.82   1.53   3.40   3.11   2.54
200403   2.00   0.12   0.60   0.57  -0.09  -0.40
200404  -2.49  -2.96  -2.46  -1.60  -1.42  -2.47
200405   0.42   0.13  -0.16   1.23   1.09   2.03
200406   5.24   4.09   3.56   3.00   2.69   2.86
200407  -4.45  -2.49  -1.52  -4.16  -3.11  -0.65
200408  -0.32  -0.01   1.85  -1.02   0.26   3.09
200409   4.69   3.87   2.46   4.15   3.11   0.93
200410   1.90   1.74   1.62   1.55   1.37   1.63
200411   7.96   8.15   5.47   6.04   6.25   4.69
200412   3.17   2.61   2.08   3.89   3.32   2.88
200501  -2.05  -1.91  -2.02  -1.32  -2.20  -2.01
200502   1.68   1.20   0.53   3.35   2.79   1.99
200503  -2.33  -2.54  -1.82  -1.37  -0.84  -0.85
200504  -4.57  -4.69  -3.26  -3.98  -4.46  -0.96
200505   5.07   4.05   3.74   5.13   3.56   3.26
200506   3.16   3.46   2.84   2.21   2.00   2.13
200507   6.46   5.61   4.05   5.66   5.08   3.39
200508  -1.62  -1.62  -1.39  -0.67  -1.14  -1.30
200509   0.09  -0.68  -0.04   1.67   0.77  -0.59
200510  -2.27  -1.40  -1.74  -2.25  -2.03  -1.82
200511   3.99   2.71   2.00   5.45   4.86   2.12
200512   0.79  -0.27   0.07   0.90   0.93  -0.14
200601   6.70   5.70   4.36   4.30   4.64   2.06
200602  -0.37   0.22   0.23  -1.64   0.68   0.82
200603   4.63   4.24   3.16   2.71   2.61   0.42
200604   0.41   0.64   1.13   0.54   1.65   2.20
200605  -3.69  -2.66  -1.65  -4.06  -2.16  -1.47
200606  -0.51   0.64   0.88  -0.29   0.11   0.49
200607  -3.45  -1.01  -0.49  -3.25  -2.64   2.55
200608   1.68   2.16   2.19   0.88   2.19   1.83
200609   0.42   1.61   1.85   1.02   2.50   1.39
200610   4.92   3.70   4.12   4.28   4.04   3.69
200611   2.39   2.06   1.81   3.17   2.64   1.94
200612   1.11   1.34   1.29  -0.62   0.97   1.84
200701   1.74   1.18   0.78   3.37   3.09   1.36
200702   0.14  -0.95  -0.38  -0.41  -0.37   0.69
200703   0.06   0.54   0.02   1.27   0.62   1.45
200704   0.34  -0.03   0.32   4.42   4.61   2.95
200705   4.15   2.62   1.41   4.52   4.25   2.47
200706   0.35  -0.97  -0.54  -1.70  -1.25  -2.85
200707  -5.83  -6.89  -5.71  -4.23  -4.23  -5.14
200708   0.80   0.65   2.12  -0.66  -0.26   1.47
200709   0.54  -1.23  -0.55   3.49   2.31   1.45
200710   0.56  -1.45  -1.07   1.48   1.21   0.14
200711  -7.76  -7.29  -5.96  -5.15  -3.97  -4.57
200712  -0.21  -1.94  -1.91   0.58  -1.66  -2.63
200801  -5.24  -2.12  -0.03  -6.02  -4.59  -0.97
