This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Developed.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
199901   5.53   3.32   2.32   1.88  -1.07  -1.56
199902  -2.11  -3.01  -1.33  -3.34  -3.05  -3.08
199903   1.32   1.34   3.33   3.40   4.02   4.32
199904   7.98   9.00  11.10   5.34   7.92   8.08
199905   2.42   2.52   2.85   0.14  -1.40  -0.92
199906   4.36   5.65   6.73   5.33   2.93   3.26
199907   3.27   3.71   4.03   0.99   0.62   1.49
199908   1.74   0.72   0.35   1.33  -1.29  -0.32
199909   2.16   1.61   1.07   1.18  -0.79  -1.67
199910   0.38  -0.43  -1.22   4.30   1.01   0.84
199911  11.01   6.05   2.11   6.81   1.01  -1.89
199912  10.56   7.59   3.76   8.70   4.96   3.50
200001   8.23   4.76   4.66  -3.57  -4.78  -5.30
200002  13.46   8.73   5.27   5.39  -1.63  -4.10
200003  -0.89   0.98   3.68   4.52   8.74   9.23
200004 -12.53  -9.05  -7.81  -5.14  -2.03  -1.29
200005  -5.16  -2.54  -0.99  -2.27   1.96   2.52
200006   6.14   6.52   5.97   5.48   1.57   2.22
200007  -5.61  -2.74  -0.93  -4.66  -2.53  -0.31
200008   2.65   2.97   2.58   8.15   5.07   3.97
200009  -7.01  -4.83  -2.66  -6.68  -2.48  -0.83
200010 -13.70  -7.87  -5.52  -8.48  -1.37  -0.69
200011 -14.48  -6.95  -2.10 -15.35  -3.82   0.85
200012  -2.82  -0.32   1.68  -0.02   5.34   7.28
200101  15.46  12.36   7.51  10.38   4.01   0.93
200102  -9.80  -6.09  -0.52 -16.43  -5.01   0.32
200103 -13.16  -9.15  -5.20 -14.65  -6.80  -5.02
200104   7.65   6.90   6.53  15.97   8.53   6.69
200105  -1.12   1.85   3.83  -1.27   0.34   0.99
200106  -6.81  -1.65   0.09  -4.43  -1.75  -1.85
200107  -6.95  -4.78  -2.39  -4.22  -2.31  -1.09
200108  -4.30  -2.04   0.17  -5.54  -2.21  -1.41
200109 -17.83 -15.18 -11.58 -13.86 -11.69 -12.47
200110  11.56   8.44   4.79  10.48   5.06   2.87
200111   7.96   7.35   4.78   9.12   5.67   6.34
200112   0.27   0.51   0.38   0.54   1.72   1.84
200201  -2.02  -0.83   2.38  -4.59  -2.37  -0.81
200202  -2.96  -1.99   1.33  -2.90   0.92   1.37
200203   4.07   5.71   6.03   7.04   6.86   5.18
200204  -2.73  -0.05   3.57  -3.68   0.95   1.14
200205  -1.26   0.60   4.28  -0.93   1.34   1.87
200206  -7.01  -4.77  -2.23  -8.19  -5.77  -4.89
200207  -9.98  -9.47  -7.23  -9.51  -9.26  -9.03
200208  -1.75  -0.78   0.12  -0.27   0.55   0.73
200209 -11.04  -9.81  -7.12 -10.11  -9.17 -10.10
200210   2.86   2.60   0.44   6.60   3.99   2.89
200211   8.35   6.58   4.54   8.09   6.59   7.25
200212  -3.35  -2.18   1.08  -5.31  -2.67  -1.71
200301   0.45   0.13   2.45  -2.28  -1.84  -1.55
200302  -3.75  -2.41   0.16  -2.89  -1.69  -2.12
200303  -1.52  -1.19  -1.02  -0.11  -0.20  -0.57
200304  10.93  10.04   7.57   9.53   9.82  11.41
200305  13.62  12.14  11.33   9.50   8.46   8.81
200306   6.03   5.76   6.68   2.60   2.62   3.30
200307   3.99   4.88   6.06   3.49   2.18   3.71
200308   6.70   6.29   7.85   4.07   4.04   5.40
200309   8.02   6.37   7.78   2.32   2.10   3.06
200310   6.81   7.16   6.94   6.22   6.27   7.93
200311   2.95   2.78   1.79   1.73   2.21   2.41
200312   4.10   4.29   5.03   4.02   5.30   6.15
200401   6.98   6.12   8.68   2.49   2.10   3.75
200402   2.11   3.24   3.06   2.17   2.33   2.77
200403   1.01   0.76   3.82   0.90   1.65   1.75
200404  -3.20  -3.08  -3.09  -2.19  -2.87  -3.41
200405  -1.89  -1.22  -1.54   1.18   1.04   1.04
200406   1.25   2.15   3.45   2.24   3.28   3.62
200407  -4.74  -2.68  -2.37  -6.15  -3.91  -2.97
200408  -0.89  -0.42   0.26  -0.23   0.70   0.66
200409   3.85   3.80   2.87   2.81   3.44   3.01
200410   3.37   3.69   3.80   3.33   3.33   2.58
200411   8.30   7.96   7.82   6.12   6.62   7.36
200412   3.06   3.60   4.58   4.67   4.15   4.27
200501   0.78   0.93   2.25  -1.85  -1.15  -0.52
200502   3.62   3.68   5.02   2.10   3.47   3.83
200503  -3.72  -2.39  -0.75  -2.18  -1.20  -1.30
200504  -4.01  -3.76  -2.33  -3.44  -3.21  -2.96
200505  -1.18  -0.44  -1.28   2.24   2.07   2.39
200506   1.74   2.65   2.53   1.30   2.33   2.72
200507   4.15   4.83   4.53   4.02   4.40   4.04
200508   2.10   2.92   3.05   1.55   2.14   2.02
200509   0.90   2.52   2.30   1.84   3.09   2.52
200510  -3.42  -2.85  -2.14  -2.62  -3.01  -3.26
200511   1.60   2.07   1.66   4.26   3.57   2.97
200512   4.52   3.60   4.57   4.02   3.88   3.48
200601   8.07   8.21   7.84   5.45   6.01   6.03
200602  -1.02   0.61   0.97  -0.64   0.02   0.89
200603   4.10   4.38   4.15   3.46   3.36   3.30
200604   4.99   4.70   5.48   2.80   3.28   3.70
200605  -6.94  -4.72  -3.78  -4.77  -3.89  -3.46
200606  -2.89  -1.97  -2.07  -0.93  -0.41  -0.23
200607  -2.78  -0.93  -0.71  -2.51  -1.03   0.15
200608   3.47   2.43   2.36   2.79   3.20   2.68
200609  -1.34  -0.70  -0.02   1.03   0.99   1.27
200610   4.09   4.32   3.53   4.29   4.00   3.58
200611   3.02   3.46   3.70   3.35   3.29   3.57
200612   1.72   2.57   2.42   1.05   2.13   2.74
200701   3.98   2.99   4.36   2.29   1.98   1.87
200702   0.51   1.57   2.96   0.84   0.95   0.88
200703   1.57   2.42   3.16   2.18   2.96   2.35
200704   2.95   4.39   5.05   3.37   3.75   3.76
200705   0.54   2.49   3.68   2.85   2.87   2.13
200706   1.07   1.92   3.52  -0.52  -0.45  -1.46
200707  -0.92   0.08   1.11  -1.08  -1.57  -3.00
200708  -6.96  -5.74  -5.73  -0.95  -1.24  -2.10
200709   3.71   3.89   2.75   5.05   3.98   3.15
200710   5.94   3.79   2.41   4.21   3.86   2.20
200711  -7.96  -7.82  -6.37  -4.74  -5.29  -6.13
200712  -3.61  -1.94  -2.50  -1.92  -1.42  -2.17
200801  -9.41  -8.15  -6.17  -8.35  -6.52  -5.97
200802   2.99   2.41   2.92   1.29   1.28   0.17
200803  -5.04  -3.97  -2.92  -2.00  -0.83  -1.08
200804   2.13   3.12   1.63   5.42   4.88   4.66
200805   4.32   4.01   3.00   3.08   2.72   1.80
200806  -8.39  -7.36  -5.57  -8.71  -9.07 -10.52
200807  -4.74  -4.50  -3.98  -3.34  -3.45  -2.50
200808  -6.31  -5.81  -5.22  -2.30  -1.54  -1.07
200809 -15.25 -15.20 -12.65 -15.31 -14.42 -12.54
200810 -26.58 -25.64 -22.12 -23.40 -22.95 -23.38
200811  -8.35  -8.15  -7.08  -7.04  -7.53  -7.20
200812   5.37   6.02   5.22   5.99   6.53   7.52
200901  -2.15  -3.41  -3.00  -6.17  -6.60  -9.38
200902  -6.14  -5.96  -8.21  -7.05  -9.89 -13.01
200903  10.81   8.83   7.21   8.97   9.55  11.72
200904  18.40  18.65  17.33  16.43  18.60  21.72
200905  19.83  18.88  17.66  12.57  12.00  13.01
200906   2.82   2.72   2.82   0.93  -0.37  -0.39
200907   5.70   6.96   8.45   6.79   8.72  10.47
200908   4.75   6.03   8.35   3.10   4.16   6.89
200909   7.64   6.09   7.39   5.41   4.78   5.74
200910  -1.14  -0.57  -0.24  -2.48  -2.21  -3.65
200911   0.98   0.90   0.63   3.71   2.95   1.97
200912  -0.02   0.51   1.09   2.49   2.74   3.13
201001  -0.65  -0.14   1.26  -2.48  -2.95  -2.52
201002  -0.54   0.19   0.27   1.63   1.67   1.51
201003   3.34   5.06   6.60   5.66   6.92   7.98
201004   4.02   3.50   5.87   0.87   1.63   1.43
201005 -10.59  -9.90 -11.09  -8.21  -8.90 -10.95
201006  -2.85  -1.60  -2.95  -1.42  -2.75  -5.03
201007   7.44   8.42   7.30   7.60   8.13   9.35
201008  -3.36  -3.49  -3.12  -3.08  -3.71  -4.86
201009  12.47  12.53   9.85  10.93  11.08  10.57
201010   3.96   5.24   3.78   3.69   4.18   3.59
201011  -1.28  -1.13  -0.49  -0.41  -0.77  -2.53
201012  10.27   9.95   9.44   7.34   8.63   9.28
201101   2.18   2.80   4.04   1.04   1.74   3.10
201102   2.73   3.46   3.61   3.44   3.74   3.38
201103  -0.29  -0.08  -0.23   0.53   0.67  -0.99
201104   4.06   4.52   3.68   4.66   4.21   3.87
201105  -2.86  -2.78  -3.33  -1.09  -2.04  -2.57
201106  -4.34  -3.03  -1.92  -1.22  -1.65  -2.06
201107   0.96   1.36   1.33  -1.51  -1.98  -3.57
201108  -7.97  -8.00  -7.31  -6.45  -7.74  -8.85
201109 -12.02 -12.10  -9.53 -10.34 -10.94 -10.32
201110   8.18   8.20   5.57  11.37  11.71   9.97
201111  -5.65  -5.59  -3.78  -2.26  -2.94  -4.54
201112  -1.37  -1.29  -0.51  -2.00  -1.22  -0.43
201201   8.85   9.44   8.76   8.35   6.84   7.93
201202   5.63   5.95   5.95   6.12   5.05   5.46
201203  -0.64   0.28   0.93   1.07   0.46   0.09
201204  -1.95  -0.94  -0.76  -0.29  -0.86  -2.73
201205 -11.42 -10.96  -9.30  -9.61 -10.52 -10.76
201206   1.63   1.62   2.95   3.46   4.03   5.95
201207  -1.12  -0.19  -0.26   0.39   0.83  -0.68
201208   2.06   3.35   2.56   3.22   2.83   3.63
201209   3.71   3.81   4.28   2.71   2.68   4.16
201210  -0.30   0.12  -0.21  -0.62   0.22   1.01
201211  -1.08  -0.77  -0.07   1.88   1.24   1.16
201212   2.05   2.78   4.39   1.86   2.83   4.78
201301   6.58   6.52   8.02   4.93   5.07   7.09
201302  -1.39  -1.28  -0.35   0.84   0.69  -0.10
201303   1.59   0.92   1.26   2.94   2.58   1.81
201304   0.47  -0.19   0.80   2.19   2.36   3.92
201305  -1.48  -1.50  -0.97   0.56   0.77   0.88
201306  -4.55  -3.95  -3.56  -2.10  -2.62  -2.65
201307   6.67   6.57   6.09   6.21   5.65   6.07
201308   1.04   1.24   1.61  -1.14  -1.91  -1.80
201309   8.59   7.33   7.50   6.31   6.35   5.97
201310   2.15   2.49   3.32   2.39   3.13   4.30
201311   1.39   0.68   0.64   1.26   1.48   1.46
201312   1.80   1.44   1.42   2.43   2.20   2.07
201401   2.48   1.73   2.29  -2.99  -2.65  -2.86
201402   3.46   3.68   3.72   5.62   5.25   5.20
201403  -0.92   0.44   0.74  -0.87   0.09   1.18
201404  -2.63  -0.99  -0.79  -0.99   0.51   0.34
201405   0.45   0.49   0.37   2.00   1.78   1.45
201406   3.83   3.52   3.30   2.52   2.68   2.57
201407  -1.60  -1.10   1.07  -2.45  -3.03  -2.98
201408   0.91   0.78   1.03   2.50   1.58   1.62
201409  -5.33  -4.95  -4.92  -3.48  -4.21  -4.63
201410  -2.39  -1.89  -3.57   1.82  -0.03  -1.12
201411  -0.55  -1.27  -1.59   1.92   1.19   0.43
201412  -2.53  -1.50  -2.31  -0.70  -1.42  -1.69
201501  -1.74  -2.23  -2.39  -0.55  -1.86  -2.40
201502   4.56   5.16   4.11   6.57   6.72   7.07
201503  -0.92  -1.49  -0.37  -0.33  -0.83  -1.52
201504   6.89   6.61   7.57   1.92   3.28   4.40
201505   2.19   1.81   1.05   0.86   0.17  -0.53
201506   0.77  -0.60  -0.41  -1.75  -2.29  -2.51
201507  -1.05  -1.32  -3.34   1.99   0.00  -1.50
201508  -6.92  -4.11  -4.21  -6.21  -5.28  -5.35
201509  -2.69  -2.95  -2.62  -4.25  -4.46  -5.32
201510   5.07   5.23   4.95   6.46   7.37   7.10
201511   0.96  -0.06  -1.48   0.87  -0.21  -1.25
201512   0.67   0.02  -1.00  -1.22  -2.22  -3.86
201601  -8.17  -7.47  -6.22  -8.37  -6.25  -8.25
201602   0.44   0.87   1.88   0.71   1.10  -0.29
201603   9.80   8.45   9.10   7.07   8.18  10.36
201604   4.68   3.88   6.61   1.60   2.20   5.44
201605  -0.65  -0.75  -1.46   1.02   0.22  -1.30
201606  -2.39  -2.84  -0.43  -1.83  -2.81  -4.06
201607   3.98   5.31   5.79   5.11   5.24   5.17
201608   1.21   1.31   1.57  -0.84   0.59   1.20
201609   5.09   3.32   3.32   1.08   1.56   1.23
201610  -2.67  -2.75  -0.39  -3.87  -2.50  -0.21
201611  -1.52  -0.24   0.89  -0.56   1.11   3.28
201612   0.06   1.21   2.47   0.96   1.91   3.08
201701   5.84   5.24   6.85   3.61   3.18   3.46
201702   1.92   1.33   2.32   2.58   1.78   0.65
201703   1.90   2.03   1.62   2.31   1.69   1.27
201704   0.01   1.36   0.97   3.19   2.86   0.92
201705   1.50   2.10   1.55   3.74   1.98   0.64
201706   2.30   2.33   2.14   0.45   1.22   1.58
201707   3.44   3.35   4.23   1.99   2.45   3.33
201708  -0.01   0.18   0.96   1.42  -0.13  -0.67
201709   3.00   3.45   3.42   2.16   2.78   3.07
201710   1.99   1.35   1.53   1.96   1.67   1.10
201711   2.11   2.06   2.49   2.80   1.94   1.57
201712   3.49   2.84   3.21   1.49   1.88   1.84
201801   7.14   5.66   6.10   5.26   4.60   4.38
201802  -3.86  -3.20  -3.44  -2.88  -4.22  -4.25
201803  -1.18  -1.00  -0.83  -0.65  -0.82  -0.76
201804  -1.91  -0.36   0.12   0.34   0.78   1.77
201805   1.09   0.71  -0.10   1.85   0.44  -1.73
201806  -3.16  -2.04  -2.39   0.13  -0.42  -1.58
201807  -0.22   0.32   0.34   1.57   1.70   2.38
201808  -0.13  -0.59  -1.11   3.03   0.17  -0.99
201809  -0.01  -0.72  -0.39  -0.62   0.19   0.52
201810 -10.32  -9.73  -7.89 -10.44  -8.73  -7.89
201811   0.57  -0.74  -0.83   1.28   0.81   0.43
201812  -8.85  -8.09  -6.32  -7.55  -7.38  -7.95
201901   8.19   7.56   6.83   9.96   8.84   9.02
201902   2.06   1.65   1.97   4.77   3.10   1.71
201903   0.46   0.12  -1.01   1.03   0.08  -1.28
201904   1.49   2.03   1.79   3.78   3.79   3.41
201905  -3.10  -4.69  -4.29  -5.63  -6.28  -7.36
201906   2.60   3.11   3.08   6.54   6.78   5.72
201907  -0.31  -0.31   0.06   1.20  -0.41  -1.14
201908  -3.69  -3.64  -3.59  -2.14  -2.72  -4.87
201909   1.41   1.85   2.55   0.02   2.76   4.80
201910   1.67   2.64   2.46   3.40   2.48   2.83
201911   2.59   1.11   1.07   4.16   2.64   2.19
201912   4.48   5.12   5.54   2.46   3.06   4.00
202001  -1.00  -1.02  -1.68  -0.59  -1.82  -3.94
202002 -11.09  -9.77  -8.84  -8.31  -8.79  -9.53
202003 -16.74 -17.42 -18.22 -11.47 -16.88 -23.51
202004  19.88  16.37  14.24  13.16  11.32  12.56
202005  10.45   8.06   6.30   9.52   6.03   2.90
202006   5.74   5.19   5.43   2.29   1.84   3.12



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  23.12  18.92  19.62  23.37  14.95  14.84
1992  -9.77  -4.62   1.23  -7.03  -6.37  -4.33
1993  23.53  29.12  40.85  11.91  24.39  30.00
1994   0.99   5.63  10.37   4.09   6.14   9.09
1995  18.88  16.30  14.30  20.90  18.40  16.66
1996   5.82  11.81  14.69   9.24  14.41  16.01
1997  -8.09  -1.30   2.89  14.26  16.29  16.15
1998   4.70  -0.41   5.90  31.54  14.88  14.28
1999  58.98  29.17  22.62  37.68  23.02  13.22
2000 -36.25  -9.39   6.47 -27.50  -0.97   6.93
2001 -28.08  -7.40   1.63 -22.17 -14.17  -9.84
2002 -27.03 -12.21   0.46 -22.58 -13.28 -17.06
2003  55.91  54.40  62.84  27.52  39.18  43.84
2004  22.14  26.54  30.90  11.08  18.38  22.68
2005  12.98  17.28  22.26   8.39  11.81  14.36
2006  10.43  20.98  19.99  14.05  23.49  26.70
2007   0.66   3.50   4.06  15.83  11.42   4.72
2008 -49.03 -42.84 -36.76 -37.37 -39.81 -44.98
2009  46.10  39.75  36.76  30.87  30.74  31.58
2010  25.53  25.97  22.09  15.51  12.80   8.80
2011 -13.02 -12.99 -10.91  -1.87  -4.56 -13.29
2012  12.35  15.54  17.84  16.51  14.22  23.33
2013  30.70  29.25  30.65  27.88  26.55  32.11
2014  -3.01  -0.67  -2.90   5.43   5.57  -0.46
2015   6.18   4.51  -2.04   4.51  -0.57  -6.41
2016   1.91  10.41  20.36   2.23   8.07  13.78
2017  29.39  26.92  23.65  29.15  22.80  20.28
2018 -13.48 -15.59 -17.53  -4.07  -8.91 -14.77
2019  24.75  20.70  17.04  35.95  24.89  19.55



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  27.71  23.59  27.80  18.60  14.52  18.74
1992  -5.43  -3.01   8.19  -9.51  -7.44  -5.98
1993  31.36  39.62  56.82  16.82  25.56  31.87
1994  -1.95   5.38  16.74   4.86   8.38  12.13
1995  18.77  18.16  17.97  15.75  13.66  10.50
1996   9.60  16.68  26.13   6.90  11.23  12.62
1997 -12.85  -3.63   4.65   1.09   5.13   7.03
1998   1.24  -1.01   7.47  16.24  10.19  11.57
1999  59.76  44.56  40.49  41.84  15.31  12.12
2000 -30.75 -11.56   2.79 -22.59   3.14  13.32
2001 -20.72  -4.98   6.98 -18.62  -6.15  -3.28
2002 -25.11 -14.73   6.36 -23.11  -9.25  -7.40
2003  74.58  71.63  82.95  44.47  46.14  58.56
2004  20.04  25.94  35.28  18.12  23.62  26.73
2005   6.75  14.14  20.79  11.36  17.19  16.71
2006  14.34  23.99  25.93  15.93  22.59  26.68
2007  -0.22   7.42  14.44  11.72  10.39   0.97
2008 -53.63 -50.43 -43.92 -45.52 -43.21 -42.71
2009  76.61  73.75  73.53  51.24  49.80  52.65
2010  21.93  29.92  27.60  22.56  23.40  16.34
2011 -16.71 -13.45  -9.21  -5.32  -7.99 -13.81
2012   6.22  13.95  19.69  18.95  15.59  20.26
2013  24.47  21.46  28.23  29.92  28.50  32.53
2014  -5.11  -1.37  -1.05   4.59   1.35  -0.89
2015   7.25   5.57   1.16   3.65  -0.45  -6.51
2016   9.05   9.75  24.65   1.23  10.26  15.39
2017  31.07  31.27  36.00  31.44  25.90  20.36
2018 -19.93 -18.85 -16.11  -9.38 -12.90 -15.30
2019  18.77  17.14  17.09  32.72  25.87  19.40



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007   1110   1718   2833    819   1090    817
199008   1109   1715   2819    819   1090    817
199009   1107   1714   2818    818   1090    816
199010   1106   1711   2810    817   1089    815
199011   1102   1708   2791    816   1088    814
199012   1101   1703   2778    816   1087    813
199101   1099   1699   2768    815   1087    812
199102   1096   1696   2757    815   1087    811
199103   1094   1690   2755    815   1087    810
199104   1092   1688   2743    815   1085    809
199105   1091   1681   2726    815   1085    808
199106   1090   1678   2713    814   1082    808
199107   1230   1992   3844    842   1124    843
199108   1229   1988   3835    841   1119    843
199109   1224   1987   3824    841   1117    842
199110   1221   1983   3794    841   1117    842
199111   1218   1981   3767    840   1117    841
199112   1215   1975   3751    840   1117    841
199201   1213   1969   3748    839   1115    839
199202   1211   1967   3736    839   1115    839
199203   1209   1964   3722    839   1115    839
199204   1207   1962   3715    838   1113    839
199205   1206   1958   3704    837   1113    838
199206   1204   1956   3689    835   1112    838
199207   1587   2327   4031    904   1208    907
199208   1584   2324   4022    904   1208    903
199209   1583   2320   4014    904   1207    903
199210   1578   2315   4004    903   1207    902
199211   1574   2313   3996    903   1206    902
199212   1571   2312   3987    903   1206    902
199301   1564   2307   3983    902   1205    899
199302   1564   2305   3977    902   1205    898
199303   1561   2303   3972    902   1205    898
199304   1559   2302   3966    902   1205    897
199305   1555   2300   3953    901   1205    895
199306   1554   2296   3948    899   1205    892
199307   1732   2339   4808    954   1274    955
199308   1729   2334   4794    954   1274    955
199309   1725   2329   4784    954   1274    954
199310   1723   2329   4781    954   1274    953
199311   1720   2326   4771    951   1273    952
199312   1720   2318   4755    949   1273    950
199401   1715   2316   4746    947   1272    947
199402   1713   2313   4734    947   1272    945
199403   1711   2310   4724    947   1271    943
199404   1711   2306   4710    945   1269    942
199405   1710   2302   4691    944   1269    941
199406   1703   2299   4682    942   1268    939
199407   2098   2743   4790   1058   1412   1059
199408   2096   2737   4778   1058   1411   1059
199409   2092   2732   4762   1056   1408   1059
199410   2087   2726   4751   1056   1403   1057
199411   2084   2720   4731   1056   1400   1057
199412   2081   2715   4712   1054   1400   1057
199501   2071   2705   4699   1052   1397   1052
199502   2064   2699   4683   1050   1396   1050
199503   2060   2691   4665   1049   1395   1049
199504   2057   2682   4643   1047   1389   1047
199505   2049   2677   4632   1045   1387   1045
199506   2045   2667   4617   1043   1386   1043
199507   2363   3177   5378   1072   1430   1071
199508   2358   3167   5351   1069   1427   1070
199509   2350   3160   5333   1065   1425   1069
199510   2344   3147   5316   1064   1420   1067
199511   2337   3136   5290   1063   1418   1063
199512   2335   3123   5270   1061   1413   1058
199601   2324   3111   5239   1056   1410   1055
199602   2315   3102   5207   1052   1404   1049
199603   2309   3095   5185   1048   1401   1047
199604   2300   3089   5160   1046   1397   1042
199605   2292   3084   5137   1043   1392   1039
199606   2284   3072   5117   1041   1389   1038
199607   2369   3191   6028   1125   1504   1128
199608   2366   3181   6005   1119   1498   1127
199609   2359   3166   5972   1108   1492   1125
199610   2351   3155   5940   1107   1487   1123
199611   2340   3148   5911   1105   1485   1120
199612   2333   3136   5886   1105   1480   1120
199701   2329   3115   5849   1099   1470   1116
199702   2319   3099   5825   1095   1467   1113
199703   2309   3084   5797   1094   1466   1112
199704   2300   3073   5768   1092   1463   1111
199705   2291   3062   5748   1087   1456   1109
199706   2282   3046   5724   1083   1453   1105
199707   2620   3533   6690   1038   1380   1039
199708   2610   3519   6651   1035   1373   1034
199709   2597   3506   6618   1032   1366   1027
199710   2587   3492   6575   1031   1360   1025
199711   2583   3468   6527   1027   1357   1020
199712   2572   3451   6496   1026   1354   1017
199801   2556   3423   6442   1021   1348   1013
199802   2549   3406   6405   1016   1342   1009
199803   2530   3390   6356   1014   1339   1003
199804   2515   3370   6314   1007   1333   1001
199805   2503   3347   6281   1005   1329    997
199806   2490   3328   6237   1004   1325    991
199807   2280   3388   8043    870   1157    870
199808   2269   3363   7989    869   1151    866
199809   2255   3344   7936    866   1147    859
199810   2236   3324   7861    864   1138    855
199811   2221   3311   7802    863   1123    853
199812   2203   3299   7749    860   1117    847
199901   2190   3269   7679    856   1105    839
199902   2174   3248   7635    852   1102    837
199903   2165   3224   7580    849   1098    835
199904   2149   3193   7509    847   1094    831
199905   2138   3178   7456    846   1089    823
199906   2128   3148   7413    843   1086    819
199907   1771   3131   9129    752   1001    751
199908   1755   3098   9050    749    996    744
199909   1741   3074   8977    745    992    740
199910   1724   3056   8898    743    988    737
199911   1717   3026   8833    740    982    737
199912   1700   2998   8753    738    975    732
200001   1695   2977   8680    733    968    728
200002   1683   2962   8622    730    964    725
200003   1673   2937   8558    729    960    723
200004   1661   2907   8492    726    956    719
200005   1646   2892   8436    725    949    716
200006   1633   2867   8381    720    944    710
200007   1962   3267   9031    714    955    716
200008   1950   3250   8963    710    947    710
200009   1937   3236   8895    705    940    703
200010   1923   3211   8811    700    930    699
200011   1919   3191   8735    694    926    694
200012   1909   3170   8662    692    920    686
200101   1897   3144   8600    688    916    677
200102   1886   3121   8530    686    914    673
200103   1880   3107   8460    685    911    669
200104   1872   3086   8370    680    903    663
200105   1860   3068   8305    679    899    659
200106   1851   3052   8241    673    896    657
200107   2019   3137   9506    706    943    706
200108   2008   3112   9424    706    938    703
200109   2003   3101   9352    703    931    701
200110   1996   3086   9290    703    926    698
200111   1988   3073   9215    700    920    694
200112   1981   3061   9141    699    917    693
200201   1967   3039   9082    696    912    686
200202   1956   3030   9022    693    910    681
200203   1946   3014   8964    691    907    677
200204   1933   2995   8902    691    902    675
200205   1928   2979   8830    691    900    675
200206   1921   2960   8753    691    898    671
200207   2157   3222   8746    725    966    724
200208   2136   3204   8656    722    964    722
200209   2120   3179   8601    719    961    718
200210   2105   3158   8516    718    958    713
200211   2098   3136   8449    716    956    711
200212   2083   3126   8409    714    954    709
200301   2071   3105   8338    712    951    707
200302   2046   3092   8291    711    949    705
200303   2030   3083   8236    710    948    705
200304   2023   3065   8178    710    945    698
200305   2010   3049   8148    707    943    697
200306   2000   3040   8103    701    943    695
200307   1971   3430   8101    722    960    721
200308   1958   3412   8055    719    956    720
200309   1948   3398   8011    714    951    718
200310   1944   3387   7962    714    947    715
200311   1930   3376   7916    711    946    714
200312   1925   3367   7879    708    945    714
200401   1909   3347   7829    706    943    712
200402   1904   3332   7794    704    940    712
200403   1894   3319   7761    700    940    709
200404   1889   3309   7718    698    937    706
200405   1883   3291   7689    695    934    704
200406   1878   3276   7659    695    930    702
200407   2735   3491   6791    808   1079    808
200408   2719   3471   6743    803   1074    807
200409   2709   3456   6723    800   1066    804
200410   2701   3441   6693    800   1064    804
200411   2697   3430   6667    800   1055    803
200412   2636   3371   6543    799   1050    800
200501   2631   3365   6522    799   1049    799
200502   2626   3351   6489    798   1046    797
200503   2619   3345   6452    796   1045    796
200504   2612   3338   6426    795   1041    793
200505   2601   3326   6397    794   1037    791
200506   2589   3311   6363    790   1032    790
200507   2885   3646   6644    853   1138    853
200508   2866   3634   6614    846   1132    847
200509   2858   3622   6590    844   1125    845
200510   2845   3604   6554    838   1120    841
200511   2837   3591   6517    838   1116    841
200512   2828   3573   6482    836   1113    838
200601   2821   3563   6450    828   1108    830
200602   2809   3544   6428    826   1098    827
200603   2800   3530   6397    823   1095    823
200604   2788   3508   6360    820   1089    817
200605   2785   3493   6341    819   1086    815
200606   2762   3484   6315    817   1085    810
200607   2832   3970   6916    885   1179    887
200608   2815   3953   6882    881   1173    882
200609   2800   3935   6851    880   1168    879
200610   2792   3913   6803    880   1161    875
200611   2765   3892   6755    877   1156    874
200612   2756   3867   6721    873   1150    869
200701   2744   3843   6684    869   1144    867
200702   2733   3809   6638    867   1139    863
200703   2716   3791   6612    866   1137    863
200704   2698   3772   6573    863   1133    859
200705   2687   3756   6546    859   1131    854
200706   2673   3734   6500    854   1127    853
200707   3045   3718   7490    883   1175    880
200708   3036   3706   7437    882   1165    876
200709   3025   3690   7395    876   1161    870
200710   3010   3671   7352    874   1154    864
200711   2992   3643   7312    870   1150    861
200712   2969   3617   7272    865   1141    857
200801   2961   3600   7236    858   1139    852
200802   2953   3575   7206    856   1136    849
200803   2936   3558   7164    852   1129    849
200804   2924   3532   7118    851   1125    848
200805   2908   3518   7081    849   1121    843
200806   2886   3505   7037    846   1118    838
200807   2628   3947   8239    784   1046    784
200808   2616   3930   8204    781   1043    781
200809   2594   3917   8166    778   1042    777
200810   2582   3901   8115    777   1038    773
200811   2571   3875   8035    774   1035    770
200812   2563   3867   7987    770   1035    767
200901   2541   3841   7935    770   1030    765
200902   2526   3826   7905    769   1030    757
200903   2516   3810   7855    765   1030    753
200904   2501   3788   7795    762   1030    751
200905   2488   3773   7750    761   1027    750
200906   2474   3755   7705    761   1026    750
200907   2109   3701   8304    747    994    746
200908   2096   3688   8257    745    994    745
200909   2086   3671   8206    744    994    744
200910   2075   3657   8160    741    991    742
200911   2063   3639   8112    738    986    738
200912   2056   3625   8070    736    985    736
