This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
200905    985    678    956    118    156    116
200906    983    676    956    117    156    116
200907   1052    667   1046    103    136    103
200908   1050    667   1044    102    136    103
200909   1042    664   1038    102    136    103
200910   1039    662   1037    101    136    103
200911   1036    662   1035    100    136    102
200912   1035    662   1034     99    136    102
201001   1029    658   1028     98    136    100
201002   1024    654   1027     98    136    100
201003   1020    651   1022     98    136    100
201004   1014    651   1020     98    136    100
201005   1011    650   1015     98    136    100
201006   1012    649   1014     97    136    100
201007   1535    536    674    115    152    115
201008   1532    534    674    115    152    114
201009   1526    533    673    115    152    113
201010   1514    531    671    115    152    113
201011   1513    527    671    115    150    112
201012   1508    527    669    114    149    112
201101   1504    522    666    112    148    112
201102   1502    520    662    111    147    112
201103   1492    519    661    111    147    111
201104   1492    519    660    110    147    111
201105   1489    518    659    110    147    111
201106   1482    516    660    108    147    111
201107   1124    750    944    117    157    117
201108   1117    749    941    116    157    117
201109   1108    743    938    114    157    117
201110   1103    740    936    114    157    117
201111   1100    740    935    113    157    117
201112   1098    737    932    112    157    117
201201   1094    734    929    111    156    116
201202   1093    733    926    111    156    116
201203   1089    728    925    111    156    116
201204   1087    724    922    111    156    116
201205   1085    723    922    111    155    115
201206   1084    723    920    111    155    114
201207   1258    606   1015    106    142    106
201208   1254    605   1012    106    142    105
201209   1249    604   1009    106    141    105
201210   1246    603   1008    106    141    105
201211   1244    601   1005    106    141    105
201212   1241    600   1005    105    141    105
201301   1237    598   1002    105    140    105
201302   1234    597    997    105    140    104
201303   1228    593    996    105    138    104
201304   1223    592    994    105    138    104
201305   1220    591    993    105    138    104
201306   1219    590    991    105    138    104
201307   1496    501    883     97    130     97
201308   1495    500    879     97    130     97
201309   1490    498    877     97    130     97
201310   1480    496    876     97    130     97
201311   1477    495    874     97    129     97
201312   1473    495    871     97    129     97
201401   1469    491    869     97    129     97
201402   1460    491    868     97    129     97
201403   1456    491    865     97    128     97
201404   1455    490    859     97    128     97
201405   1451    489    857     97    128     97
201406   1450    488    856     97    128     97
201407   1450    531    910    107    143    107
201408   1447    530    910    107    142    106
201409   1444    527    908    106    141    106
201410   1432    525    907    106    141    104
201411   1428    525    906    106    139    104
201412   1423    522    905    106    139    104
201501   1418    522    902    106    139    104
201502   1413    521    901    106    139    104
201503   1410    520    898    106    139    104
201504   1407    519    896    106    138    104
201505   1405    518    896    106    138    104
201506   1399    515    891    105    138    104
201507   1333    507    956    132    177    132
201508   1332    506    954    132    176    132
201509   1322    505    950    132    176    132
201510   1318    504    950    132    175    131
201511   1315    504    948    132    174    130
201512   1314    504    946    132    174    130
201601   1312    502    943    132    174    130
201602   1309    502    943    132    174    130
201603   1305    501    939    131    173    130
201604   1303    501    937    131    173    130
201605   1300    500    935    131    172    130
201606   1297    500    934    131    172    129
201607   1368    542   1014    127    169    127
201608   1365    540   1014    126    169    127
201609   1351    538   1010    125    168    126
201610   1347    534   1006    123    168    126
201611   1342    534   1002    122    168    124
201612   1341    534   1001    122    168    124
201701   1334    533    997    122    168    124
201702   1332    531    997    122    168    124
201703   1323    531    995    121    168    124
201704   1320    528    992    121    168    124
201705   1318    527    991    121    168    123
201706   1313    524    989    121    167    123
201707   1353    586   1116    120    160    120
201708   1348    584   1115    120    160    120
201709   1343    581   1115    120    159    120
201710   1340    579   1116    119    159    120
201711   1335    578   1112    119    159    120
201712   1328    576   1111    119    159    120
201801   1325    574   1109    118    159    119
201802   1322    574   1106    118    159    118
201803   1319    572   1106    118    159    118
201804   1315    570   1102    118    159    118
201805   1310    570   1097    118    159    118
201806   1306    568   1094    118    159    118
201807   1375    640   1191    123    164    123
201808   1370    639   1188    123    164    123
201809   1360    637   1185    123    164    123
201810   1354    635   1184    122    164    123
201811   1345    634   1182    122    163    123
201812   1340    631   1181    120    163    123
201901   1334    628   1176    120    162    123
201902   1331    628   1171    120    162    123
201903   1327    624   1169    120    162    123
201904   1324    622   1165    120    162    123
201905   1318    620   1165    120    161    123
201906   1311    620   1160    118    160    123
201907   1385    611   1312    107    141    107
201908   1367    609   1307    106    141    107
201909   1364    606   1302    105    140    107
201910   1361    603   1299    105    140    107
201911   1359    600   1295    105    140    107
201912   1359    595   1292    105    140    107
202001   1354    593   1282    105    140    107
202002   1351    592   1282    105    140    107
202003   1343    591   1278    105    139    107
202004   1341    589   1274    105    139    107
202005   1337    587   1272    105    139    107
202006   1334    582   1271    104    139    107



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007       14.76       24.64       20.89      760.23     1328.15      887.14
199008       15.09       24.63       21.24      795.13     1401.72      919.59
199009       14.74       23.25       20.65      733.88     1316.56      848.46
199010       14.32       21.66       19.21      693.16     1200.97      753.88
199011       13.41       20.44       17.90      658.30     1183.20      756.09
199012       12.91       19.67       17.18      644.71     1151.02      736.64
199101       12.43       19.16       16.70      632.19     1138.39      734.03
199102       12.76       19.67       17.01      674.74     1214.30      779.03
199103       13.77       20.00       18.43      741.03     1307.02      882.01
199104       14.43       19.46       18.38      752.29     1335.88      912.63
199105       15.05       19.82       19.52      787.98     1369.00      915.71
199106       15.28       20.15       18.69      770.25     1373.18      924.65
199107       15.46       27.67       28.99     1071.18     1266.02      937.89
199108       16.70       29.83       30.24     1143.82     1358.18      974.15
199109       16.73       29.40       30.00     1157.47     1339.62      958.73
199110       17.57       30.63       32.17     1179.30     1339.71      972.00
199111       18.69       32.45       36.46     1223.19     1388.83     1027.00
199112       19.13       32.34       37.70     1176.58     1400.14     1024.71
199201       18.94       31.89       36.87     1174.11     1434.17     1045.06
199202       19.35       32.03       38.52     1175.94     1459.45     1069.66
199203       19.58       32.65       39.31     1203.14     1499.69     1084.33
199204       19.63       31.83       39.19     1189.59     1506.53     1080.45
199205       19.63       32.42       37.16     1252.42     1602.83     1140.93
199206       20.82       33.38       38.45     1351.85     1729.34     1216.00
199207       24.96       32.57       44.93     1063.93     1581.51     1393.47
199208       24.87       31.64       44.03     1036.66     1553.09     1306.99
199209       23.18       29.63       41.95      964.28     1467.83     1231.09
199210       22.78       29.60       41.35      924.97     1428.17     1212.29
199211       22.59       30.39       41.53      904.41     1465.15     1297.18
199212       22.47       30.68       42.31      906.05     1444.85     1227.13
199301       23.17       31.38       42.58      938.17     1463.72     1190.84
199302       23.43       31.73       43.57      925.23     1490.25     1217.51
199303       25.05       34.76       46.41      994.46     1601.40     1341.79
199304       26.83       36.91       48.25     1021.69     1630.37     1374.24
199305       29.36       39.55       51.28     1054.34     1697.20     1467.25
199306       31.19       44.84       54.14     1083.55     1764.91     1562.10
199307       26.79       43.37       43.53      867.57     1658.16      882.93
199308       28.69       44.12       44.80      925.91     1694.62      870.95
199309       30.48       46.00       47.64      957.59     1825.15      930.76
199310       29.55       44.67       45.89      917.01     1838.98      952.79
199311       32.41       48.96       52.31     1033.37     2116.70     1147.38
199312       32.24       49.25       52.76     1001.94     2069.91     1131.61
199401       37.26       57.33       61.52     1144.58     2503.01     1436.04
199402       40.71       59.44       62.64     1237.94     2491.05     1421.20
199403       41.11       58.86       61.57     1177.52     2307.00     1310.20
199404       37.00       53.36       56.07     1061.55     2065.19     1181.81
199405       37.48       54.06       56.16     1085.28     2142.88     1164.06
199406       38.06       53.82       56.02     1133.22     2240.68     1215.78
199407       34.34       54.81       53.29     1537.85     1954.69     1256.34
199408       35.17       55.65       53.46     1601.09     2074.86     1345.34
199409       35.56       56.79       53.76     1646.92     2179.56     1397.62
199410       34.89       55.46       52.54     1596.99     2112.37     1389.65
199411       34.58       54.50       51.73     1608.59     2152.59     1399.23
199412       32.90       50.66       46.55     1517.00     1988.71     1206.69
199501       32.43       48.29       45.03     1501.14     1989.99     1171.30
199502       30.02       44.97       40.38     1461.39     1819.03     1060.20
199503       30.07       46.16       40.56     1500.43     1947.61     1186.63
199504       29.83       45.64       39.33     1504.76     1963.97     1205.65
199505       30.21       45.80       39.01     1572.65     1990.33     1155.73
199506       29.93       46.11       39.85     1572.63     2088.87     1263.26
199507       36.78       53.76       44.46     1910.23     1888.30     1472.87
199508       38.91       57.88       48.18     2057.48     1948.71     1536.94
199509       40.37       59.01       49.33     2062.47     1905.36     1490.37
199510       40.84       59.47       49.87     2067.55     1919.60     1580.42
199511       39.42       58.07       48.63     2045.16     1910.59     1580.54
199512       40.15       58.45       48.92     2070.47     1916.66     1603.10
199601       41.07       59.27       48.86     2070.78     1987.56     1663.53
199602       43.90       62.70       53.16     2170.27     2149.56     1911.76
199603       45.29       64.06       53.80     2220.24     2175.88     1867.07
199604       45.89       63.44       53.15     2196.02     2161.07     1843.69
199605       47.83       65.22       54.27     2262.22     2185.93     1858.08
199606       49.18       65.05       55.59     2272.56     2173.04     1903.94
199607       39.91       66.62       54.51     1701.49     2505.80     1586.99
199608       37.45       63.83       51.55     1630.73     2378.61     1494.69
199609       38.50       67.13       53.97     1716.75     2469.08     1549.50
199610       38.68       67.62       54.72     1767.78     2553.61     1551.14
199611       39.88       69.90       56.87     1808.43     2632.22     1566.65
199612       42.58       74.27       61.28     1980.98     2814.71     1631.59
199701       42.74       73.83       59.76     1994.30     2808.41     1636.82
199702       43.19       73.28       59.04     1917.00     2769.75     1610.56
199703       45.17       76.49       62.16     1948.52     2795.24     1612.32
199704       43.96       74.37       59.88     1852.91     2689.34     1499.16
199705       44.10       74.31       59.16     1854.11     2733.53     1439.87
199706       46.12       77.12       61.80     2015.25     2928.36     1560.97
199707       50.74       70.60       64.20     1558.63     3142.66     1741.59
199708       52.71       71.71       67.93     1551.28     3204.12     1797.77
199709       53.68       72.11       67.35     1466.82     2868.03     1622.16
199710       52.29       68.67       65.68     1528.41     3020.10     1671.51
199711       39.51       54.18       48.62     1238.29     2386.81     1232.44
199712       37.08       49.88       45.04     1215.33     2389.04     1194.38
199801       34.83       46.60       40.34     1207.66     2400.97     1181.89
199802       30.66       41.30       34.34     1174.97     2225.84     1019.08
199803       34.58       47.33       39.65     1266.23     2494.76     1199.74
199804       33.67       46.71       38.50     1243.17     2445.79     1182.34
199805       32.51       45.11       36.99     1210.13     2292.09     1092.48
199806       29.28       40.56       32.91     1106.59     2037.38      945.25
199807       28.21       41.80       39.85     1425.06     1603.84     2190.21
199808       26.87       39.76       37.29     1375.74     1560.42     2115.36
199809       22.56       33.80       31.21     1218.59     1329.10     1886.66
199810       23.61       36.16       33.09     1347.20     1469.65     2133.48
199811       27.46       44.14       39.40     1627.59     1720.42     2492.33
199812       29.58       46.22       43.11     1704.68     1841.36     2534.23
199901       28.99       44.38       40.89     1684.37     1815.16     2444.62
199902       28.53       43.83       40.39     1723.53     1840.29     2372.71
199903       27.90       42.84       39.28     1710.15     1820.03     2372.79
199904       28.95       43.87       40.91     1860.31     1982.00     2590.38
199905       35.52       54.10       50.06     2180.71     2267.29     3054.95
199906       36.38       58.36       55.59     2043.27     2137.82     2846.61
199907       42.87       59.71       54.56     1681.08     3210.77     2403.10
199908       40.24       56.83       52.22     1645.54     3196.66     2398.62
199909       38.88       54.86       50.51     1614.24     3202.43     2318.63
199910       40.17       55.34       50.61     1511.99     3147.45     2280.24
199911       39.64       55.16       50.00     1507.73     3185.84     2332.79
199912       41.79       57.69       52.01     1624.70     3450.97     2473.48
200001       46.17       62.21       57.87     1779.09     3746.32     2769.07
200002       48.45       60.26       57.03     1571.70     3487.77     2648.78
200003       53.46       60.88       58.35     1456.94     3359.44     2835.00
200004       52.69       60.40       57.09     1515.47     3465.49     2709.25
200005       42.03       53.85       47.32     1483.62     3297.88     2569.30
200006       37.55       49.24       42.97     1311.21     3022.52     2425.41
200007       38.86       60.72       57.55     1656.22     3704.16     2707.29
200008       38.29       61.62       57.02     1662.98     3648.32     2756.71
200009       39.04       62.66       56.97     1752.88     3511.18     2837.53
200010       33.90       56.84       50.81     1633.11     3366.56     2524.09
200011       30.30       54.14       46.40     1541.37     3254.62     2290.85
200012       30.30       54.15       45.62     1539.90     3289.47     2242.73
200101       29.93       55.01       45.41     1721.52     3398.62     2338.56
200102       29.84       55.86       46.10     1729.44     3526.84     2481.91
200103       29.87       54.01       45.12     1806.48     3393.58     2289.03
200104       25.83       48.10       38.60     1639.24     2963.29     1936.14
200105       27.25       49.46       41.65     1706.98     3169.42     2098.10
200106       28.23       52.09       43.29     1710.46     3134.89     2095.83
200107       37.66       50.93       40.31     1318.84     3487.53     2997.94
200108       35.44       49.22       37.13     1297.34     3386.21     2840.27
200109       34.73       49.16       35.81     1269.65     3359.68     2785.69
200110       29.78       42.07       29.25     1094.46     2932.19     2269.58
200111       31.68       45.04       32.08     1141.55     3056.50     2492.81
200112       33.66       48.30       35.21     1266.57     3316.66     2668.87
200201       33.96       49.40       34.73     1314.87     3420.11     2734.71
200202       35.54       51.63       36.87     1380.31     3466.83     2742.03
200203       35.19       52.98       36.47     1408.72     3375.00     2674.45
200204       36.11       55.85       38.72     1448.93     3532.16     2784.52
200205       35.71       56.90       38.43     1483.50     3618.85     2727.28
200206       37.31       60.46       40.10     1508.96     3611.89     2831.75
200207       28.48       50.57       43.02     2209.60     2433.47     2468.16
200208       25.63       46.23       39.10     2108.67     2297.21     2348.61
200209       25.86       45.75       39.27     2026.99     2289.71     2412.30
200210       23.90       42.39       35.27     1846.50     2152.40     2214.31
200211       24.11       43.37       35.66     1931.98     2248.05     2351.65
200212       24.21       43.81       35.51     2043.82     2262.57     2414.26
200301       24.34       43.34       35.78     1951.46     2197.64     2343.39
200302       24.99       44.52       37.28     1940.20     2240.09     2412.96
200303       25.16       45.07       37.32     1930.57     2213.90     2334.00
200304       24.16       43.58       35.89     1849.97     2257.00     2360.46
200305       24.64       44.08       36.31     1908.76     2348.75     2535.86
200306       27.63       49.07       39.32     2008.60     2494.52     2712.08
200307       28.43       47.54       40.88     2149.08     2742.60     2097.05
200308       30.98       51.90       44.74     2243.87     2784.53     2202.39
200309       34.54       55.94       48.67     2469.33     2895.50     2332.99
200310       37.21       60.39       52.62     2628.24     3032.50     2400.32
200311       39.28       63.59       55.76     2828.96     3194.53     2565.58
200312       38.95       64.41       56.29     2791.13     3219.18     2588.74
200401       40.46       66.95       58.46     2947.47     3373.49     2701.27
200402       43.84       71.40       61.71     3103.38     3520.51     2786.59
200403       46.11       75.16       64.23     3207.80     3617.23     2914.24
200404       44.10       72.39       61.80     3120.88     3561.38     2862.97
200405       40.73       67.16       56.91     2997.76     3365.04     2664.37
200406       39.51       66.05       55.65     2982.70     3343.45     2687.73
200407       28.91       63.00       56.72     2969.49     3105.38     1916.50
200408       29.06       64.24       57.58     2966.32     3133.17     1928.05
200409       28.86       64.85       57.32     2992.25     3232.51     1997.51
200410       30.39       67.66       60.85     3154.97     3400.73     2100.24
200411       31.34       70.38       63.83     3208.43     3533.72     2167.19
200412       34.43       76.28       69.96     3482.19     3759.80     2355.75
200501       34.37       78.40       71.80     3578.49     3863.17     2426.38
200502       35.17       79.42       73.80     3551.27     3851.55     2403.87
200503       35.75       82.87       75.66     3718.24     3977.72     2494.86
200504       34.36       79.78       72.70     3597.97     3846.20     2415.44
200505       32.98       77.99       69.94     3489.39     3876.81     2424.04
200506       32.21       76.87       66.66     3519.31     3853.51     2401.04
200507       40.38       73.31       58.41     2191.99     4807.31     2143.18
200508       41.24       75.07       60.01     2312.21     5029.00     2226.30
200509       41.50       75.78       61.01     2311.69     5013.83     2238.30
200510       42.88       78.10       63.47     2388.13     5182.11     2380.18
200511       40.58       74.82       59.94     2276.70     4855.83     2223.58
200512       41.67       75.63       60.85     2322.40     5015.63     2300.13
200601       42.34       76.58       61.22     2394.71     5103.45     2369.47
200602       44.86       80.75       67.16     2540.84     5456.56     2485.34
200603       46.91       81.70       68.31     2532.43     5402.79     2493.06
200604       50.10       84.02       72.05     2578.55     5463.26     2561.57
200605       53.05       88.36       76.33     2707.24     5844.81     2759.21
200606       50.51       83.82       70.74     2533.41     5488.67     2620.62
200607       43.81       81.11       71.69     3634.56     3909.81     2997.88
200608       45.25       82.76       73.75     3712.51     3951.14     3033.88
200609       46.58       84.15       75.13     3787.09     4050.36     3118.37
200610       47.39       84.92       72.62     3807.13     4035.72     3088.93
200611       50.31       89.36       80.22     4034.81     4230.40     3318.30
200612       53.26       93.56       85.28     4295.69     4407.91     3452.30
200701       54.95       95.42       87.67     4573.42     4579.46     3611.13
200702       58.80      100.36       92.40     4675.38     4686.58     3681.54
200703       60.60      101.95       95.94     4655.59     4756.88     3720.79
200704       64.12      109.04      100.11     4853.59     4940.19     3947.71
200705       70.10      117.71      108.76     5089.91     5152.46     4123.81
200706       77.46      127.91      118.00     5135.61     5302.74     4253.74
200707       76.96      113.58      110.51     3689.81     5846.95     2632.08
200708       81.77      119.82      112.32     3660.45     5967.20     2728.95
200709       70.92      103.69       96.23     3482.35     5890.43     2565.60
200710       77.17      111.22      106.55     3808.65     6673.33     2999.07
200711       79.97      116.78      114.38     4047.10     7298.48     3326.20
200712       73.81      106.98      102.64     3832.44     6858.07     3083.76
200801       72.96      105.39      100.98     3745.90     6737.18     3068.32
200802       62.27       90.65       83.79     3469.86     6091.62     2596.35
200803       65.60       93.71       88.42     3623.65     6159.97     2756.64
200804       59.23       84.78       79.67     3451.19     5915.49     2494.06
200805       61.40       86.98       83.55     3630.04     6410.87     2706.72
200806       63.96       88.06       91.55     3617.86     6540.39     2858.09
200807       61.16      104.42       90.54     3943.26     7158.90     3609.68
200808       58.04       98.20       80.80     3841.36     6846.10     3311.27
200809       52.78       88.13       70.12     3661.41     6449.65     2925.50
200810       43.64       71.95       54.48     3231.76     5281.43     2243.85
200811       31.19       50.54       34.04     2493.30     3941.10     1608.33
200812       29.36       46.23       31.12     2380.35     3686.91     1408.75
200901       31.36       50.25       34.97     2520.45     3922.96     1568.95
200902       29.04       46.68       31.92     2337.35     3626.46     1443.17
200903       28.26       44.89       32.08     2173.05     3426.25     1400.98
200904       29.75       46.40       35.77     2306.08     3814.44     1607.69
200905       32.87       52.89       41.43     2543.99     4309.39     1880.88
200906       41.07       67.91       54.20     2836.23     5130.47     2220.01
200907       44.46       71.75       64.71     3290.46     5344.64     4074.99
200908       49.91       81.76       73.15     3662.36     6061.83     4616.23
200909       50.24       86.73       76.60     3664.22     6088.04     4694.68
200910       54.16       92.62       84.15     3914.49     6604.57     5151.77
200911       56.23       95.56       85.41     3997.63     6674.81     5160.73
200912       58.37       99.74       88.46     4148.71     6708.39     5381.82
201001       59.36      102.15       89.97     4328.85     6828.12     5571.09
201002       58.41      100.19       87.58     4083.06     6406.95     5108.86
201003       59.44      101.09       87.78     4112.40     6545.48     5336.01
201004       63.70      107.31       94.58     4342.94     6998.24     5813.38
201005       66.12      111.96       97.25     4369.34     7098.07     5663.26
201006       56.37       97.48       80.84     3919.23     6200.17     4911.45
201007       54.83       99.01       88.70     2996.30     6159.56     4683.83
201008       60.00      107.84       94.59     3304.64     6713.23     5184.65
201009       59.66      106.96       92.75     3255.36     6595.88     5162.72
201010       67.63      122.09      106.55     3657.54     7441.20     5717.48
201011       71.52      126.75      111.86     3785.95     7740.78     5919.30
201012       72.00      126.05      110.75     3726.09     7711.36     5732.08
201101       78.35      135.62      120.87     4020.18     8158.85     6161.64
201102       78.31      132.51      117.44     4018.97     8167.20     6068.96
201103       78.35      130.25      117.67     3991.18     8097.56     6139.05
201104       78.53      131.38      119.50     3942.42     8246.68     6314.96
201105       80.90      136.87      123.23     4101.08     8562.69     6717.09
201106       76.99      130.24      116.60     4064.11     8322.98     6473.78
201107       68.27      119.05      104.88     4536.33     8760.11     4688.48
201108       69.72      121.08      107.87     4566.43     8855.17     4774.36
201109       63.03      109.60       97.91     4312.60     8213.34     4414.61
201110       52.50       92.77       80.14     3729.56     6890.76     3578.94
201111       58.44      102.28       88.58     4257.03     7925.70     4048.81
201112       55.05       95.85       82.24     4055.17     7295.20     3784.05
201201       53.49       93.10       78.68     3914.26     7254.20     3763.63
201202       57.52      100.08       85.73     4177.03     8022.26     4206.11
201203       62.24      108.92       92.44     4320.62     8382.12     4421.62
201204       61.11      107.99       88.31     4295.95     8111.11     4310.62
201205       60.90      108.04       86.48     4355.59     8216.68     4407.87
201206       53.71       99.12       74.53     3864.84     7210.92     3851.00
201207       63.72      109.00       84.89     4725.57     7723.09     5103.53
201208       64.35      111.17       85.07     5095.98     8124.67     5267.25
201209       65.64      113.42       85.42     5009.49     8210.13     5373.12
201210       68.48      119.66       90.45     5138.12     8529.84     5651.05
201211       69.07      121.70       90.24     5284.32     8672.08     5712.85
201212       67.97      121.70       89.40     5465.49     8703.89     5829.21
201301       71.49      127.55       92.43     5565.56     8999.29     5999.07
201302       75.63      138.84       98.10     5811.64     9493.90     6403.61
201303       76.28      140.31       97.41     5867.00     9691.00     6355.55
201304       75.00      139.17       95.60     5983.71     9478.12     6357.46
201305       74.00      136.46       91.55     6264.16     9777.46     6376.37
201306       70.94      133.00       87.96     5688.59     8927.99     6230.52
201307       63.70      132.14      109.23     6552.91     8867.16     5858.68
201308       66.45      137.69      115.35     6771.48     9043.82     6153.05
201309       66.80      138.47      115.85     6729.20     8865.96     6188.67
201310       72.11      147.18      122.93     7240.24     9295.04     6649.89
201311       72.62      149.98      125.74     7569.11     9664.02     6872.33
201312       71.63      148.51      120.03     7314.78     9374.88     6796.30
201401       72.51      145.68      121.20     7243.99     9279.57     6828.37
201402       72.44      143.93      118.91     6913.96     8817.72     6491.91
201403       75.56      149.03      123.19     7311.59     9277.68     6877.46
201404       75.67      150.02      124.41     7451.14     9571.26     6692.23
201405       73.58      149.98      121.07     7549.31     9772.98     6747.05
201406       74.72      153.55      119.69     7553.98     9902.71     6802.28
201407       66.19      142.26      140.71     7651.64    10287.06     4388.57
201408       69.68      146.26      145.29     7815.08    10652.60     4631.20
201409       70.86      149.03      146.16     7839.50    10595.84     4548.07
201410       67.38      142.14      133.72     7263.41     9553.10     4232.13
201411       67.52      141.15      131.05     7449.79    10155.88     4330.82
201412       65.81      139.42      127.34     7285.66     9717.87     4266.02
201501       61.79      133.70      121.01     7110.85     9383.07     4138.06
201502       60.02      132.74      118.32     7146.73     9452.43     4159.39
201503       60.72      134.46      122.94     7361.88     9766.54     4224.37
201504       61.21      134.58      120.82     7158.92     9721.42     4208.00
201505       71.53      152.31      143.07     7414.33    10191.05     4499.60
201506       75.69      160.72      153.40     7294.64     9894.13     4249.12
201507       74.12      131.45      119.43     3920.72     8692.52     4044.92
201508       66.48      119.14      107.76     3851.29     8516.22     3804.21
201509       58.69      105.54       94.48     3390.74     7543.88     3412.38
201510       59.13      104.27       92.62     3283.06     7242.77     3340.78
201511       62.98      109.83       97.87     3550.74     7757.04     3650.19
201512       63.24      109.20       96.57     3423.16     7582.68     3545.60
201601       64.53      111.45       96.71     3480.97     7747.29     3577.64
201602       58.78      101.58       86.33     3219.68     7039.51     3222.22
201603       59.07      101.67       86.46     3328.27     7010.81     3261.23
201604       63.89      110.39       92.82     3699.66     7726.39     3574.12
201605       65.69      114.93       93.98     3752.90     7843.91     3595.71
201606       64.01      111.83       92.65     3599.29     7662.65     3548.79
201607       59.07      118.19      103.92     4926.26     7479.03     3328.65
201608       61.07      119.42      105.50     5208.51     7969.50     3565.97
201609       61.31      121.84      106.14     5234.63     7775.83     3615.58
201610       63.36      124.81      110.44     5468.00     7904.40     3672.86
201611       64.10      124.25      109.08     5518.31     7731.37     3610.15
201612       63.08      122.23      106.59     5555.43     7626.31     3616.09
201701       62.30      120.86      103.03     5384.71     7523.18     3528.79
201702       65.49      126.44      106.53     5773.10     7976.90     3685.13
201703       67.03      128.08      106.38     5809.48     8187.30     3800.74
201704       66.82      131.57      104.77     5959.97     8397.37     3886.97
201705       65.11      132.40      103.10     5945.35     8416.78     3971.72
201706       63.71      130.11      102.44     5957.56     8364.91     3885.33
201707       66.38      136.13      109.55     6113.89     9801.92     3035.18
201708       68.51      139.97      112.60     6375.37    10151.31     3038.29
201709       68.26      140.46      111.95     6447.44    10151.66     3024.61
201710       70.14      141.62      112.47     6390.95    10028.83     3085.00
201711       72.67      145.55      115.93     6438.57    10163.50     3164.63
201712       72.98      143.29      115.92     6393.61    10296.83     3234.44
201801       75.72      147.28      120.50     6651.51    10518.33     3391.74
201802       77.90      151.55      125.05     6931.37    10960.50     3484.72
201803       75.55      146.25      120.35     6697.79    10554.57     3426.66
201804       74.28      143.35      117.42     6361.97    10191.24     3307.57
201805       72.59      141.29      113.84     6553.54    10384.41     3352.89
201806       72.64      142.36      115.47     6545.89    10276.29     3401.19
201807       70.02      127.00      108.48     7522.81     7239.47     5689.84
201808       69.60      125.14      106.19     7568.19     7411.45     5761.22
201809       67.74      121.29      101.69     7273.01     7190.47     5711.61
201810       67.29      119.34      100.00     7231.51     7189.65     5544.56
201811       61.82      110.60       89.24     6621.45     6558.06     4948.08
201812       62.62      112.45       91.55     6808.34     6744.38     5270.92
201901       59.56      108.59       86.82     6594.52     6616.83     5212.39
201902       61.14      113.21       88.28     7038.12     7028.16     5623.56
201903       61.89      114.68       90.82     7255.27     7244.02     5831.60
201904       61.82      115.86       91.81     7309.26     7292.25     5807.94
201905       62.46      116.85       93.11     7452.79     7458.16     5888.34
201906       58.64      112.81       88.65     7233.02     7117.21     5515.04
201907       67.42      133.56      101.93     7723.53     9668.77     5700.11
201908       67.49      134.66      101.95     7623.00     9463.15     5742.73
201909       63.91      126.69       97.22     7082.95     8832.95     5454.14
201910       63.82      127.72       99.32     7160.96     8900.65     5445.65
201911       63.88      129.63      100.23     7333.04     9139.78     5724.41
201912       62.87      129.50       97.94     7379.27     8958.91     5837.07
202001       64.66      134.61      101.57     7613.85     9173.32     6043.67
202002       62.06      128.30       97.03     7401.42     8876.87     5964.79
202003       57.67      118.38       87.40     6775.80     8381.59     5615.80
202004       47.09       94.19       68.41     5513.15     6669.98     4585.97
202005       51.04      105.72       77.83     6206.69     7223.88     5239.04
202006       51.32      110.07       83.96     6365.76     7020.87     5259.17
