This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 D/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  D/P is the total dividends paid from July of t-1 to June of t per dollar of equity in June of t.
Firms with negative or zero
D/P are not included in any portfolio.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
198206  -2.46  -1.85  -2.22  -4.65  -2.21  -1.71
198207  -0.85  -0.41  -0.95  -1.45  -2.81  -3.87
198208   6.52   5.85   6.13  10.90  11.64  11.99
198209   3.74   4.47   4.71   2.69   3.16   0.79
198210  13.29  10.98   9.74  14.35  13.05   9.51
198211  10.45   8.83   6.34   7.49   4.55   2.65
198212   2.84   1.11   1.02   1.65   0.82   1.32
198301   7.99   5.48   5.83   2.63   2.13   3.66
198302   5.99   6.40   4.15   4.01   3.00   2.00
198303   5.37   5.65   4.97   2.68   4.23   3.07
198304   7.80   7.72   6.92   6.04   6.42   5.98
198305   8.12   6.39   4.62   4.89   1.64   1.87
198306   5.28   3.50   1.84   5.13   2.98  -0.48
198307  -1.88  -0.27   1.88  -4.31  -3.35  -0.97
198308  -4.46  -2.07  -0.23  -2.64  -0.78   1.35
198309   1.83   2.29   3.76   1.26   3.27   2.85
198310  -5.93  -2.96  -0.60  -6.32  -1.64  -0.77
198311   4.41   3.76   2.72   4.92   3.86   1.38
198312  -0.96   0.41   0.19  -2.63  -0.47  -2.06
198401  -1.14   1.47   2.40  -5.76  -2.05   0.31
198402  -6.00  -3.98  -2.68  -6.38  -5.68  -4.30
198403   1.16   1.80   0.22   1.94   2.05   0.38
198404  -0.77  -0.06  -0.28  -0.09  -0.84  -1.28
198405  -4.73  -3.99  -2.97  -5.57  -5.97  -4.57
198406   2.94   2.17   1.58   3.59   3.58   0.15
198407  -3.11  -2.27  -0.94  -3.24  -2.80  -1.84
198408  11.03   8.14   6.11  13.52  11.12   9.60
198409   0.41   1.33   3.12  -1.80  -0.21   3.21
198410  -1.39  -0.37   1.70  -1.23   0.67   0.47
198411  -2.40  -0.33   0.47  -3.31  -0.08   0.57
198412   1.02   1.96   1.46   2.49   2.01   2.00
198501  12.69   9.68   8.06  11.73   8.65   6.03
198502   4.07   2.60   1.55   1.56   1.41   1.23
198503  -1.97  -0.89   0.52  -0.74  -0.52   1.64
198504  -1.43   0.04   2.79  -1.85  -0.83   0.85
198505   2.96   2.80   3.35   6.41   5.76   4.77
198506   1.18   1.78   2.90   1.69   1.31   2.37
198507   2.64   2.52   1.30   0.40   0.31  -1.95
198508  -0.78   0.70  -0.04  -1.03  -0.92   0.44
198509  -4.79  -3.49  -2.68  -6.01  -3.69  -4.55
198510   3.34   4.05   2.50   4.47   5.05   5.35
198511   6.05   5.29   4.87   7.41   7.35   4.33
198512   4.22   4.34   2.90   3.65   3.82   4.11
198601   3.42   1.83   1.65   2.21   2.05   0.94
198602   7.09   7.32   5.40   7.56   8.67   6.00
198603   4.64   5.33   4.71   5.38   6.41   4.18
198604   1.35   0.78   0.40  -0.44  -1.48  -2.43
198605   3.59   3.81   2.77   5.26   5.17   4.39
198606   1.30   1.69   2.24   0.65   0.87   2.24
198607  -6.81  -5.29  -4.67  -7.62  -6.60  -2.51
198608   1.98   1.99   4.33   5.06   6.47   8.93
198609  -5.56  -4.60  -4.02  -8.72  -7.54  -6.75
198610   3.11   1.53   1.63   6.20   4.91   4.61
198611   0.58  -0.53  -0.85   0.13   0.70   0.68
198612  -2.43  -2.07  -2.13  -2.43  -2.86  -3.43
198701  10.68   9.24   8.47  12.75  12.21  10.13
198702   7.51   5.17   2.53   8.38   5.48   0.36
198703   1.30   3.20   1.54   0.52   1.24   1.22
198704  -3.09  -2.46  -3.04  -2.55  -3.18  -3.21
198705  -1.13  -0.29   0.66   0.77  -0.38  -0.23
198706   2.67   3.47   2.04   4.95   5.24   3.81
198707   2.26   3.44   2.07   5.94   4.99   1.42
198708   3.04   2.96   2.42   2.94   3.28   3.04
198709  -2.03  -1.03  -1.99  -2.62  -2.08  -2.84
198710 -27.48 -25.07 -18.66 -26.80 -25.27 -16.46
198711  -3.67  -2.72  -2.29  -7.03  -6.12  -4.75
198712   4.79   4.50   0.69  10.22   8.85   2.45
198801   6.48   6.35   5.75   2.96   6.10   8.48
198802   7.59   7.26   5.62   8.15   6.91   2.50
198803   4.56   3.96   1.53  -0.53  -0.19  -2.41
198804   0.25   1.68   1.27  -0.07  -0.34  -0.19
198805  -0.62  -1.48  -1.39  -0.80  -0.93   1.46
198806   6.12   4.88   4.12   6.96   6.43   4.04
198807  -0.06   0.28  -0.07  -2.68  -1.79  -0.61
198808  -2.31  -1.76  -0.74  -3.85  -1.91  -1.04
198809   2.57   1.84   1.18   3.92   3.48   2.82
198810  -0.46  -0.32  -0.59   0.41   1.35   1.13
198811  -2.44  -2.21  -2.41  -2.87  -3.10  -2.47
198812   3.05   1.66   0.13   3.56   1.79   0.19
198901   4.30   4.19   3.10   5.98   6.17   4.31
198902   0.64   1.17   0.16  -0.85  -1.11  -1.07
198903   1.86   1.35   0.10   1.03   2.24   1.22
198904   3.52   2.30   1.27   5.09   4.57   3.58
198905   1.70   2.79   2.30   4.16   3.33   3.93
198906  -0.36  -1.07  -0.47  -1.35  -0.84   1.33
198907   3.89   2.36   1.35   7.41   8.01   5.06
198908   3.10   2.37   1.94   2.72   3.34   1.04
198909   0.34  -0.69  -1.13  -0.74  -1.85  -0.64
198910  -4.97  -5.15  -5.78  -4.52  -4.30  -3.76
198911  -0.05  -0.49  -1.47   1.56   1.60   0.33
198912  -0.95  -2.08  -4.44   1.02   1.84   1.19
199001  -7.77  -5.95  -5.10  -7.93  -7.34  -7.50
199002   1.55   0.70   0.50   1.21   1.32   0.68
199003   2.97   0.60  -0.68   3.52   2.26  -0.76
199004  -3.02  -2.97  -4.22  -4.21  -4.03  -5.79
199005   4.28   1.31  -0.70   9.78   8.91   5.98
199006   0.06  -1.10  -2.13  -1.11  -1.53  -1.44
199007  -3.70  -3.86  -5.11  -1.97  -1.63  -2.18
199008 -12.27 -10.69  -8.50  -9.92 -11.00  -8.94
199009  -8.26  -7.90  -8.74  -6.78  -7.02  -5.95
199010  -5.82  -6.41  -6.65  -3.33  -3.12  -1.94
199011   5.09   3.66   4.73   8.66   9.04   6.92
199012   3.37   1.23  -1.72   5.73   4.50   0.94
199101   7.45   6.26   7.43   6.37   6.08   3.83
199102  11.48  11.16  11.82   9.34   7.40   8.10
199103   5.49   4.43   4.81   2.86   2.74   2.54
199104   1.32   1.86   1.42   0.19   0.61   1.73
199105   3.62   2.98   0.80   4.26   5.40   2.46
199106  -2.84  -1.64  -5.21  -5.12  -4.08  -3.67
199107   2.87   2.45   3.83   4.36   3.70   4.51
199108   2.39   1.85   2.61   2.32   1.68   3.02
199109   0.98  -0.36  -1.77  -1.79  -1.83   0.13
199110   0.77   0.76   0.94   1.71   1.66   1.08
199111  -2.55  -1.96  -3.11  -3.59  -5.63  -3.37
199112   6.77   4.69   3.22  11.93  10.96   6.79
199201   8.62   9.91  14.06   0.74   1.68   0.55
199202   3.55   4.35   5.71   1.11   2.28   1.79
199203  -1.31   0.45  -0.16  -3.08  -1.53  -1.50
199204  -3.11   0.21   0.68  -0.82   1.94   3.67
199205   0.96   2.17   3.33   0.73  -0.02   1.46
199206  -4.71  -1.98  -1.50  -2.42  -2.33   0.45
199207   4.07   3.20   4.62   4.57   2.52   4.98
199208  -1.82  -0.84  -0.60  -2.38  -2.79  -1.38
199209   1.42   1.14  -0.30   1.96   1.76   0.36
199210   2.22   1.39   0.31   3.15   2.04  -0.70
199211   6.68   5.89   3.20   5.55   4.61   1.31
199212   4.23   4.76   3.28   1.31   2.19   3.20
199301   5.78   5.51   4.67   0.85   1.81   1.54
199302  -0.26   1.14   1.00  -1.30   0.90   3.65
199303   2.14   2.84   3.79   3.80   2.41   2.95
199304  -2.69  -1.45  -1.53  -3.70  -2.41  -1.58
199305   1.95   1.50   0.47   4.35   1.59   0.29
199306   0.67  -0.02   1.01  -1.08   0.49   1.99
199307   1.93   2.96   3.01  -0.20   0.02   0.96
199308   3.74   3.59   2.70   5.17   3.15   2.69
199309   2.71   2.19   1.88   1.15  -0.78  -0.62
199310   2.50   2.67   2.53   1.66   0.28  -0.44
199311  -2.24  -1.44  -1.72  -3.23  -1.61  -3.51
199312   3.33   2.61   0.74   3.77   3.14   1.42
199401   3.18   2.85   2.80   3.07   3.29   1.12
199402  -0.46  -0.15  -0.54  -1.38  -1.85  -4.22
199403  -4.55  -3.10  -3.48  -3.90  -4.27  -3.87
199404   0.20   0.29   0.12  -0.18   1.07   1.77
199405  -0.82   1.05   0.05   0.61   1.22  -1.55
199406  -1.10   0.16  -0.20  -2.92  -1.62  -2.26
199407   1.51   1.61   1.18   2.17   3.23   3.18
199408   3.47   3.13   2.56   4.99   3.81   2.62
199409   0.06   0.09   0.02  -2.47  -3.26  -2.71
199410  -1.65  -1.13  -0.93   0.80   0.23   0.22
199411  -4.15  -3.37  -3.65  -5.24  -5.35  -3.15
199412   0.87   0.30   0.37   1.09   1.78   0.21
199501   2.00   1.36   1.40   1.51   1.67   4.28
199502   3.79   3.35   2.44   5.51   5.12   2.73
199503   1.17   0.87   0.11   2.40   2.76   0.04
199504   2.32   2.99   1.91   0.48   2.33   1.86
199505   1.87   1.74   0.57   2.29   2.75   3.95
199506   4.29   2.98   2.19   3.46   2.25   0.11
199507   5.35   3.47   2.88   4.67   3.69   1.71
199508   4.01   3.39   1.59   1.03   0.74   2.55
199509   2.68   2.47   3.04   2.04   2.21   3.32
199510  -3.46  -1.31  -2.00  -3.56  -2.19  -0.37
199511   2.25   2.77   1.72   5.13   5.92   3.92
199512   2.30   2.43   0.51   0.59   1.10   2.62
199601   0.61   0.23   1.28   2.03   2.85   1.20
199602   2.39   1.88   0.76   3.57   1.33   0.11
199603   3.93   1.14   1.48   2.36   3.03   0.29
199604   4.32   2.10   0.72   2.91   1.41  -0.14
199605   4.04   2.88   3.02   1.44   0.98   0.98
199606  -2.32  -0.06  -1.03  -1.72  -0.11   1.40
199607  -5.55  -3.31  -2.15  -6.04  -4.63  -4.52
199608   4.68   3.88   2.70   4.93   3.45   3.09
199609   2.69   2.48   2.66   4.03   5.05   2.56
199610   1.04   2.36   1.50  -0.54   1.69   2.63
199611   3.83   4.78   3.92   6.00   6.60   5.12
199612   2.59   1.99   2.53   0.07  -0.84  -0.52
199701   2.96   2.95   3.14   2.49   3.35   2.31
199702   0.71   2.39   1.87  -0.62   2.62   1.93
199703  -2.31  -1.39  -1.33  -4.03  -3.50  -3.87
199704  -0.55   0.29  -1.04   2.94   4.07   1.43
199705   9.30   6.96   5.49   8.31   6.76   5.20
199706   6.78   6.92   4.94   3.92   4.74   3.54
199707   5.12   5.07   4.68   6.44   7.19   5.42
199708   2.93   2.92   2.64  -1.82  -2.56  -1.64
199709   7.96   8.45   6.64   6.69   5.26   5.04
199710  -1.20   1.06   0.60  -3.34  -3.46  -1.48
199711   0.64   2.11   1.87   1.53   3.03   4.88
199712   3.09   5.24   5.23   1.62   3.76   4.74
199801  -1.38  -1.83  -1.72  -0.91  -1.27  -2.77
199802   6.25   5.41   3.38   9.42   7.05   5.37
199803   4.40   4.04   3.60   4.69   4.32   5.44
199804   2.54   1.53   0.99   1.12   0.57  -1.90
199805  -3.23  -2.05  -2.16  -3.24  -2.79  -2.18
199806  -2.54  -0.86  -0.89   0.77  -0.94   0.22
199807  -6.05  -4.73  -3.82  -4.34  -4.37  -4.44
199808 -18.05 -14.40 -10.63 -18.72 -16.07  -8.15
199809   4.07   1.79   1.96   5.98   3.81   7.19
199810   2.48   1.16   1.15   7.69   9.87   3.02
199811   4.30   3.54   3.12   4.94   4.38   2.77
199812   0.60   0.58  -0.04   6.42   2.18   1.71
199901  -0.12  -0.65  -0.16  -0.28  -2.82  -5.59
199902  -4.93  -4.10  -4.76  -3.32  -1.20  -3.21
199903  -3.26  -3.00  -3.14   3.85   0.83  -0.72
199904   8.25   6.97   4.69   8.48   9.99  10.29
199905   1.83   1.61   3.67  -1.26  -0.17   1.92
199906   3.45   3.11   2.72   4.05   2.46   0.99
199907  -1.01  -0.44   1.92  -2.54  -2.87  -1.74
199908  -2.95  -3.22  -2.05  -5.58  -4.46  -2.87
199909  -2.57  -3.15  -3.63  -2.99  -4.90  -4.27
199910  -1.95  -1.22  -0.41   3.63   3.27   1.73
199911   3.56   0.03   0.39   1.86  -2.35  -4.40
199912   1.34  -1.79  -2.44   4.20   0.01  -3.06
200001  -2.58  -2.89  -1.85  -4.70  -7.15  -3.79
200002   2.38  -1.07  -0.08  -3.73  -8.79  -8.69
200003   1.83  -0.31  -0.83  14.94  13.64  10.81
200004  -0.50   0.97   1.13   0.42  -0.11   2.90
200005  -1.46  -0.93  -0.60   0.42   3.40   3.74
200006   2.62   1.89   1.09  -1.21  -4.29  -6.60
200007   1.86   1.11   3.04   2.27   2.60   3.43
200008   5.65   3.83   3.31   7.87   3.85   7.39
200009  -1.76   0.77   0.93   0.25   0.76   1.53
200010   0.26  -1.47  -1.62   1.27   4.58  -0.03
200011  -3.63  -1.92  -2.56  -4.07  -0.06   1.28
200012   7.86   5.23   4.54   7.91   9.11  10.59
200101  10.72   9.40   9.45   2.76   0.65   0.02
200102  -0.61   0.79   2.00  -5.30   0.06   1.80
200103  -3.00  -0.15   0.52  -5.80  -3.12  -1.41
200104   5.71   3.23   2.29   7.64   3.80   5.89
200105   6.04   5.14   5.74   2.32   3.44   2.20
200106   4.37   3.87   4.13  -2.22  -2.00  -1.21
200107  -0.01   1.86   2.03   0.53   2.18   0.40
200108  -0.44   0.49   0.94  -4.20  -2.31  -0.62
200109 -10.67  -7.33  -5.81 -10.71  -7.39  -7.64
200110   3.37   1.94   0.02   2.25   0.83  -0.68
200111   5.70   4.80   3.53   6.98   6.83   4.44
200112   5.59   4.16   3.24   6.17   3.12   3.96
200201   2.95   2.24   3.67  -0.10   1.58   0.00
200202   2.14   1.85   0.21  -0.69   2.88   1.99
200203   7.02   6.02   5.63   7.36   3.91   5.97
200204   5.30   6.12   5.44  -1.91  -0.82  -0.33
200205  -2.10   0.56   0.83  -0.25  -0.49  -0.66
200206  -2.60   0.62   0.01  -7.50  -4.93  -5.31
200207 -11.55  -7.95  -6.43  -9.74  -7.14  -9.70
200208   1.15   1.85   1.47   1.73   1.01   1.45
200209  -4.25  -3.76  -2.75  -8.11  -9.99 -10.51
200210   0.03   1.70   0.63   4.30   2.70   2.43
200211   4.64   4.71   2.92   5.45   5.33   6.30
200212  -0.79  -0.29   0.26  -4.44  -2.98  -0.76
200301  -3.23  -0.63   1.03  -1.22  -3.48  -3.38
200302  -4.39  -1.28  -0.59  -1.80  -3.34  -3.53
200303   0.56   0.15   1.44   1.48  -0.95   0.85
200304   8.36   6.52   5.67   8.95   8.57   8.09
200305   8.29   5.13   5.29   7.65   6.48   8.77
200306   3.75   1.91   1.43   1.73   0.13  -0.08
200307   5.99   6.01   4.81   2.62   2.60   0.72
200308   3.80   3.13   1.34   4.79   2.81   1.29
200309  -0.25  -0.03   0.75  -1.37  -0.56  -0.43
200310   8.05   5.83   6.48   7.51   6.97   5.56
200311   5.01   3.79   2.78   2.38   1.90   1.50
200312   3.73   3.31   3.63   3.14   4.83   5.39
200401   3.23   2.36   2.61   0.95   1.19   1.23
200402   2.13   1.69   1.27   3.33   2.90   2.18
200403   1.82  -0.08   0.29   0.49  -0.23  -0.70
200404  -2.53  -3.09  -2.64  -1.65  -1.52  -2.67
200405   0.35  -0.07  -0.46   1.12   0.89   1.66
200406   5.16   3.83   3.15   2.95   2.55   2.56
200407  -4.49  -2.60  -1.74  -4.19  -3.19  -0.91
200408  -0.57  -0.16   1.53  -1.10   0.07   2.75
200409   4.60   3.61   2.09   4.10   2.97   0.65
200410   1.79   1.57   1.44   1.52   1.29   1.36
200411   7.84   7.94   5.09   5.90   6.01   4.35
200412   3.07   2.37   1.51   3.82   3.17   2.56
200501  -2.09  -1.99  -2.22  -1.35  -2.27  -2.21
200502   1.60   1.01   0.25   3.28   2.59   1.63
200503  -2.43  -2.72  -2.19  -1.45  -1.10  -1.14
200504  -4.61  -4.79  -3.46  -4.01  -4.54  -1.21
200505   4.99   3.88   3.44   5.05   3.35   2.91
200506   3.05   3.23   2.33   2.14   1.85   1.86
200507   6.43   5.51   3.83   5.63   5.00   3.14
200508  -1.70  -1.79  -1.67  -0.76  -1.34  -1.63
200509   0.03  -0.83  -0.39   1.62   0.65  -0.87
200510  -2.39  -1.53  -1.92  -2.28  -2.12  -2.20
200511   3.89   2.54   1.64   5.35   4.58   1.72
200512   0.71  -0.51  -0.29   0.82   0.77  -0.44
200601   6.65   5.59   4.10   4.25   4.56   1.83
200602  -0.44  -0.01  -0.01  -1.78   0.49   0.45
200603   4.55   4.04   2.81   2.64   2.47   0.10
200604   0.34   0.54   0.95   0.51   1.57   1.97
200605  -3.77  -2.83  -1.97  -4.15  -2.37  -1.82
200606  -0.58   0.42   0.50  -0.36  -0.02   0.17
200607  -3.48  -1.12  -0.69  -3.29  -2.70   2.32
200608   1.61   1.96   1.89   0.81   1.95   1.49
200609   0.34   1.47   1.46   0.96   2.38   1.07
200610   4.88   3.58   3.93   4.23   3.90   3.49
200611   2.30   1.79   1.52   2.85   2.37   1.58
200612   1.04   1.16   0.87  -0.69   0.85   1.37
200701   1.71   1.07   0.56   3.34   3.03   1.15
200702   0.08  -1.11  -0.64  -0.48  -0.64   0.36
200703  -0.02   0.37  -0.40   1.19   0.27   1.16
200704   0.32  -0.14   0.13   4.38   4.53   2.75
200705   3.75   2.34   1.07   4.45   4.04   2.16
200706   0.29  -1.23  -0.97  -1.76  -1.36  -3.16
200707  -5.86  -6.98  -5.93  -4.29  -4.31  -5.32
200708   0.72   0.43   1.78  -0.78  -0.46   1.11
200709   0.47  -1.35  -0.92   3.43   2.18   1.08
200710   0.52  -1.59  -1.29   1.45   1.11  -0.07
200711  -7.84  -7.49  -6.28  -5.24  -4.20  -4.96
200712  -0.31  -2.18  -2.42   0.49  -1.96  -3.05
200801  -5.29  -2.24  -0.37  -6.06  -4.68  -1.20
200802  -1.28  -4.87  -4.31  -1.05  -2.79  -6.22
200803   0.76  -0.52   1.30  -3.09  -0.56  -1.63
200804   2.69  -0.94  -0.55   6.63   5.18   3.36
200805   3.14   0.10  -0.59   4.90   2.46   0.05
200806  -9.22 -13.23 -12.39  -8.58 -10.39 -12.95
200807   5.09   3.67   5.24  -4.52   0.46   2.53
200808   3.23   4.37   4.23   0.12   2.09   2.09
200809  -7.79  -4.39  -2.92 -14.99  -9.78  -3.77
200810 -18.79 -17.20 -15.96 -23.53 -20.38 -13.98
200811 -11.10 -12.06 -16.02  -9.65  -7.48  -7.47
200812   3.46   3.26  -0.34   3.54   5.73  -0.89
200901  -9.30  -9.85 -11.68  -5.61  -9.38 -13.36
200902 -13.13 -13.89 -14.32  -9.44 -13.49 -16.11
200903   9.90  10.10  13.88   7.98  11.28  11.39
200904  18.44  19.46  21.44  17.65  18.51  15.01
200905   4.60   4.09   6.17   7.83   4.85   3.39
200906   0.82   1.22  -1.96  -1.32  -0.45  -0.81
200907   6.77   9.54  10.26   7.93   9.14   9.73
200908   4.73   2.71   7.38   3.27   3.77   6.91
200909   5.59   1.30   4.33   6.18   3.83   4.14
200910  -5.68  -6.22  -6.86  -2.26  -2.84  -3.20
200911   0.03   0.62  -0.78   4.82   4.76   4.87
200912   5.56   4.82   5.22   4.19   3.87   3.36
201001  -0.49  -1.83   3.93  -3.46  -3.14  -1.57
201002   4.22   3.28   2.36   5.53   4.26   2.37
201003   8.51   6.77   8.01   6.27   6.46   7.25
201004   6.53  10.31   9.54   1.99   3.27   4.33
201005  -7.19  -7.29  -7.96  -7.74  -7.67  -7.87
201006  -8.04  -8.08  -9.80  -6.38  -6.08  -4.56
201007   5.26   5.97   5.10   7.54   7.16   7.27
201008  -8.52  -7.69  -6.10  -6.43  -6.15  -2.75
201009  10.37   8.92   6.81  11.46  10.77   6.96
201010   3.33   2.67   2.67   3.11   3.22   2.93
201011   2.45   2.99   1.48   2.30   1.94  -0.96
201012   9.38   8.58   4.90   8.33   7.33   4.80
201101   1.15  -0.35   0.10   2.55   1.95   0.87
201102   4.92   3.48   2.12   3.87   3.81   3.23
201103   2.09   1.33   1.06   1.92   1.06   0.87
201104   0.12   1.07   1.29   1.94   3.73   3.35
201105  -2.72  -2.27  -1.44  -1.59  -1.51   0.13
201106  -0.70  -0.61  -1.09  -1.84  -1.49  -1.83
201107  -2.26  -2.15  -1.62  -2.52  -4.62  -3.20
201108  -8.86  -7.64  -4.89  -8.45  -6.93  -1.84
201109 -10.70  -8.39  -7.25 -13.25  -8.91  -5.47
201110  14.72  11.80   9.68  16.94  14.14   7.92
201111  -1.34   0.18  -0.04  -0.11  -0.01   0.00
201112   0.69   0.94   0.55  -2.25   0.45   2.30
201201   7.86   6.10   4.59   7.31   5.78   0.44
201202   2.71   2.18   0.80   5.30   3.92   2.38
201203   4.53   2.43   2.54   1.40   2.16   1.58
201204  -1.60  -0.37  -1.27  -1.01  -0.46   0.23
201205  -5.96  -5.05  -4.74  -8.66  -7.59  -4.14
201206   5.00   4.35   4.10   2.18   2.24   3.65
201207  -0.91  -0.65  -0.70  -0.63  -0.14   1.49
201208   3.40   2.46   1.14   3.15   2.68   0.51
201209   3.70   3.94   3.45   2.81   1.83   1.68
201210   0.26  -0.95  -1.63   0.24  -0.07   0.19
201211   0.52  -0.10  -0.97   1.46   1.41  -0.54
201212   3.21   2.67   2.01   2.28   1.57   0.33
201301   6.69   4.55   5.37   6.72   6.60   6.13
201302   1.85   1.25   0.91   0.78   1.69   1.78
201303   4.35   4.08   3.59   3.29   4.01   5.01
201304  -1.10  -1.15   0.27  -0.28   0.76   2.22
201305   5.27   4.30   2.72   3.65   3.54  -0.93
201306  -0.96   0.83   0.42  -1.66  -1.42  -0.55
201307   6.52   7.82   6.68   5.77   6.30   5.50
201308  -2.70  -3.92  -3.45  -2.23  -2.92  -4.05
201309   5.79   5.18   4.91   5.26   3.87   2.85
201310   2.67   4.14   3.50   4.62   4.45   4.54
201311   5.40   4.73   4.22   3.12   2.13   1.13
201312   1.35   1.23   0.59   3.07   2.84   1.92
201401  -4.11  -4.29  -2.80  -3.09  -4.64  -3.18
201402   2.92   2.83   2.38   4.90   4.48   3.80
201403   0.89   2.08   1.32   0.09   1.37   1.35
201404  -2.84  -3.41  -2.22  -0.85   0.08   1.29
201405   0.85   0.05  -0.76   1.87   1.66   0.02
201406   4.62   3.06   3.09   3.04   2.94   2.80
201407  -5.74  -3.60  -4.29  -3.75  -2.93  -3.28
201408   4.47   3.07   3.32   4.83   4.23   3.49
201409  -5.10  -4.10  -4.67  -4.80  -2.93  -2.66
201410   7.17   6.25   6.04   1.37   3.04   3.50
201411   0.61  -0.80  -1.25   0.64   2.40   1.51
201412   2.89   3.73   2.66  -0.31   0.34   0.08
201501  -4.85  -5.40  -3.94  -3.44  -3.57  -1.67
201502   5.34   5.28   4.10   7.88   6.62   2.98
201503   2.56   1.58   1.17  -0.24  -1.01  -1.18
201504  -1.73  -0.81  -1.51   1.44  -0.55   0.71
201505   0.62   0.28  -0.41   0.23   1.45  -0.27
201506   0.78   2.46   0.37  -2.25  -1.70  -3.16
201507  -0.72  -2.16  -3.93  -0.31   0.07   0.57
201508  -3.43  -4.20  -2.31  -5.18  -5.67  -4.60
201509  -2.62  -2.66  -3.60  -4.51  -3.87  -2.51
201510   6.27   5.72   4.88   6.86   6.50   8.06
201511   3.84   3.30   1.17   0.39   0.53  -1.91
201512  -4.08  -5.18  -4.04  -3.97  -3.92  -3.40
201601  -6.58  -4.88  -5.27  -6.71  -5.97  -3.48
201602   0.93   0.47  -0.76   1.61   1.37   2.13
201603   6.86   6.29   6.27   9.00   8.16   8.89
201604   2.67   3.30   3.62   2.35   2.02   2.13
201605   0.14   0.27  -0.13   1.76   1.42  -0.13
201606  -0.55  -0.12   1.05  -1.60  -0.67   1.98
201607   4.65   4.81   4.92   3.87   3.40   3.19
201608   2.26   2.86   1.46   0.97   0.92   0.19
201609   1.32   0.92   0.93  -0.16  -0.34   0.35
201610  -1.60  -2.32  -3.27  -3.46  -1.18  -1.62
201611  13.37  14.24  11.94   6.78   8.10   6.06
201612   4.82   6.96   4.91   0.72   1.64   1.44
201701  -0.65  -2.19  -0.96   3.04   1.69   0.67
201702   1.26   0.75   0.33   2.41   2.93   2.27
201703  -0.24   0.00  -0.14   0.36  -0.68  -0.72
201704   1.84   1.28   0.15   0.89   0.61   0.01
201705  -1.77  -3.21  -4.09   0.99  -0.44  -1.65
201706   3.51   3.16   2.96   1.19   1.30   0.86
201707   0.27   0.34  -0.64   2.31   0.63   0.91
201708  -1.65  -3.06  -4.56  -0.38  -1.99  -1.52
201709   7.82   8.54   6.77   4.88   3.95   3.42
201710   1.75   0.90  -0.16   2.76   1.45   0.50
201711   2.15   4.18   3.28   3.61   3.93   3.98
201712  -0.66  -1.51   0.65   0.38   1.34  -0.32
201801   2.42   1.11  -0.62   4.53   3.68   2.51
201802  -3.98  -3.84  -4.91  -4.33  -4.37  -4.91
201803   3.04   1.56   2.77  -0.71  -0.86  -0.69
201804   0.72   1.01   2.43  -1.40  -0.19   1.03
201805   3.84   4.47   4.08   1.83   1.42   1.03
201806   1.07   1.36   1.10  -0.74   0.10   0.54
201807   1.87   1.05   0.65   2.59   3.94   2.87
201808   1.82   1.15   0.48   2.02   1.59   0.67
