This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
201008   2388   1165   1271    214    285    213
201009   2376   1160   1269    214    284    213
201010   2365   1158   1259    213    283    213
201011   2351   1152   1256    213    283    212
201012   2337   1146   1248    213    283    211
201101   2322   1137   1242    213    282    211
201102   2308   1134   1236    211    281    210
201103   2300   1131   1232    211    281    210
201104   2282   1126   1224    211    281    209
201105   2266   1121   1214    211    281    209
201106   2258   1118   1209    211    279    209
201107   2252   1183   1403    212    281    212
201108   2238   1179   1396    211    281    211
201109   2231   1174   1391    211    280    210
201110   2218   1171   1382    211    280    209
201111   2205   1167   1374    210    280    207
201112   2194   1160   1365    210    280    207
201201   2182   1152   1360    209    280    207
201202   2164   1145   1356    209    280    207
201203   2144   1139   1349    209    280    207
201204   2128   1129   1342    208    279    207
201205   2118   1128   1338    207    279    207
201206   2108   1124   1332    207    278    207
201207   2132   1091   1406    195    261    194
201208   2123   1083   1402    194    261    194
201209   2112   1074   1396    193    260    194
201210   2103   1073   1389    193    259    194
201211   2093   1071   1381    193    259    194
201212   2076   1063   1375    193    259    194
201301   2058   1058   1366    193    259    193
201302   2045   1056   1361    193    259    193
201303   2035   1054   1359    193    259    193
201304   2025   1051   1348    191    259    192
201305   2021   1049   1341    191    258    192
201306   2005   1044   1336    190    257    192
201307   2037   1042   1376    195    261    195
201308   2026   1036   1369    194    260    195
201309   2020   1035   1363    193    260    195
201310   2011   1032   1362    193    259    195
201311   1998   1031   1359    192    259    195
201312   1994   1030   1349    192    258    195
201401   1988   1028   1343    190    258    194
201402   1976   1024   1337    189    258    194
201403   1972   1024   1332    189    258    194
201404   1960   1022   1320    189    258    194
201405   1955   1016   1315    189    258    194
201406   1949   1011   1310    189    258    193
201407   1793   1122   1596    212    283    212
201408   1779   1120   1587    211    283    212
201409   1768   1116   1585    211    282    212
201410   1760   1115   1582    211    281    212
201411   1753   1109   1576    211    280    212
201412   1747   1104   1570    211    280    212
201501   1734   1097   1566    211    279    211
201502   1722   1093   1562    211    279    211
201503   1709   1091   1552    211    279    211
201504   1698   1087   1541    211    279    211
201505   1684   1080   1536    210    276    210
201506   1673   1077   1532    210    276    210
201507   1958   1039   1526    214    286    214
201508   1951   1034   1522    214    285    214
201509   1945   1030   1516    214    285    212
201510   1935   1024   1511    214    284    210
201511   1917   1019   1505    213    284    210
201512   1907   1019   1498    213    283    210
201601   1893   1014   1494    211    283    209
201602   1882   1010   1487    211    282    209
201603   1866   1003   1480    210    280    208
201604   1850   1000   1475    210    280    207
201605   1842    996   1470    209    280    207
201606   1835    993   1466    207    280    207
201607   1686   1213   1582    220    292    220
201608   1676   1205   1578    219    291    220
201609   1670   1198   1575    219    291    220
201610   1659   1193   1567    219    291    219
201611   1650   1189   1562    217    291    219
201612   1639   1186   1559    217    290    219
201701   1626   1176   1553    217    289    219
201702   1617   1171   1546    217    288    219
201703   1611   1166   1539    217    288    219
201704   1606   1163   1536    216    288    219
201705   1598   1163   1533    216    288    219
201706   1591   1159   1530    216    288    219
201707   1875   1179   1444    235    314    236
201708   1864   1172   1439    235    312    235
201709   1851   1168   1435    234    311    235
201710   1840   1166   1432    234    311    234
201711   1833   1160   1427    234    310    234
201712   1828   1155   1424    234    309    234
201801   1821   1151   1420    234    308    233
201802   1807   1148   1416    232    308    232
201803   1799   1146   1410    231    308    232
201804   1797   1144   1408    231    306    231
201805   1790   1141   1402    231    306    231
201806   1777   1138   1398    231    306    230
201807   1476   1254   1845    236    316    236
201808   1467   1251   1842    236    316    235
201809   1462   1244   1840    235    316    235
201810   1455   1242   1835    234    315    235
201811   1444   1238   1831    234    315    235
201812   1437   1235   1825    232    314    234
201901   1424   1224   1819    232    314    234
201902   1419   1223   1817    232    311    234
201903   1412   1222   1810    232    311    234
201904   1406   1216   1806    230    310    234
201905   1395   1210   1801    229    309    234
201906   1388   1202   1792    228    309    234
201907   1857   1026   1718    220    294    221
201908   1843   1025   1712    219    294    221
201909   1837   1018   1709    219    294    220
201910   1828   1016   1702    219    294    219
201911   1817   1013   1698    219    293    219
201912   1812   1009   1696    219    292    219
202001   1803   1002   1688    218    292    219
202002   1785    998   1680    217    292    217
202003   1774    995   1674    217    291    216
202004   1764    992   1669    217    291    215
202005   1760    989   1663    217    291    213
202006   1753    985   1656    217    291    213



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007       97.24      110.24      100.63     2303.09     2478.92     2216.05
199008      102.35      115.62      104.69     2431.84     2579.61     2315.91
199009       92.45      103.68       93.05     2209.39     2295.57     2058.14
199010       83.46       93.31       82.51     1959.34     2029.45     1784.07
199011       86.79       98.85       86.08     2097.48     2179.06     1922.77
199012       84.72       96.58       83.93     2101.49     2181.05     1938.49
199101       84.37       96.74       82.95     2074.17     2155.39     1908.64
199102       83.65       95.02       80.82     2086.22     2215.66     1966.45
199103       90.01      103.90       88.63     2220.66     2385.53     2142.59
199104       84.49       98.41       85.49     2058.64     2244.45     1990.56
199105       83.39       97.84       83.75     2062.74     2226.89     1953.53
199106       82.27       96.17       80.86     2079.26     2267.93     1946.99
199107       67.61       97.62       86.45     1997.34     2168.33     1956.22
199108       68.76      100.44       88.49     2116.47     2284.54     2066.97
199109       69.11      101.96       88.93     2161.15     2324.64     2104.03
199110       72.77      106.51       93.07     2195.36     2407.07     2176.91
199111       70.81      103.76       89.53     2137.66     2353.18     2147.34
199112       69.64      102.31       87.79     2081.25     2306.98     2110.00
199201       70.52      106.45       90.34     2212.53     2472.44     2267.26
199202       70.30      105.59       89.23     2205.15     2480.25     2258.89
199203       70.49      104.94       88.50     2182.32     2486.32     2260.08
199204       67.85      102.22       85.57     2121.42     2391.73     2173.73
199205       71.40      105.01       88.67     2250.42     2514.72     2264.96
199206       75.13      111.08       92.44     2354.15     2628.98     2372.89
199207       74.20      101.85      107.33     2229.58     2845.45     2273.87
199208       69.27       97.66      100.94     2133.94     2739.59     2177.12
199209       67.15       96.95       99.18     2100.73     2727.89     2179.38
199210       63.13       90.76       93.45     2047.30     2668.33     2095.58
199211       56.79       82.47       85.05     1861.50     2479.55     1953.12
199212       55.65       80.22       81.24     1854.06     2476.18     1942.98
199301       56.70       79.90       82.15     1879.00     2503.47     1968.56
199302       59.52       82.65       84.77     1890.39     2514.23     1972.85
199303       59.89       83.63       84.91     1911.48     2557.53     1996.75
199304       64.48       88.60       89.74     2037.27     2701.21     2069.27
199305       68.53       93.46       93.94     2080.01     2728.86     2102.26
199306       69.53       94.13       94.73     2112.19     2740.46     2108.33
199307       61.73       93.74       88.52     1709.79     2745.67     2505.86
199308       62.32       94.18       88.80     1745.89     2774.00     2516.63
199309       68.41      103.42       97.37     1884.68     3026.33     2732.43
199310       68.63      103.85       97.41     1875.08     3007.74     2701.24
199311       69.38      105.11       98.17     1923.99     3098.67     2785.33
199312       68.34      103.79       96.05     1891.09     3032.10     2708.59
199401       72.51      109.43      100.50     2014.62     3263.76     2905.18
199402       82.73      121.49      111.86     2158.38     3438.82     3042.56
199403       83.57      121.86      112.35     2103.49     3317.20     2893.70
199404       81.60      121.50      111.18     2038.22     3247.09     2773.02
199405       84.99      125.82      114.69     2128.88     3386.81     2870.36
199406       82.97      122.28      111.20     2033.29     3256.26     2731.83
199407       72.12       99.11      101.12     2104.82     2932.16     2456.92
199408       73.49      101.27      102.95     2212.95     3088.81     2561.65
199409       74.20      102.87      104.29     2251.17     3173.51     2622.73
199410       73.43      102.88      103.17     2182.17     3033.01     2545.14
199411       74.27      104.47      104.07     2274.74     3170.55     2642.37
199412       70.90       99.45       99.60     2168.72     3029.92     2543.44
199501       70.85       99.80       99.31     2145.34     3048.23     2564.20
199502       71.48       99.79       99.81     2129.71     2992.81     2532.70
199503       72.80      102.08      100.87     2143.03     3077.49     2601.99
199504       73.10      105.20      103.03     2240.96     3199.77     2688.04
199505       73.94      106.23      104.98     2294.08     3297.51     2784.78
199506       74.65      107.67      107.15     2317.75     3352.23     2845.39
199507       84.53      103.13      108.15     2849.61     3404.01     2780.30
199508       86.15      105.10      111.97     2942.49     3546.12     2933.86
199509       83.64      102.44      108.40     2829.45     3404.35     2837.82
199510       85.20      104.03      110.90     2878.93     3507.27     2925.66
199511       82.58      102.99      109.68     2869.16     3505.52     2911.95
199512       80.08       99.74      106.22     2872.56     3549.36     2891.46
199601       80.70      100.97      108.02     2951.03     3624.08     2987.74
199602       81.32      101.29      109.69     2981.07     3660.46     2990.24
199603       84.46      105.06      113.95     3029.74     3736.08     3081.99
199604       85.67      106.26      116.11     3098.48     3733.16     3124.65
199605       87.02      107.20      117.44     3134.13     3742.17     3176.07
199606       89.00      110.22      121.39     3145.93     3793.75     3207.99
199607       94.58      113.50      120.48     3698.80     4168.20     2891.01
199608       93.10      111.97      117.70     3610.10     4124.03     2838.80
199609       93.64      113.62      120.99     3706.75     4234.70     2930.93
199610       92.41      111.93      120.38     3774.10     4329.56     2972.73
199611       94.23      114.90      123.59     3815.31     4432.96     3037.32
199612       95.85      117.91      126.61     3993.87     4630.99     3184.95
199701       98.46      120.71      129.45     4001.56     4641.01     3234.69
199702       99.70      121.36      130.97     4093.26     4571.84     3244.87
199703      100.66      123.88      133.05     4072.27     4655.40     3292.53
199704      103.37      125.93      134.22     4207.76     4735.48     3354.05
199705      100.93      123.35      131.72     4195.81     4751.93     3304.39
199706      104.44      127.59      135.96     4345.54     4963.12     3466.82
199707      110.62      137.74      146.47     4641.35     5641.04     4814.40
199708      108.74      135.67      145.16     4724.09     5923.33     4958.92
199709      108.74      135.48      145.77     4575.14     5509.80     4664.59
199710      116.16      143.23      154.61     5021.50     5991.63     5145.01
199711      115.29      142.40      153.39     4774.28     5710.59     4893.06
199712      112.92      140.26      150.82     4734.44     5797.49     5040.49
199801      112.31      139.15      150.04     4781.41     5993.29     5214.52
199802      115.82      141.42      153.55     4950.31     6208.94     5370.76
199803      123.44      150.90      162.15     5280.79     6739.42     5899.73
199804      134.61      162.82      178.58     5678.51     7132.39     6366.77
199805      137.87      168.69      188.13     5821.35     7232.52     6608.43
199806      143.55      176.07      197.68     5853.60     7372.42     6831.89
199807      133.27      186.50      175.94     7108.67     6790.01     8902.54
199808      129.56      185.39      175.70     7024.64     6867.61     9422.53
199809      117.84      167.40      152.61     6335.03     6127.84     8070.27
199810      112.45      160.78      144.87     6320.18     5789.27     7402.01
199811      114.34      164.68      147.01     6659.44     6203.92     8126.72
199812      115.41      168.21      150.92     6938.97     6470.79     8708.58
199901      115.15      167.54      152.31     7142.79     6749.57     8822.22
199902      112.71      165.32      156.27     7043.76     6692.72     8967.35
199903      112.31      164.37      157.57     7052.58     6582.22     8633.15
199904      113.55      163.71      156.95     7186.62     6512.19     8663.38
199905      116.92      168.49      163.62     7339.20     6791.27     8711.13
199906      116.79      168.00      162.90     7081.64     6531.03     8236.15
199907      128.94      179.03      173.84     9137.96     9152.78     6731.54
199908      133.26      184.06      182.77     9512.11     9147.64     6779.45
199909      138.01      190.14      194.37     9477.39     9374.18     6996.97
199910      137.43      192.62      197.75     9409.07     9302.77     7155.85
199911      137.29      191.25      203.32     9556.08     9550.25     7316.00
199912      137.79      190.33      215.60     9754.50     9649.30     7770.80
200001      142.50      196.74      232.73    10586.30    10443.75     9134.82
200002      142.99      191.30      240.95     9573.19     9562.70     8736.79
200003      150.16      195.33      268.93     9922.95     9973.49     9667.01
200004      146.55      193.47      254.96    10360.62    10330.93     9387.16
200005      135.36      179.07      225.27     9637.88    10035.56     8872.77
200006      137.36      183.12      220.02     9854.94    10134.65     8619.06
200007      135.22      210.42      231.14     9587.76    11383.06     9771.37
200008      133.03      209.08      225.12     9483.61    11282.91     9762.18
200009      131.91      208.63      224.77     9506.97    11157.53     9616.93
200010      130.06      205.98      215.09     9275.99    10689.51     9049.77
200011      122.72      195.65      189.63     9173.28    10619.78     8849.21
200012      121.79      192.43      167.06     9056.42    10310.01     8208.66
200101      129.65      206.17      176.22     9421.60    10606.67     8739.75
200102      132.31      212.50      180.78     9533.10    10784.01     8709.52
200103      129.65      207.45      165.64     9085.91     9746.10     7680.15
200104      119.27      190.01      144.36     8311.41     8903.28     7000.67
200105      123.99      196.86      149.86     8870.94     9559.40     7742.31
200106      121.88      192.68      142.91     8542.79     9044.17     7195.24
200107      119.99      180.63      134.65     7111.25     8714.99    11308.73
200108      119.84      177.23      127.37     7156.16     8737.46    11173.84
200109      121.43      179.16      124.87     7198.98     8740.33    10490.22
200110      105.40      152.98      100.94     6494.53     7489.82     9434.84
200111      106.83      157.96      108.93     6616.97     7694.57    10094.76
200112      111.42      166.53      118.49     6725.46     8009.17    10720.31
200201      112.13      168.70      117.81     6885.97     8157.39    10999.69
200202      110.68      166.74      114.42     6652.94     7865.29    10214.38
200203      113.31      169.61      112.05     6932.37     7912.81     9989.98
200204      118.29      176.39      117.02     7243.04     8349.47    10518.73
200205      122.16      184.53      116.42     7337.54     8465.29    10038.38
200206      126.74      189.83      116.12     7359.89     8564.72     9907.92
200207      101.92      177.46      139.83     9680.22     9113.11     7557.85
200208       92.99      165.95      126.52     8691.68     8009.58     6820.66
200209       90.93      163.38      124.98     8268.27     8109.72     6815.39
200210       82.24      145.80      110.32     7192.19     6937.24     5991.22
200211       83.63      149.25      112.81     7891.65     7671.44     6507.08
200212       87.77      155.45      117.75     8256.77     8226.82     6730.52
200301       87.26      158.10      118.21     8137.33     7888.94     6639.05
200302       86.43      157.40      115.21     7920.38     7587.70     6407.36
200303       83.87      153.51      111.06     7608.89     7270.21     6288.82
200304       83.48      151.72      110.23     7554.22     7132.94     6200.78
200305       93.13      166.54      122.51     8355.02     8215.40     6948.08
200306      101.91      180.50      135.68     9076.72     8742.36     7434.71
200307       94.47      163.05      141.42    11040.71     6949.34     7867.98
200308       98.46      165.73      144.48    11368.03     7070.83     7858.23
200309      103.15      169.48      148.18    11108.83     7118.25     7743.71
200310      108.45      180.66      154.55    11416.35     7265.47     7965.20
200311      117.20      190.96      162.54    12215.97     7722.61     8388.59
200312      122.82      199.90      169.73    12881.30     8023.69     8766.69
200401      129.71      210.57      180.12    13904.72     8671.90     9466.27
200402      141.49      221.81      189.13    14476.64     8889.40     9460.81
200403      148.72      230.88      196.71    14717.91     9203.89     9922.76
200404      142.52      226.93      191.68    14056.51     8926.17     9675.35
200405      138.93      223.52      187.00    13701.68     8763.73     9586.88
200406      138.15      221.58      187.71    13785.49     8930.96     9734.37
200407      134.06      206.95      177.62    11085.15     9916.47     9529.42
200408      128.55      201.90      172.34    10779.96     9527.25     9327.85
200409      127.38      202.82      171.09    10807.94     9602.98     9420.05
200410      133.08      210.47      179.41    11202.14    10014.16     9796.58
200411      138.35      219.50      187.50    11698.40    10533.31    10124.41
200412      151.38      241.78      204.39    12433.32    11316.25    10756.63
200501      158.52      253.26      214.20    12891.72    11810.23    11158.01
200502      161.43      259.38      218.86    12819.85    11598.87    11124.36
200503      171.47      272.21      231.27    13461.64    12149.97    11606.83
200504      166.62      266.62      224.24    13153.12    11850.96    11223.64
200505      158.92      261.68      218.31    12865.82    11471.61    10864.57
200506      156.16      257.98      213.64    12975.85    11490.99    10827.61
200507      144.10      237.90      209.51    10004.65    13067.75     9074.78
200508      150.00      247.43      219.61    10212.37    13423.15     9403.76
200509      156.47      254.33      229.92    10456.60    13671.31     9507.62
200510      158.33      255.99      233.84    10208.02    14001.93     9718.88
200511      152.67      246.87      222.60    10029.88    13471.41     9404.42
200512      154.52      249.88      225.70    10006.30    13752.81     9646.05
200601      161.39      259.35      234.75    10380.85    14485.60    10067.98
200602      173.69      279.87      258.83    10921.69    15557.55    10788.46
200603      179.61      287.02      265.76    10859.66    15658.95    11036.66
200604      188.90      299.26      279.23    11247.94    16276.44    11482.46
200605      201.79      319.40      300.38    11815.65    17105.36    11986.11
200606      192.42      309.24      284.28    11486.76    16337.92    11492.85
200607      182.83      294.30      239.37    10012.30    15967.33    11635.21
200608      182.40      292.68      235.85    10020.71    16227.62    11798.72
200609      186.84      301.17      243.74    10431.42    16607.08    12201.24
200610      190.21      306.26      244.76    10592.50    16755.28    12385.58
200611      199.84      322.33      255.82    10990.22    17409.82    12959.05
200612      212.06      341.92      271.44    11455.18    18013.03    13498.59
200701      219.86      355.24      286.42    12018.78    18659.92    14068.83
200702      227.60      365.08      293.29    12167.28    18811.78    14089.18
200703      229.90      371.95      296.36    12266.52    18684.59    14018.90
200704      241.86      389.14      307.43    12753.83    19440.43    14567.30
200705      253.79      413.34      324.06    13548.65    20512.89    15395.35
200706      255.55      418.72      326.19    13899.17    20685.56    15482.86
200707      229.86      352.15      287.60    18844.25    17242.68    11999.96
200708      226.72      351.54      286.17    18291.51    16937.72    11792.84
200709      216.49      338.03      273.21    18287.58    16501.95    11579.61
200710      219.50      344.17      278.39    19365.42    17301.12    12326.18
200711      228.30      360.99      292.49    20247.29    18016.60    13025.50
200712      211.40      335.36      267.60    19872.16    17351.82    12272.59
200801      205.31      326.22      259.36    19619.95    17057.80    12029.13
200802      186.05      298.04      232.09    17759.69    15387.43    10748.61
200803      193.87      310.63      243.28    17932.78    15733.77    11136.19
200804      191.12      311.98      239.30    17904.62    15680.33    11335.54
200805      193.41      314.57      242.55    18457.70    16134.81    11871.19
200806      195.31      316.57      245.92    18399.05    16012.84    12019.85
200807      187.70      309.22      243.26    13885.18    17323.03    13787.86
200808      179.13      294.03      226.68    13290.49    16774.38    13349.78
200809      174.36      279.41      215.53    12829.68    15970.81    12676.83
200810      147.24      236.30      171.43    11151.87    13677.71    10361.27
200811      110.88      175.95      120.32     8743.75    11127.73     7705.54
200812      101.17      162.82      108.32     8402.34    10186.70     6985.02
200901      107.71      170.20      111.53     9130.48    10812.92     7384.37
200902       98.62      157.87      105.34     7932.12     9744.94     6519.97
200903       91.90      148.64       98.89     7254.35     8624.40     5892.11
200904       96.04      155.07      104.27     7634.36     9204.98     6428.98
200905      109.23      177.91      122.40     8503.74    10309.29     7401.12
200906      123.65      200.16      140.22     9356.73    11457.22     8458.81
200907      130.32      202.02      177.15    11815.79    10796.00     9953.16
200908      139.91      216.68      190.97    13030.61    11943.89    10960.79
200909      154.53      234.65      204.20    13700.34    12706.47    11350.28
200910      166.82      252.50      218.13    14563.91    13467.89    11820.99
200911      164.08      251.88      217.01    14400.18    13143.59    11673.55
200912      165.73      255.91      217.58    14894.83    13624.94    11930.96
201001      163.18      253.98      217.57    15240.31    13611.21    12015.27
201002      162.59      250.99      215.16    14408.96    12701.69    11433.34
201003      157.33      245.74      209.32    14108.12    12358.44    11271.46
201004      167.25      260.44      221.29    14901.14    13122.15    12065.30
201005      168.72      260.62      223.25    14427.50    12501.36    11864.43
201006      144.33      229.17      194.31    12550.99    10919.89    10391.10
201007      136.16      237.50      197.25     9910.49    12379.06    10533.44
201008      149.61      263.94      219.69    11233.96    13886.52    11651.59
201009      142.29      252.78      210.61    10550.97    13290.92    11356.08
201010      161.32      283.44      234.26    11821.31    14924.46    12515.68
201011      170.15      297.85      246.81    12273.13    15747.88    13170.00
201012      158.36      274.64      229.29    11292.77    14419.69    12095.37
201101      177.84      304.29      251.06    12292.06    15697.57    13176.36
201102      186.02      313.76      261.21    12935.64    16283.16    13563.36
201103      191.11      321.24      266.33    13333.78    16709.21    14024.89
201104      194.18      324.91      269.77    13132.35    16690.73    14011.33
201105      207.37      344.00      285.22    14112.87    17993.27    15024.57
201106      200.73      332.34      273.85    13340.32    17380.15    14525.97
201107      189.38      341.17      249.40    13479.23    16984.28    14933.02
201108      182.67      330.02      241.40    13079.35    16178.83    14603.83
201109      164.29      300.07      219.02    11704.65    14379.29    13296.02
201110      143.74      261.46      189.06    10513.40    12688.21    11636.82
201111      153.62      281.47      203.19    11424.18    14169.23    13246.85
201112      141.07      261.99      188.13    10841.61    13443.93    12660.17
201201      136.26      254.17      181.40    10607.39    13176.53    12304.42
201202      147.48      274.22      197.67    11029.37    13828.09    13167.94
201203      158.20      293.95      214.94    11762.34    14608.97    13956.88
201204      159.35      295.81      215.00    11919.81    14592.72    13770.07
201205      156.67      291.21      211.33    11549.09    14020.25    13550.19
201206      137.52      253.18      184.12    10119.46    12226.41    11592.62
201207      145.44      289.65      214.76    12071.24    14654.94    11925.95
201208      142.51      285.91      214.08    12022.85    14771.60    12140.60
201209      151.68      299.82      221.95    12549.13    15493.44    12602.34
201210      160.29      315.68      232.37    12937.65    16067.43    12941.90
201211      163.02      320.45      234.30    12995.49    16399.03    13208.18
201212      163.44      322.33      233.61    13178.15    16769.88    13632.08
201301      174.99      342.98      246.21    13550.34    17351.39    14025.76
201302      190.20      368.12      261.15    14458.78    18403.84    14763.97
201303      185.68      365.93      261.44    13994.35    17906.55    14354.16
201304      180.86      358.37      258.32    14038.58    17697.76    14250.90
201305      187.03      370.90      264.80    14637.54    18307.31    14709.36
201306      188.20      378.21      268.72    14737.24    18213.06    14764.14
201307      172.42      348.25      282.35    13085.66    17661.88    14683.61
201308      182.86      371.36      300.35    14111.58    19013.58    15775.30
201309      187.15      378.77      304.68    14171.12    18644.68    15592.38
201310      202.16      404.16      326.27    15317.35    19929.66    16547.60
201311      213.48      423.98      336.88    16090.37    20868.81    17123.60
201312      216.76      431.89      344.94    16386.38    21164.87    17183.58
201401      223.56      444.53      353.93    16903.23    21601.40    17630.14
201402      225.59      446.18      352.70    16585.37    20867.88    16761.78
201403      245.03      475.26      379.24    17493.48    22466.40    17842.49
201404      247.30      473.72      376.38    17187.74    22326.18    17712.13
201405      246.04      475.59      374.85    17252.90    22774.61    18022.64
201406      243.20      475.55      374.03    17182.69    22811.10    18040.69
201407      226.98      413.95      339.00    19480.71    20594.32    13732.54
201408      217.28      394.89      323.80    18856.40    19670.00    13159.43
201409      215.00      391.77      321.77    18794.84    19693.20    13173.56
201410      201.48      370.43      304.21    18332.40    18911.54    12606.10
201411      193.25      358.19      292.16    17643.84    18527.53    12273.30
201412      195.19      362.10      292.92    17977.59    18903.89    12560.67
201501      190.03      357.31      288.75    17002.43    18266.92    12204.28
201502      187.12      350.94      283.39    16641.92    18428.65    12233.77
201503      200.86      375.51      304.72    17719.58    19400.51    13049.98
201504      195.31      364.99      296.10    17384.73    18781.89    12665.40
201505      207.85      384.25      316.65    18076.06    19706.71    13267.13
201506      209.35      384.42      321.23    17918.89    19356.78    13235.98
201507      228.30      401.30      279.77    19106.34    15540.41    15124.17
201508      230.50      408.79      284.83    19423.79    16084.66    15467.85
201509      224.03      395.58      277.27    17924.67    15055.69    14583.10
201510      215.80      380.66      269.03    17102.90    14352.00    14125.96
201511      223.83      392.27      277.63    18183.44    15247.32    15067.76
201512      216.64      386.76      278.26    17736.70    15027.69    14932.06
201601      218.13      391.35      284.39    17211.34    14745.33    14764.84
201602      204.10      367.17      259.49    16365.77    13821.39    13561.78
201603      203.82      366.28      257.17    15877.28    13624.23    13273.31
201604      221.61      394.48      279.25    16680.75    14514.02    14219.26
201605      226.05      403.27      283.14    17237.76    14651.12    14412.88
201606      226.89      403.82      284.01    17052.54    14476.91    14218.26
201607      195.36      324.24      264.03    16308.34    14302.82    11985.90
201608      207.20      342.90      277.97    16850.32    14979.03    12613.59
201609      210.54      348.69      287.88    17029.05    14996.42    12589.98
201610      214.92      353.22      294.88    17213.80    15103.15    12571.22
201611      210.39      342.19      279.84    16605.60    14612.45    11984.60
201612      209.42      333.03      274.70    16372.31    14164.81    11484.63
201701      217.27      349.20      284.04    17241.87    14878.08    11947.55
201702      229.35      366.32      297.72    17752.82    15217.73    12291.28
201703      230.01      370.74      300.68    17602.47    15436.14    12404.03
201704      235.61      383.29      307.82    18251.19    16168.62    12862.31
201705      247.45      405.73      328.79    18774.06    16923.25    13420.02
201706      256.71      422.39      346.04    19479.16    17596.10    14046.92
201707      245.35      388.32      319.03    17432.13    17821.77    12398.03
201708      256.20      404.17      332.92    18268.86    18295.34    12932.66
201709      253.26      403.92      334.80    18315.36    18397.00    12785.11
201710      258.23      415.65      345.61    18811.02    18932.95    13156.61
201711      254.60      409.64      346.12    18930.01    19065.45    13265.97
201712      254.05      409.63      345.49    19015.13    19073.12    13067.26
201801      263.22      420.40      354.90    19376.93    19256.32    13310.03
201802      282.09      441.10      378.65    20574.38    20252.47    13965.10
201803      269.19      423.65      359.72    19495.81    19112.44    13220.70
201804      264.89      417.04      356.23    19075.61    19077.67    13298.06
201805      268.37      424.37      361.15    19479.49    19391.97    13461.81
201806      260.18      411.70      358.58    18578.76    18682.56    13208.99
201807      238.00      392.25      322.86    18368.47    19596.12    11098.44
201808      237.38      396.48      326.87    18822.40    20263.51    11454.03
201809      231.33      390.22      323.12    18150.12    19676.57    11271.05
201810      228.07      386.08      319.33    18286.90    19805.54    11192.03
201811      203.63      354.55      284.44    16546.69    18389.72     9988.06
201812      197.32      347.28      277.18    16462.57    18238.00     9700.17
201901      185.78      334.66      261.91    15665.67    17536.25     9188.02
201902      199.02      357.29      281.38    16603.49    18491.58     9922.54
201903      202.40      365.32      284.56    16951.78    19141.18    10271.79
201904      199.65      358.53      282.74    16935.37    19289.65    10409.80
201905      207.53      372.26      293.30    17555.89    19887.87    10830.77
201906      193.39      357.20      280.47    16415.93    18754.37    10087.48
201907      228.91      415.02      310.66    18219.67    19987.94    12561.00
201908      222.74      397.16      300.02    17799.67    19503.96    12334.55
201909      218.12      386.12      287.84    17031.50    19202.66    12176.82
201910      222.48      392.94      290.26    17618.07    19549.11    12412.70
201911      230.18      406.02      303.53    17968.37    20240.08    13005.02
201912      236.52      416.48      317.01    18053.19    20667.00    13322.59
202001      250.15      441.05      340.19    18873.40    21437.66    13793.29
202002      242.57      431.14      333.13    18184.10    20980.54    13681.31
202003      220.29      396.83      304.39    16221.81    19311.26    12552.53
202004      172.00      314.98      243.56    13308.00    16688.47    10761.54
202005      188.18      343.46      275.47    13850.26    17609.62    11783.81
202006      196.53      359.49      296.44    14231.67    18373.17    12794.86
