This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Developed_ex_US.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
200807   4431   2929   4051    560    747    561
200808   4412   2920   4038    557    746    559
200809   4394   2912   4018    555    744    557
200810   4368   2904   3997    553    741    556
200811   4338   2896   3973    550    739    555
200812   4319   2889   3958    549    737    555
200901   4289   2869   3931    548    735    555
200902   4277   2864   3915    548    732    553
200903   4260   2853   3893    542    729    553
200904   4231   2840   3867    541    727    551
200905   4209   2831   3845    539    726    549
200906   4182   2823   3829    539    726    549
200907   4810   2820   3382    526    698    527
200908   4780   2811   3372    525    698    527
200909   4746   2799   3356    524    696    525
200910   4723   2786   3347    521    692    524
200911   4701   2773   3332    519    690    519
200912   4685   2768   3322    517    690    519
201001   4653   2755   3295    514    688    517
201002   4631   2743   3278    514    687    517
201003   4612   2729   3267    514    687    517
201004   4587   2717   3254    508    685    515
201005   4568   2713   3239    508    683    514
201006   4558   2706   3229    507    681    513
201007   5137   2767   2761    542    723    542
201008   5112   2755   2746    542    722    539
201009   5089   2747   2743    541    721    538
201010   5016   2707   2700    539    720    536
201011   4999   2699   2693    538    718    535
201012   4978   2698   2692    537    717    534
201101   4954   2678   2683    536    715    534
201102   4931   2670   2669    534    713    533
201103   4908   2665   2662    534    713    533
201104   4884   2654   2649    532    709    532
201105   4864   2647   2637    532    707    530
201106   4843   2644   2630    532    705    529
201107   4707   2779   3382    538    720    538
201108   4680   2770   3369    536    720    535
201109   4661   2761   3355    533    719    533
201110   4637   2752   3341    533    717    532
201111   4616   2745   3330    532    717    530
201112   4598   2733   3315    531    717    529
201201   4577   2722   3303    529    715    526
201202   4553   2714   3292    529    714    526
201203   4525   2700   3281    528    714    525
201204   4502   2683   3262    526    713    524
201205   4489   2678   3255    524    712    523
201206   4469   2675   3243    523    710    522
201207   4665   2532   3529    516    689    516
201208   4642   2521   3516    515    688    515
201209   4622   2508   3502    514    687    515
201210   4602   2502   3492    514    682    515
201211   4588   2496   3478    514    682    515
201212   4560   2488   3467    513    682    515
201301   4533   2480   3451    513    679    514
201302   4516   2475   3440    513    679    513
201303   4492   2469   3436    512    677    512
201304   4474   2462   3419    510    676    511
201305   4465   2456   3410    510    675    510
201306   4447   2450   3400    508    674    510
201307   4892   2410   3314    496    661    496
201308   4871   2400   3302    492    660    496
201309   4851   2397   3293    491    660    496
201310   4827   2384   3283    490    659    495
201311   4804   2378   3271    487    659    494
201312   4790   2376   3255    487    658    494
201401   4775   2366   3246    485    658    493
201402   4751   2361   3238    484    658    493
201403   4736   2357   3224    483    658    493
201404   4714   2352   3205    482    657    492
201405   4702   2345   3194    482    657    492
201406   4689   2341   3184    482    657    491
201407   4858   2525   3284    528    704    529
201408   4834   2521   3274    527    703    529
201409   4813   2513   3268    525    701    528
201410   4786   2505   3260    526    700    528
201411   4772   2497   3252    526    696    528
201412   4759   2490   3241    525    696    528
201501   4736   2482   3233    525    694    527
201502   4709   2478   3227    525    694    527
201503   4690   2470   3213    525    694    527
201504   4673   2462   3197    525    694    526
201505   4655   2453   3190    523    692    525
201506   4630   2445   3179    521    692    525
201507   4779   2438   3406    543    723    543
201508   4763   2429   3395    543    721    542
201509   4744   2423   3383    543    720    540
201510   4716   2411   3376    543    719    538
201511   4691   2404   3362    542    719    538
201512   4675   2403   3352    541    718    538
201601   4656   2394   3345    538    718    537
201602   4634   2387   3340    538    717    535
201603   4609   2377   3327    537    715    534
201604   4587   2372   3314    535    715    533
201605   4571   2365   3306    534    715    533
201606   4554   2359   3299    532    715    532
201607   4508   2622   3580    554    739    555
201608   4484   2614   3574    553    736    555
201609   4458   2603   3562    552    735    555
201610   4435   2593   3546    551    733    554
201611   4408   2589   3535    549    732    552
201612   4392   2583   3532    548    731    551
201701   4370   2572   3520    547    729    551
201702   4357   2563   3509    547    728    550
201703   4339   2556   3499    546    728    550
201704   4327   2550   3493    543    726    550
201705   4317   2545   3485    542    726    550
201706   4297   2538   3479    541    724    550
201707   4395   2701   3797    572    761    572
201708   4373   2690   3786    572    759    571
201709   4352   2680   3781    569    757    570
201710   4330   2676   3776    568    757    568
201711   4319   2670   3763    565    754    568
201712   4304   2662   3756    565    753    568
201801   4291   2656   3748    564    752    566
201802   4267   2651   3739    561    751    564
201803   4255   2647   3732    560    751    563
201804   4244   2635   3724    559    749    562
201805   4229   2631   3713    559    749    562
201806   4206   2623   3704    559    748    561
201807   4184   2787   4222    585    781    585
201808   4168   2782   4215    584    781    583
201809   4147   2774   4202    583    780    583
201810   4127   2762   4193    582    778    582
201811   4102   2756   4187    582    778    581
201812   4089   2746   4175    580    777    578
201901   4068   2730   4162    579    777    578
201902   4058   2729   4160    577    774    578
201903   4045   2723   4151    576    774    578
201904   4029   2713   4141    574    771    578
201905   4009   2705   4131    572    770    577
201906   3992   2696   4116    569    770    577
201907   4600   2419   4403    537    717    538
201908   4563   2412   4390    536    717    538
201909   4550   2402   4381    536    715    537
201910   4532   2397   4371    536    715    535
201911   4516   2391   4362    535    714    535
201912   4506   2383   4356    535    712    535
202001   4493   2373   4335    533    711    535
202002   4468   2366   4324    530    710    532
202003   4442   2360   4311    530    707    530
202004   4426   2354   4295    530    707    528
202005   4411   2348   4283    530    707    526
202006   4392   2339   4270    530    706    525



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007      108.38      146.11      116.21     2706.14     3068.35     3028.54
199008      113.73      152.71      121.36     2780.73     3118.57     3079.32
199009      101.42      136.37      107.44     2491.56     2790.01     2774.08
199010       90.46      121.27       95.33     2149.96     2388.37     2363.98
199011       98.35      130.75      100.57     2553.66     2759.00     2744.60
199012       91.59      124.64       94.97     2334.72     2570.44     2559.66
199101       90.45      124.12       93.32     2369.35     2620.16     2569.98
199102       88.26      121.19       91.05     2386.90     2705.63     2634.61
199103       99.71      135.51      102.10     2621.46     2980.88     2910.45
199104       96.28      131.53       99.69     2466.96     2846.32     2750.22
199105       97.72      133.05       99.41     2476.56     2890.42     2783.90
199106       96.70      131.17       96.92     2462.48     2897.29     2762.46
199107       85.63      124.98      116.51     2229.47     2721.41     2776.41
199108       87.07      127.72      118.25     2317.33     2822.25     2882.98
199109       83.89      125.40      116.27     2263.13     2744.27     2798.70
199110       89.71      132.75      122.94     2394.33     2888.78     2971.27
199111       92.01      132.94      123.32     2420.52     2940.04     3055.72
199112       88.00      128.49      118.88     2290.07     2791.36     2884.53
199201       89.92      132.92      122.14     2388.70     2932.74     3009.98
199202       88.88      131.11      121.60     2329.39     2862.31     2900.95
199203       88.34      129.91      120.66     2262.83     2761.90     2756.66
199204       83.27      124.63      115.37     2106.51     2563.10     2540.39
199205       83.14      125.14      115.80     2113.79     2559.35     2476.41
199206       89.30      133.77      122.75     2252.81     2716.30     2638.79
199207       76.38      116.59      114.20     2498.34     2484.26     2045.53
199208       72.05      110.91      108.26     2465.88     2398.14     1954.73
199209       72.17      114.48      109.72     2704.43     2499.89     2065.77
199210       69.80      110.24      106.07     2628.84     2430.80     1987.14
199211       64.40      103.15       99.44     2454.48     2307.51     1894.13
199212       63.53      101.29       96.98     2490.94     2315.18     1893.69
199301       64.70      101.93       98.11     2495.43     2319.75     1896.59
199302       66.18      102.82       99.12     2488.56     2320.12     1896.77
199303       68.41      106.85      103.18     2584.79     2386.59     1961.92
199304       75.42      116.99      113.45     2897.87     2602.82     2131.16
199305       83.84      129.40      123.44     3210.93     2824.58     2313.97
199306       90.74      139.81      133.05     3352.86     2867.44     2365.01
199307       83.96      123.69      122.13     2554.44     3224.25     2404.84
199308       85.17      125.74      123.00     2701.29     3359.98     2479.46
199309       90.62      134.39      130.28     2811.27     3532.54     2616.62
199310       88.52      132.36      128.02     2678.52     3421.74     2565.28
199311       87.63      131.64      129.04     2708.64     3481.44     2589.77
199312       82.11      125.07      121.94     2366.74     3198.99     2408.23
199401       87.48      132.78      128.70     2482.86     3393.94     2559.81
199402       99.95      146.75      140.79     2812.90     3728.69     2771.17
199403      101.37      147.57      141.22     2839.87     3719.49     2720.04
199404       99.46      146.45      138.76     2742.90     3605.67     2612.10
199405      104.45      151.70      143.20     2854.57     3728.39     2686.45
199406      103.53      149.62      140.70     2872.38     3717.80     2626.23
199407       98.30      133.25      126.00     3415.81     3262.46     2674.92
199408       98.94      134.10      126.63     3381.74     3290.88     2704.16
199409       99.11      134.58      127.12     3397.26     3375.45     2741.23
199410       96.96      132.69      124.94     3296.18     3271.21     2653.76
199411       98.56      135.06      125.39     3403.09     3390.55     2703.97
199412       92.86      127.04      116.62     3209.48     3205.29     2556.96
199501       93.62      127.20      116.64     3258.99     3235.24     2575.72
199502       91.18      124.07      113.28     3133.70     3059.98     2487.14
199503       91.19      124.34      112.85     3047.10     3049.60     2489.55
199504       93.26      128.28      116.16     3229.25     3244.98     2624.60
199505       94.86      129.93      118.19     3380.79     3335.47     2709.49
199506       93.22      128.35      118.09     3274.74     3282.06     2683.16
199507       99.77      119.95      108.18     3263.39     3383.09     2665.99
199508      104.32      124.69      112.86     3476.95     3536.18     2802.26
199509      104.20      123.20      111.35     3361.85     3432.98     2711.48
199510      103.39      122.55      112.38     3370.35     3461.67     2758.15
199511      100.53      120.74      109.97     3286.27     3401.27     2715.19
199512      102.67      120.76      109.51     3401.14     3483.64     2738.48
199601      106.73      125.25      112.69     3536.67     3587.94     2835.85
199602      109.65      127.70      115.68     3544.46     3605.40     2865.07
199603      110.28      129.69      118.28     3530.45     3627.77     2892.74
199604      112.80      131.17      119.72     3592.16     3654.00     2935.45
199605      120.28      137.79      124.39     3727.74     3764.21     3044.62
199606      120.04      138.02      126.13     3652.85     3715.03     3011.99
199607      103.72      132.90      124.26     3547.84     3760.86     2869.74
199608       99.69      128.78      119.59     3401.56     3655.39     2784.78
199609       99.69      129.31      121.88     3395.73     3655.48     2788.56
199610       99.06      128.06      121.64     3475.79     3758.83     2842.28
199611       99.19      128.71      122.00     3406.42     3729.72     2799.71
199612      100.28      130.93      124.16     3507.30     3866.43     2899.24
199701       98.30      128.51      121.91     3366.05     3784.17     2870.26
199702       97.28      125.75      120.84     3222.79     3637.15     2781.59
199703       98.56      127.72      122.30     3238.20     3701.03     2812.45
199704       97.37      125.63      119.23     3222.71     3675.19     2777.06
199705       95.69      123.12      116.64     3226.49     3708.84     2786.24
199706      102.58      131.40      124.79     3465.73     4010.64     3002.30
199707      109.14      135.44      127.12     3460.23     4692.32     3967.72
199708      104.20      130.38      124.19     3412.66     4783.13     4069.03
199709      101.38      126.23      120.65     3279.87     4409.02     3732.51
199710      100.15      126.03      121.40     3436.76     4626.31     3998.50
199711       95.81      122.35      114.06     3219.79     4297.92     3680.39
199712       88.93      114.45      105.54     3089.66     4256.32     3671.48
199801       84.40      109.44      101.63     3026.11     4272.23     3695.20
199802       89.40      114.37      104.82     3188.67     4448.04     3806.82
199803       95.97      121.72      111.93     3382.81     4742.78     4060.36
199804       98.58      124.98      116.11     3506.06     4851.42     4199.07
199805       98.34      126.30      118.96     3533.66     4856.57     4289.70
199806       98.43      127.01      119.10     3503.48     4832.11     4296.83
199807      101.56      136.18      124.02     4619.53     4994.16     6341.89
199808       98.63      133.83      121.74     4541.58     5007.70     6561.73
199809       88.38      119.37      106.32     4091.93     4453.82     5679.39
199810       85.42      116.85      102.95     4065.47     4281.23     5354.74
199811       91.79      125.15      108.63     4421.92     4693.84     5954.82
199812       95.16      129.80      112.97     4572.88     4855.52     6351.98
199901       95.08      131.09      114.42     4659.69     5041.98     6432.19
199902       95.16      130.16      117.02     4657.48     5043.43     6527.31
199903       93.96      128.30      117.74     4614.48     4941.97     6313.42
199904       99.05      132.98      123.69     4785.52     5111.05     6595.73
199905      107.28      142.48      134.28     4957.52     5374.42     6771.17
199906      105.18      141.01      132.52     4779.39     5160.53     6394.42
199907      112.94      148.73      137.73     5895.70     6247.35     6268.61
199908      117.84      153.53      143.73     6170.80     6352.13     6587.76
199909      120.67      157.46      151.40     6174.46     6524.18     6706.60
199910      122.70      159.64      154.74     6237.87     6539.73     7103.81
199911      122.35      157.50      157.26     6366.13     6715.51     7591.40
199912      121.38      157.13      164.65     6438.76     6799.46     8535.43
200001      120.90      158.83      174.66     6819.31     7266.71     9689.84
200002      121.72      155.19      179.18     6322.94     6729.93     9168.44
200003      125.22      156.99      198.31     6360.40     6840.01     9751.20
200004      127.06      157.90      191.78     6710.49     7149.68     9809.34
200005      114.14      145.86      168.63     6284.91     6926.76     8994.47
200006      114.38      147.62      163.83     6331.24     6927.77     8295.33
200007      117.03      180.42      184.19     7533.97     8534.18     8393.67
200008      111.07      174.23      175.96     7161.76     8288.65     8042.78
200009      114.35      178.10      179.66     7385.81     8372.63     8164.17
200010      109.54      172.39      170.10     7076.16     7955.52     7685.58
200011      101.61      161.79      152.26     6875.49     7729.78     7315.44
200012      100.94      159.51      138.40     6679.80     7540.15     6897.52
200101      102.70      163.10      141.29     6756.37     7634.82     6794.32
200102      103.97      166.43      143.59     6845.20     7687.79     6872.90
200103      102.88      163.81      135.12     6543.34     7004.60     6151.69
200104       95.55      152.22      120.40     5907.25     6450.70     5703.41
200105      101.87      162.01      127.25     6340.63     6910.67     6254.62
200106      101.81      162.13      126.38     6184.96     6665.59     6008.54
200107       99.43      141.88      113.53     4781.09     6493.67     7744.67
200108       96.49      138.03      106.08     4693.34     6410.53     7444.69
200109       97.80      139.70      103.70     4703.21     6383.01     6978.06
200110       85.87      124.31       86.94     4189.45     5624.36     6326.23
200111       87.61      127.75       92.91     4246.03     5744.74     6715.63
200112       88.53      130.15       97.21     4336.29     5922.77     7061.33
200201       86.58      128.16       94.32     4341.76     5952.69     7065.84
200202       85.61      125.74       92.21     4186.03     5729.42     6616.86
200203       88.60      129.88       91.94     4353.50     5796.13     6547.47
200204       91.92      134.87       96.21     4555.46     6111.94     6919.20
200205       95.58      140.97       97.47     4695.06     6240.10     6734.86
200206      101.97      148.74      100.63     4791.40     6395.10     6775.48
200207       82.13      133.71      111.60     5622.43     6141.37     5919.90
200208       76.88      125.98      102.42     5112.73     5483.72     5414.92
200209       75.83      124.91      100.83     4894.98     5518.26     5386.23
200210       70.28      115.92       90.64     4399.77     4896.39     4840.03
200211       69.00      114.84       89.95     4645.55     5180.92     5019.09
200212       70.35      117.10       92.22     4859.15     5474.38     5185.60
200301       70.68      118.54       92.41     4786.60     5318.29     5054.07
200302       71.24      119.25       91.99     4691.86     5148.52     4892.23
200303       72.04      119.89       90.99     4591.54     5018.09     4832.07
200304       71.43      117.77       88.92     4531.76     4901.76     4739.66
200305       76.78      125.75       95.61     4939.49     5416.34     5102.54
200306       83.36      135.02      104.76     5271.50     5767.65     5446.92
200307       79.32      122.53      109.10     6194.29     4937.17     5257.86
200308       82.51      125.23      112.78     6409.57     5048.12     5293.03
200309       89.03      131.39      118.58     6459.62     5213.00     5397.03
200310       95.28      139.98      126.55     6662.34     5388.42     5631.62
200311      102.22      146.89      135.70     7149.71     5660.98     5892.06
200312      100.90      148.17      136.79     7378.18     5769.83     6008.97
200401      106.29      156.03      144.46     7932.16     6160.54     6431.26
200402      114.95      162.97      151.62     8224.06     6285.06     6490.28
200403      118.09      168.04      156.61     8324.39     6426.82     6748.80
200404      124.40      174.88      163.22     8196.56     6463.80     6865.32
200405      121.36      170.72      159.72     7897.55     6236.00     6669.63
200406      117.48      167.16      157.59     7888.26     6272.76     6698.54
200407      105.60      156.76      148.46     6372.54     6422.49     6404.06
200408      100.79      152.43      142.47     6129.66     6210.70     6209.39
200409      101.28      153.89      143.31     6145.69     6291.34     6290.83
200410      103.83      156.68      146.44     6331.07     6474.74     6437.39
200411      107.79      162.18      152.16     6594.61     6755.69     6649.79
200412      116.42      174.40      162.84     6998.61     7208.73     7023.64
200501      120.74      182.14      169.48     7246.02     7516.75     7302.21
200502      124.09      186.67      173.96     7196.06     7399.59     7214.33
200503      129.87      195.22      181.46     7503.73     7706.72     7463.59
200504      127.83      192.87      177.29     7354.23     7520.21     7253.11
200505      123.63      189.82      173.88     7172.31     7338.60     7022.01
200506      121.43      186.03      169.18     7201.82     7299.42     6964.11
200507      119.26      180.23      159.60     6530.80     8003.73     5698.37
200508      123.11      185.86      165.23     6660.47     8221.42     5900.39
200509      127.68      191.15      170.73     6874.15     8470.63     6091.13
200510      130.56      194.74      175.75     7000.25     8804.33     6340.94
200511      128.55      191.49      171.00     6870.67     8479.07     6108.41
200512      131.26      194.65      175.30     6968.90     8691.36     6342.14
200601      139.60      207.72      188.97     7327.68     9138.70     6777.45
200602      147.41      220.14      204.19     7692.30     9766.13     7192.74
200603      146.35      218.39      202.14     7648.02     9765.10     7242.74
200604      152.09      225.84      210.93     7851.72    10087.32     7504.14
200605      159.10      237.02      221.78     8185.10    10585.84     7821.20
200606      149.98      225.15      208.08     7873.44    10078.30     7407.56
200607      142.28      223.20      191.00     7084.21    10415.14     7581.86
200608      140.48      219.52      184.77     7074.33    10520.33     7641.15
200609      143.56      224.32      190.25     7328.94    10763.45     7885.02
200610      143.70      223.63      185.75     7360.13    10774.21     7880.43
200611      148.01      231.05      192.50     7617.20    11174.60     8248.13
200612      151.96      239.13      198.12     7855.36    11497.52     8510.73
200701      155.63      245.45      203.53     8152.13    11848.78     8812.54
200702      161.26      252.67      207.83     8249.30    11961.54     8828.29
200703      164.84      259.12      211.27     8386.24    11993.32     8889.36
200704      169.41      266.55      216.62     8605.60    12374.15     9100.72
200705      175.70      278.82      225.31     8927.58    12915.13     9355.36
200706      178.50      284.49      228.93     9136.45    13135.49     9514.08
200707      171.82      254.68      235.47    11644.44    11502.79     8596.24
200708      172.06      257.55      234.76    11377.99    11365.59     8566.01
200709      161.37      243.08      217.19    11344.01    11126.71     8307.97
200710      164.64      249.86      226.07    11905.30    11763.69     8877.46
200711      169.56      258.65      240.60    12435.95    12290.67     9341.64
200712      159.59      241.27      218.83    12103.13    11754.56     8798.24
200801      155.37      234.37      212.60    11937.35    11516.90     8606.93
200802      143.23      214.54      188.18    10920.63    10522.43     7854.49
200803      148.37      221.77      198.09    11078.63    10727.10     8118.91
200804      143.97      217.38      188.01    10995.15    10520.28     7935.50
200805      145.17      221.01      192.24    11416.84    11020.44     8380.46
200806      148.74      224.46      199.72    11439.31    11111.77     8547.61
200807      156.78      226.83      184.89    10219.74    11087.61     9901.03
200808      151.27      215.69      170.16     9938.67    10685.24     9424.68
200809      145.02      203.59      157.27     9588.10    10214.75     8954.81
200810      125.59      174.14      127.77     8490.92     8729.52     7330.43
200811      102.34      137.82       91.55     6830.10     7003.55     5577.29
200812       98.47      132.29       85.83     6661.54     6527.57     5128.35
200901      105.80      140.56       91.11     7183.41     6896.20     5433.68
200902       99.65      132.64       86.72     6451.06     6257.81     4978.71
200903       89.87      121.10       79.24     5779.95     5583.64     4551.47
200904       92.47      125.07       83.00     5943.41     6001.03     4887.16
200905      100.21      138.47       95.16     6531.63     6708.89     5621.92
200906      114.06      159.66      113.00     7182.62     7614.22     6403.98
200907      111.70      160.19      130.45     7379.49     7946.10     7229.41
200908      118.60      171.92      140.06     8101.18     8696.16     7896.66
200909      126.47      183.74      148.89     8397.62     9113.69     8098.51
200910      132.99      194.18      158.67     8808.03     9562.84     8388.93
200911      131.41      193.05      158.17     8711.32     9318.54     8309.26
200912      131.25      194.54      158.16     8916.07     9576.60     8463.21
201001      131.29      194.57      158.98     9169.14     9576.90     8610.14
201002      131.79      193.26      156.71     8754.24     9123.39     8289.58
201003      131.36      192.75      156.68     8666.27     9078.18     8327.77
201004      138.95      203.52      165.08     9168.78     9617.02     8907.33
201005      143.60      207.36      169.99     9008.48     9365.44     8777.25
201006      126.96      186.16      149.87     7972.20     8345.27     7800.22
201007      111.50      183.07      162.50     7122.38     8547.08     7365.20
201008      119.85      195.12      173.87     7844.95     9355.31     8026.33
201009      115.27      189.50      169.99     7438.57     9022.71     7911.48
201010      128.91      208.47      188.56     8236.64     9944.72     8576.10
201011      133.77      213.64      194.10     8526.26    10394.82     8926.80
201012      131.38      208.14      190.47     8198.32     9877.65     8483.38
201101      145.83      228.28      207.71     8853.26    10669.71     9177.18
201102      149.79      232.02      209.59     9157.14    10885.09     9311.13
201103      154.78      239.20      214.73     9475.88    11203.92     9642.58
201104      152.44      236.36      211.97     9216.30    11056.80     9457.48
201105      157.82      244.98      219.26     9682.59    11706.94    10005.74
201106      153.01      236.58      210.92     9310.15    11313.42     9699.12
201107      141.08      234.84      201.45     8769.44    12055.31     9337.94
201108      141.41      235.78      203.64     8653.86    11804.60     9269.22
201109      130.30      220.04      187.41     7851.29    10722.77     8540.95
201110      116.59      202.23      163.40     7071.70     9637.52     7507.89
201111      121.64      207.65      172.71     7631.36    10527.67     8283.90
201112      115.01      198.60      163.45     7290.28     9985.86     7913.85
201201      113.63      197.10      160.78     7161.02     9920.53     7740.92
201202      122.73      210.60      173.34     7493.10    10491.76     8284.50
201203      129.08      219.43      182.85     7911.31    10993.74     8757.31
201204      128.29      219.05      180.66     7952.97    10920.11     8635.46
201205      127.25      216.71      178.16     7795.81    10693.60     8521.02
201206      113.39      195.30      157.78     6924.24     9466.33     7408.91
201207      121.02      206.68      162.28     8075.77    10064.07     8017.08
201208      119.71      206.18      161.38     8105.93    10167.43     8140.21
201209      122.94      210.82      164.44     8310.18    10472.65     8365.44
201210      127.29      219.03      171.43     8527.71    10851.45     8614.83
201211      128.04      219.56      169.96     8565.54    10968.63     8667.44
201212      128.01      221.36      168.36     8730.77    11118.66     8881.43
201301      135.70      230.94      173.35     9000.87    11523.87     9114.50
201302      144.83      244.33      182.69     9518.24    12120.97     9532.51
201303      144.42      244.00      182.47     9381.48    12014.51     9388.70
201304      146.48      245.72      185.34     9477.80    11982.51     9433.60
201305      152.91      253.80      191.61     9970.79    12433.88     9755.13
201306      147.63      247.46      188.57     9808.36    12076.12     9643.94
201307      130.54      258.76      200.75     9074.36    12829.98     9399.44
201308      137.38      270.02      212.58     9619.74    13476.73     9967.74
201309      138.16      270.27      214.36     9573.52    13211.94     9834.13
201310      150.28      290.37      230.27    10321.15    14023.44    10500.65
201311      154.65      296.22      233.78    10765.78    14515.13    10775.70
201312      155.13      296.92      233.17    10841.14    14606.01    10808.93
201401      157.96      300.95      238.36    11032.06    14803.02    11022.36
201402      159.15      303.59      238.54    10736.88    14221.92    10558.06
201403      165.92      310.60      247.20    11263.45    14975.24    11102.37
201404      165.87      311.58      246.80    11127.16    14949.89    10983.58
201405      164.47      311.47      244.86    11165.66    15129.11    11091.69
201406      164.65      313.41      245.61    11230.74    15276.18    11170.53
201407      162.53      300.39      249.29    12022.02    14331.89     9871.87
201408      161.20      294.84      245.30    11768.69    14012.12     9731.09
201409      161.35      294.48      244.72    11748.68    14004.05     9658.96
201410      151.96      279.88      228.40    11324.99    13316.50     9313.06
201411      146.11      271.31      219.22    11001.20    13224.81     9138.74
201412      144.94      267.14      217.03    11136.85    13266.38     9281.28
201501      142.20      265.17      213.11    10686.90    12826.14     9103.93
201502      141.81      262.75      210.51    10586.67    12805.12     9126.94
201503      147.53      274.17      220.59    11184.13    13502.02     9665.60
201504      145.40      270.98      218.15    10966.65    13206.20     9554.39
201505      154.99      285.87      236.19    11403.13    13835.14     9980.04
201506      156.62      287.81      240.01    11321.98    13586.51     9938.11
201507      164.71      283.16      219.85    11232.98    11671.46    10775.90
201508      159.33      279.27      214.23    11399.13    11809.17    10841.61
201509      152.49      268.31      202.18    10599.47    11011.59    10130.90
201510      147.36      257.45      194.37    10041.68    10455.18     9659.19
201511      153.92      268.75      202.44    10641.38    11164.62    10445.30
201512      152.16      268.17      203.00    10411.22    10978.59    10373.98
201601      153.42      270.16      205.15    10208.02    10818.03    10279.46
201602      143.02      252.00      188.22     9676.58    10082.42     9475.91
201603      143.53      251.55      187.96     9527.45     9946.94     9293.23
201604      154.07      269.86      204.07    10020.04    10655.17     9912.71
201605      161.44      279.30      211.41    10392.90    10864.92    10189.40
201606      157.99      277.01      210.58    10210.02    10707.52    10065.69
201607      140.94      258.51      196.05    10476.47     9849.40     9402.14
201608      147.91      274.41      204.86    10872.97    10367.91     9993.18
201609      147.65      273.62      206.61    10868.71    10323.35    10025.16
201610      153.06      280.67      213.50    11072.43    10455.42    10021.39
201611      152.66      278.87      209.01    10827.30    10232.08     9845.62
201612      149.68      272.72      204.23    10686.94     9970.97     9561.99
201701      153.03      279.37      207.30    11026.58    10276.67     9805.29
201702      161.22      293.39      217.10    11424.49    10608.59    10161.10
201703      163.94      299.09      219.17    11380.72    10733.57    10245.30
201704      165.17      305.08      222.71    11722.69    11089.27    10452.65
201705      167.28      313.02      228.09    11995.95    11419.17    10703.14
201706      171.43      322.47      236.20    12373.74    11739.59    11038.17
201707      170.42      291.38      228.67    11203.53    13427.75     9169.43
201708      177.55      301.40      235.71    11700.67    13792.51     9456.39
201709      179.00      303.98      237.08    11761.94    13825.92     9425.71
201710      182.94      310.32      241.18    12032.37    14090.67     9612.83
201711      185.89      313.20      245.59    12241.75    14322.18     9754.52
201712      186.31      314.91      249.69    12299.39    14411.24     9804.21
201801      192.80      324.18      258.55    12608.80    14572.64     9983.75
201802      203.19      338.20      272.52    13240.40    15249.74    10387.84
201803      196.85      328.02      264.70    12634.92    14543.41     9978.52
201804      190.97      322.48      260.58    12286.61    14333.40     9990.68
201805      191.53      324.16      258.90    12538.26    14548.62    10107.40
201806      189.32      319.78      260.95    12109.42    14198.76    10011.71
201807      172.45      299.12      233.99    12374.73    13563.05     9067.96
201808      172.62      299.28      232.25    12615.15    13908.47     9236.90
201809      169.71      295.13      230.09    12227.07    13590.67     9189.23
201810      169.35      295.11      229.34    12335.05    13706.29     9194.38
201811      153.52      270.36      203.96    11246.86    12661.96     8224.41
201812      152.22      271.42      203.81    11203.59    12639.09     8242.49
201901      142.01      254.95      187.64    10623.88    12068.41     7774.02
201902      149.96      269.65      199.53    11363.56    12756.37     8371.87
201903      151.92      274.44      204.21    11556.62    13074.54     8646.13
201904      149.47      270.97      203.16    11523.27    13087.28     8732.50
201905      152.49      275.57      208.70    11811.93    13445.80     9005.76
201906      145.28      266.50      199.84    11190.88    12742.00     8512.38
201907      172.16      289.15      215.35    13126.90    14291.67     9277.32
201908      171.46      285.20      213.76    12864.71    14023.89     9253.04
201909      165.55      274.65      204.97    12419.57    13754.63     9102.41
201910      168.81      278.95      208.27    12778.43    14061.35     9238.66
201911      174.70      289.57      216.61    13152.32    14540.44     9602.94
201912      176.55      294.74      221.60    13260.75    14735.60     9811.02
202001      184.79      307.47      232.84    13745.70    15181.73    10171.04
202002      179.16      298.55      226.00    13377.78    14892.81    10077.34
202003      160.15      267.89      200.96    12034.53    13692.09     9285.27
202004      133.80      227.73      167.34    10133.44    11821.61     8099.85
202005      145.48      246.88      187.57    10669.88    12453.50     8967.23
202006      153.04      260.36      203.23    11007.14    12956.98     9593.70
