This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 CF/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  CF/P is cashflow (earnings before extraordinary plus deferred tax income statement plus common equitys
 share of depreciation) at the last fiscal year end of the prior calendar year divided by ME at the end of December of the prior year.  Firms with negative or zero
CF/P are not included in any portfolio.
199901   5.41   2.70   6.19  -0.54  -2.42  -2.86
199902  -6.39  -4.96  -5.33  -5.24  -3.02  -2.54
199903  -2.92  -4.51  -1.78   1.47   1.93   3.61
199904   6.90   8.98  10.03   6.90   9.10  12.65
199905   4.51   3.86   3.98   2.19   1.58   1.63
199906   4.75   4.44   3.87   4.82   3.67   0.55
199907  -0.19   0.99   1.55  -3.04  -1.83  -2.03
199908  -4.03  -3.12  -2.68  -2.46  -4.87  -4.05
199909  -1.70  -2.36  -3.42  -1.28  -2.94  -4.63
199910  -1.07  -1.51  -2.96   5.57   1.52   2.72
199911   9.73   5.68   5.48   4.86  -0.78  -0.28
199912   8.41   3.01   3.43   7.47   2.07   3.36
200001   4.83   2.02   3.35  -5.02  -5.42  -6.86
200002  12.36   5.44   7.94   4.93  -6.08  -5.90
200003  -1.29   1.11   1.43   9.65  13.49  14.82
200004  -9.53  -2.88  -3.62  -3.26   1.07   2.53
200005  -6.54  -3.19  -4.28  -0.54   1.09  -0.41
200006   7.59   5.60   4.05   3.19  -2.84  -4.43
200007  -2.59   1.54   0.79  -3.15   3.15   3.76
200008   7.29   4.48   4.64   9.96   6.95   6.79
200009  -3.66  -0.50  -1.34  -4.25   0.74   0.36
200010  -5.28  -2.22  -4.56  -3.21   2.80   0.76
200011 -11.74  -3.78  -5.23 -11.37  -0.67  -0.96
200012  -1.36   3.83   1.91   5.04  10.29  12.03
200101  26.05  12.77  18.49  11.06   2.21   1.51
200102  -6.48  -0.70  -0.21 -12.06  -0.77   1.95
200103  -5.19  -1.01  -2.49  -9.39  -2.36  -3.62
200104   6.95   4.12   3.97  15.01   6.35   6.87
200105   6.66   7.23   9.14   1.77   3.54   1.42
200106   3.79   4.17   2.52   0.55  -0.51  -2.39
200107  -2.65   0.35   1.45  -3.09   0.05   1.28
200108  -2.84  -0.36  -0.50  -6.71  -1.81  -3.46
200109 -11.97  -8.02 -12.51 -13.05 -10.08 -16.24
200110   8.49   4.04   4.97   8.79   3.44   5.07
200111   8.16   4.71   6.87   9.99   7.96  10.03
200112   6.85   5.46   6.76   4.36   4.82   6.49
200201   0.47   2.78   5.03  -1.64   0.59   0.09
200202  -4.61  -0.32  -0.28  -4.00   1.10   0.38
200203   8.78   7.77  10.19   7.50   6.32   8.66
200204   0.19   4.75   5.46  -4.01  -0.30  -3.74
200205  -3.57  -0.41  -0.20  -2.79  -0.93  -0.78
200206  -7.02  -1.79  -3.64 -10.21  -6.49  -7.52
200207 -13.52  -9.28 -11.60  -8.57  -8.73 -11.72
200208   0.53   0.64   0.25  -0.18   1.73   1.99
200209  -7.29  -4.21  -5.95  -9.25  -8.89  -9.53
200210   6.11   2.14   1.08   8.83   3.09   2.64
200211  11.02   6.36   7.35   8.59   5.94   7.75
200212  -4.57  -0.99  -1.13  -6.33  -2.50  -0.48
200301  -0.25   0.22  -0.52  -1.98  -2.73  -3.84
200302  -3.15  -1.77  -2.39  -2.03  -2.44  -2.94
200303   0.42   1.29  -0.25   0.62   1.14   2.11
200304   9.91   7.38   6.91   9.28   7.92   9.50
200305  12.66   6.83   9.59   8.96   8.08   9.42
200306   4.31   3.34   6.12   1.64   0.99   0.10
200307   7.77   6.29   6.58   4.14   2.82   0.96
200308   5.41   3.52   4.36   4.74   3.24   3.98
200309   0.26   1.17   1.58  -1.90  -1.66   0.18
200310   8.35   7.03   8.74   7.63   7.16   7.30
200311   4.59   4.10   4.30   2.00   2.97   3.92
200312   2.58   3.18   5.03   3.07   3.31   4.23
200401   5.02   3.41   5.72   2.14   1.95   0.62
200402   1.36   1.91   2.00   1.89   3.19   3.51
200403   0.54   0.94   2.14  -0.27  -0.12   0.77
200404  -3.37  -1.83  -1.58  -2.18  -2.22  -2.04
200405   0.72   0.09  -0.29   1.89   2.05  -0.41
200406   3.61   3.79   4.09   2.00   2.25   3.89
200407  -6.63  -3.86  -3.88  -6.75  -3.52  -1.12
200408  -0.99  -0.54  -1.08  -1.92   0.84   0.59
200409   5.06   3.99   4.55   3.74   2.47   3.53
200410   2.48   2.11   1.48   3.53   1.20   1.76
200411   8.35   7.77   9.89   5.68   5.67   7.10
200412   5.77   4.12   4.53   4.39   4.11   3.19
200501  -3.78  -2.27  -0.92  -3.42  -1.46  -0.64
200502   0.94   0.87   2.44   1.94   2.08   4.44
200503  -2.49  -1.75  -0.82  -1.83  -0.12  -0.54
200504  -5.47  -4.40  -5.83  -3.83  -2.94  -3.39
200505   5.63   4.59   4.75   6.10   4.07   5.34
200506   3.08   3.58   4.70   0.64   1.86   4.52
200507   6.66   5.93   7.11   5.59   4.59   5.45
200508  -1.48  -0.77  -0.49  -1.09  -1.28  -0.25
200509   0.52  -0.04   1.86   0.63  -0.17   3.07
200510  -2.90  -1.77  -3.26  -1.06  -1.81  -4.64
200511   4.61   3.48   3.30   5.38   4.36   3.60
200512   0.19   0.98   0.52   0.48   0.88   1.07
200601   6.96   7.19   8.56   4.93   3.19   5.28
200602   0.07   0.86  -0.33   0.58   0.46  -1.30
200603   4.07   4.32   5.21   2.76   1.86   1.27
200604   0.24   1.32   1.99   0.51   0.93   2.16
200605  -4.61  -3.81  -3.03  -4.11  -2.00  -3.02
200606  -0.31  -0.18   0.41  -0.83  -0.80   0.75
200607  -3.28  -1.76  -2.40  -3.87  -1.71  -0.76
200608   2.74   2.09   0.56   3.32   1.81   0.20
200609   1.05   1.45   1.55   2.44   2.55   0.40
200610   4.56   4.81   5.29   3.76   3.59   4.52
200611   2.44   2.34   2.73   2.69   2.96   4.05
200612   0.91   1.74   3.06  -0.05   1.45  -0.21
200701   1.69   1.10   2.26   3.08   2.41   3.51
200702  -0.07  -0.05   0.08  -0.24   0.36   0.08
200703   0.24   0.82   0.65   1.10   0.91   1.98
200704   1.05   1.17   2.74   4.33   3.70   4.90
200705   3.11   3.21   2.71   4.43   3.67   4.16
200706   0.04  -0.24  -0.17  -1.04  -1.66  -2.63
200707  -4.83  -5.14  -6.29  -2.33  -4.38  -5.27
200708   0.44   0.34  -3.50   1.36   0.58  -1.97
200709   1.62  -0.16   0.42   3.79   1.76   3.16
200710   1.23   0.28   0.59   3.39   0.82   1.46
200711  -7.70  -7.00  -8.72  -5.24  -4.51  -5.64
200712  -0.73  -1.29  -0.83  -1.76  -2.19   0.82
200801  -5.35  -3.82  -3.88  -7.03  -2.98  -4.71
200802  -4.49  -2.16  -0.55  -2.79  -4.20  -0.17
200803  -0.56  -0.45  -1.15  -1.17  -2.52  -2.86
200804   1.58   1.55   2.12   6.25   5.20   6.31
200805   2.81   2.34   5.12   3.95   1.62   5.28
200806 -10.58  -9.98  -7.40 -10.59 -11.33  -7.72
200807   1.26   3.69   2.92  -0.27  -0.90  -3.81
200808   3.89   4.21   3.78   1.48   2.23   1.53
200809  -8.82  -5.26 -10.75 -12.23 -11.41 -12.06
200810 -19.83 -17.18 -23.01 -20.13 -20.18 -22.43
200811 -13.45 -12.53 -17.26  -9.56  -9.65 -10.36
200812   2.70   3.16   5.83   2.88   5.52   5.90
200901  -6.06 -10.76  -7.26  -5.81  -7.52  -7.81
200902 -10.11 -12.49 -14.33  -8.60 -10.86 -16.19
200903  11.17  10.64  14.82  11.23   9.65  10.10
200904  20.20  19.32  26.19  17.79  19.00  24.38
200905   6.71   6.15  11.37   6.75   6.06   9.74
200906   4.52   1.34   1.55   0.26  -0.30  -2.09
200907   7.67   7.69  10.74   6.85   8.86  10.13
200908   0.84   3.10   5.41   1.74   3.88   2.98
200909   4.01   4.78   8.60   5.24   4.94   7.97
200910  -4.87  -5.31  -5.22  -3.58  -2.83  -2.59
200911   0.66   1.75   1.23   4.22   5.36   5.23
200912   6.77   6.06   7.07   4.75   5.09   6.48
201001  -1.48  -2.14  -0.74  -2.66  -3.97  -4.63
201002   3.12   3.68   5.02   3.34   4.20   5.89
201003   6.97   6.95   8.39   6.70   6.90   7.55
201004   6.11   6.54   8.71   2.87   2.83   3.30
201005  -6.77  -6.25  -8.53  -6.90  -6.06  -9.18
201006  -5.52  -6.48  -8.46  -4.81  -5.28  -7.76
201007   5.01   5.52   6.00   7.44   6.57   7.79
201008  -6.61  -6.71  -7.69  -5.19  -4.27  -3.93
201009  11.10   9.69   9.98  11.83  10.33   9.07
201010   4.63   4.80   4.65   3.91   3.61   3.70
201011   3.73   2.50   3.16   3.15   1.77   0.08
201012   8.31   6.50   8.15   7.70   6.02   5.90
201101   0.07  -0.41   1.10   2.23   1.75   2.60
201102   4.14   3.75   4.72   4.15   4.43   3.64
201103   1.71   1.17   1.10   1.95   1.97   2.17
201104   1.23   1.01   1.54   3.76   2.99   3.15
201105  -1.27  -2.60  -1.74  -1.21  -0.78   0.20
201106  -1.42  -1.82  -1.32  -2.00  -1.11  -1.40
201107  -3.18  -1.77  -0.65  -3.84  -3.05  -3.20
201108  -9.23  -7.11  -9.41  -7.50  -6.21  -6.96
201109 -10.02  -8.81 -11.08 -10.21  -9.47 -10.13
201110  13.14  12.35  11.04  15.26  13.56  14.02
201111  -1.47  -0.06  -0.91  -1.25   0.58   0.24
201112   0.52   1.25   0.53  -1.56   0.42   0.06
201201   8.13   7.61   8.98   8.65   6.04   3.88
201202   3.09   2.26   3.12   5.38   3.81   4.49
201203   3.51   2.78   2.59   2.31   1.80  -0.07
201204  -1.01  -1.04  -1.64  -1.91  -0.50  -0.45
201205  -6.76  -5.01  -7.29  -8.21  -7.56  -6.80
201206   4.94   4.15   4.22   1.71   2.81   3.30
201207  -1.51  -0.55  -1.77  -1.10   0.79  -0.11
201208   3.51   2.45   1.70   4.28   2.62   3.54
201209   3.55   3.59   3.47   2.53   2.11   2.39
201210  -2.01  -1.84   1.10  -2.14  -0.02  -0.18
201211  -0.12   0.47   0.19   2.56   1.56   0.94
201212   3.59   3.66   2.44   2.52   1.92   3.24
201301   6.19   6.19   7.74   6.55   6.62   7.71
201302   1.36   1.26   0.89   0.54   1.79   1.51
201303   4.73   4.82   4.11   3.94   4.62   5.18
201304  -0.27  -0.67  -0.58   0.24   0.78   1.16
201305   4.70   4.92   4.78   2.85   2.97   3.75
201306   1.26   0.89   0.30  -1.11  -1.14  -1.22
201307   6.42   7.29   6.85   6.16   6.09   7.03
201308  -0.69  -2.81  -2.41  -2.02  -2.70  -3.01
201309   5.54   5.89   6.50   5.31   4.20   4.50
201310   2.60   3.72   3.94   2.81   3.94   5.44
201311   4.79   5.07   4.48   1.97   2.42   2.68
201312   1.61   2.24   2.08   3.45   3.13   2.61
201401  -1.69  -3.29  -2.30  -2.04  -3.88  -2.95
201402   2.58   3.76   4.64   5.48   5.01   5.67
201403  -0.17   1.59   1.39  -1.53   1.25   2.35
201404  -3.94  -2.90  -2.31  -2.17  -0.45   1.23
201405  -0.59   0.34   0.02   1.82   1.89   1.94
201406   4.64   4.04   3.45   3.77   2.94   3.77
201407  -4.91  -4.48  -4.56  -3.24  -3.23  -2.85
201408   4.22   4.53   3.38   4.78   4.48   4.56
201409  -4.12  -4.10  -5.06  -2.75  -3.00  -4.84
201410   4.95   5.93   3.65   3.17   3.15   1.09
201411  -0.18  -1.01  -0.40   2.54   2.72  -0.09
201412   3.28   3.22   1.45   0.38   0.23   0.48
201501  -4.68  -4.42  -2.74  -2.00  -3.23  -3.33
201502   5.34   4.88   6.02   8.13   7.09   5.63
201503   1.20   1.77   1.19  -0.22   0.08  -1.27
201504  -1.04  -0.47   1.03   0.22  -0.51   2.09
201505   0.92   0.60  -1.09   1.74   0.89  -0.50
201506   1.33   2.03  -0.51  -0.34  -1.87  -3.31
201507  -1.79  -1.75  -6.11   1.21   1.02  -2.44
201508  -4.78  -3.20  -3.11  -6.05  -5.07  -4.46
201509  -3.66  -2.43  -6.70  -4.04  -3.81  -4.80
201510   5.68   4.02   7.71   6.08   6.64   7.56
201511   3.04   2.91   0.46   1.34   0.49  -0.93
201512  -3.34  -3.38  -5.84  -2.69  -3.27  -6.43
201601  -7.76  -5.88  -8.77  -7.32  -5.98  -5.45
201602   0.54   1.00   0.82   1.17   2.37  -0.23
201603   6.85   7.27   9.69   7.27   8.10  12.84
201604   2.58   3.10   5.87   1.20   1.57   5.13
201605   0.55   0.70  -1.74   2.65   1.69   0.19
201606  -0.03   0.10   1.16  -0.95  -1.30   0.00
201607   5.52   4.86   7.42   4.02   3.98   4.79
201608   2.24   2.74   2.37   0.31   0.91   1.37
201609   1.87   1.71   1.32   0.04  -0.21   0.60
201610  -3.79  -1.95  -4.81  -2.92  -1.77  -0.54
201611   9.85  12.79  12.85   3.95   8.40   7.53
201612   3.71   5.87   4.32   1.03   1.50   1.90
201701   0.02  -1.44   0.04   3.13   1.58   2.03
201702   1.30   0.78  -0.17   3.79   2.85   2.65
201703   0.02   0.92   0.25   1.09  -0.18  -0.85
201704   2.48   1.52   1.50   1.78   1.18   0.12
201705  -0.54  -2.77  -1.83   2.48  -0.07  -1.55
201706   3.10   3.50   3.69   0.76   2.06   2.06
201707   0.09  -0.13   0.32   2.03   0.74   1.60
201708  -1.72  -2.67  -2.54  -0.80  -0.41  -0.43
201709   7.31   7.61   6.57   3.42   4.04   2.33
201710   0.57   1.12   0.33   2.48   1.73   1.33
201711   1.60   2.75   4.56   3.24   4.49   4.29
201712  -0.45  -0.30   0.95   0.45   1.08   0.78
201801   2.24   1.76   1.06   5.14   4.54   2.50
201802  -2.87  -3.80  -4.07  -2.98  -4.04  -5.09
201803   2.69   2.28   2.38   0.15  -1.40  -0.73
201804   1.53   1.56   0.05   0.55  -0.70  -1.22
201805   5.54   6.07   5.33   3.28   1.89   0.64
201806   1.34   2.03   2.05   1.07   0.22   0.75
201807   1.66   1.47   0.91   2.93   2.88   2.71
201808   4.30   1.73   2.44   5.49   1.82   0.99
201809  -2.25  -2.76  -2.51  -0.04  -1.14  -0.86
201810 -10.36  -8.47  -9.06  -9.52  -8.06  -6.00
201811   0.48   0.66  -1.84   3.19   2.25   2.16
201812 -11.44 -10.81 -12.71  -9.36 -10.82 -11.73
201901  11.27   9.45  13.38  10.09  10.49  10.87
201902   5.29   4.84   4.22   6.11   4.54   1.23
201903  -2.96  -3.56  -3.76   0.97  -0.64  -1.07
201904   3.19   3.34   3.76   4.83   4.78   3.49
201905  -6.76  -7.44 -10.96  -6.52  -8.08  -8.86
201906   6.62   6.39   6.10   7.90   7.81   8.25
201907   0.67   0.10  -1.55   1.47   1.66   1.02
201908  -5.01  -5.33  -7.75  -2.54  -2.82  -7.84
201909   2.58   5.81   6.77   0.32   3.66   5.56
201910   1.12   1.77   0.35   1.01   1.02   1.72
201911   3.44   2.85   2.33   4.94   2.96   3.57
201912   3.54   3.73   5.90   2.15   2.82   3.74
202001  -2.92  -4.85  -8.11   0.20  -1.97  -5.44
202002  -7.82  -8.60 -11.09  -7.71  -9.15 -12.12
202003 -20.79 -23.85 -32.08 -14.67 -20.11 -30.36
202004  14.87  13.56  28.79  15.47  14.30  20.14
202005   4.56   2.50   5.10   7.91   4.80   4.50
202006   5.26   3.28   8.12   0.90   0.82   4.29


  Value Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952   7.21   5.62   8.94  10.40  15.63   9.85
  1953  -3.81   1.90   0.58   4.53  -0.11   1.14
  1954  54.71  54.59  70.05  39.93  51.83  74.82
  1955  20.33  21.99  24.37  22.41  29.96  34.59
  1956   6.33  12.61  15.43   3.65   6.76  27.60
  1957  -6.70 -11.81 -12.23  -5.86  -7.71 -18.49
  1958  65.47  63.11  71.37  40.05  45.65  51.21
  1959  25.34  24.41  23.98  17.39   8.25  14.85
  1960   1.27  -4.81  -3.21  -5.22  11.22   2.02
  1961  29.37  30.60  35.20  23.67  30.32  27.55
  1962 -22.17 -15.94  -8.50 -16.17  -4.53  -1.88
  1963   9.21  20.37  23.02  20.11  19.95  26.22
  1964   9.04  18.21  21.18  11.02  22.64  22.56
  1965  40.32  38.54  41.35  14.31  10.14  22.08
  1966   0.36 -10.28  -6.16  -8.65 -10.59  -5.41
  1967  96.38  65.89  69.47  29.41  17.26  29.70
  1968  28.42  34.77  49.40   2.91  10.23  23.45
  1969 -24.33 -23.78 -23.62   6.49 -13.83 -17.48
  1970 -23.84  -3.92   7.00  -7.89   2.42  14.13
  1971  28.97  18.74  18.69  24.13  11.05   6.40
  1972   1.48   7.75   8.36  21.18  10.90  16.57
  1973 -44.00 -32.84 -27.64 -20.64 -16.06  -7.29
  1974 -33.46 -23.25 -19.66 -30.90 -21.40 -27.30
  1975  58.40  59.21  60.64  32.12  41.63  53.07
  1976  37.53  49.52  55.41  13.78  33.85  49.24
  1977  16.14  18.05  25.65 -10.12  -3.87   1.14
  1978  20.15  18.41  21.97   7.69   4.89   7.30
  1979  45.91  34.89  44.71  10.12  27.58  24.73
  1980  48.93  29.70  30.01  33.72  35.76  29.58
  1981  -8.83  15.42  18.02  -7.40  -3.65  -2.25
  1982  18.67  33.16  40.54  22.18  24.12  15.88
  1983  24.48  39.30  44.27  11.97  22.72  26.94
  1984 -13.67   7.04  11.38  -5.18   4.01  18.91
  1985  26.84  40.27  36.97  31.95  34.05  31.89
  1986   3.37  12.42  19.42  23.92  11.33  22.06
  1987  -9.74  -4.53  -5.96   8.88   3.47   0.33
  1988  17.88  26.54  30.64  11.02  17.71  21.63
  1989  18.04  18.80  22.91  34.84  25.20  32.22
  1990 -16.79 -16.92 -21.42   2.52  -2.34 -10.53
  1991  51.83  43.73  42.22  43.25  27.59  27.20
  1992  10.36  22.03  28.41   1.36  12.05  18.00
  1993  10.78  22.18  23.07   5.50   7.28  15.25
  1994  -0.37   1.27  -4.06   3.39   0.91  -3.77
  1995  30.31  27.52  27.25  34.22  38.16  43.42
  1996  15.83  23.30  27.10  19.12  26.55  22.09
  1997  18.08  40.56  30.14  32.08  31.26  36.98
  1998  -1.25  -4.16  -4.06  36.07  19.98  14.79
  1999  29.64   8.55   7.92  26.67   6.38   7.34
  2000  -8.12  29.20  13.33 -10.14  14.15  10.30
  2001  12.54  18.75  22.85 -14.13  -0.06   2.11
  2002 -22.79  -3.51  -4.51 -22.00 -17.71 -21.11
  2003  51.38  40.01  46.88  28.87  29.10  23.52
  2004  16.19  25.47  27.06   7.30  11.87  18.03
  2005   4.03   7.58  12.01   4.40   4.67  15.12
  2006  13.98  20.61  24.44  11.65  15.44  22.51
  2007   3.82  -3.30  -7.87  11.01   0.91  12.16
  2008 -36.82 -26.73 -24.35 -37.51 -37.97 -33.64
  2009  32.00  21.26  38.52  31.76  22.73  27.26
  2010  29.10  27.43  24.75  20.28  12.83  13.35
  2011  -7.00  -0.10  -0.32  -2.02   4.79   4.26
  2012  16.38  14.44  18.88  22.29  13.49  13.90
  2013  42.76  42.68  40.02  37.26  30.96  35.01
  2014   4.14   4.94   4.63   9.56  16.20  11.02
  2015  -1.83  -1.22 -13.27  10.39   0.33  -8.48
  2016  22.74  32.81  27.99   4.75  15.07  24.25
  2017  16.37  10.32  16.12  27.60  21.48  20.18
  2018  -9.06 -10.09 -14.18   3.15  -8.67 -11.00
  2019  23.90  24.37  17.89  34.93  28.63  26.44


  Equal Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952   5.91   5.83   9.24   7.14  13.31  11.99
  1953   0.60   0.55   0.43   3.34   3.11  -0.72
  1954  52.72  52.42  69.45  38.95  45.48  83.46
  1955  21.66  19.99  27.01  18.45  19.50  31.41
  1956   4.10  13.26  12.24   6.64   7.06  19.68
  1957  -8.59 -13.89 -13.12  -5.17  -6.57 -17.83
  1958  70.23  64.16  70.78  47.01  51.50  58.03
  1959  17.74  24.19  25.99  14.03  13.95  21.16
  1960  -1.49  -2.76  -2.32  -0.42   7.48   1.48
  1961  36.25  32.51  36.28  22.84  31.62  31.29
  1962 -22.88 -14.87  -8.07 -19.69  -8.06  -6.74
  1963   8.23  18.65  18.74  14.14  15.48  29.19
  1964  12.75  18.14  24.14  13.68  18.24  24.77
  1965  42.53  43.97  46.33  18.82  20.87  33.82
  1966  -0.72 -10.20  -6.43  -4.94  -7.26  -5.10
  1967 127.53  86.99  94.10  29.88  29.12  41.27
  1968  40.77  42.20  62.15   9.31  18.78  28.79
  1969 -33.37 -28.43 -25.61  -6.40 -15.86 -21.05
  1970 -23.92  -7.48   2.95 -13.13   2.44   8.37
  1971  23.04  21.27  22.45  27.43  13.71  10.27
  1972  -1.50   4.76   7.58  10.22   8.89  13.80
  1973 -42.90 -37.83 -32.64 -34.51 -23.35 -11.79
  1974 -29.50 -18.69 -19.36 -31.04 -22.07 -24.56
  1975  82.66  74.33  75.57  43.99  55.31  60.22
  1976  44.40  52.00  61.47  20.86  40.02  55.75
  1977  22.83  25.26  31.31  -5.25   2.05   7.72
  1978  28.06  27.50  31.32   8.99   6.59  12.74
  1979  49.10  39.73  40.11  25.39  26.64  34.09
  1980  57.28  34.93  34.51  44.47  26.27  27.80
  1981  -9.02  16.17  18.19  -2.10   7.03   5.91
  1982  20.54  35.61  42.77  16.80  25.49  25.93
  1983  32.68  45.10  50.47  17.14  25.87  29.11
  1984 -18.73   1.47   8.43  -9.89   5.65  14.94
  1985  20.86  36.17  31.38  27.90  37.05  35.25
  1986  -2.19   7.25  16.34  16.07  16.67  22.94
  1987 -16.27  -5.79  -3.29   3.06   2.11  -2.57
  1988  21.21  30.38  30.77  14.37  23.06  25.29
  1989  11.98  14.80  16.47  27.72  26.13  25.12
  1990 -20.59 -18.95 -22.52  -4.96  -8.99 -12.80
  1991  57.32  48.30  49.05  40.90  38.26  34.45
  1992  15.45  23.95  35.44  11.21  17.55  22.48
  1993  15.78  24.39  28.99  11.30  11.64  16.93
  1994  -4.01   1.33  -0.10   1.28  -0.43  -4.83
  1995  30.59  30.63  27.63  34.41  33.01  37.92
  1996  16.13  21.96  30.90  14.06  24.29  18.66
  1997  19.15  41.97  32.43  21.30  34.28  29.77
  1998  -5.02  -5.11  -4.59  13.48   6.41  -0.19
  1999  24.21  12.85  18.58  21.64   3.28   7.17
  2000 -12.19  11.35   4.18  -0.30  25.24  22.10
  2001  38.16  36.22  41.89   2.24  12.20   6.40
  2002 -15.14   6.40   4.66 -22.03 -10.03 -13.55
  2003  65.91  51.27  62.09  41.61  34.53  39.72
  2004  23.09  23.57  30.37  14.37  18.99  23.19
  2005   4.79   8.19  13.39   9.27  10.14  18.84
  2006  15.25  21.81  25.59  12.31  15.02  13.79
  2007  -4.34  -7.16 -10.27  10.84   1.05   3.93
  2008 -42.61 -32.95 -39.62 -41.77 -41.35 -39.64
  2009  45.31  31.84  69.56  45.39  45.23  51.95
  2010  30.11  25.23  29.21  28.68  23.16  16.71
  2011  -7.47  -4.50  -6.70  -2.43   3.38   2.50
  2012  19.61  19.50  17.51  16.71  15.81  14.51
  2013  45.22  45.82  45.56  34.86  37.56  43.68
  2014   3.43   7.09   2.80  10.11  11.13  10.27
  2015  -2.49   0.04 -10.29   2.55  -2.30 -12.39
  2016  23.09  35.95  32.57  10.13  20.03  30.56
  2017  14.34  10.95  14.13  26.49  20.70  15.18
  2018  -8.44  -9.23 -16.17  -1.52 -12.92 -15.69
  2019  23.89  22.58  17.53  33.96  30.53  21.77


  Number of Firms in Portfolios
               Small                 Big         
          Low     2    High    Low     2    High 
195107     25     40     47     73     90     51
195108     25     40     47     73     90     51
195109     25     40     47     73     90     51
195110     25     40     47     73     90     51
195111     25     40     47     73     90     51
195112     25     40     47     73     90     51
195201     25     40     47     73     90     51
195202     25     40     47     73     90     51
195203     25     40     47     73     90     51
195204     25     40     47     73     90     51
195205     25     40     47     73     90     51
195206     25     40     47     73     90     51
195207     17     52     68    114    124     63
195208     17     52     68    114    124     63
195209     17     52     68    114    124     63
195210     17     52     68    114    124     63
195211     17     52     68    114    124     63
195212     17     52     68    114    124     63
195301     17     52     68    114    124     63
195302     17     52     68    114    124     63
195303     17     52     68    114    124     63
195304     17     52     68    114    124     63
195305     17     52     68    114    124     63
195306     17     52     68    114    124     63
195307     20     47     66    114    131     68
195308     20     47     66    114    131     68
195309     20     47     66    114    131     68
195310     20     47     66    114    131     68
