This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  INV is percentage difference in Total Assets at the last fiscal year end of the prior calendar
year from the previous fiscal year as of 6 months before formation.  Firms with negative
INV are included in any portfolio.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



    Average Value Weighted Returns -- Daily
                 Small                 Big
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
20080125   ,3.79   ,3.89   ,4.24   ,3.65   ,5.12   ,5.75
20080128  ,-1.70  ,-2.18  ,-2.08  ,-3.82  ,-4.23  ,-4.29
20080129   ,1.92   ,1.85   ,1.95   ,2.55   ,2.58   ,2.67
20080130   ,0.46   ,0.30   ,0.22  ,-0.05   ,0.43   ,0.36
20080131   ,2.43   ,2.56   ,2.03   ,2.06   ,1.36   ,2.15
20080201  ,-0.43  ,-0.36  ,-0.99  ,-0.93  ,-1.22  ,-0.44
20080204   ,1.42   ,1.37   ,1.44   ,0.88   ,2.28   ,2.47
20080205  ,-0.61  ,-0.45  ,-0.74  ,-0.24  ,-0.89  ,-1.01
20080206  ,-2.75  ,-3.17  ,-2.72  ,-3.32  ,-3.95  ,-3.63
20080207  ,-0.88  ,-0.87  ,-1.36  ,-0.10  ,-0.28  ,-0.70
20080208  ,-0.54  ,-0.73  ,-1.32  ,-0.18  ,-1.99  ,-1.61
20080211   ,0.41   ,0.41   ,0.41   ,0.41   ,0.41   ,0.41
20080212  ,-1.34  ,-1.54  ,-1.80  ,-0.25  ,-0.37  ,-0.41
20080213  ,-1.23  ,-1.03  ,-1.16  ,-1.34  ,-0.58  ,-1.10
20080214   ,2.73   ,2.80   ,3.46   ,3.39   ,4.27   ,4.18
20080215   ,0.27   ,0.30   ,1.91   ,0.17   ,0.37   ,0.40
20080218   ,0.14   ,0.30   ,1.17  ,-0.58  ,-0.43  ,-0.14
20080219   ,1.02   ,1.16   ,1.10   ,0.50   ,1.56   ,1.61
20080220  ,-2.40  ,-2.25  ,-2.67  ,-3.04  ,-3.55  ,-3.64
20080221   ,2.81   ,2.64   ,2.96   ,3.33   ,3.06   ,2.94
20080222   ,0.01   ,0.05   ,0.13  ,-1.28  ,-0.76  ,-0.62
20080225   ,0.82   ,0.79   ,0.54   ,1.40   ,1.67   ,1.73
20080226  ,-1.05  ,-0.52  ,-0.53  ,-0.32   ,0.28   ,0.51
20080227   ,1.88   ,1.88   ,2.22   ,1.82   ,2.03   ,1.83
20080228   ,1.05   ,1.43   ,1.82   ,0.13   ,0.40   ,0.09
20080229   ,0.50   ,0.42  ,-0.06  ,-0.25  ,-0.58  ,-1.08
20080303  ,-2.40  ,-2.54  ,-2.89  ,-2.71  ,-4.02  ,-4.35
20080304  ,-0.48  ,-0.56  ,-0.82  ,-0.47  ,-0.59  ,-0.15
20080305  ,-0.90  ,-1.18  ,-1.46  ,-0.12  ,-0.46  ,-0.86
20080306   ,2.89   ,3.12   ,3.01   ,3.00   ,3.32   ,3.23
20080307  ,-1.71  ,-1.97  ,-2.49  ,-2.72  ,-3.23  ,-3.17
20080310  ,-1.10  ,-1.75  ,-2.93   ,0.08  ,-1.30  ,-2.00
20080311  ,-1.08  ,-0.76  ,-0.26  ,-1.03  ,-0.81  ,-0.28
20080312   ,2.97   ,2.84   ,2.87   ,2.96   ,3.87   ,3.50
20080313  ,-0.91  ,-0.84  ,-0.65  ,-1.63  ,-2.19  ,-2.23
20080314  ,-0.37  ,-0.32  ,-0.88  ,-0.09  ,-0.36  ,-1.01
20080317  ,-0.38  ,-0.70  ,-0.65  ,-1.93  ,-1.98  ,-2.10
20080318  ,-1.70  ,-1.96  ,-2.58  ,-0.64  ,-1.51  ,-1.96
20080319   ,3.49   ,3.49   ,4.03   ,3.74   ,4.27   ,4.46
20080320  ,-0.72  ,-0.72  ,-0.72  ,-0.72  ,-0.72  ,-0.72
20080321   ,1.74   ,2.17   ,2.59   ,2.06   ,1.63   ,1.53
20080324  ,-0.85  ,-0.79  ,-0.59  ,-1.14  ,-0.89  ,-0.34
20080325   ,1.80   ,2.06   ,1.96   ,1.44   ,2.31   ,2.65
20080326   ,1.71   ,1.73   ,2.04   ,1.68   ,1.67   ,1.82
20080327  ,-0.57  ,-0.96  ,-1.32  ,-1.00  ,-1.72  ,-2.20
20080328   ,1.50   ,1.72   ,1.15   ,1.74   ,1.87   ,1.93
20080331  ,-1.82  ,-1.80  ,-1.82  ,-2.90  ,-3.17  ,-3.33
20080401  ,-0.90  ,-1.39  ,-2.09  ,-0.68  ,-0.59  ,-0.93
20080402   ,1.08   ,1.09   ,1.61   ,2.96   ,3.92   ,4.19
20080403   ,0.01   ,0.47   ,0.74   ,1.06   ,1.81   ,1.11
20080404   ,0.10  ,-0.10  ,-0.52   ,0.41   ,0.06  ,-0.60
20080407  ,-0.31  ,-0.25   ,0.06   ,0.32   ,0.71   ,0.15
20080408  ,-1.14  ,-1.16  ,-1.60  ,-1.98  ,-2.00  ,-1.57
20080409  ,-0.07  ,-0.27  ,-0.63  ,-0.32  ,-0.84  ,-1.01
20080410  ,-1.71  ,-1.53  ,-1.44  ,-1.05  ,-1.33  ,-0.75
20080411   ,2.64   ,2.79   ,2.72   ,2.94   ,3.46   ,2.96
20080414  ,-1.45  ,-1.48  ,-1.43  ,-2.50  ,-2.69  ,-2.76
20080415  ,-0.41  ,-0.50  ,-0.30  ,-0.33   ,0.05   ,0.17
20080416   ,0.76   ,0.85   ,1.19   ,0.91   ,1.41   ,1.39
20080417   ,0.14   ,0.21   ,0.06   ,0.07   ,1.29   ,1.17
20080418  ,-0.63  ,-0.82  ,-0.74  ,-0.41  ,-0.34  ,-0.19
20080421   ,0.90   ,0.99   ,1.07   ,1.63   ,2.60   ,3.36
20080422   ,0.15   ,0.00  ,-0.09  ,-0.47  ,-1.31  ,-1.61
20080423  ,-0.20  ,-0.17   ,0.02  ,-0.26  ,-0.07  ,-0.36
20080424  ,-1.18  ,-1.17  ,-1.23  ,-1.50  ,-1.12  ,-1.47
20080425   ,1.18   ,0.99   ,0.65   ,1.77   ,2.44   ,2.56
20080428   ,1.19   ,1.03   ,1.29   ,1.13   ,1.81   ,2.78
20080429   ,0.08   ,0.08   ,0.08   ,0.08   ,0.08   ,0.08
20080430   ,0.53   ,0.53   ,1.13   ,0.56  ,-0.02  ,-1.28
20080501  ,-1.14  ,-1.08  ,-1.41  ,-1.14  ,-1.64  ,-1.23
20080502   ,0.43   ,0.55   ,0.71   ,0.52   ,1.60   ,1.56
20080505   ,0.47   ,0.47   ,0.47   ,0.47   ,0.47   ,0.47
20080506   ,0.15   ,0.15   ,0.15   ,0.15   ,0.15   ,0.15
20080507   ,1.33   ,1.28   ,1.75   ,0.64   ,0.93   ,1.96
20080508   ,1.30   ,1.09   ,1.93  ,-0.67  ,-0.61  ,-0.68
20080509  ,-0.51  ,-0.56  ,-0.53  ,-0.74  ,-1.46  ,-1.93
20080512  ,-0.55  ,-0.95  ,-0.74  ,-0.49  ,-1.20  ,-0.76
20080513  ,-0.51  ,-0.46  ,-0.35   ,0.45   ,0.63   ,0.19
20080514   ,1.29   ,1.45   ,1.32   ,1.04   ,0.88   ,0.36
20080515   ,1.57   ,1.91   ,1.23   ,1.21   ,1.90   ,1.86
20080516   ,0.77   ,0.44  ,-0.34   ,0.65   ,0.76   ,1.02
20080519   ,0.34   ,0.38   ,0.31  ,-0.21   ,0.41   ,0.58
20080520   ,0.98   ,0.86   ,0.83   ,0.71   ,0.52  ,-0.03
20080521  ,-0.60  ,-0.62  ,-0.80  ,-1.29  ,-1.45  ,-1.70
20080522  ,-0.74  ,-0.50  ,-0.24  ,-0.60   ,0.09  ,-0.36
20080523   ,0.50   ,0.53   ,0.42   ,1.04   ,0.66  ,-0.33
20080526  ,-1.49  ,-1.42  ,-1.53  ,-1.76  ,-2.40  ,-2.51
20080527   ,0.06  ,-0.08  ,-0.56   ,0.37   ,0.93   ,1.03
20080528  ,-1.70  ,-1.59  ,-1.62  ,-1.63  ,-1.50  ,-1.83
20080529   ,0.69   ,0.80   ,0.62   ,1.01   ,1.75   ,1.40
20080530   ,1.20   ,1.36   ,1.29   ,1.42   ,1.89   ,2.57
20080602   ,1.53   ,1.65   ,1.56   ,1.66   ,2.19   ,2.37
20080603  ,-1.75  ,-1.69  ,-1.83  ,-1.71  ,-1.72  ,-1.93
20080604   ,1.41   ,1.37   ,0.70   ,1.17   ,0.99   ,2.03
20080605   ,0.15  ,-0.11  ,-0.32  ,-0.76  ,-1.24  ,-1.05
20080606   ,0.29   ,0.53   ,0.62   ,0.96   ,1.30   ,1.50
20080609  ,-2.75  ,-2.67  ,-2.83  ,-2.95  ,-3.56  ,-3.63
20080610  ,-1.55  ,-1.80  ,-2.25  ,-1.97  ,-1.94  ,-2.23
20080611   ,0.51   ,0.71   ,0.48   ,0.84   ,0.91   ,1.29
20080612  ,-0.58  ,-1.06  ,-1.35  ,-2.46  ,-2.96  ,-3.26
20080613  ,-1.30  ,-0.96  ,-0.49  ,-0.04   ,0.40   ,0.58
20080616   ,0.73   ,1.03   ,0.78   ,1.70   ,2.36   ,2.32
20080617   ,0.88   ,0.60   ,0.86   ,0.58   ,0.17  ,-0.08
20080618   ,0.59   ,0.86   ,0.57   ,0.50   ,0.93   ,0.84
20080619  ,-1.58  ,-1.32  ,-2.00  ,-2.13  ,-2.59  ,-2.99
20080620  ,-0.16  ,-0.02  ,-0.23  ,-0.84  ,-0.66  ,-0.75
20080623  ,-0.69  ,-0.69  ,-0.73  ,-0.55  ,-1.17  ,-1.45
20080624   ,0.21   ,0.22  ,-0.32   ,0.48   ,0.00  ,-0.37
20080625   ,0.43   ,0.43  ,-0.15   ,0.12  ,-0.27  ,-0.30
20080626   ,0.60   ,0.57   ,0.58   ,1.33   ,0.88   ,0.73
20080627  ,-0.48  ,-0.56  ,-0.73  ,-0.47  ,-1.42  ,-1.14
20080630   ,0.18  ,-0.08  ,-0.52   ,0.52  ,-0.19  ,-0.40
20080701   ,0.44   ,0.11   ,0.00   ,0.31  ,-0.20   ,0.12
20080702  ,-1.40  ,-1.57  ,-1.68  ,-0.92  ,-1.25  ,-1.39
20080703  ,-1.35  ,-1.71  ,-1.56  ,-0.62  ,-1.17  ,-1.37
20080704   ,0.30   ,0.13  ,-0.31  ,-0.19   ,0.01   ,0.03
20080707   ,0.34   ,0.25   ,0.55   ,1.09   ,0.71   ,0.45
20080708  ,-2.20  ,-2.09  ,-2.71  ,-1.73  ,-2.33  ,-2.76
20080709   ,0.45   ,0.72   ,0.58   ,1.11   ,0.70   ,0.49
20080710  ,-0.29  ,-0.13   ,0.18   ,0.37  ,-0.16   ,0.05
20080711   ,0.41   ,0.62   ,0.29   ,0.30   ,0.28   ,0.23
20080714   ,0.09  ,-0.17  ,-0.42  ,-0.93  ,-0.12  ,-0.14
20080715   ,0.68   ,0.68  ,-0.35  ,-0.71  ,-0.45  ,-0.68
20080716  ,-0.90  ,-1.16  ,-1.33   ,0.01  ,-0.57  ,-1.25
20080717   ,0.01  ,-0.20   ,0.09   ,0.06   ,0.00  ,-0.08
20080718  ,-1.48  ,-1.56  ,-1.56  ,-1.59  ,-1.64  ,-1.72
20080721   ,0.50   ,0.50   ,0.50   ,0.50   ,0.50   ,0.50
20080722   ,0.15   ,0.79  ,-0.19   ,1.70   ,1.60   ,2.60
20080723   ,0.46   ,0.56   ,0.81   ,0.23   ,0.93   ,0.52
20080724   ,2.39   ,2.49   ,2.61   ,2.68   ,2.57   ,2.97
20080725  ,-1.58  ,-1.72  ,-2.16  ,-2.76  ,-2.58  ,-3.20
20080728   ,0.39   ,0.13   ,0.65   ,0.80   ,0.41   ,0.74
20080729  ,-1.81  ,-1.82  ,-1.65  ,-1.90  ,-2.22  ,-2.10
20080730   ,1.92   ,1.91   ,1.26   ,2.04   ,1.92   ,1.21
20080731   ,0.75   ,0.31  ,-0.39   ,1.32   ,0.52  ,-0.88
20080801  ,-1.67  ,-1.86  ,-1.88  ,-1.70  ,-1.99  ,-2.42
20080804  ,-2.18  ,-2.67  ,-3.54  ,-0.79  ,-2.70  ,-3.12
20080805  ,-0.53  ,-0.73  ,-0.93  ,-0.24   ,0.01  ,-0.19
20080806   ,1.10   ,1.50   ,1.18   ,0.10   ,1.36   ,1.54
20080807  ,-1.26  ,-1.33  ,-1.04  ,-1.94  ,-0.82  ,-0.89
20080808  ,-0.84  ,-0.66  ,-1.00  ,-1.21  ,-0.63   ,0.19
20080811   ,0.68   ,1.05   ,0.68   ,1.31   ,1.84   ,1.76
20080812  ,-0.54  ,-0.84  ,-0.54   ,0.90  ,-0.57   ,0.05
20080813  ,-1.82  ,-1.82  ,-2.20  ,-2.18  ,-2.13  ,-1.96
20080814  ,-1.12  ,-1.05  ,-1.83  ,-0.99  ,-0.43  ,-0.78
20080815   ,0.02   ,0.06  ,-0.15  ,-0.49  ,-0.04   ,0.18
20080818   ,1.50   ,1.66   ,1.24   ,1.83   ,1.68   ,1.52
20080819  ,-1.12  ,-1.49  ,-1.18  ,-1.41  ,-1.67  ,-1.97
20080820   ,0.34   ,0.29   ,0.51  ,-0.75  ,-0.25  ,-0.24
20080821   ,0.81   ,0.81   ,0.94   ,0.14   ,0.80   ,0.58
20080822  ,-1.70  ,-2.01  ,-2.29  ,-1.93  ,-2.38  ,-2.10
20080825   ,1.87   ,2.27   ,2.03   ,2.58   ,2.34   ,2.52
20080826  ,-0.64  ,-0.51  ,-0.47  ,-1.16  ,-0.96  ,-0.94
20080827  ,-0.30  ,-0.64  ,-0.64   ,0.04  ,-0.27  ,-0.81
20080828  ,-0.17  ,-0.35  ,-0.61  ,-0.22   ,0.11  ,-0.36
20080829   ,2.68   ,2.75   ,2.46   ,3.71   ,3.21   ,3.70
20080901  ,-1.04  ,-1.03  ,-1.05  ,-1.20  ,-1.36  ,-1.30
20080902  ,-2.43  ,-2.34  ,-2.44  ,-1.64  ,-1.84  ,-2.41
20080903   ,0.75   ,0.93  ,-0.17   ,1.96   ,1.01   ,0.59
20080904   ,0.27   ,0.44  ,-0.20   ,0.21   ,0.30   ,0.25
20080905  ,-3.12  ,-2.70  ,-3.10  ,-3.83  ,-3.63  ,-3.46
20080908   ,1.78   ,1.99   ,2.55   ,2.25   ,2.90   ,3.29
20080909  ,-0.09   ,0.35   ,0.10   ,0.28  ,-0.78  ,-1.17
20080910  ,-0.35  ,-0.51  ,-0.47  ,-0.25  ,-0.99  ,-0.84
20080911  ,-1.04  ,-0.97  ,-1.04  ,-2.39  ,-2.09  ,-1.90
20080912   ,0.73   ,0.67   ,0.55   ,0.44   ,0.48   ,0.39
20080915   ,3.17   ,3.17   ,3.17   ,3.17   ,3.17   ,3.17
20080916  ,-4.23  ,-4.02  ,-4.60  ,-5.94  ,-5.22  ,-6.41
20080917   ,2.57   ,2.20   ,1.78   ,2.26   ,1.17   ,1.80
20080918  ,-0.75  ,-0.11  ,-0.97  ,-3.20  ,-3.14  ,-4.11
20080919  ,-0.86  ,-1.34  ,-0.74   ,2.12   ,1.98   ,3.73
20080922   ,1.67   ,1.49   ,2.51   ,3.25   ,3.12   ,4.57
20080923  ,-0.12  ,-0.12  ,-0.12  ,-0.12  ,-0.12  ,-0.12
20080924  ,-0.22  ,-0.39  ,-0.71   ,0.08  ,-0.28  ,-1.64
20080925  ,-0.66  ,-0.56  ,-0.52  ,-0.04  ,-0.51  ,-1.05
20080926  ,-1.40  ,-1.64  ,-1.52   ,0.97  ,-0.59  ,-0.52
20080929   ,0.95   ,0.77   ,0.03   ,0.99   ,0.03  ,-0.81
20080930  ,-3.31  ,-3.35  ,-4.13  ,-5.21  ,-4.92  ,-5.52
20081001   ,0.62   ,0.32  ,-0.51   ,2.23   ,1.21   ,0.67
20081002  ,-1.85  ,-2.34  ,-2.92   ,0.49  ,-1.96  ,-3.12
20081003  ,-2.08  ,-2.26  ,-3.38  ,-1.75  ,-2.35  ,-3.84
20081006  ,-2.10  ,-1.89  ,-3.61  ,-0.58  ,-0.58  ,-1.26
20081007  ,-3.59  ,-2.79  ,-4.06  ,-2.23  ,-1.80  ,-1.84
20081008  ,-5.63  ,-5.59  ,-7.09  ,-3.72  ,-6.62  ,-7.92
20081009   ,0.56   ,0.58   ,1.13  ,-1.03  ,-0.38   ,1.79
20081010  ,-5.51  ,-6.04  ,-5.34  ,-9.71  ,-8.25  ,-6.96
20081013  ,-1.34  ,-1.34  ,-1.34  ,-1.34  ,-1.34  ,-1.34
20081014  ,11.63  ,11.72  ,12.47  ,11.82  ,13.22  ,14.36
20081015   ,3.30   ,3.57   ,3.94   ,3.51   ,2.52   ,1.61
20081016  ,-7.58  ,-7.46  ,-8.85  ,-9.85 ,-11.24 ,-12.28
20081017   ,3.30   ,3.61   ,1.68   ,4.74   ,3.24   ,2.61
20081020   ,3.09   ,2.69   ,2.85   ,3.55   ,3.21   ,3.86
20081021   ,2.96   ,2.74   ,3.41   ,4.06   ,4.27   ,5.03
20081022  ,-1.32  ,-2.20  ,-1.47  ,-3.83  ,-4.75  ,-5.13
20081023  ,-1.15  ,-1.06  ,-1.94  ,-0.86  ,-1.78  ,-2.77
20081024  ,-0.15  ,-0.95  ,-1.10  ,-3.16  ,-4.26  ,-4.95
20081027  ,-2.92  ,-3.60  ,-3.97  ,-5.50  ,-5.24  ,-5.90
20081028  ,-2.48  ,-1.58  ,-2.73  ,-2.61  ,-0.13   ,0.30
20081029   ,4.86   ,5.07   ,4.63   ,5.91   ,6.61   ,9.20
20081030   ,2.16   ,3.20   ,3.47   ,4.66   ,7.09   ,7.98
20081031   ,1.74   ,1.55   ,0.43  ,-3.16  ,-4.21  ,-3.19
20081103  ,-0.71  ,-0.71  ,-0.71  ,-0.71  ,-0.71  ,-0.71
20081104   ,1.82   ,2.07   ,2.78   ,4.79   ,4.83   ,4.49
20081105   ,6.04   ,5.93   ,6.53   ,6.97   ,7.38   ,9.58
20081106  ,-2.64  ,-2.84  ,-2.87  ,-4.31  ,-5.42  ,-6.80
20081107  ,-2.44  ,-2.83  ,-2.60  ,-2.74  ,-4.05  ,-5.51
20081110   ,2.38   ,3.02   ,2.96   ,3.83   ,5.47   ,4.89
20081111  ,-0.80  ,-1.40  ,-0.40  ,-2.76  ,-2.38  ,-2.19
20081112   ,1.69   ,2.06   ,1.85   ,2.02   ,1.51  ,-0.40
20081113  ,-4.72  ,-4.89  ,-5.43  ,-6.50  ,-6.50  ,-7.99
20081114   ,0.91   ,0.77   ,1.12   ,1.26   ,1.84   ,2.23
20081117   ,1.27   ,1.32   ,0.94   ,1.87   ,1.09   ,0.77
20081118  ,-0.44  ,-0.22  ,-0.93  ,-1.72  ,-1.59  ,-2.92
20081119   ,1.03   ,0.79   ,0.19   ,1.19   ,0.11  ,-0.56
20081120  ,-0.85  ,-1.05  ,-1.69  ,-2.60  ,-3.93  ,-4.77
20081121  ,-0.30  ,-0.16  ,-0.44   ,0.00   ,0.17   ,1.42
20081124  ,-1.22  ,-1.23  ,-1.23  ,-1.23  ,-1.23  ,-1.23
20081125   ,3.52   ,3.79   ,3.65   ,5.44   ,5.75   ,5.31
20081126  ,-1.23  ,-1.93  ,-1.57  ,-1.51  ,-1.92  ,-2.19
20081127   ,0.67   ,0.48   ,0.85   ,1.18   ,1.67   ,2.09
20081128   ,0.57   ,1.13   ,1.45  ,-1.50   ,0.94   ,1.90
20081201   ,1.78   ,1.34   ,2.17   ,2.98   ,1.45   ,1.33
20081202  ,-2.85  ,-3.23  ,-2.98  ,-3.87  ,-5.21  ,-5.90
20081203   ,1.23   ,1.30   ,0.49   ,2.17   ,1.44   ,0.98
20081204   ,1.05   ,1.00   ,0.37   ,0.95   ,0.13  ,-1.25
20081205  ,-0.61  ,-0.79  ,-0.93  ,-1.28  ,-0.94  ,-0.76
20081208   ,2.37   ,2.15   ,2.27   ,2.07   ,3.86   ,4.24
20081209   ,0.61   ,0.73   ,1.03   ,0.29   ,1.22   ,2.16
20081210  ,-0.33   ,0.28   ,0.28   ,0.31   ,1.32   ,3.14
20081211   ,2.56   ,2.50   ,2.35   ,2.48   ,2.56   ,3.62
20081212  ,-1.30  ,-1.42  ,-1.26  ,-2.49  ,-4.08  ,-5.52
20081215   ,3.48   ,3.50   ,3.55   ,3.73   ,4.91   ,5.83
20081216   ,0.82   ,0.59   ,1.98  ,-0.31  ,-0.57  ,-0.15
20081217   ,1.92   ,1.93   ,1.44   ,4.14   ,3.03   ,2.03
20081218  ,-2.53  ,-2.55  ,-2.90  ,-1.99  ,-2.36  ,-3.03
20081219  ,-0.89  ,-0.97  ,-0.60   ,0.45  ,-0.57  ,-0.67
20081222  ,-0.04  ,-0.09  ,-0.50   ,0.96   ,0.38   ,0.45
20081223  ,-0.70  ,-0.70  ,-0.70  ,-0.70  ,-0.70  ,-0.70
20081224  ,-0.56  ,-1.00  ,-0.83  ,-2.00  ,-1.69  ,-2.32
20081225   ,0.64   ,0.65   ,0.88   ,0.87   ,1.29   ,1.53
20081226   ,0.49   ,0.60   ,0.72   ,0.23   ,0.78   ,1.25
20081229   ,1.63   ,1.58   ,1.93   ,0.96   ,0.94   ,1.06
20081230   ,1.41   ,1.70   ,1.44   ,1.04   ,0.92   ,0.88
20081231  ,-0.49  ,-0.49  ,-0.49  ,-0.49  ,-0.49  ,-0.49
20090101   ,0.07   ,0.07   ,0.07   ,0.07   ,0.07   ,0.07
20090102  ,-1.41  ,-1.41  ,-1.41  ,-1.41  ,-1.41  ,-1.41
20090105  ,-1.85  ,-1.69  ,-0.75  ,-0.17  ,-0.20   ,1.35
20090106  ,-0.24  ,-0.36   ,0.30  ,-1.38  ,-0.19   ,1.11
20090107   ,0.79   ,1.62   ,1.50   ,0.19   ,2.07   ,3.95
20090108  ,-0.05  ,-0.44  ,-0.30  ,-0.04  ,-1.90  ,-1.93
20090109   ,0.52   ,0.33   ,0.43   ,0.51   ,0.20   ,0.13
20090112   ,1.28   ,1.28   ,1.28   ,1.28   ,1.28   ,1.28
20090113  ,-2.69  ,-3.67  ,-3.03  ,-3.89  ,-5.09  ,-5.51
20090114   ,0.92   ,1.03   ,0.67   ,0.71   ,0.97   ,1.10
20090115  ,-1.58  ,-1.53  ,-1.74  ,-3.33  ,-3.37  ,-4.41
20090116   ,0.75   ,0.63   ,0.75   ,1.45   ,1.21   ,2.25
20090119   ,0.21   ,0.08   ,0.32  ,-0.48  ,-0.24   ,0.61
20090120  ,-0.22  ,-0.07   ,0.02   ,0.02  ,-0.77  ,-0.56
20090121  ,-0.60  ,-0.83  ,-0.65  ,-1.60  ,-1.77  ,-2.33
20090122   ,1.47   ,1.47   ,1.21   ,2.29   ,2.11   ,1.19
20090123  ,-1.20  ,-1.65  ,-1.28  ,-1.88  ,-2.95  ,-3.16
20090126  ,-0.46  ,-0.56  ,-0.93  ,-0.86  ,-0.84  ,-1.43
20090127   ,2.57   ,3.13   ,2.21   ,4.07   ,4.36   ,5.98
20090128  ,-1.61  ,-1.54  ,-1.22  ,-2.49  ,-1.76  ,-0.86
20090129   ,0.76   ,0.55   ,0.73   ,2.02   ,1.77   ,2.31
20090130  ,-0.71  ,-0.96  ,-1.08  ,-1.02  ,-2.74  ,-4.52
20090202  ,-0.11  ,-0.42  ,-0.53  ,-1.83  ,-1.65  ,-1.42
20090203  ,-0.77  ,-0.88  ,-1.00  ,-1.45  ,-0.51   ,0.45
20090204   ,0.66   ,1.24   ,1.04   ,1.61   ,2.28   ,3.32
20090205  ,-2.62  ,-2.44  ,-2.21  ,-3.38  ,-2.66  ,-2.11
20090206  ,-1.24  ,-1.13  ,-1.39   ,0.16  ,-0.26  ,-0.06
20090209  ,-1.54  ,-1.44  ,-1.51  ,-1.31  ,-1.79   ,0.21
20090210   ,1.15   ,0.91   ,0.64   ,1.56   ,0.86   ,0.14
20090211   ,0.08   ,0.08   ,0.08   ,0.08   ,0.08   ,0.08
20090212  ,-1.45  ,-1.87  ,-1.58  ,-2.87  ,-2.97  ,-2.73
20090213  ,-0.41  ,-0.30  ,-0.63  ,-0.19  ,-0.39  ,-0.60
20090216   ,1.21   ,1.01   ,0.60   ,1.65   ,1.02   ,0.27
20090217  ,-1.86  ,-1.65  ,-2.39  ,-2.42  ,-2.46  ,-2.49
20090218  ,-1.44  ,-1.46  ,-2.04  ,-2.80  ,-2.54  ,-1.80
20090219  ,-0.51  ,-0.62  ,-0.23   ,0.13  ,-0.75   ,0.06
20090220  ,-0.43  ,-0.48  ,-0.65  ,-0.20  ,-0.54  ,-1.24
20090223  ,-2.33  ,-1.91  ,-2.65  ,-1.64  ,-1.75  ,-2.60
20090224  ,-2.48  ,-2.44  ,-2.81  ,-2.59  ,-3.62  ,-1.88
20090225   ,0.18   ,0.07   ,0.79   ,0.60   ,0.85   ,2.45
20090226  ,-1.03  ,-1.03  ,-0.90  ,-1.32  ,-1.29  ,-1.73
20090227   ,1.67   ,1.67   ,1.46   ,3.10   ,2.76   ,2.80
20090302  ,-1.16  ,-1.14  ,-0.78  ,-2.57  ,-2.69  ,-3.15
20090303  ,-1.62  ,-1.55  ,-1.66  ,-2.15  ,-1.50  ,-1.69
20090304   ,0.52   ,0.80   ,0.33  ,-0.88   ,0.66  ,-0.25
20090305   ,2.00   ,2.50   ,2.01   ,1.26   ,2.75   ,2.45
20090306  ,-1.57  ,-1.76  ,-1.54  ,-2.31  ,-2.95  ,-3.59
20090309  ,-1.38  ,-1.52  ,-1.64  ,-2.70  ,-1.76  ,-1.67
20090310  ,-1.01  ,-1.05  ,-1.18  ,-0.56  ,-0.79  ,-0.50
20090311   ,2.42   ,2.30   ,2.38   ,2.21   ,4.63   ,5.20
20090312  ,-1.53  ,-1.56  ,-1.33  ,-3.95  ,-3.04  ,-3.61
20090313   ,0.45   ,0.95   ,0.70   ,2.64   ,2.96   ,3.52
20090316   ,2.07   ,2.06   ,2.18   ,1.93   ,2.18   ,2.13
20090317   ,0.26   ,0.17   ,0.45   ,2.32   ,1.94   ,2.35
20090318   ,2.20   ,1.80   ,2.29   ,3.15   ,2.88   ,2.48
20090319   ,2.24   ,2.00   ,1.88   ,2.24   ,1.99   ,1.13
20090320  ,-1.39  ,-1.39  ,-1.39  ,-1.39  ,-1.39  ,-1.39
20090323   ,1.16   ,1.34   ,1.08   ,1.94   ,2.26   ,2.86
20090324   ,0.51   ,0.54   ,0.64   ,0.79   ,1.94   ,2.03
20090325   ,1.83   ,1.62   ,1.35   ,1.91   ,0.64   ,0.65
20090326  ,-0.11   ,0.19   ,0.01   ,0.30   ,0.57   ,1.26
20090327   ,0.65   ,0.96   ,1.38  ,-0.43   ,1.22   ,1.54
20090330  ,-1.14  ,-1.70  ,-1.11  ,-2.17  ,-3.85  ,-4.54
20090331  ,-3.24  ,-3.13  ,-2.41  ,-4.53  ,-3.54  ,-3.24
20090401   ,1.64   ,1.35   ,1.31   ,2.64   ,2.85   ,4.17
20090402   ,0.64   ,1.02   ,0.85   ,1.67   ,3.35   ,4.02
20090403  ,-1.50  ,-1.25  ,-0.80  ,-1.94  ,-0.36   ,1.27
20090406  ,-0.92  ,-0.78  ,-0.12  ,-1.27  ,-0.29  ,-0.39
20090407   ,0.71   ,0.42   ,0.89   ,1.32   ,0.81   ,0.50
20090408  ,-0.65  ,-0.97  ,-0.93  ,-0.49  ,-1.75  ,-1.85
20090409   ,0.98   ,1.44   ,1.40   ,1.61   ,2.80   ,3.14
20090410  ,-0.20  ,-0.07   ,0.58  ,-0.62   ,1.17   ,1.29
20090413   ,0.86   ,0.87   ,1.68  ,-0.18   ,0.80   ,0.51
20090414   ,0.93   ,1.04   ,1.28   ,1.09   ,0.73  ,-0.40
