This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
200612   1393   1257   1364    357    474    353
200701   1385   1251   1348    357    472    352
200702   1365   1239   1331    355    467    350
200703   1354   1231   1326    355    466    349
200704   1339   1221   1314    353    464    347
200705   1329   1209   1307    351    463    346
200706   1318   1199   1294    351    462    342
200707   1398   1192   1625    353    470    353
200708   1377   1186   1618    352    466    349
200709   1361   1174   1609    351    464    346
200710   1349   1160   1597    349    459    345
200711   1335   1148   1582    345    457    343
200712   1314   1138   1566    343    452    338
200801   1301   1135   1555    341    448    336
200802   1290   1125   1543    341    447    333
200803   1274   1117   1527    341    446    330
200804   1259   1105   1511    341    445    329
200805   1246   1093   1495    341    444    328
200806   1230   1085   1488    340    443    327
200807   1684   1157   1398    304    403    304
200808   1666   1152   1394    302    403    302
200809   1648   1142   1382    302    402    299
200810   1624   1136   1371    296    402    299
200811   1581   1126   1348    294    401    299
200812   1561   1121   1337    293    398    299
200901   1542   1113   1326    292    398    297
200902   1526   1106   1316    289    396    295
200903   1514   1103   1299    289    395    295
200904   1497   1098   1288    289    395    294
200905   1477   1091   1276    289    394    294
200906   1455   1084   1265    288    394    294
200907   1724   1155   1073    282    378    283
200908   1703   1146   1069    282    378    282
200909   1687   1138   1068    282    378    281
200910   1665   1137   1057    282    378    281
200911   1645   1128   1044    282    375    279
200912   1623   1118   1034    281    374    279
201001   1607   1106   1026    281    374    277
201002   1595   1098   1018    280    374    276
201003   1577   1093   1015    278    372    275
201004   1572   1085   1011    277    372    274
201005   1554   1082   1007    276    371    273
201006   1541   1078   1001    276    371    272
201007   1808    956    948    306    408    307
201008   1789    951    937    306    405    304
201009   1775    944    935    305    404    304
201010   1761    940    932    303    403    302
201011   1745    934    927    301    402    302
201012   1718    929    917    299    401    302
201101   1696    922    910    299    401    302
201102   1688    913    905    298    401    302
201103   1674    910    900    296    400    301
201104   1654    903    895    295    399    299
201105   1645    896    890    294    399    297
201106   1632    892    877    294    396    296
201107   1592    873   1136    312    418    314
201108   1580    868   1128    311    418    312
201109   1571    866   1125    311    418    311
201110   1562    865   1120    311    416    310
201111   1545    860   1110    310    415    310
201112   1526    854   1107    309    414    308
201201   1510    853   1103    307    413    307
201202   1477    845   1097    307    413    305
201203   1482    848   1088    306    412    304
201204   1474    847   1083    303    411    303
201205   1467    847   1076    301    411    303
201206   1441    845   1067    301    408    303
201207   1577    872   1177    289    385    289
201208   1562    867   1170    288    384    287
201209   1549    864   1164    287    382    286
201210   1529    861   1162    287    381    285
201211   1514    856   1154    286    381    284
201212   1495    850   1149    285    381    284
201301   1480    843   1144    285    379    283
201302   1474    837   1141    284    379    283
201303   1459    833   1137    282    379    283
201304   1444    825   1129    282    379    283
201305   1436    820   1121    282    379    282
201306   1421    815   1120    281    377    282
201307   1652    806   1052    291    387    291
201308   1634    803   1049    290    385    290
201309   1613    800   1049    290    385    290
201310   1600    795   1046    288    383    290
201311   1582    790   1038    287    383    289
201312   1564    785   1033    286    383    289
201401   1552    780   1028    284    383    289
201402   1541    774   1025    284    382    289
201403   1521    765   1016    283    382    289
201404   1509    765   1013    282    382    289
201405   1500    765   1007    282    382    288
201406   1486    763   1004    282    381    288
201407   1436    918   1174    305    404    305
201408   1426    916   1167    305    404    305
201409   1415    910   1164    303    404    304
201410   1409    905   1162    303    403    303
201411   1396    901   1155    302    402    303
201412   1389    900   1149    302    402    301
201501   1377    895   1147    301    400    299
201502   1357    890   1146    299    400    296
201503   1344    885   1138    299    399    295
201504   1334    882   1132    297    399    294
201505   1328    880   1127    297    398    293
201506   1316    874   1120    296    398    291
201507   1306    946   1363    293    393    294
201508   1290    943   1353    290    391    292
201509   1277    939   1351    289    389    291
201510   1260    931   1350    289    388    291
201511   1246    928   1341    288    386    291
201512   1227    924   1334    288    385    291
201601   1213    915   1330    287    383    291
201602   1195    904   1325    287    380    290
201603   1187    896   1318    287    378    289
201604   1177    894   1310    285    377    286
201605   1165    890   1300    282    375    286
201606   1146    887   1287    280    373    286
201607   1392    956   1254    262    347    261
201608   1377    950   1246    262    346    261
201609   1365    944   1237    262    345    261
201610   1344    937   1228    258    342    260
201611   1330    933   1224    258    340    260
201612   1319    921   1213    258    340    259
201701   1317    918   1204    258    339    256
201702   1311    912   1195    257    338    256
201703   1297    905   1187    256    338    256
201704   1292    898   1177    255    338    253
201705   1283    896   1167    254    338    252
201706   1270    890   1161    254    337    252
201707   1488    891   1222    267    355    267
201708   1477    889   1216    264    355    267
201709   1460    883   1214    263    355    265
201710   1444    877   1208    262    353    264
201711   1431    871   1198    259    351    264
201712   1420    866   1187    259    350    262
201801   1411    862   1181    259    350    261
201802   1400    857   1174    258    349    261
201803   1387    851   1168    258    349    261
201804   1373    846   1161    255    349    260
201805   1362    841   1155    255    349    258
201806   1346    837   1148    255    349    257
201807   1526    831   1256    274    364    274
201808   1515    826   1253    272    362    272
201809   1508    823   1247    272    362    272
201810   1499    821   1242    272    361    270
201811   1485    817   1238    270    360    270
201812   1468    813   1233    269    358    269
201901   1449    811   1225    269    357    269
201902   1439    807   1217    268    356    269
201903   1425    804   1213    268    354    267
201904   1414    800   1207    268    353    267
201905   1401    797   1204    265    353    267
201906   1392    795   1202    265    353    266
201907   1328    910   1539    245    327    245
201908   1316    903   1533    244    327    241
201909   1309    899   1524    243    327    241
201910   1293    893   1519    243    327    240
201911   1272    886   1506    242    327    239
201912   1262    881   1502    242    327    238
202001   1255    875   1490    241    325    238
202002   1237    869   1480    241    325    237
202003   1227    867   1472    241    324    237
202004   1217    860   1463    241    322    237
202005   1207    854   1453    241    320    235
202006   1199    848   1443    239    320    235



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007       93.53      127.16      128.43     2921.22     3618.82     2366.57
199008       90.90      123.25      122.89     2938.46     3589.36     2305.57
199009       81.20      110.00      106.07     2732.38     3243.01     2074.54
199010       74.72      101.67       95.47     2652.96     3079.66     1891.17
199011       70.08       96.42       89.89     2615.64     3082.42     1832.61
199012       72.67      101.91       97.63     2749.91     3254.23     2003.16
199101       74.82      105.66      102.92     2790.60     3338.66     2096.14
199102       79.64      112.15      111.68     2826.99     3483.98     2278.46
199103       89.56      122.68      125.02     3012.05     3715.77     2462.24
199104       94.45      128.25      134.05     3060.42     3799.44     2544.26
199105       94.35      129.26      134.44     3073.59     3796.91     2549.80
199106       98.39      133.64      140.81     3125.94     3959.49     2689.28
199107       91.02      140.01      134.70     2231.47     3941.00     3237.06
199108       94.19      143.22      140.56     2319.82     4108.13     3415.11
199109       96.72      147.28      145.81     2370.67     4162.96     3536.77
199110       96.36      147.11      147.10     2348.65     4102.12     3451.14
199111       98.13      150.66      152.96     2392.01     4154.79     3510.18
199112       93.63      145.12      145.70     2289.38     3947.51     3420.26
199201       99.07      154.15      158.59     2484.93     4289.31     3925.01
199202      108.84      164.60      169.16     2484.96     4213.67     3855.84
199203      113.16      169.22      171.69     2522.03     4246.72     3878.45
199204      111.49      165.97      163.18     2463.71     4156.90     3753.71
199205      109.49      163.26      154.69     2529.20     4276.76     3750.15
199206      111.44      162.91      153.86     2535.12     4284.94     3769.08
199207       77.58      122.60      121.91     3040.19     4010.70     2698.13
199208       80.12      125.63      125.46     3140.91     4184.16     2811.18
199209       77.63      123.23      121.92     3054.94     4096.39     2744.34
199210       78.50      123.69      123.72     3074.26     4109.49     2796.48
199211       80.30      126.18      127.52     3086.21     4103.17     2892.16
199212       84.44      133.44      138.03     3152.61     4211.32     3033.10
199301       88.15      137.85      141.56     3215.09     4271.93     3070.39
199302       92.52      142.81      144.98     3298.92     4261.60     3075.00
199303       92.91      142.50      140.13     3391.86     4315.19     3001.14
199304       97.27      146.60      143.08     3507.29     4394.57     3049.76
199305       95.08      143.03      138.62     3466.40     4289.03     2926.05
199306       99.52      147.06      145.90     3525.64     4380.77     3046.18
199307       86.81      115.41      127.77     3420.83     3418.05     3173.54
199308       88.62      117.14      127.54     3409.80     3428.95     3121.15
199309       92.39      121.78      133.29     3526.12     3554.76     3232.67
199310       94.33      123.61      136.87     3547.01     3495.53     3227.46
199311       98.52      127.17      141.61     3623.21     3542.95     3282.05
199312       95.33      123.66      137.01     3521.23     3479.31     3259.30
199401       97.68      127.71      140.42     3587.16     3545.36     3306.70
199402      102.17      130.63      144.44     3716.15     3648.32     3402.32
199403      101.00      129.95      143.70     3589.63     3522.62     3351.39
199404       96.52      124.64      134.63     3443.16     3362.23     3184.73
199405       97.02      125.40      133.58     3492.46     3408.02     3175.45
199406       96.22      124.72      131.36     3519.00     3441.20     3216.55
199407       81.78      110.49      110.89     3417.17     2865.77     2600.41
199408       82.94      111.87      112.60     3530.66     2945.85     2685.90
199409       86.83      115.75      119.08     3654.00     3052.09     2843.30
199410       87.95      115.86      119.76     3587.07     2987.67     2759.90
199411       87.58      115.72      119.73     3645.62     3027.35     2824.35
199412       83.71      111.29      114.55     3478.13     2927.41     2696.38
199501       84.62      113.36      114.82     3529.64     2966.19     2735.15
199502       84.70      112.96      114.28     3588.75     3044.72     2786.23
199503       87.18      116.82      118.07     3729.97     3142.10     2927.52
199504       89.03      117.81      122.05     3871.21     3202.23     2999.47
199505       92.45      120.10      124.42     4004.70     3281.31     3059.16
199506       94.53      122.34      126.51     4159.86     3397.61     3164.75
199507       98.11      126.86      120.40     3969.13     4031.11     2735.90
199508      103.82      132.61      129.43     4080.42     4166.14     2899.31
199509      108.58      135.76      130.97     4119.00     4200.73     2906.62
199510      111.82      138.48      133.46     4287.72     4393.54     2982.02
199511      105.54      132.58      125.28     4254.42     4356.78     2964.64
199512      109.42      138.07      129.93     4451.52     4574.53     3026.27
199601      113.13      139.69      130.90     4542.38     4669.87     2991.08
199602      115.57      140.04      130.14     4718.86     4830.99     3060.25
199603      117.66      144.23      135.62     4755.68     4874.28     3139.68
199604      119.10      147.64      139.17     4823.62     4902.53     3173.11
199605      127.12      155.02      150.76     4884.82     4963.36     3295.92
199606      135.64      161.61      159.16     4954.19     5024.04     3413.16
199607      114.61      140.68      149.94     5045.02     4558.26     3002.75
199608      106.91      131.27      131.88     4788.63     4376.76     2804.49
199609      111.83      137.94      141.08     4860.99     4555.03     2929.91
199610      114.92      142.53      146.41     5055.81     4799.76     3169.26
199611      115.43      143.74      141.57     5172.46     4919.83     3165.58
199612      119.20      148.97      145.00     5513.63     5255.13     3433.54
199701      122.11      151.51      146.40     5531.27     5114.34     3361.22
199702      127.82      156.15      152.31     5787.83     5394.84     3608.67
199703      127.41      154.41      143.55     5800.78     5510.12     3475.53
199704      122.14      148.78      132.79     5592.91     5258.63     3289.49
199705      120.39      148.10      128.48     5722.84     5586.89     3514.22
199706      132.03      161.98      146.91     6066.28     5926.92     3837.83
199707      128.67      176.54      171.26     6117.49     6730.58     4311.75
199708      135.85      186.02      180.78     6563.13     7234.85     4834.94
199709      138.68      191.70      185.83     6320.27     6846.72     4721.30
199710      148.22      207.18      203.37     6684.43     7263.23     4978.97
199711      143.76      200.19      192.31     6458.53     7090.46     4773.74
199712      142.82      197.69      182.37     6771.81     7385.30     4845.85
199801      141.94      198.14      182.28     7019.48     7558.63     4806.49
199802      141.58      195.64      179.78     6989.35     7600.53     4958.07
199803      150.86      209.97      194.96     7393.45     8179.67     5425.80
199804      158.27      216.95      205.21     7730.95     8752.02     5647.27
199805      161.67      221.21      206.87     7728.42     8918.50     5776.94
199806      156.21      212.51      192.93     7620.67     8801.81     5530.80
199807      154.90      221.26      221.67     9365.28     9723.74     5991.53
199808      145.50      205.54      203.26     9166.42     9669.27     5832.61
199809      119.16      168.54      152.24     8061.06     8189.70     4703.31
199810      125.75      178.00      164.69     8523.92     8637.48     5098.95
199811      129.19      185.57      172.19     9206.60     9338.13     5432.24
199812      138.24      196.42      183.92     9721.97     9853.74     5821.15
199901      143.44      203.61      196.15     9911.44    10567.69     6370.83
199902      147.04      202.02      205.94    10004.10    10949.41     6968.02
199903      140.25      189.49      186.56     9793.99    10664.46     6488.46
199904      140.34      188.09      193.18    10142.86    10924.75     6953.26
199905      152.51      203.36      215.21    10740.29    11443.75     7189.52
199906      156.15      209.20      213.18    10632.02    11205.98     6983.91
199907      178.08      273.86      273.54     9983.75    15452.77    12131.62
199908      178.53      269.52      265.27     9679.79    15106.86    11702.47
199909      176.11      262.53      255.98     9489.67    15239.01    11643.51
199910      175.53      261.04      258.43     9148.18    14813.19    11521.66
199911      175.47      256.92      259.74     9700.59    15855.87    12337.16
199912      184.77      265.69      281.37     9591.02    16213.17    13140.62
200001      204.44      284.94      320.64     9882.85    17044.57    14993.64
200002      208.60      275.85      314.86     9743.69    16398.27    14065.98
200003      249.07      305.56      382.79     9475.47    16253.62    14763.52
200004      227.39      297.80      359.52    10455.66    17629.38    16144.42
200005      211.50      293.42      311.57    10358.52    17509.72    14489.98
200006      199.51      284.23      292.42    10090.93    17462.21    13562.01
200007      230.70      290.74      355.96    10674.40    17713.50    16592.03
200008      228.40      289.15      332.80    10662.76    17649.51    16089.60
200009      248.16      307.80      352.39    11317.83    19022.95    17765.70
200010      244.36      304.61      322.48    11221.91    18702.67    15651.94
200011      236.79      295.46      283.34    11339.06    18555.42    14810.85
200012      220.15      276.96      229.23    11030.79    17319.77    11986.19
200101      238.14      303.99      239.47    11571.94    18023.20    11132.47
200102      247.87      316.22      276.91    11621.11    18236.28    12159.37
200103      240.28      302.57      240.10    11289.56    16758.77     9795.09
200104      234.01      291.46      216.38    10908.65    15613.29     8640.72
200105      252.53      310.94      245.39    11615.46    16681.05     9933.18
200106      264.50      324.45      261.38    12021.50    16847.22     9778.37
200107      206.48      296.04      294.99    11534.71    14485.27    13317.04
200108      201.77      292.83      261.93    11467.22    14523.61    12760.02
200109      202.02      283.73      239.16    11087.09    13855.80    11363.77
200110      175.47      250.89      195.11    10352.70    12887.99     9905.62
200111      184.52      263.78      220.62    10483.16    12935.58    10559.35
200112      197.88      283.42      244.04    11067.61    13980.86    11625.84
200201      211.22      301.77      261.83    11390.00    14299.34    11681.24
200202      216.06      302.18      251.53    11385.44    14138.63    11460.15
200203      217.48      302.03      232.03    11439.65    13952.21    10876.68
200204      237.27      324.82      254.48    11922.71    14482.70    11403.53
200205      247.25      338.16      244.39    11522.08    13762.40    10303.17
200206      246.75      332.58      231.94    11649.37    13774.22     9950.22
200207      178.58      288.22      298.60     9450.66    12697.10     9539.21
200208      153.86      255.37      256.20     8542.74    11947.11     8717.24
200209      155.39      256.35      257.86     8562.20    12040.61     8800.86
200210      144.53      241.35      239.67     7577.60    10799.08     7967.83
200211      152.32      248.32      249.14     8208.52    11704.03     8594.55
200212      170.72      263.96      272.71     8963.07    12297.59     8875.40
200301      162.64      255.53      261.92     8330.56    11652.29     8453.45
200302      161.49      253.76      256.19     8184.37    11315.93     8257.22
200303      157.70      246.63      252.30     8005.97    11087.56     8224.02
200304      160.12      250.89      252.79     7983.37    11218.87     8326.20
200305      177.25      275.45      277.21     8455.93    12089.95     9045.91
200306      199.91      300.76      310.17     9197.98    12549.62     9659.14
200307      209.08      316.39      307.45     8560.12    12577.36    11334.81
200308      225.50      332.61      325.13     8716.01    12859.87    11506.64
200309      241.11      345.78      342.15     9100.55    13104.67    11660.89
200310      243.11      342.67      335.83     8845.92    13081.85    11580.81
200311      267.66      372.09      364.50     9565.38    13758.35    12145.85
200312      280.42      386.41      375.94     9725.75    13936.89    12213.28
200401      292.01      395.43      384.21    10196.90    14546.77    12790.65
200402      312.82      407.18      395.16    10391.93    14775.62    13097.33
200403      313.88      416.59      402.88    10471.69    15110.89    13283.07
200404      316.37      421.31      409.14    10117.08    15047.37    13072.93
200405      299.63      408.87      392.13     9845.82    14721.40    13004.73
200406      304.51      411.32      399.47    10025.62    14839.67    13154.61
200407      274.35      401.09      377.63     9008.25    15065.56    10001.46
200408      255.69      382.70      352.23     8605.04    14657.54     9620.64
200409      252.53      382.54      348.81     8602.08    14717.29     9625.11
200410      265.36      402.14      372.89     8745.11    14892.46     9911.34
200411      270.35      409.76      380.92     9004.92    15070.63     9990.65
200412      302.21      452.48      427.01     9391.62    15670.27    10349.18
200501      315.29      465.75      439.04     9689.76    16218.19    10690.66
200502      302.15      450.90      427.63     9336.60    15969.48    10332.57
200503      310.83      460.61      437.69     9506.78    16423.84    10448.22
200504      303.07      450.20      422.81     9462.23    16185.78    10251.89
200505      283.93      420.47      398.13     9232.35    15794.01    10092.76
200506      302.57      444.36      419.41     9556.25    16211.49    10583.82
200507      309.99      427.09      405.45    10014.72    15161.12    10346.75
200508      330.17      452.91      434.74    10363.21    15777.02    10930.95
200509      330.08      450.15      431.43    10278.03    15701.08    10902.54
200510      336.75      455.60      440.53    10383.26    15678.89    11211.25
200511      324.41      443.97      419.57    10106.39    15320.34    11091.77
200512      340.85      465.79      443.06    10541.38    15853.96    11614.18
200601      343.26      462.36      443.80    10586.68    15882.38    11755.37
200602      375.46      500.41      488.89    10925.27    16388.59    12240.88
200603      380.02      499.25      480.36    11021.68    16388.00    12132.23
200604      393.04      524.64      503.55    11163.63    16686.45    12317.06
200605      395.32      534.22      514.01    11325.34    16870.63    12546.81
200606      374.02      513.35      482.93    11054.08    16526.27    11976.24
200607      327.57      438.42      433.51    13838.95    14393.05     8880.80
200608      319.06      426.90      416.84    13846.75    14450.50     8859.29
200609      330.73      441.54      427.14    14357.12    14714.45     8963.88
200610      332.52      444.09      422.81    14752.83    14930.23     9084.54
200611      354.43      464.06      447.15    15265.68    15416.91     9520.10
200612      363.53      473.23      455.04    15441.74    15760.00     9879.22
200701      367.22      479.03      453.39    15781.82    15930.15     9809.21
200702      377.03      482.75      456.75    15879.04    16237.37    10065.28
200703      376.63      480.80      456.78    15478.71    16025.02     9969.65
200704      381.67      489.08      464.45    15612.23    16185.55    10184.54
200705      395.10      496.71      480.15    16457.04    16878.96    10504.96
200706      407.10      515.06      501.42    17040.93    17474.16    11157.54
200707      367.03      512.09      497.13    14781.63    15840.03    14429.18
200708      344.20      480.70      472.54    14280.20    15448.87    14257.79
200709      341.54      484.64      467.71    14458.98    15603.44    14566.05
200710      345.69      488.10      487.54    14789.39    16322.69    15495.60
200711      354.20      496.63      506.86    15274.26    16712.80    15903.66
200712      327.37      457.14      457.60    14491.47    16113.65    15113.00
200801      327.57      454.09      460.28    14343.42    16055.51    15241.09
200802      303.62      431.07      417.78    13516.85    15239.26    14102.22
200803      295.41      421.00      413.90    13077.64    14932.11    13955.70
200804      296.26      422.44      403.16    12894.62    14798.49    13775.14
200805      304.23      433.74      421.02    13327.01    15560.00    14693.45
200806      320.64      448.80      446.12    13735.06    15710.47    15236.51
200807      306.49      442.46      434.00    12888.63    17915.17    12925.93
200808      316.17      453.54      427.63    12832.92    17673.53    12481.27
200809      329.01      471.74      437.11    13080.51    17817.85    12439.41
200810      303.51      432.81      377.64    12085.00    16355.18    10666.35
200811      240.83      343.65      283.22    10112.34    13402.15     8545.39
200812      212.28      303.50      244.73     9514.13    12374.66     7708.10
200901      223.51      316.82      261.52     9625.50    12425.79     7833.79
200902      200.99      284.37      242.28     8928.83    11366.70     7485.23
200903      176.39      253.22      216.79     7997.18    10125.30     6935.51
200904      194.11      276.94      238.86     8521.13    10987.17     7339.67
200905      229.44      323.43      279.63     9252.01    11977.17     8228.86
200906      243.33      336.35      302.89     9772.49    12674.41     8998.12
200907      245.89      324.58      335.92    11267.95    11433.61    10911.58
200908      278.17      354.97      368.41    12154.51    12361.11    11737.59
200909      296.32      365.68      376.44    12606.04    12604.82    12034.01
200910      320.23      390.38      406.77    12978.37    13095.31    12684.08
200911      296.37      371.04      382.99    12708.20    12617.54    12461.69
200912      309.42      384.86      402.00    13250.61    13407.89    13187.15
201001      338.84      413.12      434.41    13427.20    13696.87    13700.74
201002      330.95      403.11      419.71    13030.24    13288.80    12972.48
201003      351.53      423.44      440.57    13456.30    13723.42    13468.22
201004      383.80      457.08      469.16    14260.30    14460.22    14427.58
201005      411.63      485.91      488.99    14509.31    14674.85    14663.58
201006      374.25      451.62      450.48    13442.31    13557.42    13321.85
201007      295.15      421.74      434.49    10217.94    13093.16    12333.01
201008      318.98      452.88      458.96    11001.51    14075.24    13144.38
201009      295.57      424.54      432.24    10261.29    13472.92    12820.55
201010      336.82      473.06      487.82    11198.14    14650.00    14125.53
201011      354.04      492.43      508.81    11644.73    15268.34    14595.02
201012      372.86      514.27      527.86    11799.50    15342.51    14546.30
201101      408.82      553.21      569.79    12814.87    16249.81    15342.54
201102      414.30      550.37      569.33    13167.21    16620.70    15567.36
201103      439.56      583.75      604.04    13673.28    17244.24    16209.49
201104      454.54      601.39      610.09    13711.36    17296.76    16285.15
201105      464.16      620.94      624.37    14016.73    17934.20    16487.88
201106      451.46      607.10      608.16    13687.72    17789.13    16339.15
201107      363.48      618.85      555.86    14433.10    15702.98    15625.94
201108      351.50      597.68      539.31    13907.21    15265.06    15638.29
201109      316.89      551.79      490.62    13096.99    14360.53    14757.50
201110      278.05      488.48      424.62    12016.68    13131.90    13632.63
201111      319.90      560.72      486.35    13318.77    14676.50    15136.26
201112      319.70      559.10      474.11    13282.67    14622.33    15063.40
201201      323.56      561.59      467.42    13609.63    14719.89    14822.96
201202      351.97      599.63      506.39    14096.86    15488.39    15738.53
201203      361.43      613.35      519.57    14742.75    16044.01    16600.55
201204      370.37      624.41      520.67    15177.32    16380.03    17047.94
201205      365.92      615.81      506.60    15188.67    16223.47    16968.18
201206      344.15      573.29      463.54    14447.39    15022.21    15643.08
201207      388.64      579.28      501.00    14401.66    18766.07    14385.84
201208      384.81      577.60      495.99    14607.54    19013.11    14523.87
201209      401.89      591.73      517.57    14950.36    19397.28    15163.81
201210      418.83      614.37      536.66    15494.75    19871.61    15506.87
201211      411.95      608.95      521.60    15403.01    19664.89    14946.51
201212      420.49      614.56      517.52    15532.64    19623.45    15107.39
201301      433.08      628.28      532.59    15714.25    19859.73    15194.93
201302      461.72      665.05      559.04    16771.20    20918.51    15706.32
201303      463.58      665.65      552.54    16973.58    21171.71    15677.12
201304      489.31      696.90      572.69    17719.34    21968.47    15973.52
201305      490.98      688.65      562.09    17935.60    22287.58    16252.03
201306      514.85      713.54      584.78    18313.06    22782.88    16728.08
201307      443.78      718.73      647.97    19428.86    20985.68    15154.88
201308      483.27      767.05      690.32    20433.72    22040.74    16265.37
201309      470.84      744.76      683.46    19778.99    21277.71    16112.04
201310      496.92      786.37      725.08    20421.96    22077.76    16856.25
201311      511.86      810.24      738.85    21327.66    22955.54    17571.41
201312      534.65      840.28      762.07    21845.47    23561.22    18002.93
201401      546.55      860.71      773.93    22486.90    24031.66    18640.63
201402      532.33      825.55      758.15    21473.52    23209.47    18182.58
201403      561.88      863.41      801.87    22457.46    24146.05    19131.91
201404      560.24      871.86      789.92    22688.04    24589.91    18773.54
201405      543.62      853.68      766.61    22971.65    24671.92    18754.35
201406      544.69      861.37      767.87    23204.73    25132.51    19405.73
201407      516.67      861.85      789.95    19534.36    25904.14    19258.23
201408      492.70      814.43      731.84    19039.83    25350.15    19220.79
201409      516.69      851.06      764.97    19831.08    26204.97    20186.48
201410      481.69      802.60      719.24    19372.44    25597.40    19913.09
201411      499.97      840.28      747.61    19863.52    26006.24    20273.60
201412      500.66      841.85      746.32    20375.72    26423.49    20958.64
201501      504.46      857.29      758.63    20506.58    26436.55    20656.14
201502      474.18      819.09      723.28    19679.02    25343.34    20382.59
201503      504.35      864.80      781.82    20776.80    26691.28    21930.36
201504      506.94      872.83      789.61    20463.88    26273.89    21472.01
201505      501.79      865.25      784.51    20674.10    26578.49    21897.81
201506      505.95      875.83      800.82    20970.44    26650.27    22167.12
201507      507.47      846.56      773.67    28160.59    23122.88    18717.55
201508      477.33      822.72      754.36    28447.71    23565.69    19100.06
201509      455.48      781.08      704.41    26720.46    22177.24    17960.04
201510      422.42      755.88      655.94    25860.21    21599.87    17248.59
201511      449.69      797.54      687.38    28012.41    23023.81    18836.02
201512      463.78      814.36      710.60    28006.50    22969.53    18961.21
201601      438.19      775.44      668.47    27371.83    22537.96    18424.47
201602      403.75      723.00      595.38    26062.86    21434.68    17046.28
201603      416.15      742.59      593.45    26194.79    21555.64    16747.61
201604      460.54      792.74      642.36    27971.57    23026.77    18132.02
201605      488.88      813.32      664.23    28634.11    23407.49    17836.46
201606      491.33      821.47      675.89    28674.99    23635.05    18455.35
201607      554.47      836.83      674.54    25869.45    23741.42    25691.94
201608      590.07      874.59      717.65    26500.76    24570.01    27026.84
201609      600.95      880.58      732.15    26403.49    24751.01    27019.07
201610      618.05      891.77      741.25    26535.18    24635.17    27348.52
201611      588.13      860.60      699.02    26034.47    24417.07    26704.73
201612      659.30      952.70      748.28    27165.46    25664.97    27170.14
201701      669.27      979.40      758.06    27635.09    26208.63    27653.20
201702      678.36      982.26      771.98    27857.28    26712.59    28782.01
201703      673.49      998.77      789.36    28679.62    27626.60    29772.40
201704      673.66      990.07      799.71    28747.42    27453.83    30326.74
201705      665.81      999.54      807.46    28867.52    27609.08    30971.91
201706      651.27      975.16      800.23    28877.49    27902.31    31687.13
201707      592.60      938.44      863.51    26250.71    26540.31    32512.01
201708      605.84      946.80      872.09    26663.12    26791.53    33539.12
201709      598.48      933.50      867.10    26006.10    26703.00    34081.79
201710      636.39      983.80      915.50    26879.47    27546.27    34456.92
201711      632.12      998.07      926.71    27117.24    27887.04    36229.55
201712      646.62     1025.84      954.25    27976.76    28887.28    37158.77
201801      660.59     1024.71      967.34    28553.06    29236.68    37388.06
201802      686.10     1041.83      998.45    29794.03    30652.73    40162.89
201803      654.83      989.35      960.23    27862.84    29326.83    39424.57
201804      649.40      996.80      972.02    27693.47    28590.39    38283.41
201805      662.98     1014.13      977.00    27860.78    28461.55    38846.47
201806      700.05     1060.86     1028.51    28118.30    28664.73    40695.06
201807      672.47     1198.54      839.87    29175.81    27522.87    36059.83
201808      679.69     1226.35      844.70    30477.31    28533.88    37361.80
201809      699.18     1261.14      882.62    30621.11    29100.72    39636.23
201810      692.33     1231.15      865.19    30734.66    29272.78    39857.05
201811      617.71     1109.25      755.79    28983.07    27354.25    36178.80
201812      617.14     1126.03      749.17    29363.72    28285.92    36308.31
201901      543.95      998.33      667.12    26551.82    25581.19    33039.27
201902      603.11     1102.29      746.99    28682.93    27630.48    36204.32
201903      632.08     1141.77      801.16    29524.81    28749.60    37526.68
201904      619.47     1095.09      789.96    29578.83    28785.32    38581.42
201905      637.44     1137.15      813.44    30755.55    29903.04    40539.51
201906      588.94     1050.13      750.29    28952.08    27934.81    37606.39
201907      677.30     1146.34      825.43    39012.92    34960.44    33364.77
201908      681.81     1161.77      821.85    39472.51    35271.65    34208.00
201909      638.47     1106.17      782.01    38508.38    34716.33    33342.44
201910      661.33     1139.13      786.16    39521.41    35534.45    33048.24
201911      675.20     1163.27      806.75    40271.67    36133.78    34025.03
201912      702.26     1197.35      851.29    41604.52    37428.36    35314.91
202001      739.28     1232.64      882.35    43291.58    38385.08    36029.25
202002      703.51     1179.32      858.03    42679.19    38390.33    36851.28
202003      638.17     1064.58      793.18    38610.54    35215.91    34476.70
202004      481.08      815.57      609.99    33677.12    30070.89    30549.55
202005      576.84      925.86      718.09    38097.93    33408.40    35536.52
202006      616.46      970.56      785.20    39599.40    35078.19    37847.52
