cmtcode,date,value
2000006,1981-09-30,7.5305354027000E-01
2000006,1981-10-30,5.8208002916781E+00
2000006,1981-11-30,1.0213703880804E+01
2000006,1981-12-31,-4.6192458118085E+00
2000006,1982-01-29,1.3268456552438E+00
2000006,1982-02-26,1.7454380768749E+00
2000006,1982-03-31,4.9324982368944E-01
2000006,1982-04-30,3.0065875492395E+00
2000006,1982-05-28,2.3386391568915E+00
2000006,1982-06-30,-2.3274960686970E+00
2000006,1982-07-30,5.4335182156886E+00
2000006,1982-08-31,5.0175233492906E+00
2000006,1982-09-30,4.1261861726164E+00
2000006,1982-10-29,5.9906618442285E+00
2000006,1982-11-30,-1.4307092525464E-01
2000006,1982-12-31,2.6881757371913E+00
2000006,1983-01-31,-7.7334720663244E-01
2000006,1983-02-28,3.3134282638957E+00
2000006,1983-03-31,-6.0749172887876E-01
2000006,1983-04-29,2.0985491919760E+00
2000006,1983-05-31,-1.9481371396475E+00
2000006,1983-06-30,7.6013796336594E-02
2000006,1983-07-29,-2.4965117096136E+00
2000006,1983-08-31,-2.1394761170665E-01
2000006,1983-09-30,3.1062274729676E+00
2000006,1983-10-31,3.3622217367029E-01
2000006,1983-11-30,1.2548367640731E+00
2000006,1983-12-30,8.3270880173276E-03
2000006,1984-01-31,2.0566194837635E+00
2000006,1984-02-29,-9.2276511799532E-01
2000006,1984-03-30,-1.2585927424603E+00
2000006,1984-04-30,-2.0400154573858E-01
2000006,1984-05-31,-3.1059536270167E+00
2000006,1984-06-29,1.2310814984777E+00
2000006,1984-07-31,4.8404672652777E+00
2000006,1984-08-31,1.3866406366508E+00
2000006,1984-09-28,2.3683722081297E+00
2000006,1984-10-31,4.3561969195336E+00
2000006,1984-11-30,1.4404028200989E+00
2000006,1984-12-31,1.2776501561572E+00
2000006,1985-01-31,2.8506946214271E+00
2000006,1985-02-28,-2.3333094871682E+00
2000006,1985-03-29,1.7254292979756E+00
2000006,1985-04-30,2.5648261894485E+00
2000006,1985-05-31,5.8955035727175E+00
2000006,1985-06-28,7.0493454179255E-01
2000006,1985-07-31,-6.5998812330868E-01
2000006,1985-08-30,2.5752492731781E+00
2000006,1985-09-30,8.4296942779081E-01
2000006,1985-10-31,2.0172577621408E+00
2000006,1985-11-29,2.6254237664122E+00
2000006,1985-12-31,4.0481271844360E+00
2000006,1986-01-31,2.5475775718049E-01
2000006,1986-02-28,4.6833244448129E+00
2000006,1986-03-31,4.4438713724922E+00
2000006,1986-04-30,7.5185559709860E-02
2000006,1986-05-30,-2.7768083488227E+00
2000006,1986-06-30,3.7872246317507E+00
2000006,1986-07-31,1.0450611360765E+00
2000006,1986-08-29,3.2869930563752E+00
2000006,1986-09-30,-2.0071864818714E+00
2000006,1986-10-31,1.8360932639163E+00
2000006,1986-11-28,1.4204123893528E+00
2000006,1986-12-31,7.8108101612647E-02
2000006,1987-01-30,1.4492753623188E+00
2000006,1987-02-27,6.8242408627913E-01
2000006,1987-03-31,-1.0842854766986E+00
2000006,1987-04-30,-2.7785236939571E+00
2000006,1987-05-29,-6.0412310143582E-01
2000006,1987-06-30,1.1571286239818E+00
2000006,1987-07-31,-2.0577885470066E-01
2000006,1987-08-31,-7.0411344186776E-01
2000006,1987-09-30,-2.3494919706011E+00
2000006,1987-10-30,3.7532515793385E+00
2000006,1987-11-30,6.9311686176198E-01
2000006,1987-12-31,1.4413726239093E+00
2000006,1988-01-29,3.7401962487981E+00
2000006,1988-02-29,1.3221603489338E+00
2000006,1988-03-31,-1.4056641585487E+00
2000006,1988-04-29,-6.1179889634016E-01
2000006,1988-05-31,-8.3215911103175E-01
2000006,1988-06-30,2.5642140977403E+00
2000006,1988-07-29,-8.0580177276391E-01
2000006,1988-08-31,3.6155978191156E-02
2000006,1988-09-30,2.5344424226670E+00
2000006,1988-10-31,2.0002535175561E+00
2000006,1988-11-30,-1.6581451547123E+00
2000006,1988-12-30,-2.7177451396102E-01
2000006,1989-01-31,1.7462395254085E+00
2000006,1989-02-28,-1.1268616743032E+00
2000006,1989-03-31,8.6115624805377E-01
2000006,1989-04-28,2.3454808095324E+00
2000006,1989-05-31,2.8241589330443E+00
2000006,1989-06-30,3.6543859904295E+00
2000006,1989-07-31,3.0298671867874E+00
2000006,1989-08-31,-2.5502856721836E+00
2000006,1989-09-29,2.3628822931950E-01
2000006,1989-10-31,3.0159523189619E+00
2000006,1989-11-30,1.1647847597638E+00
2000006,1989-12-29,-1.1001256777877E-01
2000006,1990-01-31,-1.5757320863392E+00
2000006,1990-02-28,-1.3344195977076E-01
2000006,1990-03-30,4.7226900713478E-02
2000006,1990-04-30,-1.1241125872185E+00
2000006,1990-05-31,2.9453322620004E+00
2000006,1990-06-29,1.5507364975450E+00
2000006,1990-07-31,1.6660159008399E+00
2000006,1990-08-31,-1.5252940926519E+00
2000006,1990-09-28,8.7746787840802E-01
2000006,1990-10-31,1.8759221298098E+00
2000006,1990-11-30,2.2799050101094E+00
2000006,1990-12-31,1.5587398272505E+00
2000006,1991-01-31,1.3237501556775E+00
2000006,1991-02-28,5.3371119685525E-01
2000006,1991-03-28,1.5732657084205E-01
2000006,1991-04-30,1.0433411083075E+00
2000006,1991-05-31,5.2563635145841E-01
2000006,1991-06-28,-3.8655656439828E-01
2000006,1991-07-31,1.3467117682085E+00
2000006,1991-08-30,2.4982193403148E+00
2000006,1991-09-30,2.6395378233878E+00
2000006,1991-10-31,1.2008368455302E+00
2000006,1991-11-29,1.2854220295259E+00
2000006,1991-12-31,3.9717067326601E+00
2000006,1992-01-31,-2.3310423492577E+00
2000006,1992-02-28,2.6638746842529E-01
2000006,1992-03-31,-5.8707171893148E-01
2000006,1992-04-30,6.9398173924419E-01
2000006,1992-05-29,2.1760346455650E+00
2000006,1992-06-30,1.9052580776103E+00
2000006,1992-07-31,3.0483138455362E+00
2000006,1992-08-31,1.2098181302803E+00
2000006,1992-09-30,1.9788033270727E+00
2000006,1992-10-30,-1.8279884950937E+00
2000006,1992-11-30,-7.1732074620367E-01
2000006,1992-12-31,1.8633089170047E+00
2000006,1993-01-29,2.8823067963011E+00
2000006,1993-02-26,2.3337832547902E+00
2000006,1993-03-31,3.5957023204723E-01
2000006,1993-04-30,8.9085939214631E-01
2000006,1993-05-28,-8.1801219336699E-02
2000006,1993-06-30,2.6329917703632E+00
2000006,1993-07-30,1.8386033382495E-01
2000006,1993-08-31,2.3830503450723E+00
2000006,1993-09-30,6.4353354376916E-01
2000006,1993-10-29,8.7243652748177E-02
2000006,1993-11-30,-1.2476812100441E+00
2000006,1993-12-31,1.2995900067841E+00
2000006,1994-01-31,7.4715521960424E-01
2000006,1994-02-28,-2.6585513621245E+00
2000006,1994-03-31,-2.8771595488769E+00
2000006,1994-04-29,-8.6009004530317E-01
2000006,1994-05-31,6.9575277785118E-02
2000006,1994-06-30,-3.5374276948489E-01
2000006,1994-07-29,2.0564986750282E+00
2000006,1994-08-31,2.2366939879462E-01
2000006,1994-09-30,-1.8303582994378E+00
2000006,1994-10-31,-2.9689252490599E-01
2000006,1994-11-30,-3.4313223694023E-01
2000006,1994-12-30,6.3062305557890E-01
2000006,1995-01-31,1.7772517595472E+00
2000006,1995-02-28,2.2791763459816E+00
2000006,1995-03-31,9.0255426967061E-01
2000006,1995-04-28,1.6277099656856E+00
2000006,1995-05-31,4.7172959031644E+00
2000006,1995-06-30,8.4893895236463E-01
2000006,1995-07-31,-4.9864256560934E-01
2000006,1995-08-31,1.3133844810871E+00
2000006,1995-09-29,1.0517734208301E+00
2000006,1995-10-31,1.3877883622748E+00
2000006,1995-11-30,1.7123045046213E+00
2000006,1995-12-29,1.5735731743483E+00
2000006,1996-01-31,6.7160663585550E-01
2000006,1996-02-29,-2.3606489437615E+00
2000006,1996-03-29,-1.2302646452444E+00
2000006,1996-04-30,-7.9306592742954E-01
2000006,1996-05-31,-4.1162464179306E-01
2000006,1996-06-28,1.4370564812137E+00
2000006,1996-07-31,2.1464454792256E-01
2000006,1996-08-30,-4.1410237893097E-01
2000006,1996-09-30,1.8549773200140E+00
2000006,1996-10-31,2.2910206505245E+00
2000006,1996-11-29,2.0154633032122E+00
2000006,1996-12-31,-1.5192569684406E+00
2000006,1997-01-31,3.0482032317436E-01
2000006,1997-02-28,-1.7086526567400E-01
2000006,1997-03-31,-1.3425131465756E+00
2000006,1997-04-30,1.6207834936729E+00
2000006,1997-05-30,1.0217786353882E+00
2000006,1997-06-30,1.1816682562634E+00
2000006,1997-07-31,3.2594786794374E+00
2000006,1997-08-29,-1.2637303452726E+00
2000006,1997-09-30,1.8268835147624E+00
2000006,1997-10-31,1.7924549558007E+00
2000006,1997-11-28,1.8860993455064E-01
2000006,1997-12-31,1.3405459483943E+00
2000006,1998-01-30,1.8328259289413E+00
2000006,1998-02-27,-4.2105075970115E-01
2000006,1998-03-31,2.0370708683462E-01
2000006,1998-04-30,3.6469174048438E-01
2000006,1998-05-29,1.0230026384674E+00
2000006,1998-06-30,1.0974177739776E+00
2000006,1998-07-31,3.9969263636265E-01
2000006,1998-08-31,3.4741907149153E+00
2000006,1998-09-30,4.0363363925829E+00
2000006,1998-10-30,-2.0490333841399E-01
2000006,1998-11-30,-7.8515885236452E-01
2000006,1998-12-31,4.5338923918147E-01
2000006,1999-01-29,3.5393871271762E-01
2000006,1999-02-26,-3.3059756263277E+00
2000006,1999-03-31,4.9325867069370E-01
2000006,1999-04-30,3.6848313052425E-01
2000006,1999-05-28,-1.6907555611012E+00
2000006,1999-06-30,6.5562682896803E-02
2000006,1999-07-30,-5.4853064540348E-01
2000006,1999-08-31,2.0562006327539E-02
2000006,1999-09-30,1.0356697945614E+00
2000006,1999-10-29,-3.0236852643558E-02
2000006,1999-11-30,-1.2063268675163E-01
2000006,1999-12-31,-8.3954896198026E-01
2000006,2000-01-31,-5.0522771515616E-01
2000006,2000-02-29,9.5054562176858E-01
2000006,2000-03-31,2.7027415010764E+00
2000006,2000-04-28,-6.7166572112182E-01
2000006,2000-05-31,5.8359059971167E-01
2000006,2000-06-30,1.9042024401265E+00
2000006,2000-07-31,8.5907452900191E-01
2000006,2000-08-31,1.5842981413065E+00
2000006,2000-09-29,7.0166948947495E-01
2000006,2000-10-31,9.3387927812483E-01
2000006,2000-11-30,2.4854893200025E+00
2000006,2000-12-29,2.3028471321396E+00
2000006,2001-01-31,1.1923358475274E+00
2000006,2001-02-28,1.2848542967770E+00
2000006,2001-03-30,6.7633256105720E-01
2000006,2001-04-30,-1.5447462335616E+00
2000006,2001-05-31,3.1357406037894E-01
2000006,2001-06-29,1.5806897374464E-01
2000006,2001-07-31,2.8164330805574E+00
2000006,2001-08-31,1.4633541259212E+00
2000006,2001-09-28,2.5210886199326E+00
2000006,2001-10-31,2.8630608467812E+00
2000006,2001-11-30,-2.9733184118849E+00
2000006,2001-12-31,-1.2400316212533E+00
2000006,2002-01-31,5.7786375760585E-01
2000006,2002-02-28,1.2980382258610E+00
2000006,2002-03-28,-2.9494718302714E+00
2000006,2002-04-30,2.8622323321444E+00
2000006,2002-05-31,1.1314980817843E+00
2000006,2002-06-28,1.8485212479304E+00
2000006,2002-07-31,3.0141271403726E+00
2000006,2002-08-30,2.2089393419391E+00
2000006,2002-09-30,3.6018719705833E+00
2000006,2002-10-31,-8.4352205026561E-01
2000006,2002-11-29,-1.9251403336383E+00
2000006,2002-12-31,3.4456350874364E+00
2000006,2003-01-31,-7.1638102341736E-01
2000006,2003-02-28,2.1520930053624E+00
2000006,2003-03-31,-2.2525055095069E-01
2000006,2003-04-30,2.4004398892238E-01
2000006,2003-05-30,3.3749608276768E+00
2000006,2003-06-30,-4.8856428346666E-01
2000006,2003-07-31,-4.6951543367550E+00
2000006,2003-08-29,-6.5295362814435E-02
2000006,2003-09-30,4.0349887133183E+00
2000006,2003-10-31,-1.8578790344453E+00
2000006,2003-11-28,-9.4245377264035E-03
2000006,2003-12-31,1.1373347408636E+00
2000006,2004-01-30,9.4436919865302E-01
2000006,2004-02-27,1.5920315635962E+00
2000006,2004-03-31,1.2258302976010E+00
2000006,2004-04-30,-4.0496152911889E+00
2000006,2004-05-28,-4.9160564747765E-01
2000006,2004-06-30,8.7326018762897E-01
2000006,2004-07-30,9.5904124892997E-01
2000006,2004-08-31,2.6442999279084E+00
2000006,2004-09-30,2.0404307576045E-01
2000006,2004-10-29,8.9935517930539E-01
2000006,2004-11-30,-1.8027574908277E+00
2000006,2004-12-31,1.1803284975981E+00
2000006,2005-01-31,4.6908760092491E-01
2000006,2005-02-28,-1.2304702254888E+00
2000006,2005-03-31,-3.4888438133874E-01
2000006,2005-04-29,2.0600912568252E+00
2000006,2005-05-31,2.0712173422613E+00
2000006,2005-06-30,2.2561112577656E-01
2000006,2005-07-29,-2.0219213938080E+00
2000006,2005-08-31,1.8483808033746E+00
2000006,2005-09-30,-1.7388282623078E+00
2000006,2005-10-31,-1.1173906242562E+00
2000006,2005-11-30,6.0178952691443E-01
2000006,2005-12-30,1.0786216410546E+00
2000006,2006-01-31,-4.9909741373657E-01
2000006,2006-02-28,-2.0720364163251E-01
2000006,2006-03-31,-1.0401860996671E+00
2000006,2006-04-28,-4.4941077356103E-01
2000006,2006-05-31,-1.8384486680507E-01
2000006,2006-06-30,3.1754582059604E-01
2000006,2006-07-31,1.5435943697467E+00
2000006,2006-08-31,1.6605726696688E+00
2000006,2006-09-29,1.0171003924794E+00
2000006,2006-10-31,5.7599672030337E-01
2000006,2006-11-30,1.1618544540938E+00
2000006,2006-12-29,-1.1550460370964E+00
2000006,2007-01-31,-1.7750197418535E-01
2000006,2007-02-28,1.8778991716865E+00
2000006,2007-03-30,1.1639368515240E-01
2000006,2007-04-30,5.6338146548103E-01
2000006,2007-05-31,-1.3945582322451E+00
2000006,2007-06-29,-1.1063835599599E-01
2000006,2007-07-31,2.1694944739710E+00
2000006,2007-08-31,2.2028737227887E+00
2000006,2007-09-28,2.7806624398776E-01
2000006,2007-10-31,9.8456302418865E-01
2000006,2007-11-30,3.9726115376091E+00
2000006,2007-12-31,1.3022124391032E-01
2000006,2008-01-31,3.6982268052126E+00
2000006,2008-02-29,1.4976200270318E+00
2000006,2008-03-31,1.7593865780528E+00
2000006,2008-04-30,-2.9067921595123E+00
2000006,2008-05-30,-1.8668682629979E+00
2000006,2008-06-30,1.4133640340171E+00
2000006,2008-07-31,9.3485760010930E-01
2000006,2008-08-29,1.2838606727854E+00
2000006,2008-09-30,3.4654985492534E-01
2000006,2008-10-31,-7.1443738056281E-01
2000006,2008-11-28,8.1895299172477E+00
2000006,2008-12-31,3.6706384282667E+00
2000006,2009-01-30,-2.9483819993520E+00
2000006,2009-02-27,-1.1373549780384E+00
2000006,2009-03-31,3.2181753106199E+00
2000006,2009-04-30,-2.4370772284608E+00
2000006,2009-05-29,-1.9650662391894E+00
2000006,2009-06-30,-5.5615109523756E-01
2000006,2009-07-31,8.5115715277735E-01
2000006,2009-08-31,1.0545617531790E+00
2000006,2009-09-30,1.0791888217046E+00
2000006,2009-10-30,2.1010115646197E-01
2000006,2009-11-30,2.2120400930904E+00
2000006,2009-12-31,-3.8514119506884E+00
2000006,2010-01-29,2.3747485687761E+00
2000006,2010-02-26,3.7081525413925E-01
2000006,2010-03-31,-1.0011419221789E+00
2000006,2010-04-30,1.3511567573182E+00
2000006,2010-05-28,2.5801841495448E+00
2000006,2010-06-30,2.4762890551107E+00
2000006,2010-07-30,9.5965194899238E-01
2000006,2010-08-31,2.2600713553102E+00
2000006,2010-09-30,3.9089166154064E-01
2000006,2010-10-29,1.2566306085104E-01
2000006,2010-11-30,-1.0131656153886E+00
2000006,2010-12-31,-3.1250293304801E+00
2000006,2011-01-31,4.0166664539758E-01
2000006,2011-02-28,-4.7249846707171E-01
2000006,2011-03-31,-1.2055475679017E-01
2000006,2011-04-29,1.8197748087318E+00
2000006,2011-05-31,2.3058385188074E+00
2000006,2011-06-30,-2.8217695482221E-01
2000006,2011-07-29,2.7001833770359E+00
2000006,2011-08-31,3.5710846399687E+00
2000006,2011-09-30,9.1590950310959E-01
2000006,2011-10-31,-5.5047148070742E-01
2000006,2011-11-30,5.7886109133931E-01
2000006,2011-12-30,1.4868320800773E+00
2000006,2012-01-31,1.0223276858386E+00
2000006,2012-02-29,-7.4259128971874E-01
2000006,2012-03-30,-1.1703462415973E+00
2000006,2012-04-30,2.1895598443453E+00
2000006,2012-05-31,2.2031271768925E+00
2000006,2012-06-29,-4.5415211173107E-01
2000006,2012-07-31,1.0579003800835E+00
2000006,2012-08-31,-8.9227315708572E-02
2000006,2012-09-28,-1.4137984310118E-01
2000006,2012-10-31,-4.3467684484268E-01
2000006,2012-11-30,8.3961709044811E-01
2000006,2012-12-31,-7.1752233353361E-01
2000006,2013-01-31,-1.0384027759795E+00
2000006,2013-02-28,1.1607263446330E+00
2000006,2013-03-28,3.4510869565216E-01
2000006,2013-04-30,9.8786424702253E-01
2000006,2013-05-31,-2.3618599520169E+00
2000006,2013-06-28,-2.4590379597891E+00
2000006,2013-07-31,9.3578952840861E-02
2000006,2013-08-30,-1.3278604546450E+00
2000006,2013-09-30,1.9400338150270E+00
2000006,2013-10-31,5.5604213057374E-01
2000006,2013-11-29,-4.9387077880602E-01
2000006,2013-12-31,-1.9825312648204E+00
2000006,2014-01-31,2.3774839384431E+00
2000006,2014-02-28,2.7675374998769E-01
2000006,2014-03-31,-9.1673712785369E-01
2000006,2014-04-30,7.4133042653631E-01
2000006,2014-05-30,1.4395984663716E+00
2000006,2014-06-30,-2.6598149593326E-01
2000006,2014-07-31,-3.6253667606959E-01
2000006,2014-08-29,1.4498907021693E+00
2000006,2014-09-30,-8.0453501784273E-01
2000006,2014-10-31,1.3729077262391E+00
2000006,2014-11-28,1.2306710901343E+00
2000006,2014-12-31,-3.7295646908777E-01
2000006,2015-01-30,3.6324696452996E+00
2000006,2015-02-27,-2.1311788303380E+00
2000006,2015-03-31,8.8403181286230E-01
2000006,2015-04-30,-3.7489074417116E-01
2000006,2015-05-29,-3.6666816397727E-01
2000006,2015-06-30,-1.1398735578775E+00
2000006,2015-07-31,1.3578027746665E+00
2000006,2015-08-31,-3.0364532614221E-02
2000006,2015-09-30,1.5837078704985E+00
2000006,2015-10-30,-8.0300296210548E-01
2000006,2015-11-30,-4.4117059388989E-01
2000006,2015-12-31,-4.0069446311165E-01
2000006,2016-01-29,3.0264611963471E+00
2000006,2016-02-29,1.0796909571611E+00
2000006,2016-03-31,8.4801158949166E-02
2000006,2016-04-29,-3.9128464928539E-01
2000006,2016-05-31,-1.4908989671318E-01
2000006,2016-06-30,2.7572774148486E+00
2000006,2016-07-29,8.9236521518002E-02
2000006,2016-08-31,-1.0214167286906E+00
2000006,2016-09-30,4.2090672656599E-01
2000006,2016-10-31,-1.0956756306308E+00
2000006,2016-11-30,-3.5317506847351E+00
2000006,2016-12-30,-9.0863870576753E-02
2000006,2017-01-31,2.3676848471428E-01
2000006,2017-02-28,3.6608865204518E-01
2000006,2017-03-31,3.1375712191070E-01
2000006,2017-04-28,9.5590474130599E-01
2000006,2017-05-31,7.2992146241560E-01
2000006,2017-06-30,-5.7110984311790E-01
2000006,2017-07-31,4.0460556542352E-01
2000006,2017-08-31,1.2751438718980E+00
2000006,2017-09-29,-1.2460640453852E+00
2000006,2017-10-31,-1.7706237424547E-01
2000006,2017-11-30,-2.5750653802790E-01
2000006,2017-12-29,2.9014463797070E-02
2000006,2018-01-31,-1.8556310110655E+00
2000006,2018-02-28,-7.2198874147381E-01
2000006,2018-03-29,9.3817386535128E-01
2000006,2018-04-30,-1.2063357739758E+00
2000006,2018-05-31,9.2907190257793E-01
2000006,2018-06-29,1.2569793812023E-01
2000006,2018-07-31,-3.8781078235195E-01
2000006,2018-08-31,9.1012245825280E-01
2000006,2018-09-28,-1.0571298193033E+00
2000006,2018-10-31,1.4884433009414E-02
2000006,2018-11-30,1.2931496223182E+00
2000006,2018-12-31,2.1850802514132E+00
2000006,2019-01-31,7.0066931219792E-01
2000006,2019-02-28,-4.0380356523878E-01
2000006,2019-03-29,2.1431065289273E+00
2000006,2019-04-30,-2.8975083945034E-01
2000006,2019-05-31,2.6899388684469E+00
2000006,2019-06-28,1.0692795093839E+00
2000006,2019-07-31,7.9738588034795E-02
2000006,2019-08-30,2.7963465204802E+00
2000006,2019-09-30,-9.2622157173753E-01
2000006,2019-10-31,2.0078011783919E-01
2000006,2019-11-29,-6.3902430164186E-01
2000006,2019-12-31,-5.2244255940677E-01
2000007,1941-05-31,1.7189193475780E-01
2000007,1941-06-30,1.2415819444083E+00
2000007,1941-07-31,1.2623117126604E+00
2000007,1941-08-30,-3.6395455006595E-01
2000007,1941-09-30,2.2813462551725E-01
2000007,1941-10-31,6.4507815965971E-01
2000007,1941-11-29,-7.6005697996464E-02
2000007,1941-12-31,-1.7591916832904E+00
2000007,1942-01-31,3.3917024216543E-01
2000007,1942-02-28,-6.6444827430190E-01
2000007,1942-03-31,1.2229325305944E+00
2000007,1942-04-30,-4.0396669229466E-01
2000007,1942-05-29,7.6149105705950E-01
2000007,1942-06-30,8.8299074158249E-02
2000007,1942-07-31,-7.7842213832684E-03
2000007,1942-08-31,1.1158252565750E-01
2000007,1942-09-30,-1.0207092636938E-01
2000007,1942-10-31,5.6928529001516E-01
2000007,1942-11-30,-1.3122967681998E-01
2000007,1942-12-31,4.1646662868021E-01
2000007,1943-01-30,6.1772510405709E-01
2000007,1943-02-27,2.1390638101971E-01
2000007,1943-03-31,-1.1836288149167E-01
2000007,1943-04-30,4.0685504971218E-01
2000007,1943-05-29,5.4852705502209E-01
2000007,1943-06-30,2.9673975016847E-01
2000007,1943-07-31,1.7054043229415E-01
2000007,1943-08-31,-9.6733004011211E-02
2000007,1943-09-30,2.2441087534428E-01
2000007,1943-10-30,1.7791718284629E-02
2000007,1943-11-30,6.0671937434416E-02
2000007,1943-12-31,1.1434860837415E-01
2000007,1944-01-31,3.2389197017825E-01
2000007,1944-02-29,4.8886278704281E-01
2000007,1944-03-31,3.2014004849514E-01
2000007,1944-04-29,-5.0821616127377E-02
2000007,1944-05-31,2.0860495436765E-01
2000007,1944-06-30,7.5461878740580E-02
2000007,1944-07-31,2.9121922046854E-01
2000007,1944-08-31,4.0168015337009E-01
2000007,1944-09-30,8.5031955233287E-02
2000007,1944-10-31,9.0362184144430E-02
2000007,1944-11-30,1.7760534285517E-01
2000007,1944-12-30,2.4000408015674E-01
2000007,1945-01-31,1.0495266379536E+00
2000007,1945-02-28,5.9716590045016E-01
2000007,1945-03-31,6.6685650334090E-01
2000007,1945-04-30,8.0617574697069E-01
2000007,1945-05-31,6.3299606172041E-02
2000007,1945-06-30,5.9102842120563E-01
2000007,1945-07-31,-2.0577640267656E-01
2000007,1945-08-31,2.1207817015232E-01
2000007,1945-09-29,2.7392829679304E-01
2000007,1945-10-31,4.3955646103566E-01
2000007,1945-11-30,5.1709815525724E-01
2000007,1945-12-31,6.3943098638324E-01
2000007,1946-01-31,2.5287318524851E-01
2000007,1946-02-28,3.8573312253588E-01
2000007,1946-03-30,8.1685999019847E-03
2000007,1946-04-30,-6.7042391570695E-01
2000007,1946-05-31,4.3417767734693E-02
2000007,1946-06-28,3.8627127220599E-01
2000007,1946-07-31,-6.9060887037727E-03
2000007,1946-08-30,-4.4477761119439E-01
2000007,1946-09-30,-3.4833725813660E-02
2000007,1946-10-31,3.1696846454280E-01
2000007,1946-11-30,-5.0580452521301E-01
2000007,1946-12-31,1.0199857706487E+00
2000007,1947-01-31,2.2745170852889E-01
2000007,1947-02-28,3.2339512176424E-01
2000007,1947-03-31,1.3810466470410E-01
2000007,1947-04-30,-4.3029259896715E-02
2000007,1947-05-29,2.1270669266414E-01
2000007,1947-06-30,-4.4851547694245E-02
2000007,1947-07-31,4.4302877475051E-01
2000007,1947-08-29,4.4296231045114E-01
2000007,1947-09-30,-1.2989190795924E-01
2000007,1947-10-31,-5.4547350018843E-01
2000007,1947-11-28,-8.4664583111595E-01
2000007,1947-12-31,-1.9461847232794E+00
2000007,1948-01-30,2.4432803983559E-01
2000007,1948-02-27,5.9187458943560E-01
2000007,1948-03-31,5.0039535574291E-01
2000007,1948-04-30,4.5287421107479E-01
2000007,1948-05-28,1.1580719244219E+00
2000007,1948-06-30,-7.9588769856882E-01
2000007,1948-07-30,-2.2364819618629E-01
2000007,1948-08-31,-4.6263414761281E-02
2000007,1948-09-30,3.4712720364368E-01
2000007,1948-10-29,-2.5984095394218E-01
2000007,1948-11-30,7.5775258845558E-01
2000007,1948-12-31,5.6165193137075E-01
2000007,1949-01-31,8.1721601743396E-01
2000007,1949-02-28,4.8869007708959E-01
2000007,1949-03-31,7.4483399238352E-01
2000007,1949-04-29,1.1481432882823E-01
2000007,1949-05-31,1.9463285166618E-01
2000007,1949-06-30,1.6704601941240E+00
2000007,1949-07-29,3.3452131286749E-01
2000007,1949-08-31,1.1111396073503E+00
2000007,1949-09-30,-1.1446731568032E-01
2000007,1949-10-31,1.8765478050350E-01
2000007,1949-11-30,2.1027829896994E-01
2000007,1949-12-30,5.1886094494155E-01
2000007,1950-01-31,-6.1275461345341E-01
2000007,1950-02-28,2.1174992350309E-01
2000007,1950-03-31,8.2111598475118E-02
2000007,1950-04-28,2.9980745124899E-01
2000007,1950-05-31,3.3112156155383E-01
2000007,1950-06-30,-2.5041093075817E-01
2000007,1950-07-31,5.5486179950307E-01
2000007,1950-08-31,1.3955036615968E-01
2000007,1950-09-29,-7.2470150863052E-01
2000007,1950-10-31,-4.7744989094666E-01
2000007,1950-11-30,3.5027872535152E-01
2000007,1950-12-29,1.6234008506686E-01
2000007,1951-01-31,5.7811315257089E-01
2000007,1951-02-28,-7.3922762153390E-01
2000007,1951-03-30,-1.5735044580656E+00
2000007,1951-04-30,-6.2547816866435E-01
2000007,1951-05-31,-6.9154611883248E-01
2000007,1951-06-29,-6.1611696701802E-01
2000007,1951-07-31,1.3835668929275E+00
2000007,1951-08-31,9.8538126155797E-01
2000007,1951-09-28,-7.9569822662600E-01
2000007,1951-10-31,1.0206755768887E-01
2000007,1951-11-30,-1.3606613847744E+00
2000007,1951-12-31,-6.0974332111054E-01
2000007,1952-01-31,2.8179505558601E-01
2000007,1952-02-29,1.3945046705394E-01
2000007,1952-03-31,1.1072349369255E+00
2000007,1952-04-30,1.7069721005048E+00
2000007,1952-05-29,-3.3539204057426E-01
2000007,1952-06-30,3.0095347532868E-02
2000007,1952-07-31,-1.9692846300070E-01
2000007,1952-08-29,-6.9951629920936E-01
2000007,1952-09-30,-1.3009195803381E+00
2000007,1952-10-31,1.4773147552402E+00
2000007,1952-11-28,-1.5447507737055E-01
2000007,1952-12-31,-8.5865421848967E-01
2000007,1953-01-30,1.1771240190634E-01
2000007,1953-02-27,-8.6847280855124E-01
2000007,1953-03-31,-8.8175605884508E-01
2000007,1953-04-30,-1.0515613652868E+00
2000007,1953-05-29,-1.4752077033732E+00
2000007,1953-06-30,2.2258309619940E+00
2000007,1953-07-31,3.9349996356481E-01
2000007,1953-08-31,-7.5488132394571E-02
2000007,1953-09-30,2.9931037350147E+00
2000007,1953-10-30,7.4383602193009E-01
2000007,1953-11-30,-4.9427224630693E-01
2000007,1953-12-31,2.0608210313888E+00
2000007,1954-01-29,1.8765009611476E+00
2000007,1954-02-26,1.5826859316225E+00
2000007,1954-03-31,7.5235448677053E-01
2000007,1954-04-30,7.6499471014295E-01
2000007,1954-05-28,-1.3285771974694E+00
2000007,1954-06-30,1.1663915528696E+00
2000007,1954-07-30,7.2952344993122E-01
2000007,1954-08-31,-4.0161180203216E-01
2000007,1954-09-30,2.0328646073557E-01
2000007,1954-10-29,1.2770995343745E-02
2000007,1954-11-30,-4.6625436574219E-01
2000007,1954-12-31,-9.8819368596247E-02
2000007,1955-01-31,-1.3553380535888E+00
