This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in Developed.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
19950606  -0.09   0.11  -0.05  -0.46  -0.22  -0.23
19950607  -0.11  -0.20  -0.35  -0.19  -0.52  -0.49
19950608   0.27   0.32   0.31  -0.13  -0.21  -0.37
19950609  -0.28  -0.26  -0.30  -0.91  -0.89  -1.19
19950612  -0.07  -0.07  -0.23  -0.08  -0.10  -0.24
19950613  -0.14  -0.12  -0.44  -0.20  -0.15  -0.10
19950614   0.40   0.31   0.33   0.53   0.42   0.31
19950615   0.03   0.11  -0.10   0.29   0.25   0.21
19950616   0.44   0.29   0.22   0.17   0.07  -0.17
19950619   0.45   0.24   0.21   0.69   0.49   0.72
19950620   0.19   0.23   0.17  -0.09  -0.05   0.13
19950621   0.48   0.22   0.31   0.75   0.45   0.80
19950622   0.08  -0.12  -0.22   0.22   0.19   0.23
19950623   0.49   0.33   0.52   0.45   0.60   0.62
19950626  -0.94  -0.46  -0.21  -0.85  -0.81  -0.50
19950627  -0.42  -0.28  -0.21  -0.59  -0.44  -0.53
19950628  -0.49  -0.58  -0.54  -0.87  -0.90  -0.87
19950629   0.99   0.78   0.67   0.50   0.59   0.67
19950630   0.50   0.57   0.26  -0.07   0.02  -0.04
19950703   0.01  -0.25  -0.15   0.16   0.19   0.17
19950704   0.21   0.26   0.14   0.40   0.46   0.44
19950705   0.69   0.40   0.39   0.33   0.39   0.55
19950706   0.76   0.52   0.47   1.21   0.94   0.72
19950707   1.03   0.76   0.67   1.25   1.48   1.27
19950710   0.72   0.83   0.74   0.01   0.44   0.57
19950711  -0.14  -0.10  -0.24  -0.13  -0.18  -0.32
19950712   1.19   1.09   0.88   0.84   0.71   0.91
19950713   0.99   0.72   0.49   0.14   0.25   0.22
19950714   0.13  -0.10  -0.14  -0.39  -0.42  -0.48
19950717   0.12   0.02  -0.03   0.38   0.13  -0.20
19950718  -0.18  -0.16   0.00  -0.63  -0.52  -0.26
19950719  -1.19  -0.92  -0.62  -0.52  -0.58  -0.60
19950720   0.11  -0.07  -0.21  -0.19  -0.06  -0.40
19950721   0.26   0.23   0.26   0.28   0.24   0.11
19950724   0.68   0.50   0.48   0.73   0.80   0.63
19950725  -0.05  -0.08  -0.05  -0.21  -0.29  -0.15
19950726   0.59   0.30   0.29   0.56   0.54   0.35
19950727   0.78   0.39   0.42   0.62   0.56   0.57
19950728   0.20   0.18   0.20   0.04  -0.05  -0.03
19950731  -0.03   0.05  -0.01  -0.09  -0.08  -0.10
19950801  -0.23   0.11   0.16  -0.46  -0.37  -0.26
19950802  -0.88  -0.65  -0.68  -0.75  -0.52  -0.23
19950803   0.52   0.60   0.58   0.53   0.71   0.76
19950804  -0.24  -0.11  -0.19  -0.49  -0.50  -0.47
19950807  -0.10  -0.05  -0.13  -0.14  -0.17  -0.24
19950808   0.03  -0.11  -0.10   0.28   0.09   0.04
19950809   0.30   0.12   0.17   0.00  -0.01  -0.24
19950810  -0.38  -0.32  -0.44  -0.69  -0.65  -0.65
19950811  -0.49  -0.50  -0.55  -0.74  -0.82  -0.90
19950814   0.62   0.47   0.37   0.69   0.38   0.23
19950815  -0.95  -0.85  -1.01  -0.71  -0.84  -0.97
19950816   0.72   0.62   0.60   1.15   0.96   1.05
19950817   0.70   0.51   0.52  -0.12   0.26   0.24
19950818   0.23   0.14   0.13  -0.14  -0.06  -0.08
19950821   0.34   0.36   0.21  -0.23  -0.20   0.01
19950822  -0.05  -0.11  -0.13  -0.04  -0.03  -0.14
19950823   0.07   0.08   0.01  -0.01  -0.12  -0.23
19950824   0.15   0.09   0.16   0.25   0.16   0.06
19950825   0.25   0.30   0.24  -0.05   0.22   0.32
19950828   0.00  -0.01   0.04  -0.29  -0.20   0.02
19950829  -0.62  -0.47  -0.37  -0.10  -0.21  -0.15
19950830   0.21   0.11   0.10  -0.25  -0.22   0.01
19950831   0.64   0.54   0.53   0.73   0.64   0.39
19950901   0.25   0.19   0.20   0.20   0.44   0.38
19950904  -0.48  -0.32  -0.24  -0.34  -0.22  -0.24
19950905   0.33   0.21   0.24   0.58   0.59   0.41
19950906  -0.06  -0.17   0.08  -0.20  -0.31  -0.36
19950907   0.21   0.12  -0.02  -0.03   0.01  -0.31
19950908   0.75   0.73   0.49   0.79   0.79   0.65
19950911   0.37   0.14   0.06   0.39   0.30   0.22
19950912  -0.08   0.07  -0.02  -0.15   0.04  -0.03
19950913  -0.30  -0.29  -0.45   0.28  -0.09  -0.09
19950914   0.25   0.26   0.36   0.68   0.53   0.53
19950915  -0.76  -0.43  -0.37  -0.53  -0.42  -0.24
19950918   0.02  -0.10  -0.16  -0.13  -0.32  -0.37
19950919  -0.21  -0.31  -0.39  -0.10  -0.18  -0.14
19950920   0.69   0.68   0.69   0.84   0.57   0.73
19950921   1.23   0.99   0.91   1.09   0.87   0.91
19950922  -1.08  -0.99  -0.88  -1.31  -1.59  -1.55
19950925  -0.62  -0.43  -0.36  -0.24  -0.44  -0.34
19950926  -0.18  -0.13  -0.08   0.28   0.36   0.43
19950927  -0.07  -0.24  -0.08   0.52   0.28   0.32
19950928   0.91   0.60   0.58   0.43   0.63   0.52
19950929   0.25   0.22   0.25  -0.15   0.13   0.14
19951002  -0.82  -0.57  -0.41  -0.71  -0.55  -0.43
19951003  -0.99  -0.74  -0.58  -0.02  -0.08  -0.05
19951004  -0.33  -0.16  -0.03   0.41   0.21   0.29
19951005   0.58   0.25   0.31   0.65   0.62   0.53
19951006  -0.06  -0.03  -0.08  -0.21  -0.12  -0.10
19951009  -1.04  -0.63  -0.36  -0.91  -0.64  -0.54
19951010  -0.95  -0.79  -0.72  -0.65  -0.56  -0.59
19951011   0.17   0.11   0.01  -0.38  -0.23  -0.03
19951012   0.92   0.66   0.53   0.88   0.85   0.91
19951013   0.20  -0.01  -0.06   0.07   0.13   0.03
19951016   0.25   0.04   0.05   0.02   0.03   0.02
19951017   0.19   0.06   0.06   0.45   0.45   0.12
19951018   0.10   0.05  -0.12  -0.03  -0.12  -0.25
19951019   0.34   0.17   0.27   0.79   0.37   0.11
19951020   0.11   0.00   0.04  -0.19  -0.29  -0.33
19951023  -0.39  -0.51  -0.45  -0.19  -0.29  -0.65
19951024  -0.25  -0.31  -0.28  -0.10  -0.14  -0.38
19951025  -0.46  -0.48  -0.43  -0.47  -0.45  -0.42
19951026  -0.72  -0.50  -0.56  -0.90  -0.77  -0.78
19951027  -0.49  -0.61  -0.54  -0.77  -0.83  -0.64
19951030   0.26   0.19   0.14   0.67   0.81   0.65
19951031   0.42   0.19   0.33   0.33   0.45   0.48
19951101  -0.21  -0.25  -0.37  -0.46  -0.29  -0.06
19951102   0.72   0.41   0.38   0.82   0.73   0.83
19951103   0.44   0.38   0.43   0.26   0.27   0.22
19951106   0.26   0.30   0.15  -0.06   0.08   0.07
19951107  -0.27  -0.12  -0.10  -0.06  -0.21  -0.01
19951108   0.24   0.13   0.06   0.40   0.15   0.25
19951109   0.88   0.64   0.62   0.95   0.67   0.63
19951110  -0.22  -0.15  -0.30  -0.42  -0.29  -0.57
19951113  -0.56  -0.36  -0.31  -0.49  -0.38  -0.37
19951114  -0.50  -0.26  -0.12  -0.03   0.02  -0.17
19951115  -0.08  -0.05  -0.06   0.38   0.04   0.05
19951116   0.11   0.10   0.10   0.56   0.55   0.87
19951117   0.14   0.18   0.13   0.41   0.25   0.29
19951120   0.30   0.38   1.04   0.55   0.54   0.50
19951121  -0.56  -0.49  -0.20  -0.19   0.09   0.09
19951122   0.02   0.13   0.20  -0.19   0.08   0.22
19951123  -0.06  -0.03  -0.02  -0.05  -0.15   0.01
19951124  -0.22  -0.05  -0.18   0.00  -0.04  -0.07
19951127   0.00   0.07   0.06   0.52   0.30   0.28
19951128   0.62   0.36   0.34   0.85   0.51   0.25
19951129   0.25   0.12   0.14  -0.25  -0.16  -0.13
19951130   0.71   0.24   0.20   0.08  -0.03   0.00
19951201   0.76   0.57   0.52   0.59   0.62   0.63
19951204   0.56   0.38   0.36   0.72   0.34   0.51
19951205   0.18   0.20   0.24   0.51   0.44   0.34
19951206  -0.38  -0.28  -0.14   0.04   0.01   0.13
19951207  -0.08   0.04   0.09   0.14   0.22  -0.06
19951208   0.08   0.17   0.05  -0.16  -0.04  -0.04
19951211   0.15   0.13   0.09   0.13   0.26  -0.10
19951212  -0.17  -0.17  -0.09  -0.07  -0.20  -0.10
19951213   0.21   0.22   0.16   0.33   0.13   0.02
19951214   0.30   0.47   0.08  -0.01   0.25   0.40
19951215  -0.67  -0.41  -0.32  -0.63  -0.65  -0.28
19951218  -1.01  -0.73  -0.33  -0.74  -0.66  -0.50
19951219  -0.30  -0.40  -0.42  -0.39  -0.07  -0.32
19951220   1.05   0.99   0.84   0.32   0.71   0.82
19951221   0.52   0.24   0.29   0.78   0.60   0.36
19951222   0.38   0.31   0.37   0.39   0.39   0.53
19951225   0.04   0.07   0.12   0.05   0.04   0.06
19951226   0.63   0.38   0.37   0.31   0.43   0.40
19951227   0.39   0.33   0.39   0.07   0.28   0.28
19951228  -0.01   0.04  -0.02  -0.50  -0.21  -0.10
19951229   0.28   0.37   0.28   0.18   0.00   0.10
19960101   0.08   0.10   0.11   0.06   0.09   0.10
19960102  -0.02   0.16   0.15   0.45   0.35   0.50
19960103  -0.34  -0.11   0.03  -0.05   0.07   0.31
19960104  -0.22  -0.09   0.09   0.53   0.67   0.58
19960105   0.48   0.47   0.37  -0.34  -0.11  -0.35
19960108   0.39   0.24   0.26   0.02   0.19   0.04
19960109  -0.65  -0.08   0.07  -0.76  -0.33  -0.33
19960110  -0.74  -0.64  -0.59  -1.14  -1.18  -1.03
19960111   0.37   0.11  -0.01  -0.03  -0.12  -0.17
19960112   0.06   0.15   0.04  -0.19  -0.20  -0.04
19960115  -0.55  -0.41  -0.16  -0.34  -0.42  -0.22
19960116  -0.35  -0.28  -0.29   0.50   0.41   0.45
19960117   0.10   0.06   0.10  -0.10   0.04   0.22
19960118  -0.16  -0.32  -0.28   0.00  -0.01  -0.13
19960119   0.51   0.36   0.25   0.38   0.30   0.38
19960122   0.38   0.25  -0.01  -0.13  -0.09  -0.12
19960123   0.13  -0.07  -0.09  -0.24  -0.32  -0.39
19960124  -0.08  -0.06  -0.07   0.70   0.38   0.10
19960125   0.18   0.05   0.13  -0.25  -0.17   0.00
19960126   0.48   0.33   0.28   0.72   0.48   0.31
19960129   0.54   0.48   0.38   0.06   0.37   0.50
19960130   0.10   0.20   0.15   0.47   0.22   0.43
19960131   0.67   0.70   0.78   0.80   1.11   0.98
19960201   0.80   0.70   0.63   0.77   0.55   0.46
19960202   0.68   0.52   0.40  -0.03   0.10  -0.01
19960205   0.49   0.45   0.49   0.51   0.26   0.07
19960206   0.40   0.05   0.05   0.42   0.43   0.37
19960207  -0.25  -0.29  -0.12   0.21   0.13   0.05
19960208  -0.01  -0.12   0.01   0.28   0.17  -0.03
19960209  -0.09   0.03   0.00  -0.11  -0.05  -0.15
19960212   0.06   0.00  -0.03   0.26   0.42   0.23
19960213  -0.31  -0.23  -0.23  -0.06  -0.02   0.23
19960214   0.41   0.48   0.35   0.08   0.07   0.10
19960215   0.16  -0.12   0.00  -0.14  -0.09   0.03
19960216   0.09   0.23   0.28  -0.09   0.06   0.08
19960219   0.17   0.07   0.19   0.01  -0.07  -0.05
19960220  -0.77  -0.78  -0.74  -1.18  -1.08  -1.24
19960221   0.49   0.37   0.19   0.64   0.45   0.45
19960222   0.75   0.54   0.36   0.93   0.89   0.69
19960223   0.29   0.32   0.27   0.02   0.26   0.38
19960226   0.14   0.08   0.00  -0.51  -0.55  -0.43
19960227  -0.24  -0.23  -0.15  -0.60  -0.29  -0.15
19960228  -0.17  -0.11  -0.07  -0.53  -0.23  -0.04
19960229  -0.12  -0.15  -0.04  -0.17  -0.23  -0.30
19960301  -0.05   0.14   0.17   0.37   0.23   0.53
19960304   0.16   0.16   0.18   0.43   0.23   0.30
19960305   0.32   0.21   0.19   0.50   0.31   0.28
19960306  -0.29  -0.21  -0.10  -0.57  -0.35  -0.29
19960307  -0.13  -0.04  -0.09  -0.15  -0.07  -0.06
19960308  -1.33  -1.19  -0.99  -1.65  -1.49  -1.58
19960311  -0.33  -0.38  -0.61  -0.06  -0.28  -0.85
19960312   0.34   0.43   0.44   0.24   0.19   0.29
19960313   0.13   0.00   0.04  -0.18   0.10  -0.02
19960314   0.42   0.25   0.17   0.44   0.56   0.47
19960315   0.22   0.22   0.26   0.41   0.12   0.05
19960318   0.50   0.49   0.39   0.80   1.11   0.85
19960319   0.33   0.32   0.46   0.14   0.57   0.44
19960320  -0.03   0.01  -0.01  -0.08  -0.41  -0.06
19960321   0.09   0.09   0.09   0.26   0.09   0.15
19960322   0.20   0.17   0.08  -0.03   0.28   0.15
19960325  -0.41   0.00   0.22   0.17   0.24   0.42
19960326   0.09   0.17   0.05   0.24   0.05   0.00
19960327   0.50   0.29   0.22  -0.06   0.11   0.30
19960328   0.45   0.31   0.39   0.17   0.21   0.10
19960329   0.69   0.44   0.37  -0.04  -0.01   0.01
19960401   0.36   0.29   0.24   0.80   0.57   0.47
19960402   0.37   0.31   0.37   0.11   0.23   0.31
19960403   0.46   0.47   0.41   0.15   0.10   0.02
19960404   0.29   0.25   0.28   0.03   0.17   0.10
19960405   0.03   0.00  -0.02   0.10   0.03  -0.02
19960408  -0.75  -0.56  -0.56  -1.04  -0.81  -1.11
19960409   0.16   0.15   0.10  -0.28   0.04   0.02
19960410   0.01   0.18   0.14  -0.54  -0.16  -0.30
19960411  -0.18  -0.04  -0.05  -0.45  -0.44  -0.58
19960412   0.42   0.40   0.36   0.52   0.28   0.35
19960415   0.80   0.56   0.44   0.53   0.77   0.61
19960416   0.57   0.49   0.32   0.41   0.54   0.18
19960417   0.04   0.19  -0.03  -0.41  -0.36  -0.05
19960418   0.86   0.81   0.74   0.77   0.46   0.54
19960419   0.16   0.01   0.07   0.12   0.08  -0.06
19960422   1.03   0.64   0.69   0.82   0.78   0.78
19960423   0.43   0.31   0.29   0.26   0.39   0.08
19960424   0.47   0.38   0.26   0.08   0.24   0.29
19960425   0.32   0.15   0.21   0.02  -0.01  -0.12
19960426   0.82   0.72   0.69   0.67   0.65   0.73
19960429   0.24   0.11   0.16   0.00  -0.02  -0.04
19960430   0.14   0.11   0.07  -0.08  -0.26   0.00
19960501   0.15   0.27   0.22  -0.22  -0.51  -0.22
19960502   0.08   0.13   0.21  -0.74  -0.44  -0.53
19960503   0.03   0.03   0.00  -0.48  -0.28  -0.35
19960506   0.02   0.07   0.17   0.06  -0.06  -0.16
19960507  -0.27  -0.31  -0.18  -0.52  -0.49  -0.42
19960508   0.06   0.24   0.08   0.56   0.45   0.54
19960509   0.37   0.19   0.16  -0.14   0.14  -0.09
19960510   0.21   0.21   0.19   0.17   0.08   0.12
19960513   0.55   0.28   0.25   0.66   0.37   0.38
19960514   0.16   0.17   0.15   0.50   0.30   0.35
19960515   0.39   0.24   0.17   0.30   0.43   0.19
19960516   0.56   0.34   0.38   0.39  -0.06   0.06
19960517   0.21   0.22   0.19   0.11   0.02   0.10
19960520   0.48   0.18   0.29   0.42   0.23   0.10
19960521   0.01  -0.15  -0.04  -0.14   0.06   0.03
19960522  -0.11  -0.07   0.31   0.05  -0.07   0.20
19960523  -0.28  -0.01  -0.03  -0.37  -0.36  -0.17
19960524  -0.11  -0.05  -0.23   0.01  -0.18  -0.04
19960527  -0.23  -0.11  -0.15  -0.03   0.00   0.01
19960528  -0.41  -0.47  -0.45  -0.41  -0.26  -0.23
19960529   0.16   0.26   0.39   0.12   0.16   0.31
19960530   0.28   0.20   0.10   0.36  -0.13  -0.07
19960531   0.48   0.52   0.40   0.33   0.26   0.28
19960603  -0.91  -0.59  -0.79  -0.49  -0.60  -0.69
19960604   0.29   0.03   0.08   0.45   0.46   0.49
19960605   0.05   0.15   0.08   0.30   0.28   0.35
19960606  -0.78  -0.56  -0.39  -0.44  -0.36  -0.14
19960607  -0.84  -0.68  -0.61  -0.36  -0.61  -0.97
19960610   0.14   0.14   0.35   0.11   0.19   0.24
19960611  -0.11  -0.09  -0.16  -0.04   0.03   0.03
19960612   0.55   0.38   0.53   0.37   0.47   0.38
19960613  -0.28  -0.09  -0.12  -0.12  -0.10   0.10
19960614  -0.33  -0.25  -0.05  -0.08  -0.26  -0.17
19960617  -0.09   0.03   0.10  -0.08   0.05   0.08
19960618  -0.54  -0.23  -0.03   0.01   0.41   0.68
19960619  -0.56  -0.43  -0.19  -0.02  -0.14  -0.39
19960620  -0.67  -0.46  -0.39  -0.04  -0.29  -0.36
19960621   0.01  -0.11  -0.29   0.25  -0.04  -0.13
19960624   0.46   0.42   0.39   0.44   0.50   0.62
19960625  -0.43  -0.18  -0.19  -0.10  -0.19  -0.03
19960626  -1.16  -0.58  -0.49  -0.42  -0.28  -0.11
19960627   0.43   0.24   0.32   0.19   0.22   0.35
19960628   1.03   0.58   0.51   0.12   0.23   0.26
19960701   0.39   0.32   0.15   0.44   0.36   0.25
19960702  -0.32  -0.31  -0.13  -0.59  -0.20  -0.32
19960703  -0.50  -0.09   0.04  -0.12  -0.07   0.02
19960704  -0.09  -0.04  -0.05  -0.03   0.02   0.04
19960705  -1.03  -0.65  -0.50  -1.36  -1.13  -1.19
19960708  -1.26  -0.77  -0.69  -0.84  -0.79  -1.00
19960709   0.00   0.09   0.18   0.15   0.43   0.35
19960710  -0.72  -0.42  -0.14  -0.05  -0.19   0.10
19960711  -1.62  -1.01  -0.59  -1.07  -0.54  -0.37
19960712  -0.62  -0.51  -0.43  -0.67  -0.59  -0.56
19960715  -2.09  -1.04  -0.65  -1.50  -1.03  -0.81
19960716  -1.06  -0.96  -0.49  -0.36  -0.57  -0.36
19960717   1.85   1.15   0.68   0.97   0.50   0.46
19960718   1.11   0.70   0.50   1.22   0.89   0.86
19960719   0.23   0.29   0.36  -0.09  -0.09  -0.13
19960722  -1.06  -0.65  -0.51  -0.99  -0.91  -0.81
19960723  -1.67  -1.13  -0.82  -0.80  -0.43  -0.25
19960724  -1.65  -1.38  -1.18  -0.90  -1.16  -1.20
19960725   0.83   0.61   0.46   0.82   0.99   0.69
19960726   0.62   0.42   0.09   0.65   0.35   0.29
19960729  -0.46  -0.21  -0.11  -0.47  -0.19  -0.19
19960730  -0.52  -0.44  -0.32   0.20   0.11   0.06
19960731   0.57   0.47   0.37   0.78   0.72   0.71
19960801   0.56   0.30   0.25   1.10   0.82   0.99
19960802   1.15   0.73   0.53   1.26   1.14   1.29
19960805   0.06   0.10   0.07  -0.05   0.18   0.11
19960806  -0.22  -0.14  -0.32  -0.16  -0.34  -0.44
19960807   0.00   0.00  -0.19  -0.18  -0.23  -0.42
19960808   0.08   0.04  -0.03  -0.01   0.21   0.18
19960809  -0.11  -0.12  -0.13  -0.44  -0.19  -0.02
19960812  -0.17  -0.08  -0.10   0.45   0.36   0.33
19960813  -0.01  -0.04   0.10  -0.17  -0.02  -0.11
19960814   0.11   0.09  -0.07   0.20   0.12   0.06
19960815   0.54   0.50   0.45   0.09   0.28   0.18
19960816   0.24   0.23   0.35   0.12   0.25   0.30
19960819   0.24   0.34   0.25   0.03   0.26   0.27
19960820   0.10   0.15   0.13  -0.12   0.15   0.19
19960821   0.25   0.30   0.15   0.16   0.05   0.10
19960822   0.46   0.22   0.17   0.79   0.50   0.57
19960823   0.35   0.37   0.43   0.11  -0.10   0.03
19960826  -0.11  -0.10  -0.04  -0.55  -0.53  -0.40
19960827   0.19   0.13  -0.01   0.22   0.11   0.14
19960828   0.26   0.09  -0.04  -0.24  -0.15  -0.39
19960829  -0.22  -0.23  -0.17  -0.86  -0.73  -0.64
19960830  -0.30  -0.20  -0.30  -0.91  -0.73  -0.92
19960902  -0.18  -0.23  -0.27  -0.23  -0.11  -0.24
19960903  -0.20  -0.10  -0.11   0.03   0.04  -0.14
19960904   0.14   0.28   0.38   0.26   0.35   0.38
19960905  -0.61  -0.39  -0.17  -0.35  -0.26  -0.31
19960906   0.25   0.06   0.06   0.40   0.07   0.08
19960909   0.11   0.14   0.13   0.59   0.56   0.51
19960910  -0.06  -0.06  -0.18   0.29   0.02   0.13
19960911  -0.12  -0.08  -0.14  -0.10   0.10  -0.05
19960912   0.35   0.10   0.09   0.53   0.25   0.33
19960913   0.68   0.35   0.23   1.25   0.96   1.00
19960916   0.34   0.23   0.29   0.43   0.52   0.50
19960917   0.22   0.12   0.20   0.35   0.16   0.09
19960918   0.18   0.23   0.26   0.08  -0.03  -0.07
19960919  -0.20  -0.19  -0.19   0.26  -0.01   0.02
19960920  -0.02   0.10   0.17   0.05   0.07   0.01
19960923  -0.24  -0.17  -0.03  -0.24  -0.27  -0.11
19960924   0.30   0.38   0.30   0.13   0.52   0.34
19960925  -0.04  -0.02  -0.21   0.15   0.12   0.10
19960926   0.26   0.06  -0.07   0.17   0.09   0.01
19960927   0.18   0.06   0.24   0.23   0.20   0.38
19960930   0.05   0.09   0.09   0.19   0.15   0.09
19961001  -0.23  -0.10  -0.07  -0.07   0.10   0.13
19961002   0.21   0.42   0.24   0.36   0.44   0.38
19961003  -0.19   0.04   0.05  -0.16  -0.13   0.03
19961004   0.18  -0.01  -0.03   0.41   0.25   0.27
19961007   0.06   0.09   0.17   0.28   0.39   0.20
19961008  -0.48  -0.23  -0.18  -0.56  -0.21  -0.33
19961009  -0.27   0.01  -0.06  -0.46  -0.44  -0.36
19961010   0.18   0.18   0.15  -0.16  -0.16  -0.08
19961011   0.04   0.16   0.00   0.51   0.37   0.30
19961014   0.24   0.26   0.08   0.46   0.39   0.19
19961015   0.02  -0.07  -0.06   0.34   0.25   0.27
19961016  -0.01  -0.10   0.07  -0.03  -0.20  -0.20
19961017   0.03   0.19   0.19   0.22   0.21   0.27
19961018   0.33   0.18   0.38   0.43   0.55   0.50
19961021  -0.41  -0.18   0.02  -0.56  -0.10   0.02
19961022  -0.70  -0.38  -0.19  -0.31  -0.21  -0.28
19961023  -0.38  -0.29  -0.23  -0.34  -0.38  -0.35
19961024   0.14   0.00   0.11  -0.43  -0.31  -0.02
19961025  -0.23  -0.19  -0.20  -0.51  -0.29  -0.11
19961028  -0.40  -0.23  -0.17  -0.25  -0.16  -0.15
19961029  -0.38  -0.19  -0.03  -0.02   0.02   0.37
19961030   0.18   0.23   0.13  -0.11   0.03   0.04
19961031   0.23   0.16   0.15   0.26  -0.06   0.05
19961101   0.23   0.12   0.17   0.23   0.11   0.45
19961104  -0.27  -0.07   0.06   0.06   0.05   0.23
19961105  -0.25  -0.06  -0.07   0.46   0.25   0.58
19961106   0.64   0.66   0.68   1.55   1.11   1.36
19961107   0.26   0.30   0.26   0.41   0.23   0.17
19961108   0.27   0.34   0.35   0.63   0.72   0.53
19961111   0.34   0.46   0.48   0.36   0.34   0.27
19961112  -0.16  -0.24  -0.15  -0.36  -0.09  -0.01
19961113   0.20   0.14   0.08   0.05   0.05  -0.13
19961114   0.13   0.22   0.26   0.52   0.44   0.63
19961115  -0.09   0.09   0.11   0.13   0.41   0.30
19961118  -0.19   0.08   0.21  -0.38   0.07   0.24
19961119  -0.09   0.05   0.13   0.32   0.38   0.52
19961120   0.12   0.32   0.48   0.32   0.52   0.45
19961121  -0.08  -0.01  -0.04  -0.11  -0.06   0.01
19961122   0.08   0.13   0.05   0.37   0.58   0.41
19961125  -0.05  -0.11   0.02   0.27   0.34   0.49
19961126  -0.23  -0.13  -0.06   0.13   0.10  -0.08
19961127  -0.12  -0.09  -0.16  -0.21  -0.37  -0.16
19961128  -0.21  -0.27  -0.28  -0.29  -0.25  -0.20
19961129   0.35   0.18   0.18   0.11   0.13   0.17
19961202  -0.27  -0.21  -0.31  -0.53  -0.55  -0.67
19961203  -0.08   0.22   0.15  -0.56  -0.05  -0.03
19961204  -0.11  -0.19  -0.24  -0.28  -0.41  -0.27
19961205   0.31   0.47   0.38   0.19   0.60   0.42
19961206  -1.11  -1.01  -1.06  -1.54  -1.49  -1.26
19961209   0.78   0.57   0.47   1.33   0.83   0.75
19961210   0.35   0.47   0.50   0.26   0.24   0.42
19961211  -0.49  -0.49  -0.40  -0.66  -0.96  -0.87
19961212  -0.17  -0.19  -0.30  -1.07  -0.78  -0.88
19961213  -0.91  -0.83  -0.76  -0.79  -0.70  -0.78
19961216  -0.28   0.06   0.17  -0.23   0.39   0.34
19961217  -0.24  -0.22  -0.20   0.07   0.04   0.10
19961218   0.26   0.31   0.24   0.54   0.40   0.16
19961219  -0.27  -0.17  -0.08   0.53   0.33   0.48
19961220   0.06   0.20   0.37   0.52   0.68   0.76
19961223  -0.15  -0.04   0.08  -0.13   0.00  -0.05
19961224  -0.32  -0.26  -0.26  -0.16  -0.24  -0.21
19961225  -0.03  -0.07  -0.09   0.22   0.22   0.19
19961226   0.00   0.08   0.05   0.23   0.26   0.25
19961227   0.57   0.33   0.21   0.33   0.28   0.29
19961230   0.02   0.00   0.09  -0.21   0.16   0.19
19961231   1.02   0.92   0.74  -0.33  -0.05  -0.23
19970101  -0.04  -0.02  -0.01  -0.04  -0.03  -0.01
19970102  -0.46  -0.52  -0.42  -0.75  -0.90  -0.94
19970103   0.40   0.18  -0.01   0.68   0.34   0.28
19970106   0.75   0.46   0.56   0.45   0.65   0.56
19970107   0.26   0.35   0.24   0.07   0.01  -0.02
19970108  -0.32  -0.18  -0.13  -0.81  -0.45  -0.13
19970109  -0.21   0.04  -0.02  -0.35   0.07  -0.05
19970110  -0.28  -0.27  -0.20  -0.77  -0.53  -0.74
19970113   0.24   0.31   0.40   0.89   0.74   0.83
19970114   0.16   0.19   0.22   0.70   0.62   0.97
19970115   0.17   0.44   0.46   0.06   0.29   0.31
19970116   0.43   0.29   0.22   0.52   0.28   0.28
19970117   0.22  -0.04  -0.07   0.17  -0.22  -0.02
19970120  -0.01   0.09  -0.06  -0.40  -0.55  -0.33
19970121  -0.13  -0.23  -0.33   0.12  -0.04  -0.06
19970122  -0.09  -0.32  -0.13   0.59   0.24   0.39
19970123  -0.28   0.13   0.15  -0.65  -0.16  -0.05
19970124  -0.49  -0.41  -0.31  -1.05  -0.91  -0.85
19970127  -0.81  -0.56  -0.58  -1.25  -0.86  -0.96
19970128  -0.16   0.03  -0.07   0.32   0.23   0.14
19970129  -0.05  -0.13  -0.12   0.43   0.28  -0.11
19970130   0.42   0.37   0.31   0.92   0.44   0.43
19970131   0.61   0.31   0.34   0.83   0.69   0.73
19970203   0.15   0.23   0.18  -0.03  -0.12   0.06
19970204  -0.03  -0.13  -0.09   0.07  -0.01   0.19
19970205  -0.29  -0.25  -0.02  -1.07  -0.34  -0.28
19970206  -0.34  -0.31  -0.11  -0.09  -0.27   0.01
19970207   0.01   0.10   0.05   0.78   0.44   0.92
19970210  -0.09  -0.18   0.09  -0.04   0.05   0.29
19970211  -0.60  -0.42  -0.39  -0.02  -0.21  -0.24
19970212   0.20   0.16   0.11   1.04   0.78   0.73
19970213   0.30   0.39   0.33   0.83   0.85   0.98
19970214  -0.01   0.18   0.07  -0.07  -0.08  -0.06
19970217  -0.01   0.13  -0.11  -0.18  -0.02  -0.31
19970218  -0.03   0.20   0.41   0.50   0.17   0.49
19970219  -0.28  -0.30  -0.19  -0.28  -0.39  -0.41
19970220   0.08   0.26   0.42   0.15   0.20   0.30
19970221  -0.30  -0.16   0.15   0.05  -0.16  -0.18
19970224   0.36   0.60   0.63   1.00   0.44   0.66
19970225   0.21   0.31   0.28   0.46   0.63   0.64
19970226  -0.80  -0.61  -0.51  -0.75  -0.74  -1.09
