This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
               Small                 Big         
        Lo BM     2   Hi BM  Lo BM     2   Hi BM 
195206       12.43       11.18       10.67      220.35      171.63      113.97
195207       14.92       12.37        9.42      251.67      167.14      104.30
195208       15.04       12.53        9.38      254.42      167.98      105.88
195209       14.96       12.56        9.37      250.57      166.02      104.01
195210       14.89       12.39        9.12      245.63      161.65      101.01
195211       14.74       12.15        8.91      243.47      161.45      100.27
195212       15.45       12.70        9.40      256.30      168.69      106.83
195301       15.63       12.82        9.49      263.55      172.83      110.16
195302       16.19       13.28        9.79      260.92      172.33      111.66
195303       16.32       13.48        9.92      258.31      170.88      109.86
195304       15.93       13.18        9.67      254.55      168.17      106.44
195305       15.42       12.88        9.57      246.64      163.64      104.26
195306       15.44       12.90        9.59      246.94      163.05      104.77
195307       14.67       12.59        9.40      240.02      158.78      105.94
195308       14.77       12.76        9.52      246.84      161.92      107.67
195309       14.18       12.01        8.89      235.13      154.46       98.28
195310       14.10       11.82        8.64      237.48      153.71       96.08
195311       14.51       12.21        8.90      249.24      160.77      100.35
195312       14.63       12.38        8.95      254.80      163.06      102.57
195401       14.54       12.10        8.62      255.28      162.55       99.32
195402       15.20       12.87        9.32      266.41      171.77      106.94
195403       15.28       12.99        9.40      268.79      174.33      106.74
195404       15.59       13.30        9.57      279.50      179.49      107.92
195405       15.52       13.57        9.58      293.95      186.92      113.30
195406       16.06       14.06       10.02      300.32      190.74      119.99
195407       16.08       13.73       10.35      293.42      210.83      118.91
195408       16.97       14.64       11.29      305.73      221.48      129.27
195409       16.87       14.57       11.13      294.82      217.64      121.67
195410       17.53       15.18       11.61      314.28      231.93      130.43
195411       17.59       15.00       11.51      306.60      229.44      130.62
195412       18.75       16.23       12.55      332.90      246.32      149.62
195501       20.01       17.67       13.91      346.68      259.68      166.69
195502       20.31       17.90       14.18      346.54      261.68      172.40
195503       21.00       18.76       14.76      355.27      267.37      176.78
195504       20.79       18.62       14.78      353.25      265.71      180.21
195505       21.05       18.91       15.15      367.31      271.16      187.96
195506       21.07       18.92       15.15      372.35      269.95      186.93
195507       21.42       19.87       15.25      418.41      304.58      154.13
195508       20.86       20.12       15.43      426.68      311.50      154.52
195509       20.74       20.17       15.40      426.82      310.55      155.74
195510       20.53       20.02       15.28      426.97      308.80      151.74
195511       20.19       19.83       15.07      413.50      303.43      146.54
195512       21.29       20.87       15.76      443.65      318.52      158.89
195601       21.92       21.13       16.06      451.03      323.32      155.53
195602       21.72       20.66       15.76      432.47      319.46      151.55
195603       22.06       21.36       16.05      451.71      326.79      155.79
195604       22.71       22.04       16.80      483.24      349.22      163.27
195605       22.97       22.23       16.79      482.68      353.26      164.35
195606       21.96       21.29       15.94      455.58      334.30      152.38
195607       24.58       21.87       15.52      539.15      287.49      158.31
195608       25.19       22.58       16.04      567.67      303.48      165.79
195609       25.03       22.12       15.62      544.67      294.93      159.46
195610       24.06       21.28       15.22      513.20      283.93      153.09
195611       24.33       21.43       15.23      516.07      285.41      154.66
195612       24.14       21.32       15.49      510.40      290.94      154.09
195701       24.87       21.66       15.76      532.68      298.94      155.90
195702       24.67       21.64       16.05      508.27      290.51      152.87
195703       23.91       20.82       15.55      497.63      283.11      147.19
195704       24.30       21.33       15.83      510.21      286.91      148.99
195705       24.74       21.79       16.22      538.20      296.27      152.59
195706       24.91       22.06       16.43      560.82      302.29      154.14
195707       25.08       21.88       16.21      577.50      280.30      155.08
195708       25.28       21.99       16.30      584.28      281.10      156.30
195709       23.94       20.90       15.32      549.22      270.94      145.72
195710       22.51       19.76       14.47      513.64      258.75      135.53
195711       20.67       18.59       13.22      493.58      249.33      125.20
195712       21.23       18.72       13.33      505.31      252.76      123.63
195801       20.12       17.72       12.45      484.35      245.36      115.24
195802       22.56       19.54       13.89      500.39      259.56      128.83
195803       22.08       19.48       13.80      488.00      256.81      124.93
195804       23.03       20.10       14.15      503.69      263.43      128.56
195805       23.77       20.39       14.78      520.02      270.10      134.86
195806       25.24       21.16       15.37      528.74      276.16      138.86
195807       23.78       21.94       15.72      522.58      310.40      141.90
195808       24.76       23.23       16.81      544.93      322.42      152.59
195809       25.77       23.85       17.12      553.38      327.08      157.24
195810       27.31       24.85       18.41      580.56      339.68      169.40
195811       29.20       25.49       18.94      595.20      348.07      175.99
195812       31.85       26.47       19.68      611.93      353.58      183.01
195901       32.58       27.20       20.32      641.22      376.69      189.44
195902       34.02       28.56       21.36      636.87      386.37      196.91
195903       34.76       29.62       21.94      637.25      391.63      200.65
195904       35.16       30.01       22.34      640.75      389.76      199.79
195905       36.49       31.00       22.79      670.53      399.10      207.28
195906       35.90       31.04       23.06      685.86      399.82      213.97
195907       35.88       31.24       21.70      716.29      403.41      242.27
195908       36.98       32.07       22.45      744.37      412.44      249.37
195909       36.19       31.58       21.93      731.12      406.72      247.25
195910       34.09       29.97       20.83      693.29      391.80      233.49
195911       35.41       30.70       21.03      705.49      397.93      233.35
195912       36.67       31.29       21.06      722.74      397.04      231.21
196001       37.66       31.88       21.40      743.00      405.35      239.89
196002       35.48       30.82       20.81      681.54      386.94      226.11
196003       36.12       31.09       20.85      687.18      393.99      222.53
196004       35.11       30.35       19.99      679.88      388.21      210.41
196005       35.12       29.88       19.38      668.63      382.39      203.68
196006       36.85       30.29       19.77      694.12      387.64      201.87
196007       33.29       30.20       20.76      690.76      412.48      263.60
196008       32.16       29.60       20.51      666.36      410.89      259.18
196009       33.38       30.51       21.28      681.40      425.72      263.30
196010       30.71       28.61       20.09      634.67      405.50      249.30
196011       28.68       28.00       19.51      630.34      404.78      250.56
196012       30.46       29.20       20.08      660.76      418.72      258.48
196101       31.78       30.09       20.37      683.57      448.05      267.33
196102       34.08       32.39       22.58      716.56      482.30      293.55
196103       36.73       34.30       23.96      742.69      492.58      300.90
196104       39.35       35.83       25.25      757.75      512.98      306.52
196105       39.70       35.91       25.80      754.92      518.28      313.76
196106       41.06       37.69       26.90      775.91      523.74      320.44
196107       45.00       36.16       25.13      849.79      405.80      298.10
196108       44.95       36.52       25.54      876.10      419.62      300.99
196109       45.20       36.52       25.73      900.38      426.71      305.89
196110       42.95       35.25       24.89      888.96      414.32      293.98
196111       43.29       36.28       24.94      908.58      429.66      302.53
196112       45.99       38.19       26.01      950.24      444.88      315.57
196201       45.28       38.20       26.10      947.03      445.74      320.75
196202       44.06       37.84       26.76      902.24      437.73      320.92
196203       44.29       37.99       27.15      915.51      445.77      327.28
196204       45.15       37.57       27.00      914.15      443.70      319.76
196205       42.25       34.66       25.05      852.97      418.34      299.59
196206       36.54       30.75       22.56      771.72      386.96      278.99
196207       33.60       27.56       20.82      586.08      484.30      257.17
196208       36.56       29.11       22.16      632.92      508.65      265.67
196209       38.14       29.96       22.60      647.36      513.52      270.33
196210       34.98       27.74       21.13      615.65      489.12      258.02
196211       33.19       26.93       20.65      618.83      491.54      257.11
196212       38.03       30.56       23.53      683.98      536.95      291.29
196301       36.57       30.00       22.90      693.30      546.21      292.94
196302       39.33       32.39       25.16      726.52      569.26      313.07
196303       38.23       31.79       25.06      703.52      555.23      308.61
196304       38.12       32.33       25.67      726.42      573.07      324.04
196305       39.46       33.10       27.07      761.82      600.48      342.03
196306       40.11       34.05       28.44      777.89      603.65      352.56
196307       24.50       24.81       21.64      860.72      426.43      350.85
196308       24.21       24.62       21.38      859.79      427.44      344.37
196309       25.25       25.56       22.60      902.24      445.12      368.16
196310       24.42       25.31       22.03      894.42      438.30      360.86
196311       24.69       25.70       22.44      928.15      442.69      367.28
196312       23.93       25.28       22.17      919.39      435.07      367.84
196401       23.98       25.19       22.12      936.95      447.74      373.95
196402       24.14       25.82       22.99      961.43      459.19      383.02
196403       24.48       26.28       23.87      970.89      464.31      398.22
196404       24.57       27.26       25.10      978.55      477.64      409.21
196405       23.90       27.21       24.71      982.04      482.44      404.79
196406       24.08       27.35       25.16      992.19      485.20      419.94
196407       28.50       27.64       21.70     1040.70      508.60      390.94
196408       28.83       28.44       22.25     1063.32      519.55      401.74
196409       28.35       28.24       21.82     1045.57      512.65      394.61
196410       29.27       28.83       22.55     1068.91      531.18      417.43
196411       29.55       29.22       23.05     1071.31      539.69      421.70
196412       29.46       28.99       22.86     1069.28      542.09      404.37
196501       29.50       28.52       22.25     1080.11      539.41      395.27
196502       31.53       30.18       23.37     1125.11      554.04      412.81
196503       32.62       31.20       24.31     1126.73      551.85      412.02
196504       32.83       31.30       24.55     1112.26      543.70      412.73
196505       33.78       32.65       25.83     1154.00      556.59      423.85
196506       33.42       32.25       25.40     1145.12      554.07      416.10
196507       28.24       27.66       23.10     1001.33      592.25      354.17
196508       28.93       28.48       24.02     1017.27      601.37      368.44
196509       30.77       29.81       25.24     1042.52      615.04      375.51
196510       31.89       30.88       26.25     1080.64      629.70      387.93
196511       33.75       32.43       27.87     1110.43      643.14      408.32
196512       35.02       33.88       29.15     1103.00      638.28      404.90
196601       36.17       34.96       30.43     1111.22      645.16      420.28
196602       37.74       36.89       32.51     1108.09      652.48      440.16
196603       39.16       37.95       33.55     1085.48      643.61      435.40
196604       38.90       36.78       32.64     1067.08      625.30      416.81
196605       41.12       38.52       34.33     1095.74      635.97      422.50
196606       36.90       34.50       30.55     1044.47      601.82      390.79
196607       32.72       34.61       28.05      944.25      678.38      419.34
196608       31.96       33.97       27.80      928.48      673.46      413.78
196609       28.19       30.49       24.76      853.15      624.29      380.23
196610       27.56       30.10       24.24      843.72      626.29      377.61
196611       26.31       29.95       24.11      870.51      671.01      396.25
196612       28.18       31.17       24.42      897.18      658.93      390.85
196701       29.04       31.72       24.42      892.83      666.88      390.20
196702       34.15       36.85       28.69      962.54      708.11      437.98
196703       35.68       37.60       29.52      978.18      703.07      431.03
196704       37.68       39.82       31.09     1018.93      730.09      451.60
196705       38.88       41.01       31.84     1085.74      746.75      465.25
196706       38.22       40.42       30.90     1027.30      715.22      455.57
196707       40.35       42.77       31.42     1022.46      739.04      436.95
196708       43.52       45.92       34.42     1075.11      764.01      467.60
196709       43.41       46.08       34.45     1063.09      758.85      473.09
196710       46.00       48.39       35.71     1102.33      776.09      477.06
196711       45.61       47.33       34.42     1085.24      747.84      452.44
196712       46.29       47.66       34.02     1091.97      751.20      448.58
196801       51.26       50.23       35.64     1117.34      774.47      468.18
196802       50.37       50.40       36.52     1050.26      763.17      459.04
196803       46.49       47.69       34.54     1011.49      742.39      441.16
196804       46.11       47.07       34.32     1031.07      738.30      441.80
196805       53.99       53.47       38.66     1135.74      776.31      493.60
196806       59.21       57.44       41.83     1162.78      772.54      515.39
196807       54.30       50.93       49.25     1215.47      718.03      930.23
196808       51.23       49.67       49.28     1160.04      717.73      933.73
196809       53.13       51.17       51.29     1169.70      730.01      945.12
196810       56.84       54.27       54.59     1207.77      760.14      996.73
196811       56.44       54.52       55.24     1199.73      770.84     1026.29
196812       61.21       58.67       58.66     1260.59      811.35     1075.75
196901       61.32       57.72       57.79     1198.63      782.79     1037.20
196902       60.19       57.06       57.33     1176.06      783.14     1039.73
196903       53.89       51.87       52.86     1125.52      736.86      980.65
196904       55.48       52.93       54.56     1168.34      760.89     1007.02
196905       55.90       53.83       55.12     1205.52      762.61     1041.37
196906       55.80       54.09       55.01     1196.86      763.61     1051.61
196907       48.91       44.63       49.11     1085.86      782.83      897.75
196908       43.35       39.79       45.42     1032.74      722.70      841.68
196909       46.49       41.52       46.60     1099.03      752.06      857.20
196910       46.20       40.63       45.21     1091.70      723.86      815.21
196911       51.25       43.79       48.36     1159.01      755.13      843.15
196912       48.37       41.45       44.80     1130.98      721.02      807.97
197001       45.72       39.19       41.70     1131.57      706.41      771.55
197002       42.91       37.14       40.61     1039.82      645.16      725.75
197003       44.04       38.31       42.95     1074.20      691.17      785.33
197004       41.70       37.91       43.00     1052.42      699.74      792.46
197005       32.84       32.50       38.09      940.38      632.27      731.43
197006       29.08       28.91       34.93      865.40      600.85      694.21
197007       30.64       27.11       23.04      778.26      684.53      469.77
197008       33.01       28.92       24.46      819.51      750.11      504.63
197009       35.03       30.80       25.95      851.02      783.09      530.98
197010       40.99       33.95       28.33      911.86      783.95      549.77
197011       38.15       31.60       27.14      906.44      769.69      531.57
197012       38.16       32.08       27.45      950.50      807.17      563.39
197101       41.22       35.05       29.81     1001.97      859.97      595.28
197102       45.51       39.58       33.51     1052.24      891.77      629.66
197103       47.56       40.82       34.25     1074.41      888.38      638.65
197104       51.72       42.83       35.76     1136.79      914.12      649.84
197105       53.32       44.63       36.95     1185.74      937.41      681.12
197106       51.11       42.31       35.01     1150.70      890.38      648.09
197107       51.80       43.77       30.56     1167.69      831.62      553.40
197108       48.21       41.79       28.63     1118.18      801.13      525.41
197109       50.26       43.16       30.45     1176.36      804.62      566.63
197110       50.63       42.76       29.71     1179.70      793.15      551.66
197111       47.54       40.86       27.64     1133.34      763.10      525.86
197112       46.05       39.72       26.45     1139.20      755.33      518.10
197201       52.40       44.20       29.45     1240.68      817.45      566.43
197202       57.21       47.08       32.57     1273.13      818.74      594.37
197203       59.99       48.33       33.49     1326.20      821.32      598.00
197204       61.18       48.19       33.35     1358.05      808.65      601.47
197205       61.39       48.68       33.51     1367.13      808.73      607.27
197206       60.25       47.96       32.47     1404.10      809.47      595.73
197207       52.72       44.53       31.41     1352.22      654.44      902.72
197208       49.96       43.05       30.55     1362.15      646.09      890.23
197209       49.56       43.79       31.21     1378.08      688.04      948.32
197210       47.61       42.59       30.16     1370.47      679.25      948.59
197211       46.29       42.47       29.53     1376.58      693.19      968.40
197212       48.02       44.77       31.34     1412.35      734.45     1055.11
197301       47.60       44.21       30.35     1448.64      727.36     1047.33
197302       43.94       42.00       29.15     1413.33      711.95     1029.94
197303       38.98       38.62       27.41     1367.22      673.30      972.32
197304       37.27       37.65       26.99     1348.22      675.19      982.48
197305       33.00       35.54       25.76     1268.89      656.71      966.33
197306       29.58       32.89       23.80     1256.85      638.99      926.27
197307       28.00       24.10       17.70     1084.05      680.89      470.10
197308       33.18       26.37       19.29     1154.76      694.53      491.31
197309       31.87       24.90       18.45     1113.04      670.49      483.60
197310       35.35       27.25       19.98     1136.88      730.10      526.50
197311       34.45       27.34       20.05     1134.03      726.73      528.38
197312       26.59       22.42       16.78      987.05      648.62      467.99
197401       25.91       21.90       16.54      975.18      682.00      493.95
197402       27.60       24.07       18.79      965.36      673.38      513.82
197403       27.62       24.09       19.15      951.57      677.01      521.08
197404       27.45       23.74       19.18      933.35      651.61      504.73
197405       25.75       22.34       18.42      899.41      613.47      480.54
197406       23.89       20.48       17.02      881.82      577.79      447.84
197407       24.96       22.27       12.66      901.89      512.11      298.74
197408       23.23       21.30       12.28      817.62      487.77      289.29
197409       20.96       19.53       11.31      731.17      454.74      266.28
197410       18.47       18.03       10.45      629.78      425.74      246.22
197411       21.12       19.32       11.28      763.64      471.03      262.64
197412       19.95       18.24       10.62      728.61      450.53      249.09
197501       18.46       17.11        9.73      703.14      448.54      241.54
197502       22.96       21.62       12.67      777.24      523.28      291.80
197503       24.44       22.19       13.11      837.05      531.58      295.64
197504       26.26       23.60       14.09      859.63      537.95      315.63
197505       27.93       24.23       14.50      907.68      548.30      336.23
197506       30.76       25.85       15.41      955.29      575.18      337.13
197507       30.71       26.13       14.94     1154.09      516.13      296.35
197508       29.71       25.42       14.53     1066.14      494.58      281.80
197509       28.22       24.21       13.52     1036.91      482.63      274.52
197510       27.06       23.27       12.97      994.55      467.54      262.99
197511       27.26       23.99       13.21     1057.73      492.59      278.83
197512       27.68       24.33       13.69     1084.43      506.29      290.04
197601       27.16       24.11       13.47     1062.98      506.14      291.57
197602       31.22       28.51       16.74     1179.19      578.07      346.15
197603       33.27       30.42       18.70     1157.46      584.82      360.44
197604       33.76       30.83       18.95     1188.31      600.16      367.27
197605       33.47       30.52       18.64     1170.66      601.73      360.65
197606       33.00       29.77       17.85     1157.12      588.14      356.51
197607       32.11       29.57       18.04     1197.06      717.16      440.70
197608       31.69       29.67       18.12     1181.82      717.29      440.65
197609       30.57       29.13       17.84     1172.22      719.19      434.14
197610       31.59       29.75       18.21     1196.29      739.52      445.47
197611       30.75       29.16       17.71     1165.33      728.85      428.66
197612       31.64       29.88       18.28     1146.50      740.18      434.59
197701       34.12       32.67       20.00     1199.81      787.06      468.69
197702       34.35       33.31       20.63     1126.49      772.96      465.46
197703       34.01       32.82       20.58     1101.34      754.51      454.44
197704       34.03       32.93       20.57     1081.28      747.35      455.11
197705       34.18       33.25       21.07     1068.31      761.11      472.81
197706       33.78       33.08       21.18     1041.84      752.89      463.40
197707       36.64       34.17       20.03     1106.06      847.45      546.34
197708       36.63       34.11       20.07     1091.41      839.43      526.78
197709       36.79       33.74       19.71     1090.72      801.60      507.66
197710       37.43       34.14       19.78     1083.50      807.67      501.84
197711       35.77       33.40       19.45     1037.21      775.07      483.42
197712       38.76       35.70       20.85     1074.02      796.48      505.17
197801       39.71       35.78       21.02     1074.39      801.90      508.89
197802       37.79       34.72       20.77     1003.88      754.61      489.66
197803       38.35       35.24       21.19      971.87      749.05      477.23
197804       40.54       37.28       22.36      990.66      773.86      493.13
197805       44.52       39.90       23.85     1104.31      815.98      527.32
197806       47.57       42.07       25.15     1119.72      815.96      534.92
197807       40.35       42.05       24.59     1020.66      938.87      647.15
197808       43.21       44.05       25.91     1093.31      980.58      682.21
197809       46.80       47.52       28.04     1126.46     1015.64      691.20
197810       45.80       47.17       27.84     1100.69     1022.86      688.33
197811       35.12       38.37       22.56      992.06      929.31      603.85
197812       38.23       40.15       23.41     1014.89      948.44      617.97
197901       39.05       39.80       23.71     1044.16      953.32      615.30
197902       42.17       42.80       25.75     1080.03     1003.23      652.72
197903       40.44       41.61       25.08     1033.23      968.92      629.79
197904       44.94       44.97       27.05     1089.96     1022.77      674.60
197905       45.47       46.28       27.79     1091.69     1029.56      675.39
197906       44.11       45.75       27.40     1067.13     1006.34      660.64
197907       42.25       42.05       28.60     1136.29     1038.96      719.01
197908       43.14       43.69       29.40     1141.49     1057.17      736.44
197909       46.99       46.77       31.44     1212.32     1106.53      771.65
197910       47.27       46.09       31.08     1199.60     1114.98      763.57
197911       42.64       41.21       27.50     1122.81     1043.73      694.57
197912       47.16       43.61       29.31     1191.61     1091.72      718.23
198001       50.79       45.75       30.66     1226.52     1109.91      731.35
198002       54.58       49.11       33.27     1287.07     1177.91      782.86
198003       54.40       47.54       32.23     1239.65     1194.03      780.57
198004       43.80       39.32       26.39     1125.67     1061.76      675.48
198005       46.31       41.55       27.91     1168.96     1120.55      712.41
198006       50.19       44.61       30.07     1227.61     1172.19      752.01
198007       45.24       45.01       31.00     1182.81     1196.64      968.25
198008       51.22       49.34       33.03     1291.77     1257.72      991.08
198009       55.42       51.66       34.03     1313.61     1266.40      997.50
198010       58.25       52.99       34.25     1365.62     1306.29      987.32
198011       61.52       54.18       34.87     1395.42     1338.51      975.25
198012       69.20       56.47       35.68     1551.55     1508.12     1005.90
198101       65.52       55.22       35.18     1518.54     1437.06      993.48
198102       62.82       55.45       35.98     1426.24     1359.24     1005.82
198103       62.33       55.87       36.69     1459.59     1367.13     1006.19
198104       66.89       60.28       39.47     1521.28     1412.23     1053.27
198105       68.33       62.12       40.93     1489.49     1385.60     1060.87
198106       71.13       63.40       41.32     1497.78     1368.11     1075.38
198107       59.16       61.64       42.39     1455.91     1374.60     1170.79
198108       57.56       59.95       41.70     1483.07     1361.90     1154.44
198109       51.97       56.13       39.56     1369.76     1275.36     1110.85
198110       46.37       52.24       37.45     1279.73     1178.21     1090.37
198111       51.31       55.30       39.56     1387.13     1219.45     1133.22
198112       51.74       57.91       41.18     1433.65     1274.48     1165.48
198201       50.23       57.21       40.30     1386.21     1240.26     1135.79
198202       47.69       54.94       39.80     1358.62     1192.36     1137.28
198203       43.90       52.72       39.41     1243.46     1140.05     1099.67
198204       43.04       52.36       39.83     1219.59     1122.90     1114.57
198205       45.92       55.18       41.47     1288.20     1160.02     1122.57
198206       44.27       53.80       40.19     1240.98     1120.29     1080.13
198207       39.89       46.26       33.86     1154.95     1162.78     1155.57
198208       38.71       45.93       33.49     1151.26     1116.62     1131.64
198209       41.86       50.00       35.86     1275.28     1252.07     1264.66
198210       43.00       52.17       37.66     1297.17     1273.28     1260.39
198211       50.17       58.98       42.20     1463.72     1411.00     1376.36
198212       55.00       63.54       45.96     1556.11     1435.82     1413.63
198301       55.66       64.08       45.95     1575.32     1450.81     1431.64
198302       61.23       67.44       48.26     1617.53     1496.21     1511.36
198303       63.94       71.77       51.21     1673.06     1523.30     1526.93
198304       65.99       76.24       54.13     1711.39     1586.27     1565.88
198305       71.69       82.33       58.10     1807.63     1727.09     1674.21
198306       78.00       86.58       61.10     1801.05     1715.35     1660.53
198307       81.26       75.54       60.49     1862.24     1599.22     2129.04
198308       76.69       75.18       61.31     1763.75     1558.41     2101.92
198309       72.98       72.90       60.59     1734.40     1567.61     2203.16
198310       72.93       74.59       62.85     1776.44     1585.91     2216.32
198311       66.44       71.54       61.37     1710.76     1567.44     2204.85
198312       69.73       74.77       64.05     1756.25     1597.49     2233.22
198401       67.76       74.24       64.50     1745.01     1576.69     2204.65
198402       64.54       74.01       65.14     1650.52     1586.46     2227.57
198403       60.12       70.01       62.08     1566.71     1509.69     2178.21
198404       60.02       70.48       63.57     1590.46     1528.86     2175.46
198405       59.35       70.61       63.66     1595.76     1528.35     2209.51
198406       55.97       66.69       60.20     1514.15     1448.49     1985.92
198407       57.94       65.15       57.26     1635.60     1478.50     1719.78
198408       54.64       63.12       55.51     1618.90     1448.61     1672.74
198409       62.20       69.59       60.97     1799.24     1611.00     1847.58
198410       60.83       70.36       62.65     1757.88     1591.02     1899.07
198411       59.68       70.09       62.81     1767.37     1604.54     1887.15
198412       57.03       69.39       63.04     1726.46     1576.21     1891.63
198501       58.26       70.01       64.45     1779.73     1609.77     1924.09
198502       66.88       76.91       69.46     1957.97     1741.97     2028.05
198503       68.82       78.93       70.82     1981.58     1761.16     2062.81
198504       66.65       78.02       71.78     1953.26     1746.36     2098.20
198505       65.10       77.72       72.59     1915.29     1732.90     2138.23
198506       68.03       81.39       74.59     2026.52     1846.10     2162.63
198507       64.48       76.92       50.67     2087.77     1886.98     2073.99
198508       66.45       78.82       51.77     2100.25     1868.40     2034.26
198509       65.32       78.96       52.09     2057.02     1853.02     2043.58
198510       60.45       75.84       49.88     1969.34     1802.53     1945.59
198511       62.61       78.44       51.52     2046.12     1881.81     2042.03
198512       67.68       83.70       54.34     2232.77     1998.65     2128.47
198601       71.35       86.99       56.52     2363.79     2064.99     2213.08
198602       73.01       88.39       58.03     2382.91     2069.94     2239.26
198603       78.34       94.22       61.98     2565.95     2238.49     2378.46
198604       81.57       99.67       65.60     2729.95     2357.14     2497.11
198605       84.01      101.03       66.41     2754.73     2317.94     2403.50
198606       86.26      105.80       68.85     2897.26     2436.05     2511.95
198607       87.10       88.30       60.17     2791.91     2256.62     2608.87
198608       78.25       80.54       56.58     2594.26     2143.85     2529.56
198609       80.28       83.10       58.87     2717.84     2316.18     2756.67
198610       73.80       79.10       56.39     2440.08     2153.90     2548.11
198611       77.36       81.73       58.14     2575.26     2265.96     2689.25
198612       77.88       80.28       58.06     2625.23     2318.44     2724.26
198701       75.46       77.55       56.10     2560.37     2251.87     2633.74
198702       84.96       86.13       61.24     2913.95     2551.19     2915.91
198703       93.35       91.81       64.28     3132.51     2636.12     2896.57
198704       94.38       93.95       66.33     3183.38     2694.80     2970.62
198705       92.03       91.08       63.20     3117.26     2665.55     2927.31
198706       92.32       91.06       62.44     3155.62     2652.81     2931.20
198707       85.71      100.50       61.63     3148.84     3082.38     2909.36
198708       87.33      103.67       64.87     3339.06     3189.27     3009.24
198709       89.67      107.38       66.60     3495.80     3321.01     3082.19
198710       87.66      105.27       65.98     3435.47     3237.34     3002.14
198711       59.57       75.67       47.91     2636.75     2582.70     2417.42
198712       55.79       71.99       46.36     2397.96     2362.71     2265.69
198801       60.46       76.59       48.64     2612.95     2511.61     2366.05
198802       62.01       79.60       51.78     2663.95     2649.00     2546.67
198803       67.14       85.44       55.46     2793.08     2783.43     2606.47
198804       69.95       88.07       56.92     2707.43     2693.00     2564.73
198805       71.42       89.01       57.92     2691.13     2751.73     2589.43
198806       69.10       87.50       57.22     2690.18     2764.85     2637.02
198807       76.70       80.58       52.47     2841.70     2826.98     2364.78
198808       74.95       80.61       52.18     2787.21     2809.29     2361.18
198809       72.23       78.24       50.92     2704.21     2705.84     2312.04
198810       74.30       80.67       51.96     2841.51     2797.79     2397.32
198811       73.00       80.46       51.75     2906.01     2847.71     2461.23
198812       70.89       78.41       50.10     2809.99     2781.48     2445.69
198901       74.32       80.97       50.81     2879.80     2831.04     2465.51
198902       77.64       84.55       53.56     3075.41     3011.86     2626.04
198903       78.41       84.60       54.19     3002.11     2931.71     2575.98
198904       80.53       86.70       55.42     3078.66     2979.76     2649.07
198905       84.90       90.50       57.52     3212.56     3115.82     2746.56
198906       88.76       94.10       59.61     3375.77     3209.79     2828.45
198907       85.82       93.09       57.02     3404.38     3139.10     2811.64
198908       89.54       97.36       59.10     3804.66     3355.89     2973.97
198909       92.33      100.13       60.88     3839.80     3431.15     3034.10
198910       93.48      100.34       60.51     3821.31     3396.67     3039.03
198911       88.60       94.47       56.58     3763.38     3268.27     2970.06
198912       89.50       94.53       56.35     3863.97     3315.73     2985.31
199001       89.66       93.37       55.60     3901.78     3405.01     3066.42
199002       82.19       86.06       50.93     3604.91     3181.60     2836.44
199003       84.35       88.13       52.30     3608.77     3241.51     2892.33
199004       89.00       91.77       53.35     3750.37     3286.67     2896.05
199005       86.66       88.92       51.57     3708.73     3167.04     2753.47
199006       95.12       94.81       54.16     4101.14     3427.45     2943.66
199007       86.58       97.81       53.42     3799.59     3588.39     2347.03
199008       82.92       93.99       51.21     3771.89     3590.89     2301.70
199009       70.87       82.23       45.28     3397.17     3308.96     2057.15
199010       63.53       75.43       41.36     3203.31     3180.69     1917.08
199011       60.15       71.10       38.34     3209.45     3123.35     1923.71
199012       65.69       75.36       40.28     3447.95     3316.83     2008.73
199101       68.81       77.83       41.49     3562.37     3387.80     2037.67
199102       75.41       84.51       44.77     3784.21     3488.85     2117.34
199103       84.66       93.23       50.07     4063.03     3697.71     2254.19
199104       91.85       98.17       53.32     4218.68     3732.06     2307.76
199105       91.92       99.73       54.45     4202.81     3757.13     2307.26
199106       96.27      104.74       56.07     4390.54     3847.32     2414.62
199107       86.21       97.45       51.69     4103.35     3416.47     2066.79
199108       90.25      101.06       53.43     4330.57     3545.69     2144.28
199109       94.23      104.14       55.91     4459.42     3590.35     2174.41
199110       95.80      104.89       55.27     4352.46     3584.19     2127.19
199111       99.10      107.80       56.54     4413.89     3635.27     2159.07
199112       95.20      103.85       53.82     4311.66     3450.91     2038.03
199201      104.64      110.51       58.16     4923.56     3706.07     2197.47
199202      112.70      119.28       64.56     4808.98     3642.62     2278.58
199203      113.61      122.56       69.79     4818.77     3649.68     2434.18
199204      107.50      121.37       69.79     4674.62     3602.57     2377.90
199205      103.51      118.50       68.91     4682.27     3773.10     2472.53
199206      104.49      120.21       70.94     4714.64     3777.56     2477.51
199207      101.54      117.51       60.28     4398.39     3753.79     2561.34
199208      104.52      122.14       63.17     4586.33     3920.76     2608.24
199209      100.28      120.03       61.70     4545.77     3817.82     2469.22
199210      102.12      122.41       62.64     4620.78     3851.00     2492.73
199211      106.89      125.35       64.02     4728.22     3807.85     2509.74
