This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 4 OP portfolios and 4 INV portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
                                                                              Small                                                                                                                                            Big
                   Lo OP                                   2                                   3                               Hi OP                               Lo OP                                   2                                   3                               Hi OP
          Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV
2002    -4.40     1.17     2.73    -8.03    -6.35     3.80     2.65    -5.87     4.44     0.51     2.87    -1.96     3.35    -4.84     7.84   -12.56    -6.89    -4.63    -3.43   -12.26    -0.95    -5.47    -9.73    -7.54    -7.20     0.41    -6.69   -11.68     1.98   -11.42   -15.18   -13.80
2003   100.14    38.83    71.98    77.30    65.89    49.80    50.74    54.53    69.63    58.00    44.07    55.47    99.69    66.99    57.81    71.88    65.24    47.83    30.13    58.26    49.28    40.48    29.83    23.09    45.76    57.46    23.16    22.32    44.92    31.28    34.08    45.20
2004    34.50    43.96    52.48    49.15    38.61    39.43    36.72    30.99    40.51    38.56    31.14    34.73    36.15    38.80    31.48    41.16     9.45    18.06    22.41    19.05    13.52    13.37    16.26    13.16    12.51     7.11    18.03    22.54    16.78     8.28    -0.08    20.42
2005    40.94    31.85    41.47    31.55    39.68    41.90    30.47    50.51    37.13    38.06    41.83    42.51    48.24    40.24    33.19    36.22    17.62    35.05    24.39    46.99    26.94    37.25    32.10    32.32    38.23    21.93    24.96    15.44    27.94    35.10     2.74    25.25
2006   -30.18   -17.54   -17.42   -29.59   -20.16   -15.20    -9.45   -23.06   -15.01   -11.85   -15.36   -17.44   -20.98   -15.12    -5.48   -28.06     3.90   -10.06    -5.05    -8.81    -0.20    -0.12     1.28     3.98     4.16     7.56     9.27    17.84    10.63    -3.09    11.67   -23.40
2007    -6.71   -11.28    -8.60   -19.33    -8.48    -7.20    -5.79   -17.02    -9.57    -9.57   -11.65   -16.58   -10.79   -15.00    -8.14   -20.24    -4.52    13.29    -8.10    -6.65    -7.57    -9.74     6.00     0.60     3.34   -12.92    -3.44    -8.61    -1.73    -5.22    -6.19   -13.26
2008    -9.06    -1.08    -7.11   -19.54     3.37    -3.67    -9.60   -27.06    -2.64    -6.73   -17.61   -40.60   -14.64    -8.06   -25.02   -39.86    -7.75   -10.47   -34.36   -33.75   -26.13   -20.58   -28.92   -28.54   -31.56    -6.66   -32.08   -42.35     1.45   -22.62   -47.81   -40.23
2009    -0.13    -2.61     5.40    19.83     0.56    -1.30     1.82     3.60    -1.60    -4.66    11.56    21.48    -3.19     2.56    18.45    20.73   -11.86   -11.07     3.21    18.64     3.79     3.60    -4.15    -8.71     1.09     3.51    23.13    23.16    -3.42    -1.76    29.08    18.35
2010    14.40    13.28    24.91     7.62    29.33    19.61    16.58    21.09    37.21    27.55    20.20    20.55    31.40    32.98    20.29    22.90    14.64    25.03    10.87     6.93    20.72    18.95    19.07     9.78    19.28    13.91    23.45    14.58     7.54    27.04     4.19    14.92
2011    -8.36     1.22    -4.78   -10.96    -3.17     7.38     2.59     2.95     3.93     7.81    -3.68    -4.81    -2.63     5.10     1.09     4.03   -10.18   -19.69   -12.81   -27.60   -12.18    -6.58   -13.56   -21.21   -12.10    -3.18    -6.37   -14.98   -10.33    -3.03   -12.97     0.06
2012    25.15    10.73     4.95     2.90    11.81     8.55     1.71     4.20     7.27     5.78     4.90     7.97     8.89     3.39    10.20    14.49    12.88     8.71     9.40    19.03    16.28    10.18    16.55    10.96     0.50     3.79     6.98     4.04    -0.71    -0.99    -7.12    -0.07
2013    45.49    33.17    17.93    41.96    19.95    20.14    18.91    35.81    22.57    19.19    18.67    96.05    37.23    25.82    30.86    39.74    36.77    18.49    11.55    36.43    35.89    34.28    23.93    36.56    28.96    12.56    24.36    17.52    27.92    26.66    46.74    30.06
2014     3.19     0.43     4.66   -11.47    -2.16     2.38     4.96    -5.02     8.84     3.21     6.05     1.68     4.61     6.78     4.61     2.69    -4.59    -6.43     0.53    -9.47    -3.00    -8.89   -10.46    -4.29    -4.29     9.44     3.39     1.69     8.86    -3.14    -9.64    -6.15
2015     0.78     6.79    12.50    -2.96     7.43     9.05    13.26     8.61    13.11    15.94    16.93     9.04    18.47    21.30    15.43    23.07     9.87    19.66    15.79     2.72    14.07    14.17    14.37    10.38    11.37     2.69    11.93     6.72    23.39    21.00     5.98    10.94
2016     3.84    12.97    12.19    27.83    14.61     8.09    15.29    11.60    16.33    15.00    13.77    16.72    13.55    13.16    14.01     7.24     2.94    14.14     8.42     2.31     1.04    -7.95     2.15    15.88    -8.20    13.74    -3.91    -4.90     2.79     7.45    -2.11    12.35
2017    44.72    30.32    26.76    30.82    41.33    35.44    39.35    39.79    51.38    44.51    49.11    44.31    46.21    44.42    36.31    53.39    31.81    22.07    17.90    18.94    33.90    46.19    31.37    22.51    34.77    31.00    24.57    26.12    26.42    17.96    18.23    22.66
2018   -26.97   -17.60   -24.80   -30.83   -19.21   -19.98   -16.15   -13.20   -21.65   -17.76   -18.18   -16.49   -17.61   -12.78   -15.21   -14.58    -9.51   -18.35   -16.34   -12.73   -16.87   -15.08   -10.05   -14.08   -20.03    -9.32    -8.58    -9.65   -12.99    -7.83   -17.56    -6.89
2019    14.42    14.03    16.33    15.13    18.31    24.60    18.41    19.46    22.53    15.39    20.42    24.38    20.17    22.90    24.24    29.75    12.74    11.44    16.12    24.18    18.80    17.08    23.06    20.93    13.36    21.09    10.88    29.36    20.23    16.62    15.84    30.76



  Average Equal Weighted Returns -- Annual
                                                                              Small                                                                                                                                            Big
                   Lo OP                                   2                                   3                               Hi OP                               Lo OP                                   2                                   3                               Hi OP
          Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV
1991    14.67    17.69     5.95     2.51    16.84    11.12     7.47     6.66    14.68    16.08    14.51     6.65    21.04    12.44     5.27     4.68     0.36     8.60    12.14     4.65     9.76    11.72     8.87     8.51     6.95     5.14    11.81     7.72     8.36     8.58    10.14     3.79
1992   -33.32   -23.10   -28.75   -30.82   -25.88   -21.73   -30.73   -25.78   -27.72   -26.33   -28.26   -26.02   -25.29   -24.63   -28.05   -28.10   -28.39   -25.07   -24.66   -28.55   -12.79   -24.03   -20.48   -28.22   -17.88   -18.07   -25.20   -24.38   -20.20   -21.69   -23.66   -21.36
1993    18.29    22.98    12.69    24.94    20.15    17.29    24.23    33.31    29.76    18.97    34.00    28.93    10.13    16.88    24.89    25.00    15.64    16.54    11.06    17.88    25.01    19.28    17.54    33.27    18.40    28.65    22.78    22.43    11.16    22.53    21.52    19.89
1994    53.98    47.95    44.49    52.30    52.82    40.82    37.69    23.74    60.84    40.03    35.70    31.03    53.43    38.17    29.44    26.03    37.95    35.40    32.27    31.92    28.40    29.02    23.24    16.71    25.79    20.58    18.64    15.74    40.46    22.35    19.41    14.32
1995    -5.87     2.29    -0.63    -3.29    -5.11     2.32    -1.55    -0.62    -1.60    -5.88    -7.48    -8.58    -2.50    -1.83   -10.46   -11.65    -8.51   -11.02    -5.34    -8.51    -0.19    -5.44    -7.58    -7.17     3.18    -5.08    -5.93    -7.02    -1.95    -4.28    -4.34     1.38
1996   -18.11   -20.20   -21.12   -24.53   -20.70   -20.13   -20.91   -22.43   -20.71    -8.13   -15.20   -17.94   -17.92   -17.52   -15.37   -16.08   -22.51   -25.41   -16.87   -19.59   -16.93   -18.38   -18.00   -19.01   -12.62   -12.37   -14.24   -13.34   -20.19   -12.78   -12.49   -12.82
1997   -62.48   -59.65   -54.48   -58.44   -53.67   -49.95   -48.25   -53.14   -53.76   -51.86   -48.42   -50.26   -55.51   -50.69   -53.89   -53.15   -56.51   -46.63   -51.70   -49.78   -40.93   -36.16   -38.13   -39.98   -36.83   -36.67   -29.81   -22.41   -45.28   -34.57   -31.06   -29.99
1998    33.58    21.84    21.01    21.83    25.47    19.18    21.40    21.69    17.70    27.88    26.30    25.86    23.46    22.48    11.25    23.54    10.85    29.60    29.25    16.27    32.42    18.42    26.07    26.22    19.46    23.41    28.55    28.23    24.04    17.58    19.83    24.30
1999    46.56    38.98    26.28    75.88    25.48    26.80    25.40    32.76    35.25    30.57    36.03    48.25    25.21    29.32    38.96    76.71    35.89    18.21    42.50   108.27    15.19     7.96    24.36    68.49    19.94    17.63    46.65    84.22    30.20    55.63    44.59    83.87
2000   -24.86   -16.04    -9.74   -14.01   -13.72    -7.99    -9.09    -8.16    -8.16   -13.17   -12.55   -13.47   -12.44   -13.88   -10.08   -24.05   -25.31   -12.13    -8.61   -26.20    -9.59    -5.85    -1.81   -23.26    10.70     2.59    -8.37   -30.15   -15.32    -3.70    -2.26   -28.23
2001   -23.24   -12.73   -18.83   -20.28   -14.09   -20.44   -13.67   -21.86   -18.95   -12.20   -11.78   -21.25   -23.04   -13.13   -17.70   -14.54   -31.47   -18.62   -22.02   -29.26   -23.77   -20.27   -21.08   -24.57   -24.69   -20.49   -19.50   -20.06   -28.18   -22.31   -25.69   -20.10
2002    -0.93    -1.67     4.03    -1.60     1.23     3.87     4.81    -2.97    -0.41     1.79     6.19    -3.11    -1.54     3.32    10.71    -7.69     1.36     9.91     7.90    -7.37     1.45     3.03    -1.59   -14.79    -8.28    -4.39    -9.00    -8.41     1.65    -0.66    -6.13   -16.75
2003    90.59    61.56    79.95    73.84    80.35    63.33    62.89    66.01    83.57    73.55    52.75    75.09   107.93    67.76    70.19    93.04    62.96    42.92    35.13    51.99    53.14    47.58    29.11    36.18    61.57    50.16    38.03    45.68    72.21    48.82    51.28    42.49
2004    57.23    55.26    58.10    47.70    49.45    43.49    47.67    41.39    56.36    44.09    36.20    51.85    52.73    39.07    36.23    45.72    21.80    22.29    20.93    27.55    17.97    13.74    15.46    10.26    19.03    14.87    21.05    25.63    30.91    18.15    21.92    23.36
2005    52.85    41.95    42.30    47.54    49.59    43.95    32.06    52.00    43.89    40.57    45.46    44.23    55.03    42.88    40.01    35.12    26.40    29.41    31.17    37.72    38.52    42.20    34.04    29.54    44.54    33.35    22.22    30.34    39.68    28.25    29.26    29.66
2006   -29.07   -19.88   -19.95   -35.44   -22.79   -14.01   -10.54   -27.15   -19.42   -14.41   -14.66   -21.56   -22.46   -18.38   -12.53   -31.24   -11.44    -7.63    -4.61    -8.83     2.14    -2.79    -3.27    -2.50    -4.21    -0.42     1.86    -8.49    -0.60     0.12     1.59   -23.45
2007    -8.43   -11.61   -14.27   -27.64    -4.59    -9.48    -8.94   -17.54   -10.60    -9.66   -11.11   -18.44   -10.71   -12.11   -10.66   -25.10    -2.04    -3.74    -4.43   -10.57    -4.81    -5.12    -0.48    -3.49    -8.98    -8.71    -3.18    -7.75    -5.43    -8.97    -9.85   -18.60
2008   -15.60    -9.01   -14.23   -37.70    -3.69    -3.86    -9.70   -34.55    -6.67   -11.43   -14.76   -33.44   -14.69    -6.05   -19.75   -38.08    -3.11    -6.87   -18.80   -13.42   -17.33   -14.79   -27.01   -30.63   -13.76   -13.32   -35.45   -41.29    -5.87   -21.44   -41.62   -42.57
2009    19.51     7.70    20.60    58.57    15.16     3.03     9.11    20.85    12.30     4.04    16.45    26.72    10.85    13.36    22.14    29.53    -1.31    -5.09    -0.25     9.61    11.45     5.31     9.49     4.86     6.25     8.03    35.03    43.56     1.80    11.24    28.16    32.50
2010    29.02    18.57    29.38    25.69    35.38    26.70    20.34    28.12    36.90    30.73    26.97    32.76    38.58    40.99    33.62    32.53    22.24    19.13     8.89    -1.08    26.40    20.67    22.02    12.25    25.89    21.04    19.23    18.45    20.29    24.70     3.71    19.16
2011     2.69    10.93     4.41     2.32     6.31    15.42     7.04    12.67    11.21    11.84     6.36    -0.26     0.28    14.43     9.76     9.28    -9.95    -2.72    -1.98   -16.53    -3.03    -3.39    -8.12    -8.87   -10.26     2.36    -5.02    -5.17    -9.99    -5.07    -8.38     6.03
2012    21.70    10.23     9.74     6.57    15.56     8.22     3.76     7.01    15.38     7.40     9.55    12.40    13.33     9.07    11.25    19.53    10.18    -0.80     3.16     0.57     9.27    -0.19     4.48     9.98     1.70     3.53    11.01     0.35    -5.77     1.09     0.75     1.42
2013    55.55    26.26    23.40    48.35    23.44    20.85    22.35    44.00    23.46    26.52    24.59    45.92    40.85    24.97    31.81    51.48    29.42    21.23    15.80    30.91    32.08    25.36    28.54    28.83    32.76    18.20    20.83    31.53    29.33    24.95    26.35    34.84
2014    11.85     6.13     5.06   -11.88     6.45     3.31     4.73     7.75     4.96     4.58     7.06     4.45    11.09     9.61     8.44     4.31    -3.06    -3.25     3.24    -5.95    -4.35    -2.65     0.63     1.83    -3.23    -0.44     0.70     2.83     0.33    -1.58    -2.94    -0.43
2015     6.52     8.20     9.61     1.85    11.92     9.30    10.35     9.97    15.58    15.51    14.88     6.33    13.88    17.85    15.92    17.22    17.03    17.59    17.38     4.45    19.50    15.60    18.81    15.22    16.48    11.88    20.59     9.93    12.20    17.61    14.69    20.03
2016    12.47    10.61    10.63    27.66    13.81    15.37    17.31    18.77    16.49    13.75    16.86    23.00    18.86    14.73    19.04    14.10     3.88     7.70     7.02     5.37     9.31    -1.62    12.76     4.55     2.04    13.39     4.26    -1.76    10.74     4.15     0.72     3.23
2017    58.68    42.04    36.31    37.50    49.36    45.37    45.73    42.71    46.42    50.04    54.56    47.26    57.71    50.92    46.29    64.56    33.39    22.73    19.65    22.55    33.14    36.53    31.77    31.49    34.90    27.61    26.93    34.55    30.65    22.20    31.38    32.86
2018   -25.75   -15.99   -20.00   -23.01   -20.05   -17.78   -14.28   -13.80   -20.36   -14.84   -17.40   -13.23   -20.43   -12.94   -16.32   -14.55   -13.99   -16.34   -15.07   -13.95   -17.96   -13.28   -11.50   -13.47   -21.08   -10.82   -13.39   -10.43   -17.06   -13.00   -14.32   -20.37
2019    21.61    19.98    20.50    21.36    18.80    28.46    24.75    28.00    26.17    19.11    23.20    32.03    32.96    28.60    25.36    37.93    12.60    11.26    10.74    16.79    21.92    20.59    17.45    21.78    11.92    16.61    17.46    33.65    18.11    17.05    16.48    32.52



  Number of Firms in Portfolios
                                                                              Small                                                                                                                                            Big
                   Lo OP                                   2                                   3                               Hi OP                               Lo OP                                   2                                   3                               Hi OP
          Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV   Lo INV   2        3        Hi INV
199007       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199008       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199009       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199010       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199011       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199012       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199101       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199102       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199103       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       35       47       34       50       47       38       33       48       51       39       46       41       40       48
199104       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       34       47       34       50       47       38       33       48       51       39       46       41       40       48
199105       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       34       47       34       50       47       38       33       48       51       39       46       41       40       48
199106       39       26       23       17       18       27       25       23       17       27       20       29       20       17       28       29       59       34       34       47       34       50       47       38       33       48       51       39       46       41       40       48
199107       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       33       45       47       48       39       49       44       43
199108       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       33       45       47       48       39       49       44       43
199109       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       33       45       47       48       39       49       44       43
199110       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       33       45       47       48       39       49       44       43
199111       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       33       45       47       48       39       49       44       43
199112       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       33       45       47       48       39       49       44       43
199201       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       32       45       47       48       39       49       44       43
199202       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       32       45       47       48       39       49       44       43
199203       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       32       45       47       48       39       49       44       43
199204       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       32       45       47       48       39       49       44       43
199205       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       32       45       47       48       39       49       44       43
199206       44       27       27       24       30       29       24       40       24       34       39       41       24       34       36       21       61       40       39       45       44       44       48       40       32       45       47       48       39       49       44       43
199207       80       41       51       38       50       43       54       46       32       65       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199208       80       41       51       38       50       43       54       46       32       65       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199209       80       41       51       38       50       43       54       46       32       65       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199210       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199211       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199212       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199301       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199302       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199303       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199304       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199305       80       41       51       38       50       43       54       46       32       64       46       44       27       43       40       61       83       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199306       80       41       51       38       50       43       54       46       32       63       46       44       27       43       40       61       82       40       33       35       46       44       52       48       33       55       47       47       24       49       55       56
199307      100       65       45       46       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199308      100       65       45       46       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199309      100       65       45       46       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199310      100       65       45       46       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199311      100       65       45       45       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199312      100       65       45       45       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199401      100       65       45       45       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199402      100       65       45       45       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199403      100       65       45       45       77       67       59       49       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199404      100       65       45       45       77       67       59       48       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199405      100       65       45       45       77       67       59       48       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199406      100       65       45       45       77       67       59       48       46       71       75       62       29       54       77       94       85       41       32       29       49       51       38       54       34       52       61       47       23       47       60       61
199407      132       49       39       48       65       87       72       42       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199408      132       49       39       48       65       87       72       42       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199409      132       49       39       48       65       87       72       42       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199410      132       49       38       48       65       87       72       41       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199411      132       49       38       48       65       87       72       41       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199412      132       49       38       48       65       87       72       41       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199501      132       49       38       48       65       87       72       41       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199502      132       49       38       48       65       87       72       41       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199503      132       49       38       48       65       87       72       41       36       79       77       75       32       50       78       99       91       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199504      132       49       37       48       65       87       71       41       36       79       77       75       32       50       78       99       90       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199505      132       49       37       48       65       87       71       41       36       79       77       75       32       50       78       99       90       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199506      132       49       37       48       65       87       71       41       36       79       77       75       32       50       78       99       90       47       33       32       55       46       56       45       34       65       51       52       22       43       62       74
199507      136       75       57       30       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199508      136       75       57       30       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199509      136       74       57       30       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199510      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199511      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199512      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199601      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       93       50       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199602      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       93       49       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199603      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       93       49       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199604      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       92       49       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199605      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       92       49       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199606      136       74       57       29       68       91       83       49       41       72       86       86       42       57       69      130       92       49       27       21       37       65       49       46       33       44       64       49       30       33       53       76
199607      161       83       66       37       54      112       83       70       51       78      103      100       55       62       81      126       94       52       37       31       46       58       57       54       32       57       65       61       41       45       55       68
199608      161       83       66       37       54      112       83       70       51       78      103      100       55       62       81      126       94       52       37       31       46       58       57       54       32       57       65       61       41       45       55       68
199609      160       83       66       37       54      112       83       70       51       78      103      100       55       62       81      126       94       52       37       31       46       58       57       54       32       57       65       61       41       45       55       68
199610      160       83       66       36       54      112       83       70       51       78      103      100       55       62       81      126       94       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199611      160       83       66       36       54      112       83       70       51       78      103      100       55       62       81      126       94       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199612      160       83       66       36       54      112       83       70       51       78      103      100       55       62       81      126       94       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199701      160       83       66       36       54      112       83       70       51       78      103      100       55       62       81      126       93       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199702      160       83       66       35       54      112       83       70       51       78      103      100       55       62       81      126       93       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199703      160       82       66       35       54      112       83       70       51       78      103      100       55       62       81      126       93       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199704      160       81       65       35       54      112       83       70       51       78      103      100       55       62       80      126       93       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199705      160       81       65       35       54      112       83       70       51       78      103      100       55       62       80      126       93       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199706      159       81       65       35       54      112       83       70       51       78      103      100       55       62       80      126       93       52       37       31       46       57       57       54       32       57       65       61       41       45       55       68
199707      158      104       83       68      105      124      115       70       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       40       47       63
199708      158      104       83       68      105      124      115       70       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       40       47       63
199709      158      104       83       68      105      124      115       70       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       40       47       63
199710      158      104       83       68      105      124      115       70       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       39       47       63
199711      158      104       82       68      105      124      115       70       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       39       47       63
199712      158      104       82       68      105      124      115       69       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       39       47       63
199801      158      104       82       68      105      124      114       69       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       39       47       63
199802      158      104       82       68      105      124      114       69       58       99      121      129       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       39       47       63
199803      157      104       82       68      105      124      114       69       58       99      121      128       76       83       94      142       72       45       34       33       40       53       43       46       37       46       59       42       33       39       47       63
199804      157      104       82       68      105      123      114       69       58       99      121      128       76       83       94      142       71       45       33       33       40       53       43       46       37       46       59       42       33       39       47       63
