TICKER,OFTIC,STATPERS,MEASURE,FISCALP,FPI,ESTFLAG,MEANEST,FPEDATS,ACTUAL
@SPX,SPX,20MAR2008,EPS,ANN,2,P,80.14,31DEC2009,74.6308
@SPX,SPX,20MAR2008,EPS,ANN,3,P,83.8,31DEC2010,117.9231
@SPX,SPX,17APR2008,EPS,ANN,1,P,76.13,31DEC2008,84
@SPX,SPX,17APR2008,EPS,ANN,2,P,81.93,31DEC2009,74.6308
@SPX,SPX,17APR2008,EPS,ANN,3,P,87.12,31DEC2010,117.9231
@SPX,SPX,15MAY2008,EPS,ANN,1,P,77.94,31DEC2008,84
@SPX,SPX,15MAY2008,EPS,ANN,2,P,83.78,31DEC2009,74.6308
@SPX,SPX,15MAY2008,EPS,ANN,3,P,88.29,31DEC2010,117.9231
@SPX,SPX,19JUN2008,EPS,ANN,1,P,77.8,31DEC2008,84
@SPX,SPX,19JUN2008,EPS,ANN,2,P,84.17,31DEC2009,74.6308
@SPX,SPX,19JUN2008,EPS,ANN,3,P,87.86,31DEC2010,117.9231
@SPX,SPX,17JUL2008,EPS,ANN,1,P,78.81,31DEC2008,84
@SPX,SPX,17JUL2008,EPS,ANN,2,P,85.1,31DEC2009,74.6308
@SPX,SPX,17JUL2008,EPS,ANN,3,P,90.31,31DEC2010,117.9231
@SPX,SPX,14AUG2008,EPS,ANN,1,P,78.49,31DEC2008,84
@SPX,SPX,14AUG2008,EPS,ANN,2,P,84.55,31DEC2009,74.6308
@SPX,SPX,14AUG2008,EPS,ANN,3,P,90.31,31DEC2010,117.9231
@SPX,SPX,18SEP2008,EPS,ANN,1,P,80.71,31DEC2008,84
@SPX,SPX,18SEP2008,EPS,ANN,2,P,86.89,31DEC2009,74.6308
@SPX,SPX,18SEP2008,EPS,ANN,3,P,92.14,31DEC2010,117.9231
@SPX,SPX,16OCT2008,EPS,ANN,1,P,81.45,31DEC2008,84
@SPX,SPX,16OCT2008,EPS,ANN,2,P,86.59,31DEC2009,74.6308
@SPX,SPX,16OCT2008,EPS,ANN,3,P,91.85,31DEC2010,117.9231
@SPX,SPX,20NOV2008,EPS,ANN,1,P,81.92,31DEC2008,84
@SPX,SPX,20NOV2008,EPS,ANN,2,P,85.55,31DEC2009,74.6308
@SPX,SPX,20NOV2008,EPS,ANN,3,P,91.49,31DEC2010,117.9231
@SPX,SPX,18DEC2008,EPS,ANN,1,P,82.02,31DEC2008,84
@SPX,SPX,18DEC2008,EPS,ANN,2,P,85.66,31DEC2009,74.6308
@SPX,SPX,18DEC2008,EPS,ANN,3,P,87.61,31DEC2010,117.9231
@SPX,SPX,15JAN2009,EPS,ANN,1,P,82.38,31DEC2008,84
@SPX,SPX,15JAN2009,EPS,ANN,2,P,84.43,31DEC2009,74.6308
@SPX,SPX,15JAN2009,EPS,ANN,3,P,88.11,31DEC2010,117.9231
@SPX,SPX,19FEB2009,EPS,ANN,1,P,83.29,31DEC2008,84
@SPX,SPX,19FEB2009,EPS,ANN,2,P,85.79,31DEC2009,74.6308
@SPX,SPX,19FEB2009,EPS,ANN,3,P,89.69,31DEC2010,117.9231
@SPX,SPX,19MAR2009,EPS,ANN,1,P,84.79,31DEC2009,74.6308
@SPX,SPX,19MAR2009,EPS,ANN,2,P,88.38,31DEC2010,117.9231
@SPX,SPX,19MAR2009,EPS,ANN,3,P,90.09,31DEC2011,132.677
@SPX,SPX,16APR2009,EPS,ANN,1,P,83.15,31DEC2009,74.6308
@SPX,SPX,16APR2009,EPS,ANN,2,P,84.92,31DEC2010,117.9231
@SPX,SPX,16APR2009,EPS,ANN,3,P,89.87,31DEC2011,132.677
@SPX,SPX,14MAY2009,EPS,ANN,1,P,81.48,31DEC2009,74.6308
@SPX,SPX,14MAY2009,EPS,ANN,2,P,84.27,31DEC2010,117.9231
@SPX,SPX,14MAY2009,EPS,ANN,3,P,90.33,31DEC2011,132.677
@SPX,SPX,18JUN2009,EPS,ANN,1,P,79.32,31DEC2009,74.6308
@SPX,SPX,18JUN2009,EPS,ANN,2,P,82.6,31DEC2010,117.9231
@SPX,SPX,18JUN2009,EPS,ANN,3,P,89.92,31DEC2011,132.677
@SPX,SPX,18JUN2009,EPS,ANN,4,P,103.64,31DEC2012,133.6462
@SPX,SPX,18JUN2009,EPS,ANN,5,P,109.44,31DEC2013,142.9037
@SPX,SPX,16JUL2009,EPS,ANN,1,P,79.24,31DEC2009,74.6308
@SPX,SPX,16JUL2009,EPS,ANN,2,P,81.83,31DEC2010,117.9231
@SPX,SPX,16JUL2009,EPS,ANN,3,P,89.57,31DEC2011,132.677
@SPX,SPX,16JUL2009,EPS,ANN,4,P,103.64,31DEC2012,133.6462
@SPX,SPX,16JUL2009,EPS,ANN,5,P,109.44,31DEC2013,142.9037
@SPX,SPX,20AUG2009,EPS,ANN,1,P,79.98,31DEC2009,74.6308
@SPX,SPX,20AUG2009,EPS,ANN,2,P,82.87,31DEC2010,117.9231
@SPX,SPX,20AUG2009,EPS,ANN,3,P,90.17,31DEC2011,132.677
@SPX,SPX,20AUG2009,EPS,ANN,4,P,103.64,31DEC2012,133.6462
@SPX,SPX,20AUG2009,EPS,ANN,5,P,109.44,31DEC2013,142.9037
@SPX,SPX,17SEP2009,EPS,ANN,1,P,79.05,31DEC2009,74.6308
@SPX,SPX,17SEP2009,EPS,ANN,2,P,84.66,31DEC2010,117.9231
@SPX,SPX,17SEP2009,EPS,ANN,3,P,92.53,31DEC2011,132.677
@SPX,SPX,17SEP2009,EPS,ANN,4,P,97.29,31DEC2012,133.6462
@SPX,SPX,17SEP2009,EPS,ANN,5,P,102.38,31DEC2013,142.9037
@SPX,SPX,15OCT2009,EPS,ANN,1,P,79.38,31DEC2009,74.6308
@SPX,SPX,15OCT2009,EPS,ANN,2,P,85.49,31DEC2010,117.9231
@SPX,SPX,15OCT2009,EPS,ANN,3,P,95.07,31DEC2011,132.677
@SPX,SPX,15OCT2009,EPS,ANN,4,P,97.29,31DEC2012,133.6462
@SPX,SPX,15OCT2009,EPS,ANN,5,P,102.38,31DEC2013,142.9037
@SPX,SPX,19NOV2009,EPS,ANN,1,P,79.61,31DEC2009,74.6308
@SPX,SPX,19NOV2009,EPS,ANN,2,P,86.61,31DEC2010,117.9231
@SPX,SPX,19NOV2009,EPS,ANN,3,P,95.64,31DEC2011,132.677
@SPX,SPX,19NOV2009,EPS,ANN,4,P,107.11,31DEC2012,133.6462
@SPX,SPX,19NOV2009,EPS,ANN,5,P,114.39,31DEC2013,142.9037
@SPX,SPX,17DEC2009,EPS,ANN,1,P,79.88,31DEC2009,74.6308
@SPX,SPX,17DEC2009,EPS,ANN,2,P,87.49,31DEC2010,117.9231
@SPX,SPX,17DEC2009,EPS,ANN,3,P,96.46,31DEC2011,132.677
@SPX,SPX,17DEC2009,EPS,ANN,4,P,107.88,31DEC2012,133.6462
@SPX,SPX,17DEC2009,EPS,ANN,5,P,115.19,31DEC2013,142.9037
@SPX,SPX,14JAN2010,EPS,ANN,1,P,82.78,31DEC2009,74.6308
@SPX,SPX,14JAN2010,EPS,ANN,2,P,90.66,31DEC2010,117.9231
@SPX,SPX,14JAN2010,EPS,ANN,3,P,99.04,31DEC2011,132.677
@SPX,SPX,14JAN2010,EPS,ANN,4,P,107.88,31DEC2012,133.6462
@SPX,SPX,14JAN2010,EPS,ANN,5,P,115.19,31DEC2013,142.9037
@SPX,SPX,18FEB2010,EPS,ANN,1,P,84.88,31DEC2009,74.6308
@SPX,SPX,18FEB2010,EPS,ANN,2,P,93.34,31DEC2010,117.9231
@SPX,SPX,18FEB2010,EPS,ANN,3,P,101.41,31DEC2011,132.677
@SPX,SPX,18FEB2010,EPS,ANN,4,P,112.7,31DEC2012,133.6462
@SPX,SPX,18FEB2010,EPS,ANN,5,P,118.79,31DEC2013,142.9037
@SPX,SPX,18MAR2010,EPS,ANN,1,P,96.91,31DEC2010,117.9231
@SPX,SPX,18MAR2010,EPS,ANN,2,P,105.02,31DEC2011,132.677
@SPX,SPX,18MAR2010,EPS,ANN,3,P,115.1,31DEC2012,133.6462
@SPX,SPX,18MAR2010,EPS,ANN,4,P,126.08,31DEC2013,142.9037
@SPX,SPX,18MAR2010,EPS,ANN,5,P,132.13,31DEC2014,144.6667
@SPX,SPX,15APR2010,EPS,ANN,1,P,98.28,31DEC2010,117.9231
@SPX,SPX,15APR2010,EPS,ANN,2,P,106.61,31DEC2011,132.677
@SPX,SPX,15APR2010,EPS,ANN,3,P,115.1,31DEC2012,133.6462
@SPX,SPX,15APR2010,EPS,ANN,4,P,126.08,31DEC2013,142.9037
@SPX,SPX,15APR2010,EPS,ANN,5,P,132.13,31DEC2014,144.6667
@SPX,SPX,20MAY2010,EPS,ANN,1,P,100.91,31DEC2010,117.9231
@SPX,SPX,20MAY2010,EPS,ANN,2,P,109.6,31DEC2011,132.677
@SPX,SPX,20MAY2010,EPS,ANN,3,P,117.19,31DEC2012,133.6462
@SPX,SPX,20MAY2010,EPS,ANN,4,P,126.94,31DEC2013,142.9037
@SPX,SPX,20MAY2010,EPS,ANN,5,P,133.03,31DEC2014,144.6667
@SPX,SPX,17JUN2010,EPS,ANN,1,P,102.45,31DEC2010,117.9231
@SPX,SPX,17JUN2010,EPS,ANN,2,P,111.99,31DEC2011,132.677
@SPX,SPX,17JUN2010,EPS,ANN,3,P,122.34,31DEC2012,133.6462
@SPX,SPX,17JUN2010,EPS,ANN,4,P,126.94,31DEC2013,142.9037
@SPX,SPX,17JUN2010,EPS,ANN,5,P,133.03,31DEC2014,144.6667
@SPX,SPX,15JUL2010,EPS,ANN,1,P,106.76,31DEC2010,117.9231
@SPX,SPX,15JUL2010,EPS,ANN,2,P,116.71,31DEC2011,132.677
@SPX,SPX,15JUL2010,EPS,ANN,3,P,123.96,31DEC2012,133.6462
@SPX,SPX,15JUL2010,EPS,ANN,4,P,126.94,31DEC2013,142.9037
@SPX,SPX,15JUL2010,EPS,ANN,5,P,133.03,31DEC2014,144.6667
@SPX,SPX,19AUG2010,EPS,ANN,1,P,106.82,31DEC2010,117.9231
@SPX,SPX,19AUG2010,EPS,ANN,2,P,116.54,31DEC2011,132.677
@SPX,SPX,19AUG2010,EPS,ANN,3,P,124.6,31DEC2012,133.6462
@SPX,SPX,19AUG2010,EPS,ANN,4,P,126.94,31DEC2013,142.9037
@SPX,SPX,19AUG2010,EPS,ANN,5,P,133.03,31DEC2014,144.6667
@SPX,SPX,16SEP2010,EPS,ANN,1,P,111.97,31DEC2010,117.9231
@SPX,SPX,16SEP2010,EPS,ANN,2,P,121.29,31DEC2011,132.677
@SPX,SPX,16SEP2010,EPS,ANN,3,P,131.85,31DEC2012,133.6462
@SPX,SPX,16SEP2010,EPS,ANN,4,P,126.94,31DEC2013,142.9037
@SPX,SPX,14OCT2010,EPS,ANN,1,P,112.38,31DEC2010,117.9231
@SPX,SPX,14OCT2010,EPS,ANN,2,P,121.51,31DEC2011,132.677
@SPX,SPX,14OCT2010,EPS,ANN,3,P,131.68,31DEC2012,133.6462
@SPX,SPX,18NOV2010,EPS,ANN,1,P,114.8,31DEC2010,117.9231
@SPX,SPX,18NOV2010,EPS,ANN,2,P,124.68,31DEC2011,132.677
@SPX,SPX,18NOV2010,EPS,ANN,3,P,133.75,31DEC2012,133.6462
@SPX,SPX,16DEC2010,EPS,ANN,1,P,114.4,31DEC2010,117.9231
@SPX,SPX,16DEC2010,EPS,ANN,2,P,124.39,31DEC2011,132.677
@SPX,SPX,16DEC2010,EPS,ANN,3,P,133.67,31DEC2012,133.6462
@SPX,SPX,20JAN2011,EPS,ANN,1,P,114.86,31DEC2010,117.9231
@SPX,SPX,20JAN2011,EPS,ANN,2,P,125.04,31DEC2011,132.677
@SPX,SPX,20JAN2011,EPS,ANN,3,P,134.47,31DEC2012,133.6462
@SPX,SPX,17FEB2011,EPS,ANN,1,P,114.86,31DEC2010,117.9231
@SPX,SPX,17FEB2011,EPS,ANN,2,P,125.25,31DEC2011,132.677
@SPX,SPX,17FEB2011,EPS,ANN,3,P,135.15,31DEC2012,133.6462
@SPX,SPX,17MAR2011,EPS,ANN,1,P,127.69,31DEC2011,132.677
@SPX,SPX,17MAR2011,EPS,ANN,2,P,139.79,31DEC2012,133.6462
@SPX,SPX,17MAR2011,EPS,ANN,3,P,157.24,31DEC2013,142.9037
@SPX,SPX,14APR2011,EPS,ANN,1,P,128.84,31DEC2011,132.677
@SPX,SPX,14APR2011,EPS,ANN,2,P,141.73,31DEC2012,133.6462
@SPX,SPX,14APR2011,EPS,ANN,3,P,155.05,31DEC2013,142.9037
@SPX,SPX,19MAY2011,EPS,ANN,1,P,130.24,31DEC2011,132.677
@SPX,SPX,19MAY2011,EPS,ANN,2,P,143.43,31DEC2012,133.6462
@SPX,SPX,19MAY2011,EPS,ANN,3,P,155.86,31DEC2013,142.9037
@SPX,SPX,16JUN2011,EPS,ANN,1,P,130.5,31DEC2011,132.677
@SPX,SPX,16JUN2011,EPS,ANN,2,P,143.34,31DEC2012,133.6462
@SPX,SPX,16JUN2011,EPS,ANN,3,P,155.64,31DEC2013,142.9037
@SPX,SPX,14JUL2011,EPS,ANN,1,P,130.5,31DEC2011,132.677
@SPX,SPX,14JUL2011,EPS,ANN,2,P,143.34,31DEC2012,133.6462
@SPX,SPX,14JUL2011,EPS,ANN,3,P,155.64,31DEC2013,142.9037
@SPX,SPX,18AUG2011,EPS,ANN,1,P,130.83,31DEC2011,132.677
@SPX,SPX,18AUG2011,EPS,ANN,2,P,143.63,31DEC2012,133.6462
@SPX,SPX,18AUG2011,EPS,ANN,3,P,156.03,31DEC2013,142.9037
@SPX,SPX,15SEP2011,EPS,ANN,1,P,130.65,31DEC2011,132.677
@SPX,SPX,15SEP2011,EPS,ANN,2,P,141.66,31DEC2012,133.6462
@SPX,SPX,15SEP2011,EPS,ANN,3,P,153.48,31DEC2013,142.9037
@SPX,SPX,20OCT2011,EPS,ANN,1,P,130.98,31DEC2011,132.677
@SPX,SPX,20OCT2011,EPS,ANN,2,P,140.98,31DEC2012,133.6462
@SPX,SPX,20OCT2011,EPS,ANN,3,P,151.24,31DEC2013,142.9037
@SPX,SPX,17NOV2011,EPS,ANN,1,P,130.97,31DEC2011,132.677
@SPX,SPX,17NOV2011,EPS,ANN,2,P,139.21,31DEC2012,133.6462
@SPX,SPX,17NOV2011,EPS,ANN,3,P,149.59,31DEC2013,142.9037
@SPX,SPX,15DEC2011,EPS,ANN,1,P,130.63,31DEC2011,132.677
@SPX,SPX,15DEC2011,EPS,ANN,2,P,138.07,31DEC2012,133.6462
@SPX,SPX,15DEC2011,EPS,ANN,3,P,148.04,31DEC2013,142.9037
@SPX,SPX,19JAN2012,EPS,ANN,1,P,130.67,31DEC2011,132.677
@SPX,SPX,19JAN2012,EPS,ANN,2,P,137.89,31DEC2012,133.6462
@SPX,SPX,19JAN2012,EPS,ANN,3,P,148.04,31DEC2013,142.9037
@SPX,SPX,16FEB2012,EPS,ANN,1,P,130.63,31DEC2011,132.677
@SPX,SPX,16FEB2012,EPS,ANN,2,P,137.95,31DEC2012,133.6462
@SPX,SPX,16FEB2012,EPS,ANN,3,P,148.4,31DEC2013,142.9037
@SPX,SPX,15MAR2012,EPS,ANN,1,P,139.41,31DEC2012,133.6462
@SPX,SPX,15MAR2012,EPS,ANN,2,P,150.41,31DEC2013,142.9037
@SPX,SPX,15MAR2012,EPS,ANN,3,P,174.7,31DEC2014,144.6667
@SPX,SPX,19APR2012,EPS,ANN,1,P,141.23,31DEC2012,133.6462
@SPX,SPX,19APR2012,EPS,ANN,2,P,151.44,31DEC2013,142.9037
@SPX,SPX,19APR2012,EPS,ANN,3,P,168.15,31DEC2014,144.6667
@SPX,SPX,17MAY2012,EPS,ANN,1,P,139.3,31DEC2012,133.6462
@SPX,SPX,17MAY2012,EPS,ANN,2,P,148.29,31DEC2013,142.9037
@SPX,SPX,17MAY2012,EPS,ANN,3,P,158.08,31DEC2014,144.6667
@SPX,SPX,14JUN2012,EPS,ANN,1,P,138.61,31DEC2012,133.6462
@SPX,SPX,14JUN2012,EPS,ANN,2,P,148.66,31DEC2013,142.9037
@SPX,SPX,14JUN2012,EPS,ANN,3,P,158.39,31DEC2014,144.6667
@SPX,SPX,19JUL2012,EPS,ANN,1,P,138.09,31DEC2012,133.6462
@SPX,SPX,19JUL2012,EPS,ANN,2,P,147.58,31DEC2013,142.9037
@SPX,SPX,19JUL2012,EPS,ANN,3,P,156.93,31DEC2014,144.6667
@SPX,SPX,16AUG2012,EPS,ANN,1,P,137.92,31DEC2012,133.6462
@SPX,SPX,16AUG2012,EPS,ANN,2,P,147.72,31DEC2013,142.9037
@SPX,SPX,16AUG2012,EPS,ANN,3,P,156.69,31DEC2014,144.6667
@SPX,SPX,20SEP2012,EPS,ANN,1,P,133.5,31DEC2012,133.6462
@SPX,SPX,20SEP2012,EPS,ANN,2,P,143,31DEC2013,142.9037
@SPX,SPX,20SEP2012,EPS,ANN,3,P,155.7,31DEC2014,144.6667
@SPX,SPX,18OCT2012,EPS,ANN,1,P,133.11,31DEC2012,133.6462
@SPX,SPX,18OCT2012,EPS,ANN,2,P,142.65,31DEC2013,142.9037
@SPX,SPX,18OCT2012,EPS,ANN,3,P,155.83,31DEC2014,144.6667
@SPX,SPX,15NOV2012,EPS,ANN,1,P,132.82,31DEC2012,133.6462
@SPX,SPX,15NOV2012,EPS,ANN,2,P,141.32,31DEC2013,142.9037
@SPX,SPX,15NOV2012,EPS,ANN,3,P,154.63,31DEC2014,144.6667
@SPX,SPX,20DEC2012,EPS,ANN,1,P,133.4,31DEC2012,133.6462
@SPX,SPX,20DEC2012,EPS,ANN,2,P,140.72,31DEC2013,142.9037
@SPX,SPX,20DEC2012,EPS,ANN,3,P,152.98,31DEC2014,144.6667
@SPX,SPX,17JAN2013,EPS,ANN,1,P,133.45,31DEC2012,133.6462
@SPX,SPX,17JAN2013,EPS,ANN,2,P,140.85,31DEC2013,142.9037
@SPX,SPX,17JAN2013,EPS,ANN,3,P,153.15,31DEC2014,144.6667
@SPX,SPX,14FEB2013,EPS,ANN,1,P,133.45,31DEC2012,133.6462
@SPX,SPX,14FEB2013,EPS,ANN,2,P,140.85,31DEC2013,142.9037
@SPX,SPX,14FEB2013,EPS,ANN,3,P,153.15,31DEC2014,144.6667
@SPX,SPX,14MAR2013,EPS,ANN,1,P,144.67,31DEC2013,142.9037
@SPX,SPX,14MAR2013,EPS,ANN,2,P,158.28,31DEC2014,144.6667
@SPX,SPX,14MAR2013,EPS,ANN,3,P,166.77,31DEC2015,141.9
@SPX,SPX,18APR2013,EPS,ANN,1,P,145.86,31DEC2013,142.9037
@SPX,SPX,18APR2013,EPS,ANN,2,P,158.39,31DEC2014,144.6667
@SPX,SPX,18APR2013,EPS,ANN,3,P,172.03,31DEC2015,141.9
@SPX,SPX,16MAY2013,EPS,ANN,1,P,144.75,31DEC2013,142.9037
@SPX,SPX,16MAY2013,EPS,ANN,2,P,156.24,31DEC2014,144.6667
@SPX,SPX,16MAY2013,EPS,ANN,3,P,166.99,31DEC2015,141.9
@SPX,SPX,20JUN2013,EPS,ANN,1,P,144.77,31DEC2013,142.9037
@SPX,SPX,20JUN2013,EPS,ANN,2,P,156.05,31DEC2014,144.6667
@SPX,SPX,20JUN2013,EPS,ANN,3,P,168.7,31DEC2015,141.9
@SPX,SPX,18JUL2013,EPS,ANN,1,P,144.84,31DEC2013,142.9037
@SPX,SPX,18JUL2013,EPS,ANN,2,P,156.08,31DEC2014,144.6667
@SPX,SPX,18JUL2013,EPS,ANN,3,P,168.63,31DEC2015,141.9
@SPX,SPX,15AUG2013,EPS,ANN,1,P,144.29,31DEC2013,142.9037
@SPX,SPX,15AUG2013,EPS,ANN,2,P,155.49,31DEC2014,144.6667
@SPX,SPX,15AUG2013,EPS,ANN,3,P,167.25,31DEC2015,141.9
@SPX,SPX,19SEP2013,EPS,ANN,1,P,143.92,31DEC2013,142.9037
@SPX,SPX,19SEP2013,EPS,ANN,2,P,154.51,31DEC2014,144.6667
@SPX,SPX,19SEP2013,EPS,ANN,3,P,166,31DEC2015,141.9
@SPX,SPX,17OCT2013,EPS,ANN,1,P,143.18,31DEC2013,142.9037
@SPX,SPX,17OCT2013,EPS,ANN,2,P,154,31DEC2014,144.6667
@SPX,SPX,17OCT2013,EPS,ANN,3,P,165.81,31DEC2015,141.9
@SPX,SPX,14NOV2013,EPS,ANN,1,P,143.28,31DEC2013,142.9037
@SPX,SPX,14NOV2013,EPS,ANN,2,P,153.33,31DEC2014,144.6667
@SPX,SPX,14NOV2013,EPS,ANN,3,P,165.46,31DEC2015,141.9
@SPX,SPX,19DEC2013,EPS,ANN,1,P,143.27,31DEC2013,142.9037
@SPX,SPX,19DEC2013,EPS,ANN,2,P,153.33,31DEC2014,144.6667
@SPX,SPX,19DEC2013,EPS,ANN,3,P,165.27,31DEC2015,141.9
@SPX,SPX,16JAN2014,EPS,ANN,1,P,143.38,31DEC2013,142.9037
@SPX,SPX,16JAN2014,EPS,ANN,2,P,153.4,31DEC2014,144.6667
@SPX,SPX,16JAN2014,EPS,ANN,3,P,165.52,31DEC2015,141.9
@SPX,SPX,20FEB2014,EPS,ANN,1,P,143.2,31DEC2013,142.9037
@SPX,SPX,20FEB2014,EPS,ANN,2,P,153.4,31DEC2014,144.6667
@SPX,SPX,20FEB2014,EPS,ANN,3,P,165.59,31DEC2015,141.9
@SPX,SPX,20MAR2014,EPS,ANN,1,P,151.02,31DEC2014,144.6667
@SPX,SPX,20MAR2014,EPS,ANN,2,P,161.51,31DEC2015,141.9
@SPX,SPX,20MAR2014,EPS,ANN,3,P,172.26,31DEC2016,171
@SPX,SPX,17APR2014,EPS,ANN,1,P,149.9,31DEC2014,144.6667
@SPX,SPX,17APR2014,EPS,ANN,2,P,160.51,31DEC2015,141.9
@SPX,SPX,17APR2014,EPS,ANN,3,P,173.27,31DEC2016,171
@SPX,SPX,15MAY2014,EPS,ANN,1,P,149.9,31DEC2014,144.6667
@SPX,SPX,15MAY2014,EPS,ANN,2,P,160.51,31DEC2015,141.9
@SPX,SPX,15MAY2014,EPS,ANN,3,P,171.94,31DEC2016,171
@SPX,SPX,19JUN2014,EPS,ANN,1,P,148.7,31DEC2014,144.6667
@SPX,SPX,19JUN2014,EPS,ANN,2,P,159.18,31DEC2015,141.9
@SPX,SPX,19JUN2014,EPS,ANN,3,P,169.49,31DEC2016,171
@SPX,SPX,17JUL2014,EPS,ANN,1,P,148.23,31DEC2014,144.6667
@SPX,SPX,17JUL2014,EPS,ANN,2,P,158.74,31DEC2015,141.9
@SPX,SPX,17JUL2014,EPS,ANN,3,P,169.56,31DEC2016,171
@SPX,SPX,14AUG2014,EPS,ANN,1,P,144.99,31DEC2014,144.6667
@SPX,SPX,14AUG2014,EPS,ANN,2,P,154.52,31DEC2015,141.9
@SPX,SPX,14AUG2014,EPS,ANN,3,P,165.1,31DEC2016,171
@SPX,SPX,18SEP2014,EPS,ANN,1,P,144.45,31DEC2014,144.6667
@SPX,SPX,18SEP2014,EPS,ANN,2,P,153.64,31DEC2015,141.9
@SPX,SPX,18SEP2014,EPS,ANN,3,P,163.97,31DEC2016,171
@SPX,SPX,16OCT2014,EPS,ANN,1,P,144.27,31DEC2014,144.6667
@SPX,SPX,16OCT2014,EPS,ANN,2,P,153.21,31DEC2015,141.9
@SPX,SPX,16OCT2014,EPS,ANN,3,P,163.67,31DEC2016,171
@SPX,SPX,20NOV2014,EPS,ANN,1,P,144.26,31DEC2014,144.6667
@SPX,SPX,20NOV2014,EPS,ANN,2,P,153.31,31DEC2015,141.9
@SPX,SPX,20NOV2014,EPS,ANN,3,P,163.66,31DEC2016,171
@SPX,SPX,18DEC2014,EPS,ANN,1,P,144.12,31DEC2014,144.6667
@SPX,SPX,18DEC2014,EPS,ANN,2,P,152.81,31DEC2015,141.9
@SPX,SPX,18DEC2014,EPS,ANN,3,P,162.86,31DEC2016,171
@SPX,SPX,15JAN2015,EPS,ANN,1,P,144.2,31DEC2014,144.6667
@SPX,SPX,15JAN2015,EPS,ANN,2,P,153.41,31DEC2015,141.9
@SPX,SPX,15JAN2015,EPS,ANN,3,P,163.33,31DEC2016,171
@SPX,SPX,19FEB2015,EPS,ANN,1,P,144.22,31DEC2014,144.6667
@SPX,SPX,19FEB2015,EPS,ANN,2,P,153.91,31DEC2015,141.9
@SPX,SPX,19FEB2015,EPS,ANN,3,P,163.95,31DEC2016,171
@SPX,SPX,19MAR2015,EPS,ANN,1,P,153.02,31DEC2015,141.9
@SPX,SPX,19MAR2015,EPS,ANN,2,P,164.16,31DEC2016,171
@SPX,SPX,19MAR2015,EPS,ANN,3,P,174.75,31DEC2017,219.7
@SPX,SPX,16APR2015,EPS,ANN,1,P,153.26,31DEC2015,141.9
@SPX,SPX,16APR2015,EPS,ANN,2,P,164.29,31DEC2016,171
@SPX,SPX,16APR2015,EPS,ANN,3,P,174.31,31DEC2017,219.7
@SPX,SPX,14MAY2015,EPS,ANN,1,P,152.8,31DEC2015,141.9
@SPX,SPX,14MAY2015,EPS,ANN,2,P,163.66,31DEC2016,171
@SPX,SPX,14MAY2015,EPS,ANN,3,P,174.78,31DEC2017,219.7
@SPX,SPX,18JUN2015,EPS,ANN,1,P,152.55,31DEC2015,141.9
@SPX,SPX,18JUN2015,EPS,ANN,2,P,163.2,31DEC2016,171
@SPX,SPX,18JUN2015,EPS,ANN,3,P,174.86,31DEC2017,219.7
@SPX,SPX,16JUL2015,EPS,ANN,1,P,150.8,31DEC2015,141.9
@SPX,SPX,16JUL2015,EPS,ANN,2,P,161.12,31DEC2016,171
@SPX,SPX,16JUL2015,EPS,ANN,3,P,173.1,31DEC2017,219.7
@SPX,SPX,20AUG2015,EPS,ANN,1,P,142.44,31DEC2015,141.9
@SPX,SPX,20AUG2015,EPS,ANN,2,P,152.64,31DEC2016,171
@SPX,SPX,20AUG2015,EPS,ANN,3,P,162.12,31DEC2017,219.7
@SPX,SPX,17SEP2015,EPS,ANN,1,P,141.06,31DEC2015,141.9
@SPX,SPX,17SEP2015,EPS,ANN,2,P,151,31DEC2016,171
@SPX,SPX,17SEP2015,EPS,ANN,3,P,160.17,31DEC2017,219.7
@SPX,SPX,15OCT2015,EPS,ANN,1,P,140.25,31DEC2015,141.9
@SPX,SPX,15OCT2015,EPS,ANN,2,P,149.03,31DEC2016,171
@SPX,SPX,15OCT2015,EPS,ANN,3,P,157.85,31DEC2017,219.7
@SPX,SPX,19NOV2015,EPS,ANN,1,P,139.73,31DEC2015,141.9
@SPX,SPX,19NOV2015,EPS,ANN,2,P,146.56,31DEC2016,171
@SPX,SPX,19NOV2015,EPS,ANN,3,P,155.11,31DEC2017,219.7
@SPX,SPX,17DEC2015,EPS,ANN,1,P,138.93,31DEC2015,141.9
@SPX,SPX,17DEC2015,EPS,ANN,2,P,144.8,31DEC2016,171
@SPX,SPX,17DEC2015,EPS,ANN,3,P,153.02,31DEC2017,219.7
@SPX,SPX,14JAN2016,EPS,ANN,1,P,138.95,31DEC2015,141.9
@SPX,SPX,14JAN2016,EPS,ANN,2,P,145.02,31DEC2016,171
@SPX,SPX,14JAN2016,EPS,ANN,3,P,152.78,31DEC2017,219.7
@SPX,SPX,18FEB2016,EPS,ANN,1,P,138.94,31DEC2015,141.9
@SPX,SPX,18FEB2016,EPS,ANN,2,P,144.65,31DEC2016,171
@SPX,SPX,18FEB2016,EPS,ANN,3,P,152.3,31DEC2017,219.7
@SPX,SPX,18FEB2016,EPS,ANN,4,P,156.52,31DEC2018,249.1
@SPX,SPX,17MAR2016,EPS,ANN,1,P,148.88,31DEC2016,171
@SPX,SPX,17MAR2016,EPS,ANN,2,P,155.96,31DEC2017,219.7
@SPX,SPX,17MAR2016,EPS,ANN,3,P,167.12,31DEC2018,249.1
