This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Emerging_Markets.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
201806  ,-7.56  ,-6.38  ,-5.97  ,-3.20  ,-4.52  ,-3.94
201807  ,-0.32   ,0.14   ,0.99   ,2.53   ,3.26   ,0.68
201808  ,-2.52  ,-3.15  ,-4.70  ,-2.43  ,-3.15  ,-1.56
201809  ,-2.45  ,-2.97  ,-3.66  ,-0.65  ,-0.36  ,-2.07
201810  ,-8.88  ,-8.70 ,-10.36  ,-8.78  ,-7.22 ,-10.34
201811   ,3.89   ,4.20   ,4.39   ,4.25   ,4.04   ,5.16
201812  ,-0.78  ,-0.88  ,-1.72  ,-1.69  ,-2.32  ,-2.21
201901   ,4.86   ,5.83   ,6.20   ,7.60   ,8.16   ,7.17
201902   ,0.26   ,1.52   ,1.89   ,0.19   ,0.33   ,0.18
201903   ,0.31   ,2.38   ,1.48   ,1.45   ,0.03   ,2.01
201904   ,0.59   ,0.65   ,1.28   ,1.82   ,1.61   ,2.15
201905  ,-4.00  ,-5.28  ,-3.60  ,-4.74  ,-5.68  ,-8.10
201906   ,3.61   ,4.68   ,3.90   ,4.74   ,5.34   ,6.91
201907  ,-2.76  ,-1.87  ,-2.31  ,-1.65  ,-2.58  ,-0.05
201908  ,-3.95  ,-4.42  ,-5.18  ,-4.29  ,-4.42  ,-4.55
201909   ,1.53   ,1.69   ,2.62   ,0.60   ,1.83   ,3.77
201910   ,2.75   ,2.35   ,3.28   ,4.88   ,3.80   ,3.98
201911  ,-2.20  ,-1.20  ,-1.25   ,0.96   ,0.07  ,-1.11
201912   ,5.59   ,6.26   ,7.43   ,5.77   ,6.09   ,9.14
202001  ,-2.81  ,-2.63  ,-2.86  ,-4.24  ,-5.61  ,-3.75
202002  ,-6.49  ,-4.66  ,-5.71  ,-6.25  ,-6.15  ,-4.09
202003 ,-19.90 ,-20.19 ,-21.19 ,-19.05 ,-17.65 ,-13.67
202004  ,12.77  ,12.13  ,11.18  ,11.05   ,9.00  ,10.30
202005   ,3.48   ,2.66   ,1.56   ,4.01   ,1.79  ,-0.16
202006   ,8.84   ,7.67   ,7.67   ,9.16   ,5.77   ,7.55



  Average Equal Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199107  ,-2.86  ,-4.31  ,-2.61  ,-2.01  ,-0.77  ,-1.63
199108  ,-4.94  ,-3.62  ,-1.75  ,-1.98  ,-4.33  ,-4.76
199109  ,-2.73  ,-0.49  ,-1.72  ,-3.18  ,-2.05  ,-2.07
199110   ,0.17   ,0.19  ,-3.31  ,-0.37  ,-1.86   ,0.30
199111   ,0.26   ,2.60   ,4.18   ,0.59  ,-0.07   ,0.33
199112   ,2.94   ,4.99   ,2.73   ,6.69   ,6.30   ,7.31
199201   ,1.07   ,0.30   ,0.68   ,6.00   ,7.13   ,4.02
199202   ,1.99   ,1.00  ,-4.31   ,0.91   ,3.40   ,4.41
199203  ,-2.97   ,0.79   ,2.59  ,-1.10   ,0.10   ,0.59
199204   ,2.98   ,0.78   ,1.44  ,-0.66  ,-0.20  ,-0.65
199205   ,3.21  ,-1.71  ,-1.10  ,-1.82  ,-0.22  ,-1.73
199206   ,3.84   ,2.30   ,5.34   ,0.43   ,2.53   ,2.65
199207   ,4.36   ,2.92   ,0.40  ,-1.96  ,-0.73  ,-1.02
199208  ,-2.41  ,-1.15  ,-0.80  ,-3.11  ,-0.51  ,-0.98
199209   ,0.63   ,3.44   ,1.57  ,-0.26   ,1.50  ,-0.19
199210   ,3.17   ,5.89   ,3.26   ,5.22   ,3.53   ,3.91
199211  ,-1.14  ,-0.34  ,-0.89  ,-3.04  ,-1.79   ,0.20
199212   ,4.37  ,-0.19   ,1.23  ,-0.50  ,-1.61  ,-0.67
199301  ,-0.01   ,0.10  ,-1.88   ,1.69   ,1.49   ,1.81
199302   ,6.46   ,5.88   ,6.12   ,7.32   ,6.07   ,7.62
199303   ,1.53   ,3.38   ,4.38   ,3.26   ,2.11   ,1.35
199304  ,10.93   ,6.08   ,6.88   ,4.91   ,3.46   ,5.38
199305   ,9.31   ,7.81   ,4.14   ,5.39   ,3.69   ,3.61
199306  ,-2.93  ,-0.72  ,-3.27  ,-3.41  ,-0.48  ,-1.25
199307   ,6.72   ,4.12   ,3.96   ,3.50   ,1.40   ,1.96
199308   ,9.09  ,11.27   ,5.63   ,3.68   ,5.58   ,3.94
199309   ,6.48   ,5.89   ,8.72   ,6.57   ,4.67   ,4.81
199310  ,11.69  ,13.55  ,13.05  ,12.46   ,7.45   ,8.29
199311   ,9.77   ,5.27   ,7.11   ,7.78   ,7.72   ,7.78
199312  ,13.63  ,14.77   ,9.15  ,16.45  ,15.26  ,17.14
199401   ,0.62  ,-4.65  ,-2.76  ,-0.49   ,2.69   ,1.22
199402   ,2.21   ,6.55   ,1.12   ,0.97   ,0.38   ,0.71
199403  ,-5.09  ,-3.96  ,-4.88  ,-8.63  ,-6.56  ,-7.49
199404  ,-0.53   ,0.42   ,0.97  ,-0.70   ,0.87   ,1.96
199405  ,-1.47  ,-1.07   ,0.45   ,1.92   ,2.27   ,2.84
199406   ,1.43   ,1.27   ,1.72   ,1.43  ,-0.43  ,-0.36
199407   ,5.35   ,2.66   ,3.76   ,3.56   ,4.73   ,4.31
199408   ,5.51   ,6.59   ,8.26   ,7.23   ,6.91   ,7.24
199409   ,4.06   ,2.01   ,4.13   ,0.94   ,0.59  ,-0.04
199410   ,4.41   ,2.18   ,4.19   ,2.36   ,0.89   ,2.08
199411   ,0.20  ,-3.52  ,-0.43  ,-4.20  ,-3.55  ,-3.89
199412   ,4.11   ,0.83   ,2.09  ,-2.80  ,-1.23  ,-2.46
199501 ,-10.11  ,-9.60 ,-10.59 ,-11.11 ,-11.33 ,-10.39
199502  ,-0.32   ,1.98   ,2.56   ,0.92  ,-0.11   ,0.80
199503  ,-0.41  ,-0.51   ,2.20  ,-0.30   ,1.37   ,3.03
199504  ,-3.11  ,-2.05  ,-2.74  ,-2.49  ,-2.72  ,-2.52
199505   ,1.99   ,2.48   ,2.65   ,4.10   ,4.15   ,5.58
199506  ,-0.72   ,0.41   ,3.43  ,-1.09  ,-1.28  ,-0.04
199507   ,2.78   ,1.93   ,4.41   ,4.74   ,3.02   ,1.09
199508  ,-3.69  ,-4.19  ,-3.74  ,-5.09  ,-4.00  ,-4.76
199509   ,1.86  ,-0.47  ,-0.08   ,1.61   ,0.77   ,1.73
199510  ,-1.36  ,-2.09  ,-2.32  ,-3.16  ,-2.82  ,-1.65
199511  ,-3.26  ,-3.97  ,-2.28  ,-5.57  ,-5.49  ,-5.60
199512   ,0.14   ,0.09   ,2.52   ,0.25   ,1.28   ,2.19
199601   ,5.58   ,7.02   ,8.63   ,4.13   ,3.64   ,3.90
199602  ,-1.40   ,0.60   ,2.44   ,1.45   ,1.90   ,1.91
199603   ,1.35   ,3.03   ,4.70  ,-0.08   ,1.37   ,2.57
199604   ,6.35   ,5.52   ,5.92   ,6.82   ,7.69   ,6.14
199605  ,-1.68  ,-1.47  ,-3.18  ,-3.77  ,-2.35  ,-3.15
199606   ,0.40   ,0.27   ,1.95  ,-1.87  ,-0.88  ,-0.71
199607  ,-1.10  ,-0.47   ,0.22  ,-3.63  ,-4.48  ,-3.08
199608   ,1.16   ,2.65   ,3.57   ,0.63   ,0.24   ,0.31
199609   ,4.14   ,2.86   ,4.00  ,-1.11   ,0.05  ,-0.21
199610  ,-0.22  ,-0.08   ,2.52  ,-2.44  ,-2.03  ,-2.20
199611   ,2.22   ,0.64   ,0.46   ,0.25   ,0.30   ,0.56
199612  ,-1.27  ,-1.77  ,-1.31  ,-1.53  ,-0.18  ,-0.78
199701   ,6.14   ,6.80   ,7.79   ,7.10   ,5.42   ,5.70
199702   ,5.81   ,3.65   ,4.72   ,2.59   ,3.37   ,3.14
199703   ,0.18   ,1.22   ,1.06  ,-4.85  ,-3.31  ,-1.17
199704   ,0.36  ,-0.13  ,-2.12  ,-1.39  ,-0.63   ,0.45
199705  ,-0.45  ,-0.71   ,1.51  ,-0.06   ,0.60   ,0.56
199706   ,2.78   ,2.48   ,2.38   ,0.26   ,1.35   ,3.61
199707   ,0.87   ,0.69   ,0.00  ,-2.02   ,0.20   ,0.57
199708  ,-6.53  ,-9.76  ,-9.06  ,-9.83 ,-10.94  ,-9.43
199709  ,-2.10  ,-1.57  ,-2.51  ,-2.05  ,-2.02  ,-2.30
199710 ,-12.45 ,-14.21 ,-14.71 ,-19.41 ,-18.02 ,-17.98
199711 ,-13.14 ,-13.20 ,-14.80 ,-19.51 ,-16.49 ,-13.91
199712 ,-12.68 ,-14.24 ,-14.16 ,-16.61 ,-15.97 ,-13.69
199801  ,-0.34   ,2.13   ,0.01   ,8.06   ,6.35   ,9.29
199802  ,17.49  ,20.86  ,21.14  ,22.12  ,20.42  ,18.35
199803  ,13.27   ,7.10   ,5.62   ,7.40   ,5.74   ,4.81
199804   ,0.32  ,-2.23  ,-4.37  ,-7.16  ,-6.89  ,-4.43
199805  ,-8.25  ,-9.26  ,-7.61 ,-13.89 ,-13.70 ,-13.04
199806 ,-12.22 ,-11.46 ,-12.41 ,-15.08 ,-14.25 ,-13.92
199807   ,5.30   ,4.13   ,2.32   ,5.85   ,3.64   ,3.26
199808 ,-11.96 ,-13.09 ,-13.19 ,-19.93 ,-18.12 ,-18.32
199809   ,3.70   ,5.79   ,7.82   ,7.86   ,7.50   ,6.52
199810  ,13.05   ,6.25   ,3.69   ,9.26   ,7.72   ,7.40
199811  ,21.49  ,20.04  ,21.58  ,17.73  ,15.40  ,12.95
199812   ,3.12   ,2.55   ,2.95   ,4.40   ,5.14   ,3.79
199901   ,2.13   ,1.07  ,-1.32  ,-1.86  ,-2.47  ,-1.86
199902  ,-1.76  ,-1.68  ,-2.69  ,-3.56  ,-1.53  ,-0.01
199903   ,6.53   ,8.13   ,7.28  ,11.06  ,11.14   ,9.95
199904  ,10.80  ,15.14  ,13.15  ,17.46  ,15.00  ,14.44
199905  ,12.73  ,11.17  ,12.89   ,4.86   ,5.59   ,7.73
199906  ,20.59  ,19.11  ,17.95  ,13.92  ,12.75  ,13.56
199907   ,4.42   ,0.86  ,-0.23  ,-1.21   ,0.68   ,0.77
199908   ,6.56   ,4.76   ,4.54   ,6.05   ,8.75   ,2.99
199909  ,-2.08  ,-4.55  ,-3.37  ,-4.48  ,-5.37  ,-3.54
199910   ,3.90   ,4.76   ,4.63   ,4.01   ,4.67   ,2.87
199911   ,4.89   ,5.10   ,5.41   ,4.88   ,4.74   ,6.38
199912  ,10.13   ,7.14   ,8.39   ,7.39   ,8.61  ,10.17
200001  ,10.95   ,6.85   ,6.40   ,5.72   ,4.00   ,3.82
200002   ,3.81   ,4.99  ,10.28  ,-0.47  ,-0.99   ,0.75
200003   ,3.43   ,5.81   ,8.71  ,-1.54  ,-0.95   ,1.25
200004  ,-8.09  ,-6.88  ,-8.60 ,-11.91  ,-9.16  ,-9.11
200005  ,-3.88  ,-4.54  ,-4.50  ,-3.04  ,-2.93  ,-3.22
200006   ,0.27   ,0.62  ,-0.79   ,0.10   ,0.27   ,1.29
200007  ,-3.66  ,-2.54  ,-3.32  ,-4.38  ,-4.48  ,-4.12
200008   ,1.42   ,1.63   ,3.81  ,-1.33   ,0.32   ,1.54
200009  ,-7.96  ,-7.86  ,-7.75 ,-10.80  ,-9.26  ,-9.49
200010  ,-9.50  ,-7.63  ,-7.12 ,-11.27  ,-9.28 ,-10.12
200011  ,-3.22  ,-3.18  ,-4.06  ,-6.32  ,-5.58  ,-4.80
200012  ,-1.85  ,-3.32  ,-3.97  ,-4.34  ,-2.14  ,-2.15
200101  ,11.76  ,12.38  ,13.03  ,19.20  ,15.05  ,16.20
200102   ,0.03  ,-0.13  ,-0.84  ,-4.44  ,-3.47  ,-3.55
200103  ,-8.20  ,-6.11  ,-6.47 ,-11.04  ,-8.87  ,-8.71
200104  ,-0.17   ,0.91   ,2.98   ,3.38   ,3.19   ,2.97
200105   ,2.77   ,3.91   ,5.72   ,1.74   ,2.23   ,2.47
200106  ,-0.51   ,1.25   ,0.70  ,-3.59  ,-1.84  ,-1.18
200107  ,-4.15  ,-4.36  ,-4.51  ,-4.72  ,-4.23  ,-4.42
200108   ,2.08   ,0.79   ,1.18  ,-0.21   ,0.40  ,-0.35
200109 ,-13.51 ,-13.64 ,-13.17 ,-16.44 ,-13.24 ,-12.95
200110   ,5.35   ,8.21   ,7.70   ,7.25   ,5.76   ,7.02
200111  ,10.07  ,11.20  ,10.20  ,12.46  ,12.47  ,13.43
200112   ,4.09   ,5.23   ,3.70   ,3.92   ,5.99   ,7.84
200201   ,7.54   ,6.62   ,5.04   ,5.02   ,4.94   ,5.74
200202   ,0.55   ,0.26   ,0.42  ,-0.43   ,2.30   ,1.55
200203   ,6.94   ,8.65   ,8.36   ,5.40   ,6.34   ,6.88
200204   ,6.15   ,1.59   ,2.42   ,0.63  ,-0.15  ,-1.11
200205   ,1.06  ,-0.15   ,0.67  ,-1.71  ,-1.68  ,-1.59
200206  ,-1.09  ,-3.36  ,-3.13  ,-5.87  ,-5.20  ,-5.62
200207  ,-4.11  ,-3.77  ,-3.68  ,-4.78  ,-3.78  ,-3.14
200208  ,-0.75   ,1.13   ,2.16   ,0.29   ,1.54   ,1.76
200209 ,-11.23 ,-10.43  ,-9.94 ,-12.23  ,-9.96  ,-9.28
200210   ,3.28   ,4.04   ,5.20   ,4.85   ,4.62   ,3.38
200211   ,4.71   ,5.10   ,7.86   ,6.82   ,6.01   ,5.23
200212  ,-1.23  ,-1.47  ,-2.77  ,-2.14  ,-0.21  ,-1.45
200301   ,2.95   ,2.68   ,0.84   ,3.12   ,1.86   ,0.79
200302  ,-2.25  ,-2.80  ,-1.01  ,-3.59  ,-1.81  ,-1.97
200303  ,-6.05  ,-5.36  ,-6.34  ,-4.76  ,-3.26  ,-2.37
200304  ,10.00   ,8.52  ,10.82   ,7.98   ,8.49   ,8.77
200305  ,10.47  ,10.38   ,9.14  ,12.25   ,9.43   ,8.43
200306   ,9.22   ,7.91   ,6.08   ,9.34   ,6.32   ,6.18
200307   ,5.43   ,5.76   ,7.96   ,5.02   ,4.95   ,5.74
200308   ,3.98   ,4.89   ,6.37   ,6.97   ,7.43   ,7.06
200309   ,0.93   ,2.09   ,2.93   ,2.07   ,2.51   ,3.03
200310   ,3.41   ,4.67   ,5.52   ,8.18   ,8.09   ,6.19
200311   ,3.39   ,4.43   ,4.06   ,1.99   ,1.72   ,1.73
200312   ,9.89   ,8.95   ,8.50   ,7.55   ,8.35   ,8.58
200401   ,2.05   ,1.04   ,0.80   ,3.78   ,2.21   ,3.16
200402   ,1.81   ,3.42   ,2.17   ,4.58   ,3.57   ,3.23
200403   ,0.53   ,1.40   ,0.56   ,0.27   ,0.81   ,0.05
200404   ,1.64  ,-0.95  ,-0.04  ,-3.43  ,-3.09  ,-2.73
200405  ,-4.93  ,-5.19  ,-5.80  ,-6.46  ,-5.98  ,-5.53
200406  ,-2.02  ,-0.77  ,-1.79  ,-0.94   ,0.26   ,0.32
200407   ,0.10   ,0.35   ,1.07   ,0.08   ,0.55   ,0.25
200408   ,4.19   ,4.45   ,5.31   ,2.54   ,3.38   ,3.10
200409   ,6.81   ,5.75   ,5.68   ,7.13   ,5.80   ,5.48
200410   ,2.63   ,2.63   ,2.20   ,1.81   ,1.86   ,1.74
200411  ,10.45   ,9.56  ,11.50   ,9.39   ,8.78   ,7.92
200412   ,7.42   ,7.05   ,6.08   ,5.99   ,5.59   ,5.96
200501   ,9.73   ,5.75   ,5.24   ,2.17   ,1.10   ,1.60
200502   ,9.63   ,8.35   ,7.71   ,5.55   ,6.84   ,6.74
200503  ,-3.00  ,-3.50  ,-2.65  ,-5.03  ,-4.22  ,-4.18
200504  ,-1.80  ,-1.58  ,-1.48  ,-4.86  ,-2.76  ,-2.59
200505   ,4.85   ,2.81   ,2.69   ,1.79   ,1.14   ,2.04
200506   ,5.81   ,4.16   ,3.49   ,4.16   ,2.86   ,1.60
200507   ,8.67   ,6.55   ,7.42   ,5.88   ,6.44   ,5.70
200508   ,2.57   ,0.30   ,2.26  ,-0.02   ,1.92   ,0.16
200509   ,3.33   ,4.31   ,3.62   ,7.10   ,6.08   ,5.81
200510  ,-1.64  ,-3.10  ,-4.79  ,-5.58  ,-4.07  ,-5.15
200511   ,7.97   ,7.73   ,7.12   ,6.72   ,6.30   ,5.84
200512   ,6.04   ,6.28   ,6.51   ,5.55   ,5.25   ,5.54
200601   ,8.96   ,6.05   ,7.04   ,8.91   ,7.72   ,6.90
200602   ,2.23   ,0.99   ,1.19   ,1.67   ,1.67   ,1.35
200603   ,3.30   ,3.27   ,3.32   ,2.63   ,2.23   ,2.64
200604   ,9.78   ,8.95   ,8.89   ,9.30   ,7.44   ,7.34
200605  ,-6.64  ,-5.99  ,-7.70  ,-8.34  ,-8.50  ,-8.73
200606  ,-4.97  ,-4.82  ,-6.29  ,-3.13  ,-4.31  ,-3.86
200607  ,-0.27   ,0.01  ,-0.12   ,1.27   ,1.70   ,2.24
200608   ,3.74   ,4.48   ,5.34   ,3.65   ,3.59   ,3.85
200609   ,4.27   ,3.51   ,4.76   ,3.47   ,3.38   ,2.70
200610   ,6.43   ,5.73   ,7.29   ,6.19   ,5.69   ,5.49
200611   ,9.63   ,8.28   ,6.77   ,8.49   ,6.69   ,6.04
200612   ,4.24   ,4.08   ,2.85   ,3.44   ,4.10   ,4.12
200701   ,4.60   ,3.75   ,3.87   ,0.72   ,1.20   ,0.88
200702   ,4.69   ,2.18   ,1.64   ,1.24   ,1.63   ,1.41
200703   ,5.81   ,4.83   ,3.96   ,4.51   ,4.19   ,5.43
200704   ,8.17   ,7.12   ,7.74   ,6.49   ,7.09   ,6.97
200705   ,9.03   ,6.75   ,5.73   ,6.30   ,6.41   ,6.19
200706   ,6.57   ,5.75   ,5.22   ,5.42   ,4.13   ,5.01
200707   ,7.07   ,6.81   ,5.79   ,7.21   ,7.03   ,5.68
200708  ,-4.21  ,-5.00  ,-4.63  ,-5.91  ,-4.67  ,-4.61
200709   ,6.95   ,6.79   ,6.93   ,8.02   ,7.88   ,8.20
200710   ,2.71   ,2.47   ,3.43   ,7.33   ,6.35   ,7.29
200711  ,-3.28  ,-3.11  ,-2.70  ,-5.78  ,-6.59  ,-6.11
200712   ,5.14   ,7.21   ,8.76   ,2.36   ,2.16   ,2.01
200801  ,-9.95 ,-11.09 ,-12.64 ,-10.99 ,-12.09 ,-11.43
200802   ,4.60   ,3.58   ,2.20   ,5.78   ,6.47   ,6.94
200803  ,-6.21  ,-6.00  ,-6.64  ,-6.33  ,-5.14  ,-4.51
200804   ,4.49   ,6.80   ,5.31   ,4.60   ,5.12   ,5.66
200805  ,-0.57  ,-1.25  ,-2.81  ,-0.90  ,-0.68  ,-0.84
200806  ,-9.05 ,-10.04 ,-10.41 ,-11.78 ,-11.22 ,-11.87
200807  ,-0.89  ,-0.98  ,-0.48  ,-1.92  ,-0.46  ,-0.61
200808  ,-7.02  ,-5.77  ,-5.35  ,-7.33  ,-6.17  ,-5.68
200809 ,-15.53 ,-16.02 ,-15.60 ,-18.66 ,-16.88 ,-15.88
200810 ,-25.82 ,-24.77 ,-26.58 ,-30.79 ,-28.05 ,-27.13
200811  ,-7.67  ,-9.03  ,-8.51  ,-7.03  ,-6.94  ,-8.72
200812   ,9.57   ,9.47   ,8.41  ,13.08  ,10.54  ,10.46
200901  ,-3.34  ,-4.34  ,-4.08  ,-5.54  ,-5.77  ,-4.64
200902  ,-3.64  ,-3.98  ,-4.49  ,-6.57  ,-5.26  ,-3.99
200903   ,9.87  ,11.70   ,9.88  ,14.55  ,15.15  ,14.24
200904  ,20.08  ,20.22  ,21.49  ,24.68  ,20.92  ,20.45
200905  ,21.54  ,22.15  ,25.91  ,24.79  ,21.60  ,20.90
200906   ,0.51  ,-0.76  ,-0.17   ,0.11  ,-0.23   ,0.24
200907   ,8.59  ,10.02   ,8.95  ,10.44  ,12.17  ,11.08
200908   ,4.65   ,4.88   ,7.17   ,0.63   ,1.82   ,2.18
200909   ,7.87   ,8.87   ,8.64   ,7.55   ,8.34   ,8.27
200910   ,0.43   ,0.12   ,1.22  ,-1.23   ,0.06  ,-0.59
200911   ,2.83   ,4.02   ,4.38   ,1.76   ,2.88   ,3.42
200912   ,6.04   ,8.35   ,7.93   ,5.22   ,5.67   ,5.31
201001   ,2.22   ,1.07   ,2.21  ,-1.85  ,-2.39  ,-1.40
201002   ,0.49   ,1.35   ,1.48  ,-1.09   ,0.94   ,0.74
201003   ,5.98   ,8.89   ,8.37   ,7.96   ,8.61   ,7.90
201004   ,5.43   ,6.79   ,6.42   ,1.98   ,2.76   ,3.06
201005 ,-10.10  ,-8.82  ,-9.50 ,-10.69  ,-8.75  ,-8.77
201006   ,1.70   ,2.22   ,2.05   ,1.31   ,1.59   ,1.39
201007   ,6.99   ,6.83   ,6.47   ,7.56   ,7.39   ,7.39
201008  ,-0.16   ,0.19   ,0.44   ,0.11   ,1.26   ,0.22
201009   ,9.49   ,9.75  ,10.65  ,11.78  ,11.87  ,10.32
201010   ,4.14   ,4.38   ,4.94   ,3.41   ,3.03   ,2.71
201011  ,-4.18  ,-4.22  ,-3.68  ,-3.51  ,-2.47  ,-1.44
201012   ,5.32   ,5.54   ,5.09   ,7.64   ,6.09   ,5.52
201101  ,-2.26  ,-2.62  ,-3.65  ,-3.38  ,-1.92  ,-1.82
201102  ,-2.81  ,-2.63  ,-2.68  ,-3.80  ,-3.16  ,-2.63
201103   ,3.10   ,3.53   ,3.57   ,4.84   ,5.38   ,5.63
201104   ,5.17   ,5.36   ,5.53   ,3.05   ,4.13   ,6.24
201105  ,-4.00  ,-2.40  ,-3.42  ,-3.14  ,-1.78  ,-0.95
201106  ,-0.89  ,-0.99  ,-0.85  ,-1.92  ,-1.01  ,-0.91
201107   ,3.26   ,3.83   ,1.80   ,1.70   ,1.14   ,1.01
201108  ,-9.90  ,-9.64 ,-10.56 ,-10.77  ,-9.44  ,-8.49
201109 ,-11.87 ,-11.73 ,-10.82 ,-15.04 ,-13.64 ,-13.31
201110   ,7.51   ,7.63   ,7.34  ,10.41   ,9.62   ,9.10
201111  ,-6.80  ,-7.15  ,-8.25  ,-8.89  ,-7.81  ,-6.57
201112  ,-1.71  ,-1.72  ,-3.41  ,-1.97  ,-1.25  ,-1.20
201201  ,12.74  ,13.27  ,13.87  ,13.09  ,12.74  ,11.75
201202   ,8.52   ,7.75   ,7.43   ,8.67   ,7.90   ,8.50
201203  ,-3.65  ,-2.82  ,-2.46  ,-4.12  ,-2.48  ,-1.45
201204  ,-2.15  ,-1.09  ,-1.45  ,-2.12  ,-1.88  ,-1.74
201205  ,-8.50  ,-8.13  ,-9.43  ,-9.98  ,-8.71  ,-8.18
201206   ,3.44   ,3.15   ,3.23   ,3.44   ,3.47   ,3.62
201207  ,-0.93   ,0.25  ,-0.65  ,-0.45   ,1.04   ,0.71
201208   ,1.32   ,2.90   ,1.70   ,0.87   ,2.30   ,2.33
201209   ,6.60   ,7.27   ,6.91   ,7.46   ,6.58   ,5.72
201210  ,-0.66  ,-0.04   ,0.00  ,-1.87  ,-1.21  ,-0.87
201211  ,-0.14   ,0.47   ,1.02   ,1.48   ,1.45   ,1.73
201212   ,3.00   ,2.91   ,3.16   ,5.45   ,4.56   ,4.18
201301   ,2.90   ,2.16   ,1.91   ,2.35   ,2.11   ,1.32
201302  ,-1.74  ,-0.10  ,-2.09  ,-0.70   ,0.26  ,-0.34
201303  ,-1.81  ,-0.22  ,-0.79  ,-1.53   ,0.23  ,-0.64
201304   ,1.92   ,3.09   ,1.95   ,0.83   ,1.70   ,1.63
201305   ,0.44   ,0.63  ,-1.33   ,0.58  ,-0.61  ,-1.03
201306  ,-7.24  ,-6.93  ,-6.43  ,-8.13  ,-6.93  ,-6.73
201307   ,0.66   ,1.32   ,1.14   ,0.38   ,1.11   ,1.49
201308  ,-4.23  ,-3.15  ,-4.49  ,-4.03  ,-3.55  ,-3.73
201309   ,8.27   ,7.47   ,7.74   ,7.49   ,7.27   ,6.48
201310   ,4.61   ,4.74   ,4.27   ,4.11   ,4.29   ,4.08
201311  ,-1.15  ,-0.41  ,-1.03  ,-1.61  ,-1.60  ,-1.32
201312   ,1.68   ,2.24   ,2.44  ,-0.26  ,-0.01  ,-0.19
201401  ,-0.74  ,-1.71  ,-2.13  ,-4.07  ,-3.84  ,-4.13
201402   ,4.73   ,5.38   ,5.21   ,4.10   ,4.34   ,4.51
201403   ,2.81   ,3.99   ,5.02   ,2.99   ,3.37   ,2.94
201404   ,3.45   ,3.05   ,3.12   ,0.91   ,1.31   ,1.15
201405   ,6.71   ,6.43   ,7.37   ,4.86   ,3.77   ,3.16
201406   ,5.12   ,4.65   ,5.69   ,2.28   ,2.64   ,2.33
201407  ,-0.13   ,0.40   ,1.28   ,0.82   ,1.35   ,1.71
201408   ,1.41   ,3.03   ,2.96   ,0.65   ,2.07   ,2.59
201409  ,-0.65  ,-0.74  ,-0.61  ,-4.71  ,-3.71  ,-3.80
201410  ,-0.89  ,-1.35  ,-1.80  ,-1.76  ,-1.12  ,-0.97
201411  ,-1.53  ,-0.95  ,-0.55  ,-1.84  ,-1.09  ,-0.68
201412  ,-3.61  ,-1.80  ,-2.18  ,-2.76  ,-2.61  ,-2.35
201501   ,1.87   ,2.43   ,2.91  ,-0.78   ,1.16   ,1.03
201502   ,2.88   ,2.35   ,1.98   ,2.43   ,2.54   ,2.37
201503  ,-1.88  ,-0.73  ,-0.22  ,-2.11  ,-1.12  ,-0.75
201504   ,7.09   ,6.44   ,6.57   ,6.95   ,6.22   ,4.93
201505  ,-0.51  ,-0.72  ,-0.61  ,-3.42  ,-2.18  ,-1.43
201506  ,-1.32  ,-1.53  ,-1.75  ,-3.90  ,-2.42  ,-2.86
201507  ,-1.41  ,-1.32   ,0.48  ,-6.51  ,-5.36  ,-4.67
201508  ,-9.38  ,-8.88  ,-7.51  ,-9.61  ,-9.01  ,-8.07
201509   ,1.44   ,2.13   ,0.98   ,0.09  ,-0.67  ,-0.49
201510   ,6.56   ,6.94   ,5.45   ,5.96   ,6.06   ,5.23
201511  ,-0.57  ,-0.06  ,-0.29  ,-2.71  ,-2.94  ,-2.47
201512   ,2.38   ,1.84   ,1.92  ,-0.76  ,-0.59  ,-0.21
201601  ,-5.31  ,-5.49  ,-5.76  ,-6.41  ,-5.20  ,-4.97
201602  ,-2.31  ,-1.55  ,-2.25  ,-0.19   ,0.13  ,-0.01
201603  ,10.28  ,10.44  ,11.85  ,13.19  ,10.88  ,10.44
201604   ,3.02   ,3.27   ,3.47   ,2.36   ,1.36   ,0.93
201605  ,-3.00  ,-2.82  ,-2.70  ,-3.95  ,-4.02  ,-3.30
201606   ,3.40   ,3.41   ,4.08   ,3.09   ,3.13   ,2.37
201607   ,4.97   ,5.36   ,5.33   ,4.65   ,4.60   ,4.80
201608   ,0.49   ,1.50   ,1.94   ,1.30   ,1.49   ,0.66
201609   ,1.96   ,2.54   ,2.63   ,0.41   ,0.86   ,0.67
201610   ,1.79   ,0.78   ,1.09  ,-1.26  ,-1.15  ,-1.97
