This file was created by CMPT_VAR_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total    return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
200006,     710,     614,     643,     763,    3521,     395,     315,     304,     310,     295,     348,     356,     407,     654,    2867
200007,     680,     572,     623,     808,    3572,     381,     299,     299,     273,     294,     329,     344,     464,     649,    2923
200008,     677,     581,     615,     798,    3574,     399,     278,     288,     293,     280,     335,     362,     436,     795,    2779
200009,     649,     584,     600,     887,    3508,     339,     310,     283,     301,     304,     296,     388,     499,     809,    2699
200010,     651,     584,     650,     842,    3447,     373,     278,     301,     283,     296,     354,     359,     483,     859,    2588
200011,     731,     590,     625,     862,    3359,     394,     337,     287,     303,     295,     330,     357,     505,     811,    2548
200012,     723,     573,     615,     888,    3332,     435,     288,     293,     280,     301,     314,     360,     528,     760,    2572
200101,     726,     572,     615,     887,    3289,     418,     308,     294,     278,     283,     332,     373,     514,     781,    2508
200102,     732,     551,     627,     882,    3264,     421,     311,     260,     291,     301,     326,     374,     508,     687,    2577
200103,     703,     554,     674,     801,    3276,     440,     263,     277,     277,     307,     367,     334,     467,     712,    2564
200104,     678,     498,     663,     788,    3304,     410,     268,     248,     250,     310,     353,     349,     439,     791,    2513
200105,     650,     553,     662,     802,    3184,     388,     262,     293,     260,     308,     354,     343,     459,     749,    2435
200106,     647,     541,     655,     797,    3157,     355,     292,     273,     268,     299,     356,     373,     424,     724,    2433
200107,     596,     555,     609,     895,    3088,     351,     245,     268,     287,     312,     297,     413,     482,     730,    2358
200108,     560,     552,     651,     865,    3030,     317,     243,     273,     279,     320,     331,     420,     445,     871,    2159
200109,     554,     537,     661,     923,    2950,     297,     257,     236,     301,     292,     369,     400,     523,     797,    2153
200110,     629,     566,     678,     929,    2790,     327,     302,     263,     303,     347,     331,     422,     507,     758,    2032
200111,     630,     604,     662,     914,    2722,     353,     277,     306,     298,     304,     358,     374,     540,     701,    2021
200112,     654,     583,     668,     872,    2710,     347,     307,     304,     279,     324,     344,     392,     480,     722,    1988
200201,     593,     540,     616,     866,    2818,     310,     283,     265,     275,     316,     300,     392,     474,     823,    1995
200202,     556,     550,     622,     935,    2729,     294,     262,     272,     278,     302,     320,     402,     533,     786,    1943
200203,     603,     517,     632,     922,    2691,     338,     265,     271,     246,     315,     317,     385,     537,     825,    1866
200204,     621,     551,     592,     912,    2651,     336,     285,     270,     281,     295,     297,     375,     537,     900,    1751
200205,     602,     535,     620,     845,    2697,     326,     276,     266,     269,     290,     330,     362,     483,     845,    1852
200206,     525,     567,     633,     855,    2691,     269,     256,     253,     314,     289,     344,     366,     489,     825,    1866
200207,     537,     592,     616,     864,    2632,     296,     241,     266,     326,     303,     313,     369,     495,     728,    1904
200208,     777,     541,     615,     781,    2480,     480,     297,     265,     276,     301,     314,     379,     402,     773,    1707
200209,     842,     530,     613,     804,    2390,     541,     301,     254,     276,     282,     331,     355,     449,     753,    1637
200210,     892,     517,     615,     852,    2264,     598,     294,     238,     279,     290,     325,     352,     500,     745,    1519
200211,     882,     555,     642,     875,    2157,     567,     315,     297,     258,     326,     316,     395,     480,     693,    1464
200212,     934,     561,     634,     843,    2098,     598,     336,     299,     262,     284,     350,     366,     477,     597,    1501
200301,     894,     549,     625,     844,    2116,     567,     327,     287,     262,     289,     336,     368,     476,     596,    1520
200302,     798,     564,     601,     852,    2188,     532,     266,     279,     285,     276,     325,     353,     499,     610,    1578
200303,     790,     534,     592,     845,    2185,     505,     285,     254,     280,     278,     314,     366,     479,     690,    1495
200304,     817,     570,     572,     837,    2124,     539,     278,     314,     256,     248,     324,     399,     438,     718,    1406
200305,     816,     496,     625,     844,    2113,     485,     331,     255,     241,     301,     324,     396,     448,     703,    1410
200306,     708,     532,     624,     797,    2206,     407,     301,     252,     280,     310,     314,     335,     462,     550,    1656
200307,     577,     540,     604,     805,    2303,     319,     258,     259,     281,     294,     310,     357,     448,     600,    1703
200308,     500,     542,     623,     781,    2348,     257,     243,     268,     274,     294,     329,     351,     430,     615,    1733
200309,     467,     517,     606,     836,    2353,     235,     232,     250,     267,     273,     333,     378,     458,     577,    1776
200310,     491,     488,     600,     825,    2355,     243,     248,     236,     252,     297,     303,     366,     459,     606,    1749
200311,     483,     467,     590,     789,    2404,     237,     246,     221,     246,     276,     314,     353,     436,     672,    1732
200312,     488,     460,     580,     822,    2357,     248,     240,     221,     239,     247,     333,     366,     456,     605,    1752
200401,     435,     470,     574,     841,    2371,     215,     220,     234,     236,     262,     312,     393,     448,     646,    1725
200402,     422,     469,     638,     765,    2394,     220,     202,     238,     231,     282,     356,     333,     432,     634,    1760
200403,     438,     470,     632,     764,    2382,     215,     223,     230,     240,     297,     335,     340,     424,     677,    1705
200404,     471,     485,     614,     794,    2325,     236,     235,     234,     251,     295,     319,     329,     465,     664,    1661
200405,     476,     477,     597,     780,    2346,     239,     237,     225,     252,     279,     318,     359,     421,     647,    1699
200406,     474,     482,     583,     816,    2316,     241,     233,     235,     247,     270,     313,     341,     475,     603,    1713
200407,     444,     487,     604,     795,    2321,     213,     231,     242,     245,     287,     317,     372,     423,     608,    1713
200408,     441,     513,     604,     783,    2299,     228,     213,     239,     274,     307,     297,     348,     435,     643,    1656
200409,     467,     499,     588,     865,    2230,     240,     227,     229,     270,     280,     308,     355,     510,     563,    1667
200410,     484,     494,     580,     833,    2263,     247,     237,     240,     254,     294,     286,     368,     465,     593,    1670
200411,     480,     527,     591,     800,    2261,     249,     231,     248,     279,     270,     321,     359,     441,     582,    1679
200412,     447,     537,     653,     777,    2229,     239,     208,     258,     279,     327,     326,     365,     412,     534,    1695
200501,     425,     537,     596,     815,    2258,     216,     209,     239,     298,     298,     298,     377,     438,     543,    1715
200502,     410,     506,     612,     795,    2309,     214,     196,     229,     277,     288,     324,     352,     443,     602,    1707
200503,     450,     515,     573,     820,    2265,     223,     227,     235,     280,     283,     290,     370,     450,     576,    1689
200504,     463,     562,     633,     791,    2185,     237,     226,     250,     312,     303,     330,     368,     423,     588,    1597
200505,     480,     543,     655,     854,    2087,     256,     224,     260,     283,     301,     354,     405,     449,     599,    1488
200506,     442,     527,     703,     866,    2087,     221,     221,     247,     280,     314,     389,     338,     528,     599,    1488
200507,     412,     517,     643,     953,    2084,     188,     224,     242,     275,     307,     336,     455,     498,     607,    1477
200508,     389,     483,     664,     880,    2173,     191,     198,     233,     250,     297,     367,     375,     505,     641,    1532
200509,     403,     517,     671,     895,    2105,     206,     197,     235,     282,     290,     381,     388,     507,     645,    1460
200510,     451,     507,     700,     885,    2040,     231,     220,     234,     273,     309,     391,     390,     495,     613,    1427
200511,     505,     573,     723,     926,    1866,     270,     235,     242,     331,     351,     372,     468,     458,     550,    1316
200512,     509,     573,     753,     932,    1815,     259,     250,     252,     321,     357,     396,     395,     537,     520,    1295
200601,     464,     610,     688,     888,    1920,     246,     218,     271,     339,     307,     381,     406,     482,     532,    1388
200602,     470,     566,     692,     800,    2036,     225,     245,     261,     305,     340,     352,     411,     389,     572,    1464
200603,     472,     574,     705,     830,    1975,     242,     230,     276,     298,     352,     353,     374,     456,     531,    1444
200604,     474,     551,     710,     877,    1942,     242,     232,     272,     279,     367,     343,     390,     487,     496,    1446
200605,     467,     573,     752,     839,    1918,     236,     231,     280,     293,     370,     382,     403,     436,     563,    1355
200606,     470,     625,     706,     801,    1947,     237,     233,     302,     323,     335,     371,     403,     398,     587,    1360
200607,     509,     586,     768,     857,    1824,     273,     236,     284,     302,     360,     408,     425,     432,     606,    1218
200608,     548,     584,     685,     933,    1798,     279,     269,     293,     291,     318,     367,     461,     472,     564,    1234
200609,     540,     606,     690,     881,    1840,     273,     267,     283,     323,     349,     341,     430,     451,     534,    1306
200610,     530,     599,     708,     895,    1817,     264,     266,     297,     302,     355,     353,     451,     444,     526,    1291
200611,     481,     588,     703,     907,    1859,     228,     253,     281,     307,     343,     360,     424,     483,     588,    1271
200612,     483,     577,     712,     905,    1846,     230,     253,     268,     309,     324,     388,     443,     462,     510,    1336
200701,     457,     575,     698,     850,    1918,     225,     232,     271,     304,     313,     385,     388,     462,     509,    1409
200702,     447,     558,     674,     847,    1966,     226,     221,     252,     306,     339,     335,     433,     414,     577,    1389
200703,     499,     551,     655,     843,    1947,     252,     247,     258,     293,     326,     329,     414,     429,     546,    1401
200704,     515,     539,     675,     810,    1943,     278,     237,     260,     279,     323,     352,     401,     409,     585,    1358
200705,     528,     532,     671,     823,    1920,     284,     244,     251,     281,     322,     349,     395,     428,     570,    1350
200706,     477,     541,     629,     897,    1921,     242,     235,     265,     276,     289,     340,     408,     489,     624,    1297
200707,     523,     525,     635,     913,    1866,     269,     254,     253,     272,     300,     335,     421,     492,     620,    1246
200708,     571,     577,     620,     839,    1836,     305,     266,     258,     319,     292,     328,     406,     433,     643,    1193
200709,     633,     623,     695,     967,    1537,     338,     295,     287,     336,     322,     373,     423,     544,     597,     940
200710,     624,     588,     769,     938,    1525,     342,     282,     285,     303,     393,     376,     470,     468,     621,     904
200711,     581,     612,     728,     990,    1530,     317,     264,     298,     314,     371,     357,     491,     499,     618,     912
200712,     527,     609,     740,     925,    1621,     270,     257,     266,     343,     341,     399,     420,     505,     608,    1013
200801,     471,     580,     750,     901,    1709,     253,     218,     246,     334,     341,     409,     486,     415,     637,    1072
200802,     450,     616,     800,     918,    1637,     241,     209,     310,     306,     355,     445,     438,     480,     705,     932
200803,     466,     654,     783,     944,    1561,     255,     211,     302,     352,     353,     430,     396,     548,     680,     881
200804,     513,     645,     831,     952,    1467,     267,     246,     302,     343,     415,     416,     420,     532,     612,     855
200805,     514,     670,     760,     939,    1509,     278,     236,     291,     379,     345,     415,     449,     490,     562,     947
200806,     466,     628,     794,     858,    1639,     253,     213,     286,     342,     368,     426,     392,     466,     578,    1061
200807,     469,     581,     735,     885,    1695,     242,     227,     238,     343,     369,     366,     411,     474,     523,    1172
200808,     474,     615,     723,     962,    1569,     235,     239,     295,     320,     339,     384,     492,     470,     672,     897
200809,     472,     663,     771,     958,    1460,     230,     242,     340,     323,     379,     392,     429,     529,     665,     795
200810,     518,     710,     823,     961,    1283,     262,     256,     341,     369,     418,     405,     462,     499,     581,     702
200811,     665,     705,     923,     859,    1112,     367,     298,     327,     378,     462,     461,     428,     431,     477,     635
200812,     676,     744,     901,     841,    1077,     358,     318,     346,     398,     441,     460,     417,     424,     486,     591
200901,     679,     766,     854,     790,    1125,     341,     338,     331,     435,     407,     447,     386,     404,     532,     593
200902,     560,     778,     811,     891,    1147,     265,     295,     334,     444,     406,     405,     412,     479,     456,     691
200903,     477,     672,     796,     924,    1285,     223,     254,     330,     342,     377,     419,     466,     458,     536,     749
200904,     488,     673,     765,     966,    1232,     225,     263,     315,     358,     360,     405,     492,     474,     559,     673
200905,     483,     690,     828,     913,    1187,     221,     262,     351,     339,     407,     421,     408,     505,     592,     595
200906,     452,     685,     824,     925,    1182,     188,     264,     318,     367,     390,     434,     458,     467,     569,     613
200907,     419,     670,     769,     911,    1274,     175,     244,     317,     353,     393,     376,     446,     465,     526,     748
200908,     404,     616,     723,     854,    1428,     176,     228,     294,     322,     372,     351,     375,     479,     542,     886
200909,     388,     606,     678,     805,    1536,     173,     215,     280,     326,     327,     351,     375,     430,     571,     965
200910,     394,     623,     637,     817,    1520,     170,     224,     300,     323,     308,     329,     406,     411,     562,     958
200911,     401,     631,     691,     776,    1462,     167,     234,     280,     351,     348,     343,     379,     397,     551,     911
200912,     391,     616,     641,     805,    1489,     170,     221,     268,     348,     323,     318,     375,     430,     573,     916
201001,     364,     584,     633,     820,    1530,     167,     197,     262,     322,     328,     305,     372,     448,     517,    1013
201002,     343,     536,     616,     828,    1599,     161,     182,     259,     277,     310,     306,     355,     473,     536,    1063
201003,     363,     550,     637,     811,    1556,     165,     198,     282,     268,     300,     337,     377,     434,     536,    1020
201004,     382,     545,     643,     766,    1572,     176,     206,     276,     269,     287,     356,     368,     398,     539,    1033
201005,     387,     528,     677,     802,    1508,     171,     216,     246,     282,     336,     341,     407,     395,     550,     958
201006,     412,     621,     698,     768,    1399,     167,     245,     279,     342,     351,     347,     351,     417,     514,     885
201007,     458,     643,     716,     771,    1283,     187,     271,     299,     344,     381,     335,     363,     408,     523,     760
201008,     451,     643,     676,     832,    1273,     194,     257,     289,     354,     339,     337,     398,     434,     492,     781
201009,     402,     602,     637,     778,    1454,     170,     232,     297,     305,     308,     329,     388,     390,     532,     922
201010,     381,     545,     688,     796,    1456,     173,     208,     253,     292,     326,     362,     418,     378,     590,     866
201011,     365,     529,     620,     829,    1509,     170,     195,     259,     270,     302,     318,     390,     439,     542,     967
201012,     362,     523,     609,     801,    1525,     166,     196,     237,     286,     294,     315,     372,     429,     503,    1022
201101,     366,     511,     598,     791,    1540,     158,     208,     246,     265,     268,     330,     355,     436,     540,    1000
201102,     342,     506,     598,     767,    1587,     150,     192,     250,     256,     300,     298,     376,     391,     523,    1064
201103,     368,     525,     564,     809,    1526,     150,     218,     241,     284,     283,     281,     399,     410,     504,    1022
201104,     426,     511,     597,     767,    1481,     179,     247,     238,     273,     297,     300,     333,     434,     473,    1008
201105,     424,     551,     617,     671,    1506,     186,     238,     271,     280,     303,     314,     311,     360,     521,     985
201106,     389,     534,     624,     734,    1461,     175,     214,     275,     259,     275,     349,     325,     409,     460,    1001
201107,     389,     534,     625,     742,    1437,     164,     225,     278,     256,     296,     329,     301,     441,     484,     953
201108,     401,     554,     606,     727,    1442,     177,     224,     276,     278,     302,     304,     366,     361,     501,     941
201109,     551,     613,     653,     729,    1182,     268,     283,     316,     297,     345,     308,     337,     392,     428,     754
201110,     567,     633,     682,     761,    1080,     286,     281,     330,     303,     343,     339,     341,     420,     406,     674
201111,     564,     674,     634,     846,     994,     278,     286,     351,     323,     305,     329,     406,     440,     372,     622
201112,     508,     630,     677,     825,    1051,     231,     277,     315,     315,     343,     334,     381,     444,     397,     654
201201,     461,     617,     682,     782,    1130,     219,     242,     291,     326,     327,     355,     363,     419,     432,     698
201202,     420,     554,     705,     688,    1294,     195,     225,     299,     255,     309,     396,     315,     373,     504,     790
201203,     384,     554,     615,     753,    1350,     171,     213,     273,     281,     266,     349,     315,     438,     503,     847
201204,     377,     554,     577,     728,    1411,     154,     223,     258,     296,     291,     286,     363,     365,     501,     910
201205,     371,     517,     599,     739,    1411,     155,     216,     243,     274,     307,     292,     350,     389,     543,     868
201206,     410,     532,     600,     738,    1353,     163,     247,     268,     264,     295,     305,     363,     375,     489,     864
201207,     444,     538,     645,     727,    1271,     157,     287,     276,     262,     297,     348,     361,     366,     453,     818
201208,     421,     644,     579,     773,    1202,     177,     244,     317,     327,     273,     306,     370,     403,     418,     784
201209,     415,     601,     606,     756,    1228,     172,     243,     296,     305,     283,     323,     392,     364,     500,     728
201210,     439,     557,     600,     783,    1206,     176,     263,     292,     265,     297,     303,     358,     425,     479,     727
201211,     418,     562,     597,     759,    1249,     180,     238,     255,     307,     284,     313,     364,     395,     504,     745
201212,     414,     557,     605,     768,    1220,     170,     244,     276,     281,     280,     325,     350,     418,     448,     772
201301,     389,     564,     585,     743,    1281,     188,     201,     273,     291,     286,     299,     389,     354,     494,     787
201302,     379,     498,     584,     764,    1342,     176,     203,     232,     266,     281,     303,     355,     409,     481,     861
201303,     408,     528,     573,     740,    1306,     178,     230,     231,     297,     263,     310,     342,     398,     468,     838
201304,     410,     511,     576,     713,    1331,     181,     229,     251,     260,     282,     294,     345,     368,     473,     858
201305,     453,     562,     609,     644,    1263,     186,     267,     256,     306,     295,     314,     291,     353,     464,     799
201306,     411,     567,     561,     699,    1284,     189,     222,     299,     268,     284,     277,     307,     392,     484,     800
201307,     439,     544,     608,     708,    1213,     223,     216,     271,     273,     287,     321,     306,     402,     463,     750
201308,     440,     495,     575,     735,    1273,     220,     220,     227,     268,     282,     293,     317,     418,     414,     859
201309,     381,     539,     570,     749,    1286,     193,     188,     251,     288,     265,     305,     356,     393,     462,     824
201310,     396,     483,     572,     707,    1371,     200,     196,     230,     253,     270,     302,     347,     360,     479,     892
201311,     409,     474,     595,     686,    1363,     211,     198,     242,     232,     291,     304,     346,     340,     515,     848
201312,     400,     485,     594,     711,    1334,     201,     199,     237,     248,     270,     324,     344,     367,     458,     876
201401,     388,     491,     595,     758,    1309,     192,     196,     236,     255,     288,     307,     352,     406,     459,     850
201402,     405,     471,     596,     729,    1345,     211,     194,     226,     245,     293,     303,     351,     378,     448,     897
201403,     443,     496,     609,     699,    1311,     229,     214,     266,     230,     283,     326,     297,     402,     424,     887
201404,     458,     492,     582,     676,    1349,     229,     229,     247,     245,     287,     295,     326,     350,     433,     916
201405,     450,     496,     582,     686,    1358,     214,     236,     232,     264,     272,     310,     323,     363,     478,     880
201406,     419,     502,     567,     723,    1375,     204,     215,     240,     262,     263,     304,     353,     370,     480,     895
201407,     393,     489,     583,     765,    1376,     190,     203,     227,     262,     272,     311,     349,     416,     467,     909
201408,     389,     467,     607,     765,    1391,     201,     188,     217,     250,     290,     317,     375,     390,     482,     909
201409,     419,     486,     633,     695,    1390,     225,     194,     219,     267,     279,     354,     323,     372,     555,     835
201410,     435,     542,     531,     753,    1382,     225,     210,     254,     288,     251,     280,     369,     384,     557,     825
201411,     482,     559,     535,     768,    1315,     243,     239,     246,     313,     244,     291,     333,     435,     495,     820
201412,     466,     547,     562,     789,    1283,     236,     230,     256,     291,     256,     306,     347,     442,     542,     741
201501,     483,     537,     610,     748,    1273,     248,     235,     275,     262,     310,     300,     372,     376,     514,     759
201502,     469,     533,     637,     762,    1258,     239,     230,     254,     279,     289,     348,     349,     413,     481,     777
201503,     512,     537,     648,     666,    1299,     281,     231,     238,     299,     312,     336,     313,     353,     532,     767
201504,     520,     478,     686,     669,    1312,     279,     241,     217,     261,     355,     331,     306,     363,     572,     740
201505,     495,     533,     588,     723,    1329,     264,     231,     262,     271,     271,     317,     316,     407,     526,     803
201506,     480,     516,     604,     736,    1326,     252,     228,     232,     284,     276,     328,     330,     406,     505,     821
201507,     408,     497,     623,     749,    1368,     204,     204,     243,     254,     300,     323,     379,     370,     489,     879
201508,     439,     528,     590,     758,    1335,     219,     220,     263,     265,     285,     305,     332,     426,     501,     834
201509,     533,     535,     554,     783,    1244,     288,     245,     254,     281,     257,     297,     361,     422,     556,     688
201510,     594,     528,     548,     755,    1235,     327,     267,     273,     255,     275,     273,     359,     396,     547,     688
201511,     573,     560,     561,     751,    1235,     304,     269,     291,     269,     290,     271,     344,     407,     537,     698
201512,     525,     561,     587,     758,    1234,     266,     259,     266,     295,     284,     303,     340,     418,     507,     727
201601,     484,     575,     621,     814,    1157,     251,     233,     266,     309,     296,     325,     375,     439,     503,     654
201602,     512,     603,     616,     754,    1156,     254,     258,     262,     341,     306,     310,     325,     429,     521,     635
201603,     569,     603,     639,     747,    1081,     271,     298,     299,     304,     306,     333,     335,     412,     530,     551
201604,     565,     588,     620,     789,    1065,     257,     308,     309,     279,     287,     333,     375,     414,     547,     518
201605,     542,     583,     603,     788,    1081,     241,     301,     290,     293,     308,     295,     371,     417,     530,     551
201606,     462,     619,     579,     708,    1221,     212,     250,     302,     317,     308,     271,     308,     400,     571,     650
201607,     482,     631,     619,     701,    1131,     223,     259,     301,     330,     328,     291,     305,     396,     494,     637
201608,     452,     631,     650,     645,    1173,     223,     229,     325,     306,     343,     307,     270,     375,     459,     714
201609,     476,     634,     609,     655,    1166,     226,     250,     288,     346,     309,     300,     316,     339,     467,     699
201610,     492,     543,     592,     696,    1210,     227,     265,     264,     279,     295,     297,     331,     365,     468,     742
201611,     535,     491,     583,     686,    1238,     264,     271,     231,     260,     271,     312,     308,     378,     465,     773
201612,     496,     529,     609,     664,    1220,     251,     245,     242,     287,     293,     316,     310,     354,     455,     765
201701,     418,     526,     626,     703,    1256,     205,     213,     241,     285,     318,     308,     298,     405,     458,     798
201702,     393,     486,     638,     751,    1266,     185,     208,     228,     258,     323,     315,     359,     392,     443,     823
201703,     360,     498,     584,     752,    1330,     170,     190,     236,     262,     289,     295,     363,     389,     454,     876
201704,     358,     500,     667,     694,    1292,     171,     187,     248,     252,     287,     380,     327,     367,     449,     843
201705,     369,     502,     653,     710,    1272,     169,     200,     212,     290,     325,     328,     319,     391,     385,     887
201706,     372,     480,     596,     757,    1289,     169,     203,     221,     259,     298,     298,     349,     408,     451,     838
201707,     375,     495,     634,     742,    1253,     170,     205,     235,     260,     302,     332,     337,     405,     464,     789
201708,     379,     482,     617,     795,    1237,     179,     200,     228,     254,     300,     317,     396,     399,     477,     760
201709,     370,     493,     677,     734,    1228,     184,     186,     234,     259,     308,     369,     374,     360,     470,     758
201710,     374,     490,     623,     726,    1281,     181,     193,     232,     258,     304,     319,     364,     362,     484,     797
201711,     349,     503,     646,     677,    1311,     167,     182,     235,     268,     297,     349,     316,     361,     444,     867
201712,     357,     524,     619,     668,    1302,     173,     184,     221,     303,     300,     319,     302,     366,     425,     877
201801,     366,     512,     590,     661,    1341,     181,     185,     237,     275,     313,     277,     341,     320,     468,     873
201802,     387,     503,     603,     664,    1319,     199,     188,     231,     272,     323,     280,     339,     325,     423,     896
201803,     527,     475,     532,     689,    1261,     270,     257,     229,     246,     260,     272,     312,     377,     377,     884
201804,     561,     474,     506,     689,    1245,     283,     278,     240,     234,     240,     266,     283,     406,     416,     829
201805,     599,     478,     501,     661,    1241,     293,     306,     235,     243,     240,     261,     284,     377,     429,     812
201806,     542,     507,     516,     623,    1287,     248,     294,     263,     244,     234,     282,     267,     356,     415,     872
201807,     530,     519,     511,     643,    1274,     258,     272,     278,     241,     231,     280,     301,     342,     384,     890
201808,     503,     513,     525,     625,    1320,     264,     239,     237,     276,     258,     267,     302,     323,     418,     902
201809,     499,     524,     526,     596,    1347,     235,     264,     257,     267,     285,     241,     298,     298,     444,     903
201810,     483,     499,     541,     604,    1367,     253,     230,     237,     262,     273,     268,     287,     317,     462,     905
201811,     482,     535,     538,     634,    1309,     239,     243,     284,     251,     245,     293,     266,     368,     424,     885
201812,     522,     496,     550,     644,    1279,     269,     253,     271,     225,     258,     292,     333,     311,     374,     905
201901,     526,     497,     554,     622,    1293,     277,     249,     263,     234,     255,     299,     313,     309,     454,     839
201902,     482,     512,     529,     640,    1327,     250,     232,     261,     251,     249,     280,     337,     303,     481,     846
201903,     476,     506,     537,     644,    1317,     241,     235,     254,     252,     274,     263,     322,     322,     439,     878
201904,     405,     552,     589,     652,    1270,     187,     218,     303,     249,     293,     296,     286,     366,     403,     867
201905,     380,     572,     590,     647,    1271,     186,     194,     277,     295,     297,     293,     291,     356,     412,     859
201906,     406,     548,     559,     679,    1275,     190,     216,     267,     281,     262,     297,     326,     353,     430,     845
201907,     440,     529,     543,     685,    1261,     201,     239,     265,     264,     260,     283,     326,     359,     467,     794
201908,     438,     565,     517,     686,    1255,     197,     241,     281,     284,     233,     284,     329,     357,     544,     711
201909,     462,     548,     553,     697,    1196,     210,     252,     284,     264,     260,     293,     330,     367,     517,     679
201910,     446,     557,     580,     718,    1157,     213,     233,     281,     276,     307,     273,     350,     368,     566,     591
201911,     475,     526,     554,     711,    1189,     216,     259,     259,     267,     298,     256,     320,     391,     539,     650
201912,     483,     511,     541,     693,    1202,     218,     265,     273,     238,     258,     283,     339,     354,     487,     715
202001,     495,     478,     559,     618,    1262,     257,     238,     243,     235,     267,     292,     307,     311,     462,     800
202002,     464,     505,     500,     639,    1293,     240,     224,     257,     248,     222,     278,     323,     316,     457,     836
202003,     516,     483,     524,     618,    1251,     289,     227,     253,     230,     232,     292,     279,     339,     475,     776
202004,     595,     580,     653,     798,     751,     312,     283,     287,     293,     288,     365,     400,     398,     332,     419
202005,     573,     601,     734,     761,     691,     309,     264,     317,     284,     369,     365,     389,     372,     316,     375
202006,     554,     609,     780,     708,     688,     279,     275,     279,     330,     375,     405,     372,     336,     323,     365


  Average Firm Size
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196307,    804.82,    275.84,    159.61,     82.85,     20.72,    999.51,    610.13,    322.52,    230.49,    182.87,    138.33,    110.40,     57.10,     38.32,     14.49
196308,    765.69,    293.59,    161.93,     78.32,     22.91,    885.58,    630.36,    346.21,    242.50,    194.69,    130.29,     88.35,     68.83,     42.37,     15.67
196309,    768.13,    322.80,    175.59,     84.17,     24.49,    849.85,    682.29,    363.06,    277.33,    177.92,    173.49,     95.51,     73.67,     43.45,     17.46
196310,    846.14,    261.56,    170.18,     84.48,     27.10,    985.31,    710.03,    311.40,    210.27,    194.84,    147.36,    114.62,     56.59,     50.27,     19.13
196311,    693.56,    320.20,    274.97,     96.40,     28.55,    827.32,    556.82,    416.05,    222.99,    405.04,    163.36,    125.15,     72.30,     47.20,     22.08
196312,    363.45,    449.38,    366.25,    108.46,     44.62,    378.61,    347.97,    436.38,    463.07,    225.91,    492.75,    119.32,     98.09,     65.86,     34.68
196401,    376.93,    473.38,    307.47,    159.63,     45.01,    358.43,    397.27,    626.07,    327.27,    221.77,    388.70,    226.89,     96.60,     70.00,     34.13
196402,    364.42,    541.75,    363.39,    104.39,     44.64,    371.40,    357.54,    712.71,    380.70,    620.63,    134.18,    130.53,     77.47,     88.92,     27.00
196403,    885.25,    366.07,    172.80,     77.93,     28.27,   1111.93,    655.07,    342.34,    391.40,    232.47,    121.89,     99.51,     59.74,     44.54,     22.22
196404,    899.91,    364.65,    160.26,     84.72,     27.98,   1280.90,    498.41,    345.79,    383.37,    179.77,    140.60,    113.42,     57.98,     51.95,     19.22
196405,    971.88,    274.66,    168.01,     80.19,     25.86,   1515.39,    416.30,    311.22,    240.77,    178.36,    156.64,     91.21,     69.43,     47.77,     17.11
196406,    979.31,    269.33,    173.50,     90.27,     28.01,   1169.29,    779.19,    315.87,    221.18,    206.94,    142.11,    109.92,     73.76,     52.74,     18.18
196407,    837.63,    411.06,    165.75,     83.76,     32.75,   1073.55,    593.03,    569.51,    255.92,    211.63,    121.45,    111.73,     59.75,     70.70,     17.55
196408,    929.83,    357.81,    166.48,     89.54,     28.00,   1102.83,    736.02,    441.69,    273.94,    192.47,    142.65,    101.61,     79.15,     57.01,     17.05
196409,    924.84,    315.99,    156.02,     95.86,     28.28,   1035.24,    808.18,    352.64,    279.88,    189.75,    126.90,    129.37,     64.70,     57.82,     17.01
196410,    922.86,    368.41,    160.64,    107.90,     28.60,   1376.45,    435.92,    316.76,    418.94,    165.39,    155.61,    128.33,     90.98,     66.43,     15.56
196411,    917.70,    355.13,    189.59,    103.63,     26.14,   1241.28,    596.39,    325.15,    384.69,    213.59,    166.07,    143.30,     71.72,     48.86,     18.70
196412,    824.84,    452.59,    177.55,    103.84,     25.84,    982.63,    659.21,    610.13,    304.11,    204.94,    149.41,    140.17,     70.31,     47.55,     18.18
196501,    876.82,    411.80,    166.55,    116.28,     27.78,   1005.38,    740.81,    488.08,    331.01,    184.00,    150.22,    150.58,     83.65,     50.20,     19.59
196502,    924.75,    414.14,    191.74,    111.33,     27.93,   1098.63,    733.73,    549.96,    273.54,    210.88,    173.48,    158.05,     68.15,     56.51,     18.05
196503,   1042.73,    318.90,    192.41,    116.22,     24.97,   1353.12,    706.49,    394.14,    241.07,    212.97,    171.09,    132.19,    100.25,     43.99,     18.30
