This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Developed.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
               Small                 Big
          Low     2    High    Low     2    High
199507   4.85   4.64   5.44   6.53   4.80   4.72
199508   2.80   0.14   0.54  -0.96  -1.29  -1.23
199509   2.21   0.96   1.99   0.20   1.17   1.87
199510  -3.19  -2.10  -2.09  -2.58  -2.31  -1.91
199511   0.93   0.55  -0.26   2.81   2.20   2.40
199512   2.47   2.07   1.19   3.60   2.05   1.95
199601   3.89   1.58   2.15   2.00   1.08   2.14
199602   3.85   2.55   3.71   1.23   2.02   2.39
199603   2.28   2.17   2.03   1.63   1.83   1.88
199604   5.68   4.93   4.82   5.18   3.88   3.91
199605   5.28   3.06   3.33  -0.01   0.43   0.59
199606  -2.69  -1.17  -1.32  -1.58  -0.29  -0.49
199607  -5.54  -3.55  -3.37  -5.86  -4.14  -4.07
199608   3.62   2.39   2.61   2.27   1.83   1.93
199609   1.49   0.87   0.98   2.39   2.70   2.68
199610  -0.08   0.45   1.09  -1.85  -0.38  -0.55
199611   3.24   2.23   2.04   3.12   3.47   3.46
199612  -0.31  -0.11  -0.37  -2.40  -1.14  -1.21
199701   2.83   0.14   0.83  -0.74  -0.76  -1.25
199702   1.40   1.12   0.76  -0.14   0.33   0.37
199703  -3.29  -1.77  -2.10  -3.93  -2.50  -1.49
199704  -2.99  -1.81  -1.85  -0.72   0.77   0.73
199705   7.69   8.01   7.70  10.10   8.74   8.93
199706   1.46   2.81   2.08   2.96   3.30   3.84
199707  -0.10  -0.04   0.42   2.03   3.23   2.73
199708   1.07  -0.30   0.13  -3.17  -3.34  -3.53
199709   4.24   2.95   3.28   3.61   4.71   4.10
199710  -3.65  -3.05  -3.18  -4.72  -4.32  -4.36
199711  -5.89  -4.25  -4.40  -4.03  -1.31  -1.66
199712  -3.98  -3.23  -3.42  -1.26  -0.44  -1.95
199801   4.32   3.82   3.71   5.45   2.22   3.89
199802   7.32   6.47   7.72   9.70   7.24   7.46
199803   3.03   2.83   3.24   3.32   3.97   3.49
199804   1.62   2.03   2.06   0.21   0.43   0.83
199805  -2.41  -1.50  -1.66  -3.09  -1.89  -1.92
199806  -4.32  -2.99  -3.31  -1.57  -2.00  -0.47
199807  -3.11  -3.40  -2.51  -3.00  -2.02  -1.82
199808 -15.17 -12.28 -12.55 -15.85 -13.75 -13.07
199809   1.85   0.54  -1.22   2.34   1.67   0.96
199810   5.46   6.32   4.73   8.31   9.14   8.81
199811   6.25   3.96   4.52   4.99   3.80   4.52
199812   0.51   1.02   1.60   3.47   3.61   3.57
199901   4.86   1.42   1.05   0.51  -1.43   0.38
199902  -1.91  -2.33  -1.64  -3.63  -3.25  -2.48
199903   2.59   2.64   1.60   4.93   3.60   3.39
199904  10.14  10.30   8.29   7.83   7.20   6.72
199905   3.19   1.99   1.85  -0.94  -0.85  -0.70
199906   5.42   7.22   5.72   3.20   3.51   4.51
199907   4.63   2.64   3.44   0.47   1.03   1.29
199908   0.78   0.44   1.04   0.18  -0.26  -0.30
199909   1.91   0.58   0.74   0.43  -0.55  -1.07
199910  -0.42  -1.20  -1.02   2.49   2.09   1.41
199911   6.12   1.50   2.76   2.99   0.32   3.20
199912   7.06   2.86   5.73   7.23   4.71   5.60
200001   8.49   1.05   2.18  -3.92  -4.53  -5.12
200002  10.63   2.83   4.20   1.93  -1.61   0.04
200003   2.50   2.29   2.55   5.61   8.13   8.44
200004 -10.90  -5.89  -6.61  -4.40  -1.74  -2.86
200005  -3.12   0.05  -1.42  -0.61   1.75   0.30
200006   7.14   4.93   4.48   4.94   2.33   2.07
200007  -2.74  -0.98  -1.91  -5.12  -0.98  -1.46
200008   2.72   2.54   2.42   8.12   5.72   3.04
200009  -4.97  -2.24  -3.22  -6.13  -1.89  -2.46
200010  -8.93  -5.45  -6.34  -7.37  -2.38  -1.12
200011  -7.48  -2.60  -3.32 -12.42  -3.45  -3.69
200012  -1.97   3.07   2.77   3.01   5.66   3.99
200101  12.82   6.45   7.01   9.78   3.49   3.25
200102  -4.96  -1.37  -2.05 -12.32  -5.22  -4.62
200103  -8.80  -5.31  -6.95 -13.08  -6.93  -7.31
200104   7.16   6.30   6.57  12.51   9.47   8.97
200105   2.44   3.25   2.23  -0.05  -0.16   0.31
200106  -2.33  -0.11  -1.75  -3.84  -1.88  -3.08
200107  -4.74  -1.70  -2.32  -6.06  -1.18  -0.86
200108  -2.13   0.82   0.34  -5.16  -1.71  -2.28
200109 -13.79 -11.69 -13.42 -15.02 -11.30 -11.74
200110   7.84   4.34   5.16   9.09   4.32   5.34
200111   7.07   3.92   4.57   8.08   6.62   5.97
200112   0.02   0.51   0.74   0.75   1.69   1.82
200201   1.40   0.92   0.84  -5.25  -1.61  -1.24
200202  -1.38   1.40   2.19  -2.93   0.75   1.51
200203   5.07   6.44   6.62   6.10   6.78   6.32
200204   0.32   4.14   3.46  -2.81   1.11   0.13
200205   2.07   3.56   3.49  -0.94   1.54   1.47
200206  -4.56  -1.65  -2.52  -9.04  -5.22  -4.87
200207  -8.97  -6.94  -7.35 -10.12  -8.74  -9.30
200208  -0.51  -0.19  -0.39  -0.25   0.67   0.65
200209  -9.03  -7.13  -8.34 -11.96  -8.93  -8.65
200210   2.20   0.10  -0.19   7.37   3.27   3.09
200211   6.97   4.04   3.52  10.11   6.13   5.82
200212  -0.96   0.25   0.41  -5.22  -2.22  -2.23
200301   2.01   0.72   1.33  -1.24  -2.27  -2.13
200302  -1.26  -0.43  -1.00  -2.86  -1.46  -2.24
200303  -1.29  -1.04  -0.79  -1.00  -0.15   0.13
200304   8.97   8.30   7.99  11.77   9.58   9.34
200305  13.02   9.75  11.23  10.51   8.22   8.10
200306   6.75   5.58   6.27   2.76   2.41   3.37
200307   6.18   4.78   4.39   4.10   3.00   1.94
200308   8.47   5.28   5.60   5.34   4.05   4.12
200309   8.03   5.59   7.85   2.86   2.15   2.46
200310   7.56   6.12   6.97   7.85   6.63   5.88
200311   2.36   1.98   1.89   2.11   2.29   1.96
200312   4.54   5.01   4.95   5.38   5.14   5.12
200401   9.22   5.34   6.31   4.02   2.10   2.26
200402   2.88   2.73   3.19   1.66   2.55   2.97
200403   1.65   3.85   4.07   1.06   1.59   1.78
200404  -4.20  -1.83  -0.76  -4.23  -2.52  -1.77
200405  -1.86  -0.79  -1.09   1.87   0.86   0.61
200406   1.77   4.04   4.04   2.82   3.02   3.46
200407  -3.50  -2.71  -2.11  -5.63  -3.71  -3.50
200408  -0.49   0.53   0.24  -0.42   0.85   0.63
200409   3.43   2.75   3.55   3.33   2.81   3.32
200410   3.90   3.20   3.74   3.43   3.04   2.85
200411   8.46   7.23   7.11   7.44   6.32   6.47
200412   4.13   3.98   3.90   4.40   4.52   4.16
200501   1.22   1.96   2.74  -1.97  -0.99  -0.59
200502   4.27   4.06   4.30   3.13   2.89   3.66
200503  -2.01  -1.25  -1.79  -1.70  -1.36  -1.44
200504  -3.27  -2.66  -2.76  -3.72  -2.78  -3.16
200505  -0.94  -0.60  -1.42   2.62   2.21   1.90
200506   2.30   2.53   3.09   1.59   2.14   2.67
200507   4.95   3.95   4.18   3.89   4.60   3.94
200508   2.89   1.89   3.24   2.07   1.77   1.98
200509   2.52   1.86   1.02   2.73   2.18   2.83
200510  -2.86  -1.94  -2.35  -2.86  -2.78  -3.40
200511   1.69   2.19   1.51   3.60   3.67   3.50
200512   3.91   4.91   5.17   3.66   3.87   3.89
200601   8.83   6.95   6.87   6.39   5.70   5.62
200602   0.82  -0.14  -0.45   0.43   0.45  -0.77
200603   4.52   3.76   3.72   3.63   3.32   3.20
200604   5.29   4.76   4.96   2.83   3.48   3.48
200605  -4.73  -4.88  -5.00  -4.05  -3.99  -4.21
200606  -2.57  -1.42  -1.62  -0.58  -0.47  -0.54
200607  -1.28  -1.27  -1.76  -1.16  -1.07  -1.08
200608   2.51   2.51   3.08   3.14   3.17   2.36
200609  -0.56  -0.36  -0.36   0.86   1.54   0.83
200610   3.97   3.68   3.75   3.67   3.67   4.88
200611   3.88   2.54   3.56   3.97   3.21   3.31
200612   2.21   2.36   2.66   2.21   2.22   1.55
200701   4.25   3.48   3.40   1.98   2.04   2.21
200702   2.25   1.78   1.36   1.11   0.62   0.96
200703   3.00   1.96   2.20   2.42   2.46   2.94
200704   4.84   3.80   3.36   3.34   3.64   4.05
200705   2.75   2.84   1.98   2.18   2.63   3.29
200706   2.58   2.69   2.41  -1.22  -0.75  -0.33
200707   0.58   0.39  -0.73  -2.44  -1.53  -1.62
200708  -6.40  -4.66  -6.13  -1.65  -1.20  -1.58
200709   3.77   2.24   2.61   4.13   3.70   4.53
200710   3.34   3.17   4.74   3.18   3.58   3.50
200711  -7.06  -6.97  -7.61  -6.41  -4.78  -5.20
200712  -2.76  -1.98  -2.58  -2.50  -1.33  -1.71
200801  -7.22  -7.58  -8.21  -6.88  -6.97  -6.84
200802   2.38   3.19   3.85   0.12   0.65   2.22
200803  -4.24  -2.21  -2.59  -1.49  -1.00  -1.35
200804   1.77   2.49   2.71   4.68   4.98   5.24
200805   4.11   2.73   2.82   2.46   2.11   3.31
200806  -6.61  -6.44  -7.43 -10.47  -9.44  -8.27
200807  -4.85  -2.77  -4.05  -3.00  -2.58  -4.00
200808  -6.19  -4.29  -4.81  -1.92  -1.16  -1.84
200809 -14.53 -12.13 -13.03 -14.37 -13.29 -14.99
200810 -24.36 -22.56 -23.53 -24.18 -22.69 -23.02
200811  -8.40  -6.23  -6.28  -7.60  -6.74  -7.63
200812   5.33   5.86   5.41   7.60   6.30   6.32
200901  -1.39  -5.54  -5.37  -6.92  -7.79  -7.03
200902  -6.84  -8.14  -7.64 -11.25 -10.59  -7.84
200903   8.87   6.55   8.86  11.18   9.39   9.82
200904  18.40  16.82  17.59  19.19  18.94  18.47
200905  18.77  17.32  17.68  13.90  11.94  11.81
200906   2.61   2.92   3.39  -0.31   0.42  -0.26
200907   7.38   7.44   9.05   8.30   9.01   8.65
200908   7.25   6.75   7.97   5.69   4.60   3.79
200909   7.40   6.11   7.46   4.92   5.48   5.32
200910  -0.39  -0.87  -0.35  -3.99  -2.76  -1.39
200911   0.97   0.43   0.21   2.41   2.79   3.48
200912   0.34   1.49   1.39   1.58   3.06   3.67
201001   0.70   0.17   1.04  -2.46  -2.47  -3.19
201002  -0.20   0.78   0.51   1.52   1.54   1.81
201003   5.75   5.54   5.81   6.79   6.78   7.09
201004   4.96   4.30   6.16   1.25   1.19   1.59
201005 -11.28  -9.59 -10.18  -9.46  -9.03  -9.55
201006  -3.37  -1.17  -1.70  -3.15  -2.94  -3.08
201007   7.99   6.76   7.03   8.42   8.44   7.93
201008  -3.28  -3.23  -3.35  -5.05  -3.35  -3.43
201009  11.65   9.82  10.10  11.45  10.78  10.40
201010   4.70   3.45   3.33   3.54   3.96   4.09
201011  -0.49  -1.35  -1.07  -1.36  -1.17  -1.00
201012  10.29   8.67   9.11   9.90   8.16   7.42
201101   3.78   2.87   2.95   2.70   1.93   1.18
201102   3.56   3.08   3.17   3.79   3.28   3.72
201103  -0.35   0.16  -0.22  -1.26   0.67   0.75
201104   3.91   3.97   4.18   3.68   4.57   4.34
201105  -3.89  -2.04  -1.67  -2.87  -1.69  -1.22
201106  -3.93  -0.60  -0.64  -3.32  -0.98  -0.94
201107   1.47   0.85   1.06  -3.01  -2.12  -1.77
201108  -8.25  -6.38  -7.16  -9.17  -7.49  -6.63
201109 -11.54  -9.12  -9.83 -11.22 -10.62  -9.96
201110   6.97   6.01   7.47  11.15  11.36  10.84
201111  -5.07  -3.77  -4.19  -4.76  -2.41  -2.85
201112  -1.53   0.18   0.01  -1.27  -1.06  -1.35
201201   9.81   7.96   7.58   9.32   6.95   6.94
201202   6.15   5.18   6.17   5.56   5.51   5.59
201203  -0.22   1.60   1.54   0.10   0.91   0.47
201204  -1.70  -0.26   0.62  -2.56  -0.51  -0.85
201205 -11.02  -8.95  -8.71 -11.57 -10.02  -9.51
201206   1.61   3.39   3.41   5.23   4.07   4.14
201207  -0.40  -0.61  -0.08  -0.38   0.68   0.27
201208   2.66   2.91   2.32   4.33   2.65   2.75
201209   4.26   3.77   3.84   4.02   3.03   2.51
201210  -0.36   0.00   0.27   0.34   0.01   0.34
201211  -0.88   0.48   0.27   0.79   1.66   1.74
201212   3.41   3.60   3.74   3.36   2.95   3.09
201301   7.80   6.71   6.68   6.03   5.69   5.27
201302  -1.41   0.38   0.43  -0.02   0.68   0.76
201303   0.52   2.17   3.14   2.39   2.39   2.65
201304  -0.64   2.39   2.23   3.30   2.21   2.94
201305  -1.47  -0.24  -1.06   0.62   0.54   1.16
201306  -4.48  -2.24  -3.17  -2.92  -2.23  -2.32
201307   6.43   5.44   6.88   5.94   5.76   6.22
201308   2.05   0.46   0.26  -1.47  -1.60  -1.81
201309   7.52   7.69   7.90   6.34   6.16   6.05
201310   2.66   3.39   3.15   3.42   3.29   3.04
201311   0.51   1.27   0.93   1.77   1.18   1.38
201312   1.39   1.72   1.39   2.41   2.19   2.10
201401   3.07   0.49   1.29  -2.08  -2.86  -3.46
201402   3.96   3.33   2.78   5.15   5.54   5.31
201403   0.12   0.87   0.52  -0.34   0.35   0.13
201404  -1.83   0.01  -0.13  -0.80   0.36   0.33
201405   0.23   0.68   0.74   1.72   1.67   1.85
201406   3.45   3.27   3.66   3.20   2.64   1.97
201407   0.55  -1.16  -0.79  -3.20  -2.79  -2.65
201408   1.01   0.66   1.16   1.95   1.76   1.96
201409  -5.39  -4.33  -4.42  -4.40  -3.87  -4.35
201410  -3.35  -1.98  -2.42  -1.07   0.71   0.57
201411  -1.58  -0.83  -0.89   0.96   1.11   1.31
201412  -2.85  -0.88  -1.10  -1.83  -1.08  -1.10
201501  -2.64  -1.81  -1.14  -2.37  -1.25  -1.44
201502   4.68   4.39   4.00   7.78   6.31   6.50
201503  -1.12  -0.21  -0.14  -1.11  -0.60  -1.10
201504   7.64   6.27   6.27   3.48   3.37   2.97
201505   2.06   0.71   0.54   0.51   0.19  -0.25
201506  -0.48   0.08   0.38  -2.11  -2.27  -2.25
201507  -3.06  -1.82  -0.77  -0.56   0.00   1.01
201508  -4.78  -4.12  -5.20  -6.02  -5.12  -5.77
201509  -2.75  -2.69  -2.76  -5.87  -4.12  -4.27
201510   5.02   4.88   5.31   6.69   7.21   7.00
201511  -0.99  -0.50   0.63  -0.63   0.01  -0.10
201512  -0.61   0.02  -0.15  -2.63  -2.15  -2.49
201601  -7.13  -6.52  -6.71 -10.03  -6.72  -6.12
201602   1.65   0.81   0.74   0.18   0.86   0.65
201603   9.09   8.60   9.71   8.82   8.53   8.29
201604   6.50   4.21   3.47   4.61   2.60   1.95
201605  -1.24  -1.22  -0.49   0.19  -0.06  -0.03
201606  -1.48  -1.46  -1.58  -3.68  -2.62  -2.41
201607   5.38   5.02   5.05   5.52   4.97   5.09
201608   1.67   1.50   1.08   0.58   0.36   0.10
201609   3.79   3.11   3.99   2.03   1.19   0.72
201610  -1.88  -0.92  -1.11  -1.75  -2.21  -2.70
201611   0.26   0.55  -1.03   2.63   0.87   0.43
201612   1.22   2.49   2.22   1.84   2.18   1.95
201701   6.80   4.84   6.12   4.02   3.25   3.00
201702   2.06   1.52   2.17   1.05   1.77   2.17
201703   1.40   2.22   2.60   1.38   1.70   2.23
201704   0.06   2.41   2.00   2.17   2.38   2.59
201705   0.69   3.18   3.49   0.92   2.54   2.76
201706   2.24   2.24   2.01   1.53   1.12   0.67
201707   3.82   3.73   3.64   3.14   2.47   2.17
201708   0.52   0.27   0.82  -0.72   0.17   1.01
201709   3.52   3.43   2.54   3.26   2.32   2.56
201710   1.66   0.99   2.03   1.11   2.15   1.26
201711   2.53   1.47   2.37   1.42   1.88   3.05
201712   3.35   2.29   3.30   2.30   1.09   2.16
201801   6.63   5.39   5.85   4.98   4.69   4.60
201802  -3.96  -3.14  -2.20  -3.89  -3.90  -3.67
201803  -1.33  -0.29  -0.34  -0.50  -0.87  -0.75
201804  -0.67  -0.25  -0.23   1.84   0.60   0.54
201805   0.00   0.97   1.41  -0.15   0.42   0.18
201806  -2.83  -1.64  -1.92  -1.05  -0.73   0.11
201807   0.18   0.35  -0.39   1.70   1.82   2.18
201808  -0.87  -0.31  -0.62   0.78   0.56   0.70
201809  -0.20  -0.59  -1.14   0.33  -0.18   0.14
201810  -9.12  -8.54  -9.39  -8.92  -8.81  -9.40
201811  -0.98   0.32   0.37   0.20   1.10   0.95
201812  -7.42  -6.97  -8.01  -8.16  -7.39  -7.29
201901   7.37   6.59   7.77   9.69   8.86   9.30
201902   1.76   2.06   2.42   3.45   3.13   3.03
201903  -0.13  -0.85  -0.43  -0.53  -0.03   0.32
201904   1.44   2.43   2.12   3.28   3.96   3.69
201905  -4.00  -4.69  -3.96  -6.34  -6.38  -6.67
201906   2.70   3.67   3.13   5.86   6.67   6.58
201907   0.09  -1.24   0.23  -0.26  -0.33   0.19
201908  -3.40  -4.24  -3.71  -4.09  -2.97  -2.52
201909   1.61   2.89   2.90   2.02   2.99   2.39
201910   1.76   3.01   3.90   2.63   2.39   3.67
201911   1.04   2.02   2.49   3.70   2.66   2.66
201912   5.21   5.53   4.65   3.64   2.93   3.06
202001  -0.21  -3.32  -3.27  -1.71  -1.97  -2.60
202002  -9.04  -9.76 -11.37  -8.09  -9.33  -9.00
202003 -17.32 -18.10 -18.63 -18.21 -17.62 -15.97
202004  17.26  12.54  15.23  11.63  12.09  13.06
202005   8.24   5.62   8.53   5.21   6.09   7.20
202006   6.48   3.34   3.68   2.97   1.98   2.08



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  17.08  18.16  22.74  12.22  15.49  21.16
1992  -5.59  -3.07  -0.31 -10.41  -4.28  -6.07
1993  32.85  31.48  33.55  28.36  22.66  13.55
1994   4.53   9.25   6.39   7.33   5.30   6.85
1995  19.49  13.13  15.62  12.84  18.56  23.07
1996   9.55  10.84  16.53   0.10  15.20  16.72
1997  -2.53   0.38   0.81   2.34  16.84  20.78
1998   2.30   4.85   6.43  17.93  18.27  28.00
1999  37.89  24.69  32.85  31.45  23.23  32.93
2000 -18.37   0.71  -4.53 -19.82  -6.82 -14.99
2001 -13.45  -0.69  -3.79 -24.57 -14.68 -14.45
2002 -15.84  -2.19  -3.36 -29.34 -14.62 -15.95
2003  62.91  53.87  59.44  46.42  35.93  27.55
2004  22.42  28.96  36.40  16.38  17.14  15.23
2005  15.39  20.29  23.59   9.90  12.19  10.27
2006  17.58  18.53  19.85  20.03  24.03  19.21
2007   2.85   4.46   2.33   6.61   7.62  17.48
2008 -42.04 -39.85 -43.70 -44.98 -41.72 -35.69
2009  33.04  41.37  53.33  27.96  32.69  30.74
2010  23.95  23.53  26.30  12.55  14.93  10.90
2011 -16.59  -8.12  -7.92 -16.73  -5.34  -0.55
2012  13.21  17.22  19.87  22.60  17.55  13.65
2013  26.35  34.25  32.82  33.05  26.89  27.05
2014  -2.49  -1.56  -1.22  -0.30   4.56   5.76
2015  -0.83   2.98   7.65  -2.18  -1.16   1.27
2016  11.67  14.86  11.99   7.38   9.52   5.52
2017  22.39  28.98  28.36  20.98  24.11  26.64
2018 -16.07 -15.20 -16.62 -12.18  -9.85  -5.57
2019  18.30  20.35  23.90  22.89  24.75  32.50



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  27.61  19.70  25.47  13.45  16.84  18.01
1992   4.15   1.13   0.24 -11.73  -6.12  -6.48
1993  51.72  40.05  41.39  29.14  25.04  20.53
1994   8.51  12.18   8.17  10.24   8.00   7.27
1995  21.83  13.88  15.37  11.57  12.84  15.75
1996  22.07  16.23  18.86   5.77  11.58  13.09
1997  -2.05  -0.03  -0.35  -0.98   7.93   5.86
1998   3.18   5.44   4.84  12.30  11.00  15.40
1999  53.73  31.16  33.31  28.17  16.81  23.75
2000 -10.78  -1.07  -4.98 -17.01   6.28   0.38
2001  -2.67   3.94  -1.86 -18.62  -4.60  -6.03
2002  -8.41   4.05   0.65 -24.42  -7.64  -8.37
2003  87.17  64.86  72.76  57.79  46.60  44.45
2004  27.37  31.69  36.78  20.78  23.19  25.41
2005  15.21  17.89  17.79  13.36  16.14  16.50
2006  24.50  19.47  20.48  23.02  22.97  19.81
2007  10.70   8.39   4.22   3.63   9.05  11.07
2008 -49.90 -42.24 -45.53 -45.85 -42.42 -43.25
2009  80.16  60.33  74.33  49.09  49.40  56.20
2010  28.14  24.94  27.96  20.89  21.89  19.75
2011 -15.38  -5.72  -6.03 -16.23  -6.11  -5.29
2012  12.56  19.70  21.98  18.35  18.25  17.83
2013  22.04  32.78  32.09  31.06  29.18  30.64
2014  -3.02  -0.09   0.13  -1.14   3.22   1.50
2015   2.21   4.75   6.57  -3.79   0.81  -1.01
2016  18.17  16.51  15.43  10.09   9.53   7.44
2017  32.51  32.53  38.46  23.75  25.33  28.82
2018 -19.48 -14.41 -16.18 -12.94 -12.71 -11.90
2019  15.97  17.81  23.01  24.41  25.56  27.81



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007   2176   1545   1187    753   1007    755
199008   2169   1545   1186    753   1007    755
199009   2169   1544   1185    753   1007    755
199010   2166   1542   1182    752   1007    754
199011   2148   1539   1181    752   1007    752
199012   2141   1537   1180    752   1006    752
199101   2138   1535   1179    751   1006    752
199102   2133   1533   1177    750   1006    752
199103   2128   1533   1177    750   1005    752
199104   2122   1531   1176    749   1005    751
199105   2114   1528   1175    748   1005    751
199106   2108   1526   1175    747   1004    750
199107   3249   1950   1415    810   1079    809
199108   3245   1946   1415    809   1079    809
199109   3240   1945   1415    808   1077    809
199110   3219   1944   1413    808   1077    809
199111   3202   1943   1411    806   1077    809
199112   3192   1941   1409    806   1077    809
199201   3185   1937   1407    804   1076    808
199202   3182   1936   1405    804   1076    808
199203   3177   1935   1403    804   1076    808
199204   3173   1935   1402    804   1075    808
199205   3169   1932   1399    804   1075    807
199206   3164   1927   1398    802   1075    807
199207   3939   2224   1683    880   1171    879
199208   3933   2222   1681    877   1171    878
199209   3926   2218   1681    877   1171    877
199210   3915   2214   1679    876   1171    877
199211   3907   2212   1677    875   1171    877
199212   3899   2208   1677    875   1171    877
199301   3893   2205   1673    872   1171    876
199302   3890   2205   1672    872   1171    876
199303   3888   2202   1671    872   1171    876
199304   3883   2201   1669    871   1171    876
199305   3878   2198   1667    871   1170    875
199306   3873   2194   1666    870   1168    874
199307   4460   2431   1932    940   1253    939
199308   4447   2429   1931    940   1253    939
199309   4439   2425   1928    939   1253    939
199310   4437   2424   1927    939   1253    938
199311   4431   2419   1926    937   1252    938
199312   4417   2414   1923    935   1250    938
199401   4408   2410   1921    931   1249    937
199402   4394   2409   1919    930   1248    937
199403   4382   2408   1917    928   1248    936
199404   4368   2407   1914    927   1247    935
199405   4354   2402   1912    927   1246    934
199406   4341   2401   1909    927   1241    934
199407   5124   2567   2114   1048   1398   1049
199408   5112   2565   2109   1048   1397   1049
199409   5101   2556   2106   1046   1396   1047
199410   5089   2550   2102   1044   1393   1045
199411   5076   2538   2099   1043   1393   1043
199412   5063   2528   2096   1043   1392   1042
199501   5048   2520   2087   1041   1387   1039
199502   5031   2516   2083   1038   1387   1038
199503   5012   2512   2077   1037   1385   1038
199504   4988   2508   2072   1035   1383   1032
199505   4972   2504   2069   1034   1383   1029
199506   4956   2498   2065   1032   1381   1028
199507   5753   2907   2303   1067   1423   1067
199508   5726   2903   2295   1064   1422   1064
199509   5710   2897   2287   1063   1419   1061
199510   5686   2893   2281   1062   1414   1059
199511   5661   2879   2278   1059   1413   1056
199512   5640   2870   2274   1056   1408   1053
199601   5610   2860   2265   1054   1403   1049
199602   5584   2854   2251   1046   1398   1046
199603   5565   2846   2243   1044   1393   1044
199604   5543   2837   2232   1041   1387   1042
199605   5520   2830   2227   1036   1384   1039
199606   5498   2819   2218   1035   1380   1038
199607   6336   3253   2189   1135   1514   1134
199608   6315   3244   2183   1133   1510   1127
199609   6283   3229   2176   1126   1507   1119
199610   6252   3219   2169   1123   1505   1116
199611   6228   3203   2163   1120   1504   1113
199612   6202   3193   2156   1116   1503   1113
199701   6160   3181   2146   1111   1492   1107
199702   6125   3174   2138   1110   1488   1103
199703   6090   3164   2129   1109   1487   1103
199704   6056   3153   2126   1108   1486   1099
199705   6031   3149   2116   1104   1480   1095
199706   6003   3134   2110   1100   1476   1092
199707   7226   3353   2534   1041   1389   1041
199708   7179   3344   2528   1036   1385   1036
199709   7141   3332   2521   1034   1376   1031
199710   7096   3320   2513   1031   1372   1029
199711   7058   3298   2503   1027   1367   1026
199712   7033   3277   2491   1026   1364   1023
199801   6973   3255   2473   1021   1359   1018
199802   6935   3240   2464   1014   1355   1014
199803   6888   3215   2452   1010   1350   1012
199804   6840   3198   2438   1008   1342   1007
199805   6799   3182   2427   1003   1339   1005
199806   6749   3165   2418   1000   1335   1003
199807   7582   3738   2679    876   1167    875
199808   7525   3717   2668    871   1163    873
199809   7470   3694   2653    867   1155    871
199810   7397   3671   2637    859   1152    867
199811   7335   3655   2627    853   1143    864
199812   7286   3639   2613    849   1136    860
199901   7214   3621   2592    837   1129    855
199902   7165   3604   2575    834   1127    851
199903   7117   3580   2558    830   1126    847
199904   7045   3551   2542    827   1123    843
199905   6994   3536   2528    820   1121    839
199906   6947   3519   2509    815   1117    838
199907   7709   3970   2625    762   1017    765
199908   7647   3936   2597    758   1009    762
199909   7585   3904   2582    755   1005    757
199910   7526   3867   2568    752   1001    755
199911   7475   3840   2551    751    995    753
199912   7403   3812   2530    745    988    752
200001   7344   3793   2510    740    982    747
200002   7290   3778   2496    736    980    743
200003   7238   3749   2479    731    978    743
200004   7186   3718   2455    726    974    741
200005   7141   3693   2438    718    970    741
200006   7086   3664   2426    711    964    738
200007   7497   4303   2737    727    972    729
200008   7456   4272   2717    722    966    722
200009   7409   4244   2703    717    956    717
200010   7347   4205   2683    710    951    710
200011   7302   4173   2669    706    944    706
200012   7251   4141   2658    701    937    702
200101   7197   4111   2645    696    931    697
200102   7149   4068   2634    692    927    696
200103   7102   4045   2617    690    922    695
200104   7030   4017   2600    679    920    689
200105   6970   3995   2587    677    918    684
200106   6912   3971   2578    672    917    679
200107   8326   3697   2684    711    948    713
200108   8255   3673   2667    710    943    711
200109   8199   3655   2657    708    938    706
200110   8144   3644   2642    707    932    705
200111   8081   3627   2629    705    927    700
200112   8023   3605   2617    700    927    700
200201   7960   3590   2603    694    922    695
200202   7905   3580   2589    690    918    693
200203   7851   3559   2580    684    917    691
200204   7793   3543   2564    681    915    689
200205   7732   3523   2556    681    914    688
200206   7660   3507   2548    677    912    688
200207   8103   3537   2413    723    968    724
200208   8030   3514   2393    719    967    723
200209   7961   3504   2385    719    963    719
200210   7881   3480   2372    717    961    714
200211   7824   3460   2362    715    960    712
200212   7774   3451   2359    714    958    709
200301   7716   3432   2340    713    957    706
200302   7664   3416   2324    711    955    706
200303   7608   3406   2310    710    955    705
200304   7554   3392   2297    705    950    705
200305   7521   3378   2288    703    949    702
200306   7482   3367   2276    701    947    698
200307   7542   3329   2339    719    960    721
200308   7502   3312   2326    717    958    719
200309   7468   3299   2314    714    953    716
200310   7434   3284   2304    710    952    714
200311   7394   3274   2294    710    950    711
200312   7369   3264   2282    709    948    710
200401   7321   3252   2263    705    947    709
200402   7291   3238   2257    703    944    709
