This file was created by CMPT_ME_PRIOR_RETS using the 202006 CRSP database.  It
196710  -2.39
196711   0.25
196712  -0.13
196801   3.96
196802  -0.81
196803   1.51
196804  -0.66
196805  -1.98
196806   3.75
196807  -1.20
196808   0.75
196809  -0.10
196810   1.33
196811   3.34
196812   2.35
196901   2.40
196902   2.40
196903   0.34
196904  -1.00
196905   1.44
196906  -0.13
196907  -1.85
196908   3.30
196909   0.60
196910  -0.55
196911   1.16
196912  -3.04
197001  -0.17
197002   2.66
197003   0.64
197004  -4.48
197005  -3.25
197006  -0.15
197007   4.33
197008   1.46
197009   0.55
197010   6.89
197011  -0.52
197012   2.50
197101   2.00
197102   1.77
197103   0.20
197104   0.91
197105   0.56
197106  -0.89
197107   1.46
197108   5.46
197109   0.32
197110  -1.23
197111  -0.82
197112   3.72
197201  -0.29
197202  -0.03
197203   1.46
197204   0.18
197205  -1.05
197206  -1.70
197207  -2.25
197208   0.63
197209   1.45
197210  -0.70
197211   3.35
197212   3.88
197301  -1.39
197302  -2.21
197303   0.43
197304  -0.66
197305  -1.02
197306   0.16
197307   9.56
197308   1.77
197309   1.63
197310   1.81
197311  -4.59
197312   0.37
197401   9.16
197402   0.76
197403   4.02
197404  -1.33
197405  -2.89
197406  -0.97
197407   0.92
197408   2.08
197409   3.32
197410   8.81
197411  -0.31
197412  -0.35
197501  14.76
197502   4.66
197503   3.56
197504  -0.46
197505   3.95
197506   3.24
197507   1.19
197508   0.68
197509  -0.43
197510   1.58
197511  -2.53
197512   3.26
197601   2.82
197602  -2.47
197603   4.30
197604   2.09
197605  -0.81
197606   0.66
197607   1.65
197608  -1.97
197609  -0.51
197610   1.18
197611   0.60
197612   3.96
197701   0.60
197702   1.38
197703   0.95
197704  -1.22
197705  -0.29
197706   0.08
197707   1.05
197708  -0.67
197709   0.86
197710   1.75
197711   2.12
197712  -0.15
197801   1.12
197802   1.25
197803  -0.31
197804   0.19
197805   0.01
197806   1.37
197807   0.92
197808   0.93
197809   3.67
197810  -1.77
197811   9.16
197812  -0.34
197901   5.51
197902   1.30
197903   1.41
197904  -0.35
197905   1.23
197906   1.20
197907   0.61
197908   0.80
197909  -1.57
197910  -1.93
197911   1.36
197912  -1.91
198001  -3.41
198002  -4.98
198003   8.39
198004   1.38
198005   2.87
198006   2.18
198007   2.90
198008  -0.98
198009  -1.43
198010  -1.99
198011  -9.84
198012   6.39
198101  -2.26
198102  -2.25
198103   1.58
198104  -1.49
198105  -3.70
198106   4.75
198107  -0.58
198108  -0.66
198109  -1.17
198110   4.67
198111   2.59
198112   1.62
198201  -1.22
198202  -4.32
198203  -1.86
198204   1.66
198205   1.93
198206   0.16
198207  -2.91
198208   1.12
198209   4.29
198210   2.88
198211  -4.48
198212   3.77
198301   3.14
198302   2.69
198303   0.36
198304  -0.51
198305   2.74
198306   0.19
198307   2.01
198308  -0.59
198309   2.34
198310  -1.69
198311   4.88
198312   1.91
198401   0.65
198402  -2.01
198403   2.42
198404   1.51
198405   0.87
198406   0.96
198407  -1.49
198408   7.28
198409   4.35
198410  -1.26
198411  -0.67
198412   0.74
198501   2.33
198502   2.42
198503  -1.29
198504  -2.47
198505  -0.49
198506  -0.63
198507   3.62
198508   1.82
198509  -1.84
198510   0.72
198511   2.35
198512  -0.63
198601   0.73
198602  -1.63
198603  -0.24
198604   2.84
198605   0.98
198606  -2.35
198607  -3.05
198608   1.16
198609  -0.33
198610   3.55
198611   0.69
198612   0.55
198701   0.43
198702  -1.09
198703   1.83
198704  -1.88
198705  -0.26
198706   0.11
198707  -0.16
198708   2.53
198709  -0.41
198710   0.09
198711  -0.81
198712   5.91
198801   7.91
198802   4.36
198803  -0.90
198804   0.33
198805   0.58
198806   1.82
198807   3.39
198808  -1.95
198809  -0.14
198810  -0.91
198811  -0.67
198812   2.25
198901   1.05
198902   1.09
198903  -0.88
198904  -0.70
198905  -2.74
198906   2.28
198907   1.30
198908   1.84
198909   1.19
198910  -4.26
198911  -1.75
198912  -2.54
199001   1.08
199002   0.44
199003   0.24
199004  -2.02
199005  -0.44
199006  -0.19
199007  -0.57
199008  -3.51
199009  -5.99
199010  -2.62
199011   5.90
199012  -3.11
199101  -2.05
199102   2.00
199103   0.48
199104   1.58
199105   0.34
199106   2.10
199107   2.06
199108  -2.93
199109  -0.85
199110  -1.26
199111  -0.40
199112   1.01
199201   5.31
199202  -2.69
199203  -1.09
199204  -3.36
199205  -0.18
199206   0.88
199207   2.05
199208  -1.57
199209  -1.15
199210  -0.16
199211  -1.05
199212   1.21
199301  -0.51
199302  -1.42
199303  -0.94
199304  -1.71
199305   1.45
199306   2.24
199307  -2.67
199308   1.23
199309   0.66
199310   1.93
199311  -1.37
199312   1.13
199401   1.73
199402   0.42
199403   0.10
199404  -0.35
199405   0.07
199406   0.17
199407   1.41
199408   1.45
199409  -0.73
199410  -0.25
199411  -2.09
199412   0.83
199501   4.06
199502   2.41
199503  -0.13
199504  -0.55
199505  -0.42
199506   1.23
199507  -2.23
199508   1.31
199509  -0.84
199510  -1.06
199511   0.57
199512  -0.97
199601   1.06
199602   2.14
199603  -0.06
199604   0.72
199605  -1.05
199606  -0.23
199607  -2.50
199608   2.65
199609   0.55
199610  -1.13
199611   0.16
199612   0.55
199701   2.67
199702   1.25
199703   0.91
199704   2.37
199705   2.87
199706   0.80
199707   3.82
199708  -0.07
199709   1.67
199710  -0.96
199711  -2.03
199712  -3.05
199801   5.00
199802   1.87
199803   1.83
199804   1.72
199805   0.71
199806  -1.49
199807  -1.84
199808  -2.66
199809   2.79
199810   9.86
199811   1.21
199812  -1.67
199901  -2.31
199902   2.34
199903   0.24
199904   2.44
199905   1.11
199906   1.53
199907   1.39
199908  -3.23
199909  -0.85
199910  -1.02
199911   0.16
199912 -13.96
200001   2.58
200002 -13.38
200003   9.89
200004  -1.97
200005  -8.70
200006  12.24
200007   6.50
200008   0.47
200009   2.51
200010  -4.78
200011 -14.60
200012  -6.60
200101  16.21
200102  12.21
200103  -7.65
200104   9.87
200105   3.63
200106   0.50
200107   1.28
200108  -3.92
200109  -4.92
200110  14.79
200111  -3.14
200112   1.72
200201   1.55
200202  -0.08
200203   2.83
200204   2.06
200205  -2.68
200206  -3.36
200207   1.50
200208   1.38
200209  -1.85
200210   7.52
200211   0.21
200212  10.58
200301   0.19
200302  -0.78
200303  -0.22
200304   3.09
200305  -1.43
200306  -0.06
200307   2.47
200308  -1.45
200309   4.52
200310   2.11
200311  -1.48
200312   1.73
200401   2.29
200402   1.46
200403  -2.15
200404  -0.21
200405   2.26
200406   0.29
200407  -1.35
200408  -2.36
200409   3.04
200410   0.16
200411   1.48
200412   0.91
200501   1.50
200502  -2.35
200503   0.14
200504  -1.84
200505   3.17
200506   0.03
200507  -0.11
200508  -1.44
200509  -3.73
200510   1.57
200511   0.08
200512   1.96
200601  -1.10
200602   3.35
200603   0.03
200604  -0.36
200605  -0.03
200606  -0.60
200607   0.24
200608   1.76
200609   0.73
200610  -0.24
200611  -0.97
200612   2.39
200701   1.06
200702   0.25
200703  -2.04
200704  -0.29
200705  -1.13
200706  -0.85
200707  -3.38
200708  -2.64
200709   0.30
200710  -3.89
200711  -1.73
200712  -2.05
200801   6.97
200802   5.03
200803  -0.26
200804   3.14
200805  -2.33
200806  -7.16
200807   8.18
200808  -0.75
200809  -3.73
200810  -9.59
200811 -10.10
200812   5.22
200901   0.54
200902  -6.80
200903   3.44
200904  -6.84
200905  -2.86
200906   4.91
200907   4.39
200908  -2.13
200909   1.25
200910   2.21
200911   0.26
200912   1.61
201001   3.64
201002   1.80
201003   0.77
201004  -1.77
201005   0.58
201006  -4.84
201007   4.03
201008   1.04
201009   3.20
201010  -1.33
201011  -0.95
201012   2.37
201101  -0.02
201102  -1.01
201103  -0.79
201104  -1.00
201105  -1.27
201106  -1.03
201107  -1.08
201108  -1.33
201109  -9.67
201110  12.36
201111   1.20
201112  -1.45
201201   6.64
201202  -0.38
201203  -0.72
201204  -0.52
201205  -3.49
201206  -0.69
201207   1.41
201208   3.06
201209  -0.17
201210   0.37
201211   0.86
201212   0.10
201301  -1.37
201302  -1.08
201303  -1.94
201304  -1.22
201305   1.71
201306   0.51
201307   1.95
201308  -0.67
201309  -0.49
201310  -0.18
201311   0.75
201312   1.22
201401   0.26
201402  -0.30
201403   2.66
201404  -1.95
201405   0.53
201406  -0.58
201407   2.74
201408   1.55
201409  -0.19
201410  -2.73
201411  -3.43
201412  -1.07
201501  -0.47
201502   3.59
201503  -0.17
201504   4.10
201505   2.65
201506  -3.51
201507  -5.20
201508   1.59
201509  -3.31
201510   0.93
201511   0.00
201512   1.02
201601  -2.81
201602  -0.74
201603   1.48
201604   0.12
201605   0.14
201606   1.54
201607   4.46
201608  -0.34
201609   0.09
201610   2.72
201611   0.04
201612  -0.98
201701   3.41
201702  -1.14
201703  -0.97
201704  -2.16
201705  -3.59
201706   4.00
201707   2.05
201708  -0.43
201709   2.78
201710  -0.75
201711   0.34
201712  -0.87
201801   0.58
201802  -1.01
201803   0.34
201804  -0.60
201805  -0.30
201806   0.92
201807   1.53
201808   1.27
201809   0.27
201810   1.44
201811   1.02
201812  -1.81
201901   7.45
201902  -0.01
201903   0.16
201904   0.92
201905   0.62
201906   3.82
201907  -0.17
201908  -2.52
201909   5.30
201910  -0.46
201911  -0.33
201912   0.40
202001   2.50
202002  -2.05
202003 -11.87
202004  15.08
202005  -3.40
202006  -1.62

Annual Factors:
January-December 
           ST_Rev
  1927 -17.49
  1928 -10.75
  1929 -15.02
  1930  -1.39
  1931  23.65
  1932  34.41
  1933  79.25
  1934  12.72
  1935   8.74
  1936   5.61
  1937  -6.45
  1938  89.85
  1939  65.50
  1940  18.99
  1941   1.70
  1942  24.32
  1943  21.67
  1944  14.73
  1945  28.51
  1946  -1.09
  1947   5.12
  1948  21.09
  1949  11.11
  1950  12.74
  1951  19.36
  1952  12.05
  1953   2.38
  1954  18.23
  1955  15.01
  1956   1.68
  1957  -4.46
  1958  33.10
  1959   3.07
  1960  -3.06
  1961  13.09
  1962   9.79
  1963  13.61
  1964   6.80
  1965   5.38
  1966  12.40
  1967   8.82
  1968  14.61
  1969   4.03
  1970   7.86
  1971  14.93
  1972   4.83
  1973   1.62
  1974  16.00
  1975  45.58
  1976  15.65
  1977   7.66
  1978  17.82
  1979   9.79
  1980   5.00
  1981   2.55
  1982   0.52
  1983  21.12
  1984  12.60
  1985   6.99
  1986   2.30
  1987   5.60
  1988  18.08
  1989  -5.07
  1990 -11.41
  1991   3.62
  1992  -2.38
  1993  -0.15
  1994   2.46
  1995   4.47
  1996   2.89
  1997  11.99
  1998  16.47
  1999 -14.61
  2000 -15.81
  2001  37.32
  2002  14.35
  2003  11.75
  2004   6.20
  2005  -1.30
  2006   6.06
  2007 -16.54
  2008  -5.75
  2009  -0.28
  2010   9.53
  2011  -7.81
  2012   6.71
  2013  -1.21
  2014  -2.50
  2015   0.69
  2016   6.17
  2017   2.86
  2018   3.14
  2019  18.26

Copyright 2020 Kenneth R. French
