
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199011  -2.52  -2.63  -3.26  -1.51  -1.09  -1.14  -0.86  -3.54  -1.54 -22.39
199012   0.73   1.55   0.65   1.68   2.57   1.22   2.56  -1.30   2.15   0.75
199101   4.93   3.96   3.48   4.83   2.58   6.12   3.36   7.71   5.09  29.27
199102   4.79   9.49   3.53   9.74   2.68  13.19   3.11   6.85   3.61 -12.96
199103  -4.25  -5.27  -3.60  -5.01  -4.14  -5.45  -2.54  -5.12  -5.06  -3.03
199104   1.04   0.46   1.09   0.64   1.29  -1.98   3.13   2.52   2.19  -1.11
199105   1.28  -0.38   1.58  -0.93   0.83  -2.24   2.23   0.65   2.26  -8.49
199106  -8.66  -7.06  -8.80  -6.63  -8.25  -3.55  -8.74  -9.84  -8.89  -5.48
199107   5.62   6.11   5.78   6.59   4.87   0.84   5.77   6.95   5.90  -3.05
199108  -0.16   3.76  -1.85   2.87   0.66  -5.91  -0.83  -0.80  -0.22  -6.37
199109   0.75   3.58   0.30   3.71   1.46  -0.58   0.31   0.17   0.45   3.68
199110  -1.00  -2.23   0.79  -1.87  -0.08  -8.01   4.00  -5.02   0.70 -19.28
199111  -0.74  -5.14  -0.59  -7.76   1.54 -10.02   0.82   0.60   0.17 -15.42
199112   7.53   6.19   7.88   7.16   4.75   7.91   7.55   7.93   6.21  -6.38
199201   0.06   0.35  -0.03   3.62  -0.84   8.34  -0.40  -1.01   0.65  -4.60
199202   0.19  -0.92   0.44   2.26   0.59   0.94   0.63   0.06   0.68  -2.10
199203  -1.64  -0.80  -0.40  -0.69  -2.00   5.68  -0.07  -4.62  -0.35   4.16
199204   1.61  -0.47   2.40   1.90   0.79   5.32   2.53  -0.82   2.67  -0.78
199205   6.22   5.62   7.87   5.84   7.03   6.04   8.13   4.32   8.52   4.86
199206   3.24   2.37   6.50   7.43   1.96   2.70   7.23  -0.15   5.08   0.96
199207   1.13   0.78   0.61  -4.71   3.10  -4.30   0.72   1.33   2.33  -5.79
199208   2.20   1.28   3.33  -0.51   3.12   2.58   3.81   0.86   3.02   5.49
199209   6.19   5.00   6.31   0.11   9.96  -1.70   6.49  11.23   4.38  -1.29
199210  -9.03  -9.39  -8.60 -12.40  -7.99 -14.01  -8.07  -7.22  -9.89 -18.86
199211  -3.90 -10.23  -1.00  -6.44  -4.64  -7.99  -0.21  -8.43  -1.92  -6.92
199212   5.90   6.54   5.45   5.30   5.47   3.56   5.17   8.26   5.24  -1.67
199301  -0.05  15.37  -2.84   6.00   0.65   4.26  -3.66   7.12  -2.49   3.09
199302  -1.70   2.19  -2.60   2.77  -3.47   5.27  -4.39   2.34  -3.90   1.37
199303   7.88  11.31   8.49   7.22   7.18   7.22   8.29   8.32   8.20   4.22
199304   2.14   2.83   2.39   1.92   5.39   3.26   1.41   2.47   1.54   6.31
199305   7.22   5.81   8.03   6.07   7.82   2.91   8.64   7.45   7.75   4.17
199306  -1.92  -4.99  -2.54  -1.22  -1.47  -6.50  -1.90  -1.40  -2.16   1.90
199307   1.46   4.46  -1.31   9.38  -0.79  10.40  -2.42   8.34  -2.16   7.37
199308   6.81   8.85   7.33   4.81   7.55   3.69   7.53   5.90   7.47   5.06
199309   3.62   2.77   3.98   3.32   4.75   3.29   4.09   2.49   3.99   3.81
199310   4.58   1.53   4.52   5.48   4.38   6.31   4.28   5.32   4.51   0.83
199311   1.49   7.74   1.47  -0.76   2.49   1.93   1.29   1.29   1.20   3.31
199312   8.68  12.79   8.59   5.61   8.53  11.85  10.36   5.42  10.11   9.73
199401   9.75  10.70  10.20   8.41   6.90   5.54  11.78   9.60   9.23  14.33
199402  -6.21  -3.23  -5.97  -8.53  -5.36  -1.93  -5.28  -8.93  -4.17  -3.18
199403  -1.67  -0.71  -0.90  -3.65  -1.36   0.26  -0.99  -5.90  -0.42  -1.25
199404  -1.57   1.90  -1.71  -2.87  -0.17   4.72  -2.31  -1.98  -2.06  -1.61
199405   0.27   1.26  -0.71   1.96   1.44  -0.58  -1.25   2.66  -0.41  -1.02
199406   1.12  -0.16   1.36  -0.39   3.01   1.57   2.14   0.38   2.05  -0.31
199407  -2.24   1.39  -4.31   1.26  -3.03   3.82  -6.17   1.86  -8.41  -3.99
199408   3.48   3.12   5.60   0.23   1.44   3.64   7.65  -2.06   7.05   5.81
199409  -0.83  -0.75  -0.96   0.04   0.55  -1.03  -1.48   2.24  -0.54  -1.81
199410   1.19  -0.76   1.32   2.43   2.54   0.47   0.32   2.74   0.73   1.01
199411  -2.49  -4.88  -1.95  -4.50  -1.51  -4.12  -1.53  -5.45  -1.37  -4.24
199412   2.70   0.23   3.77   1.04   1.72   2.03   4.38  -0.06   4.01   3.65
199501  -2.55  -0.92  -2.18  -0.99  -0.02  -2.87  -2.02  -2.38  -0.58  -8.79
199502   6.84   2.73   8.74   3.95   8.71   5.08   9.55   3.24   8.72   8.62
199503   5.92   9.86   6.08   4.99   5.62   0.06   5.84   7.47   5.78   4.21
199504   2.03   2.56   2.25   1.51   3.29  -0.87   2.12   1.10   3.64   4.60
199505   4.77   6.08   3.28   7.26   3.28   5.95   2.68   8.19   3.91   3.97
199506   3.48   1.67   3.94   2.30   3.91   3.85   3.93   1.37   4.33   6.33
199507   0.45  -0.41   1.82  -0.50   3.94  -0.42   1.76  -3.13   3.22   2.99
199508  -1.98  -4.80  -0.21  -3.36  -1.31  -6.02  -0.39  -6.28  -0.48  -5.76
199509   7.23   9.71   5.34  10.56   7.58   4.87   4.25  11.71   7.28   7.32
199510   4.23   2.92   4.04   6.12   3.82  -1.18   4.22   5.58   3.61   1.76
199511   0.84  -2.04   2.01  -0.80   2.59  -0.67   2.49  -3.62   2.26  -0.34
199512   3.92   3.74   4.81   0.96   4.08  11.63   5.41   4.26   4.02   4.62
199601  -5.39   3.54  -5.15  -4.15  -6.34   5.96  -4.81  -7.57  -5.65   1.35
199602   3.67   2.62   4.72   5.23   4.38   5.29   5.47   1.64   4.54   3.88
199603   8.03   5.52  10.11  23.49   8.67   3.70  13.99  -0.42   7.62   5.39
199604  -3.47  -0.51  -3.39  -4.29  -4.96  -1.55  -4.60   0.32  -3.31  -3.35
199605  -3.23  -1.03  -2.96  -3.45  -4.64  -1.46  -3.64  -3.83  -3.78  -4.46
199606   4.03  -1.71   4.16   6.90   3.66  -1.16   5.03   5.57   3.90   0.49
199607  -2.20  -5.87  -2.59  -3.73  -2.95  -8.30  -2.95   2.82  -3.24  -5.17
199608   3.82   3.56   4.72   5.19   4.83   5.12   5.03   1.62   5.22   2.84
199609  -1.95  -3.08  -1.79  -0.52  -1.97  -4.47  -1.02  -3.99  -1.37  -1.80
199610  -1.37  -0.83  -1.47  -3.74  -0.37  -1.63  -1.46  -0.02  -0.60  -1.16
199611   1.38   2.38   0.88   1.34   1.06   2.82   0.56   4.77   0.92   1.81
199612  -1.77  -1.92  -1.11  -1.54  -1.85  -0.84  -0.91  -2.95  -1.20  -2.61
199701   2.37  -2.63   3.59   0.46   5.33   3.54   5.00  -2.16   5.59   6.07
199702   1.20   4.48   0.44   1.15   0.37  -2.05   0.74   4.54   0.70  -2.36
199703   5.76   2.07   5.39   4.24   5.89   3.34   5.06   7.84   5.36   4.04
199704   2.39   3.91   2.76   3.73   1.90   0.22   2.24   0.79   2.33   1.67
199705   7.16  13.52   5.31   5.73   4.75   9.70   4.44  11.98   4.40  12.32
199706   7.98   5.21   8.71   6.77   9.95   5.80   9.48   5.66   9.90   7.93
199707   2.00   0.53   1.91   3.28   3.41   7.21   3.49   1.98   3.62   8.34
199708  -9.19  -8.55  -9.24  -7.41 -10.11  -3.41 -10.14  -9.87 -10.33  -7.86
199709  10.15  15.46   8.76   6.27   6.51   6.20   6.38  13.15   6.60  11.00
199710  -0.96  -0.13  -0.70  -6.15   0.59  -4.21  -0.41   0.54  -0.60  -4.31
199711   2.95   6.73   2.19  -0.67   1.56  -0.65   0.98   6.40   0.97   2.77
199712   4.96   9.82   3.89   0.05   3.97   2.35   3.73   8.66   3.82   3.60
199801   3.64   4.17   4.66   4.08   3.48   4.16   4.44   1.46   4.59   0.41
199802   9.32   9.49   9.20   4.94   9.29   3.60   9.09   8.41   8.66   9.35
199803   2.53   8.89   1.20  10.91  -2.06  15.68  -0.99   8.46  -1.87   3.04
199804  -0.45   4.85  -1.01   3.66  -4.94   3.41  -3.99   5.41  -3.51  -0.03
199805   4.83   4.89   3.92   6.55   4.24   4.34   4.66   7.08   3.19   4.84
199806  -2.05  -5.04  -2.03  -7.77  -4.05  -8.18  -3.36  -8.88  -1.98  -1.62
199807   5.75   7.01   4.62   3.75   4.07   6.41   2.68   3.03   6.95   8.96
199808 -14.80 -19.71 -12.76 -19.81  -8.44 -21.23  -7.89 -20.59 -10.55 -18.05
199809  -4.58  -4.14  -2.48  -0.46   1.65   5.00   4.51 -10.32  -0.31 -16.46
199810  13.10  11.68  12.11   7.56  11.13   8.06   9.40  12.94  11.09  21.49
199811   4.48   9.47   3.65   7.38   2.31   6.16   1.28   5.26   5.04   4.58
199812   1.76   0.19   1.81  -2.73   3.04  -1.09   3.81  -2.81   3.38   2.30
