This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
               Small                 Big         
        LoINV     2   HiINV  LoINV     2   HiINV 
199009       42.46       86.91       68.59     2789.94     3576.69     2591.87
199010       38.91       80.13       61.21     2699.65     3426.79     2381.56
199011       35.71       76.44       57.62     2667.01     3439.05     2324.76
199012       37.50       80.25       63.11     2781.49     3634.82     2549.58
199101       38.61       83.17       65.83     2833.60     3707.78     2660.14
199102       42.33       89.01       72.09     2853.35     3854.56     2882.05
199103       47.92       97.77       80.98     3009.08     4108.56     3099.69
199104       51.82      101.59       87.80     3061.16     4210.04     3195.39
199105       52.46      102.66       88.47     3091.98     4196.75     3205.44
199106       54.85      106.21       92.80     3120.65     4342.78     3383.41
199107       46.11      101.47       88.88     2248.25     3543.05     3975.79
199108       47.99      103.89       93.16     2339.64     3689.60     4194.91
199109       50.16      106.81       97.09     2391.37     3730.94     4334.08
199110       50.23      107.08       98.47     2371.55     3696.87     4241.80
199111       51.83      108.97      101.90     2405.66     3753.14     4292.75
199112       50.36      104.70       96.99     2325.65     3554.86     4199.76
199201       53.77      112.43      106.23     2548.54     3880.17     4780.38
199202       60.47      121.20      113.77     2555.47     3789.29     4720.92
199203       63.70      125.04      116.07     2618.81     3820.31     4743.60
199204       63.35      124.18      110.65     2572.73     3743.55     4616.73
199205       62.66      121.89      105.66     2633.06     3888.47     4639.17
199206       64.45      124.33      106.15     2632.42     3909.64     4677.11
199207       56.06      114.66      103.04     2594.32     4101.38     3803.18
199208       58.32      118.93      106.65     2684.99     4257.19     3972.62
199209       56.15      116.24      103.62     2576.50     4163.89     3905.40
199210       57.58      117.99      105.33     2608.39     4195.62     3981.47
199211       59.67      120.58      109.31     2662.47     4154.18     4084.72
199212       64.38      128.98      118.96     2729.11     4262.77     4287.01
199301       67.39      133.85      122.12     2766.66     4317.06     4358.08
199302       70.74      138.83      125.34     2845.92     4341.23     4358.41
199303       70.74      139.01      119.70     2923.07     4444.21     4283.14
199304       73.31      143.37      122.23     2998.92     4546.05     4366.61
199305       71.60      138.85      118.38     2964.33     4447.54     4179.84
199306       75.65      142.13      125.43     3022.05     4525.57     4335.23
199307       82.78      134.86      119.26     4432.58     4162.61     3937.65
199308       84.98      136.53      119.50     4450.62     4176.93     3860.93
199309       88.91      141.42      124.78     4608.13     4311.55     4007.77
199310       91.64      144.22      129.02     4685.84     4269.81     4006.36
199311       95.55      147.91      132.92     4767.31     4327.41     4051.75
199312       92.78      142.92      128.98     4666.68     4234.90     4035.35
199401       95.94      147.42      133.24     4766.58     4301.13     4095.34
199402      100.15      151.64      137.05     4950.65     4405.00     4210.70
199403      100.31      151.21      136.80     4760.77     4255.37     4142.03
199404       95.79      144.59      127.86     4575.32     4076.70     3935.99
199405       96.43      145.91      127.44     4662.26     4127.05     3947.08
199406       95.82      143.36      124.92     4717.59     4147.72     4004.58
199407       80.01      135.96      121.67     4208.63     4041.32     3517.25
199408       81.88      138.68      123.64     4346.87     4165.84     3650.42
199409       86.25      144.58      132.20     4547.17     4294.70     3825.49
199410       87.44      143.26      132.23     4465.57     4205.42     3711.45
199411       87.10      142.51      132.19     4535.56     4267.20     3803.32
199412       84.35      137.52      127.43     4312.32     4134.67     3672.14
199501       85.50      138.80      128.22     4364.79     4182.70     3719.05
199502       85.55      138.28      127.00     4436.19     4289.77     3842.29
199503       88.35      143.30      132.53     4653.51     4438.30     4008.09
199504       90.03      145.02      136.97     4841.40     4530.69     4097.55
199505       93.30      148.85      139.83     5014.85     4667.72     4203.39
199506       95.07      151.72      142.09     5163.62     4841.22     4372.58
199507       91.65      138.49      124.53     4567.81     4984.22     4021.26
199508       97.30      144.67      134.07     4732.72     5125.11     4234.11
199509      101.88      148.97      136.50     4836.92     5147.50     4250.84
199510      104.95      151.57      138.06     5001.21     5359.86     4413.10
199511       99.16      145.11      130.17     4960.52     5338.54     4378.86
199512      102.88      149.76      134.79     5173.10     5644.46     4485.38
199601      107.06      152.98      136.28     5351.95     5784.19     4451.64
199602      108.16      153.50      135.85     5574.67     5954.72     4526.46
199603      110.60      157.83      141.46     5651.46     6005.10     4669.77
199604      111.98      161.46      146.29     5680.87     6037.19     4694.26
199605      118.99      167.98      157.94     5769.43     6066.07     4870.76
199606      127.52      175.25      166.05     5822.98     6182.77     5035.44
199607      102.82      159.13      167.95     6285.76     6403.07     4276.91
199608       94.54      149.46      148.32     6019.05     6125.36     4019.87
199609       98.84      156.56      158.18     6109.73     6276.47     4189.25
199610      102.49      160.80      164.95     6335.89     6572.11     4500.68
199611      101.51      160.72      158.83     6530.87     6761.04     4506.18
199612      104.39      166.60      163.41     6993.91     7235.28     4858.20
199701      107.16      169.99      165.62     6988.06     7129.41     4732.91
199702      111.47      175.27      171.07     7390.33     7529.99     5036.05
199703      111.30      174.34      163.29     7440.92     7620.09     4982.52
199704      106.84      168.58      152.37     7109.23     7272.08     4737.91
199705      105.06      169.34      148.61     7384.40     7750.30     5007.14
199706      115.86      184.70      168.91     7777.09     8236.33     5384.83
199707      109.60      179.61      170.79     7160.27     7655.77     5487.17
199708      114.52      189.21      179.14     7650.51     8180.81     6100.63
199709      119.14      194.88      185.43     7365.40     7778.61     5872.94
199710      128.90      208.53      202.64     7788.27     8232.44     6235.02
199711      124.96      202.39      191.17     7522.45     8012.79     5971.34
199712      123.82      201.52      185.67     7911.68     8341.88     6188.58
199801      123.29      204.53      184.27     8151.77     8597.60     6185.85
199802      124.12      200.86      182.94     8123.42     8616.46     6383.69
199803      133.69      214.47      198.08     8656.68     9265.77     6931.48
199804      140.81      221.55      208.24     9014.34     9850.70     7233.23
199805      144.91      225.84      210.92     9047.47    10007.01     7399.23
199806      139.32      218.89      196.41     9012.55     9895.17     7133.86
199807      128.55      198.94      207.45     9371.96     9968.79     6820.05
199808      119.92      186.51      190.13     9232.31     9880.25     6739.89
199809       98.12      155.66      144.29     8169.35     8333.12     5585.40
199810      102.41      162.81      157.14     8800.35     8593.07     6111.38
199811      106.70      169.07      163.65     9401.72     9349.37     6491.39
199812      116.71      177.81      177.79     9989.24     9828.99     7052.07
199901      122.88      183.97      189.67    10204.22    10474.45     7700.16
199902      127.77      182.71      201.78    10117.26    10671.45     8485.18
199903      118.46      171.65      182.78     9820.29    10546.39     7903.64
199904      119.72      170.16      187.44    10243.85    10904.11     8312.03
199905      130.61      183.25      209.39    10940.60    11313.40     8537.04
199906      135.23      190.15      207.84    10848.65    11104.41     8251.86
199907      126.10      188.66      203.37     9083.73    12404.18     9106.98
199908      127.25      186.66      199.15     8873.21    12285.94     8641.81
199909      124.81      180.65      190.36     8648.24    12311.63     8589.68
199910      123.02      179.57      189.98     8386.25    11892.84     8489.59
199911      124.32      175.63      187.85     8809.18    12702.89     9383.99
199912      138.19      184.05      207.78     8617.52    13074.68     9760.42
200001      158.04      198.83      236.64     8724.40    13896.27    10928.75
200002      165.74      194.26      233.76     8543.52    13329.83    10319.76
200003      210.84      223.84      275.65     8165.70    13173.75    10909.66
200004      187.49      209.57      259.62     8909.53    14321.93    11840.10
200005      166.07      201.70      222.29     8737.39    14172.77    10810.27
200006      150.45      192.68      203.70     8561.84    13880.81    10279.84
200007      136.14      171.30      220.36     4908.81    13611.10    11593.70
200008      132.22      170.77      211.18     4958.46    13550.21    11276.10
200009      145.50      178.91      223.02     5351.44    14322.40    12456.48
200010      144.33      175.54      210.97     5322.29    14251.69    11399.87
200011      136.99      172.64      195.77     5425.65    14342.92    10904.16
200012      121.59      165.56      169.12     5291.35    13801.16     9130.51
200101      130.26      178.10      178.26     5576.12    14373.30     8724.15
200102      140.75      189.69      200.29     5461.81    14590.14     9328.56
200103      134.64      186.40      183.40     5393.53    14055.62     7738.57
200104      131.06      184.81      172.99     5154.19    13344.72     7047.58
200105      142.54      195.97      189.93     5434.47    14209.48     7874.36
200106      152.93      205.32      201.59     5601.08    14507.11     7889.71
200107      141.81      210.13      247.90     7015.82    13424.17    11776.56
200108      139.75      208.32      227.50     6919.85    13555.58    11438.96
200109      137.35      207.41      211.95     6729.89    13055.23    10351.01
200110      118.39      184.72      174.41     6204.73    12200.90     9247.41
200111      126.49      192.69      194.47     6236.51    12325.68     9668.67
200112      137.17      205.09      214.56     6747.94    13164.39    10561.05
200201      146.61      219.51      232.77     6924.80    13416.06    10706.02
200202      149.76      224.04      225.73     6948.10    13236.51    10606.74
200203      149.90      221.99      211.62     6930.94    13307.79    10129.06
200204      165.75      242.14      232.48     7307.01    13672.10    10611.22
200205      171.13      253.63      227.82     7099.16    13156.10     9697.52
200206      166.10      247.70      213.97     7135.84    13075.65     9536.31
200207      148.89      254.63      284.98     9976.89     9866.53    12255.12
200208      127.26      224.80      241.25     9197.13     9159.50    11377.69
200209      127.01      225.94      242.24     9070.37     9312.81    11427.68
200210      117.06      211.82      223.90     7961.47     8377.21    10284.58
200211      123.89      218.66      235.14     8741.73     8954.29    11144.29
200212      143.11      234.64      260.82     9623.31     9429.54    11530.36
200301      133.52      225.96      244.25     8876.75     8993.28    10884.54
200302      132.79      221.57      238.68     8677.36     8734.96    10550.41
200303      129.96      215.63      233.37     8528.02     8544.33    10382.46
200304      133.22      220.81      234.77     8234.63     8585.39    10650.50
200305      150.02      243.34      258.29     8955.12     9202.47    11550.19
200306      174.03      266.54      289.28     9700.75     9715.66    12062.05
200307      172.12      265.98      292.67     6222.49    12985.50    10838.38
200308      190.61      280.67      309.65     6344.54    13251.07    11112.19
200309      203.92      293.37      325.08     6618.14    13614.58    11209.16
200310      206.01      290.62      315.65     6458.08    13418.19    11138.65
200311      227.87      315.18      343.07     6961.78    14165.49    11782.13
200312      240.18      326.55      353.07     7135.15    14320.25    11852.36
200401      247.32      335.95      360.62     7537.59    14946.73    12372.26
200402      269.38      347.96      371.67     7767.28    15096.46    12698.68
200403      268.33      353.81      376.73     7851.36    15357.05    12925.05
200404      267.23      357.18      383.18     7491.10    15157.96    12744.11
200405      250.56      344.27      373.06     7291.00    14898.02    12634.73
200406      253.30      349.86      377.12     7428.05    14982.65    12874.32
200407      256.50      380.90      406.13     9858.62    14295.70    13237.82
200408      233.71      363.97      377.01     9422.69    13850.85    12760.55
200409      230.23      360.83      374.49     9313.50    13880.03    12872.74
200410      238.83      377.17      396.46     9314.83    14023.51    13077.59
200411      242.49      387.16      404.20     9528.11    14241.47    13183.07
200412      263.95      419.20      438.66     9830.91    14891.74    13640.35
200501      278.16      431.57      453.94    10135.64    15420.38    14125.00
200502      265.79      416.95      437.66     9717.69    15136.42    13748.62
200503      272.91      424.10      445.42     9857.34    15506.26    14026.95
200504      264.53      414.54      430.02     9817.41    15303.14    13709.28
200505      245.89      392.11      405.68     9606.83    14936.89    13513.53
200506      264.38      417.82      432.31     9993.36    15401.78    14064.38
200507      305.18      410.90      405.63    11263.50    14752.08    14574.67
200508      327.53      437.52      434.88    11615.74    15374.49    15189.60
200509      326.74      430.81      427.11    11496.29    15229.37    15037.12
200510      330.72      433.13      431.17    11577.85    15149.29    15296.15
200511      321.23      423.80      415.89    11244.00    14837.67    15234.45
200512      336.16      439.77      436.15    11682.34    15254.90    16031.76
200601      340.30      441.27      434.22    11761.27    15209.89    16068.62
200602      370.84      475.74      476.76    12080.77    15688.70    16543.92
200603      375.80      472.94      472.04    12278.10    15792.14    16479.51
200604      392.87      494.57      497.67    12443.10    15993.28    16726.08
200605      393.16      496.71      501.97    12483.40    16194.68    16925.06
200606      370.66      475.42      467.86    12205.20    16030.55    16223.20
200607      348.47      465.96      482.81    16962.75    15763.56    12916.65
200608      336.20      455.22      458.79    16874.50    15893.48    12856.90
200609      349.65      467.96      469.31    17534.69    16222.66    12936.57
200610      353.38      472.97      471.88    18066.32    16484.18    13324.51
200611      376.89      495.84      496.56    18667.44    17154.79    13780.79
200612      390.41      508.33      508.42    18919.13    17430.99    14209.15
200701      393.52      511.36      505.29    19116.85    17755.56    14123.83
200702      405.63      517.69      509.97    19371.41    18123.82    14435.93
200703      404.75      515.59      511.00    18841.64    17805.31    14210.18
200704      415.99      518.62      516.24    18977.06    17959.07    14551.93
200705      428.47      527.52      524.61    19966.53    18747.41    15057.84
200706      441.20      546.69      544.39    20508.24    19355.80    15739.23
200707      392.67      553.84      559.49    17117.05    17701.73    19351.42
200708      364.83      512.69      529.47    16502.48    17246.42    18899.13
200709      365.76      520.15      534.51    16697.12    17492.85    19178.43
200710      365.10      519.81      548.93    17135.00    18299.44    20109.18
200711      373.29      526.68      561.70    17553.78    18802.72    20660.42
200712      342.95      490.02      518.60    16744.20    18262.22    19663.42
200801      340.04      481.71      516.31    16507.06    18057.60    19676.67
200802      322.26      457.55      464.93    15518.33    17117.92    18331.27
200803      306.76      444.22      451.69    14843.77    16765.63    17745.71
200804      309.29      444.65      448.99    14605.35    16731.73    17629.26
200805      322.02      457.00      469.52    14980.04    17457.71    18792.06
200806      337.99      478.09      495.71    15368.70    17604.37    19146.24
200807      286.06      393.34      399.71    13949.92    16559.17    14568.55
200808      301.08      410.69      404.71    13788.98    16298.17    14556.40
200809      316.20      430.59      425.43    14425.67    16524.30    14618.97
200810      292.89      402.26      376.95    13130.29    15064.72    13207.54
200811      229.97      328.87      292.63    11098.86    12553.59    10829.59
200812      201.76      290.29      253.84    10474.95    11856.77     9669.72
200901      210.60      302.21      271.16    10703.16    12047.12     9761.53
200902      189.19      267.71      244.12     9737.64    11108.39     9046.49
200903      167.37      237.87      218.29     8803.32     9786.34     8016.03
200904      185.24      262.84      243.06     9384.86    10493.35     8903.17
200905      222.63      304.33      286.56    10197.48    11294.23     9918.29
200906      231.97      310.67      301.40    10748.47    11711.08    10605.10
200907      209.90      291.81      317.81    10833.86    11752.98    10255.62
200908      239.15      320.98      343.34    11730.49    12599.57    10974.83
200909      258.19      332.65      350.70    12181.29    12940.75    11296.95
200910      280.96      348.96      372.78    12561.48    13262.01    11869.51
200911      255.95      327.89      349.74    12317.18    12876.85    11665.54
200912      265.49      337.33      359.46    12905.33    13686.65    12297.40
201001      293.23      365.57      385.94    13060.73    13902.51    12827.91
201002      287.16      354.95      373.86    12494.45    13604.88    12192.88
201003      308.22      372.68      387.81    12913.19    14043.95    12625.04
201004      340.65      403.31      414.91    13843.15    14769.45    13470.42
201005      369.12      429.97      434.99    14154.00    14890.69    13703.43
201006      334.08      400.32      402.11    13091.37    13770.15    12484.67
201007      264.71      372.04      387.11     9154.15    12479.52    13429.30
201008      286.45      400.87      404.99     9796.88    13428.95    14249.87
201009      262.09      372.09      373.40     9220.66    12703.96    13758.25
201010      302.18      415.41      418.18    10070.41    13893.05    15091.38
201011      317.51      428.70      437.32    10462.70    14524.98    15610.26
201012      335.27      444.25      451.36    10517.06    14648.25    15497.20
201101      371.69      482.44      479.93    11467.17    15664.25    16340.75
201102      376.73      479.50      479.92    11763.27    16124.87    16616.58
201103      404.05      502.49      504.78    12192.41    16676.86    17210.19
201104      416.09      518.38      523.83    12250.54    16761.44    17195.55
201105      424.05      526.23      540.67    12587.91    17286.59    17763.69
201106      413.68      513.68      533.93    12337.13    17092.25    17786.58
201107      329.81      602.30      551.39    14856.08    15845.57    17065.34
201108      316.92      578.70      527.23    14208.51    15386.98    16989.49
201109      283.22      529.55      475.49    13502.68    14483.58    16025.42
201110      249.48      472.29      421.09    12690.76    13371.46    14854.34
201111      289.66      546.54      484.43    13833.61    14966.69    16590.56
201112      290.75      547.53      474.58    13907.90    14994.00    16472.07
201201      296.12      550.57      471.57    14261.57    15127.77    16421.05
201202      318.72      585.41      507.60    14624.64    15905.93    17498.16
201203      331.17      603.28      522.17    15205.51    16556.22    18422.94
201204      343.84      618.26      532.81    15659.12    17060.90    18945.28
201205      336.76      609.51      523.53    15632.79    16884.10    18791.90
201206      316.02      578.53      484.85    15046.64    15813.59    17386.60
201207      327.97      502.71      496.77    13420.38    17388.63    15401.23
201208      322.17      502.14      483.46    13588.59    17604.95    15598.06
201209      336.31      516.40      501.80    13895.67    17847.00    16195.97
201210      350.78      536.14      516.31    14435.13    18328.81    16489.45
201211      345.56      530.98      502.56    14363.86    18194.89    15824.53
201212      350.00      531.80      503.81    14490.37    18237.08    15995.41
201301      361.94      546.34      518.68    14737.42    18396.03    16035.12
201302      383.53      575.67      550.12    15703.24    19449.52    16688.99
201303      388.69      583.44      555.65    15996.38    19712.96    16752.24
201304      410.67      614.61      577.37    16737.27    20564.77    17175.92
201305      413.63      614.18      571.04    17004.85    20951.71    17476.01
201306      436.64      645.66      604.49    17403.91    21394.30    18025.64
201307      405.38      637.99      622.10    20178.53    18641.03    17470.99
201308      443.81      683.36      662.83    21125.41    19609.40    18527.69
201309      429.11      660.46      651.04    20520.55    18825.38    18332.34
201310      454.11      696.38      694.00    21122.16    19408.59    19103.14
201311      464.69      722.22      707.22    22189.61    20137.65    19957.03
201312      484.34      753.20      734.84    22832.74    20725.60    20605.23
201401      492.42      768.93      750.99    23428.02    21285.44    21211.82
201402      482.02      744.55      737.25    22304.27    20553.21    20663.38
201403      504.88      773.39      776.31    23258.86    21401.41    21653.66
201404      501.41      780.11      761.16    23448.99    21824.30    21349.30
201405      478.86      756.66      726.41    23729.41    21959.39    21271.98
201406      479.90      765.17      723.50    23956.98    22272.58    21975.48
201407      483.28      795.00      708.54    19168.48    25871.59    18914.75
201408      460.00      748.58      656.23    18802.12    25339.17    18837.24
201409      482.99      780.39      688.87    19523.06    26297.50    19788.22
201410      454.26      743.79      654.15    19245.87    25815.51    19464.42
201411      478.52      789.63      694.08    19828.64    26302.98    19932.65
201412      476.47      793.37      694.58    20464.62    26840.64    20587.79
201501      479.69      818.73      714.51    20609.12    26872.59    20267.65
201502      460.24      781.97      681.53    19756.51    25914.85    20113.39
201503      489.73      823.97      736.46    20945.98    27253.52    21427.57
201504      497.08      838.02      751.73    20667.98    26869.09    21174.40
201505      484.19      821.69      733.12    20884.11    27022.83    21454.63
201506      494.82      836.62      757.45    21140.86    27387.81    21759.46
201507      458.31      693.20      703.75    24482.50    23541.49    17238.74
201508      432.48      675.06      690.68    24802.06    23996.82    17794.05
201509      415.49      641.71      639.96    23281.56    22477.35    16710.52
201510      378.07      617.96      595.45    22560.88    21942.00    16180.01
201511      403.18      657.23      624.48    24703.27    23365.17    17688.84
201512      415.24      685.12      652.52    24738.90    23355.53    17924.68
201601      396.08      650.72      618.37    24232.35    22949.79    17477.91
201602      362.12      603.57      545.36    23082.88    21821.01    16144.81
201603      367.01      608.92      545.57    23154.61    21989.27    15837.38
201604      400.88      653.57      584.93    24759.52    23484.79    17122.96
201605      418.34      665.59      601.54    25087.48    23796.04    16855.29
201606      417.56      679.37      612.02    25180.73    24099.54    17574.32
201607      419.07      653.15      563.16    20111.42    23320.30    21442.91
201608      446.45      686.80      602.17    20732.69    24138.62    22592.81
201609      455.75      697.20      615.78    20794.86    24178.93    22724.35
201610      470.78      706.57      630.93    20789.10    24073.55    23019.93
201611      441.78      677.53      583.82    20409.88    23716.10    22606.12
201612      505.73      765.56      643.39    21706.03    24970.03    23131.19
201701      506.95      792.38      656.96    22200.38    25540.39    23368.67
201702      512.18      783.56      661.90    22391.41    25864.11    24341.89
201703      510.62      791.77      672.15    23115.11    26816.25    25348.90
201704      504.71      794.04      675.97    22949.70    26759.69    25669.88
201705      504.53      808.86      684.77    22912.13    27013.97    26219.21
201706      493.19      787.42      669.46    22645.32    27443.15    26873.68
201707      466.01      760.34      743.19    20656.98    24601.81    28096.51
201708      468.41      764.98      750.83    21171.33    24808.37    28955.05
201709      457.91      753.96      741.60    20669.13    24675.90    29414.67
201710      493.39      807.65      798.83    21489.89    25504.72    29679.16
201711      491.45      812.85      810.38    21553.72    25824.97    31241.71
201712      503.30      840.82      834.76    22310.89    26819.94    31898.18
201801      506.76      835.18      835.95    22723.74    27182.92    32043.31
201802      521.23      851.25      859.37    23841.66    28441.83    34455.57
201803      504.15      815.74      830.42    22512.22    27277.09    33957.28
201804      506.19      827.34      845.19    22099.29    26648.39    33118.52
201805      519.41      840.48      850.65    22463.11    26522.53    33322.71
201806      560.46      890.68      909.84    22335.89    26659.51    34895.06
201807      564.02      989.38      821.51    23768.72    28756.91    31180.16
201808      569.30     1013.76      826.14    24627.03    29770.71    32245.34
201809      592.50     1057.58      859.10    24907.80    30231.61    34332.28
201810      581.62     1032.99      835.84    25499.50    30332.13    34301.41
201811      519.58      929.50      722.70    24047.09    28474.35    31303.09
201812      520.32      945.32      731.65    24628.92    29148.20    31462.45
201901      453.24      829.72      634.88    22517.03    26423.72    28517.39
201902      505.32      911.79      710.65    23969.53    28632.64    31425.52
201903      529.72      946.03      759.97    24731.27    29571.25    32348.32
201904      522.90      917.42      744.39    24927.91    29683.87    33451.45
201905      530.54      960.89      766.77    25447.88    30954.02    35197.67
201906      489.69      887.83      697.61    24247.77    28825.53    32483.01
201907      530.20      829.88      727.79    35348.62    29750.48    26384.57
201908      532.79      838.17      719.01    35894.22    30089.17    26937.67
201909      496.71      787.13      682.23    34950.48    29491.56    26268.15
201910      511.43      814.64      681.19    36107.34    30165.86    26140.68
201911      519.03      832.61      701.83    36833.14    30776.91    26618.27
201912      543.60      866.53      739.47    38255.79    31814.88    27954.11
202001      557.90      897.14      763.94    39775.76    32604.23    28509.20
202002      531.94      846.02      741.78    39447.19    32442.24    29008.98
202003      481.56      762.53      687.58    35771.32    29625.10    27107.99
202004      377.37      590.04      524.76    31768.80    25352.58    23754.52
202005      447.82      671.01      616.41    35931.18    28432.07    27452.06
202006      474.49      700.74      674.46    37532.26    29742.75    29367.74


  For portfolios formed in June of year t
  Value Weight Average of BE/ME Calculated for June of t to June of t+1 as: 
  Sum[ME(Mth) * BE(Fiscal Year t-1) / ME(Dec t-1)] / Sum[ME(Mth)]
  Where Mth is a month from June of t to June of t+1
  and BE(Fiscal Year t-1) is adjusted for net stock issuance to Dec t-1
               Small                 Big         
        LoINV     2   HiINV  LoINV     2   HiINV 
196307   1.4015   0.9718   0.6904   0.6445   0.5544   0.3947
196308   1.3945   0.9720   0.6913   0.6449   0.5535   0.3939
196309   1.3971   0.9752   0.6901   0.6497   0.5536   0.3940
196310   1.4122   0.9728   0.6952   0.6516   0.5546   0.3914
196311   1.4190   0.9750   0.6977   0.6513   0.5544   0.3849
196312   1.4131   0.9778   0.7023   0.6465   0.5525   0.3871
196401   1.4202   0.9720   0.7003   0.6441   0.5508   0.3892
196402   1.4196   0.9687   0.7039   0.6444   0.5505   0.3855
196403   1.4242   0.9719   0.7056   0.6441   0.5530   0.3854
196404   1.4228   0.9786   0.7199   0.6515   0.5549   0.3854
196405   1.4286   0.9738   0.7210   0.6470   0.5584   0.3880
196406   1.4220   0.9754   0.7245   0.6489   0.5599   0.3866
196407   1.0300   1.0767   0.6955   0.5434   0.4937   0.3900
196408   1.0340   1.0771   0.6962   0.5433   0.4924   0.3926
196409   1.0335   1.0655   0.6988   0.5457   0.4919   0.3961
196410   1.0251   1.0698   0.7003   0.5446   0.4933   0.4018
196411   1.0290   1.0809   0.7000   0.5446   0.4938   0.4050
196412   1.0330   1.0838   0.7024   0.5403   0.4927   0.4053
196501   1.0310   1.0804   0.6965   0.5365   0.4897   0.4047
196502   1.0280   1.0767   0.6951   0.5380   0.4893   0.3985
196503   1.0287   1.0744   0.6950   0.5410   0.4902   0.3929
196504   1.0230   1.0768   0.6971   0.5454   0.4897   0.3950
196505   1.0285   1.0755   0.7034   0.5481   0.4882   0.3930
196506   1.0280   1.0810   0.6986   0.5440   0.4890   0.3915
196507   1.0192   0.9685   0.6673   0.5445   0.4733   0.3004
196508   1.0209   0.9759   0.6707   0.5480   0.4739   0.3003
196509   1.0198   0.9746   0.6642   0.5480   0.4731   0.2995
196510   1.0202   0.9688   0.6652   0.5453   0.4719   0.3009
196511   1.0186   0.9685   0.6661   0.5509   0.4715   0.3015
196512   1.0111   0.9784   0.6739   0.5520   0.4729   0.3010
196601   1.0145   0.9807   0.6782   0.5542   0.4730   0.3028
196602   1.0176   0.9857   0.6812   0.5617   0.4744   0.3059
196603   1.0178   0.9840   0.6767   0.5648   0.4761   0.3043
196604   1.0126   0.9760   0.6734   0.5623   0.4755   0.3014
196605   1.0103   0.9847   0.6660   0.5635   0.4744   0.3015
196606   1.0167   0.9859   0.6620   0.5607   0.4741   0.2987
196607   0.8951   0.7189   0.5168   0.5892   0.4147   0.3454
196608   0.8943   0.7197   0.5200   0.5882   0.4147   0.3470
196609   0.8971   0.7245   0.5205   0.5863   0.4155   0.3488
196610   0.8942   0.7265   0.5230   0.5833   0.4171   0.3507
196611   0.9009   0.7272   0.5298   0.5820   0.4210   0.3524
196612   0.8990   0.7228   0.5190   0.5821   0.4154   0.3414
196701   0.8937   0.7191   0.5142   0.5823   0.4162   0.3443
196702   0.8987   0.7113   0.5084   0.5914   0.4158   0.3482
196703   0.8957   0.7195   0.5053   0.5903   0.4117   0.3446
196704   0.8912   0.7072   0.5065   0.5912   0.4124   0.3459
196705   0.8897   0.7037   0.5066   0.5917   0.4086   0.3422
196706   0.8926   0.6965   0.5084   0.5914   0.4086   0.3449
196707   1.1012   0.8597   0.6664   0.7412   0.5189   0.3344
196708   1.1070   0.8636   0.6746   0.7411   0.5179   0.3368
196709   1.1061   0.8633   0.6752   0.7434   0.5178   0.3365
196710   1.0978   0.8604   0.6783   0.7415   0.5161   0.3343
196711   1.0878   0.8507   0.6787   0.7379   0.5168   0.3253
196712   1.0797   0.8456   0.6783   0.7385   0.5146   0.3240
196801   1.0807   0.8419   0.6755   0.7381   0.5170   0.3268
196802   1.0807   0.8501   0.6868   0.7422   0.5230   0.3309
196803   1.0881   0.8576   0.6843   0.7402   0.5221   0.3292
196804   1.0921   0.8610   0.6823   0.7382   0.5204   0.3233
196805   1.0890   0.8577   0.6791   0.7456   0.5175   0.3213
196806   1.0885   0.8497   0.6790   0.7534   0.5142   0.3201
196807   0.8045   0.5942   0.3434   0.6352   0.5178   0.2703
196808   0.8176   0.6003   0.3473   0.6363   0.5254   0.2738
196809   0.8165   0.6037   0.3488   0.6378   0.5268   0.2747
196810   0.8156   0.5994   0.3488   0.6429   0.5274   0.2795
196811   0.8190   0.6023   0.3508   0.6423   0.5299   0.2845
196812   0.8179   0.6000   0.3481   0.6463   0.5290   0.2813
196901   0.8102   0.5946   0.3491   0.6474   0.5307   0.2827
196902   0.8086   0.5974   0.3491   0.6509   0.5313   0.2851
196903   0.8124   0.5992   0.3523   0.6463   0.5293   0.2836
196904   0.8155   0.5983   0.3525   0.6461   0.5286   0.2821
196905   0.8137   0.5953   0.3523   0.6440   0.5279   0.2785
196906   0.8116   0.5935   0.3507   0.6441   0.5281   0.2786
196907   0.6155   0.4880   0.3224   0.6109   0.4477   0.2563
196908   0.6234   0.4893   0.3213   0.6126   0.4432   0.2538
196909   0.6199   0.4852   0.3205   0.6102   0.4405   0.2498
196910   0.6212   0.4840   0.3143   0.6075   0.4343   0.2497
196911   0.6172   0.4824   0.3101   0.6055   0.4306   0.2492
196912   0.6162   0.4800   0.3089   0.6053   0.4272   0.2468
197001   0.6172   0.4765   0.3070   0.6018   0.4231   0.2441
197002   0.6179   0.4776   0.3105   0.6077   0.4213   0.2442
197003   0.6225   0.4801   0.3118   0.6070   0.4257   0.2474
197004   0.6252   0.4830   0.3192   0.6082   0.4296   0.2478
197005   0.6355   0.4934   0.3299   0.6107   0.4300   0.2513
197006   0.6382   0.4929   0.3326   0.6135   0.4366   0.2504
197007   1.0460   0.7569   0.5001   0.7651   0.5411   0.3371
