This file was created by CMPT_ME_BRKPTS using the 202006 CRSP database.  It contains every 5th NYSE ME percentile (divided by 1000000).
195005,  975,      2.99,      4.19,      5.54,      7.00,      8.41,      9.88,     12.11,     14.27,     16.47,     20.13,     23.83,     29.19,     35.88,     45.20,     57.36,     74.50,    102.69,    152.63,    279.76,   4042.51
195006,  976,      2.77,      3.82,      5.01,      6.20,      7.63,      9.09,     11.04,     13.23,     15.50,     18.54,     22.65,     27.41,     32.99,     40.30,     51.89,     66.99,     91.63,    140.08,    254.80,   3849.39
195007,  980,      2.98,      4.05,      5.44,      6.72,      8.16,      9.66,     11.80,     13.84,     16.16,     19.03,     23.70,     28.46,     34.40,     42.10,     52.89,     66.82,     93.85,    142.53,    250.87,   3793.79
195008,  984,      3.10,      4.32,      5.69,      7.01,      8.46,      9.92,     12.43,     14.56,     17.22,     20.13,     24.26,     29.52,     35.46,     42.74,     54.74,     69.06,     94.90,    149.03,    270.15,   3953.87
195009,  988,      3.27,      4.47,      5.81,      7.31,      8.94,     10.74,     12.89,     15.22,     17.84,     20.61,     25.79,     31.49,     36.85,     45.82,     57.11,     72.63,    100.56,    157.10,    273.88,   4311.31
195010,  988,      3.22,      4.32,      5.73,      7.23,      8.81,     10.74,     12.90,     15.15,     17.79,     20.81,     25.13,     31.36,     36.82,     45.35,     55.74,     70.42,     98.33,    157.17,    277.22,   4410.30
195011,  989,      3.17,      4.58,      5.69,      7.43,      8.84,     10.84,     13.13,     15.46,     18.00,     21.35,     25.91,     31.51,     37.67,     46.05,     56.74,     72.61,    102.81,    157.33,    295.95,   4069.35
195012,  989,      3.64,      5.18,      6.35,      7.92,      9.65,     11.65,     13.73,     16.49,     19.34,     22.70,     27.90,     33.74,     41.33,     49.27,     61.07,     77.86,    111.94,    167.10,    308.20,   4320.86
195101,  992,      3.82,      5.58,      6.92,      8.43,     10.63,     12.67,     14.95,     17.58,     21.15,     25.14,     29.75,     36.00,     42.46,     53.90,     65.83,     82.52,    118.02,    171.69,    316.30,   4367.30
195102,  992,      3.84,      5.46,      7.04,      8.72,     10.55,     12.79,     15.17,     17.95,     21.02,     24.86,     29.70,     36.70,     43.69,     54.77,     66.92,     84.70,    118.44,    172.90,    306.81,   4503.29
195103,  994,      3.70,      5.21,      6.74,      8.25,     10.08,     12.11,     14.67,     17.59,     19.75,     24.03,     28.12,     36.16,     41.28,     51.30,     64.00,     82.84,    115.78,    177.02,    309.33,   4542.43
195104,  998,      3.75,      5.51,      6.98,      8.42,     10.38,     12.66,     14.96,     17.68,     20.82,     24.75,     29.65,     36.38,     42.72,     52.89,     66.96,     86.88,    117.93,    182.37,    338.75,   4695.67
195105,  999,      3.66,      5.35,      6.67,      7.97,     10.24,     12.05,     14.48,     17.36,     20.24,     24.00,     28.10,     36.01,     42.95,     52.26,     66.01,     83.33,    115.11,    175.03,    327.50,   4428.17
195106, 1003,      3.43,      4.92,      6.08,      7.60,      9.45,     11.42,     13.87,     16.05,     18.65,     22.73,     26.75,     33.87,     41.01,     48.86,     63.00,     81.87,    113.10,    176.45,    317.97,   4378.09
195107, 1002,      3.54,      5.25,      6.35,      7.83,     10.10,     12.12,     14.46,     17.00,     19.90,     24.10,     29.19,     35.61,     43.16,     52.80,     67.01,     88.23,    121.03,    189.56,    332.33,   4492.56
195108, 1002,      3.78,      5.39,      6.88,      8.23,     10.50,     12.57,     15.22,     17.85,     20.88,     25.01,     29.46,     37.35,     45.02,     54.03,     69.49,     92.00,    123.23,    195.14,    348.83,   4610.59
195109, 1002,      3.78,      5.37,      7.06,      8.44,     10.77,     13.01,     15.52,     18.00,     21.32,     25.49,     30.70,     37.40,     45.62,     54.14,     71.74,     92.89,    126.44,    193.20,    362.61,   4539.05
195110, 1002,      3.65,      5.29,      6.79,      8.25,     10.42,     12.50,     15.12,     17.39,     20.52,     24.85,     29.70,     36.15,     43.68,     53.44,     70.11,     89.76,    124.33,    189.97,    342.10,   4488.98
195111, 1005,      3.57,      5.14,      6.87,      8.25,     10.53,     12.68,     14.85,     17.27,     20.56,     24.39,     29.69,     37.02,     44.95,     54.03,     69.77,     90.73,    121.60,    188.64,    341.51,   4499.71
195112, 1007,      3.50,      5.12,      6.73,      8.11,     10.50,     12.70,     15.33,     18.00,     21.11,     24.98,     30.37,     37.40,     46.61,     55.89,     72.43,     94.92,    130.36,    193.01,    359.32,   5183.28
195201, 1009,      3.54,      5.20,      6.76,      8.25,     10.51,     12.76,     15.39,     18.60,     21.02,     25.31,     30.97,     38.06,     46.31,     57.14,     71.88,     97.49,    132.35,    199.73,    362.39,   5179.13
195202, 1011,      3.69,      5.03,      6.62,      7.99,     10.20,     12.29,     15.08,     17.85,     20.97,     24.42,     29.97,     37.17,     45.09,     55.64,     70.12,     92.24,    126.14,    193.76,    337.04,   5141.81
195203, 1010,      3.66,      5.14,      6.80,      8.16,     10.61,     12.72,     15.45,     18.22,     21.19,     25.27,     31.28,     38.96,     46.24,     59.00,     73.62,     94.81,    131.62,    199.77,    377.16,   5133.52
195204, 1010,      3.50,      4.96,      6.56,      8.01,     10.00,     12.00,     14.72,     17.52,     20.22,     24.18,     30.25,     36.83,     43.92,     54.86,     70.77,     90.97,    123.88,    188.67,    347.36,   5108.64
195205, 1012,      3.52,      5.01,      6.58,      8.01,     10.15,     12.02,     15.00,     17.67,     20.62,     24.95,     30.62,     37.64,     45.15,     56.04,     71.05,     95.91,    127.18,    198.61,    341.51,   5158.40
195206, 1012,      3.52,      5.07,      6.76,      8.43,     10.27,     12.58,     15.18,     17.93,     21.12,     25.45,     31.96,     38.84,     45.74,     58.95,     73.30,     97.94,    132.85,    201.40,    369.58,   5116.94
195207, 1013,      3.52,      5.14,      6.85,      8.51,     10.37,     12.63,     15.42,     18.22,     21.42,     25.84,     31.55,     39.08,     45.55,     58.43,     74.36,     99.28,    135.09,    203.28,    370.81,   5233.13
195208, 1014,      3.57,      5.09,      6.68,      8.54,     10.48,     12.33,     15.11,     17.99,     21.27,     25.83,     31.26,     38.18,     45.93,     57.99,     74.46,     98.61,    135.09,    199.77,    366.26,   5265.91
195209, 1022,      3.50,      5.20,      6.55,      8.37,     10.20,     12.12,     14.88,     17.56,     20.95,     25.11,     30.27,     37.09,     44.25,     55.80,     73.02,     94.05,    128.74,    190.98,    357.28,   5211.28
195210, 1022,      3.43,      5.05,      6.38,      8.37,      9.95,     11.86,     14.37,     16.74,     20.63,     24.43,     30.04,     36.35,     43.44,     55.70,     71.00,     93.08,    125.94,    191.82,    351.70,   5309.61
195211, 1021,      3.50,      5.23,      6.68,      8.76,     10.47,     12.19,     14.81,     17.65,     21.44,     26.26,     31.56,     38.42,     45.00,     59.77,     74.46,     97.23,    136.62,    203.55,    370.81,   5615.51
195212, 1022,      3.51,      5.16,      6.71,      8.93,     10.71,     12.89,     15.44,     18.45,     22.23,     26.55,     32.79,     38.88,     47.04,     61.15,     76.55,     99.11,    141.20,    212.61,    389.14,   6212.28
195301, 1022,      3.64,      5.47,      7.03,      8.97,     11.17,     13.44,     15.90,     19.25,     22.91,     27.17,     33.12,     39.89,     47.12,     60.65,     76.82,    100.61,    143.19,    209.14,    380.57,   6246.38
195302, 1022,      3.66,      5.55,      7.18,      9.06,     11.30,     13.49,     16.20,     19.65,     23.24,     27.40,     33.33,     40.47,     48.38,     61.09,     77.80,     99.53,    142.60,    207.17,    384.91,   6222.02
195303, 1021,      3.67,      5.41,      7.18,      8.88,     10.88,     13.22,     15.64,     19.21,     22.62,     27.12,     32.93,     40.04,     48.00,     59.89,     76.64,     97.68,    141.03,    207.77,    376.52,   6095.34
195304, 1023,      3.60,      5.33,      6.83,      8.64,     10.51,     12.88,     15.66,     18.79,     22.25,     26.05,     31.92,     39.09,     46.17,     57.79,     75.30,     96.87,    139.19,    197.27,    360.91,   6027.13
195305, 1021,      3.54,      5.36,      7.10,      8.71,     10.52,     13.03,     15.68,     18.72,     22.46,     26.25,     32.25,     39.32,     46.45,     58.30,     75.81,     99.86,    140.41,    196.21,    361.44,   6036.87
195306, 1023,      3.49,      5.13,      6.71,      8.17,     10.02,     12.36,     15.10,     18.21,     21.56,     25.34,     30.37,     37.36,     46.15,     57.04,     72.36,     98.22,    134.56,    187.56,    361.79,   5988.15
195307, 1022,      3.34,      5.19,      6.65,      8.35,     10.10,     12.65,     15.48,     18.38,     21.98,     25.35,     31.37,     37.68,     46.69,     58.51,     73.71,    100.80,    138.16,    189.89,    370.48,   6036.87
195308, 1022,      3.28,      4.73,      6.28,      7.92,      9.50,     11.73,     14.57,     17.53,     20.34,     24.50,     28.92,     35.30,     44.25,     55.35,     69.96,     94.16,    133.98,    182.58,    340.38,   6002.77
195309, 1018,      2.98,      4.61,      6.16,      7.69,      9.49,     11.44,     14.46,     17.10,     20.30,     23.81,     28.16,     35.82,     43.85,     54.98,     70.36,     92.25,    134.53,    184.20,    344.56,   6022.26
195310, 1019,      3.04,      4.78,      6.24,      7.90,      9.54,     11.70,     14.69,     17.64,     21.09,     24.82,     28.97,     36.44,     45.09,     57.95,     73.84,     95.27,    137.34,    194.16,    355.32,   5997.89
195311, 1022,      3.06,      4.80,      6.33,      8.01,      9.57,     11.83,     14.71,     17.66,     21.16,     25.06,     29.98,     37.60,     45.90,     58.34,     74.55,     97.35,    142.99,    198.16,    369.00,   6134.32
195312, 1022,      3.00,      4.48,      6.17,      7.64,      9.23,     11.56,     14.50,     17.58,     20.88,     25.22,     30.66,     37.56,     45.89,     58.75,     74.86,     99.52,    147.97,    203.20,    364.11,   6601.28
195401, 1021,      3.38,      4.80,      6.53,      8.35,      9.80,     12.23,     15.39,     18.75,     22.40,     26.79,     32.69,     40.54,     48.34,     64.01,     79.69,    108.54,    154.32,    220.18,    390.12,   6722.84
195402, 1022,      3.19,      4.73,      6.49,      8.25,      9.79,     12.48,     15.49,     18.52,     23.12,     26.57,     33.30,     41.02,     49.22,     64.02,     82.46,    110.59,    156.12,    219.66,    396.82,   6897.25
195403, 1021,      3.32,      4.87,      6.71,      8.34,      9.89,     12.63,     15.80,     19.24,     23.15,     27.26,     34.50,     41.66,     51.12,     67.12,     83.49,    114.24,    157.80,    219.32,    390.15,   6923.68
195404, 1023,      3.28,      4.82,      6.79,      8.36,     10.09,     12.66,     16.12,     19.54,     23.35,     27.88,     34.67,     42.22,     51.97,     66.52,     86.25,    118.86,    163.34,    229.55,    395.40,   7071.66
195405, 1021,      3.44,      4.84,      6.97,      8.57,     10.38,     13.05,     16.83,     20.24,     24.23,     29.52,     36.05,     44.85,     53.43,     69.38,     89.26,    123.58,    166.24,    240.65,    407.16,   7113.95
195406, 1023,      3.54,      4.87,      7.12,      8.49,     10.44,     12.86,     16.86,     20.28,     24.42,     29.65,     35.76,     44.09,     54.46,     69.38,     89.04,    124.92,    168.43,    242.76,    416.02,   7055.81
195407, 1024,      3.74,      5.60,      7.52,      9.44,     11.41,     14.04,     17.76,     22.13,     26.21,     31.89,     38.26,     46.58,     58.65,     73.88,     96.58,    131.62,    174.29,    254.74,    434.46,   7330.64
195408, 1024,      3.71,      5.40,      7.45,      9.33,     11.25,     13.85,     17.60,     21.34,     25.93,     31.45,     36.84,     45.00,     56.76,     73.53,     92.57,    128.94,    172.00,    244.32,    417.23,   7182.65
195409, 1026,      3.79,      5.67,      7.66,      9.44,     11.65,     14.43,     18.12,     22.07,     26.55,     31.62,     38.61,     47.95,     58.40,     75.52,     96.26,    134.02,    176.71,    254.25,    431.98,   7915.58
195410, 1024,      3.99,      5.68,      7.79,      9.39,     11.55,     14.18,     18.00,     22.00,     26.49,     31.95,     38.79,     46.28,     58.89,     74.06,     98.36,    130.98,    174.06,    247.77,    435.13,   7860.92
195411, 1023,      4.28,      5.91,      8.29,     10.24,     12.35,     15.49,     19.10,     24.40,     29.15,     34.09,     41.79,     50.08,     63.02,     80.66,    104.57,    143.23,    186.00,    270.43,    467.25,   8013.98
195412, 1027,      4.46,      6.82,      9.41,     11.38,     13.98,     17.41,     21.40,     26.34,     31.72,     38.72,     46.44,     56.02,     67.83,     88.36,    113.48,    154.84,    208.81,    286.89,    496.88,   8563.48
195501, 1031,      4.57,      6.92,      9.36,     11.52,     14.10,     17.77,     21.80,     26.55,     31.32,     39.32,     47.38,     57.39,     66.62,     87.01,    113.41,    153.66,    206.49,    291.88,    496.45,   8640.03
195502, 1030,      4.78,      7.12,      9.74,     12.16,     14.40,     18.47,     23.55,     27.75,     32.27,     40.96,     49.70,     59.61,     69.97,     87.85,    114.04,    163.08,    215.28,    304.00,    512.03,   8825.50
195503, 1027,      4.53,      7.30,      9.73,     11.77,     14.66,     18.18,     23.36,     27.56,     33.28,     40.33,     48.85,     58.80,     71.00,     89.30,    115.01,    159.78,    217.09,    302.62,    507.97,   8662.96
195504, 1028,      4.72,      7.20,      9.78,     12.01,     14.89,     18.66,     23.37,     28.08,     33.75,     40.58,     49.60,     60.50,     72.58,     90.80,    116.99,    159.91,    219.28,    309.92,    521.76,   9049.10
195505, 1025,      4.72,      7.24,      9.78,     12.26,     15.25,     18.74,     23.35,     28.16,     33.63,     41.01,     49.70,     60.24,     72.72,     91.47,    118.86,    161.52,    220.61,    314.48,    537.48,   8899.81
195506, 1030,      4.79,      7.35,     10.03,     12.44,     15.78,     19.11,     23.84,     28.87,     34.79,     42.00,     50.64,     61.50,     75.23,     94.32,    124.74,    170.83,    228.74,    321.95,    564.43,  10450.87
195507, 1029,      4.62,      7.54,     10.04,     12.47,     15.81,     19.04,     23.95,     29.03,     35.39,     42.55,     50.32,     60.58,     75.38,     94.99,    123.19,    168.94,    230.58,    327.98,    567.93,  12551.60
195508, 1030,      5.23,      7.54,     10.15,     12.58,     15.88,     19.35,     23.59,     28.58,     35.41,     42.96,     51.48,     60.53,     74.87,     95.43,    126.63,    168.28,    228.46,    323.69,    578.72,  11747.75
195509, 1027,      5.01,      7.62,     10.14,     12.28,     15.49,     18.90,     23.50,     28.08,     35.13,     42.55,     50.32,     59.36,     74.56,     92.59,    122.07,    162.75,    223.22,    312.68,    573.39,  13091.33
195510, 1027,      4.84,      7.42,      9.61,     12.12,     15.42,     18.63,     22.84,     28.35,     34.30,     42.06,     50.20,     58.62,     73.34,     90.56,    117.00,    158.49,    216.32,    320.58,    547.53,  12367.86
195511, 1031,      5.05,      7.47,     10.07,     12.66,     16.03,     19.71,     23.84,     29.03,     36.12,     43.74,     52.16,     62.48,     76.69,     95.09,    123.15,    168.41,    229.73,    332.91,    579.73,  13366.94
195512, 1028,      5.13,      7.87,     10.36,     13.54,     16.52,     20.09,     24.75,     30.11,     37.97,     46.71,     54.91,     66.19,     82.33,     99.25,    127.89,    172.92,    237.36,    346.99,    607.10,  12767.68
195601, 1028,      5.21,      7.76,     10.33,     13.41,     16.34,     20.03,     24.53,     29.88,     37.27,     45.79,     52.75,     62.95,     79.39,     97.69,    123.75,    167.69,    234.82,    345.63,    585.79,  11905.00
195602, 1029,      5.44,      8.22,     10.48,     13.63,     16.64,     20.65,     24.44,     30.88,     38.08,     47.24,     54.75,     65.83,     80.17,     99.92,    128.89,    171.58,    241.50,    354.88,    611.59,  12457.12
195603, 1031,      5.58,      8.32,     11.02,     13.55,     17.76,     21.68,     25.37,     31.80,     40.34,     48.30,     56.16,     70.33,     85.36,    106.48,    135.58,    189.08,    260.25,    384.80,    660.74,  12836.70
195604, 1032,      5.39,      8.49,     11.17,     13.79,     17.44,     21.53,     25.25,     31.64,     39.90,     46.72,     55.85,     69.27,     86.85,    103.64,    133.95,    187.37,    258.00,    375.41,    665.56,  12112.04
195605, 1032,      5.26,      7.95,     10.48,     13.22,     16.74,     20.50,     24.12,     30.45,     37.62,     46.20,     54.39,     66.55,     83.25,     99.79,    128.83,    177.37,    247.50,    364.28,    621.71,  11525.42
195606, 1027,      5.26,      7.91,     10.63,     13.52,     16.75,     20.48,     24.84,     30.95,     39.32,     47.10,     56.00,     68.62,     86.35,    105.04,    133.72,    183.79,    254.23,    368.55,    656.56,  12422.61
195607, 1029,      5.12,      8.15,     10.87,     13.90,     17.74,     21.18,     25.61,     31.63,     40.00,     48.45,     58.56,     71.14,     88.40,    109.52,    136.65,    193.73,    262.92,    392.49,    708.96,  13009.23
195608, 1027,      5.12,      7.99,     10.66,     13.63,     17.05,     20.85,     25.40,     31.28,     39.01,     47.68,     56.40,     69.58,     85.92,    107.97,    132.16,    188.59,    258.70,    383.40,    688.55,  13009.23
195609, 1030,      4.96,      7.92,     10.69,     13.30,     16.89,     19.94,     24.91,     30.18,     36.38,     45.75,     53.98,     67.57,     82.29,    100.89,    125.70,    178.59,    247.17,    358.97,    632.88,  12836.70
195610, 1029,      4.75,      7.82,     10.53,     13.18,     16.46,     19.92,     24.64,     29.61,     36.73,     46.09,     55.09,     66.06,     82.45,     99.07,    126.96,    177.55,    249.42,    361.24,    631.02,  12629.65
195611, 1027,      4.79,      7.80,     10.33,     12.95,     16.48,     19.55,     24.57,     29.71,     36.74,     46.24,     54.84,     65.83,     81.97,    101.75,    127.70,    181.00,    243.50,    381.16,    635.58,  12008.52
195612, 1030,      4.96,      7.92,     10.38,     13.57,     17.47,     20.34,     25.20,     30.80,     38.42,     47.58,     57.69,     68.95,     83.97,    107.37,    137.17,    188.32,    256.13,    393.90,    642.02,  12206.39
195701, 1029,      4.96,      8.17,     10.62,     13.76,     17.72,     20.74,     25.28,     30.59,     37.95,     48.27,     57.33,     68.34,     82.75,    107.46,    132.14,    183.16,    248.80,    382.71,    616.24,  11337.83
195702, 1030,      4.94,      7.85,     10.41,     13.27,     17.20,     20.19,     24.46,     28.93,     37.91,     46.69,     54.78,     67.07,     81.14,    102.01,    129.92,    183.19,    241.23,    369.73,    604.54,  11155.65
195703, 1032,      4.96,      7.97,     10.61,     13.69,     17.25,     20.17,     24.75,     30.57,     38.18,     47.70,     55.45,     68.53,     84.54,    103.18,    131.32,    186.80,    248.75,    379.39,    608.12,  11215.12
195704, 1035,      5.06,      8.14,     10.75,     13.79,     17.31,     20.48,     25.54,     29.94,     37.64,     48.36,     57.36,     71.30,     85.14,    105.15,    134.22,    195.65,    259.66,    392.59,    650.20,  11828.64
195705, 1039,      5.20,      7.94,     10.89,     13.95,     17.70,     20.64,     25.76,     30.66,     38.76,     48.16,     59.11,     71.43,     87.69,    107.06,    136.03,    197.24,    260.81,    405.84,    666.12,  12687.57
195706, 1038,      5.21,      7.93,     10.73,     13.95,     17.43,     20.70,     25.77,     30.15,     37.80,     48.51,     57.75,     70.84,     86.77,    108.87,    136.06,    193.75,    254.41,    387.89,    663.05,  12957.52
195707, 1045,      5.22,      8.16,     10.52,     13.75,     17.51,     20.79,     25.63,     30.27,     38.36,     49.04,     58.40,     69.87,     85.20,    108.21,    135.42,    193.66,    260.81,    388.19,    673.97,  13153.84
195708, 1044,      5.07,      7.71,     10.40,     13.35,     16.47,     19.63,     23.59,     29.29,     36.04,     46.12,     55.05,     67.19,     81.24,     99.32,    128.54,    178.28,    247.92,    373.86,    629.21,  12442.16
195709, 1044,      4.66,      6.98,      9.70,     12.55,     15.51,     18.77,     22.64,     27.72,     32.96,     42.47,     53.04,     63.13,     75.96,     92.93,    122.48,    167.05,    229.20,    364.23,    591.85,  11131.40
195710, 1044,      4.32,      6.46,      8.87,     11.53,     14.01,     17.10,     20.74,     25.76,     30.73,     39.34,     49.20,     61.14,     72.31,     88.00,    118.24,    161.69,    222.36,    351.04,    561.28,  10784.62
195711, 1047,      4.28,      6.38,      8.78,     11.34,     13.83,     17.39,     21.21,     26.16,     31.43,     40.46,     49.73,     62.13,     72.73,     90.15,    117.92,    169.96,    227.54,    352.53,    582.42,  10518.85
195712, 1045,      3.87,      6.22,      8.46,     10.80,     13.50,     16.19,     19.91,     23.93,     30.34,     38.28,     46.86,     58.36,     70.72,     87.92,    113.40,    164.57,    229.38,    355.72,    581.08,  10828.54
195801, 1045,      4.53,      7.18,      9.69,     11.91,     15.27,     17.95,     22.36,     26.51,     32.47,     42.67,     51.07,     65.04,     77.87,     94.14,    126.04,    178.50,    242.69,    379.74,    596.76,  11070.97
195802, 1044,      4.30,      6.87,      9.17,     11.91,     14.77,     18.05,     22.20,     26.80,     32.05,     41.57,     50.57,     62.81,     77.71,     92.91,    124.93,    172.77,    245.22,    378.00,    571.69,  11159.86
195803, 1041,      4.66,      7.24,      9.90,     12.36,     15.70,     18.85,     22.97,     27.41,     34.12,     43.25,     52.42,     65.90,     81.70,     98.63,    131.30,    181.23,    251.97,    387.45,    593.25,  11111.38
195804, 1044,      4.62,      7.38,     10.02,     12.75,     16.17,     19.29,     23.70,     28.65,     33.88,     43.54,     53.30,     66.88,     82.70,     99.62,    134.08,    186.03,    251.58,    400.13,    610.50,  11361.89
195805, 1042,      4.97,      7.63,     10.20,     13.17,     16.64,     19.98,     24.81,     29.48,     35.56,     45.46,     55.88,     70.22,     85.47,    102.81,    141.18,    192.08,    260.38,    416.02,    627.78,  11563.91
195806, 1042,      5.18,      7.78,     10.80,     13.79,     17.33,     20.40,     25.04,     29.67,     36.21,     46.87,     56.85,     73.16,     87.13,    105.27,    139.48,    195.54,    274.48,    417.71,    641.46,  11571.99
195807, 1038,      5.58,      8.33,     11.41,     14.33,     18.10,     21.59,     25.76,     31.69,     39.54,     49.37,     59.17,     76.75,     92.12,    112.74,    145.43,    203.86,    282.64,    441.79,    678.90,  12232.83
195808, 1039,      5.60,      8.42,     11.82,     14.52,     18.32,     22.12,     26.40,     32.71,     40.85,     51.97,     60.56,     77.23,     94.61,    113.01,    150.14,    212.59,    285.30,    446.07,    688.94,  12023.72
195809, 1037,      6.04,      9.24,     12.65,     15.51,     19.08,     23.28,     27.85,     33.83,     42.66,     52.90,     63.78,     81.34,     98.14,    117.91,    155.87,    219.27,    287.78,    461.82,    715.91,  13278.37
195810, 1033,      6.23,      9.18,     13.02,     15.88,     19.82,     23.95,     30.18,     35.13,     43.48,     54.62,     66.44,     83.94,    102.20,    124.16,    165.09,    223.18,    305.68,    469.25,    717.47,  13592.04
195811, 1037,      6.34,      9.32,     13.55,     16.56,     20.39,     25.20,     31.06,     36.88,     44.94,     55.51,     67.04,     87.48,    102.50,    128.18,    170.34,    237.35,    312.05,    489.90,    755.38,  13522.33
195812, 1037,      6.38,      9.69,     14.13,     17.57,     21.55,     26.85,     32.71,     39.30,     46.85,     57.65,     70.88,     91.54,    112.25,    134.45,    187.34,    247.70,    334.12,    523.17,    799.89,  15872.62
195901, 1039,      6.80,     10.40,     14.86,     18.12,     22.88,     28.33,     34.35,     40.90,     50.13,     60.23,     74.17,     93.53,    118.39,    136.19,    186.22,    246.59,    343.64,    526.77,    807.44,  16472.26
195902, 1036,      7.08,     11.16,     15.05,     19.03,     23.67,     28.93,     35.41,     42.36,     51.76,     61.88,     75.70,     96.73,    120.00,    140.25,    194.85,    258.93,    349.34,    533.19,    820.46,  17177.71
195903, 1035,      7.08,     11.09,     15.29,     19.48,     24.73,     29.67,     35.60,     42.81,     51.95,     63.96,     76.52,     95.83,    118.83,    142.62,    188.62,    259.03,    353.13,    554.40,    822.20,  17018.98
195904, 1038,      7.45,     11.24,     15.77,     19.71,     24.99,     30.64,     36.68,     44.15,     53.50,     65.50,     79.21,     96.91,    121.66,    148.90,    197.32,    257.31,    360.00,    550.25,    864.66,  17794.98
195905, 1042,      7.28,     10.98,     16.06,     19.70,     24.30,     29.88,     37.34,     44.10,     54.00,     66.03,     79.47,     96.25,    121.67,    147.39,    195.80,    264.51,    354.21,    559.50,    894.21,  17636.25
195906, 1045,      7.08,     11.45,     15.98,     19.55,     24.36,     29.93,     36.95,     44.48,     53.32,     65.00,     81.40,     95.62,    121.83,    150.17,    191.94,    256.28,    353.24,    555.31,    906.41,  16983.71
195907, 1050,      7.38,     12.04,     15.82,     19.74,     24.83,     31.38,     37.31,     45.02,     54.17,     67.40,     82.69,     97.72,    124.40,    151.55,    193.55,    264.05,    356.72,    567.63,    925.99,  16904.35
195908, 1050,      7.06,     11.81,     15.90,     19.65,     24.47,     30.36,     37.12,     42.83,     53.64,     65.40,     81.70,     96.23,    120.83,    147.03,    193.95,    255.31,    352.44,    548.93,    886.99,  16983.71
195909, 1052,      6.78,     10.92,     15.12,     19.20,     23.21,     29.01,     35.20,     41.27,     51.18,     62.22,     77.38,     92.05,    112.82,    142.97,    185.67,    243.71,    335.21,    527.03,    833.04,  16719.16
195910, 1055,      6.72,     11.35,     15.12,     19.29,     23.97,     29.93,     35.45,     42.75,     51.25,     62.86,     78.01,     93.38,    116.30,    140.78,    185.40,    252.01,    338.33,    539.79,    829.87,  16666.26
195911, 1058,      6.52,     11.21,     14.88,     19.38,     24.05,     30.10,     36.28,     43.51,     51.49,     63.13,     78.79,     95.04,    118.12,    146.86,    194.54,    253.39,    340.93,    541.80,    846.72,  16401.71
195912, 1058,      6.97,     11.54,     15.57,     20.23,     25.03,     31.62,     37.66,     43.92,     55.15,     65.46,     81.93,     99.65,    121.98,    146.00,    198.93,    259.39,    350.72,    573.10,    875.49,  17116.74
196001, 1059,      6.89,     11.21,     15.25,     19.64,     24.30,     29.90,     35.98,     42.29,     51.71,     62.81,     77.79,     92.75,    115.06,    137.08,    186.05,    247.13,    338.26,    531.92,    828.17,  17304.54
196002, 1063,      7.00,     11.10,     14.91,     19.87,     24.47,     31.04,     35.80,     43.25,     51.61,     63.00,     78.46,     92.51,    115.48,    142.66,    185.61,    248.61,    334.23,    536.40,    853.34,  19209.38
196003, 1067,      6.77,     10.66,     14.25,     18.86,     23.54,     28.88,     34.35,     41.54,     49.78,     61.62,     75.95,     89.40,    112.39,    142.97,    176.22,    248.18,    327.54,    513.00,    826.58,  19021.58
196004, 1067,      6.28,     10.32,     13.87,     18.61,     22.81,     27.92,     33.86,     40.60,     49.17,     61.00,     72.36,     87.83,    110.84,    140.90,    173.67,    244.46,    328.24,    519.07,    857.87,  18833.78
196005, 1069,      6.20,     10.56,     14.00,     18.84,     23.40,     29.09,     34.42,     41.87,     49.82,     62.79,     73.84,     88.26,    113.88,    146.86,    177.82,    246.25,    342.03,    525.94,    881.84,  19236.21
196006, 1077,      6.52,     10.50,     14.73,     19.29,     23.45,     28.46,     34.59,     42.48,     51.72,     61.60,     74.86,     89.42,    114.24,    148.38,    178.90,    252.29,    347.85,    531.96,    897.60,  19155.73
196007, 1078,      5.98,     10.22,     14.24,     18.99,     22.85,     27.92,     33.97,     41.88,     51.19,     60.40,     74.63,     90.74,    112.90,    144.38,    177.47,    247.30,    344.88,    528.20,    818.07,  19289.87
196008, 1084,      6.71,     10.71,     14.87,     19.16,     23.38,     29.02,     34.71,     43.10,     52.76,     62.43,     77.42,     91.08,    113.09,    147.35,    177.95,    245.39,    345.14,    531.00,    834.63,  20711.79
196009, 1090,      6.37,     10.13,     13.96,     18.33,     21.52,     27.33,     32.07,     40.19,     49.11,     58.59,     72.19,     86.62,    105.44,    135.81,    167.88,    237.07,    325.85,    481.43,    777.92,  19397.19
196010, 1087,      6.17,      9.97,     13.48,     17.90,     21.00,     25.81,     31.20,     39.85,     47.03,     57.33,     70.52,     84.16,    104.54,    131.24,    164.45,    236.31,    324.47,    499.80,    802.43,  19638.64
196011, 1087,      6.42,      9.98,     13.59,     18.25,     22.04,     26.55,     32.67,     41.40,     49.19,     60.05,     74.65,     87.78,    110.92,    140.21,    176.43,    249.67,    341.73,    519.82,    824.74,  20470.34
196012, 1086,      6.58,     10.41,     14.38,     18.66,     23.62,     28.58,     34.72,     43.86,     52.33,     62.16,     79.38,     96.49,    115.19,    148.54,    189.07,    262.91,    357.17,    556.57,    860.01,  23944.37
196101, 1089,      7.11,     11.32,     15.25,     21.10,     25.15,     31.29,     36.37,     46.81,     56.92,     67.93,     85.95,    102.24,    125.06,    160.84,    205.09,    277.00,    382.64,    575.79,    928.13,  25704.57
