This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
201706  ,-0.87   ,0.77   ,3.21  ,-0.53   ,2.25   ,3.72
201707   ,2.71   ,3.41   ,3.16   ,4.21   ,4.03   ,1.07
201708  ,-0.38  ,-0.26   ,0.94   ,2.76   ,0.34   ,0.21
201709   ,2.69   ,0.91   ,0.58  ,-0.51  ,-0.69   ,0.70
201710   ,3.90   ,2.19   ,3.01   ,1.62   ,1.52   ,0.81
201711   ,0.23  ,-1.63   ,0.32   ,0.24   ,1.50   ,1.42
201712   ,4.06   ,2.73   ,4.95   ,2.23   ,2.75   ,4.46
201801   ,3.02   ,3.81   ,3.61   ,6.12   ,3.08   ,5.96
201802  ,-4.00  ,-3.24  ,-2.74  ,-5.12  ,-2.54  ,-2.27
201803  ,-2.42  ,-2.14  ,-0.90  ,-3.33  ,-3.16  ,-4.00
201804  ,-1.88  ,-2.68  ,-1.56   ,1.93   ,2.66   ,2.28
201805   ,0.97  ,-0.41   ,3.95  ,-0.68  ,-0.14   ,2.20
201806  ,-4.73  ,-3.87  ,-3.46  ,-3.62  ,-2.09  ,-3.42
201807  ,-1.16  ,-1.13  ,-2.10   ,1.14   ,2.25   ,0.75
201808  ,-3.87  ,-2.36  ,-3.31  ,-2.90  ,-2.74  ,-0.26
201809  ,-1.32  ,-0.72  ,-0.15   ,0.37  ,-0.37  ,-1.92
201810  ,-8.56  ,-8.48  ,-8.92  ,-9.52  ,-9.73  ,-8.05
201811   ,1.39   ,2.83   ,3.14   ,4.35   ,4.13   ,2.41
201812  ,-4.44  ,-4.66  ,-4.08  ,-2.59  ,-2.26  ,-1.67
201901   ,2.32   ,2.82   ,3.73   ,9.26   ,5.13   ,9.22
201902   ,2.04   ,2.35   ,2.76   ,2.56   ,4.45   ,2.74
201903   ,0.44   ,1.09   ,2.27   ,2.68  ,-0.35   ,2.30
201904   ,1.83   ,1.81  ,-0.24  ,-0.22   ,2.67   ,1.76
201905  ,-4.68  ,-4.54  ,-2.79  ,-5.93  ,-3.72  ,-3.42
201906   ,0.89   ,1.58   ,2.59   ,4.99   ,5.45   ,6.41
201907  ,-0.21  ,-0.68   ,1.31  ,-3.56  ,-1.37   ,0.56
201908  ,-5.10  ,-4.87  ,-4.59  ,-8.35  ,-5.83  ,-5.11
201909   ,1.83   ,2.64   ,3.56   ,0.39   ,2.03   ,0.44
201910  ,-0.16   ,1.75   ,2.74   ,3.89   ,2.32   ,4.32
201911  ,-2.10   ,0.84  ,-1.74  ,-0.64  ,-1.52   ,3.11
201912   ,3.90   ,5.55   ,4.71   ,2.85   ,3.05   ,2.99
202001  ,-3.04  ,-5.15  ,-5.12  ,-4.68  ,-3.04  ,-0.42
202002  ,-8.27  ,-7.42  ,-9.14  ,-4.07  ,-6.58  ,-8.44
202003 ,-19.26 ,-20.87 ,-23.05 ,-16.40 ,-22.27 ,-14.93
202004  ,10.59  ,10.76  ,17.52   ,7.66  ,10.97  ,13.64
202005   ,4.12   ,3.59   ,7.77  ,-6.94  ,-0.05   ,3.78
202006   ,4.38   ,4.81   ,5.20   ,8.66   ,8.04   ,6.31



  Average Equal Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199007   ,3.12   ,2.87   ,2.78   ,3.59   ,3.11   ,5.21
199008  ,-0.29   ,0.52  ,-0.35  ,-8.65  ,-5.70  ,-6.06
199009  ,-5.37  ,-3.69  ,-3.40  ,-6.82  ,-8.43  ,-6.41
199010  ,-8.87  ,-6.80  ,-6.81  ,-2.38  ,-3.72  ,-2.73
199011  ,-3.62  ,-3.55  ,-2.59  ,-5.72  ,-3.46  ,-3.66
199012  ,-2.63  ,-2.86  ,-3.63  ,-2.08  ,-1.97  ,-0.69
199101  ,-0.40   ,0.76   ,3.68   ,5.23   ,5.87   ,4.32
199102   ,7.24   ,3.74   ,6.22  ,13.36  ,10.15   ,8.22
199103   ,4.95   ,3.89   ,2.15   ,0.41   ,1.37   ,1.87
199104   ,7.08   ,3.09   ,4.72   ,2.06   ,2.98   ,4.09
199105   ,1.64  ,-3.18  ,-3.41  ,-1.93  ,-2.49  ,-1.20
199106   ,4.34   ,1.01   ,0.16  ,-0.95  ,-2.56   ,0.86
199107  ,10.88   ,5.55   ,6.40   ,5.26   ,5.62   ,4.71
199108   ,0.52   ,0.00   ,1.65  ,-1.57  ,-1.70  ,-1.57
199109   ,3.66   ,4.57   ,3.86   ,0.88   ,0.98   ,1.24
199110   ,9.63   ,3.85   ,4.81   ,2.72   ,3.59   ,2.93
199111   ,4.50   ,2.69   ,6.51   ,0.84   ,1.43   ,1.23
199112  ,-2.29  ,-1.17  ,-0.92   ,1.35   ,1.25   ,1.59
199201   ,3.56  ,-0.77   ,3.22   ,3.50   ,1.93   ,0.86
199202   ,4.87   ,4.08   ,4.82   ,0.38   ,1.00   ,0.86
199203   ,0.76   ,1.01  ,-0.03  ,-0.06  ,-0.95  ,-0.11
199204  ,-3.13   ,0.38   ,0.75   ,2.60   ,5.59   ,3.86
199205   ,3.80   ,5.78   ,2.82  ,10.70   ,9.33   ,4.01
199206  ,-3.59  ,-1.85  ,-1.86  ,-0.21  ,-1.38  ,-1.26
199207   ,3.01  ,-0.06   ,0.68  ,-4.96  ,-2.96  ,-2.11
199208  ,-6.45  ,-4.50  ,-4.18  ,-6.38  ,-6.13  ,-5.92
199209  ,-0.11  ,-0.30  ,-0.83  ,-1.03  ,-2.63  ,-0.92
199210  ,-3.30   ,0.69   ,1.82   ,4.07   ,1.05   ,2.24
199211  ,-1.38   ,0.49   ,0.96   ,0.71  ,-1.21  ,-1.38
199212   ,6.22   ,2.58   ,2.40  ,-1.70   ,1.13   ,2.86
199301   ,3.49   ,2.75   ,3.70   ,1.62   ,1.71   ,1.76
199302  ,11.21   ,7.65   ,6.15   ,8.67   ,7.18   ,7.82
199303  ,11.23   ,6.84   ,8.22   ,3.18   ,3.75   ,5.55
199304  ,12.90   ,7.75   ,7.49   ,9.93   ,6.15   ,5.17
199305   ,8.83   ,8.44   ,7.62   ,8.52   ,5.18   ,3.89
199306   ,0.83  ,-0.60  ,-0.91  ,-3.98  ,-2.09  ,-1.86
199307  ,15.77   ,4.98   ,5.88  ,-2.34   ,2.54   ,5.41
199308   ,6.05   ,5.99   ,6.25   ,6.99   ,6.34   ,4.30
199309  ,-7.16  ,-0.68  ,-2.69   ,0.60  ,-0.05  ,-2.13
199310  ,10.61   ,8.86  ,10.50  ,15.59  ,12.86  ,13.88
199311  ,-2.57   ,2.54   ,0.44   ,0.68  ,-2.28  ,-1.63
199312  ,18.80  ,14.31  ,12.30  ,18.97  ,19.22  ,13.90
199401  ,18.78   ,8.94   ,5.22   ,2.54   ,2.87  ,-0.04
199402   ,6.12   ,1.14   ,0.84  ,-3.87  ,-5.11  ,-5.01
199403  ,-9.43  ,-6.43  ,-8.20 ,-11.75  ,-8.57  ,-6.53
199404  ,-0.04   ,1.51  ,-0.31   ,3.07   ,2.32   ,1.29
199405   ,0.47   ,1.17   ,1.04   ,2.06   ,3.02   ,3.50
199406  ,-4.98  ,-3.33  ,-4.86  ,-7.23  ,-4.45  ,-5.14
199407   ,4.98   ,2.57   ,0.95   ,3.95   ,4.58   ,2.94
199408   ,0.62   ,1.67   ,1.26   ,3.76   ,3.81   ,2.43
199409   ,0.05  ,-0.86  ,-2.12   ,0.21  ,-1.88  ,-0.28
199410  ,-2.41  ,-0.76  ,-2.00   ,2.41   ,1.16  ,-1.29
199411  ,-7.65  ,-3.70  ,-5.76 ,-11.76  ,-5.91  ,-7.65
199412  ,-2.66   ,0.42  ,-2.27  ,-3.13   ,0.60  ,-1.50
199501  ,-6.51  ,-8.61  ,-7.57  ,-9.04  ,-8.09  ,-7.48
199502  ,-1.60  ,-0.73   ,0.10   ,7.57   ,3.94   ,2.31
199503  ,-3.04  ,-2.24  ,-1.58   ,0.19  ,-0.10   ,0.77
199504   ,2.85  ,-0.17   ,0.91   ,0.95   ,2.50   ,2.36
199505  ,-2.65  ,-0.01   ,1.20   ,5.80   ,3.98   ,1.72
199506  ,-3.08  ,-0.11   ,1.03  ,-1.05  ,-1.36  ,-1.69
199507   ,8.99   ,8.94   ,9.31   ,3.67   ,6.08   ,7.37
199508   ,9.03   ,6.22   ,4.91  ,-2.60  ,-0.29   ,1.68
199509   ,0.50   ,1.19   ,2.38   ,0.45   ,1.47   ,2.81
199510  ,-1.74  ,-1.17  ,-0.97  ,-0.02  ,-1.53  ,-1.48
199511   ,0.94   ,2.30   ,0.73   ,0.77   ,1.04   ,1.03
199512   ,0.22   ,1.48   ,0.07   ,3.12   ,3.26   ,3.15
199601  ,10.33   ,6.32   ,7.99  ,11.24   ,7.65   ,8.83
199602   ,7.49   ,1.79   ,3.05   ,1.03   ,1.48   ,1.48
199603   ,0.66  ,-0.38   ,0.13  ,-0.46   ,0.38  ,-1.04
199604   ,3.84   ,3.49   ,2.27   ,2.38   ,1.99   ,2.75
199605   ,7.32   ,2.64   ,2.36  ,-0.30  ,-1.13  ,-0.06
199606  ,-4.28  ,-1.69  ,-0.96  ,-0.53  ,-1.30  ,-1.19
199607  ,-6.69  ,-3.21  ,-2.80  ,-5.58  ,-4.88  ,-4.80
199608   ,5.95   ,4.38   ,4.37   ,4.15   ,4.81   ,4.07
199609   ,3.34   ,3.09   ,2.94   ,1.92   ,1.64   ,2.38
199610   ,6.26   ,3.54   ,6.87   ,1.51   ,1.63   ,1.74
199611  ,13.18   ,6.59   ,6.20  ,10.97   ,6.87   ,4.56
199612   ,0.29  ,-0.08  ,-0.18  ,-0.52   ,0.01   ,0.94
199701  ,-0.47   ,0.12   ,0.15  ,-0.97  ,-1.40  ,-2.85
199702   ,5.95   ,6.92   ,4.89   ,2.57   ,1.35   ,3.04
199703  ,-1.61  ,-0.09  ,-1.06  ,-6.22  ,-2.30  ,-3.22
199704  ,-2.62   ,0.45   ,0.32  ,-1.52   ,0.77   ,0.93
199705   ,5.26   ,2.76   ,4.26   ,6.73   ,4.47   ,5.19
199706  ,-3.10  ,-0.19  ,-1.57  ,-0.06   ,1.89   ,2.81
199707   ,0.83   ,3.82   ,4.15   ,2.12   ,0.02   ,2.30
199708  ,-0.60  ,-1.96  ,-0.90  ,-1.22  ,-6.62  ,-4.63
199709  ,-1.30  ,-1.11   ,0.27  ,-0.89   ,3.28   ,3.02
199710 ,-21.24 ,-17.61 ,-20.69 ,-28.26 ,-21.14 ,-20.39
199711  ,-7.43  ,-5.08  ,-5.84  ,-3.66  ,-3.99  ,-1.81
199712  ,-4.27  ,-6.70  ,-6.26  ,-4.85  ,-1.58  ,-3.42
199801  ,-4.40  ,-8.22  ,-8.27 ,-20.39  ,-8.59  ,-7.52
199802  ,12.42  ,17.44  ,16.71  ,33.32  ,17.05  ,17.41
199803  ,-3.91  ,-0.97  ,-2.80  ,-2.34  ,-0.46  ,-2.38
199804  ,-2.92  ,-4.46  ,-2.15  ,-8.03  ,-5.13  ,-2.05
199805 ,-10.07  ,-8.80 ,-11.47 ,-15.05 ,-11.40 ,-11.93
199806 ,-14.31  ,-8.63 ,-12.94 ,-11.51 ,-11.64  ,-9.49
199807   ,1.48  ,-3.90  ,-1.34  ,-9.53  ,-2.89   ,0.78
199808 ,-16.02 ,-13.88 ,-11.55 ,-16.14 ,-17.15 ,-15.05
199809   ,5.25   ,9.52   ,5.92   ,9.00  ,11.70  ,11.61
199810  ,16.03  ,21.47  ,16.49  ,29.82  ,21.37  ,13.19
199811  ,10.44   ,5.79   ,9.06   ,9.34  ,10.26   ,6.06
199812  ,-4.17  ,-3.72  ,-0.56  ,-4.76  ,-3.11  ,-1.39
199901   ,1.95   ,1.10   ,3.12  ,-6.49   ,0.93   ,3.58
199902   ,1.60  ,-1.19  ,-0.62   ,0.54  ,-0.98  ,-2.48
199903   ,2.49   ,3.18   ,2.84  ,11.96   ,6.37   ,4.07
199904  ,23.01  ,23.20  ,21.95  ,27.36  ,15.78  ,15.14
199905   ,7.97   ,9.73   ,8.00  ,-0.13  ,-3.76  ,-2.77
199906  ,10.18  ,16.54  ,11.76  ,14.00   ,9.82   ,8.46
199907   ,7.00  ,-2.59   ,0.21  ,-5.29   ,1.35  ,-0.14
199908  ,-2.74  ,-3.05  ,-1.62  ,-3.18  ,-2.99  ,-0.55
199909   ,7.32   ,3.07   ,2.09  ,-3.26  ,-3.13  ,-0.09
199910   ,2.37   ,0.20   ,0.93  ,-1.88  ,-0.49   ,0.31
199911  ,11.62   ,2.89   ,3.75   ,3.94   ,4.94   ,6.07
199912  ,12.23   ,8.10   ,9.54   ,8.78   ,4.33   ,9.63
200001  ,20.61   ,4.94   ,2.20  ,-9.58  ,-7.35  ,-5.69
200002  ,10.02   ,4.04   ,1.55  ,-4.24  ,-5.80  ,-0.66
200003   ,9.90  ,-0.46   ,1.98  ,-0.68   ,2.20   ,1.96
200004 ,-22.16 ,-11.32 ,-12.05  ,-5.81  ,-0.48  ,-5.76
200005 ,-13.13  ,-7.12  ,-8.38 ,-10.18  ,-7.34  ,-4.67
200006   ,5.03   ,6.40   ,8.20  ,14.50  ,11.54  ,11.00
200007   ,7.35   ,2.59   ,2.68   ,2.43  ,-0.49  ,-2.34
200008  ,-1.27   ,0.63   ,1.17   ,3.78   ,2.26   ,2.18
200009 ,-12.91  ,-7.68  ,-9.56 ,-10.37  ,-8.43  ,-7.92
200010  ,-9.50  ,-5.74  ,-5.46  ,-5.80  ,-4.83  ,-2.80
200011   ,0.21   ,0.93  ,-0.51  ,-0.81   ,0.25   ,1.84
200012  ,-1.78   ,1.98   ,0.60   ,3.81   ,3.33   ,2.62
200101   ,1.71   ,0.42   ,0.50   ,3.13   ,3.12   ,5.36
200102  ,-4.01  ,-1.22  ,-2.15  ,-0.75  ,-3.10  ,-3.31
200103 ,-15.15 ,-11.41 ,-12.92 ,-16.09 ,-12.57 ,-10.90
200104   ,6.59   ,6.47   ,8.70   ,4.84   ,8.23   ,8.74
200105   ,3.79   ,4.81   ,5.30   ,0.60   ,0.47   ,0.37
200106  ,-2.44   ,1.05   ,1.10   ,1.10   ,3.12   ,3.37
200107  ,-4.58  ,-3.61  ,-2.09  ,-3.52  ,-1.34  ,-2.78
200108  ,-3.17   ,0.20   ,0.68  ,-3.41   ,2.12   ,1.72
200109 ,-16.51 ,-15.86 ,-15.42 ,-15.44 ,-13.17 ,-11.75
200110  ,10.05   ,9.03   ,9.52   ,4.00   ,7.52   ,7.00
200111  ,13.35   ,8.94  ,10.12   ,8.52   ,7.99   ,7.21
200112  ,-0.12   ,2.29   ,3.10   ,5.19   ,1.55   ,1.73
200201   ,5.51   ,7.68   ,8.83   ,3.21   ,5.01   ,2.97
200202  ,-0.14   ,2.68   ,2.53  ,-0.88   ,0.02   ,2.60
200203   ,3.27   ,7.49   ,7.13  ,-0.28   ,4.16   ,5.48
200204   ,0.10   ,0.75   ,1.40   ,2.79   ,0.05   ,0.48
200205   ,5.28   ,4.80   ,5.04   ,1.33   ,3.39   ,5.01
200206  ,-7.28  ,-4.60  ,-5.71  ,-4.13  ,-4.46  ,-3.87
200207  ,-9.08  ,-7.30  ,-8.35  ,-6.53  ,-5.43  ,-7.64
200208   ,0.81   ,2.12   ,1.21  ,-0.37   ,2.10   ,1.90
200209  ,-7.08  ,-7.25  ,-8.64  ,-9.93  ,-5.36  ,-7.61
200210   ,0.23   ,3.73   ,2.47   ,5.17   ,2.46   ,1.72
200211   ,0.70   ,3.33   ,1.01   ,4.70   ,1.02   ,1.43
200212   ,1.57   ,1.00  ,-0.94  ,-3.05   ,0.56   ,1.02
200301   ,4.42   ,3.02   ,4.61   ,2.23   ,2.28   ,5.76
200302  ,-1.23   ,1.91   ,0.22  ,-0.26  ,-0.05  ,-2.06
200303  ,-4.52  ,-2.44  ,-4.47  ,-3.20  ,-0.07  ,-1.03
200304   ,2.14   ,1.70   ,1.76   ,3.89   ,6.34   ,4.80
200305  ,10.86  ,12.24   ,9.99  ,11.05   ,7.61   ,9.49
200306   ,3.78   ,6.64   ,3.19   ,4.99   ,5.64   ,5.87
200307  ,10.36  ,12.61  ,10.68   ,7.21   ,2.95   ,2.16
200308  ,16.89   ,7.83   ,7.17   ,7.17   ,5.92   ,3.62
200309  ,13.28   ,9.32  ,11.78   ,6.79   ,7.08   ,6.36
200310   ,9.93   ,6.53   ,6.96   ,5.47   ,7.02   ,6.86
200311   ,0.85   ,0.67   ,0.30  ,-1.46   ,0.50   ,1.62
200312   ,5.75   ,3.04   ,4.18   ,4.68   ,6.44   ,5.33
200401   ,8.77   ,5.46   ,5.17   ,9.05   ,2.88   ,2.40
200402   ,4.95   ,4.54   ,4.54   ,1.77   ,3.19   ,3.99
200403  ,-3.32  ,-3.00  ,-3.25  ,-1.23   ,0.16   ,0.85
200404  ,-9.12  ,-6.21  ,-6.54  ,-5.64  ,-5.24  ,-4.36
200405  ,-3.95  ,-2.02  ,-2.68   ,0.46   ,0.28   ,1.50
200406  ,-3.25  ,-0.26  ,-2.08   ,0.18   ,0.76   ,1.21
200407   ,3.95   ,1.68   ,2.93   ,2.54   ,1.88   ,1.95
200408  ,-0.52   ,0.89   ,0.63   ,2.60   ,2.76   ,2.28
200409   ,5.81   ,4.32   ,5.76   ,4.55   ,6.26   ,6.50
200410   ,5.20   ,2.16   ,3.84   ,3.14   ,4.32   ,5.71
200411  ,13.77   ,6.18   ,5.85  ,10.63   ,6.56   ,4.83
200412   ,1.87   ,1.16   ,2.02   ,2.41   ,3.01   ,3.63
200501   ,1.88   ,3.40   ,1.80   ,1.23   ,0.97   ,0.80
200502   ,1.66   ,1.63   ,0.34   ,3.10   ,3.27   ,2.99
200503  ,-2.16  ,-3.29  ,-3.42  ,-2.46  ,-3.22  ,-1.41
200504  ,-3.12  ,-1.94  ,-3.56   ,1.60  ,-1.64  ,-2.35
200505  ,-3.63  ,-2.29  ,-3.77  ,-1.45   ,0.72   ,0.64
200506   ,0.01   ,1.27   ,1.35   ,3.45   ,4.82   ,5.95
200507   ,4.90   ,1.34   ,3.14   ,6.36   ,2.71   ,2.88
200508   ,2.98   ,0.00   ,0.93   ,0.26   ,0.72   ,0.90
200509   ,7.23   ,2.96   ,3.46   ,2.26   ,2.81   ,4.88
200510  ,-3.69  ,-3.21  ,-3.51  ,-5.89  ,-6.06  ,-5.06
200511   ,2.13   ,1.19   ,0.71   ,4.49   ,3.71   ,3.17
200512   ,2.03   ,1.77   ,1.20   ,1.19   ,2.27   ,2.21
200601   ,7.78   ,6.56   ,6.09   ,6.55   ,5.36   ,5.13
200602   ,2.57   ,1.72   ,0.52   ,3.05   ,0.63   ,0.49
200603   ,6.16   ,3.24   ,2.44   ,5.60   ,2.37   ,1.52
200604  ,11.18   ,6.67   ,5.26   ,4.23   ,5.53   ,5.50
200605  ,-3.96  ,-6.06  ,-5.29  ,-5.88  ,-5.41  ,-4.59
200606  ,-4.57  ,-1.19  ,-1.84   ,0.75   ,0.64  ,-1.34
200607   ,5.98   ,3.13   ,4.44   ,1.33   ,1.29   ,1.57
200608   ,2.07   ,3.21   ,2.53   ,3.11   ,3.50   ,1.92
200609   ,1.15   ,1.78   ,1.63   ,0.96   ,1.83   ,1.82
200610   ,9.86   ,6.58   ,8.89   ,4.23   ,7.29   ,6.79
200611  ,10.88   ,5.33   ,7.66   ,6.33   ,5.27   ,5.45
200612   ,5.38   ,4.16   ,3.77   ,4.88   ,3.14   ,3.69
200701   ,7.70   ,8.81   ,6.31   ,4.53   ,2.39   ,2.03
200702   ,5.20   ,4.23   ,3.85   ,2.13   ,1.92   ,2.12
200703   ,9.04   ,5.04   ,5.54   ,4.06   ,5.66   ,4.18
200704  ,13.49  ,10.85   ,9.06   ,4.81   ,5.59   ,5.77
200705  ,12.83   ,9.61   ,6.41   ,3.87   ,2.98   ,3.20
200706   ,9.52  ,11.52   ,7.12   ,1.93   ,3.08   ,4.16
200707   ,8.51   ,8.28   ,3.89   ,2.87   ,2.54   ,0.01
200708 ,-15.20 ,-11.05 ,-10.85  ,-8.88  ,-5.70  ,-4.42
200709  ,11.80   ,7.92   ,9.75  ,11.12   ,9.69  ,13.67
200710   ,9.98   ,5.19   ,5.62   ,8.11   ,6.83   ,8.64
200711  ,-5.93  ,-6.41  ,-7.40  ,-6.84  ,-6.65  ,-7.08
200712  ,-3.28   ,0.11  ,-0.52  ,-2.39   ,0.71  ,-1.81
200801 ,-14.51 ,-12.63 ,-11.38 ,-14.52 ,-11.31 ,-11.86
200802   ,4.47   ,4.61   ,3.46   ,5.88   ,4.98   ,5.04
200803 ,-10.91  ,-8.00  ,-8.29  ,-7.50  ,-5.94  ,-4.68
200804   ,4.93   ,4.94   ,3.83   ,8.00   ,6.52   ,6.63
200805  ,11.46   ,2.42   ,0.82   ,3.24   ,2.43   ,2.52
200806  ,-9.37  ,-6.63  ,-9.08 ,-11.39  ,-9.61  ,-9.91
200807  ,-7.78  ,-4.08  ,-4.03  ,-6.94  ,-3.84  ,-4.57
200808 ,-14.15  ,-9.32  ,-7.90  ,-9.65  ,-7.76  ,-5.46
200809 ,-20.17 ,-15.78 ,-14.45 ,-24.10 ,-17.91 ,-15.17
200810 ,-33.23 ,-28.16 ,-28.92 ,-32.89 ,-28.30 ,-31.98
200811  ,-7.51  ,-4.48  ,-7.32  ,-6.87  ,-6.25 ,-11.01
200812  ,12.49   ,9.48   ,6.96  ,14.18  ,11.33  ,10.77
200901  ,-5.61  ,-6.47  ,-9.00  ,-2.78  ,-7.16  ,-9.69
200902   ,0.24  ,-2.65  ,-3.02  ,-6.97  ,-7.25  ,-3.43
200903  ,14.21   ,6.06   ,9.91  ,15.28  ,12.40  ,16.60
200904  ,22.17  ,15.22  ,16.75  ,24.39  ,17.82  ,19.14
200905  ,32.82  ,30.56  ,29.22  ,30.64  ,23.90  ,18.24
200906   ,2.38   ,2.19   ,2.02   ,1.02   ,1.47   ,4.21
200907  ,15.52  ,13.29  ,15.33  ,13.18  ,12.79  ,12.82
200908   ,8.99   ,8.76  ,12.20  ,-1.20   ,3.49   ,5.09
200909  ,15.15   ,8.98  ,11.29   ,8.05   ,7.51   ,8.44
200910   ,5.99   ,2.50   ,3.96   ,2.94   ,0.95   ,1.70
200911   ,5.11   ,3.86   ,2.77   ,4.08   ,1.12   ,3.55
200912  ,-1.18   ,3.34   ,3.63   ,3.17   ,3.18   ,3.68
201001   ,0.67  ,-0.68  ,-0.75  ,-8.12  ,-4.08  ,-4.92
201002  ,-0.94   ,0.79   ,0.52   ,1.65   ,1.45   ,2.22
201003   ,7.14   ,6.29   ,6.28   ,8.56   ,7.94   ,8.73
201004   ,5.70   ,4.90   ,5.44   ,1.87   ,3.49   ,2.16
201005 ,-17.43 ,-12.20 ,-14.54 ,-11.17 ,-10.87 ,-12.98
201006  ,-6.13   ,0.12  ,-1.39  ,-0.99  ,-0.22  ,-0.62
201007  ,13.83   ,7.44  ,10.72   ,9.50   ,9.68   ,9.05
201008  ,-0.43  ,-0.48  ,-1.01  ,-0.35   ,0.40  ,-0.21
201009  ,19.02  ,12.53  ,14.67  ,15.23  ,12.92  ,12.47
201010   ,9.85   ,4.20   ,4.73   ,4.84   ,3.33   ,4.46
201011   ,1.00  ,-0.58  ,-2.02   ,0.27  ,-1.31  ,-0.95
201012  ,12.87   ,6.42   ,9.28   ,6.85   ,7.16   ,7.99
201101   ,0.69   ,0.66   ,0.19  ,-1.60  ,-0.76  ,-1.82
201102   ,2.00  ,-1.31  ,-0.40  ,-1.64  ,-1.54   ,0.09
201103   ,0.63   ,0.34   ,1.07   ,0.13   ,2.73   ,2.93
201104   ,4.12   ,5.04   ,4.49   ,3.23   ,4.76   ,4.87
201105  ,-6.73  ,-3.93  ,-4.10  ,-2.28  ,-1.94  ,-2.18
201106  ,-9.12  ,-2.41  ,-2.46  ,-5.61  ,-2.50  ,-3.11
201107   ,7.59   ,2.23   ,2.96   ,2.05   ,1.56   ,0.52
201108  ,-9.45  ,-9.66  ,-7.94 ,-10.47  ,-6.92  ,-6.28
201109 ,-16.34 ,-13.28 ,-13.86 ,-19.47 ,-16.24 ,-17.53
201110  ,12.03  ,11.64  ,11.21  ,14.30  ,15.94  ,15.24
201111  ,-6.23  ,-3.67  ,-5.10  ,-6.72  ,-7.14  ,-6.03
201112  ,-2.88  ,-0.40  ,-2.07  ,-1.83  ,-1.83  ,-1.39
201201   ,9.12   ,7.60   ,8.77  ,11.72  ,10.68   ,9.93
201202   ,9.12   ,9.37   ,6.90   ,8.43   ,6.51   ,9.13
201203  ,-2.99  ,-1.47  ,-1.32  ,-5.97  ,-0.87  ,-1.42
201204  ,-1.02   ,0.33   ,1.33   ,0.38   ,0.27   ,0.17
201205 ,-13.74  ,-8.67  ,-9.65 ,-12.94 ,-11.87 ,-11.31
201206  ,-2.63   ,2.52   ,1.28   ,0.22   ,2.17   ,2.37
201207   ,2.43   ,2.22   ,3.34   ,1.97   ,4.50   ,2.49
201208   ,1.85   ,2.19   ,0.78   ,2.92   ,0.26   ,2.51
201209   ,4.99   ,5.58   ,3.57   ,6.28   ,3.99   ,4.70
201210   ,2.44   ,1.80   ,2.34   ,1.86   ,3.16   ,2.45
201211  ,-1.34   ,0.54   ,0.24   ,3.25   ,1.19   ,1.34
201212   ,2.36   ,4.66   ,3.65   ,3.53   ,2.29   ,3.80
201301   ,7.28   ,8.78   ,8.31   ,5.46   ,5.20   ,6.25
201302  ,-0.99   ,2.18   ,2.32   ,0.05   ,1.23   ,1.29
201303  ,-2.28  ,-0.44  ,-0.90  ,-0.41   ,0.16   ,0.12
201304  ,-6.62  ,-0.58  ,-2.54  ,-1.22   ,0.13  ,-0.50
201305  ,-7.28  ,-2.66  ,-4.28  ,-3.43  ,-5.82  ,-6.40
201306 ,-10.66  ,-4.67  ,-7.30  ,-8.58  ,-5.35  ,-8.52
201307  ,10.01   ,5.46   ,7.30   ,1.55   ,2.50   ,3.00
201308   ,4.22   ,1.54   ,3.37   ,0.65  ,-0.08   ,0.93
201309   ,6.84   ,8.10   ,9.03   ,7.42   ,7.46   ,6.90
201310   ,3.81   ,3.02   ,4.05   ,0.76   ,3.02   ,3.38
201311  ,-1.69  ,-0.57  ,-3.01  ,-1.81  ,-1.63  ,-4.06
201312   ,0.20  ,-0.25   ,0.31  ,-0.75  ,-0.19   ,0.86
201401   ,1.56  ,-0.09   ,0.41  ,-4.80  ,-3.79  ,-4.67
201402   ,3.99   ,3.47   ,3.24   ,4.10   ,5.35   ,5.85
201403   ,2.24   ,3.11   ,2.75   ,1.51   ,2.60   ,2.28
201404  ,-3.04  ,-0.28  ,-1.23   ,1.36   ,1.70   ,1.17
201405   ,0.52   ,1.00   ,0.29   ,2.16   ,0.47   ,1.37
201406   ,1.69   ,0.97   ,1.43   ,1.25   ,0.81   ,0.14
201407  ,10.29   ,5.22   ,4.02   ,3.30   ,1.92   ,2.38
201408   ,2.50   ,1.87   ,2.13   ,0.59   ,0.10   ,0.91
201409  ,-6.52  ,-4.19  ,-5.89  ,-8.37  ,-5.66  ,-8.61
201410  ,-1.80  ,-0.56  ,-1.71   ,1.20   ,1.57   ,2.96
