This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.
19991206   1585   1437   1647    270    440    455
19991207   1585   1437   1645    270    440    455
19991208   1584   1437   1644    270    440    454
19991209   1582   1437   1641    270    440    454
19991210   1581   1437   1641    270    440    454
19991213   1579   1437   1641    269    440    454
19991214   1578   1437   1640    269    440    454
19991215   1578   1435   1639    269    440    454
19991216   1577   1434   1639    269    440    454
19991217   1576   1434   1639    269    440    454
19991220   1575   1433   1637    269    440    454
19991221   1574   1432   1634    269    439    454
19991222   1572   1430   1631    269    439    454
19991223   1569   1428   1629    269    439    454
19991227   1568   1428   1628    269    439    454
19991228   1567   1427   1628    269    439    454
19991229   1567   1427   1628    269    439    454
19991230   1566   1426   1628    269    439    454
19991231   1566   1424   1626    269    439    454
20000103   1566   1423   1626    268    439    454
20000104   1566   1423   1625    268    439    454
20000105   1565   1422   1624    268    439    454
20000106   1564   1422   1624    268    439    453
20000107   1561   1421   1624    268    439    453
20000110   1559   1420   1623    268    439    452
20000111   1558   1420   1623    268    439    452
20000112   1557   1420   1622    268    438    451
20000113   1556   1420   1622    268    438    450
20000114   1556   1420   1620    268    438    450
20000118   1554   1420   1619    268    438    449
20000119   1554   1420   1617    268    438    449
20000120   1553   1419   1616    268    438    449
20000121   1550   1419   1616    268    438    449
20000124   1550   1419   1613    268    438    449
20000125   1550   1419   1612    268    438    449
20000126   1550   1419   1612    268    438    449
20000127   1550   1419   1612    268    438    449
20000128   1547   1418   1609    268    438    449
20000131   1545   1417   1607    267    438    449
20000201   1541   1415   1607    267    438    449
20000202   1539   1411   1603    267    436    449
20000203   1539   1410   1602    267    436    449
20000204   1539   1409   1602    267    436    449
20000207   1539   1406   1601    267    435    448
20000208   1539   1405   1601    267    435    448
20000209   1538   1404   1598    267    435    448
20000210   1538   1404   1597    267    435    448
20000211   1538   1402   1596    267    435    448
20000214   1537   1401   1596    267    435    448
20000215   1537   1400   1596    267    434    448
20000216   1534   1399   1596    267    434    448
20000217   1534   1399   1596    267    434    448
20000218   1533   1398   1595    267    434    448
20000222   1533   1398   1592    267    434    448
20000223   1531   1398   1591    267    434    448
20000224   1530   1397   1591    267    434    448
20000225   1530   1397   1591    267    434    448
20000228   1529   1397   1589    267    433    448
20000229   1529   1396   1589    267    433    448
20000301   1529   1394   1589    267    433    447
20000302   1528   1393   1587    267    433    447
20000303   1528   1391   1586    267    433    446
20000306   1528   1391   1585    267    433    446
20000307   1526   1391   1584    267    433    446
20000308   1525   1389   1580    267    433    446
20000309   1525   1389   1580    267    433    446
20000310   1524   1389   1580    267    433    446
20000313   1523   1387   1577    267    433    446
20000314   1520   1387   1577    267    433    446
20000315   1520   1387   1577    267    432    446
20000316   1518   1386   1577    267    432    446
20000317   1516   1383   1577    267    432    445
20000320   1516   1383   1577    267    432    445
20000321   1516   1380   1575    267    432    445
20000322   1515   1379   1575    267    432    445
20000323   1514   1377   1575    266    432    445
20000324   1513   1375   1575    266    432    445
20000327   1513   1373   1575    266    432    444
20000328   1513   1372   1575    266    432    444
20000329   1513   1371   1573    266    432    444
20000330   1510   1370   1570    266    432    444
20000331   1510   1369   1570    266    432    444
20000403   1506   1367   1569    265    432    444
20000404   1505   1366   1566    265    432    443
20000405   1505   1366   1565    265    432    443
20000406   1504   1365   1565    265    432    443
20000407   1504   1365   1565    265    432    443
20000410   1503   1365   1563    265    431    443
20000411   1501   1365   1563    265    431    443
20000412   1501   1363   1563    265    431    443
20000413   1499   1362   1562    265    431    442
20000414   1499   1362   1560    265    431    442
20000417   1498   1361   1559    265    431    442
20000418   1498   1360   1558    264    431    442
20000419   1496   1360   1557    264    431    442
20000420   1495   1359   1554    264    431    442
20000424   1495   1359   1553    263    431    442
20000425   1495   1357   1553    263    431    442
20000426   1495   1356   1552    263    431    442
20000427   1495   1356   1551    262    431    442
20000428   1493   1356   1551    262    431    442
20000501   1492   1356   1549    262    431    442
20000502   1491   1355   1548    262    431    442
20000503   1490   1355   1546    262    431    442
20000504   1490   1354   1543    261    430    442
20000505   1489   1354   1543    261    430    442
20000508   1489   1354   1543    261    430    442
20000509   1487   1353   1543    261    430    442
20000510   1487   1352   1543    261    430    442
20000511   1484   1352   1542    261    430    442
20000512   1482   1351   1541    261    430    442
20000515   1481   1351   1539    261    430    442
20000516   1481   1351   1538    261    430    442
20000517   1480   1349   1538    261    430    442
20000518   1480   1347   1538    261    430    442
20000519   1479   1347   1537    261    430    442
20000522   1479   1346   1536    261    430    442
20000523   1479   1345   1536    261    430    442
20000524   1479   1345   1536    261    430    442
20000525   1479   1345   1536    261    430    441
20000526   1476   1345   1536    261    430    441
20000530   1476   1345   1536    261    430    441
20000531   1475   1344   1534    261    430    441
20000601   1473   1343   1533    261    429    440
20000602   1472   1343   1531    261    429    440
20000605   1471   1341   1530    261    429    440
20000606   1471   1340   1530    261    429    440
20000607   1470   1340   1528    261    429    440
20000608   1468   1340   1527    261    429    440
20000609   1468   1339   1527    261    429    439
20000612   1468   1338   1523    261    429    438
20000613   1468   1338   1523    261    429    437
20000614   1468   1338   1522    261    429    437
20000615   1468   1335   1520    261    429    437
20000616   1467   1335   1518    260    429    437
20000619   1466   1332   1516    260    429    436
20000620   1466   1330   1514    260    427    436
20000621   1466   1330   1513    259    427    436
20000622   1466   1329   1511    259    427    436
20000623   1466   1329   1511    259    427    436
20000626   1465   1328   1509    259    427    436
20000627   1465   1328   1509    259    427    436
20000628   1464   1327   1509    259    426    436
20000629   1462   1326   1508    259    426    436
20000630   1460   1325   1508    259    426    436
20000703   1566   1460   1752    279    434    644
20000705   1566   1460   1752    279    433    644
20000706   1565   1460   1752    279    432    642
20000707   1565   1459   1751    279    431    642
20000710   1564   1458   1750    279    431    642
20000711   1562   1457   1750    278    431    642
20000712   1561   1457   1749    278    431    642
20000713   1560   1457   1749    278    431    641
20000714   1558   1456   1749    278    431    641
20000717   1557   1456   1747    277    430    641
20000718   1555   1455   1747    277    430    641
20000719   1555   1454   1747    277    430    641
20000720   1554   1453   1747    277    430    641
20000721   1554   1453   1746    277    430    641
20000724   1554   1453   1745    276    430    641
20000725   1554   1453   1744    276    430    641
20000726   1554   1453   1743    276    430    641
20000727   1553   1452   1742    276    430    641
20000728   1553   1449   1742    276    429    641
20000731   1552   1448   1740    276    428    640
20000801   1551   1447   1740    276    428    640
20000802   1549   1445   1739    276    428    638
20000803   1549   1445   1739    275    428    638
20000804   1547   1445   1738    275    428    638
20000807   1547   1444   1738    275    427    638
20000808   1547   1444   1737    275    427    638
20000809   1546   1443   1737    275    427    638
20000810   1545   1443   1737    275    427    638
20000811   1544   1442   1736    275    427    638
20000814   1542   1441   1734    275    427    638
20000815   1539   1440   1734    275    427    638
20000816   1537   1440   1734    275    427    637
20000817   1537   1440   1734    275    427    637
20000818   1537   1440   1733    275    427    637
20000821   1537   1440   1733    275    426    637
20000822   1537   1440   1733    275    426    637
20000823   1536   1440   1733    275    426    637
20000824   1536   1440   1730    275    425    637
20000825   1535   1438   1729    275    424    636
20000828   1535   1438   1728    275    424    636
20000829   1533   1437   1726    275    424    636
20000830   1533   1436   1725    275    424    635
20000831   1533   1435   1724    275    424    634
20000901   1530   1432   1720    274    424    633
20000905   1528   1431   1720    273    423    633
20000906   1528   1431   1719    273    423    633
20000907   1524   1428   1718    273    423    633
20000908   1523   1428   1718    273    423    633
20000911   1518   1427   1717    273    423    632
20000912   1518   1426   1716    273    423    632
20000913   1518   1426   1714    273    423    630
20000914   1517   1425   1712    273    423    629
20000915   1517   1424   1712    271    423    629
20000918   1516   1424   1712    271    422    629
20000919   1516   1424   1711    271    422    629
20000920   1516   1424   1710    271    421    629
20000921   1515   1422   1709    271    421    629
20000922   1514   1422   1709    271    421    629
20000925   1510   1422   1709    271    421    629
20000926   1509   1422   1709    271    421    629
20000927   1507   1422   1709    271    420    629
20000928   1507   1422   1708    271    420    629
20000929   1506   1421   1708    271    420    629
20001002   1502   1419   1703    271    420    629
20001003   1499   1416   1702    271    420    629
20001004   1498   1415   1701    271    420    628
20001005   1497   1415   1699    270    420    628
20001006   1496   1415   1699    269    420    627
20001009   1495   1414   1698    268    420    627
20001010   1494   1414   1698    268    420    627
20001011   1493   1413   1696    268    420    627
20001012   1491   1412   1695    268    420    627
20001013   1489   1411   1695    268    420    626
20001016   1488   1411   1695    268    420    626
20001017   1488   1408   1695    268    420    626
20001018   1487   1408   1693    266    420    626
20001019   1484   1408   1692    266    420    626
20001020   1484   1406   1691    266    420    626
20001023   1482   1406   1691    265    420    626
20001024   1480   1404   1689    265    420    626
20001025   1479   1404   1688    265    420    626
20001026   1477   1402   1688    265    419    625
20001027   1477   1401   1688    265    419    625
20001030   1475   1401   1686    265    419    624
20001031   1474   1399   1685    265    419    624
20001101   1471   1397   1683    265    419    624
20001102   1470   1396   1683    265    418    624
20001103   1470   1396   1683    265    418    623
20001106   1469   1395   1683    265    417    623
20001107   1468   1393   1683    265    417    623
20001108   1468   1393   1682    265    417    623
20001109   1467   1391   1682    265    417    622
20001110   1466   1388   1679    265    417    622
20001113   1466   1387   1678    265    417    622
20001114   1464   1384   1677    265    417    621
20001115   1463   1383   1677    265    417    620
20001116   1462   1382   1675    265    417    620
20001117   1459   1381   1673    265    416    620
20001120   1458   1380   1671    265    416    619
20001121   1455   1380   1671    265    416    619
20001122   1452   1379   1670    265    416    618
20001124   1452   1378   1669    265    416    618
20001127   1450   1378   1668    265    416    618
20001128   1449   1378   1668    264    416    618
20001129   1447   1378   1667    264    416    618
20001130   1443   1378   1665    264    416    618
20001201   1441   1377   1662    264    415    618
20001204   1438   1375   1660    264    414    618
20001205   1437   1375   1660    264    414    618
20001206   1435   1375   1660    264    414    618
20001207   1434   1375   1659    264    414    617
20001208   1431   1375   1657    264    414    617
20001211   1431   1371   1656    264    414    617
20001212   1429   1371   1656    263    412    617
20001213   1428   1371   1656    263    412    617
20001214   1424   1370   1654    263    411    617
20001215   1423   1369   1651    263    411    617
20001218   1422   1367   1650    263    411    617
20001219   1420   1367   1648    263    411    617
20001220   1419   1366   1648    263    411    617
20001221   1419   1365   1645    263    411    617
20001222   1417   1365   1645    263    411    617
20001226   1415   1363   1644    263    411    617
20001227   1414   1363   1644    263    411    617
20001228   1413   1362   1644    263    411    617
20001229   1411   1359   1642    263    411    617
20010102   1406   1356   1638    262    411    617
20010103   1406   1355   1638    262    411    616
20010104   1405   1353   1638    262    411    616
20010105   1401   1353   1638    262    411    616
20010108   1400   1353   1638    262    411    616
20010109   1397   1351   1638    261    411    616
20010110   1395   1350   1637    261    411    616
20010111   1393   1349   1637    261    411    616
20010112   1390   1348   1634    261    411    615
20010116   1390   1346   1632    261    411    615
20010117   1389   1343   1631    261    411    614
20010118   1389   1343   1631    261    411    614
20010119   1389   1342   1628    261    411    614
20010122   1389   1338   1626    261    411    614
20010123   1388   1338   1624    261    411    614
20010124   1386   1337   1624    261    411    614
20010125   1386   1337   1623    261    411    614
20010126   1386   1334   1622    261    411    614
20010129   1383   1334   1620    261    411    614
20010130   1382   1332   1620    261    411    613
20010131   1382   1332   1619    261    411    613
20010201   1382   1331   1615    261    411    612
20010202   1381   1330   1613    261    411    612
20010205   1380   1330   1612    261    411    612
20010206   1379   1330   1612    261    411    612
20010207   1378   1330   1611    261    410    612
20010208   1377   1329   1611    261    410    612
20010209   1377   1328   1611    261    410    612
20010212   1376   1327   1610    261    410    611
20010213   1372   1326   1610    261    410    611
20010214   1371   1325   1607    261    410    610
20010215   1368   1325   1606    261    410    609
20010216   1368   1325   1605    261    410    609
20010220   1368   1323   1605    261    409    609
20010221   1367   1323   1605    261    409    609
20010222   1367   1322   1602    261    409    608
20010223   1367   1321   1602    261    409    608
20010226   1366   1321   1601    261    409    608
20010227   1365   1320   1599    261    409    607
20010228   1365   1320   1599    261    408    607
20010301   1362   1317   1596    261    407    607
20010302   1362   1316   1596    261    407    607
20010305   1362   1315   1596    261    407    607
20010306   1360   1314   1594    261    407    607
20010307   1360   1314   1593    261    407    607
20010308   1359   1313   1593    261    407    607
20010309   1359   1313   1592    261    407    607
20010312   1359   1312   1591    261    406    607
20010313   1359   1312   1591    261    406    607
20010314   1358   1312   1588    261    406    606
20010315   1356   1310   1588    261    406    606
20010316   1355   1310   1587    261    406    606
20010319   1354   1310   1586    261    406    606
20010320   1352   1310   1584    261    406    606
20010321   1352   1310   1583    261    406    605
20010322   1351   1310   1582    261    406    605
20010323   1349   1308   1582    261    406    605
20010326   1348   1307   1581    261    406    605
20010327   1348   1307   1580    259    406    605
20010328   1347   1306   1579    259    405    605
20010329   1347   1304   1578    259    405    605
20010330   1347   1304   1577    259    405    605
20010402   1347   1299   1573    259    405    604
20010403   1345   1298   1572    259    404    603
20010404   1344   1298   1571    259    404    602
20010405   1341   1297   1569    259    404    602
20010406   1339   1297   1568    259    404    602
20010409   1339   1297   1567    259    404    602
20010410   1339   1295   1565    259    404    602
20010411   1337   1293   1563    259    404    602
20010412   1336   1293   1562    259    404    601
20010416   1335   1292   1560    259    404    600
20010417   1334   1291   1559    259    404    600
20010418   1333   1290   1557    259    404    599
20010419   1330   1290   1555    259    404    599
20010420   1328   1290   1553    259    404    599
20010423   1326   1290   1550    259    404    599
20010424   1326   1290   1548    259    404    599
20010425   1322   1290   1548    259    404    599
20010426   1321   1290   1547    259    404    599
20010427   1320   1290   1546    259    404    599
20010430   1319   1290   1541    259    404    599
20010501   1318   1287   1536    259    404    599
20010502   1315   1287   1536    259    404    598
20010503   1315   1287   1536    259    404    598
20010504   1315   1283   1535    259    404    598
20010507   1315   1283   1534    259    404    598
20010508   1314   1283   1533    259    404    598
20010509   1313   1279   1533    259    404    598
20010510   1313   1278   1532    259    404    598
20010511   1313   1278   1531    259    404    597
20010514   1311   1278   1530    259    404    597
20010515   1309   1276   1529    258    404    597
20010516   1306   1275   1528    258    404    597
20010517   1305   1275   1527    258    404    597
20010518   1302   1275   1527    258    404    597
20010521   1301   1274   1526    258    404    597
20010522   1299   1272   1523    258    404    597
20010523   1298   1272   1522    258    404    597
20010524   1297   1272   1521    258    404    597
20010525   1293   1271   1520    258    404    597
20010529   1291   1270   1519    258    404    597
20010530   1289   1270   1519    258    404    596
20010531   1287   1270   1517    258    402    595
20010601   1286   1268   1516    257    402    594
20010604   1285   1267   1516    257    402    593
20010605   1285   1267   1516    257    402    593
20010606   1284   1267   1514    257    401    593
20010607   1284   1266   1512    257    401    593
20010608   1281   1265   1510    257    401    593
20010611   1281   1264   1509    257    401    593
20010612   1281   1263   1509    257    401    592
20010613   1279   1262   1509    257    401    592
20010614   1278   1261   1509    257    401    592
20010615   1278   1261   1508    257    401    592
20010618   1277   1261   1508    257    401    592
20010619   1275   1261   1507    257    401    592
20010620   1273   1259   1506    257    401    590
20010621   1273   1259   1504    256    401    589
20010622   1272   1257   1504    256    401    589
20010625   1272   1257   1504    256    399    589
20010626   1272   1257   1504    256    399    589
20010627   1268   1257   1504    256    399    588
20010628   1267   1257   1501    256    399    588
20010629   1265   1256   1497    256    399    587
20010702   1401   1405   1870    193    366    501
20010703   1400   1404   1865    193    366    501
20010705   1400   1404   1865    193    366    501
20010706   1398   1404   1865    193    366    501
20010709   1397   1404   1864    193    366    501
20010710   1397   1404   1863    193    366    501
20010711   1396   1403   1863    193    366    501
20010712   1396   1403   1863    193    366    501
20010713   1393   1402   1863    193    365    501
20010716   1393   1402   1862    193    365    501
20010717   1392   1402   1860    193    365    501
20010718   1390   1402   1858    193    365    501
20010719   1386   1402   1856    193    365    501
20010720   1385   1402   1853    193    365    501
20010723   1385   1400   1851    193    365    501
20010724   1384   1400   1851    193    365    501
20010725   1382   1400   1851    192    365    501
20010726   1381   1400   1850    192    365    501
20010727   1380   1400   1849    192    365    501
20010730   1380   1398   1847    192    365    501
20010731   1380   1398   1847    192    365    501
20010801   1376   1393   1845    192    363    501
20010802   1375   1392   1843    192    362    501
20010803   1374   1392   1842    192    360    500
20010806   1373   1392   1841    192    360    500
20010807   1372   1392   1840    192    360    500
20010808   1371   1391   1839    192    360    500
20010809   1371   1390   1837    192    360    500
20010810   1368   1390   1836    192    360    500
20010813   1365   1390   1835    192    360    500
20010814   1362   1388   1833    192    360    500
20010815   1358   1387   1830    192    360    500
20010816   1353   1385   1829    192    360    500
20010817   1351   1385   1828    192    360    500
20010820   1348   1384   1826    192    360    500
20010821   1348   1384   1825    192    360    500
20010822   1345   1384   1824    192    360    500
20010823   1343   1384   1823    192    360    500
20010824   1342   1382   1822    192    360    500
20010827   1341   1382   1822    192    360    500
20010828   1340   1382   1820    192    360    500
20010829   1339   1381   1820    192    359    499
20010830   1338   1380   1820    191    359    499
20010831   1338   1380   1819    191    359    499
20010904   1336   1378   1817    191    358    499
20010905   1336   1378   1817    191    358    499
20010906   1333   1378   1817    191    358    499
20010907   1332   1377   1817    191    358    499
20010910   1331   1375   1817    191    358    499
20010917   1329   1375   1815    191    358    498
20010918   1329   1375   1812    191    358    498
20010919   1327   1375   1812    191    358    498
20010920   1327   1375   1811    191    358    498
20010921   1327   1373   1811    191    358    498
20010924   1324   1371   1811    191    358    498
20010925   1324   1370   1811    191    358    498
20010926   1322   1367   1810    191    358    497
20010927   1320   1366   1810    191    358    497
20010928   1320   1365   1809    191    358    497
20011001   1317   1361   1808    191    358    496
20011002   1315   1361   1808    191    358    495
20011003   1315   1361   1807    191    358    495
20011004   1315   1361   1807    191    358    495
20011005   1315   1361   1807    191    358    495
20011008   1315   1361   1807    191    358    495
20011009   1314   1358   1807    191    358    495
20011010   1312   1357   1807    191    357    495
20011011   1311   1357   1806    191    357    495
20011012   1310   1357   1806    191    357    495
20011015   1309   1356   1806    191    357    495
20011016   1307   1355   1806    191    357    495
20011017   1307   1355   1806    191    357    495
20011018   1306   1355   1804    191    357    495
20011019   1304   1355   1804    191    357    495
20011022   1303   1354   1804    191    357    495
20011023   1303   1354   1802    191    357    495
20011024   1303   1353   1801    191    357    495
20011025   1303   1352   1800    191    356    495
20011026   1302   1352   1800    191    356    495
20011029   1302   1352   1799    191    356    495
20011030   1302   1352   1799    191    356    495
20011031   1300   1352   1799    191    356    495
20011101   1296   1349   1797    191    356    494
20011102   1296   1349   1796    191    356    494
20011105   1296   1348   1795    191    356    494
20011106   1295   1348   1795    191    356    494
20011107   1293   1348   1793    190    356    494
20011108   1292   1348   1791    190    356    494
20011109   1291   1347   1791    189    356    494
20011112   1290   1345   1789    189    356    494
20011113   1289   1344   1788    189    356    494
20011114   1288   1343   1788    189    356    494
20011115   1284   1340   1787    189    356    494
20011116   1283   1339   1786    189    356    494
20011119   1281   1338   1782    189    356    494
20011120   1280   1336   1780    189    356    494
20011121   1278   1335   1779    189    356    494
20011123   1278   1335   1779    189    356    493
20011126   1278   1332   1779    189    356    493
20011127   1277   1332   1777    189    356    492
20011128   1277   1331   1776    189    356    492
20011129   1276   1330   1775    189    356    492
20011130   1276   1330   1774    189    356    492
20011203   1271   1328   1773    189    356    492
20011204   1270   1328   1771    189    356    492
20011205   1269   1326   1771    189    356    492
20011206   1269   1326   1769    189    356    492
20011207   1268   1326   1769    189    356    491
20011210   1267   1326   1768    189    356    491
20011211   1267   1325   1768    189    356    491
20011212   1266   1324   1768    189    356    491
20011213   1265   1323   1766    188    355    491
20011214   1265   1323   1766    188    355    491
20011217   1265   1323   1765    187    355    491
20011218   1264   1322   1765    187    355    491
20011219   1263   1321   1764    187    355    491
20011220   1263   1320   1763    187    354    491
20011221   1263   1320   1762    187    354    491
20011224   1263   1318   1760    187    353    491
20011226   1263   1318   1759    187    353    491
20011227   1263   1317   1759    187    353    491
20011228   1263   1317   1758    187    353    491
20011231   1262   1316   1756    187    353    491
20020102   1256   1313   1756    187    353    490
20020103   1256   1312   1755    187    353    490
20020104   1255   1311   1755    187    353    490
20020107   1254   1310   1754    187    352    490
20020108   1253   1310   1753    187    352    490
20020109   1253   1310   1752    187    352    490
20020110   1253   1310   1751    187    352    490
20020111   1253   1310   1749    187    352    490
20020114   1253   1309   1746    187    352    489
20020115   1252   1309   1745    187    352    489
20020116   1251   1309   1745    187    352    488
20020117   1251   1309   1745    187    352    488
20020118   1250   1309   1744    187    352    488
20020122   1246   1308   1742    186    352    488
20020123   1246   1308   1742    186    352    488
20020124   1245   1306   1742    186    352    488
20020125   1242   1306   1741    186    352    487
20020128   1242   1305   1740    186    352    487
20020129   1242   1305   1740    186    352    487
20020130   1242   1305   1740    185    352    487
20020131   1242   1304   1740    185    352    486
20020201   1242   1304   1737    184    352    486
20020204   1241   1303   1736    184    352    486
20020205   1241   1303   1734    184    352    486
20020206   1240   1303   1734    184    352    486
20020207   1238   1303   1734    184    352    486
20020208   1237   1303   1733    184    352    486
20020211   1236   1303   1731    184    352    486
20020212   1235   1301   1731    184    352    486
20020213   1233   1300   1729    184    352    485
20020214   1232   1300   1726    184    352    485
20020215   1230   1299   1726    184    352    484
20020219   1230   1299   1726    184    352    484
20020220   1229   1299   1725    184    352    483
20020221   1229   1299   1725    184    352    483
20020222   1229   1299   1722    184    352    483
20020225   1224   1298   1722    184    352    483
20020226   1223   1298   1721    184    352    483
20020227   1223   1298   1720    184    352    483
20020228   1223   1298   1719    184    352    483
20020301   1220   1298   1718    184    352    482
20020304   1219   1298   1718    184    352    482
20020305   1219   1298   1717    184    352    482
20020306   1218   1297   1716    184    352    482
20020307   1217   1297   1715    184    352    482
20020308   1217   1297   1714    184    352    482
20020311   1214   1296   1713    184    352    482
20020312   1213   1296   1713    184    352    482
20020313   1212   1296   1712    184    352    482
20020314   1212   1295   1711    184    352    482
20020315   1211   1295   1709    184    351    482
20020318   1208   1295   1707    184    351    482
20020319   1208   1295   1706    184    351    482
20020320   1207   1294   1705    184    351    482
20020321   1206   1293   1704    184    351    482
20020322   1205   1293   1704    183    351    482
20020325   1204   1292   1704    183    351    482
20020326   1204   1292   1703    183    351    482
20020327   1204   1292   1702    183    351    481
20020328   1204   1291   1702    183    351    481
20020401   1202   1288   1695    183    351    481
20020402   1201   1288   1694    183    351    481
20020403   1201   1287   1694    183    351    481
20020404   1198   1286   1691    183    351    481
20020405   1198   1285   1690    183    351    481
20020408   1197   1282   1690    183    351    481
20020409   1197   1282   1690    183    351    481
20020410   1196   1282   1689    183    351    481
20020411   1196   1282   1689    183    351    481
20020412   1195   1282   1688    183    351    481
20020415   1195   1281   1686    183    351    481
20020416   1195   1281   1686    183    351    481
20020417   1192   1280   1683    183    351    481
20020418   1191   1278   1683    183    351    481
20020419   1191   1278   1682    183    351    481
20020422   1191   1277   1682    183    351    481
20020423   1191   1277   1681    183    351    481
20020424   1190   1277   1680    183    351    481
20020425   1190   1277   1680    183    351    481
20020426   1189   1276   1679    183    351    481
20020429   1187   1276   1678    183    351    481
20020430   1187   1276   1677    183    351    481
20020501   1187   1276   1677    183    351    481
20020502   1187   1274   1677    183    351    481
20020503   1187   1274   1677    183    351    481
20020506   1186   1273   1677    182    351    481
20020507   1186   1273   1677    182    351    481
20020508   1185   1273   1676    182    351    481
20020509   1185   1271   1676    182    351    481
20020510   1182   1271   1675    182    351    481
20020513   1182   1271   1675    182    351    481
20020514   1182   1270   1675    182    351    481
20020515   1182   1270   1672    181    351    481
20020516   1182   1270   1671    181    351    481
20020517   1182   1270   1670    181    351    481
20020520   1182   1270   1668    181    351    481
20020521   1182   1270   1668    181    351    481
20020522   1182   1269   1668    181    351    481
20020523   1182   1269   1668    181    351    481
20020524   1176   1269   1664    181    351    481
20020528   1176   1269   1663    181    351    481
20020529   1174   1269   1663    181    351    481
20020530   1174   1269   1663    181    351    481
20020531   1174   1269   1661    181    351    481
20020603   1173   1266   1659    181    351    480
20020604   1173   1266   1658    181    351    480
20020605   1172   1266   1658    181    351    480
20020606   1171   1266   1656    181    351    480
20020607   1171   1266   1656    181    351    480
20020610   1170   1264   1656    181    351    480
20020611   1169   1264   1656    181    351    480
20020612   1168   1264   1655    181    351    480
20020613   1168   1263   1655    181    351    480
20020614   1168   1262   1655    181    351    480
20020617   1167   1262   1654    181    351    480
20020618   1167   1262   1654    180    351    480
20020619   1166   1261   1653    180    351    480
20020620   1165   1261   1653    180    351    480
20020621   1165   1261   1653    180    351    480
20020624   1165   1261   1653    180    351    479
20020625   1165   1261   1651    180    351    479
20020626   1164   1260   1651    180    351    479
20020627   1164   1258   1650    180    351    479
20020628   1164   1258   1648    180    351    479
20020701   1830   1308   1185    208    354    352
20020702   1828   1308   1185    208    354    352
20020703   1827   1308   1184    208    354    352
20020705   1826   1308   1183    208    354    352
20020708   1826   1308   1183    208    354    352
20020709   1825   1308   1183    208    354    352
20020710   1819   1308   1182    208    354    352
20020711   1819   1308   1182    208    354    352
20020712   1817   1308   1182    208    354    352
20020715   1817   1308   1182    208    354    352
20020716   1816   1308   1182    208    354    351
20020717   1814   1307   1182    208    354    351
20020718   1813   1306   1182    208    354    351
20020719   1813   1306   1181    208    354    351
20020722   1809   1306   1180    208    354    351
20020723   1809   1306   1180    208    354    351
20020724   1808   1306   1180    208    354    351
20020725   1806   1305   1180    208    354    351
20020726   1806   1303   1180    208    354    351
20020729   1804   1302   1180    208    354    351
20020730   1803   1302   1180    208    354    351
20020731   1802   1302   1180    208    354    351
20020801   1797   1301   1179    208    353    351
20020802   1794   1301   1179    207    353    351
20020805   1794   1300   1177    207    353    351
20020806   1793   1300   1177    207    353    351
20020807   1790   1300   1177    207    353    351
20020808   1790   1300   1176    207    353    351
20020809   1790   1299   1176    207    353    351
20020812   1789   1299   1176    207    353    351
20020813   1787   1299   1175    207    353    351
20020814   1785   1299   1175    207    353    351
20020815   1784   1299   1175    207    353    351
20020816   1783   1299   1174    207    353    351
20020819   1783   1299   1174    207    353    351
20020820   1780   1298   1173    207    353    351
20020821   1775   1296   1173    207    353    351
20020822   1771   1295   1172    207    353    351
20020823   1768   1295   1171    207    353    351
20020826   1766   1295   1170    207    353    351
20020827   1766   1295   1170    207    353    351
20020828   1764   1295   1170    207    353    351
20020829   1762   1295   1170    207    353    351
20020830   1761   1295   1169    207    353    351
20020903   1760   1293   1168    207    353    350
20020904   1759   1292   1167    207    353    350
20020905   1759   1291   1167    207    353    350
20020906   1757   1291   1167    207    353    350
20020909   1756   1291   1166    207    353    350
20020910   1756   1291   1166    207    353    350
20020911   1756   1291   1166    207    353    350
20020912   1756   1291   1166    207    353    350
20020913   1754   1290   1166    207    353    350
20020916   1751   1289   1164    207    353    350
20020917   1751   1289   1164    207    353    350
20020918   1751   1289   1164    207    353    350
20020919   1751   1289   1164    207    353    350
20020920   1750   1289   1164    207    353    350
20020923   1746   1289   1164    207    353    350
20020924   1743   1289   1164    207    353    350
20020925   1743   1289   1163    207    353    350
20020926   1742   1289   1163    207    353    350
20020927   1740   1289   1163    207    353    350
20020930   1738   1289   1163    207    353    350
20021001   1734   1288   1163    207    353    350
20021002   1732   1287   1162    206    353    350
20021003   1730   1287   1162    206    353    350
20021004   1727   1287   1162    206    353    349
20021007   1725   1286   1162    206    353    349
20021008   1725   1286   1162    206    353    349
20021009   1723   1286   1162    206    353    349
20021010   1723   1285   1162    206    353    349
20021011   1723   1285   1162    206    353    349
20021014   1723   1285   1162    206    353    349
20021015   1721   1285   1162    206    353    349
20021016   1718   1284   1162    206    353    349
20021017   1718   1284   1162    206    353    349
20021018   1712   1284   1162    206    353    349
20021021   1711   1284   1162    206    353    349
20021022   1708   1283   1162    206    353    349
20021023   1707   1283   1162    206    353    349
20021024   1706   1283   1162    206    353    349
20021025   1705   1283   1161    206    353    349
20021028   1703   1283   1161    206    353    349
20021029   1701   1282   1161    206    353    349
