This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 E/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  E/P is is earnings before extraordinary at the last fiscal year end of the prior calendar 
year divided by ME at the end of December of the prior year.  Firms with negative or zero
E/P are not included in any portfolio.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
198703   0.78   2.04   2.54   1.92   2.96   1.03
198704  -3.64  -3.06  -4.11  -1.26  -1.28  -2.09
198705   0.50   0.11  -1.22   2.22   0.50  -0.25
198706   1.54   4.13   3.00   4.39   5.08   5.31
198707   2.69   4.02   2.55   5.08   4.94   2.20
198708   3.54   3.72   4.61   4.26   4.18   4.66
198709  -2.02  -1.76  -1.98  -1.96  -2.50  -2.77
198710 -31.65 -28.61 -25.00 -22.90 -21.60 -17.60
198711  -5.89  -4.59  -2.92  -8.98  -7.89  -6.85
198712   9.78   8.38   5.02   8.83   8.06   3.81
198801   2.00   3.72   5.58   1.44   4.25   9.28
198802   7.85   9.03   6.88   5.45   5.25   2.31
198803   3.93   3.99   2.49  -2.72  -2.58  -3.38
198804   1.98   1.49   1.73  -0.40   1.35   1.04
198805  -2.73  -1.61  -1.07  -0.07   0.12   2.74
198806   8.33   7.41   6.21   4.86   4.75   5.49
198807  -2.61  -0.69   0.71  -1.51  -0.27  -0.58
198808  -3.57  -1.83  -1.79  -2.65  -3.09  -1.97
198809   3.11   2.98   3.04   4.80   3.79   4.06
198810  -1.45   0.00   0.10   1.25   3.18   2.08
198811  -2.98  -2.43  -3.56  -1.30  -1.59  -2.01
198812   4.76   3.26   3.81   2.41   1.98   0.85
198901   4.13   3.63   5.81   7.12   7.09   6.13
198902   0.66   0.71   1.06  -2.47  -2.14  -1.47
198903   2.65   3.02   2.48   2.24   2.14   1.39
198904   5.14   4.20   4.86   6.62   4.90   3.52
198905   4.65   3.85   4.31   5.39   3.08   4.45
198906  -3.23  -0.32  -0.28  -1.46  -0.12   0.41
198907   4.80   4.10   3.68   9.70   8.29   7.19
198908   1.49   3.26   3.90   1.21   1.56   4.16
198909   0.58   0.03   1.09   0.68  -0.67  -0.53
198910  -5.14  -4.91  -6.68  -2.61  -1.63  -4.21
198911   1.05   0.17   0.06   2.68   2.43   0.00
198912   0.29   0.66  -1.79   1.38   2.96   0.82
199001  -9.10  -7.81  -8.64  -7.20  -6.52  -7.14
199002   3.00   2.93   2.50   1.24   0.88   2.76
199003   4.65   3.73   2.80   3.36   2.62   0.51
199004  -2.75  -3.09  -4.22  -1.36  -2.14  -4.56
199005   8.21   5.97   5.20  11.68   8.90   7.88
199006   1.52   0.62  -1.01   0.97  -0.49  -2.10
199007  -4.17  -3.13  -4.98  -0.23  -0.73  -1.41
199008 -13.67 -12.78 -12.16  -7.67  -9.57 -10.36
199009  -9.49  -7.64  -9.90  -4.89  -3.48  -7.63
199010  -6.82  -3.53  -6.64   0.33  -0.57  -2.08
199011   8.75   6.29   7.34   6.06   6.86   7.90
199012   3.70   4.39   5.10   2.05   3.63   3.48
199101   9.47   7.67   8.48   3.64   5.02   6.76
199102  10.51   9.93  11.87   7.50   6.56   7.41
199103   7.55   5.77   5.37   3.43   1.97   2.08
199104  -0.51   0.60   2.62  -0.04  -0.19   1.09
199105   3.85   4.88   3.80   3.46   4.19   5.17
199106  -4.72  -3.34  -3.42  -3.95  -4.50  -4.95
199107   4.21   3.09   3.75   6.42   3.37   5.51
199108   4.24   3.18   3.53   3.20   2.23   3.35
199109   0.74  -0.31   0.50  -2.79  -0.67   0.21
199110   2.00   1.87   0.98   1.77   1.02   2.61
199111  -4.90  -3.32  -3.85  -1.37  -4.43  -5.57
199112   8.97   8.45   7.41  13.80   9.67  11.71
199201   6.07   6.77   9.69  -2.43  -1.76   1.07
199202   1.09   3.35   4.41  -0.01   1.11   3.17
199203  -5.54  -2.13  -0.70  -3.09  -1.40  -1.51
199204  -3.49  -2.76  -1.94   0.15   4.05   2.12
199205   0.40   0.21   0.82   0.93   0.40   0.98
199206  -5.19  -4.27  -2.57  -3.03  -1.12  -0.88
199207   3.33   3.71   3.37   4.33   4.76   4.63
199208  -3.05  -2.12  -1.32  -0.94  -1.44  -2.42
199209   1.89   2.08   2.18   0.87   1.55   2.73
199210   5.45   3.10   1.73   2.70   0.25   1.07
199211   9.17   7.14   6.66   3.80   3.04   4.04
199212   3.32   3.56   4.23   0.38   1.71   4.04
199301   1.78   3.95   5.06  -0.20  -0.37   2.30
199302  -4.99  -1.78   0.44  -0.80   0.94   3.07
199303   3.02   2.31   2.97   1.77   2.60   3.04
199304  -3.74  -3.34  -2.37  -4.36  -2.36  -2.51
199305   6.73   4.34   1.33   4.04   2.41   1.33
199306   0.88   0.75   0.67  -1.35   0.66   2.59
199307   0.61   1.12   2.20  -1.04  -1.03   1.21
199308   4.63   4.00   3.45   3.94   3.49   3.52
199309   3.58   1.88   2.71   0.06  -0.55   0.47
199310   3.03   1.45   1.71   2.16   1.82  -1.85
199311  -2.79  -2.26  -3.15  -0.51  -1.18  -3.26
199312   3.67   4.84   2.55   0.98   1.90   1.70
199401   2.46   2.11   2.44   3.13   2.91   2.39
199402  -0.08   1.04  -0.67  -0.79  -2.82  -3.46
199403  -6.05  -4.45  -4.25  -4.30  -4.32  -3.71
199404   0.29   0.77   0.72   0.71   1.35   1.43
199405  -2.58  -1.39   0.18   1.02   1.66   1.15
199406  -3.63  -2.43  -1.10  -3.44  -1.95  -2.37
199407   1.73   1.41   1.67   3.67   3.07   2.97
199408   7.78   4.55   4.12   5.17   3.81   3.11
199409   0.73  -0.04  -0.15  -1.43  -1.77  -5.01
199410   1.75   0.07  -1.80   2.49   1.82   2.11
199411  -3.33  -3.25  -3.64  -3.82  -2.96  -4.00
199412   1.70   2.18   1.57   0.86   2.33   0.47
199501  -1.43   0.18   1.07   2.06   2.51   4.00
199502   4.07   3.55   4.10   3.34   3.87   5.24
199503   3.08   1.53   1.34   3.64   2.36   1.79
199504   1.98   2.46   2.24   1.50   2.66   3.67
199505   0.89   0.89   3.15   2.73   3.98   6.13
199506   7.48   3.79   3.55   4.05   1.63   2.58
199507   7.01   5.10   5.48   4.70   3.40   3.44
199508   1.78   1.65   3.98  -0.03   0.09   3.38
199509   1.94   2.01   1.97   3.05   4.54   5.17
199510  -5.76  -3.75  -3.46  -0.85   0.60  -1.94
199511   4.01   3.03   3.39   4.67   4.18   4.94
199512   2.23   2.27   1.60  -0.14   2.28   2.15
199601  -0.80  -0.68   1.06   2.06   3.67   3.22
199602   4.88   2.23   2.77   2.24   1.05   1.58
199603   2.91   3.02   2.72   1.40   0.63   1.11
199604   9.06   3.75   3.46   2.93   1.39   0.42
199605   5.56   4.39   3.85   2.30   2.62   2.17
199606  -4.69  -1.92  -1.59  -1.03   0.60   0.11
199607 -11.09  -5.56  -5.66  -5.88  -4.35  -2.88
199608   6.52   4.73   5.52   2.96   2.15   3.86
199609   4.90   3.30   3.20   6.15   5.23   4.55
199610  -3.17   0.04   1.06   0.15   2.82   4.85
199611   2.80   3.97   6.02   6.47   7.85   8.25
199612   1.08   2.64   2.68  -1.64  -1.42  -2.21
199701   3.48   2.04   3.37   6.05   5.78   5.94
199702  -6.18   0.30   1.34  -0.90   0.96   2.30
199703  -6.03  -2.93  -2.93  -5.59  -3.22  -5.05
199704  -1.58   1.31  -0.10   6.42   5.11   4.74
199705  14.46   9.53   8.93   7.32   6.17   5.29
199706   4.94   5.36   6.66   3.92   3.89   4.88
199707   5.03   5.42   6.62   6.82   8.14   9.21
199708   3.39   3.67   2.51  -6.01  -4.27  -3.56
199709   7.31   7.74   8.69   4.77   5.14   6.96
199710  -5.11  -2.94  -2.43  -3.18  -3.62  -2.35
199711  -2.27  -0.22   0.61   4.27   4.77   3.36
199712  -1.10   1.88   3.10   0.64   2.15   4.75
199801  -1.39  -1.12  -1.25   2.13   0.97  -2.40
199802   8.38   7.28   7.36   7.93   6.91   7.97
199803   4.88   4.02   4.45   5.68   3.96   6.52
199804   1.38   0.92   2.15   1.63   0.85   0.70
199805  -7.05  -3.74  -3.16  -2.91  -1.77  -0.73
199806   1.19  -0.75  -0.34   6.48   2.99   1.25
199807  -8.20  -6.75  -6.92  -2.33   0.52  -3.36
199808 -22.51 -17.23 -16.70 -14.28 -14.54 -17.43
199809   8.72   3.79   2.53   6.32   7.10   2.45
199810   3.90   3.66   3.99   7.54   8.12   8.43
199811   7.25   5.32   4.46   6.55   6.06   5.33
199812   5.67   4.06   2.71   7.91   5.66   0.57
199901   2.79  -1.59  -0.04   5.01   0.93   2.13
199902  -9.55  -6.36  -8.20  -3.54  -4.12  -1.42
199903   0.46  -1.56  -3.27   4.38   1.19   4.79
199904   9.48   8.68   9.17   0.84   7.55   7.83
199905   1.48   2.30   3.77  -2.37  -0.75  -2.04
199906   7.93   5.44   4.35   7.12   3.81   1.69
199907  -1.18  -0.92  -0.31  -2.73  -4.02  -5.04
199908  -3.33  -3.21  -3.74   0.33  -3.87  -3.45
199909   0.41  -1.41  -2.11  -2.28  -3.50  -5.05
199910  -0.89  -1.71  -1.94   6.50   7.57   7.17
199911  11.52   3.32   3.52   4.08  -2.80  -1.51
199912  14.63   3.99   4.44   8.37  -0.06   4.32
200001  -0.25  -2.55  -4.73  -5.01  -3.83  -8.46
200002  18.86   6.22   4.68   0.79  -7.49  -6.31
200003  -8.22   2.06   2.32   9.59  10.83  15.95
200004 -10.87  -1.43  -0.85  -4.10  -1.08   1.52
200005  -7.24  -2.63  -2.61  -3.27   1.89  -1.43
200006  12.26   7.87   2.89   5.09  -6.64  -1.77
200007  -4.44   2.73   2.20  -2.95   5.49   5.07
200008   7.78   5.20   6.23   6.19   9.65   9.86
200009  -4.02   0.32  -0.78  -6.09   0.11   5.14
200010  -4.06  -0.58  -0.15  -1.61   1.38   1.41
200011 -11.64  -1.67  -1.14  -9.47  -2.86  -2.64
200012   6.50   7.89   9.79  -1.42   9.19  10.86
200101   9.46   4.53   4.83   3.74   0.65   1.39
200102  -7.14  -0.32   0.93 -10.58  -3.44   0.61
200103  -4.73  -0.59  -1.72  -7.73  -2.91  -0.98
200104   8.91   4.57   5.35   8.94   5.27   4.83
200105   5.41   4.01   4.12   0.01   3.52   2.25
200106   4.81   5.35   4.47  -2.15  -1.40  -0.29
200107  -5.05  -2.40  -0.17  -1.16  -0.75   0.41
200108  -5.70  -0.61  -0.46  -7.05  -4.27  -5.54
200109 -14.58 -10.92 -13.61  -8.32  -6.60 -12.47
200110   8.12   3.96   4.58   3.28   0.46   2.11
200111   7.36   6.10   8.10   8.09   6.42   8.49
200112   7.97   6.15   6.01  -0.01   2.83   2.80
200201  -2.08   1.38   2.04  -1.06  -0.33  -0.85
200202  -5.54   0.30   1.39  -1.87  -1.94  -1.32
200203   9.41   7.81   8.70   2.77   4.95   7.88
200204  -0.20   4.02   5.66  -6.02  -5.58  -0.49
200205  -4.21  -3.23  -2.65  -1.70  -0.17   1.39
200206  -6.55  -1.93  -1.90  -6.97  -7.70  -5.76
200207 -15.87 -11.18 -13.32  -6.78  -7.42  -6.20
200208   0.25   0.67   1.23   0.09   0.98   1.85
200209  -7.46  -4.60  -5.50  -9.85 -10.34 -11.97
200210   5.09   1.81   1.30   9.72   7.44   3.98
200211   9.75   5.16   4.15   5.04   4.20   2.05
200212  -6.29  -2.15  -1.63  -6.82  -3.67   0.24
200301  -2.20  -2.56  -1.89  -2.98  -2.56  -2.92
200302  -4.47  -3.08  -1.43  -1.23  -2.92  -1.36
200303   0.96   0.73   0.88   2.47   0.94  -0.97
200304   9.81   7.93   8.50   7.85   7.84   6.92
200305  11.38   6.66   7.73   4.18   5.11   9.62
200306   2.40   2.47   2.77   1.51   1.25   0.17
200307   6.99   5.34   5.03   3.05   1.09   0.06
200308   5.50   3.66   3.29   2.89   0.44   1.53
200309  -2.59  -1.43  -0.28  -2.01  -0.08   0.51
200310   8.41   8.07   8.67   5.55   5.00   7.17
200311   3.99   3.93   3.33   0.70   1.51   2.12
200312   1.98   1.81   3.30   4.52   4.66   4.70
200401   2.89   2.13   3.40   0.88   2.40   1.23
200402  -0.08   2.37   2.54   1.74   1.82   2.01
200403   0.67   1.72   1.57  -1.43  -1.12  -0.96
200404  -3.38  -2.08  -3.46  -0.06  -2.04  -2.63
200405   2.21   0.67   0.37   1.53   0.85   0.34
200406   4.94   5.26   4.71   1.77   1.30   2.69
200407  -8.03  -3.64  -3.90  -5.60  -2.49  -0.72
200408  -2.16   0.21   0.65  -1.13   0.97   2.21
200409   5.94   3.80   4.64   1.43   0.40   1.82
200410   2.52   2.31   1.61   1.86   0.74   1.76
200411   8.80   8.15   8.71   3.74   4.22   4.72
200412   3.69   1.94   3.09   3.27   3.98   3.09
200501  -3.74  -2.57  -2.36  -4.07  -1.13  -0.64
200502   2.52   1.22   2.27   1.21   1.27   5.04
200503  -1.90  -2.50  -1.56  -1.42  -0.68  -2.77
200504  -6.39  -4.94  -4.89  -1.71  -2.62  -1.33
200505   6.61   6.15   6.12   5.07   2.24   2.84
200506   2.98   3.79   5.04  -1.12   0.27   2.59
200507   7.17   5.62   5.94   5.58   3.29   2.69
200508  -1.45  -1.92  -2.46  -1.24  -1.28  -0.06
200509   0.49  -0.27   1.64   0.24   0.34   2.41
200510  -3.60  -1.02  -3.90  -0.47  -1.34  -2.87
200511   5.14   4.11   4.20   4.42   3.86   3.38
200512  -0.18  -0.65  -0.49  -0.19  -0.02   0.23
200601   8.23   7.85   8.44   3.53   0.95   4.31
200602  -1.05   0.01  -1.77  -0.52   1.20  -0.75
200603   5.55   4.64   4.81   1.71   0.96   1.63
200604  -0.30   0.75   1.88  -0.16   0.91   3.09
200605  -5.90  -4.12  -4.72  -3.27  -2.15  -2.71
200606  -0.26   0.58   0.69   0.06  -0.42   1.13
200607  -4.71  -1.93  -2.81  -2.37   0.22   2.28
200608   3.31   2.22   1.89   3.57   3.18   0.21
200609   1.23   1.74   1.21   2.05   3.51   1.35
200610   5.32   5.07   4.89   3.64   3.05   3.54
200611   2.88   2.31   3.60   1.72   1.48   3.02
200612   0.27   0.97   1.64   0.37   1.54   1.84
200701   1.82   1.10   2.21   2.86   1.65   0.73
200702   0.26  -0.62  -0.81  -1.53  -1.60  -2.23
200703   2.06   0.80   1.01   1.01   0.69   1.93
200704   2.07   1.58   2.13   4.23   4.74   3.85
200705   4.65   3.71   4.02   3.59   2.91   4.32
200706  -0.78  -0.55  -2.54  -1.61  -1.56  -1.98
200707  -4.69  -6.20  -7.70  -1.24  -2.68  -5.04
200708   1.70   3.03  -1.19   1.88   1.95   0.55
200709   2.48   0.52  -0.54   4.94   2.81   3.60
200710   3.37   1.49   0.78   4.68   1.97  -0.37
200711  -7.18  -5.66  -7.35  -4.46  -2.32  -6.24
200712   0.14  -1.70  -0.35  -0.80  -0.81  -0.07
200801  -8.45  -4.35  -2.94  -9.30  -5.00  -3.83
200802  -4.04  -4.32  -0.29  -3.68  -2.61  -3.01
200803  -0.39   1.71   0.35   0.43  -0.33  -2.24
200804   4.57   2.82   3.57   4.39   2.63   7.74
200805   5.57   3.31   6.65   3.51   2.11  -0.64
200806  -7.76  -9.70  -4.28  -8.06  -8.46  -8.77
200807   1.67   4.96   4.72  -0.80   0.20  -2.57
200808   5.19   3.99   5.20   1.27   1.71   0.94
200809  -9.85  -5.63  -4.76 -11.27  -8.75  -5.25
200810 -20.43 -17.07 -19.10 -15.93 -15.47 -18.24
200811 -11.21  -9.23 -13.07  -8.20  -6.35  -6.96
200812   5.18   3.30   7.23   1.05   1.83   1.34
200901  -8.71 -12.88 -15.40  -5.66  -7.43 -12.63
200902  -9.16 -10.94 -14.68  -6.58 -10.80 -13.50
200903   9.14   9.34  11.01   9.33   7.78   9.22
200904  16.07  15.09  20.22   7.46   9.54  11.86
200905   2.86   0.71   3.02   5.47   3.64   7.51
200906   5.05   1.43  -1.14   1.64   0.15  -1.86
200907   7.38   9.80  11.67   6.43   7.51   9.34
200908   0.71   3.02   5.33   3.13   2.51   3.71
200909   3.75   5.77   7.22   3.68   3.39   5.69
200910  -4.86  -5.23  -6.05  -2.12  -1.40  -0.86
200911   2.22   2.10   3.28   5.55   5.89   6.22
200912   7.49   7.05   7.94   2.37   1.60   4.06
201001  -3.74  -3.24  -2.64  -3.40  -3.39  -4.04
201002   3.55   4.54   5.42   3.28   2.78   4.32
201003   7.04   7.61   7.30   6.40   5.05   7.09
201004   4.99   5.88   6.77   0.04   1.63   2.83
201005  -6.03  -6.95  -8.20  -6.81  -7.84  -9.94
201006  -5.62  -7.04  -9.41  -4.43  -4.93  -7.13
201007   6.14   6.43   6.65   8.14   6.14   7.23
201008  -7.78  -6.87  -7.86  -5.96  -3.53  -3.69
201009  12.86  11.57  10.56  12.68   7.67   7.78
201010   3.93   4.38   4.87   5.36   2.64   4.59
201011   3.61   3.58   3.29   1.45  -0.27  -0.67
201012   7.75   6.33   6.79   6.32   6.03   6.31
201101  -0.13  -1.09   0.37   2.47   2.13   1.65
201102   4.62   5.42   4.08   3.06   3.73   2.71
201103   3.24   2.86   1.71   0.44  -0.05   1.30
201104   2.66   2.78   2.19   3.49   3.07   2.93
201105  -1.57  -0.79  -1.81  -1.66  -1.03  -0.03
201106  -1.81  -0.84  -0.62  -2.01  -1.48  -0.72
201107  -4.21  -3.62  -3.19  -2.61  -1.70  -1.99
201108  -8.90  -6.97  -8.04  -6.58  -4.90  -5.43
201109 -10.62  -9.25 -11.21  -8.42  -6.86  -6.37
201110  15.47  15.22  13.49  12.76  11.09   9.96
201111  -0.72   0.69  -0.91  -1.05   0.55  -0.50
201112  -0.50   1.36   0.91  -2.96   1.56   1.77
201201   6.79   5.53   6.24   7.07   4.38   3.85
201202   2.45   2.08   2.77   4.20   4.86   4.11
201203   2.80   2.36   2.21   2.81   3.10   3.05
201204  -0.75  -1.38  -2.37  -0.59  -0.31  -1.10
201205  -6.75  -5.06  -6.04  -8.31  -5.16  -6.11
201206   4.94   3.40   4.69   3.93   3.09   4.60
201207  -2.05  -0.98  -0.96  -0.40   2.27  -0.09
201208   4.01   2.71   3.49   2.93   1.91   3.21
201209   3.22   3.39   2.82   3.38   2.35   2.45
201210  -2.33  -0.77  -1.12  -2.82  -2.18  -0.07
201211  -0.24   1.02   2.06   2.32   1.15  -1.55
201212   3.25   3.13   3.61   1.58  -0.40   2.87
201301   5.66   5.88   7.15   5.99   4.72   6.35
201302   1.59   0.79   0.89   0.73   1.79   1.06
201303   4.94   4.53   4.65   4.28   3.79   3.89
201304  -1.58  -0.45  -0.64   0.98   1.52   2.59
201305   5.06   4.28   5.65   1.41   1.53   5.13
201306   0.15   0.11  -0.78  -0.85  -1.39  -1.61
201307   6.57   6.53   7.66   6.01   4.50   6.23
201308  -2.02  -3.65  -2.96  -1.73  -3.26  -2.62
201309   6.49   6.09   6.09   5.17   3.12   2.20
201310   2.66   3.69   3.99   3.76   4.94   3.74
201311   4.05   4.39   5.75   1.91   2.92   3.89
201312   2.15   2.06   1.54   3.24   1.94   3.51
201401  -3.89  -3.99  -5.22  -1.79  -3.24  -5.57
201402   3.29   4.49   4.67   4.77   4.53   4.61
201403  -0.83   1.47   1.56  -1.93   1.25   2.84
201404  -4.40  -2.39  -2.28  -0.97   0.68   1.63
201405   0.02   0.27   0.54   3.11   1.73   2.06
201406   5.69   5.03   4.19   2.32   1.29   2.98
201407  -6.43  -5.47  -5.63  -1.17  -2.51  -0.60
201408   3.94   4.63   4.44   5.03   3.94   3.98
201409  -4.40  -4.67  -5.71  -2.04  -0.93  -1.94
201410   6.78   7.01   6.39   2.12   3.17   1.40
201411   0.34  -0.37   0.75   2.81   2.86   2.87
201412   2.46   2.04   2.65  -1.15   0.09  -0.14
201501  -4.21  -4.56  -4.72   0.14  -3.04  -4.60
201502   7.30   5.63   5.55   6.15   5.87   6.09
201503   1.96   2.01   2.07  -0.57  -1.53  -1.85
201504  -2.58  -1.44  -2.05   0.61  -0.28   2.14
201505   1.53   1.44   0.86   1.90   1.24   0.95
201506   1.93   1.78   0.91  -0.35  -2.04  -2.09
201507  -1.50  -1.85  -4.65   2.95   2.75  -1.58
201508  -5.97  -4.89  -3.41  -6.04  -5.96  -6.21
201509  -4.63  -2.35  -5.55  -3.24  -1.77  -3.74
201510   5.31   5.16   7.76   6.36   8.37   7.77
201511   3.42   3.14   2.64   0.93  -0.23   0.88
201512  -4.67  -4.69  -7.31  -0.91  -1.65  -3.70
201601  -7.68  -5.76  -8.32  -6.19  -3.52  -7.22
201602   1.44   1.28   1.36  -0.72   0.82  -0.88
201603   8.40   7.68   7.70   6.50   6.74   7.52
201604   1.14   1.43   3.05   0.76  -0.66   2.86
201605   1.63   1.18   0.67   2.04   1.81   1.11
201606   1.16   0.20  -1.21  -0.52   0.70  -1.52
201607   5.06   5.19   6.81   4.74   2.40   4.31
201608   1.50   2.71   1.99  -0.29  -0.77   2.73
201609   1.79  -0.50   0.85   0.43  -0.48  -0.10
201610  -4.80  -2.43  -3.89  -2.08  -2.41   0.59
201611  10.68  14.55  13.79   0.79   4.29   8.43
201612   1.96   4.63   4.85   1.33   1.73   3.24
201701   0.46  -1.18  -1.05   3.05   1.81   0.76
201702   1.58   1.40   0.05   3.63   3.96   4.93
201703   0.33   0.07  -0.57   1.10   0.27  -1.03
201704   1.23   1.85   2.07   2.30   1.54  -0.52
201705  -0.54  -2.53  -3.27   2.77   1.60  -0.02
201706   2.87   3.33   3.16  -0.61   1.04   2.13
201707   1.00   0.49   0.78   2.20   2.01   1.68
201708  -0.95  -2.73  -3.23   0.09   0.70   0.59
201709   6.26   8.60   6.71   1.48   1.91   2.61
201710   0.87   0.92   0.93   2.84   1.70   3.56
201711   2.79   3.63   4.83   2.28   3.92   4.06
201712  -0.17  -1.03   0.77   0.18   1.08   1.65
201801   1.72   2.15   2.33   8.10   5.22   4.86
201802  -4.66  -4.15  -2.93  -2.83  -4.08  -2.88
201803   2.03   1.23   1.09  -1.10  -2.98  -3.86
201804   0.85   0.55   0.58   2.06  -1.17  -0.40
201805   6.36   5.81   5.36   3.34   2.40   1.25
201806   1.61   0.45   2.75   1.21   0.70  -0.68
201807   2.93   1.89   1.52   4.03   2.64   4.89
201808   4.22   2.38   1.43   4.60   3.31   2.32
201809  -1.25  -3.24  -2.29   1.23   0.18  -0.47
201810 -12.02  -8.34 -10.39  -9.84  -5.78  -3.90
201811   1.99   2.50   0.91   3.35   0.45   2.57
201812 -12.35 -11.43 -12.48  -8.17  -9.28 -10.43
201901  11.09   8.78  12.88   7.22   8.97   7.34
201902   5.84   4.08   4.04   3.83   4.09   1.30
201903  -2.15  -4.42  -3.47   3.55   1.27  -0.83
201904   3.50   4.89   4.80   4.60   4.14   4.62
201905  -8.48  -7.61  -9.86  -6.15  -7.30  -6.51
201906   8.54   7.67   6.77   6.61   7.75   6.69
201907   1.15   0.97  -1.09   0.12   2.46   3.04
201908  -4.86  -5.15  -8.16  -0.82  -1.44  -6.28
201909   1.57   5.19   5.72   0.19   2.16   5.41
201910   1.23   3.63   1.04   1.66   2.20   3.78
201911   2.58   2.67   4.03   3.26   4.02   4.26
201912   3.01   3.05   3.59   2.66   2.98   3.10
202001  -2.46  -5.26  -7.88   2.23  -0.55  -4.69
202002  -7.76  -9.40 -11.69  -6.73  -8.63 -10.81
202003 -18.09 -22.89 -30.88  -7.46 -13.75 -23.61
202004  13.72  11.80  19.34  13.40  13.10  12.57
202005   7.88   3.45   6.02   5.03   5.36   3.52
202006   3.54   2.44   3.80   2.47   1.55   1.32


  Equal Weight Average Returns -- Monthly
               Small                 Big         
          Low     2    High    Low     2    High 
195107   4.28   5.74   5.63   8.58   6.79   8.78
195108   6.35   5.65   4.92   3.71   5.21   5.09
195109   1.08   1.67   1.97   1.16   1.77   2.59
195110  -2.81  -0.76  -2.30  -2.97  -2.80  -2.67
195111   1.45   1.33   0.90   0.70   2.05   1.15
195112   1.41   1.70   1.52   3.16   2.98   1.98
195201   1.70   1.11   0.75   2.48   0.83   2.14
195202  -4.50  -1.74  -0.42  -3.53  -2.98  -1.95
195203   0.74   0.99   2.60   2.42   3.69   5.28
195204  -4.78  -4.74  -4.91  -4.69  -5.41  -5.78
195205   0.57   2.85   1.95   2.78   3.21   2.34
195206   3.70   2.94   3.19   2.71   3.80   5.25
195207   0.53   0.78   0.88   0.63   1.93   1.41
195208   0.35   0.12   0.51   0.59  -0.30  -0.58
195209  -1.16  -1.17  -0.76  -1.44  -1.50  -1.94
195210  -2.06  -2.09  -1.31  -0.93  -0.62  -1.19
195211   5.05   5.76   5.86   6.26   5.48   8.08
195212   3.04   1.80   2.49   2.10   2.30   1.90
195301   3.51   3.12   4.67   0.13   0.66   1.56
195302   2.76   0.71   1.96   0.59   0.34  -0.22
195303  -1.42  -1.93  -0.56   0.59  -1.06  -2.34
195304  -1.89  -1.77  -0.25  -2.67  -2.47  -1.88
195305   1.00   0.77   1.04   0.63   0.20   0.00
195306  -2.78  -3.72  -4.01  -2.26  -2.28  -3.45
195307   0.17   1.69   2.14   2.80   2.74   1.12
195308  -4.66  -4.09  -5.27  -2.31  -3.26  -7.10
195309  -1.80  -1.45  -0.25   0.98   0.39  -0.29
195310   1.34   3.11   4.23   3.36   4.50   6.48
195311   1.00   2.45   1.31   3.36   2.99   3.08
195312   1.83  -1.84  -1.55  -0.29   1.01  -0.87
195401   7.90   7.54   6.09   4.46   5.41   8.41
195402   0.29   1.82   1.33   1.00   2.24   2.44
195403   3.31   0.46   2.89   2.63   3.30   6.03
195404   4.54  -0.05   1.44   1.84   2.93   2.08
195405   2.26   3.13   5.49   3.15   3.42   4.91
195406   0.77   3.14   1.61   1.32   1.89   2.25
195407   6.49   5.45   9.43   6.04   6.10   9.03
195408  -1.34  -0.64  -0.79  -2.05  -2.35  -2.71
195409   5.32   4.72   4.26   3.35   5.56   6.98
195410   0.39  -1.33  -0.20  -2.24  -0.76   1.81
195411   8.11   8.59  10.71   8.02   8.88  12.50
195412  15.96   6.97  10.95   4.42   4.69  10.00
195501   0.52   1.80   2.43  -0.25   1.13   2.90
195502   7.91   4.12   6.32   3.61   3.41   5.06
195503   0.58  -0.24   0.94   0.24  -0.84   0.23
195504  -0.54   2.44   2.08   2.92   3.39   1.83
195505  -2.55   0.21  -0.05   1.41   1.31   1.11
195506   3.62   0.94   5.16   2.89   4.14   6.03
195507   4.05   1.71   1.22   0.55   1.50   0.94
195508   0.41  -0.61   0.65   0.48   1.02   1.69
195509   1.21   1.57  -0.79  -1.81  -1.69  -0.74
195510  -3.33  -1.33  -0.22  -2.29  -1.53  -2.14
195511   5.84   5.30   4.09   6.12   4.60   9.02
195512   4.87   2.76   1.83   2.27   2.17   2.87
195601  -1.58  -0.44  -2.04  -3.21  -2.64  -3.42
195602   2.24   1.36   3.21   4.02   3.76   4.05
195603   4.96   3.90   4.39   7.21   5.20   6.88
195604   4.74  -0.50   0.99   0.07  -0.11   1.84
195605  -4.79  -4.94  -3.38  -4.05  -2.69  -5.52
195606   1.63   1.52   2.00   2.98   3.61   3.59
195607   2.58   3.28   4.22   4.26   4.46   7.28
