This file was created by CMPT_VAR_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
201502,     458,     486,     638,     726,    1351,     205,     253,     234,     252,     315,     323,     361,     365,     523,     828
201503,     467,     523,     625,     691,    1356,     221,     246,     273,     250,     297,     328,     338,     353,     573,     783
201504,     475,     501,     635,     722,    1332,     228,     247,     270,     231,     279,     356,     368,     354,     536,     796
201505,     474,     511,     597,     741,    1345,     230,     244,     277,     234,     303,     294,     348,     393,     524,     821
201506,     448,     496,     606,     761,    1351,     214,     234,     215,     281,     299,     307,     366,     395,     518,     833
201507,     428,     468,     595,     787,    1367,     204,     224,     240,     228,     279,     316,     386,     401,     493,     874
201508,     407,     498,     589,     819,    1337,     187,     220,     238,     260,     287,     302,     339,     480,     488,     849
201509,     409,     528,     597,     790,    1325,     181,     228,     255,     273,     297,     300,     369,     421,     586,     739
201510,     428,     523,     592,     834,    1283,     194,     234,     257,     266,     298,     294,     400,     434,     530,     753
201511,     435,     554,     600,     767,    1324,     196,     239,     274,     280,     274,     326,     347,     420,     586,     738
201512,     444,     559,     595,     765,    1302,     213,     231,     268,     291,     297,     298,     330,     435,     556,     746
201601,     452,     550,     613,     836,    1200,     215,     237,     278,     272,     296,     317,     356,     480,     521,     679
201602,     440,     548,     619,     810,    1224,     192,     248,     265,     283,     308,     311,     357,     453,     526,     698
201603,     476,     558,     631,     827,    1147,     207,     269,     248,     310,     328,     303,     398,     429,     516,     631
201604,     480,     561,     633,     797,    1156,     219,     261,     258,     303,     318,     315,     343,     454,     538,     618
201605,     478,     553,     635,     762,    1169,     241,     237,     258,     295,     325,     310,     334,     428,     555,     614
201606,     450,     547,     624,     677,    1291,     227,     223,     276,     271,     308,     316,     267,     410,     566,     725
201607,     465,     514,     618,     689,    1278,     234,     231,     239,     275,     319,     299,     327,     362,     558,     720
201608,     437,     516,     619,     695,    1284,     202,     235,     245,     271,     333,     286,     330,     365,     515,     769
201609,     428,     524,     609,     749,    1230,     201,     227,     240,     284,     303,     306,     351,     398,     429,     801
201610,     461,     488,     587,     760,    1237,     210,     251,     230,     258,     269,     318,     358,     402,     429,     808
201611,     477,     479,     565,     717,    1295,     255,     222,     235,     244,     266,     299,     344,     373,     487,     808
201612,     479,     497,     589,     643,    1310,     232,     247,     244,     253,     277,     312,     318,     325,     467,     843
201701,     433,     516,     564,     697,    1319,     208,     225,     237,     279,     283,     281,     303,     394,     469,     850
201702,     403,     500,     555,     749,    1327,     200,     203,     239,     261,     272,     283,     356,     393,     451,     876
201703,     409,     470,     520,     752,    1373,     194,     215,     234,     236,     245,     275,     365,     387,     477,     896
201704,     411,     491,     532,     771,    1306,     188,     223,     228,     263,     267,     265,     363,     408,     415,     891
201705,     390,     498,     587,     691,    1340,     184,     206,     238,     260,     290,     297,     326,     365,     414,     926
201706,     373,     514,     565,     704,    1338,     175,     198,     256,     258,     283,     282,     311,     393,     454,     884
201707,     379,     543,     528,     748,    1301,     172,     207,     260,     283,     270,     258,     361,     387,     477,     824
201708,     394,     502,     546,     774,    1294,     193,     201,     246,     256,     256,     290,     372,     402,     477,     817
201709,     411,     477,     619,     709,    1286,     193,     218,     236,     241,     289,     330,     365,     344,     482,     804
201710,     415,     489,     584,     715,    1291,     204,     211,     246,     243,     282,     302,     360,     355,     453,     838
201711,     406,     507,     580,     659,    1334,     195,     211,     236,     271,     273,     307,     325,     334,     449,     885
201712,     411,     531,     599,     630,    1299,     191,     220,     256,     275,     257,     342,     272,     358,     421,     878
201801,     427,     493,     567,     645,    1338,     188,     239,     227,     266,     269,     298,     323,     322,     475,     863
201802,     430,     461,     592,     646,    1347,     207,     223,     221,     240,     286,     306,     320,     326,     417,     930
201803,     457,     479,     529,     699,    1320,     230,     227,     238,     241,     264,     265,     323,     376,     424,     896
201804,     469,     504,     518,     675,    1309,     254,     215,     231,     273,     246,     272,     303,     372,     409,     900
201805,     489,     487,     536,     648,    1320,     253,     236,     247,     240,     245,     291,     309,     339,     441,     879
201806,     473,     487,     545,     619,    1351,     246,     227,     247,     240,     277,     268,     293,     326,     458,     893
201807,     485,     515,     523,     641,    1313,     255,     230,     244,     271,     259,     264,     318,     323,     399,     914
201808,     491,     514,     500,     635,    1346,     261,     230,     264,     250,     242,     258,     323,     312,     411,     935
201809,     485,     539,     510,     611,    1347,     238,     247,     261,     278,     240,     270,     300,     311,     410,     937
201810,     477,     508,     519,     631,    1359,     268,     209,     247,     261,     250,     269,     292,     339,     416,     943
201811,     483,     476,     552,     638,    1349,     250,     233,     240,     236,     282,     270,     292,     346,     402,     947
201812,     476,     513,     525,     649,    1328,     266,     210,     234,     279,     266,     259,     302,     347,     406,     922
201901,     456,     514,     509,     678,    1335,     227,     229,     255,     259,     236,     273,     297,     381,     429,     906
201902,     421,     494,     476,     725,    1374,     204,     217,     243,     251,     224,     252,     339,     386,     478,     896
201903,     434,     471,     506,     709,    1360,     209,     225,     232,     239,     251,     255,     335,     374,     449,     911
201904,     427,     470,     582,     681,    1308,     214,     213,     212,     258,     298,     284,     307,     374,     408,     900
201905,     437,     491,     577,     677,    1278,     220,     217,     239,     252,     299,     278,     308,     369,     379,     899
201906,     445,     464,     547,     739,    1272,     227,     218,     238,     226,     266,     281,     331,     408,     412,     860
201907,     454,     484,     491,     755,    1274,     233,     221,     242,     242,     254,     237,     355,     400,     442,     832
201908,     466,     470,     544,     687,    1294,     248,     218,     211,     259,     250,     294,     313,     374,     513,     781
201909,     449,     501,     556,     698,    1252,     230,     219,     235,     266,     270,     286,     320,     378,     522,     730
201910,     468,     479,     574,     707,    1230,     230,     238,     236,     243,     255,     319,     310,     397,     540,     690
201911,     453,     488,     561,     659,    1294,     224,     229,     237,     251,     265,     296,     296,     363,     557,     737
201912,     474,     479,     536,     690,    1251,     243,     231,     234,     245,     254,     282,     323,     367,     476,     775
202001,     482,     474,     523,     673,    1260,     256,     226,     213,     261,     252,     271,     309,     364,     394,     866
202002,     468,     467,     511,     654,    1301,     236,     232,     222,     245,     257,     254,     317,     337,     406,     895
202003,     477,     447,     520,     660,    1288,     254,     223,     216,     231,     248,     272,     286,     374,     439,     849
202004,     466,     514,     602,     835,     960,     235,     231,     254,     260,     254,     348,     365,     470,     441,     519
202005,     438,     534,     624,     864,     900,     209,     229,     243,     291,     260,     364,     394,     470,     438,     462
202006,     421,     486,     649,     902,     881,     198,     223,     246,     240,     308,     341,     438,     464,     415,     466


  Average Firm Size
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196307,    842.52,    262.01,    158.10,     77.11,     19.59,   1329.20,    355.83,    309.59,    216.80,    201.21,    115.89,     93.78,     60.85,     34.81,     14.04
196308,    846.94,    235.83,    158.23,     74.48,     21.12,   1300.96,    362.65,    253.00,    218.26,    207.39,    108.39,    101.51,     50.80,     40.16,     14.17
196309,    850.66,    265.78,    175.12,     87.07,     22.15,   1331.47,    386.79,    308.75,    219.93,    179.21,    170.99,    112.50,     63.38,     43.95,     14.34
196310,    906.10,    244.76,    150.19,     88.66,     23.41,   1315.64,    502.63,    254.60,    234.54,    155.11,    145.44,    116.79,     65.10,     42.49,     16.84
196311,    900.38,    261.10,    179.48,     82.97,     26.45,   1156.78,    630.07,    295.44,    228.41,    200.36,    159.54,     91.55,     74.95,     46.81,     19.27
196312,    774.30,    360.42,    147.41,     85.43,     28.93,    857.41,    695.33,    437.64,    286.58,    153.22,    142.02,    105.98,     65.97,     49.23,     21.69
196401,    802.71,    371.93,    154.91,     90.26,     27.75,    935.97,    667.46,    336.55,    404.26,    194.45,    119.08,     96.56,     84.54,     47.42,     20.97
196402,    797.85,    416.20,    189.24,     75.63,     28.48,   1157.84,    437.86,    509.13,    321.89,    227.57,    150.64,     96.86,     55.03,     47.36,     21.57
196403,    921.58,    347.70,    174.54,     77.13,     26.89,   1107.73,    720.42,    455.35,    230.34,    222.63,    132.30,     89.80,     66.07,     49.31,     19.15
196404,    938.49,    338.31,    159.53,     82.09,     27.88,   1307.59,    546.49,    458.91,    222.02,    169.64,    148.67,    106.68,     58.09,     52.74,     19.19
196405,   1027.29,    241.10,    155.64,     80.01,     25.03,   1571.20,    467.15,    308.64,    182.71,    174.97,    134.86,     90.23,     70.20,     46.91,     16.30
196406,   1037.75,    249.47,    160.40,     82.14,     28.22,   1421.09,    630.64,    283.84,    216.26,    198.59,    122.49,    101.62,     65.52,     58.65,     17.34
196407,   1016.34,    293.40,    146.40,     80.71,     28.78,   1465.12,    536.74,    301.74,    285.11,    149.17,    143.68,     87.39,     74.87,     62.90,     16.80
196408,    947.24,    355.64,    169.44,     82.80,     27.18,   1416.64,    439.58,    472.69,    246.95,    190.16,    149.57,    112.07,     60.02,     57.32,     16.69
196409,    984.61,    281.20,    161.28,     87.87,     27.19,   1517.38,    425.02,    298.13,    265.12,    177.26,    147.34,    114.87,     64.04,     55.29,     15.33
196410,   1029.60,    287.37,    170.97,     98.31,     27.10,   1538.62,    501.72,    313.08,    261.66,    162.54,    179.12,    122.56,     77.52,     58.44,     16.09
196411,    992.91,    326.45,    170.51,     98.85,     24.41,   1501.83,    483.99,    399.67,    250.56,    174.30,    166.51,    123.99,     77.87,     53.24,     14.78
196412,    906.32,    395.65,    182.15,     88.19,     24.39,   1319.12,    502.13,    486.13,    308.45,    189.45,    174.81,    109.37,     69.68,     53.05,     14.57
196501,    980.98,    310.45,    192.89,    104.86,     26.62,   1361.06,    587.13,    418.06,    211.80,    253.25,    140.16,    142.31,     67.89,     50.16,     18.13
196502,   1034.41,    331.85,    193.35,    109.88,     25.74,   1451.41,    582.67,    442.54,    221.95,    205.85,    181.01,    146.76,     77.37,     49.95,     17.06
196503,   1077.82,    312.09,    189.45,    108.75,     24.93,   1647.57,    495.41,    391.06,    240.45,    205.02,    172.95,    121.91,     95.60,     42.74,     18.49
196504,   1115.27,    303.74,    188.03,     98.03,     24.22,   1707.67,    500.08,    388.45,    222.62,    202.84,    173.43,    131.98,     72.00,     43.72,     16.15
196505,   1135.69,    360.85,    178.77,    109.77,     24.30,   1667.70,    599.62,    338.63,    383.24,    185.73,    171.95,    136.67,     85.48,     44.51,     17.59
196506,   1031.51,    437.16,    198.13,    100.06,     23.70,   1450.76,    605.87,    612.09,    275.00,    199.32,    196.99,    125.69,     78.04,     43.73,     16.86
196507,    982.47,    400.46,    166.99,    102.40,     22.25,   1375.61,    597.93,    554.40,    243.02,    188.28,    145.26,    124.59,     80.48,     41.40,     15.10
196508,   1071.53,    268.91,    180.38,    102.44,     24.24,   1497.22,    654.89,    321.00,    219.35,    184.64,    176.22,    134.28,     74.57,     43.21,     15.91
196509,   1024.18,    309.96,    211.39,     92.68,     26.80,   1577.46,    470.90,    350.34,    272.36,    229.99,    195.85,     96.82,     88.85,     44.89,     18.21
196510,    987.64,    344.01,    251.30,     89.67,     31.30,   1482.37,    471.40,    377.17,    309.41,    269.10,    233.25,    121.72,     63.71,     62.46,     18.47
196511,    995.86,    372.19,    251.34,    101.94,     29.38,   1518.58,    491.29,    435.85,    311.13,    331.88,    172.40,    118.82,     87.26,     50.93,     19.64
196512,   1060.22,    373.22,    212.59,    107.47,     32.72,   1455.55,    661.99,    394.24,    351.57,    212.98,    212.19,    122.59,     94.72,     59.65,     21.52
196601,   1067.64,    395.48,    191.16,    116.04,     36.70,   1507.70,    614.74,    434.07,    355.45,    198.11,    184.16,    157.37,     84.88,     67.94,     22.42
196602,   1030.72,    417.24,    226.78,    122.01,     36.86,   1368.36,    680.57,    489.81,    346.21,    278.01,    176.93,    140.99,    106.49,     65.30,     25.03
196603,   1033.05,    382.83,    223.54,    124.08,     37.64,   1517.81,    548.29,    411.22,    355.61,    273.17,    177.17,    146.08,    105.09,     55.86,     29.58
196604,   1034.46,    322.70,    222.94,    123.60,     40.28,   1425.64,    611.17,    366.60,    276.51,    258.98,    187.59,    134.47,    114.65,     68.16,     27.83
196605,    954.25,    408.32,    216.42,    129.71,     44.53,   1539.46,    373.08,    392.27,    424.84,    262.69,    170.77,    157.93,    104.82,     82.59,     30.77
196606,    951.51,    337.08,    209.29,    116.47,     43.31,   1334.73,    531.67,    363.34,    308.88,    266.24,    157.23,    135.17,    100.23,     81.89,     28.03
196607,    924.76,    353.47,    189.32,    125.29,     42.77,   1276.86,    592.21,    427.89,    281.60,    261.24,    127.10,    139.25,    112.74,     76.39,     29.87
196608,    879.91,    330.58,    206.95,    111.79,     45.41,   1086.47,    654.04,    366.71,    297.30,    279.57,    136.28,    118.55,    105.21,     88.51,     26.34
196609,    764.06,    292.22,    167.79,    127.73,     40.93,   1062.43,    431.18,    352.81,    231.64,    184.91,    151.97,    163.90,     96.42,     76.86,     25.43
196610,    702.64,    302.90,    192.30,    128.50,     43.58,    993.63,    379.54,    339.10,    267.89,    208.73,    175.01,    162.39,     98.95,     96.38,     22.69
196611,    746.11,    294.40,    220.71,    118.52,     44.56,    872.98,    605.53,    295.86,    292.77,    246.68,    193.39,    134.50,    103.79,     93.79,     21.85
196612,    731.72,    343.35,    208.56,    127.19,     44.94,    889.57,    557.54,    349.31,    337.47,    235.55,    181.40,    169.71,     93.55,     93.07,     24.05
196701,    792.38,    335.84,    220.40,    127.91,     33.87,   1016.19,    531.53,    401.44,    279.01,    227.47,    213.77,    183.12,     86.56,     63.48,     21.10
196702,    943.79,    342.27,    237.19,    132.38,     33.78,   1199.15,    666.53,    365.36,    320.27,    270.18,    203.28,    154.41,    113.28,     54.57,     24.64
196703,   1029.31,    337.53,    219.87,    115.71,     34.14,   1272.21,    788.10,    359.74,    316.38,    284.88,    162.14,    161.10,     75.36,     58.63,     23.16
196704,   1093.99,    356.57,    222.96,    119.16,     36.21,   1437.75,    752.71,    401.21,    315.73,    263.32,    185.83,    153.71,     92.96,     59.94,     26.27
196705,   1098.94,    423.18,    255.49,    112.45,     38.10,   1450.39,    736.93,    476.38,    373.17,    255.92,    255.06,    132.06,     96.41,     66.59,     26.95
196706,    946.74,    498.46,    238.89,    115.41,     36.58,   1294.60,    598.88,    594.87,    399.18,    269.87,    212.46,    137.45,     94.95,     54.72,     29.09
196707,    955.84,    506.93,    267.64,    107.63,     40.87,   1398.23,    519.87,    479.38,    532.58,    320.00,    220.69,    127.50,     89.78,     75.06,     26.96
196708,   1048.90,    426.42,    325.99,    126.66,     43.92,   1060.04,   1037.43,    429.39,    423.53,    395.46,    257.97,    164.29,     94.76,     79.24,     30.04
196709,   1099.72,    379.49,    292.07,    147.84,     41.84,    970.83,   1238.61,    418.04,    339.24,    275.46,    307.92,    193.25,    109.54,     65.34,     31.39
196710,   1096.21,    430.16,    282.51,    152.13,     44.98,   1043.24,   1153.66,    424.17,    436.33,    333.62,    236.72,    182.63,    123.13,     70.13,     33.64
196711,   1095.99,    388.15,    248.75,    148.94,     47.44,   1496.16,    689.98,    418.55,    359.93,    252.59,    245.01,    179.25,    118.82,     79.84,     34.34
196712,   1016.32,    456.55,    236.91,    156.25,     50.60,   1464.54,    564.90,    510.38,    404.67,    253.27,    220.78,    201.17,    116.06,     85.41,     34.98
196801,   1049.18,    452.67,    290.94,    160.15,     53.01,   1566.86,    545.78,    520.69,    385.14,    277.36,    303.73,    200.04,    126.32,     72.78,     43.68
196802,   1099.09,    382.81,    262.08,    157.31,     50.83,   1425.04,    746.60,    444.39,    322.16,    297.00,    228.58,    210.29,    113.34,     68.82,     42.21
196803,   1061.63,    417.82,    222.76,    145.40,     48.00,   1398.54,    683.25,    460.87,    373.77,    250.43,    194.33,    176.41,    119.92,     71.70,     37.99
196804,   1078.80,    376.06,    244.41,    132.77,     52.96,   1574.55,    533.47,    447.88,    312.97,    276.96,    213.87,    148.83,    119.95,     86.53,     38.91
196805,   1151.25,    421.83,    267.67,    153.67,     60.85,   1666.51,    632.23,    525.89,    316.98,    258.10,    276.61,    191.10,    120.25,     95.99,     45.00
196806,   1212.21,    473.13,    252.89,    155.12,     60.24,   1708.07,    712.69,    563.41,    385.70,    292.23,    214.63,    211.42,    108.39,     97.35,     45.52
196807,   1352.24,    392.73,    289.22,    147.82,     56.69,   1803.41,    894.02,    434.02,    352.07,    281.49,    296.22,    171.99,    128.61,     85.59,     44.78
196808,   1262.19,    473.83,    233.00,    151.26,     54.20,   1346.28,   1179.38,    558.48,    395.64,    256.56,    211.96,    179.85,    128.52,     67.67,     48.42
196809,   1258.26,    475.77,    246.81,    159.55,     56.52,   1385.10,   1128.43,    571.68,    383.52,    263.19,    232.16,    177.98,    143.85,     78.32,     46.75
196810,   1297.98,    465.54,    261.76,    172.52,     65.25,   1647.59,    925.82,    506.08,    423.12,    297.67,    226.36,    216.42,    131.61,     83.26,     56.31
196811,   1352.63,    430.44,    277.31,    161.73,     66.07,   1690.12,    995.94,    475.94,    384.58,    286.41,    268.51,    193.40,    136.62,     82.51,     58.14
196812,   1423.52,    453.33,    309.07,    156.11,     73.84,   1907.21,    895.49,    534.08,    376.65,    379.45,    245.59,    179.43,    138.18,    109.04,     57.72
196901,   1311.64,    494.87,    311.52,    152.85,     78.17,   1936.68,    661.79,    549.67,    441.63,    315.76,    307.50,    163.21,    143.67,    101.62,     64.73
196902,   1243.70,    467.19,    308.73,    161.66,     79.04,   1813.34,    661.31,    588.66,    355.98,    351.15,    270.39,    180.64,    144.48,    107.45,     62.95
196903,   1223.66,    414.58,    264.94,    167.15,     69.40,   1597.02,    805.85,    476.88,    352.29,    307.81,    224.26,    195.44,    144.11,     92.25,     55.99
196904,   1257.13,    406.61,    277.56,    195.98,     66.95,   1616.87,    842.72,    443.70,    368.43,    320.27,    238.58,    225.25,    171.42,     90.99,     53.79
196905,   1157.42,    514.63,    295.29,    180.22,     67.14,   1613.28,    691.66,    525.70,    503.95,    313.06,    279.22,    254.40,    118.11,     97.07,     51.03
196906,   1152.39,    510.03,    293.41,    194.94,     61.82,   1525.35,    740.17,    529.98,    491.32,    339.78,    252.16,    273.22,    134.31,     85.33,     50.29
196907,   1069.75,    501.86,    292.69,    145.26,     55.85,   1588.68,    543.52,    478.63,    523.59,    346.26,    243.26,    195.90,    105.37,     81.29,     44.36
196908,   1036.81,    415.03,    264.17,    147.08,     51.96,   1520.28,    539.43,    407.34,    422.77,    311.48,    218.06,    169.54,    127.47,     74.43,     41.02
196909,   1055.26,    465.30,    238.66,    149.51,     56.47,   1643.04,    455.05,    583.54,    347.06,    257.94,    219.74,    208.64,    100.86,     79.25,     45.11
196910,   1063.82,    403.38,    245.78,    138.21,     55.84,   1417.92,    704.76,    396.46,    409.92,    324.57,    175.60,    153.45,    125.08,     82.31,     42.06
196911,   1130.87,    436.83,    258.88,    147.65,     55.96,   1582.18,    644.09,    497.22,    380.08,    286.51,    231.42,    150.66,    145.18,     85.10,     42.23
196912,   1063.79,    464.50,    248.00,    142.62,     50.64,   1499.75,    596.24,    571.63,    370.85,    327.85,    177.77,    170.96,    118.50,     79.73,     38.44
197001,   1087.14,    491.22,    245.54,    126.06,     44.38,   1399.79,    765.55,    548.85,    432.36,    245.56,    245.52,    145.17,    109.96,     68.61,     33.99
197002,   1008.67,    416.73,    200.75,    128.67,     42.61,   1371.07,    617.81,    431.58,    402.37,    209.69,    192.84,    158.38,     99.27,     66.54,     31.78
197003,    966.53,    412.75,    231.46,    153.33,     51.65,   1366.83,    558.28,    497.88,    325.38,    262.59,    201.28,    189.74,    124.13,     83.35,     37.07
197004,    935.42,    413.90,    224.29,    160.72,     49.49,   1338.95,    523.98,    469.66,    364.52,    261.48,    187.10,    201.19,    125.01,     74.36,     37.80
197005,    902.82,    348.78,    223.20,    105.63,     38.35,   1309.57,    509.03,    355.51,    342.15,    228.10,    218.52,    123.55,     91.17,     66.68,     26.00
197006,    943.87,    296.19,    186.28,     93.37,     30.00,   1326.38,    548.45,    347.81,    247.94,    204.63,    168.77,     93.66,     93.07,     43.90,     24.52
197007,    896.90,    297.11,    146.74,     85.95,     29.90,   1284.49,    465.95,    322.39,    273.30,    170.94,    125.11,    115.61,     59.15,     48.41,     21.44
197008,    920.62,    323.13,    171.47,     96.21,     28.91,   1272.83,    517.04,    367.15,    281.92,    200.96,    142.33,    105.11,     87.27,     42.31,     21.88
197009,    917.31,    357.87,    190.83,     89.96,     31.84,   1289.74,    517.75,    424.07,    293.80,    217.12,    165.26,    104.35,     77.28,     45.72,     23.97
197010,    993.26,    384.96,    178.57,    106.32,     34.28,   1343.70,    579.79,    391.65,    378.75,    212.41,    148.72,    132.77,     83.99,     46.40,     26.65
197011,   1035.36,    408.83,    174.56,     82.81,     29.76,   1499.95,    541.32,    444.94,    371.97,    189.41,    160.12,    102.73,     64.40,     41.65,     23.22
197012,   1152.12,    374.43,    204.39,     85.72,     27.38,   1694.71,    601.93,    415.75,    335.87,    238.20,    169.36,    111.50,     61.91,     39.72,     20.61
197101,   1287.10,    391.44,    183.65,     95.79,     27.39,   1915.04,    636.74,    433.95,    355.42,    189.15,    178.40,    122.07,     74.17,     42.16,     19.70
197102,   1305.63,    439.34,    225.20,    108.41,     29.90,   1982.11,    638.68,    539.50,    349.39,    275.07,    177.71,    126.79,     91.73,     46.74,     21.96
197103,   1319.44,    447.62,    242.15,    121.80,     33.14,   1800.56,    806.01,    545.04,    359.51,    292.98,    196.49,    157.98,     88.72,     58.51,     22.35
197104,   1307.13,    534.15,    267.42,    123.34,     35.72,   1925.35,    662.03,    591.44,    476.00,    270.58,    264.14,    152.19,     98.15,     60.53,     25.70
197105,   1357.54,    460.71,    310.81,    140.08,     40.24,   2001.28,    646.54,    517.66,    404.57,    415.14,    217.46,    184.33,    103.21,     69.63,     28.19
197106,   1260.86,    474.45,    290.77,    123.55,     41.60,   1706.43,    765.78,    563.74,    378.59,    331.87,    251.39,    146.26,    104.79,     78.78,     28.58
197107,   1241.48,    472.80,    251.64,    131.17,     43.58,   1687.42,    767.28,    563.23,    384.20,    320.31,    192.44,    182.69,     90.78,     71.27,     30.94
197108,   1182.81,    441.57,    252.07,    109.84,     35.99,   1567.57,    785.14,    543.59,    351.89,    262.69,    242.03,    154.49,     76.78,     51.56,     28.58
197109,    993.81,    582.16,    336.39,    104.67,     37.78,   1423.93,    546.61,    617.41,    544.51,    436.47,    248.46,    150.36,     69.46,     51.71,     30.48
197110,   1034.73,    524.93,    356.93,    114.02,     33.77,   1373.95,    672.60,    722.92,    332.12,    498.45,    236.76,    137.15,     95.03,     53.66,     25.26
197111,   1025.49,    511.70,    299.27,    110.27,     32.59,   1285.11,    739.01,    638.71,    396.60,    401.73,    206.06,    138.93,     84.24,     50.60,     24.60
197112,   1195.85,    417.39,    232.86,    114.99,     34.78,   1741.44,    627.84,    488.88,    347.33,    257.92,    206.50,    135.78,     94.19,     55.82,     25.67
197201,   1307.34,    483.57,    264.52,    127.80,     40.52,   1740.37,    880.20,    555.92,    412.17,    314.10,    222.46,    158.58,    103.02,     61.07,     29.28
197202,   1389.07,    480.74,    271.35,    126.82,     43.10,   1838.26,    942.96,    570.70,    390.18,    278.37,    265.18,    156.80,    102.36,     72.82,     29.70
197203,   1414.40,    508.25,    294.65,    128.48,     43.69,   2007.39,    821.42,    621.00,    406.92,    344.24,    249.05,    147.56,    111.90,     69.61,     31.88
197204,   1338.74,    553.68,    303.02,    141.95,     43.73,   1857.66,    843.71,    715.47,    390.79,    413.08,    203.53,    153.54,    133.13,     71.47,     31.78
197205,   1319.47,    527.18,    342.44,    145.08,     42.27,   1782.94,    824.04,    618.11,    439.88,    454.50,    225.53,    161.03,    130.92,     66.12,     31.62
197206,   1364.52,    543.71,    293.06,    140.83,     42.36,   1832.51,    821.92,    591.32,    500.19,    321.81,    263.97,    157.15,    126.75,     67.33,     30.68
197207,   1342.65,    490.81,    265.25,    145.66,     43.04,   1911.33,    781.36,    523.30,    456.18,    287.40,    242.73,    177.49,    117.27,     71.16,     30.51
197208,   1253.50,    517.49,    256.61,    149.88,     48.25,   1806.77,    685.86,    614.76,    418.98,    294.23,    218.57,    182.42,    120.33,     67.43,     37.62
197209,   1200.53,    533.93,    307.94,    155.12,     48.37,   1500.53,    894.87,    576.51,    494.94,    403.67,    218.82,    194.50,    121.80,     67.95,     36.54
197210,   1212.73,    531.29,    284.96,    159.33,     46.34,   1423.94,   1005.44,    663.48,    410.18,    354.29,    225.48,    189.20,    133.23,     65.75,     35.98
197211,   1300.40,    493.28,    264.17,    147.11,     42.23,   1830.85,    789.11,    498.63,    488.09,    351.55,    177.74,    150.16,    144.08,     66.88,     30.91
197212,   1349.17,    569.37,    255.82,    123.79,     47.42,   1870.67,    840.47,    685.79,    457.82,    331.52,    191.20,    136.00,    114.61,     73.43,     34.89
197301,   1463.83,    565.83,    251.27,    132.45,     42.17,   2019.30,    925.41,    706.96,    429.02,    302.22,    203.32,    162.97,    109.60,     62.58,     30.81
197302,   1443.24,    559.63,    252.17,    109.64,     38.11,   2045.65,    813.80,    639.71,    481.95,    287.55,    215.80,    116.31,    104.19,     57.06,     28.27
197303,   1384.28,    481.50,    248.17,    118.45,     35.94,   1967.60,    797.31,    529.34,    437.51,    273.04,    223.57,    161.38,     82.50,     58.53,     23.80
197304,    607.71,    362.84,    132.40,     85.18,     27.79,    702.12,    459.68,    429.64,    301.63,    136.10,    128.79,    116.69,     63.85,     36.18,     23.73
197305,    573.15,    313.54,    138.20,     64.84,     26.83,    598.87,    529.45,    358.80,    275.22,    152.62,    125.82,     66.67,     63.17,     37.89,     21.76
197306,    527.50,    303.81,    135.40,     58.14,     21.07,    537.65,    511.34,    401.69,    219.95,    172.37,    103.41,     67.05,     50.62,     32.45,     15.56
197307,    538.41,    260.78,    112.23,     67.78,     19.99,    610.46,    418.62,    321.09,    208.19,    139.45,     87.80,     84.65,     53.08,     29.78,     14.74
197308,    527.93,    283.06,    155.85,     61.86,     22.53,    617.89,    375.60,    365.72,    209.14,    180.27,    134.13,     77.90,     48.99,     32.36,     16.86
197309,    471.32,    292.80,    147.07,     62.05,     21.35,    548.86,    330.07,    390.34,    205.55,    184.21,    112.23,     76.82,     48.92,     32.74,     16.05
197310,    460.37,    368.23,    149.65,     68.47,     23.11,    463.16,    454.63,    485.34,    257.10,    168.48,    129.65,     83.31,     55.12,     32.98,     18.52
197311,    435.87,    397.89,    159.09,     66.08,     23.30,    432.56,    442.42,    410.81,    386.70,    196.77,    120.28,     69.05,     63.09,     38.52,     16.78
197312,    447.31,    321.85,    129.40,     59.62,     18.59,    506.81,    345.77,    414.53,    232.47,    166.61,     94.86,     74.98,     46.24,     29.58,     13.53
197401,    517.03,    299.67,    107.40,     59.35,     19.44,    591.13,    399.04,    376.28,    231.42,    124.94,     92.98,     73.64,     45.65,     32.45,     13.68
197402,    494.28,    283.89,    121.79,     61.93,     20.25,    545.11,    408.48,    316.27,    249.83,    133.88,    109.24,     68.70,     55.71,     33.39,     14.08
197403,    489.67,    238.33,    139.53,     62.03,     22.19,    523.83,    433.34,    263.11,    210.11,    184.38,     94.54,     75.25,     49.95,     40.86,     13.71
197404,    444.44,    267.67,    137.33,     60.36,     22.17,    488.33,    363.96,    335.44,    206.56,    156.48,    117.18,     75.07,     46.90,     35.30,     15.44
197405,    452.56,    223.43,    108.50,     55.62,     21.20,    508.17,    344.63,    278.90,    177.65,    149.28,     77.19,     71.19,     42.23,     34.77,     13.94
