This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 INV portfolios in Europe.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  INV is percentage difference in Total Assets at the last fiscal year end of the prior calendar
year from the previous fiscal year as of 6 months before formation.  Firms with negative
INV are included in any portfolio.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



    Average Value Weighted Returns -- Daily
                 Small                 Big
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
19961223   ,0.29   ,0.14   ,0.30   ,0.04   ,0.13  ,-0.15
19961224   ,0.04   ,0.00  ,-0.09  ,-0.02  ,-0.05   ,0.06
19961225  ,-0.06  ,-0.05  ,-0.04  ,-0.08  ,-0.07  ,-0.06
19961226   ,0.25   ,0.28   ,0.15   ,0.42   ,0.21   ,0.24
19961227   ,0.57   ,0.46   ,0.58   ,0.51   ,0.43   ,0.51
19961230   ,0.38   ,0.17   ,0.74   ,0.55   ,0.65   ,0.44
19961231   ,1.41   ,1.56   ,1.53   ,1.06   ,1.93   ,1.18
19970101   ,0.02   ,0.00  ,-0.02   ,0.04   ,0.02   ,0.01
19970102  ,-0.41  ,-0.49  ,-0.47  ,-1.04  ,-0.87  ,-1.07
19970103  ,-0.71  ,-0.63  ,-0.46  ,-0.29  ,-0.44  ,-0.33
19970106   ,0.64   ,0.79   ,0.73   ,0.76   ,0.86   ,0.92
19970107   ,0.41   ,0.38   ,0.26   ,0.14   ,0.00   ,0.06
19970108  ,-0.04   ,0.05   ,0.18   ,0.27   ,0.13   ,0.25
19970109   ,0.63   ,0.53   ,0.62   ,0.65   ,0.58   ,0.77
19970110  ,-0.37  ,-0.51  ,-0.55  ,-0.58  ,-0.62  ,-0.40
19970113   ,0.68   ,0.50   ,0.52   ,1.31   ,0.90   ,1.00
19970114   ,0.19   ,0.31   ,0.16   ,0.67   ,0.34   ,0.44
19970115   ,0.99   ,1.07   ,0.95   ,0.55   ,0.59   ,0.59
19970116   ,0.11  ,-0.05   ,0.16   ,0.26  ,-0.06   ,0.25
19970117  ,-0.42  ,-0.79  ,-0.63  ,-0.60  ,-0.68  ,-0.69
19970120   ,0.07  ,-0.01   ,0.21  ,-0.14  ,-0.19   ,0.13
19970121  ,-0.40  ,-0.35  ,-0.55  ,-0.55  ,-0.53  ,-0.41
19970122  ,-0.71  ,-0.72  ,-0.81  ,-0.12  ,-0.26  ,-0.19
19970123   ,0.51   ,0.52   ,0.41   ,0.92   ,0.70   ,1.04
19970124  ,-0.09  ,-0.03  ,-0.05  ,-0.45  ,-0.47  ,-0.67
19970127  ,-0.82  ,-0.77  ,-0.52  ,-1.06  ,-0.90  ,-1.02
19970128   ,0.17   ,0.16   ,0.02   ,0.53   ,0.38   ,0.23
19970129  ,-0.01   ,0.00  ,-0.06  ,-0.40  ,-0.35  ,-0.50
19970130   ,0.65   ,0.46   ,0.54   ,0.69   ,0.74   ,0.65
19970131   ,0.01   ,0.20   ,0.17   ,0.32   ,0.28   ,0.30
19970203   ,0.42   ,0.56   ,0.67   ,0.09   ,0.18   ,0.04
19970204  ,-0.04   ,0.05   ,0.03  ,-0.26  ,-0.01  ,-0.07
19970205   ,0.81   ,0.88   ,1.12   ,0.78   ,1.00   ,0.96
19970206  ,-0.20  ,-0.17  ,-0.24  ,-0.27  ,-0.38  ,-0.18
19970207   ,0.07  ,-0.01  ,-0.01   ,0.47   ,0.47   ,0.54
19970210   ,1.54   ,0.61   ,0.96   ,0.44   ,0.42   ,0.67
19970211  ,-0.71  ,-0.64  ,-0.57  ,-0.91  ,-1.08  ,-0.91
19970212  ,-0.21  ,-0.29  ,-0.17   ,2.20  ,-0.14  ,-0.35
19970213   ,0.16  ,-0.02  ,-0.16   ,0.20   ,0.29   ,0.25
19970214   ,0.13   ,0.13  ,-0.05  ,-0.14  ,-0.02   ,0.24
19970217  ,-0.52  ,-0.47   ,0.10  ,-0.73  ,-0.68  ,-0.65
19970218   ,0.74   ,0.49   ,0.31   ,0.50   ,0.39   ,0.55
19970219  ,-0.23  ,-0.16  ,-0.21  ,-0.39  ,-0.38  ,-0.38
19970220   ,0.67   ,0.60   ,0.56   ,0.69   ,0.59   ,0.52
19970221  ,-0.01   ,0.16   ,0.14  ,-0.23  ,-0.33  ,-0.22
19970224   ,1.36   ,1.22   ,1.63   ,0.72   ,0.96   ,0.95
19970225   ,0.29   ,0.35   ,0.54   ,0.58   ,0.71   ,0.73
19970226  ,-0.83  ,-0.66  ,-0.54  ,-0.99  ,-0.94  ,-0.93
19970227  ,-0.07  ,-0.02  ,-0.58   ,0.13   ,0.16  ,-0.17
19970228  ,-0.34  ,-0.19  ,-0.48  ,-0.44  ,-0.35  ,-0.61
19970303  ,-0.43  ,-0.61  ,-1.37  ,-0.49  ,-0.37  ,-0.74
19970304  ,-0.11   ,0.07  ,-0.04   ,0.36   ,0.27   ,0.26
19970305   ,0.31   ,0.34   ,0.84   ,0.37   ,0.19   ,0.74
19970306   ,0.42   ,0.37   ,0.57   ,1.01   ,0.63   ,0.84
19970307   ,0.02  ,-0.14  ,-0.27   ,0.07   ,0.05  ,-0.17
19970310   ,1.16   ,1.00   ,0.86   ,1.12   ,0.92   ,1.05
19970311   ,0.03   ,0.03  ,-0.05   ,0.13   ,0.17  ,-0.09
19970312   ,0.24   ,0.13   ,0.00  ,-0.14  ,-0.25  ,-0.24
19970313  ,-0.78  ,-0.62  ,-0.64  ,-1.04  ,-0.99  ,-0.98
19970314   ,0.22   ,0.30   ,0.09   ,0.55   ,0.59   ,0.62
19970317   ,0.00  ,-0.10  ,-0.29  ,-0.88  ,-0.85  ,-0.66
19970318   ,0.32   ,0.47  ,-0.03   ,0.02  ,-0.05  ,-0.26
19970319  ,-0.44  ,-0.37  ,-0.36  ,-0.11  ,-0.14  ,-0.43
19970320  ,-0.96  ,-1.15  ,-1.26  ,-1.54  ,-1.68  ,-1.80
19970321   ,0.74   ,0.67   ,0.78   ,1.09   ,1.09   ,0.81
19970324   ,0.20   ,0.19   ,0.31  ,-0.24  ,-0.16   ,0.26
19970325   ,0.05   ,0.01  ,-0.04   ,0.62   ,0.57   ,0.60
19970326   ,0.58   ,0.57   ,0.67   ,0.75   ,1.00   ,1.00
19970327   ,0.94   ,0.78   ,0.78   ,1.08   ,0.96   ,1.11
19970328  ,-0.11  ,-0.05   ,0.03  ,-0.17  ,-0.23  ,-0.15
19970331   ,0.19   ,0.21   ,0.22   ,0.15   ,0.15   ,0.21
19970401  ,-0.62  ,-0.51  ,-0.96  ,-1.46  ,-1.28  ,-1.61
19970402  ,-0.32  ,-0.41  ,-0.24  ,-0.62  ,-0.61  ,-0.59
19970403   ,0.06  ,-0.07   ,0.15   ,0.06  ,-0.18  ,-0.05
19970404  ,-0.41  ,-0.50  ,-0.42  ,-0.48  ,-0.37  ,-0.38
19970407  ,-0.77  ,-0.75  ,-0.37  ,-0.11  ,-0.15   ,0.14
19970408   ,0.03   ,0.10   ,0.04   ,0.12  ,-0.03  ,-0.05
19970409  ,-0.15  ,-0.26  ,-0.23   ,0.05   ,0.19   ,0.06
19970410   ,0.52   ,0.52   ,0.44   ,0.12   ,0.30   ,0.21
19970411   ,0.17   ,0.18   ,0.15  ,-0.02  ,-0.23  ,-0.27
19970414  ,-0.62  ,-0.65  ,-0.78  ,-0.88  ,-0.92  ,-1.00
19970415   ,0.55   ,0.62   ,0.61   ,1.27   ,1.21   ,1.26
19970416  ,-0.12   ,0.01   ,0.01  ,-0.25  ,-0.21  ,-0.18
19970417   ,0.44   ,0.35   ,0.37   ,0.35   ,0.34   ,0.28
19970418   ,0.63   ,0.59   ,0.41   ,0.54   ,0.40   ,0.53
19970421   ,0.49   ,0.41   ,0.37   ,0.36   ,0.43   ,0.54
19970422  ,-0.80  ,-0.85  ,-0.51  ,-0.90  ,-0.86  ,-0.73
19970423   ,0.27   ,0.16   ,0.13   ,0.71   ,0.56   ,0.53
19970424   ,0.21   ,0.11  ,-0.03   ,0.10   ,0.08   ,0.26
19970425  ,-0.65  ,-0.63  ,-0.58  ,-1.13  ,-0.87  ,-0.88
19970428   ,0.04  ,-0.09  ,-0.21  ,-0.27  ,-0.08  ,-0.39
19970429   ,0.37   ,0.51   ,0.44   ,0.77   ,0.84   ,1.05
19970430  ,-0.25  ,-0.33  ,-0.20   ,0.07  ,-0.15  ,-0.14
19970501   ,0.43   ,0.36   ,0.39   ,0.47   ,0.51   ,0.64
19970502  ,-0.19  ,-0.25  ,-0.23   ,0.29   ,0.03   ,0.11
19970505  ,-0.01   ,0.14   ,0.24   ,0.26   ,0.30   ,0.55
19970506   ,0.79   ,0.71   ,0.92   ,0.77   ,1.00   ,0.97
19970507  ,-0.03   ,0.04  ,-0.04   ,0.03  ,-0.01  ,-0.26
19970508   ,0.54   ,0.59   ,0.58   ,0.60   ,0.58   ,0.60
19970509   ,1.24   ,1.23   ,1.19   ,1.28   ,1.17   ,1.08
19970512  ,-0.67  ,-0.58  ,-0.38  ,-0.68  ,-0.36  ,-0.51
19970513   ,1.01   ,1.02   ,0.98   ,1.17   ,1.11   ,1.18
19970514   ,0.38   ,0.38   ,0.64   ,0.64   ,0.55   ,0.41
19970515   ,0.05  ,-0.11  ,-0.32  ,-0.05  ,-0.22  ,-0.32
19970516   ,0.45   ,0.19   ,0.07   ,0.44   ,0.33   ,0.22
19970519  ,-0.58  ,-0.40  ,-0.33  ,-0.71  ,-0.70  ,-0.61
19970520   ,1.52   ,1.51   ,1.14   ,1.49   ,1.23   ,1.19
19970521  ,-0.59  ,-0.59  ,-0.63  ,-0.30  ,-0.09   ,0.21
19970522  ,-0.35  ,-0.43  ,-0.63  ,-0.72  ,-0.68  ,-0.62
19970523   ,0.47   ,0.31   ,0.38   ,0.50   ,0.63   ,0.69
19970526   ,0.18   ,0.19   ,0.25   ,0.04   ,0.10   ,0.25
19970527  ,-0.78  ,-0.77  ,-1.01  ,-0.80  ,-0.78  ,-0.67
19970528   ,0.36   ,0.45   ,0.46  ,-0.30   ,0.01   ,0.19
19970529  ,-0.13  ,-0.09  ,-0.30  ,-0.18  ,-0.08  ,-0.46
19970530  ,-0.61  ,-0.45  ,-0.48  ,-0.84  ,-1.05  ,-0.29
19970602  ,-0.91  ,-0.96  ,-0.64  ,-0.70  ,-0.56  ,-0.37
19970603   ,0.23   ,0.23   ,0.13   ,0.55   ,0.35   ,0.21
19970604   ,0.06   ,0.94   ,0.06   ,0.35   ,0.21   ,0.25
19970605   ,0.12   ,0.19   ,0.03   ,0.45   ,0.36   ,0.41
19970606   ,0.28   ,0.31  ,-0.15   ,0.36   ,0.47   ,0.75
19970609   ,0.95   ,1.23   ,0.95   ,0.73   ,0.85   ,1.00
19970610  ,-0.53  ,-0.46  ,-0.40  ,-0.39  ,-0.60  ,-0.25
19970611   ,0.30   ,0.28   ,0.18   ,0.28   ,0.33   ,0.19
19970612  ,-0.25  ,-0.15  ,-0.24   ,0.30   ,0.29   ,0.21
19970613  ,-0.11   ,0.04  ,-0.11   ,0.44   ,0.42   ,0.70
19970616   ,0.42   ,0.44   ,0.13   ,0.15   ,0.32   ,0.09
19970617  ,-0.09   ,0.09  ,-0.09  ,-0.39  ,-0.43  ,-0.39
19970618  ,-0.18  ,-0.30  ,-0.34  ,-0.04  ,-0.40  ,-0.38
19970619   ,0.63   ,0.53   ,0.66   ,0.78   ,0.85   ,0.69
19970620  ,-0.08   ,0.08  ,-0.10   ,0.06   ,0.12   ,0.23
19970623   ,0.40   ,0.45   ,0.49   ,0.83   ,0.65   ,0.71
19970624  ,-0.40  ,-0.44  ,-0.45  ,-0.33  ,-0.25  ,-0.14
19970625   ,0.20   ,0.16   ,0.35   ,0.82   ,0.65   ,0.61
19970626   ,0.07  ,-0.02  ,-0.22   ,0.02   ,0.14  ,-0.06
19970627  ,-0.30  ,-0.22  ,-0.41  ,-0.56  ,-0.56  ,-0.35
19970630  ,-0.13  ,-0.18  ,-0.02  ,-0.39  ,-0.34  ,-0.34
19970701  ,-0.23  ,-0.05   ,0.03   ,0.59   ,0.61   ,0.43
19970702   ,0.31   ,0.26   ,0.30   ,0.66   ,0.52   ,0.81
19970703   ,0.61   ,0.68   ,0.77   ,0.83   ,1.13   ,1.44
19970704   ,0.08   ,0.15   ,0.21  ,-0.32   ,0.02   ,0.26
19970707   ,0.35   ,0.33   ,0.10   ,0.45   ,0.60   ,1.12
19970708  ,-0.41  ,-0.34  ,-0.40  ,-0.69  ,-0.48  ,-0.34
19970709   ,0.20   ,0.35   ,0.21   ,0.24   ,0.60   ,0.45
19970710   ,0.23   ,0.14   ,0.27  ,-0.07   ,0.04   ,0.03
19970711  ,-0.80  ,-0.71  ,-0.58  ,-0.30  ,-0.53  ,-0.12
19970714  ,-0.29  ,-0.32  ,-0.32  ,-0.08  ,-0.19  ,-0.09
19970715  ,-0.26  ,-0.23  ,-0.30  ,-0.17  ,-0.07  ,-0.17
19970716   ,0.25   ,0.38   ,0.29   ,0.99   ,0.82   ,1.49
19970717  ,-0.11  ,-0.10  ,-0.14   ,0.30  ,-0.06   ,0.04
19970718  ,-0.03  ,-0.03  ,-0.17  ,-0.60  ,-0.57  ,-0.71
19970721  ,-0.48  ,-0.39  ,-0.44  ,-0.87  ,-0.77  ,-0.91
19970722  ,-0.82  ,-0.81  ,-0.56  ,-0.04   ,0.12  ,-0.25
19970723   ,0.26   ,0.27   ,0.14   ,0.92   ,1.19   ,0.87
19970724  ,-0.68  ,-0.56  ,-0.54  ,-0.85  ,-1.05  ,-0.64
19970725  ,-0.24  ,-0.27  ,-0.31  ,-0.27  ,-0.09  ,-0.23
19970728  ,-0.46  ,-0.57  ,-0.74  ,-0.68  ,-0.42  ,-0.32
19970729  ,-0.08  ,-0.04  ,-0.29  ,-0.08  ,-0.37  ,-0.30
19970730   ,0.30   ,0.13   ,0.29   ,0.97   ,0.65   ,0.83
19970731   ,0.22   ,0.18   ,0.35   ,0.47   ,0.23   ,0.17
19970801  ,-0.89  ,-1.00  ,-0.84  ,-1.17  ,-1.18  ,-1.22
19970804  ,-0.06  ,-0.24  ,-0.02  ,-0.62  ,-0.43  ,-0.76
19970805  ,-0.56  ,-0.69  ,-0.56  ,-0.47  ,-0.67  ,-0.77
19970806  ,-0.13  ,-0.18  ,-0.04   ,0.37   ,0.35   ,0.28
19970807   ,0.43   ,0.56   ,0.41   ,1.42   ,1.19   ,1.36
19970808   ,1.12   ,1.01   ,0.96   ,0.84   ,0.51   ,1.05
19970811  ,-0.60  ,-0.68  ,-0.56  ,-0.75  ,-0.97  ,-1.00
19970812  ,-0.08   ,0.21  ,-0.09   ,0.17   ,0.27   ,0.49
19970813   ,0.85   ,0.93   ,0.68   ,0.06   ,0.10  ,-0.08
19970814   ,0.23   ,0.01   ,0.20  ,-0.04  ,-0.19  ,-0.30
19970815   ,1.08   ,1.09   ,1.14   ,0.66   ,0.39   ,0.39
19970818  ,-1.45  ,-1.37  ,-1.47  ,-1.75  ,-1.69  ,-1.96
19970819   ,0.28   ,0.29   ,0.60   ,0.82   ,1.41   ,1.03
19970820  ,-0.36  ,-0.39  ,-0.20  ,-0.25   ,0.05   ,0.30
19970821   ,0.95   ,0.86   ,0.84   ,0.71   ,0.69   ,0.65
19970822   ,0.51   ,0.56   ,0.51  ,-0.40  ,-0.65  ,-0.67
19970825  ,-0.02   ,0.01   ,0.09   ,0.04   ,0.11   ,0.41
19970826   ,0.77   ,0.68   ,0.73   ,0.16   ,0.18   ,0.10
19970827  ,-0.42  ,-0.49  ,-0.55  ,-0.24  ,-0.34  ,-0.49
19970828   ,0.60   ,0.48   ,0.64  ,-0.13  ,-0.12   ,0.35
19970829  ,-0.86  ,-0.93  ,-0.95  ,-1.14  ,-1.38  ,-1.04
19970901  ,-0.08  ,-0.18  ,-0.12   ,0.42   ,0.28   ,0.23
19970902  ,-0.82  ,-0.79  ,-0.63   ,0.05   ,0.15   ,0.28
19970903   ,0.70   ,0.81   ,0.73   ,0.66   ,0.95   ,0.45
19970904   ,0.02   ,0.06  ,-0.05   ,0.10  ,-0.08  ,-0.03
19970905   ,0.96   ,0.87   ,1.30   ,1.17   ,0.92   ,1.01
19970908  ,-0.08   ,0.01   ,0.27  ,-0.22  ,-0.30  ,-0.49
19970909   ,0.21   ,0.01   ,0.12   ,0.15  ,-0.14  ,-0.31
19970910   ,0.50   ,0.43   ,0.26   ,0.00   ,0.05   ,0.03
19970911   ,0.69   ,0.60   ,0.56   ,0.16  ,-0.16   ,0.06
19970912   ,0.58   ,0.72   ,0.43   ,0.26   ,0.42   ,0.38
19970915   ,0.63   ,0.55   ,0.73   ,0.89   ,0.83   ,0.65
19970916  ,-0.48  ,-0.38  ,-0.36   ,0.03   ,0.36   ,0.35
19970917   ,0.15   ,0.20   ,0.43   ,0.69   ,0.72   ,0.59
19970918   ,0.04   ,0.02   ,0.01   ,0.57   ,0.23   ,0.53
19970919   ,0.44   ,0.49   ,0.47   ,0.38   ,0.34   ,0.27
19970922  ,-0.35  ,-0.44  ,-0.40   ,0.36   ,0.16   ,0.28
19970923   ,0.13   ,0.27   ,0.30   ,0.07  ,-0.04   ,0.11
19970924   ,1.10   ,1.24   ,1.01   ,1.42   ,1.24   ,1.05
19970925   ,0.89   ,0.84   ,0.75   ,0.46   ,0.73   ,0.68
19970926  ,-0.17  ,-0.29  ,-0.16   ,0.52   ,0.26   ,0.46
19970929   ,0.09   ,0.24   ,0.25  ,-0.05   ,0.29   ,0.18
19970930   ,0.36   ,0.42   ,0.40   ,0.78   ,0.75   ,0.61
19971001  ,-0.48  ,-0.52  ,-0.17  ,-0.40  ,-0.17   ,0.01
19971002   ,0.28   ,0.19   ,0.27   ,0.23   ,0.23   ,0.31
19971003   ,1.00   ,1.03   ,1.30   ,1.31   ,1.13   ,1.57
19971006   ,0.16   ,0.01   ,0.13  ,-0.27  ,-0.23  ,-0.28
19971007   ,0.16   ,0.15   ,0.34   ,0.19   ,0.21   ,0.00
19971008   ,0.51   ,0.48   ,0.63   ,0.45   ,0.32   ,0.26
19971009  ,-0.15  ,-0.37  ,-0.28  ,-1.02  ,-1.19  ,-1.14
19971010  ,-0.15  ,-0.21  ,-0.07  ,-0.17  ,-0.22  ,-0.66
19971013   ,0.43   ,0.35   ,0.39   ,1.31   ,1.06   ,0.98
19971014   ,0.08   ,0.18   ,0.36   ,0.35   ,0.19   ,0.17
19971015   ,0.26   ,0.28   ,0.18   ,0.01  ,-0.07   ,0.31
19971016  ,-0.01   ,0.18   ,0.08   ,0.17   ,0.07   ,0.02
19971017  ,-1.19  ,-1.16  ,-1.18  ,-1.64  ,-1.87  ,-1.51
19971020   ,0.16   ,0.08   ,0.18   ,0.02  ,-0.32   ,0.15
19971021  ,-0.47  ,-0.56  ,-0.48  ,-0.20   ,0.04  ,-0.14
19971022   ,0.11   ,0.31   ,0.28  ,-0.04   ,0.08   ,0.10
19971023  ,-0.21  ,-0.11  ,-0.70  ,-1.27  ,-1.22  ,-1.50
19971024  ,-0.17  ,-0.22  ,-0.13  ,-0.26  ,-0.10  ,-0.20
19971027   ,0.53   ,0.50   ,0.14  ,-0.70  ,-0.72  ,-0.90
19971028  ,-3.50  ,-3.44  ,-4.20  ,-4.65  ,-4.22  ,-4.56
19971029   ,3.07   ,2.81   ,3.43   ,4.19   ,4.54   ,5.20
19971030   ,0.12   ,0.09  ,-0.45  ,-1.17  ,-0.83  ,-1.12
19971031   ,0.14  ,-0.02  ,-0.08   ,0.40   ,0.40   ,0.32
19971103   ,0.24   ,0.20   ,0.73   ,0.93   ,0.72   ,0.77
19971104   ,0.86   ,0.99   ,1.04   ,0.69   ,0.51   ,0.77
19971105   ,0.33   ,0.17   ,0.18   ,0.65   ,0.58   ,0.91
19971106  ,-0.19  ,-0.07  ,-0.30  ,-0.58  ,-0.62  ,-0.27
19971107   ,0.13   ,0.02  ,-0.09  ,-0.94  ,-0.88  ,-1.15
19971110   ,0.26   ,0.16   ,0.33   ,0.56   ,0.37   ,0.49
19971111  ,-0.28  ,-0.35  ,-0.61  ,-0.39  ,-0.50  ,-0.39
19971112  ,-0.87  ,-0.93  ,-0.93  ,-1.51  ,-1.12  ,-1.00
19971113  ,-0.44  ,-0.38  ,-0.26  ,-0.71  ,-0.27  ,-0.64
19971114  ,-0.28  ,-0.22  ,-0.55  ,-0.09  ,-0.03   ,0.04
19971117   ,0.08   ,0.10  ,-0.04   ,1.29   ,1.18   ,1.29
19971118  ,-0.10   ,0.17   ,0.33  ,-0.01   ,0.35   ,0.70
19971119  ,-0.20  ,-0.25  ,-0.16  ,-0.42  ,-0.29   ,0.00
19971120  ,-0.24  ,-0.20  ,-0.23   ,0.39   ,0.54   ,0.41
19971121   ,0.52   ,0.52   ,0.73   ,0.87   ,0.86   ,1.03
19971124  ,-0.49  ,-0.41  ,-0.60  ,-1.21  ,-1.10  ,-0.92
19971125  ,-0.74  ,-0.90  ,-1.19  ,-0.95  ,-0.59  ,-0.77
19971126  ,-0.31  ,-0.44  ,-0.34   ,0.11   ,0.18   ,0.16
19971127  ,-0.15  ,-0.15  ,-0.01   ,0.03   ,0.00   ,0.29
19971128   ,0.54   ,0.58   ,0.97   ,0.40   ,0.38   ,0.79
19971201  ,-0.30  ,-0.34  ,-0.33   ,0.38   ,0.82   ,0.59
19971202  ,-0.02  ,-0.04  ,-0.01   ,0.20   ,0.33   ,0.22
19971203   ,0.23   ,0.28   ,0.34   ,0.25   ,0.45   ,0.53
19971204   ,0.00  ,-0.14  ,-0.06   ,0.55   ,0.94   ,0.70
19971205  ,-0.56  ,-0.56  ,-0.62  ,-0.38  ,-0.41  ,-0.27
19971208  ,-0.27  ,-0.29  ,-0.11   ,0.02   ,0.11   ,0.07
19971209   ,0.10  ,-0.01  ,-0.01   ,0.02   ,0.22   ,0.14
19971210  ,-0.08  ,-0.10  ,-0.10  ,-0.73  ,-0.48  ,-0.37
19971211   ,0.82   ,0.81   ,0.41  ,-0.03   ,0.07  ,-0.30
19971212  ,-0.65  ,-0.71  ,-0.70  ,-0.62  ,-0.61  ,-0.64
19971215  ,-0.41  ,-0.18  ,-0.21  ,-0.40  ,-0.47  ,-0.44
19971216   ,0.03   ,0.14   ,0.54   ,0.60   ,0.83   ,1.07
19971217   ,0.43   ,0.54   ,0.33   ,0.77   ,0.70   ,0.51
19971218   ,0.24   ,0.28   ,0.18   ,0.29   ,0.03   ,0.14
19971219  ,-0.40  ,-0.28  ,-0.34  ,-0.89  ,-1.26  ,-1.40
19971222  ,-0.24  ,-0.41  ,-0.66   ,0.02  ,-0.15  ,-0.08
19971223   ,0.30   ,0.56   ,0.54   ,0.40   ,0.62   ,0.70
19971224   ,0.14   ,0.19   ,0.19   ,0.04   ,0.05   ,0.07
19971225   ,0.01   ,0.00   ,0.02   ,0.03  ,-0.02   ,0.00
19971226   ,0.07   ,0.21   ,0.12   ,0.11   ,0.07   ,0.11
19971229  ,-0.23  ,-0.45  ,-0.20   ,0.57   ,0.45   ,0.92
19971230   ,0.35   ,0.26   ,0.51   ,0.55   ,0.47   ,0.43
19971231  ,-0.21  ,-0.21  ,-0.23  ,-0.15  ,-0.25  ,-0.25
19980101  ,-0.02   ,0.01   ,0.00  ,-0.02  ,-0.03   ,0.01
19980102   ,0.31   ,0.26   ,0.38   ,0.83   ,0.93   ,0.54
19980105  ,-0.47  ,-0.47  ,-0.21   ,0.59   ,0.18   ,0.11
19980106  ,-1.37  ,-0.99  ,-0.71  ,-0.39  ,-0.55  ,-0.51
19980107   ,2.66   ,2.39   ,1.69   ,0.55   ,0.44   ,0.58
19980108   ,1.01   ,0.47  ,-0.14  ,-0.88  ,-0.64  ,-0.43
19980109   ,0.37   ,0.26  ,-0.28  ,-0.70  ,-0.68  ,-1.02
19980112  ,-0.54  ,-0.65  ,-1.14  ,-1.78  ,-1.63  ,-1.78
19980113   ,0.49   ,1.00   ,1.20   ,1.13   ,1.05   ,1.73
19980114   ,0.33   ,0.35   ,0.30   ,0.51   ,0.51   ,0.39
19980115  ,-0.28  ,-0.31  ,-0.23  ,-0.28   ,0.01  ,-0.19
19980116   ,0.18   ,0.26   ,0.66   ,0.39   ,0.73   ,0.91
19980119   ,0.82   ,0.50   ,0.66   ,0.57   ,0.47   ,0.71
19980120   ,0.14  ,-0.17  ,-0.09   ,0.00   ,0.28   ,0.01
19980121   ,0.94   ,1.08   ,1.13   ,0.87   ,0.76   ,0.86
19980122   ,1.09   ,0.74   ,0.66   ,0.54   ,0.48   ,1.04
19980123   ,1.55   ,1.55   ,1.50   ,1.28   ,1.35   ,1.08
19980126  ,-0.26  ,-0.76  ,-0.62  ,-0.59  ,-0.58  ,-0.67
19980127   ,0.22  ,-0.02   ,0.04   ,0.35   ,0.73   ,0.18
19980128  ,-0.77  ,-0.91  ,-0.72  ,-0.36  ,-0.46  ,-0.21
19980129  ,-0.36  ,-0.45  ,-0.28  ,-0.12  ,-0.23  ,-0.26
19980130   ,0.26   ,0.12   ,0.10  ,-0.03   ,0.41   ,0.70
19980202   ,1.11   ,1.09   ,1.09   ,1.62   ,1.31   ,1.57
19980203   ,0.44   ,0.53   ,0.65   ,0.74   ,0.51   ,0.65
19980204   ,0.61   ,0.73   ,0.32   ,0.67   ,0.74   ,0.53
19980205   ,0.98   ,0.88   ,1.12   ,0.90   ,1.06   ,1.13
19980206  ,-0.74  ,-0.72  ,-0.76  ,-0.78  ,-0.65  ,-0.76
19980209   ,0.00  ,-0.25  ,-0.06  ,-0.51   ,0.16  ,-0.40
19980210   ,0.45   ,0.45   ,0.47   ,0.55   ,0.55   ,0.60
19980211  ,-0.01  ,-0.09   ,0.10   ,0.03   ,0.03  ,-0.05
19980212   ,0.67   ,0.95   ,0.62   ,0.09  ,-0.01   ,0.27
19980213  ,-0.16  ,-0.31  ,-0.32  ,-0.12  ,-0.37  ,-0.24
19980216   ,0.17   ,0.13   ,0.03   ,0.30   ,0.29   ,0.31
19980217  ,-0.10  ,-0.10   ,0.01   ,0.65   ,0.53   ,0.35
19980218   ,0.24   ,0.39   ,0.31   ,0.41   ,0.49   ,0.51
19980219   ,0.34   ,0.47   ,0.29   ,0.03   ,0.37   ,0.19
19980220  ,-0.14  ,-0.14  ,-0.02  ,-0.09   ,0.00  ,-0.12
19980223   ,1.45   ,1.30   ,1.49   ,1.21   ,1.50   ,1.52
19980224   ,0.13   ,0.21   ,0.09   ,0.35  ,-0.01   ,0.50
19980225  ,-0.50  ,-0.59  ,-0.53   ,0.07   ,0.12   ,0.07
19980226   ,0.47   ,0.63   ,0.55   ,0.99   ,0.93   ,0.83
19980227   ,0.49   ,0.39   ,0.37   ,1.06   ,0.44   ,0.44
19980302   ,0.69   ,0.59   ,1.01   ,1.54   ,1.14   ,1.49
19980303   ,0.31   ,0.39   ,0.33   ,0.54   ,0.43   ,0.09
19980304  ,-0.12  ,-0.28  ,-0.17  ,-0.32  ,-0.64  ,-0.73
19980305  ,-0.79  ,-1.04  ,-1.00  ,-1.00  ,-1.39  ,-1.30
19980306   ,0.63   ,0.79   ,0.92   ,1.53   ,1.44   ,1.52
19980309   ,0.98   ,0.72   ,0.88   ,1.32   ,1.11   ,1.05
19980310   ,0.51   ,0.31   ,0.37   ,0.69   ,0.47   ,0.41
19980311   ,0.59   ,0.49   ,1.11   ,0.55   ,0.48   ,0.71
19980312   ,0.49   ,0.71   ,1.00   ,0.55   ,0.31   ,0.39
19980313   ,1.25   ,1.09   ,1.22   ,1.56   ,1.02   ,1.69
19980316   ,0.22   ,0.28  ,-0.17   ,0.48   ,0.36   ,0.51
19980317   ,0.38   ,0.61   ,0.70   ,0.72   ,0.75   ,0.73
