This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 4 BE/ME portfolios and 4 OP portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of 6 months before formation. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
                                                                              Small                                                                                                                                            Big
                   Lo BE/ME                                2                                   3                               Hi BE/ME                            Lo BE/ME                                2                                   3                               Hi BE/ME
          Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP    Lo OP    2        3        Hi OP
199404    -5.63     0.10    -0.74    -1.73    -2.72    -0.51    -0.05     0.10     0.11    -0.56    -0.40     0.54     0.33     1.38     2.39     0.02    -1.95    -1.31    -2.43    -1.03     1.46     0.65     1.03     1.02    -0.50     2.62     1.26     0.77    -0.37     2.81     2.23    -0.05
199405    -0.88    -0.94    -0.17    -2.70    -1.17    -1.21    -0.92     0.10     0.21     0.55     1.11     0.91     0.62     2.13     0.40    -1.10    -0.13    -3.72    -0.34     0.93    -0.21     0.35     0.65    -0.41     0.54     0.09    -1.75    -1.99     1.02    -0.23    -1.35     0.83
199406    -8.84    -6.85    -4.81    -3.84    -6.94    -3.97    -1.55    -2.81    -3.27    -1.76    -0.30    -0.74    -2.32    -0.26    -0.84     7.15    -4.24    -5.09    -5.05    -3.86    -4.96    -1.87    -1.95    -3.15     0.54    -1.72    -2.60    -3.66    -2.97    -3.24    -1.84    -4.46
199407    -1.10    -0.74     1.83     2.69    -2.02     2.08     0.52     1.11     1.69     1.08     1.68     0.67     2.33     2.08     0.70     3.33     4.61     1.62     2.85     2.33     3.06     1.57     2.71     3.34     3.46     3.60     3.06     2.33     3.42     3.08     4.36     6.37
199408     3.46     3.47     5.59     3.92     3.95     4.95     4.34     4.60     3.60     1.75     2.47     5.41     1.81     2.95     4.32     2.92     9.51    11.20     8.60     7.40     7.12     5.20     4.62     4.08     4.97     4.34     3.07     5.50     5.23     3.77     3.14     3.53
199409     2.36     2.53     3.60     0.72     0.52     2.26     1.88     2.70     3.75     1.79     1.41     1.65     4.76     1.21     0.13    -0.18     0.47     0.85     0.81    -0.26    -2.00    -0.58    -2.26    -2.05     0.23    -1.79    -2.05    -3.33    -1.16    -2.35    -4.63    -1.90
199410    -3.99     0.36     1.80     1.13    -2.12     1.23     0.20     0.52    -1.16    -0.33     0.04    -1.45     1.63    -0.96    -0.19    -0.46    -0.75     0.88     1.77     2.14    -1.43     2.54     1.41     0.31    -0.03     0.36     0.78     1.72    -1.67    -0.61     0.82     0.06
199411    -4.72    -6.34    -2.93    -4.16    -7.47    -4.38    -2.77    -4.66    -5.11    -3.62    -3.85    -2.91    -3.86    -4.17    -3.04    -3.75    -7.20    -3.30    -3.89    -4.09    -4.52    -4.58    -5.35    -4.06    -6.07    -3.75    -2.14    -3.21    -4.46    -4.90    -4.69    -3.81
199412    -4.60    -1.36    -0.87    -0.71    -2.52     0.27     0.18     0.50    -1.25    -0.18    -0.08    -1.81    -1.62    -0.91    -1.17     1.50     0.58     2.82     1.74     2.34     0.50     0.76     1.56     1.19     2.05     2.44     0.26     1.09     2.82     0.33     1.98     5.29
199501     2.42     0.83     1.40     1.66     3.56     2.22     0.40     2.04     5.02     1.63     2.49     2.14     4.12     2.41     1.82     2.83    -4.30    -5.95     1.38     0.50    -0.60    -1.22    -0.54     0.98    -0.63    -0.27     2.24     1.08     0.89     2.47     5.37     1.02
199502     3.35     4.23     3.34     2.22     2.80     2.60     3.32     4.20     3.32     2.22     2.45     2.41     5.30     3.80     3.94    -0.01     3.21     5.24     5.33     4.25     3.29     5.60     5.67     5.51     3.29     3.83     2.82     3.78     4.81     5.14     4.81     4.80
199503     7.77     4.67     2.26     1.46     7.85     3.37     1.52     1.19     2.34     2.59     1.47     1.28     0.05     2.66     0.40     1.73     5.56     3.54     2.23     3.33     6.68     3.88     2.00     3.34     3.30     2.17     2.16     1.18     2.09     1.51    -0.09     3.98
199504     4.04     1.41     1.68     1.95     4.62     3.24     3.80     2.87     3.36     3.14     3.43     2.21     7.50     4.15     3.88     1.68    -0.55    -1.38    -0.49     1.00     2.56     1.51     2.13     1.74     2.19     2.94     2.25     2.28     3.40     2.52     2.90     5.24
199505     4.67     0.75    -0.99     2.52     1.49     3.12     1.97     1.62     5.14     2.27     2.12     1.96     2.06     1.97     3.25     3.69     0.12    -1.45     3.53     3.20     0.53     1.94     1.87     2.04     1.34     2.18     4.27     2.28     2.82     4.26     5.42     3.17
199506     9.20     7.26     6.73     5.75    10.22     5.26     4.80     4.44     7.19     3.34     3.68     3.66     4.71     3.97     3.70     0.21    10.18     4.94     5.19     4.18     2.30     3.11     2.57     2.91     2.18     2.47     1.18     0.90     2.31     2.17     1.33     4.48
199507     6.15     6.39     7.24     7.86     4.90     3.53     4.87     4.14     5.56     4.08     4.36     3.65     6.68     4.80     3.98     3.48     9.58    10.75     7.43     5.21    21.02     5.64     3.01     3.77     5.27     3.82     2.90     5.98     4.24     3.81     4.38     3.58
199508     6.83     5.00    -0.69     1.76     8.30     1.91     2.74     2.49     8.26     3.78     2.68     3.88     5.72     3.77     2.43     1.61     3.26     0.72    -1.11     1.13     2.57    -0.51     0.98     0.01     0.74     1.29     1.59     1.57     2.63     2.75     2.52    -0.29
199509     4.95     0.99     2.17     2.46     4.47     2.39     1.01     1.04     3.96     2.89     1.69    -0.29     3.81     5.12     2.74     0.29     3.38     4.16     2.04     3.06     0.89     2.13     2.11     1.22     1.48     2.00     2.10     2.08     0.77     2.61     4.31     5.46
199510    -7.48    -5.34    -6.17    -4.53    -8.28    -6.45    -4.97    -4.63    -8.32    -3.77    -3.24    -3.10    -5.02    -2.94    -2.92    -4.16     0.16     0.71    -3.31    -1.49    -6.04    -3.82    -2.39    -1.47    -2.58    -2.16    -2.59    -0.77    -2.70    -1.47    -1.95    -4.96
199511    -0.37     5.39     2.01     1.51     1.95     1.86     2.23     2.09     4.00     2.42     1.81     0.29    -1.80     2.04     1.64     1.19     8.92     5.92     3.35     5.85     5.46     4.12     4.84     4.53     3.44     3.88     4.88     5.31     4.63     4.75     2.62     2.61
199512     3.93     1.80     0.30     0.92     5.00     1.08     1.95     1.50     3.37     2.00     1.46     1.01    -0.24     1.56     1.85    -0.63     4.06    -2.56    -3.83     0.62     0.85     0.18     0.81     0.76     2.45     2.46     1.54    -0.86     1.44     2.87     0.85    -2.26
199601     9.62     0.65    -0.43     0.14     9.22     2.23     1.50     0.48    13.31     1.94     1.61     1.26     6.59     1.82     1.98     5.82     3.72    -3.22    -1.62     2.69     0.59     3.20     2.03     2.26     1.08     1.55     2.32     1.73     1.72     1.35     3.20     1.03
199602     8.43     1.71     4.46     4.70     5.82     4.26     3.03     3.21     5.28     2.46     2.10     4.55     9.86     2.90     2.35     2.79     4.22     6.94     4.62     3.91     1.99     3.84     3.76     2.38     0.44     1.33     1.50     1.70     1.43     1.68     1.37     0.79
199603     3.38     2.19     0.99     3.53     4.25     2.30     2.57     4.44     6.62     3.14     4.04     5.56     4.19     2.61     2.39     5.61    -1.13     4.99     0.28     1.96     2.35     2.07     2.40     2.18     2.72     2.85     1.32     2.74     1.74     2.71     0.10     3.07
199604     9.88    11.59    10.69     7.12     9.96     5.42     6.31     6.16     9.33     4.52     4.16     4.64     5.92     5.99     5.89     5.58     5.05     8.97     6.67     3.56    20.09     3.46     4.19     3.18     5.03     2.28     2.65     1.97     1.49     0.99    -0.80     4.62
199605     9.94     9.15     8.09     5.62     7.95     7.93     5.45     4.60    10.87     7.09     4.77     5.43     8.83     4.90     4.79     4.47     1.40     4.08     2.56     1.77     3.80     1.03     2.25     1.41     0.76     0.78     1.25     0.91     0.69     1.96     2.64     5.01
199606    -8.77    -9.09    -7.36    -4.56    -8.06    -4.72    -3.52    -1.95    -6.84    -1.96    -1.72    -2.09    -4.39    -0.37    -1.23    -0.63   -13.79    -6.28    -6.38    -1.83    -4.64    -2.14    -1.61    -1.53    -2.78    -0.76     0.78     0.38    -1.28     0.46     1.98    -1.08
199607   -15.52   -15.20   -11.60   -10.16    -9.99    -7.91    -6.90    -6.89   -12.47    -4.41    -4.07    -5.50    -6.37    -4.89    -5.26    -4.51   -16.15    -7.74    -9.13    -7.86    -9.57    -7.08    -5.60    -4.92    -5.14    -4.17    -5.09    -5.10    -4.94    -4.39    -4.54    -4.81
199608     7.45     7.23     6.11     5.98     6.22     5.55     4.80     4.27     9.68     4.28     4.64     5.43     3.70     3.43     6.27     3.59     8.09     7.00     6.66     4.83     8.24     6.76     3.58     4.42     6.25     5.03     5.93     5.16     5.34     4.48     3.94     5.20
199609     3.27     5.53     3.64     3.86     0.97     2.24     3.05     3.22     0.94     3.05     3.18     3.43     5.05     2.31     4.19     2.07    10.24     9.33    10.90     5.82     2.65     4.89     4.82     3.74     4.20     2.70     3.35     4.30     3.08     3.24     2.95     1.18
199610    -7.78    -5.87    -3.72    -1.60    -3.64     0.27    -0.16     1.12    -2.51     1.17     2.65     1.28    -0.73     1.11     1.31     1.82   -10.13    -3.04    -5.34    -1.68    -1.78    -0.39    -0.37     7.98     0.17     1.91     2.47     1.97     2.48     4.32     4.59     3.65
199611    -0.42    -0.56     1.49     2.00     2.19     0.15     4.32     4.47    -2.90     4.79     4.68     4.92     1.57     4.35     3.26     5.06     1.09    -1.77     6.85     5.39     2.87     5.95     6.64     5.86     6.42     7.34     5.02     5.74     6.38     7.65     5.64     6.33
199612    -1.68    -0.95     0.80     0.05    -1.18    -1.00     1.90     1.96    -4.23     1.54     2.01     1.31     1.25     0.96     1.86     1.36    -0.82    -0.69    -1.95    -0.34    -0.76    -1.27    -0.20    -2.60    -0.81     0.40     0.09     1.17    -0.18     0.41    -0.83    -0.86
199701     8.86     3.79     6.51     5.41     8.35     6.92     5.41     5.55    11.28     4.90     5.33     5.07     9.34     4.58     5.40     4.99     3.20     2.70     1.19     2.01     1.32     5.34     5.21     3.21     4.29     2.91     2.89     5.38     3.93     2.65     3.82     3.24
199702    -2.51    -5.62    -7.21    -3.83    -0.34    -2.42    -1.69    -0.91    -0.30     0.63     0.73     0.58     1.29     2.29     0.76     2.46    -8.02    -6.64    -5.80    -0.97    -1.59    -1.48    -1.07     0.53    -1.41     1.70    -0.10    -0.52     3.81     2.61     0.20     0.70
199703   -12.23   -10.92    -8.18    -6.02   -10.80    -4.50    -3.87    -2.73    -8.41    -2.39    -1.96    -3.08    -5.07    -1.63    -0.90    -2.75   -15.36    -7.18    -5.88    -5.06    -8.09    -4.14    -3.80     5.91    -2.79    -2.99    -3.42    -2.98    -3.22    -3.10    -4.87    -4.39
199704    -7.18    -7.62    -3.61    -2.96    -8.27    -3.03    -1.14    -1.16    -6.72    -1.22    -0.96    -0.77    -3.35    -2.23    -2.20    -2.51    -4.37    -5.55     2.72     2.64    -1.51     1.85     2.77     1.79     1.04     3.52     2.02     2.70     1.13     1.45     1.99     7.89
199705     9.84    15.79    16.86    13.42    10.77    12.42    11.19     9.86     7.32     8.23     8.33     9.00     5.04     7.87     9.33    10.08    23.06    20.59    14.40    10.68    11.47    10.30     9.59     9.62    10.59     6.66     6.45     7.09     7.70     6.51     6.63     9.72
199706    -2.35     1.20     4.20     3.58    -1.51     4.35     4.70     5.88    -1.79     4.83     5.70     4.92     3.94     6.44     6.29     5.13     1.18     2.70     3.69     4.16     1.02     1.99     4.19     4.62     4.65     3.97     3.02     2.98     5.37     3.69     3.20     2.19
199707     0.19     4.73     6.49     6.41    -0.51     4.63     6.37     5.85     3.40     5.28     4.84     5.59     4.45     4.68     5.83     4.44     6.45     7.79     8.23     6.37     7.80     8.32     7.60     6.99     5.91     8.91     6.49     8.45     6.69     7.86     5.41     6.87
199708     6.77     5.90     4.56     3.85     3.64     2.92     3.96     3.93     3.31     3.95     2.69     2.42     4.14     3.31     3.13     5.41    -0.38    -0.21     0.21    -2.92     2.49    -0.98    -1.61    -0.84     0.38    -0.70     0.74    -0.19    -1.29    -1.51    -2.00     0.94
199709    12.60     8.59     9.53     7.49     9.66     7.18     9.92     8.47     8.61     8.10     9.01     8.71    10.44     8.77    10.28     7.75     9.29     2.29     5.55     4.14     9.36     7.05     5.85     4.92     6.87     8.56     4.80     6.14     6.76     5.79     4.40     8.39
199710    -7.01    -5.34    -5.92    -2.74    -3.62    -4.30    -2.28    -2.48    -3.54    -2.33    -0.45    -0.45    -1.26    -1.17    -1.05     0.76    -7.75    -5.39    -5.63    -4.18    -6.58    -3.89    -3.43    -3.90    -6.04    -2.58    -3.28    -4.76    -4.71    -2.16    -0.14    -2.06
199711    -9.72    -5.91    -2.82    -2.79    -9.15    -5.05    -1.95    -2.35   -10.55    -3.20    -0.14    -2.03    -4.88    -0.37    -1.33    -2.03    -2.83    -2.20    -0.74     1.62    -5.07    -1.59    -0.01     2.11    -1.51     2.73     2.35    -0.36     0.62     1.96     4.07     3.69
199712    -5.90    -3.72    -1.06    -1.69    -5.10    -4.91    -1.04    -0.88    -4.49    -0.77     2.14     0.92    -6.19    -0.36     0.33    -2.33     0.23     2.37    -2.49     1.22     1.02     1.33     2.43     1.04     1.28     4.07     2.06     2.36     2.65     4.38     4.73     6.35
199801     1.56    -0.95     0.74    -0.99    -1.21     1.77    -0.67    -1.31     0.95     0.35    -0.80    -0.54     5.10    -0.74    -0.44     1.43     1.56    -7.06    -1.25     2.05    -2.21    -1.30    -2.35    -0.53    -1.19    -2.52    -2.52    -0.44     0.00    -0.90    -2.40     0.41
199802     6.91     8.42     7.06     6.33     6.55     6.76     6.32     7.05     7.90     5.82     5.71     6.44     6.96     4.86     6.92     6.91     8.13     7.88    11.01     8.91    10.47     7.28     8.46     8.84     8.77     7.65     7.54     6.44     7.73     7.14     5.66     7.00
199803     4.72     5.97     2.88     4.37     6.10     5.87     3.43     5.10     4.44     4.09     4.30     4.68     6.43     5.12     5.08     7.90     7.77     6.73     4.29     4.55     5.67     3.07     4.27     3.67     4.76     4.77     4.70     6.73     5.48     6.17     5.56     6.97
199804     3.71     3.46     4.46     1.58     3.93     2.68     1.26     3.14     4.36     3.28     2.42     3.67     2.81     2.28     3.46     4.69     2.01     0.93     2.47     0.53     1.43     1.42     0.55     0.41     2.44     0.40     0.17    -0.20     0.61    -0.22    -0.35     0.94
199805    -5.60    -7.19    -6.74    -6.61    -3.62    -5.84    -5.14    -4.58    -5.65    -2.12    -2.29    -3.21    -2.28    -1.66    -3.68    -2.67    -6.45    -9.56    -4.96    -4.02    -8.50    -4.47    -3.34    -3.26    -6.20    -4.57    -3.05    -2.25    -2.87    -3.19    -2.81    -1.04
199806    -7.02    -0.43    -1.39    -1.49    -5.73    -3.21    -3.34    -2.82    -7.41    -4.09    -1.94    -2.08    -6.34    -3.37    -2.24    -3.27     3.87     0.66    -0.41     2.25    -3.76    -2.72    -0.64    -1.01     1.65    -1.59    -1.57    -0.76    -0.47    -1.12     0.61     2.85
199807    -7.50    -8.69    -7.15    -8.01    -7.48    -7.18    -5.29    -7.31    -8.94    -6.06    -6.87    -7.56    -4.28    -6.21    -5.58    -4.34    -8.74    -4.51    -4.51    -3.30    -8.56    -3.63    -3.66    -5.61    -4.96    -5.48    -7.43    -7.01    -5.94    -4.58    -8.45   -10.30
199808   -29.94   -25.42   -23.74   -20.39   -25.15   -20.94   -17.96   -18.11   -23.99   -18.02   -16.66   -17.51   -21.44   -17.07   -17.74   -17.19   -28.49   -20.30   -19.10   -17.07   -21.61   -19.90   -17.66   -17.29   -21.90   -20.40   -16.19   -15.26   -17.93   -12.45   -13.08   -14.77
199809    11.56     7.80     9.13     4.00     8.82     7.28     4.04     3.18     7.54     4.11     2.74     2.35     5.46     3.20     3.46    -0.51    23.99     6.02     8.70     5.57     7.92     5.16     4.63     2.67     8.68     7.59     8.05     7.36     6.04     6.41     7.17     9.02
199810     5.12     6.80     6.51     5.78     2.81     3.44     3.01     3.79     1.11     2.28     2.06     1.05     0.18     2.57     1.36     1.15     7.78     7.71     9.84    10.18     7.47     9.12     9.90     7.98     8.05     6.40     8.67     5.56     3.62     5.67     5.14     4.50
199811    12.84     9.74     8.29     6.33    11.74     5.48     5.46     3.82    12.37     4.03     4.58     4.71     6.22     5.39     8.64     5.22    18.85     4.78     9.42     6.90     3.43     4.35     3.36     4.01     1.91     4.16     4.28     4.47     4.17     2.63     0.48     3.12
199812     2.98     7.91     3.30     3.37     2.49     1.70     1.94     0.43     1.71     0.48     2.30    -0.39     1.11     0.96    -1.18    -0.54    17.70    11.63     9.98     6.34     4.33     7.14     4.07     3.90     5.14     3.63     1.90     1.01     3.18     3.74     1.47     7.34
199901    16.88     4.40     5.89     2.85    15.51     6.20     2.17     1.30    14.08     3.52     0.62     3.16    14.92     5.40     4.02     6.36    29.22    -1.36     3.22     1.36     3.09    -1.44    -3.35    -0.87    -0.34    -2.06    -2.56    -1.54    -1.19    -0.56    -3.36     1.94
199902    -7.11    -8.53    -5.49    -7.63    -4.26    -6.10    -4.81    -5.84    -1.85    -5.22    -5.36    -6.30    -0.81    -4.67    -3.63    -2.22    -6.94    -8.43    -4.74    -3.48    -4.72    -3.73    -2.43    -4.11    -5.03    -3.85    -4.08    -2.31    -2.95    -4.54    -3.10    -6.54
199903     0.60    -1.89    -1.79    -2.18     2.66    -1.38    -1.83    -1.74    -0.84    -1.67    -1.82     0.32     0.97    -1.50    -1.78     0.06    13.33     3.92     2.45     0.24     6.46     2.40     3.63     2.37     5.22     3.03     0.85     9.53     1.92     1.20     2.34     3.00
199904    10.16     6.87    10.07     9.77     8.56     5.97     9.14    10.63    11.05     8.56     8.70    12.37    13.49     9.02    10.91     9.46    11.23    -0.44     6.28     6.47    13.30     6.90     9.30    12.27     9.39     9.70    12.47     6.61     8.81     8.68    13.72    10.31
199905     3.88     7.54     3.33     5.62     6.18     4.91     3.31     3.13     3.76     3.98     2.47     4.17     4.93     4.18     3.15     4.06    -2.32    10.21     1.20     0.38     1.00     0.92    -0.70     0.17     2.19     1.12     1.55    -1.19     1.50     1.75     1.86    -2.98
199906     3.03     5.68     2.79     4.30     2.92     3.55     4.58     4.66     1.68     2.83     3.62     3.98     1.78     4.08     4.68     0.51     8.24     5.04     6.38     5.74     2.79     3.06     4.36     6.66     5.03     2.28     2.56    -2.08     3.73     2.49     0.81    -2.19
199907     0.85    -0.04    -2.15     1.14     3.20    -0.35    -0.14     0.95     2.40     0.23     0.23     0.04     1.36     3.23     0.48     0.83    -6.26    -3.09    -2.97    -2.37    -2.07    -2.39    -2.68    -2.50    -0.82    -3.73    -1.59    -3.68    -2.83    -2.35     0.05    -0.76
199908    -1.66    -4.18    -2.89    -3.96     0.28    -3.02    -2.61    -2.50     2.44    -1.55    -2.72    -1.55    -2.52    -1.19    -1.68    -2.17     5.25     3.68    -2.99    -2.38    -0.37    -2.80    -3.72    -7.53    -2.06    -3.84    -1.71    -5.68    -4.83    -1.93    -1.07    -3.29
199909     1.82    -0.02     2.12    -0.99     8.64    -0.34    -1.52    -2.16     4.39    -3.80    -2.25    -3.03     4.73    -1.45    -4.40     0.30     3.29    -1.38     1.40    -2.54     1.61    -1.68    -2.97    -3.30    -4.08    -4.86    -3.06    -6.60    -4.76    -2.84    -7.00    -4.76
199910     1.14    -1.78    -0.90    -1.45     0.05    -2.56    -1.55    -3.72    -3.38    -0.28    -2.36    -3.27    -4.12    -1.39    -4.32    -6.03    11.12     8.27    11.98     5.04     7.38     4.02     2.95     0.27     7.10     4.80     1.44    -1.80     3.25     2.70     2.09     4.01
199911    22.04    13.97     7.98     6.69    18.89     8.09     3.79     3.31     9.02     3.03     1.23     2.50     8.89     4.13     2.21     3.03    17.63     6.97     4.51     5.04    11.54     1.77     3.82     2.92     4.52    -0.96    -2.61    -3.17     0.02    -2.25    -1.30    -0.89
199912    23.42    19.42    10.34     8.28    24.85     5.27     1.99     2.78    18.72     4.02     1.87     4.12     9.42     5.78     3.80     6.41    29.65    16.68     9.13     5.82    15.95     6.73     3.57     3.21    10.74    -1.34     1.65     6.48     6.55     2.79     4.43     6.06
200001    25.18     5.35     0.98    -1.12    22.83     3.60    -1.07    -0.51    20.68     2.24     0.76    -0.41    17.88     4.85     4.53     4.84     3.45     6.66    -1.60    -4.96     4.89    -4.68    -5.68    -8.54    -5.06    -5.55    -5.27    -6.31    -4.17    -4.87    -2.42   -11.15
200002    47.03    22.80    13.40     6.47    37.91     9.56     4.16     2.75    36.74     5.29     2.76     4.90    33.07     8.54     2.90     4.42    24.23    20.83     4.88     1.30    13.75     3.46    -5.87    -5.13    -0.04    -7.25    -6.66    -4.49    -5.48    -2.47    -5.74    -6.93
200003   -10.63    -3.61    -0.04     1.56    -0.44     0.21     0.78     3.11    -4.81     0.33     2.02     1.58     0.82    -0.62     3.19     4.58    -8.18    -1.24    11.72    10.28     0.27     9.69    16.04    17.48    10.32    12.33    16.02    15.22    10.75    12.95    14.76    10.72
200004   -21.84   -14.22    -7.70    -4.46   -19.80    -7.54    -1.96    -1.47   -17.27    -2.51    -0.57    -1.87   -14.09    -4.09    -2.84    -4.22   -14.48   -11.92     3.37    -1.82    -6.30    -0.17    -2.06    -1.80    -1.00    -2.47     1.80     2.81    -0.03     0.63     7.78    -3.00
200005   -13.09    -8.53    -4.78    -3.87   -13.50    -5.88    -1.50    -2.50    -9.98    -1.79    -1.53    -2.17    -9.13    -2.99    -0.45     1.60   -13.36    -1.50    -3.00     1.22    -5.81    -0.10     0.69     0.61    -0.09     4.37    -0.07     0.26     2.76     4.35    -0.25     1.84
200006    21.75    11.97     7.94     5.44    17.49     8.91     4.89     2.88    14.58     4.83     3.50     2.80     7.40     4.95     2.56     1.08    16.40    14.70     5.87     3.77     5.32     0.57    -3.21    -5.52     1.35    -3.70    -4.47    -6.68    -0.81    -4.60    -7.16    -0.22
200007    -8.93    -8.59    -6.61    -1.81    -4.81    -4.36     0.98     1.88    -6.00    -0.02     0.71     2.27    -1.43     0.65    -0.07     1.32   -11.33    -0.15    -8.13    -2.08    -8.22    -5.36    -0.94    -0.04    -6.71     0.73     2.26     0.02    -0.56     5.52     2.83     3.25
200008    10.60     8.29    12.61     7.47     4.51     6.70     4.28     5.01     9.16     5.92     4.93     5.08     2.81     5.54     3.59     5.74    16.08    21.83    14.94     7.12    19.10    11.79    10.56     4.78    15.43     6.68     7.11     6.16     3.74     7.43     9.70     4.63
200009   -11.51   -11.76    -4.07    -3.62    -7.35    -3.31    -0.01    -1.65    -5.19     0.54     0.99    -0.65    -2.11    -1.55     0.26    -0.65   -12.48    -6.54   -11.10    -1.77   -11.64    -3.44    -2.45    -3.13   -14.00    -0.46     1.47    -1.18    -1.67     0.38     5.37     0.29
200010   -15.21   -11.40    -7.31    -2.56   -12.83    -5.31    -2.44    -3.43    -8.97    -4.16    -2.69    -4.17    -7.32    -4.72    -5.33    -6.38   -17.46   -17.56    -1.79     4.25    -7.99    -8.93     1.41     4.19    -0.04    -0.79     3.31     2.74     1.50     0.84    -1.27     3.44
200011   -26.79   -24.28   -12.92   -10.02   -20.77   -13.18    -4.08    -3.82   -16.11    -5.48    -4.34    -3.43   -14.15    -5.78    -3.73    -4.88   -36.16   -32.51   -17.54    -7.59   -28.22   -18.09    -5.99    -4.69   -18.22    -4.07     1.33     0.02    -5.60    -0.04    -0.12     1.79
200012   -11.41    -6.99    -0.20     1.89    -7.14     0.48     5.79     6.36    -7.06     1.85     5.40     6.29    -1.25     0.44     2.91     2.11    -6.80     3.56    -0.49     2.70     2.91     3.88     6.41     4.70    11.32    10.89     8.31     7.14     9.36    10.11    13.11     8.02
200101    45.79    44.55    20.72    19.35    44.94    26.89    10.42    10.16    26.22    14.58    10.93    11.47    25.62    19.58    16.72    13.58    20.42    15.53    17.95     6.92    24.77    17.52     5.93     6.47    23.54     3.22    -0.31     5.01     5.23     2.09    -1.68    -3.38
200102   -20.32   -21.71   -12.61    -5.87   -16.42    -7.05    -2.17    -1.15    -7.10    -1.87     0.83     0.16    -2.74     0.11     0.63     0.30   -31.50   -34.63   -22.47    -9.32   -23.11   -16.99    -7.43    -2.93   -19.27    -0.41    -0.54     0.27    -0.77     1.43     1.87     0.97
200103   -17.17   -13.84    -8.47    -4.60   -11.99    -7.15    -1.25    -2.32    -9.20    -1.33    -0.69    -1.73    -3.55    -2.43    -2.26    -0.97   -26.07   -29.05   -15.19    -9.97   -17.52    -7.58    -6.85    -7.10    -9.46    -2.56    -3.68    -3.68    -8.40    -3.05    -0.51    -2.91
200104    12.69    17.28    10.86     8.72    11.54     9.86     6.75     5.65     3.38     5.49     4.55     6.46     5.36     4.35     4.61     8.02    26.01    37.11    28.05    11.15    23.50    15.45    10.10     5.69    21.45     6.76     6.39     8.00     9.06     6.88     5.21     4.96
200105     9.46     5.01     6.66     4.42     7.88     7.07     5.41     5.77    11.63     7.17     7.23     9.15    10.37     9.17     8.73     8.50     3.00    -5.38    -1.28     0.21    -0.71    -0.74     5.13     4.75    -2.90     1.61     3.70     3.07     3.46     3.03     2.70     3.69
200106    -0.59     1.63     5.12     3.58     1.40     2.10     3.51     2.26    -0.78     3.49     3.62     3.06    -0.47     0.74     2.55     0.98    -1.05     4.03     3.40    -1.25     0.93    -1.58    -0.95    -0.84    -7.08    -4.07     0.33    -0.70    -4.96    -1.71    -1.33    -0.74
200107   -12.44    -8.93    -3.98    -2.46   -10.05    -6.73    -0.41    -1.51   -10.06    -1.67     1.27     1.21    -7.69    -1.27     1.60     0.01   -16.67    -8.45     0.21     0.01   -13.15    -4.00     1.36     1.78    -6.19     0.77     0.68     0.90    -3.51     2.21     0.40    -1.33
200108   -10.19   -10.73    -5.75    -3.07   -10.89    -3.76    -0.91    -2.21    -6.55    -0.97    -0.59    -2.42    -5.49    -0.77     0.06    -1.50   -12.69   -13.15    -7.99    -3.28   -13.53    -9.11    -3.68    -1.84    -7.54    -2.38    -2.22    -3.42    -7.08    -1.06    -2.57    -3.31
200109   -19.64   -18.35   -14.57   -13.55   -19.45   -15.82    -8.05   -11.51   -15.60   -10.84    -8.33   -13.65   -12.70   -11.00   -11.11   -13.47   -22.51   -20.99   -13.42   -10.27   -23.10   -14.95    -8.75   -11.99   -14.06    -7.35   -11.91   -10.66   -12.18    -9.17   -12.25   -17.82
200110    16.76    16.38    11.89     7.73    11.17    11.58     3.87     6.45    13.98     6.20     2.83     3.79    11.53     3.81     3.58     2.50    28.82    22.58     5.40     2.83    20.73    12.91     3.71     3.23     5.59    -1.44     4.30     6.86     1.29    -2.26     2.35     5.26
200111    11.43    15.93     8.14     8.22    16.10     8.57     4.38     6.03    13.91     7.35     5.52     5.77    10.12     6.30     6.41     3.38    14.79    18.37    10.69     9.48    16.98     9.41     6.78     9.47     8.24     7.57     7.61     4.94    10.29     8.30     9.47    10.16
200112     9.51     9.97     7.33     6.47     9.78     7.39     5.95     7.40     9.67     5.87     4.85     7.10     6.94     5.09     6.44     5.27     3.55     2.54     4.62     3.93     2.13     4.37     2.53     4.32     3.30     3.28     3.89     7.16     3.44     3.19     7.15     4.24
200201    -3.30    -2.71    -3.10    -0.65     3.48     1.05     1.85     2.95     7.14     5.75     4.12     4.73    10.67     9.53     5.58    11.01   -13.04    -5.15     0.88     1.02    -8.24    -2.21     0.88    -0.35    -6.42     0.17     1.84    -0.53    -3.57    -0.30     2.53     4.57
