This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 OP portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
201702   ,3.65   ,3.49   ,3.80   ,1.92   ,0.77   ,0.22
201703   ,0.81   ,2.29   ,2.70  ,-0.19   ,1.00   ,1.36
201704  ,-0.25   ,0.70   ,0.04   ,1.33   ,1.52   ,1.47
201705   ,3.36   ,4.75   ,6.08   ,0.86   ,3.22   ,4.00
201706   ,2.95   ,2.80   ,2.02   ,2.92   ,1.06  ,-0.28
201707   ,3.85   ,4.39   ,3.98   ,0.68   ,3.20   ,2.53
201708   ,2.44   ,2.88   ,2.16  ,-0.65   ,0.32   ,0.70
201709   ,1.61   ,2.63   ,1.77   ,2.63   ,1.73   ,1.25
201710   ,2.77   ,3.01   ,3.58   ,4.17   ,4.97   ,3.88
201711   ,1.59   ,3.06   ,3.77   ,2.48   ,3.27   ,2.33
201712   ,2.98   ,3.21   ,3.73   ,2.92   ,1.45  ,-0.42
201801   ,5.79   ,4.98   ,7.67   ,4.76   ,4.91   ,3.48
201802  ,-1.58  ,-1.08   ,0.84  ,-0.83  ,-1.65  ,-1.51
201803  ,-2.40  ,-1.47  ,-0.62  ,-2.31  ,-1.42  ,-0.46
201804  ,-0.62  ,-0.93  ,-2.80   ,1.54   ,0.02   ,0.56
201805  ,-1.34  ,-0.20   ,2.26  ,-2.81  ,-1.13  ,-0.36
201806  ,-2.87  ,-3.56  ,-3.06  ,-4.14  ,-2.74  ,-0.65
201807  ,-1.00  ,-0.91  ,-0.94   ,1.02  ,-0.38   ,0.04
201808  ,-0.98  ,-1.16   ,1.45   ,0.01  ,-0.33  ,-0.36
201809   ,1.01   ,1.21   ,0.95   ,4.12   ,2.84   ,2.78
201810  ,-8.70  ,-8.20  ,-9.82  ,-7.33  ,-8.61  ,-9.75
201811   ,0.42   ,2.37   ,2.13  ,-0.70   ,2.86   ,0.00
201812  ,-9.69 ,-10.40 ,-12.41  ,-8.09  ,-6.47  ,-5.90
201901   ,3.40   ,3.16   ,6.76   ,6.42   ,5.27   ,5.08
201902   ,2.93   ,2.47   ,1.72  ,-1.84   ,0.48   ,1.75
201903  ,-0.13  ,-0.19   ,0.49   ,0.07   ,0.62   ,0.36
201904   ,0.59   ,0.58   ,1.73   ,1.35   ,1.79   ,1.16
201905  ,-3.77  ,-3.55  ,-1.79  ,-3.73  ,-5.03  ,-1.86
201906   ,2.61   ,2.68   ,1.29   ,2.06   ,3.70   ,2.20
201907   ,0.91   ,1.16   ,3.02  ,-0.70   ,0.25   ,1.47
201908  ,-3.20  ,-3.44  ,-2.59  ,-1.66  ,-0.75  ,-0.49
201909   ,4.33   ,3.53   ,2.65   ,4.40   ,5.15   ,2.43
201910   ,5.59   ,6.83   ,5.10   ,3.65   ,5.60   ,4.92
201911   ,1.34   ,1.77   ,2.97   ,1.14   ,1.11  ,-0.18
201912   ,2.77   ,3.85   ,2.79   ,2.35   ,2.15   ,1.85
202001  ,-2.99  ,-3.46  ,-4.18  ,-2.19  ,-1.68  ,-1.46
202002 ,-13.68 ,-14.33 ,-15.34  ,-9.67  ,-9.30  ,-9.59
202003  ,-2.32  ,-3.33  ,-8.53  ,-7.14  ,-5.01  ,-4.18
202004   ,4.70   ,5.78  ,10.45   ,3.25   ,5.73   ,4.68
202005   ,6.95   ,8.33  ,11.44   ,5.23   ,7.67   ,5.01
202006  ,-0.24  ,-0.73   ,0.44  ,-2.80   ,0.34   ,0.86



  Average Equal Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199007   ,4.66   ,7.95   ,7.44   ,3.27   ,3.61   ,2.36
199008 ,-16.21 ,-16.43 ,-15.35 ,-13.88 ,-13.28 ,-12.31
199009 ,-15.15 ,-16.12 ,-16.07 ,-17.75 ,-16.78 ,-18.08
199010  ,29.37  ,27.04  ,26.67  ,31.02  ,27.63  ,29.96
199011 ,-19.64 ,-18.10 ,-17.51 ,-18.54 ,-15.20 ,-14.96
199012  ,-2.06  ,-2.76  ,-3.02  ,-0.35   ,0.38   ,1.26
199101  ,-6.41  ,-5.49  ,-7.05  ,-2.13  ,-0.90   ,0.52
199102  ,27.43  ,23.46  ,24.97  ,21.91  ,16.72  ,16.50
199103  ,-1.11  ,-0.12  ,-0.25  ,-4.03  ,-2.66  ,-2.88
199104   ,4.40   ,4.25   ,5.06   ,1.29   ,3.02   ,2.42
199105  ,-2.74  ,-1.89  ,-2.31  ,-2.26  ,-1.64  ,-1.64
199106  ,-6.51  ,-5.01  ,-4.63  ,-8.68  ,-5.36  ,-6.92
199107  ,-1.08  ,-1.78  ,-1.49   ,0.26   ,0.31   ,2.12
199108 ,-11.34 ,-10.38 ,-11.13  ,-8.50  ,-9.69  ,-8.52
199109  ,11.01   ,9.65   ,9.55  ,13.73  ,12.42  ,10.86
199110   ,6.54   ,6.82   ,6.33   ,5.12   ,4.09   ,2.95
199111  ,-9.86  ,-9.47 ,-10.02 ,-10.03  ,-9.38  ,-9.06
199112   ,4.19   ,3.83   ,2.84   ,3.61   ,3.91   ,3.18
199201  ,-6.50  ,-6.96  ,-7.47  ,-5.27  ,-3.11  ,-3.59
199202  ,-4.07  ,-4.01  ,-2.37  ,-4.68  ,-5.67  ,-5.87
199203 ,-12.15 ,-11.41 ,-11.71 ,-12.45 ,-10.71  ,-9.91
199204 ,-10.02 ,-10.88  ,-8.69 ,-10.46  ,-7.06  ,-5.55
199205  ,14.33  ,14.02  ,12.83  ,13.11  ,10.69  ,10.03
199206  ,-8.92  ,-8.35  ,-8.21 ,-10.47  ,-7.98  ,-8.21
199207  ,-7.69  ,-7.68  ,-8.73  ,-4.75  ,-5.69  ,-5.94
199208  ,10.80  ,10.21   ,9.83  ,17.15  ,14.94  ,13.89
199209   ,2.20   ,2.18   ,1.87  ,-1.25  ,-1.89  ,-3.10
199210  ,-7.49  ,-6.35  ,-7.09  ,-6.86  ,-4.95  ,-5.43
199211  ,-1.31  ,-1.74  ,-1.44   ,1.56   ,1.28   ,2.66
199212   ,1.93   ,2.93   ,2.87  ,-2.29  ,-0.39  ,-0.79
199301  ,-2.42  ,-2.60  ,-2.83  ,-1.19  ,-1.11  ,-0.76
199302   ,8.43   ,7.47   ,7.19   ,4.90   ,4.25   ,3.72
199303  ,17.10  ,17.14  ,15.94  ,18.21  ,15.42  ,15.39
199304  ,19.55  ,17.96  ,18.22  ,18.78  ,16.58  ,15.72
199305  ,20.75  ,20.19  ,19.87   ,7.48   ,7.44   ,4.77
199306  ,-5.92  ,-6.23  ,-7.18  ,-5.27  ,-4.41  ,-4.85
199307   ,1.27   ,3.01   ,2.46   ,6.13   ,6.36   ,5.71
199308   ,1.95   ,2.37   ,1.99   ,2.13   ,2.26   ,2.48
199309  ,-7.64  ,-2.63  ,-3.89  ,-6.07  ,-3.24  ,-2.82
199310 ,-10.42  ,-8.82  ,-9.47  ,-5.80  ,-5.05  ,-4.23
199311 ,-18.25 ,-15.46 ,-15.22 ,-19.73 ,-15.26 ,-14.36
199312   ,3.29   ,1.27   ,0.03   ,2.98   ,2.27   ,1.37
199401  ,20.63  ,17.50  ,18.08  ,22.26  ,15.60  ,16.16
199402   ,4.87   ,5.06   ,5.44   ,4.65   ,4.21   ,3.92
199403   ,5.10   ,3.52   ,2.45   ,0.89   ,0.00  ,-0.98
199404   ,8.46   ,6.27   ,7.02   ,4.05   ,3.42   ,2.88
199405   ,1.68   ,0.64  ,-0.09   ,2.37   ,0.83   ,0.34
199406  ,13.72  ,11.50  ,10.54   ,7.52   ,7.14   ,6.64
199407  ,-4.12  ,-2.30  ,-2.75  ,-4.63  ,-2.63  ,-2.89
199408  ,-1.98  ,-1.84  ,-1.79  ,-0.35  ,-0.65   ,0.14
199409  ,-5.38  ,-3.11  ,-3.04  ,-3.89  ,-3.24  ,-2.60
199410   ,4.97   ,2.24   ,0.91   ,3.32   ,1.50   ,0.87
199411  ,-7.82  ,-6.38  ,-7.48  ,-7.84  ,-6.25  ,-5.78
199412   ,3.04   ,1.89   ,1.57   ,3.98   ,1.94   ,1.48
199501  ,-7.54  ,-3.85  ,-1.05  ,-6.87  ,-4.81  ,-4.36
199502  ,-4.12  ,-4.57  ,-6.34  ,-6.39  ,-5.42  ,-5.93
199503   ,6.53   ,6.41   ,5.42   ,6.39   ,7.87   ,9.38
199504   ,1.92   ,1.44   ,0.95   ,4.65   ,3.18   ,3.06
199505 ,-10.10  ,-7.65  ,-7.62  ,-9.64  ,-6.94  ,-7.45
199506  ,-6.79  ,-5.49  ,-5.38  ,-7.01  ,-3.33  ,-2.14
199507   ,7.44   ,3.86   ,3.46   ,9.17   ,5.19   ,4.87
199508   ,1.29  ,-1.11  ,-0.90   ,0.29  ,-1.89  ,-2.02
199509  ,-5.32  ,-2.95  ,-1.94  ,-4.01  ,-2.41  ,-0.21
199510  ,-1.23  ,-2.24  ,-2.98  ,-3.88  ,-3.25  ,-3.10
199511   ,7.89   ,4.38   ,2.13   ,5.09   ,3.79   ,2.15
199512   ,9.84   ,6.95   ,6.42   ,6.62   ,3.98   ,4.40
199601   ,3.33   ,1.22   ,1.67   ,0.54  ,-0.04  ,-0.05
199602  ,-2.20  ,-0.95  ,-1.54  ,-1.33  ,-0.75  ,-0.64
199603   ,3.54   ,0.63   ,1.08   ,3.95   ,2.63   ,2.20
199604  ,15.00  ,12.48  ,12.17   ,8.18   ,8.65   ,7.43
199605  ,-3.41  ,-2.73  ,-2.11  ,-4.13  ,-4.01  ,-4.48
199606  ,-1.83  ,-0.30   ,0.00   ,0.08   ,0.40   ,0.25
199607  ,-7.03  ,-3.80  ,-2.86  ,-6.95  ,-4.17  ,-3.35
199608  ,-3.46  ,-4.27  ,-4.32  ,-4.77  ,-4.68  ,-4.78
199609  ,-1.84  ,-1.64  ,-2.03   ,2.28   ,1.86   ,2.00
199610  ,-5.31  ,-5.77  ,-4.74  ,-7.19  ,-6.43  ,-6.72
199611  ,-4.42  ,-3.43  ,-3.85  ,-2.23  ,-0.80  ,-0.61
199612 ,-12.86  ,-9.07 ,-10.28 ,-10.97  ,-7.72  ,-6.05
199701  ,-9.98  ,-9.99  ,-9.87 ,-12.02  ,-9.08  ,-8.94
199702  ,-0.78   ,0.24  ,-1.88  ,-0.04   ,0.77   ,1.07
199703  ,-7.90  ,-7.00  ,-7.23  ,-7.57  ,-4.75  ,-3.81
199704  ,-3.30  ,-3.79  ,-4.55  ,-0.35   ,1.67   ,1.11
199705  ,18.52  ,15.66  ,15.81  ,16.35  ,14.51  ,13.24
199706   ,2.77   ,3.70   ,3.95   ,3.36   ,3.33   ,4.87
199707 ,-12.88 ,-10.11 ,-10.79  ,-8.75  ,-4.93  ,-3.91
199708  ,-9.60 ,-10.79 ,-10.13 ,-10.84  ,-9.58 ,-11.34
199709 ,-16.44 ,-12.35 ,-14.02 ,-10.73  ,-5.38  ,-4.62
199710   ,2.69  ,-0.91   ,0.52  ,-0.96  ,-1.90  ,-2.05
199711 ,-20.20 ,-16.52 ,-17.65 ,-17.04 ,-10.51 ,-10.85
199712 ,-15.72 ,-12.64 ,-13.45 ,-14.97 ,-12.40 ,-13.04
199801  ,34.57  ,26.99  ,27.95  ,26.09  ,15.95  ,18.81
199802   ,8.04   ,4.50   ,4.43   ,7.87   ,2.40   ,2.01
199803  ,-9.62  ,-7.53  ,-8.46  ,-9.09  ,-5.00  ,-5.59
199804  ,-6.10  ,-4.71  ,-4.85  ,-4.57  ,-2.94  ,-2.94
199805  ,-4.62  ,-4.09  ,-4.31  ,-3.38  ,-2.80  ,-2.84
199806   ,1.03   ,0.78   ,0.51   ,0.63   ,1.18   ,0.90
199807  ,-1.60  ,-1.34  ,-2.00  ,-2.49  ,-0.96   ,0.39
199808  ,-9.39  ,-6.75  ,-7.34  ,-7.63  ,-5.17  ,-6.94
199809  ,-7.38  ,-5.28  ,-5.90  ,-5.03  ,-1.84  ,-2.94
199810  ,15.84  ,12.69  ,13.59  ,17.31  ,14.74  ,14.67
199811   ,8.25   ,5.25   ,7.42   ,4.10   ,3.07   ,4.79
199812   ,0.91   ,4.85   ,4.67   ,1.83   ,5.86   ,4.28
199901  ,-0.18  ,-0.56  ,-0.70   ,1.62  ,-0.41   ,1.27
199902  ,-0.40   ,0.07   ,2.61  ,-3.43  ,-3.08  ,-2.10
199903  ,14.55  ,13.62  ,15.23  ,14.86  ,11.70  ,13.65
199904  ,14.42  ,10.19  ,11.82   ,5.04   ,3.59   ,6.57
199905  ,-4.90  ,-5.06  ,-5.09  ,-4.25  ,-3.52  ,-1.96
199906  ,13.66  ,14.91  ,19.96   ,6.30   ,7.20  ,10.20
199907   ,9.44   ,7.65   ,7.25   ,9.21   ,7.63   ,9.15
199908   ,2.40   ,3.66   ,5.03   ,3.51   ,3.31   ,7.37
199909  ,-0.20   ,3.32   ,3.45   ,4.94   ,4.57   ,5.73
199910  ,-1.56  ,-0.84  ,-0.14   ,1.32   ,1.51   ,1.72
199911  ,-5.10  ,-2.50  ,-4.07  ,-0.67  ,-0.62   ,1.94
199912  ,-6.58  ,-6.94  ,-8.10  ,-5.13  ,-0.82  ,-3.40
200001  ,-0.18  ,-1.15   ,0.35  ,-0.31   ,0.57   ,2.02
200002  ,-4.45  ,-4.35  ,-3.84  ,-8.16  ,-5.37  ,-3.99
200003  ,13.58  ,11.38  ,11.31  ,12.85   ,9.41  ,11.02
200004 ,-10.63 ,-10.10  ,-9.71  ,-7.33  ,-5.27  ,-4.01
200005   ,2.38   ,2.71   ,1.91   ,2.84   ,3.48  ,-1.68
200006  ,12.42  ,10.25  ,11.48   ,9.55  ,10.34   ,7.54
200007  ,-8.52  ,-7.30 ,-10.28 ,-12.69 ,-11.44 ,-12.27
200008   ,4.89   ,5.34   ,4.64  ,10.44   ,6.25   ,5.74
200009  ,-4.72  ,-3.90  ,-5.15  ,-3.63  ,-2.80  ,-3.68
200010  ,-9.28  ,-8.54  ,-9.92  ,-8.25  ,-6.38  ,-7.10
200011   ,0.59  ,-0.73  ,-0.21  ,-1.71  ,-0.05  ,-1.88
200012  ,-7.18  ,-6.33  ,-7.08  ,-6.40  ,-6.96  ,-7.12
200101  ,-0.31  ,-0.36   ,1.62  ,-0.45  ,-0.86   ,0.18
200102   ,2.25   ,2.18   ,4.82  ,-2.29  ,-2.85  ,-3.55
200103  ,-2.40  ,-3.42  ,-3.47  ,-4.55  ,-3.17  ,-3.13
200104  ,11.93  ,10.55  ,10.06  ,10.65  ,10.17  ,11.27
200105   ,1.67   ,2.88   ,5.07   ,0.32   ,1.13   ,0.23
200106  ,-2.58  ,-2.54  ,-3.20  ,-2.39  ,-5.07  ,-5.50
200107  ,-6.77  ,-6.69  ,-7.45  ,-6.74  ,-6.73  ,-7.32
200108   ,3.56   ,2.96   ,2.05   ,0.55  ,-1.14  ,-1.61
200109  ,-8.83  ,-8.48  ,-9.39  ,-8.39  ,-7.03  ,-8.20
200110   ,1.65   ,2.91   ,4.47   ,0.92   ,2.91   ,4.11
200111  ,-5.69  ,-5.15  ,-4.64  ,-4.33  ,-0.91  ,-3.51
200112 ,-12.55 ,-11.07 ,-12.30  ,-9.18  ,-8.25  ,-9.08
200201  ,-2.58  ,-3.98  ,-1.68  ,-6.53  ,-6.91  ,-6.19
200202   ,6.33   ,5.27   ,5.83   ,6.66   ,6.11   ,5.02
200203   ,5.05   ,5.29   ,6.10   ,4.15   ,5.10   ,5.66
200204   ,4.94   ,5.11   ,6.01   ,5.74   ,6.39   ,6.66
200205   ,9.04   ,9.66  ,10.77  ,11.07   ,8.11   ,8.88
200206  ,-1.79  ,-1.57  ,-0.92  ,-3.46  ,-4.26  ,-4.19
200207  ,-0.97  ,-0.84  ,-2.70  ,-4.87  ,-5.60  ,-4.63
200208  ,-1.63  ,-1.70  ,-2.19   ,0.01  ,-1.79  ,-2.30
200209  ,-5.33  ,-4.87  ,-6.52  ,-1.49  ,-5.43  ,-5.56
200210  ,-7.46  ,-7.49  ,-9.01  ,-5.59  ,-8.19  ,-9.80
200211  ,-3.79  ,-3.05  ,-3.97   ,0.31   ,3.61   ,5.01
200212   ,0.23   ,0.81  ,-0.04  ,-0.36  ,-1.92  ,-3.02
200301   ,3.71   ,2.37   ,2.58  ,-3.23  ,-2.89  ,-2.16
200302   ,7.18   ,6.54   ,4.53   ,3.41   ,2.21   ,3.02
200303   ,0.69   ,0.43   ,0.63  ,-1.61  ,-2.34  ,-2.44
200304   ,3.61   ,5.49   ,5.77   ,1.76   ,1.69   ,2.89
200305   ,8.09   ,7.22  ,10.06   ,3.53   ,5.80   ,5.69
200306  ,12.98   ,9.10  ,12.93   ,7.74   ,7.47   ,9.07
200307   ,1.28   ,2.01   ,1.93   ,3.31   ,2.61   ,1.22
200308   ,9.66   ,8.70  ,11.89   ,8.30  ,10.05   ,9.64
200309   ,8.03   ,9.03  ,12.09  ,10.14   ,7.33   ,9.42
200310   ,4.82   ,5.92  ,10.20   ,3.78   ,5.24   ,5.12
200311  ,-6.84  ,-6.31  ,-8.36  ,-4.27  ,-4.21  ,-5.06
200312   ,4.29   ,5.02   ,4.36   ,7.00   ,6.61   ,6.91
200401  ,10.21   ,7.58   ,8.52   ,1.00   ,2.62   ,3.76
200402  ,-0.15   ,0.31  ,-1.21   ,0.50   ,0.31   ,0.47
200403  ,24.85  ,21.48  ,24.21  ,17.38  ,14.54  ,16.66
200404   ,0.58   ,1.84   ,4.63  ,-4.74  ,-4.39  ,-3.52
200405  ,-5.69  ,-4.62  ,-6.16  ,-2.10  ,-2.36  ,-2.25
200406   ,9.85  ,10.09  ,11.74   ,5.70   ,5.82   ,8.19
200407  ,-4.83  ,-5.29  ,-7.51  ,-7.32  ,-6.64  ,-7.77
200408   ,1.35   ,1.42   ,3.10   ,0.39   ,1.10   ,1.59
200409  ,-2.51  ,-3.39  ,-4.13  ,-3.17  ,-2.70  ,-3.12
200410   ,4.24   ,2.72   ,2.72   ,2.49   ,1.57   ,1.71
200411   ,4.37   ,3.09   ,3.94   ,4.48   ,4.18   ,3.23
200412   ,3.98   ,4.27   ,2.84   ,5.78   ,5.44   ,3.75
200501   ,6.74   ,6.03   ,7.88   ,1.56   ,0.78   ,1.75
200502   ,5.89   ,4.66   ,4.45   ,2.63   ,1.54   ,2.08
200503   ,2.70   ,1.53   ,1.05   ,1.36  ,-0.48  ,-1.35
200504   ,1.07   ,0.36   ,2.60  ,-2.44  ,-0.75  ,-1.21
200505  ,-4.84  ,-4.27  ,-3.72  ,-2.38  ,-2.83  ,-3.23
200506   ,3.71   ,1.86   ,2.59   ,0.87   ,1.79   ,1.64
200507   ,3.68   ,2.84   ,2.47   ,0.81   ,1.19   ,1.08
200508   ,4.45   ,3.29   ,3.29   ,6.11   ,5.23   ,5.31
200509   ,1.94   ,2.82  ,-0.52   ,6.01   ,6.47   ,4.91
200510   ,1.03   ,1.53   ,2.16   ,4.47   ,1.57   ,0.86
200511   ,1.79   ,3.54   ,1.03   ,0.77   ,4.16   ,3.48
200512  ,10.69  ,12.07  ,13.94   ,9.21  ,10.58  ,13.28
200601   ,4.33   ,5.07   ,3.98   ,3.34   ,4.72   ,2.22
200602  ,-6.35  ,-5.19  ,-6.99  ,-2.77  ,-3.74  ,-3.83
200603   ,2.30   ,2.58   ,2.29   ,3.55   ,4.48   ,3.73
200604   ,1.33   ,2.02   ,0.74   ,1.19   ,1.95   ,1.41
200605  ,-8.30  ,-7.94 ,-10.04  ,-6.68  ,-6.69  ,-8.04
200606  ,-2.77  ,-2.38  ,-1.73  ,-1.48  ,-2.67  ,-2.16
200607  ,-6.70  ,-7.65  ,-9.76  ,-3.17  ,-3.33  ,-4.05
200608   ,1.46   ,2.28   ,4.50   ,1.71   ,2.38   ,2.80
200609  ,-3.55  ,-3.26  ,-4.73  ,-1.66  ,-0.86  ,-1.24
200610  ,-0.92  ,-0.53  ,-0.93  ,-1.09   ,0.99   ,1.51
200611  ,-3.16  ,-2.62  ,-4.16  ,-0.83   ,0.35  ,-0.52
200612  ,-1.67  ,-0.73  ,-0.79   ,0.54   ,0.56   ,1.13
200701   ,2.45   ,2.41   ,2.01   ,2.28   ,0.99   ,1.54
200702   ,2.67   ,2.54   ,1.38   ,4.39   ,2.71   ,3.02
200703  ,-0.98  ,-0.53  ,-2.52  ,-0.21  ,-0.95  ,-1.55
200704  ,-4.41  ,-4.31  ,-6.23  ,-0.47  ,-2.07  ,-2.81
200705  ,-2.66  ,-2.26  ,-1.42  ,-0.97  ,-1.26  ,-1.78
200706   ,2.92   ,2.29   ,3.54   ,0.07   ,1.05  ,-0.07
200707   ,1.55   ,1.08  ,-1.30  ,-0.56   ,0.70  ,-0.51
200708  ,-5.43  ,-6.54  ,-9.01  ,-2.98  ,-3.61  ,-3.40
200709  ,-2.11  ,-1.18  ,-1.85   ,0.84   ,1.69   ,1.59
200710   ,1.75   ,2.61   ,7.45   ,0.77   ,1.45   ,1.77
200711  ,-3.04  ,-4.01  ,-5.44  ,-2.39  ,-1.65  ,-3.09
200712  ,-4.24  ,-4.96  ,-5.92  ,-4.45  ,-3.69  ,-5.83
200801  ,-3.19  ,-5.42  ,-7.12  ,-1.53  ,-6.10  ,-5.71
200802   ,4.26   ,5.36   ,4.50   ,0.83   ,1.09   ,3.12
200803  ,-0.11  ,-2.14  ,-2.51  ,-0.70  ,-3.30  ,-3.96
200804  ,-0.19   ,0.63   ,1.57   ,4.21   ,5.66   ,7.02
200805   ,3.14   ,5.50   ,5.61   ,1.48   ,2.76   ,2.14
200806  ,-2.85  ,-4.41  ,-6.41  ,-5.87  ,-7.32  ,-8.61
200807  ,-3.65  ,-4.45  ,-6.27  ,-1.62  ,-2.82  ,-3.04
200808  ,-7.70  ,-7.97 ,-10.30  ,-4.68  ,-2.98  ,-4.63
200809  ,-5.73  ,-7.24  ,-8.41  ,-6.43 ,-10.33 ,-12.94
200810  ,-8.03 ,-10.02 ,-13.66 ,-10.51 ,-14.96 ,-15.53
200811   ,3.21   ,4.32   ,4.23   ,4.84   ,2.10   ,2.82
200812   ,7.75   ,7.95  ,10.71  ,10.04   ,7.27   ,8.16
200901  ,-1.83  ,-2.79  ,-3.04  ,-5.17  ,-7.14  ,-6.36
200902 ,-12.49 ,-13.60 ,-13.83 ,-14.72 ,-11.18 ,-12.43
200903   ,4.79   ,3.77   ,6.12   ,4.61   ,5.31   ,6.70
200904   ,7.69   ,5.91   ,7.22   ,6.18  ,11.08  ,12.10
200905  ,13.53  ,14.37  ,17.39  ,11.96  ,12.74  ,14.01
200906  ,10.03  ,10.06   ,9.87   ,5.60   ,4.72   ,5.46
200907   ,1.54   ,2.50   ,4.24   ,1.53   ,4.19   ,4.37
200908   ,5.12   ,5.37   ,6.20   ,3.29   ,4.74   ,4.30
200909  ,-1.68   ,0.64  ,-0.09  ,-1.33  ,-0.63  ,-1.12
200910  ,-3.14  ,-2.18  ,-1.64  ,-3.99  ,-2.33  ,-1.08
200911  ,-5.62  ,-4.97  ,-6.72  ,-2.65  ,-3.27  ,-3.19
200912  ,-1.72  ,-1.30  ,-0.15  ,-2.95   ,0.11   ,1.73
201001   ,3.84   ,3.91   ,4.86   ,2.84   ,3.15   ,1.58
201002   ,0.93   ,2.63   ,1.73   ,0.94   ,1.46   ,1.14
201003   ,5.36   ,6.20   ,6.58   ,4.10   ,4.65   ,5.70
201004   ,8.12   ,7.48   ,9.04   ,1.70   ,2.12   ,2.48
201005  ,-7.60  ,-6.62  ,-6.50  ,-8.44  ,-7.16  ,-7.41
201006   ,0.85   ,1.02  ,-0.29   ,0.83   ,0.01  ,-0.93
201007   ,1.48   ,1.81   ,1.84   ,0.59   ,2.41   ,2.59
201008  ,-3.14  ,-2.24  ,-3.09  ,-3.79  ,-2.99  ,-1.76
201009   ,2.76   ,3.41   ,3.50   ,4.35   ,6.08   ,3.78
201010  ,-3.26  ,-2.03  ,-0.88  ,-0.53   ,1.04   ,0.65
201011   ,4.52   ,2.61   ,2.97   ,1.91   ,2.29   ,1.16
201012  ,11.22  ,10.77  ,11.70   ,9.76   ,8.51   ,7.29
201101   ,3.90   ,3.51   ,3.06   ,1.04   ,0.39  ,-0.17
201102   ,5.44   ,4.45   ,6.19   ,5.62   ,3.43   ,4.21
201103  ,-4.60  ,-3.56  ,-5.47  ,-7.96  ,-6.99  ,-7.50
201104   ,2.08   ,0.73   ,2.28  ,-0.54   ,1.18   ,0.72
201105  ,-1.47  ,-1.73  ,-1.31  ,-2.99  ,-1.00  ,-1.18
201106   ,3.85   ,4.75   ,4.17   ,3.88   ,3.91   ,4.13
201107   ,4.22   ,4.63   ,5.92   ,3.81   ,4.56   ,4.53
201108  ,-2.87  ,-2.52  ,-3.68  ,-6.15  ,-6.80  ,-3.80
201109  ,-3.36  ,-1.90  ,-3.19   ,2.08   ,0.21   ,0.33
201110  ,-1.47  ,-2.58  ,-0.27  ,-2.64  ,-2.48  ,-3.03
201111  ,-0.76  ,-1.94  ,-3.15  ,-2.68  ,-3.58  ,-2.89
201112   ,3.37   ,3.76   ,4.81   ,1.63   ,1.42   ,1.52
201201   ,8.37   ,7.63   ,6.64   ,4.75   ,4.78   ,1.90
201202   ,2.75   ,1.01   ,1.52   ,2.37   ,2.31   ,0.01
201203   ,1.14   ,2.24   ,4.28   ,1.60   ,2.30   ,1.16
201204   ,1.10   ,2.23   ,3.34  ,-3.20  ,-1.61  ,-0.25
201205  ,-8.80  ,-8.00  ,-7.91  ,-9.28  ,-8.98  ,-8.27
201206   ,5.87   ,4.20   ,4.67   ,5.69   ,4.97   ,4.36
201207  ,-1.84  ,-2.08  ,-1.57  ,-1.31  ,-1.79  ,-2.85
201208  ,-0.45  ,-0.79  ,-0.82  ,-0.64  ,-0.76  ,-0.92
201209   ,1.30   ,1.32   ,2.51   ,4.05   ,1.59   ,1.67
201210  ,-1.30  ,-0.97   ,0.13  ,-2.47  ,-1.87  ,-0.55
201211   ,0.81   ,1.22   ,1.18   ,0.09   ,1.60   ,0.90
201212   ,2.93   ,2.32   ,1.84   ,4.14   ,3.22   ,3.62
201301   ,5.93   ,4.69   ,6.76   ,2.37   ,3.05   ,2.79
201302   ,1.81   ,3.25   ,2.01   ,3.71   ,2.86   ,2.96
201303   ,7.66   ,7.28  ,10.43   ,6.94   ,5.30   ,6.05
201304   ,6.95   ,7.21   ,8.52   ,8.44   ,6.86   ,7.85
201305  ,-4.78  ,-5.17  ,-3.81  ,-9.11  ,-4.61  ,-2.85
201306  ,-4.69  ,-4.20  ,-5.08   ,2.47   ,0.66   ,0.38
201307   ,5.14   ,5.43   ,7.61   ,1.09   ,1.56   ,2.89
201308  ,-1.41  ,-1.94  ,-2.17  ,-3.02  ,-1.66  ,-2.68
201309  ,12.99  ,11.65  ,10.22  ,10.65   ,9.14   ,9.12
201310   ,1.57   ,0.90   ,1.30  ,-0.35   ,0.96  ,-0.61
201311  ,-1.20  ,-1.16  ,-0.84  ,-0.33   ,0.74   ,0.51
201312   ,0.64   ,0.53   ,1.44   ,0.79   ,0.26  ,-0.14
201401   ,4.55   ,3.78   ,5.34  ,-2.81  ,-0.59  ,-0.63
201402  ,-3.20  ,-2.70  ,-2.91  ,-2.06  ,-0.08  ,-1.56
