date,all,hist_mean,ddm,cross_section,time_series,surveys,RF,recession
01-May-1991,3.82,8.25,-0.69,11.9,6.35,,7.08,-100
01-Jun-1991,3.75,8.24,-0.86,11.86,6.31,,6.86,-100
01-Jul-1991,3.88,8.22,-0.83,11.83,6.27,,6.65,-100
01-Aug-1991,4.51,8.2,-0.39,11.84,6.2,,6.44,-100
01-Sep-1991,5.07,8.16,-0.06,11.87,6.06,,6.29,-100
01-Oct-1991,5.37,8.13,0.04,11.91,5.83,,6.02,-100
01-Nov-1991,5.55,8.08,-0,11.92,5.63,,5.83,-100
01-Dec-1991,5.77,8.04,0.17,11.93,5.45,,5.6,-100
01-Jan-1992,5.73,7.99,-0.08,11.95,5.37,,5.41,-100
01-Feb-1992,5.53,7.95,-0.35,11.94,5.23,,5.2,-100
01-Mar-1992,5.31,7.93,-0.57,11.93,5.2,,5.09,-100
01-Apr-1992,5.2,7.91,-0.68,11.91,5.24,,4.88,-100
01-May-1992,5.36,7.88,-0.57,11.89,5.27,,4.68,-100
01-Jun-1992,5.31,7.86,-0.43,11.87,5.33,,4.57,-100
01-Jul-1992,5.62,7.82,-0.26,11.85,5.34,,4.39,-100
01-Aug-1992,5.64,7.8,-0.3,11.82,5.32,,4.18,-100
01-Sep-1992,5.85,7.78,-0.19,11.79,5.25,,3.97,-100
01-Oct-1992,5.52,7.78,-0.41,11.77,5.25,,3.77,-100
01-Nov-1992,5.33,7.79,-0.49,11.77,5.3,,3.61,-100
01-Dec-1992,5.07,7.8,-0.33,11.76,5.41,,3.5,-100
01-Jan-1993,5.19,7.81,-0.49,11.76,5.51,,3.39,-100
01-Feb-1993,5.38,7.82,-0.32,11.75,5.58,,3.33,-100
01-Mar-1993,5.33,7.81,-0.29,11.76,5.76,,3.24,-100
01-Apr-1993,5.43,7.79,-0.24,11.76,5.8,,3.15,-100
01-May-1993,5.37,7.77,-0.28,11.76,5.81,,3.09,-100
01-Jun-1993,5.63,7.76,-0.1,11.78,5.8,,3.02,-100
01-Jul-1993,5.6,7.74,-0.12,11.79,5.79,,2.95,-100
01-Aug-1993,5.85,7.72,0.05,11.81,5.79,,2.94,-100
01-Sep-1993,5.86,7.69,0.07,11.84,5.81,,2.94,-100
01-Oct-1993,5.91,7.66,0.1,11.86,5.79,,2.93,-100
01-Nov-1993,5.62,7.65,-0.1,11.87,5.77,,2.95,-100
01-Dec-1993,4.94,7.67,-0.25,11.87,5.76,,2.9,-100
01-Jan-1994,5.47,7.69,-0.15,11.88,5.78,,2.92,-100
01-Feb-1994,5.12,7.71,-0.36,11.88,5.85,,2.91,-100
01-Mar-1994,4.72,7.73,-0.64,11.87,5.83,,2.93,-100
01-Apr-1994,4.17,7.76,-0.98,11.86,5.81,,2.96,-100
01-May-1994,4.08,7.79,-1.04,11.86,5.78,,3.05,-100
01-Jun-1994,3.96,7.82,-1.13,11.84,5.78,,3.11,-100
01-Jul-1994,4.11,7.85,-1.03,11.83,5.75,,3.15,-100
01-Aug-1994,4.55,7.88,-0.76,11.83,5.77,,3.28,-100
01-Sep-1994,3.76,7.93,-1.24,11.82,5.77,,3.39,-100
01-Oct-1994,3.64,7.96,-1.31,11.81,5.77,,3.56,-100
01-Nov-1994,3.6,7.99,-1.33,11.8,5.77,,3.68,-100
01-Dec-1994,3.88,7.99,-0.82,11.79,5.82,,3.9,-100
01-Jan-1995,3.76,7.99,-1.2,11.79,5.85,,4.07,-100
01-Feb-1995,4.5,7.98,-0.75,11.8,5.85,,4.27,-100
01-Mar-1995,4.08,7.98,-0.97,11.82,5.85,,4.47,-100
01-Apr-1995,4.69,7.97,-0.58,11.84,5.85,,4.65,-100
01-May-1995,5.3,7.95,-0.18,11.87,5.8,,4.89,-100
01-Jun-1995,5.4,7.92,-0.1,11.92,5.79,,5.05,-100
01-Jul-1995,5.32,7.9,-0.13,11.96,5.79,,5.23,-100
01-Aug-1995,5.4,7.87,-0.07,12,5.76,,5.34,-100
01-Sep-1995,5.02,7.83,-0.26,12.04,5.76,,5.4,-100
01-Oct-1995,5.04,7.79,-0.22,12.08,5.75,,5.49,-100
01-Nov-1995,5.28,7.75,-0.04,12.14,5.73,,5.55,-100
01-Dec-1995,4.83,7.72,-0.1,12.2,5.7,,5.6,-100
01-Jan-1996,5.3,7.68,0.02,12.25,5.67,,5.61,-100
01-Feb-1996,4.9,7.65,-0.23,12.29,5.66,,5.6,-100
01-Mar-1996,4.73,7.63,-0.33,12.32,5.64,,5.53,-100
01-Apr-1996,4.48,7.62,-0.48,12.36,5.6,,5.55,-100
01-May-1996,4.29,7.62,-0.59,12.39,5.56,,5.42,-100
01-Jun-1996,4.29,7.63,-0.56,12.41,5.57,,5.35,-100
01-Jul-1996,4.17,7.65,-0.62,12.4,5.6,,5.35,-100
01-Aug-1996,4.08,7.67,-0.66,12.41,5.62,,5.28,-100
01-Sep-1996,4.1,7.71,-0.61,12.41,5.67,,5.29,-100
01-Oct-1996,4.24,7.76,-0.46,12.42,5.72,,5.24,-100
01-Nov-1996,4.28,7.81,-0.38,12.44,5.75,,5.23,-100
01-Dec-1996,3.34,7.87,-0.65,12.45,5.79,,5.2,-100
01-Jan-1997,3.67,7.93,-0.65,12.47,5.84,,5.22,-100
01-Feb-1997,3.42,7.99,-0.75,12.49,5.91,,5.22,-100
01-Mar-1997,3.68,8.03,-0.55,12.49,6.01,,5.26,-100
01-Apr-1997,3.81,8.06,-0.41,12.5,6.09,,5.23,-100
01-May-1997,3.69,8.09,-0.43,12.52,6.16,,5.3,-100
01-Jun-1997,3.66,8.12,-0.38,12.55,6.22,,5.27,-100
01-Jul-1997,3.92,8.14,-0.1,12.62,6.3,,5.25,-100
01-Aug-1997,3.53,8.16,-0.29,12.67,6.34,,5.25,-100
01-Sep-1997,3.61,8.16,-0.18,12.73,6.37,,5.25,-100
01-Oct-1997,3.64,8.15,-0.11,12.77,6.41,,5.25,-100
01-Nov-1997,3.53,8.14,-0.14,12.81,6.44,,5.23,-100
01-Dec-1997,2.59,8.14,-0.51,12.85,6.48,,5.25,-100
01-Jan-1998,3.51,8.15,-0.05,12.88,6.53,,5.23,-100
01-Feb-1998,3.31,8.14,-0.13,12.92,6.54,,5.23,-100
01-Mar-1998,3.15,8.15,-0.14,12.99,6.61,,5.19,-100
01-Apr-1998,3.11,8.17,-0.1,13.06,6.62,,5.19,-100
01-May-1998,2.92,8.18,-0.18,13.1,6.64,,5.1,-100
01-Jun-1998,2.84,8.21,-0.18,13.14,6.67,,5.14,-100
01-Jul-1998,2.61,8.24,-0.28,13.15,6.71,,5.11,-100
01-Aug-1998,2.86,8.3,-0.09,13.12,6.72,,5.13,-100
01-Sep-1998,3.23,8.35,0.2,13.1,6.81,,5.15,-100
01-Oct-1998,2.94,8.39,0.06,13.09,6.9,,5.04,-100
01-Nov-1998,2.79,8.44,0.01,13.1,6.93,,4.96,-100
01-Dec-1998,1.58,8.46,-0.6,13.11,7,,4.85,-100
01-Jan-1999,2.54,8.49,-0.06,13.13,7.04,,4.77,-100
01-Feb-1999,1.98,8.52,-0.4,13.12,7.07,,4.73,-100
01-Mar-1999,1.91,8.55,-0.43,13.12,7.09,,4.77,-100
01-Apr-1999,1.77,8.58,-0.49,13.12,7.11,,4.71,-100
01-May-1999,1.49,8.64,-0.62,13.13,7.11,,4.65,-100
01-Jun-1999,1.3,8.68,-0.69,13.13,7.21,,4.64,-100
01-Jul-1999,1.09,8.71,-0.79,13.14,7.24,,4.61,-100
01-Aug-1999,1.07,8.73,-0.74,13.19,7.32,,4.57,-100
01-Sep-1999,1.17,8.74,-0.66,13.21,7.3,,4.5,-100
01-Oct-1999,1.08,8.73,-0.72,13.24,7.26,,4.57,-100
01-Nov-1999,0.81,8.72,-0.91,13.26,7.22,,4.63,-100
01-Dec-1999,-0.31,8.74,-1.37,13.28,7.18,,4.69,-100
01-Jan-2000,0.28,8.76,-1.24,13.28,7.16,,4.75,-100
01-Feb-2000,0.41,8.79,-1.11,13.3,7.18,,4.83,-100
01-Mar-2000,0.58,8.81,-0.96,13.33,7.22,,4.88,-100
01-Apr-2000,0.53,8.83,-1.07,13.33,7.22,1.49,4.97,-100
01-May-2000,0.39,8.86,-1.07,13.33,7.21,,5.14,-100
01-Jun-2000,0.6,8.88,-0.94,13.33,7.18,,5.14,-100
01-Jul-2000,1.2,8.91,-0.97,13.33,7.18,2.99,5.24,-100
01-Aug-2000,0.78,8.93,-0.79,13.35,7.16,,5.36,-100
01-Sep-2000,0.73,8.96,-0.8,13.37,7.1,,5.48,-100
01-Oct-2000,1.08,9,-0.75,13.38,7.11,2.06,5.66,-100
01-Nov-2000,0.92,9.04,-0.67,13.35,7.08,,5.82,-100
01-Dec-2000,0.82,9.07,-0.75,13.31,7.13,,5.88,-100
01-Jan-2001,0.78,9.1,-0.52,13.28,7.17,0.33,6.02,-100
01-Feb-2001,1.43,9.11,-0.38,13.23,7.19,,5.97,-100
01-Mar-2001,1.56,9.12,-0.38,13.15,7.14,,5.91,-100
01-Apr-2001,1.62,9.13,-0.52,13.07,7.19,1.94,5.84,100
01-May-2001,1.55,9.12,-0.54,13.01,7.09,,5.65,100
01-Jun-2001,1.64,9.1,-0.56,12.94,7.1,,5.52,100
01-Jul-2001,1.72,9.08,-0.41,12.86,7.1,0.89,5.34,100
01-Aug-2001,2.28,9.06,-0.3,12.76,7.13,,5.14,100
01-Sep-2001,2.67,9.04,-0.17,12.64,7.09,,4.9,100
01-Oct-2001,3.97,9.02,0.03,12.53,7.08,4.26,4.54,100
01-Nov-2001,2.97,9,-0.18,12.44,7.07,,4.19,100
01-Dec-2001,2.54,8.95,-0.48,12.35,7.12,,3.82,-100
01-Jan-2002,4.1,8.89,-0.36,12.25,7.11,4.93,3.41,-100
01-Feb-2002,3.33,8.83,-0.27,12.17,7.07,,3.15,-100
01-Mar-2002,3.24,8.77,-0.42,12.12,7.08,,2.86,-100
01-Apr-2002,3.64,8.7,-0.35,12.05,6.95,2.37,2.61,-100
01-May-2002,3.66,8.63,-0.44,11.96,6.82,,2.43,-100
01-Jun-2002,3.99,8.57,-0.36,11.87,6.71,,2.27,-100
01-Jul-2002,4.63,8.51,-0.21,11.77,6.67,2.92,2.12,-100
01-Aug-2002,4.9,8.46,-0.05,11.67,6.59,,1.95,-100
01-Sep-2002,5.53,8.4,0.24,11.59,6.51,,1.8,-100
01-Oct-2002,6.38,8.32,0.07,11.52,6.4,5.15,1.72,-100
01-Nov-2002,5.4,8.26,-0.13,11.45,6.3,,1.67,-100
01-Dec-2002,5.32,8.2,-0.08,11.37,6.24,,1.63,-100
01-Jan-2003,5.85,8.14,-0.18,11.29,6.18,3.17,1.59,-100
01-Feb-2003,6.17,8.09,-0.02,11.2,6.13,,1.55,-100
01-Mar-2003,6.21,8.03,-0.07,11.12,6.09,,1.52,-100
01-Apr-2003,7.34,7.99,-0.09,11.06,6.03,6.61,1.47,-100
01-May-2003,6.74,7.96,0.12,11.01,6.01,,1.42,-100
01-Jun-2003,6.85,7.9,0.15,10.99,6,,1.39,-100
01-Jul-2003,7.64,7.83,-0.05,10.99,5.95,6.79,1.31,-100
01-Aug-2003,6.64,7.73,-0.06,10.98,5.9,,1.24,-100
01-Sep-2003,7.1,7.64,0.16,11,5.85,,1.18,-100
01-Oct-2003,8.48,7.56,0.15,11.01,5.77,7.89,1.11,-100
01-Nov-2003,7.05,7.48,0.06,11.01,5.74,,1.06,-100
01-Dec-2003,6.28,7.41,-0.08,11.04,5.73,,1.02,-100
01-Jan-2004,7.93,7.33,0.05,11.08,5.69,6.16,0.99,-100
01-Feb-2004,7.38,7.26,0.21,11.13,5.66,,0.96,-100
01-Mar-2004,7.55,7.19,0.3,11.19,5.6,,0.95,-100
01-Apr-2004,7.9,7.09,0.04,11.21,5.58,5.97,0.93,-100
01-May-2004,7.11,7,-0,11.22,5.53,,0.9,-100
01-Jun-2004,7.1,6.94,-0.03,11.23,5.49,,0.88,-100
01-Jul-2004,7.6,6.9,0.04,11.22,5.45,4.46,0.91,-100
01-Aug-2004,7.6,6.89,0.21,11.21,5.39,,0.95,-100
01-Sep-2004,7.61,6.88,0.23,11.22,5.41,,0.98,-100
01-Oct-2004,7.98,6.9,0.29,11.22,5.4,4.39,1.02,-100
01-Nov-2004,7.62,6.93,0.28,11.23,5.42,,1.11,-100
01-Dec-2004,6.7,6.93,0.09,11.24,5.46,,1.19,-100
01-Jan-2005,7.65,6.94,0.31,11.24,5.47,3.5,1.28,-100
01-Feb-2005,7.55,6.95,0.29,11.25,5.5,,1.38,-100
01-Mar-2005,7.46,6.99,0.27,11.25,5.52,,1.5,-100
01-Apr-2005,7.21,7.02,0.38,11.26,5.54,1.95,1.63,-100
01-May-2005,7.9,7.04,0.56,11.27,5.56,,1.81,-100
01-Jun-2005,7.88,7.05,0.55,11.28,5.57,,1.97,-100
01-Jul-2005,7.38,7.05,0.49,11.31,5.57,2.2,2.11,-100
01-Aug-2005,7.86,7.05,0.57,11.34,5.57,,2.3,-100
01-Sep-2005,7.69,7.03,0.49,11.37,5.57,,2.49,-100
01-Oct-2005,7,7.01,0.41,11.39,5.57,1.53,2.65,-100
01-Nov-2005,7.48,6.99,0.37,11.4,5.56,,2.82,-100
01-Dec-2005,6.74,6.99,0.19,11.4,5.56,,2.98,-100
01-Jan-2006,7.03,6.98,0.33,11.43,5.55,2.08,3.18,-100
01-Feb-2006,7.35,6.97,0.31,11.44,5.54,,3.36,-100
01-Mar-2006,7.19,6.96,0.23,11.47,5.53,,3.53,-100
01-Apr-2006,6.67,6.96,0.24,11.5,5.53,1.5,3.68,-100
01-May-2006,7.15,6.95,0.22,11.51,5.52,,3.88,-100
01-Jun-2006,7.12,6.95,0.21,11.52,5.52,,4.05,-100
01-Jul-2006,6.36,6.95,0.26,11.51,5.51,0.34,4.22,-100
01-Aug-2006,7.42,6.95,0.38,11.51,5.51,,4.34,-100
01-Sep-2006,7.5,6.96,0.43,11.51,5.51,,4.47,-100
01-Oct-2006,7.14,6.95,0.48,11.52,5.5,1.87,4.61,-100
01-Nov-2006,7.59,6.95,0.49,11.53,5.5,,4.73,-100
01-Dec-2006,6.67,6.96,0.21,11.54,5.49,,4.81,-100
01-Jan-2007,6.95,6.97,0.33,11.55,5.48,2.11,4.91,-100
01-Feb-2007,7.48,6.99,0.44,11.55,5.48,,4.95,-100
01-Mar-2007,7.51,7,0.46,11.54,5.48,,5.01,-100
01-Apr-2007,7.26,7.03,0.47,11.54,5.48,2.48,5.1,-100
01-May-2007,7.42,7.07,0.44,11.55,5.48,,5.07,-100
01-Jun-2007,7.37,7.09,0.42,11.56,5.47,,5.07,-100
01-Jul-2007,6.79,7.11,0.53,11.57,5.46,0.75,5.07,-100
01-Aug-2007,7.76,7.13,0.65,11.56,5.45,,5.07,-100
01-Sep-2007,7.74,7.16,0.65,11.55,5.45,,4.98,-100
01-Oct-2007,6.99,7.2,0.65,11.54,5.45,0.82,4.89,-100
01-Nov-2007,8.09,7.25,0.85,11.51,5.45,,4.8,-100
01-Dec-2007,7.31,7.28,0.56,11.47,5.44,,4.67,-100
01-Jan-2008,7.16,7.32,0.96,11.41,5.43,-0.49,4.43,100
01-Feb-2008,8.52,7.35,1.02,11.35,5.43,,4.17,100
01-Mar-2008,8.83,7.38,1.17,11.26,5.43,,3.9,100
01-Apr-2008,8.3,7.39,1.05,11.18,5.43,2.37,3.63,100
01-May-2008,8.49,7.42,0.9,11.11,5.44,,3.39,100
01-Jun-2008,8.56,7.46,0.91,11.03,5.44,,3.15,100
01-Jul-2008,7.99,7.52,0.96,10.94,5.45,1.28,2.9,100
01-Aug-2008,8.89,7.58,1.04,10.86,5.46,,2.6,100
01-Sep-2008,8.78,7.63,0.93,10.76,5.46,,2.43,100
01-Oct-2008,8.28,7.67,0.77,10.61,5.46,2.5,2.18,100
01-Nov-2008,9.56,7.71,1.2,10.45,5.45,,1.87,100
01-Dec-2008,10.71,7.74,1.63,10.3,5.45,,1.59,100
01-Jan-2009,9.34,7.78,1.33,10.16,5.44,1.69,1.38,100
01-Feb-2009,10.29,7.8,1.39,10.01,5.43,,1.26,100
01-Mar-2009,10.82,7.81,1.62,9.88,5.42,,1.11,100
01-Apr-2009,10.96,7.83,1.36,9.77,5.42,6.01,0.93,100
01-May-2009,10.06,7.85,1.07,9.66,5.41,,0.75,100
01-Jun-2009,10.03,7.85,0.98,9.55,5.4,,0.59,100
01-Jul-2009,10.69,7.83,1,9.47,5.39,6,0.45,-100
01-Aug-2009,10.14,7.79,0.92,9.4,5.37,,0.33,-100
01-Sep-2009,10.27,7.75,0.95,9.37,5.36,,0.19,-100
01-Oct-2009,11.03,7.69,1.15,9.38,5.34,5.63,0.11,-100
01-Nov-2009,10.68,7.6,1.14,9.45,5.31,,0.08,-100
01-Dec-2009,9.09,7.51,0.57,9.51,5.27,,0.09,-100
01-Jan-2010,9.77,7.41,0.51,9.58,5.24,4.64,0.09,-100
01-Feb-2010,9.67,7.31,0.58,9.69,5.2,,0.08,-100
01-Mar-2010,9.52,7.19,0.5,9.8,5.16,,0.07,-100
01-Apr-2010,9.42,7.07,0.46,9.89,5.13,3.95,0.07,-100
01-May-2010,9.61,6.97,0.55,9.94,5.09,,0.08,-100
01-Jun-2010,10.03,6.89,0.75,9.97,4.98,,0.08,-100
01-Jul-2010,9.78,6.81,0.84,10,4.91,2.72,0.08,-100
01-Aug-2010,10.47,6.76,0.96,10.01,4.86,,0.08,-100
01-Sep-2010,10.61,6.71,1.04,10.02,4.86,,0.08,-100
01-Oct-2010,10.88,6.67,1.09,10.05,4.8,5.07,0.09,-100
01-Nov-2010,10.94,6.69,1.24,10.07,4.63,,0.1,-100
01-Dec-2010,9.99,6.71,1.05,10.09,4.86,,0.1,-100
01-Jan-2011,11.28,6.75,1.33,10.12,4.88,5.91,0.11,-100
01-Feb-2011,10.91,6.8,1.41,10.16,4.9,,0.12,-100
01-Mar-2011,10.69,6.86,1.4,10.17,5.06,,0.12,-100
01-Apr-2011,10.98,6.95,1.56,10.19,5.07,4.77,0.11,-100
01-May-2011,11.2,7.02,1.77,10.22,5.13,,0.1,-100
01-Jun-2011,11.33,7.05,1.87,10.26,5.16,,0.09,-100
01-Jul-2011,11.19,7.08,2.06,10.28,5.19,3.11,0.08,-100
01-Aug-2011,12.11,7.1,2.34,10.28,5.2,,0.08,-100
01-Sep-2011,12.4,7.1,2.48,10.26,5.22,,0.07,-100
01-Oct-2011,12.03,7.1,2.44,10.25,5.23,3.86,0.06,-100
01-Nov-2011,12.22,7.11,2.37,10.23,5.24,,0.05,-100
01-Dec-2011,11.67,7.13,2.04,10.2,5.25,,0.04,-100
01-Jan-2012,12.58,7.15,2.33,10.18,5.26,6.19,0.03,-100
01-Feb-2012,12.05,7.16,2.25,10.16,5.27,,0.02,-100
01-Mar-2012,11.91,7.2,2.18,10.15,5.28,,0.01,-100
01-Apr-2012,11.92,7.21,2.3,10.13,5.29,4.09,0.01,-100
01-May-2012,12.43,7.22,2.45,10.1,5.29,,0.02,-100
01-Jun-2012,12.52,7.25,2.58,10.09,5.46,,0.02,-100
01-Jul-2012,12.09,7.28,2.57,10.07,5.48,3.57,0.02,-100
01-Aug-2012,12.79,7.32,2.77,10.08,5.48,,0.02,-100
01-Sep-2012,12.79,7.33,2.79,10.11,5.48,,0.03,-100
01-Oct-2012,12.1,7.33,2.68,10.12,5.47,3.19,0.04,-100
01-Nov-2012,12.68,7.33,2.7,10.12,5.45,,0.05,-100
01-Dec-2012,11.7,7.32,2.14,10.13,5.43,,0.06,-100
01-Jan-2013,12.19,7.31,2.41,10.13,5.41,4.84,0.06,-100
01-Feb-2013,12.1,7.3,2.34,10.13,5.39,,0.06,-100
01-Mar-2013,12.07,7.29,2.31,10.13,5.37,,0.06,-100
01-Apr-2013,12.81,7.29,2.43,10.14,5.39,6.76,0.06,-100
01-May-2013,12.04,7.28,2.32,10.16,5.38,,0.05,-100
01-Jun-2013,11.73,7.26,2.14,10.18,5.38,,0.05,-100
01-Jul-2013,11.7,7.24,2.06,10.2,5.4,5.14,0.05,-100
01-Aug-2013,11.3,7.22,1.91,10.21,5.38,,0.04,-100
01-Sep-2013,11.24,7.24,1.92,10.22,5.44,,0.03,-100
01-Oct-2013,11.36,7.26,1.95,10.24,5.45,4.9,0.02,-100
01-Nov-2013,11.16,7.28,1.91,10.28,5.44,,0.01,-100
01-Dec-2013,9.78,7.3,1.32,10.31,5.43,,0,-100
01-Jan-2014,11.12,7.32,1.75,10.33,5.42,5.47,0,-100
01-Feb-2014,10.84,7.34,1.78,10.35,5.4,,0,-100
01-Mar-2014,10.69,7.37,1.7,10.37,5.4,,0,-100
01-Apr-2014,10.99,7.4,1.76,10.38,5.39,5.17,0,-100
01-May-2014,10.78,7.43,1.79,10.39,5.4,,0,-100
01-Jun-2014,10.75,7.48,1.81,10.41,5.42,,0,-100
01-Jul-2014,10.89,7.53,1.76,10.42,5.42,5.27,0,-100
01-Aug-2014,10.78,7.59,1.87,10.43,5.41,,0,-100
01-Sep-2014,10.59,7.64,1.78,10.44,5.4,,0,-100
01-Oct-2014,11.18,7.69,1.88,10.45,5.4,5.97,0,-100
01-Nov-2014,10.74,7.77,1.92,10.45,5.4,,0,-100
01-Dec-2014,10.03,7.87,1.58,10.45,5.4,,0,-100
01-Jan-2015,11.26,7.97,2.09,10.45,5.4,5.6,0,-100
01-Feb-2015,10.86,8.06,2.08,10.45,5.38,,0,-100
01-Mar-2015,10.72,8.15,2.02,10.45,5.38,,0,-100
01-Apr-2015,10.98,8.24,2.08,10.45,5.37,5.1,0,-100
01-May-2015,10.63,8.32,2.01,10.45,5.37,,0,-100
01-Jun-2015,10.35,8.39,1.86,10.45,5.35,,0,-100
01-Jul-2015,10.1,8.46,1.88,10.44,5.36,3.35,0,-100
01-Aug-2015,10.33,8.53,1.86,10.42,5.35,,0,-100
01-Sep-2015,10.19,8.58,1.76,10.39,5.35,,0,-100
01-Oct-2015,10.11,8.63,1.74,10.37,5.35,3.98,0,-100
01-Nov-2015,9.83,8.63,1.52,10.35,5.33,,0,-100
01-Dec-2015,9.5,8.62,1.31,10.33,5.31,,0.01,-100
01-Jan-2016,9.47,8.61,1.53,10.3,5.31,2.47,0.02,-100
01-Feb-2016,10.13,8.58,1.6,10.26,5.31,,0.04,-100
01-Mar-2016,10.16,8.56,1.61,10.23,5.32,,0.06,-100
01-Apr-2016,9.99,8.5,1.6,10.21,5.31,3.48,0.07,-100
01-May-2016,10.19,8.47,1.57,10.19,5.31,,0.08,-100
01-Jun-2016,10.38,8.45,1.66,10.17,5.31,,0.1,-100
01-Jul-2016,10.22,8.44,1.67,10.16,5.29,3.55,0.12,-100
01-Aug-2016,10.41,8.43,1.65,10.16,5.28,,0.14,-100
01-Sep-2016,10.54,8.42,1.72,10.17,5.28,,0.16,-100
01-Oct-2016,10.39,8.4,1.61,10.16,5.26,4.41,0.18,-100
01-Nov-2016,10.01,8.4,1.42,10.16,5.27,,0.19,-100
01-Dec-2016,9.46,8.38,1.17,10.17,5.23,,0.21,-100
01-Jan-2017,10.27,8.36,1.37,10.19,5.22,5.23,0.24,-100
01-Feb-2017,10,8.33,1.4,10.22,5.22,,0.26,-100
01-Mar-2017,9.82,8.29,1.29,10.24,5.19,,0.27,-100
01-Apr-2017,10.16,8.26,1.41,10.26,5.2,4.62,0.31,-100
01-May-2017,10.1,8.24,1.45,10.27,5.19,,0.36,-100
01-Jun-2017,10.03,8.21,1.42,10.3,5.19,,0.4,-100
01-Jul-2017,10.05,8.18,1.42,10.31,5.19,4.25,0.45,-100
01-Aug-2017,10.12,8.15,1.48,10.33,5.19,,0.52,-100
01-Sep-2017,10.06,8.15,1.47,10.34,5.21,,0.59,-100
01-Oct-2017,10.29,8.16,1.44,10.37,5.23,5.26,0.66,-100
01-Nov-2017,9.93,8.16,1.43,10.4,5.21,,0.73,-100
01-Dec-2017,9.17,8.16,1.12,10.43,5.18,,0.79,-100
01-Jan-2018,9.53,8.17,1.21,10.47,5.18,4.12,0.86,-100
01-Feb-2018,9.21,8.2,1.1,10.49,5.23,,0.93,-100
01-Mar-2018,9.3,8.23,1.17,10.51,5.23,,1.02,-100
01-Apr-2018,9.39,8.25,1.25,10.52,5.21,3.78,1.12,-100
01-May-2018,9.48,8.26,1.28,10.54,5.19,,1.2,-100
01-Jun-2018,9.42,8.28,1.27,10.55,5.2,,1.28,-100
01-Jul-2018,9.32,8.3,1.24,10.57,5.2,3.82,1.37,-100
01-Aug-2018,9.37,8.32,1.26,10.59,5.18,,1.44,-100
01-Sep-2018,9.21,8.31,1.18,10.61,5.17,,1.5,-100
01-Oct-2018,8.55,8.3,1.11,10.62,5.18,2,1.6,-100
01-Nov-2018,9.26,8.31,1.21,10.61,5.19,,1.7,-100
01-Dec-2018,9.16,8.31,1.16,10.59,5.18,,1.8,-100
01-Jan-2019,9.14,8.32,1.3,10.57,4.73,2.49,1.91,-100
01-Feb-2019,9.54,8.33,1.27,10.56,4.72,,1.98,-100
01-Mar-2019,9.73,8.34,1.38,10.56,4.7,,2.05,-100
01-Apr-2019,9.42,8.34,1.43,10.56,4.69,2.67,2.12,-100
01-May-2019,9.98,8.34,1.51,10.55,4.69,,2.19,-100
01-Jun-2019,10.23,8.32,1.64,10.55,4.68,,2.23,-100
01-Jul-2019,9.57,8.31,1.59,10.54,4.66,2.17,2.26,-100
01-Aug-2019,10.49,8.3,1.76,10.52,4.66,,2.26,-100
01-Sep-2019,10.45,8.29,1.73,10.51,4.66,,2.29,-100
01-Oct-2019,10.28,8.29,1.77,10.5,4.65,3.44,2.25,-100
01-Nov-2019,10.53,8.27,1.76,10.5,4.64,,2.19,-100
01-Dec-2019,10.54,8.23,1.72,10.53,4.64,,2.14,-100
01-Jan-2020,10.67,8.19,1.82,10.54,4.62,,2.06,-100
01-Feb-2020,10.85,8.14,1.88,10.52,4.61,,2,-100
01-Mar-2020,11.23,8.11,2.06,10.46,4.63,,1.93,100
01-Apr-2020,11.85,8.08,2.26,10.23,4.63,,1.71,100
01-May-2020,11.59,8.07,2.11,10.22,4.64,,1.51,100
01-Jun-2020,11.51,8.05,2.06,10.2,4.64,,1.34,100
