date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-May-1983,4.06,6.11,-0.68,8.54,9.22,12.15,-5.46,8.17,-100
01-Jun-1983,3.71,6.49,-0.96,8.24,9.2,12.22,-6.02,8.34,-100
01-Jul-1983,3.38,6.76,-1.77,8.12,9.9,12.21,-7.45,8.46,-100
01-Aug-1983,3.07,7.13,-1.7,8.14,9.84,12.18,-10.67,8.74,-100
01-Sep-1983,2.45,8.47,-1.42,8.11,9.54,12.15,-19.18,9.11,-100
01-Oct-1983,2.56,8.02,-1.74,8.1,9.84,12.13,-16.62,9.19,-100
01-Nov-1983,2.43,8.49,-1.48,8.08,9.56,12.12,-19.27,8.95,-100
01-Dec-1983,3.05,7.12,-0.82,7.23,8.04,12.1,-14.4,8.82,-100
01-Jan-1984,2.77,7.76,-1.56,8.05,9.61,12.08,-15.36,8.82,-100
01-Feb-1984,2.66,7.85,-1.32,8.02,9.34,12.02,-15.9,8.86,-100
01-Mar-1984,2.54,7.72,-1.81,7.98,9.79,11.97,-14.76,8.86,-100
01-Apr-1984,2.24,8.12,-2.33,7.93,10.27,11.93,-16.89,9.07,-100
01-May-1984,2.15,7.58,-3.97,7.89,11.85,11.89,-12.12,9.35,-100
01-Jun-1984,2.37,7.43,-3.46,7.87,11.33,11.87,-10.89,9.43,-100
01-Jul-1984,2.89,6.63,-2.19,7.83,10.02,11.83,-6.42,9.47,-100
01-Aug-1984,2.54,6.91,-2.86,7.79,10.65,11.9,-8.37,9.68,-100
01-Sep-1984,2.49,6.88,-2.57,7.8,10.37,11.94,-8.41,10.12,-100
01-Oct-1984,3.32,6.03,-1.37,8.3,9.67,11.99,-5.43,10.86,-100
01-Nov-1984,3.51,6.05,-1.61,8.78,10.39,11.97,-5.27,10.45,-100
01-Dec-1984,3.95,5.48,-0.62,7.73,8.35,11.96,-5.25,9.55,-100
01-Jan-1985,3.09,7.27,-1.47,9.74,11.22,12.01,-11.68,8.13,-100
01-Feb-1985,3.02,7.3,-2.38,9.74,12.12,12.08,-10.52,7.53,-100
01-Mar-1985,3.16,6.97,-2.01,8.83,10.84,12.14,-9.18,7.45,-100
01-Apr-1985,3.52,6.56,-1.79,8.37,10.16,12.13,-6.55,7.73,-100
01-May-1985,4.03,6.04,-0.85,9.08,9.94,12.14,-4.78,8.05,-100
01-Jun-1985,3.63,6.92,-1,10.2,11.2,12.17,-9.89,7.77,-100
01-Jul-1985,3.6,7.01,-1.48,10.56,12.04,12.21,-9.58,7.36,-100
01-Aug-1985,3.78,6.71,-0.97,10.76,11.73,12.2,-8.17,6.92,-100
01-Sep-1985,3.78,6.55,-0.76,10.9,11.66,12.16,-7.38,7.12,-100
01-Oct-1985,3.44,7.11,-0.53,11.06,11.59,12.14,-11.51,7.24,-100
01-Nov-1985,3.22,7.24,-0.63,10.45,11.08,12.17,-12.58,7.49,-100
01-Dec-1985,3.43,6.4,-0.22,8.59,8.81,12.25,-10.96,7.69,-100
