date,XS_Mean,XS_Std_dev,perc_25,perc_75,IQR,Max,Min,RF,recession
01-Feb-1972,3.59,7.51,-1.93,12.09,14.02,13.59,-8.1,4.98,-100
01-Mar-1972,3.81,7.24,-2.05,12.39,14.44,13.59,-6.1,4.81,-100
01-Apr-1972,4.49,6.93,-0.9,12.62,13.52,13.6,-6.09,5.57,-100
01-May-1972,4.07,7.07,-1.46,12.77,14.22,13.62,-5.46,5.13,-100
01-Jun-1972,3.92,7.2,-2.04,12.83,14.87,13.65,-4.66,5.12,-100
01-Jul-1972,4.88,6.59,-0.75,12.87,13.62,13.67,-3.58,5.51,-100
01-Aug-1972,4.92,6.53,-0.91,12.89,13.8,13.69,-3.46,5.4,-100
01-Sep-1972,5.03,6.46,-1.02,12.82,13.84,13.7,-2.75,5.69,-100
01-Oct-1972,5.23,6.35,-0.83,12.73,13.55,13.71,-2.62,5.82,-100
01-Nov-1972,5.21,6.21,-0.33,12.48,12.81,13.73,-2.04,5.82,-100
01-Dec-1972,4.83,5.85,-0.57,11.39,11.96,13.73,-2.01,5.69,-100
01-Jan-1973,5.45,6.16,-0.75,11.78,12.53,13.73,-2.19,5.92,-100
01-Feb-1973,5.59,6.15,-0.91,11.29,12.2,13.72,-2.29,6.38,-100
01-Mar-1973,5.9,6.14,-0.52,10.72,11.24,13.7,-2.38,6.57,-100
01-Apr-1973,5.7,5.97,-0.2,10.58,10.78,13.68,-2.32,6.87,-100
01-May-1973,6.21,6.03,-0,10.58,10.59,13.66,-2.47,6.73,-100
01-Jun-1973,7.14,6.52,0.31,13.49,13.18,14.43,-2.44,6.84,-100
01-Jul-1973,6.58,6.28,0.6,13.35,12.75,14.89,-2.86,7.1,-100
01-Aug-1973,7.3,6.62,0.86,13.45,12.59,15.08,-2.72,8.18,-100
01-Sep-1973,7.29,6.27,1.13,13.43,12.31,14.17,-2.28,7.62,-100
01-Oct-1973,6.64,5.72,1.32,12.34,11.02,13.57,-2.03,6.92,-100
01-Nov-1973,7.04,5.96,1.51,12.53,11.01,13.55,-2.07,6.83,-100
01-Dec-1973,7.09,6.18,3.05,13.32,10.27,15.6,-2.26,6.81,100
01-Jan-1974,7.17,6.31,1.99,13.34,11.35,14.04,-2.31,6.79,100
01-Feb-1974,6.92,6.02,2.17,12.38,10.21,13.45,-2.15,6.6,100
01-Mar-1974,6.27,5.74,2.31,10.66,8.35,13.41,-2.42,6.91,100
01-Apr-1974,5.79,5.67,2.31,10.65,8.34,13.37,-2.53,7.72,100
01-May-1974,6.44,5.87,1.78,10.83,9.05,13.32,-2.21,8.28,100
01-Jun-1974,5.86,5.54,1.95,10.61,8.66,13.28,-2.15,8.07,100
01-Jul-1974,5.76,5.58,2.18,10.59,8.41,13.22,-2.32,8.41,100
01-Aug-1974,5.84,5.6,2.07,10.57,8.5,13.16,-2.36,8.63,100
01-Sep-1974,5.58,5.44,1.92,10.55,8.63,13.1,-2.14,8.79,100
01-Oct-1974,5.46,5.42,1.7,10.53,8.83,13.04,-2.02,8.09,100
01-Nov-1974,5.51,5.19,1.49,10.51,9.02,12.98,-1.48,7.79,100
01-Dec-1974,5.59,4.59,2.22,9.46,7.25,12.92,-0.83,7.4,100
01-Jan-1975,5.5,5.04,0.99,10.46,9.47,12.87,-0.97,7.15,100
01-Feb-1975,4.7,5.34,0.26,10.43,10.17,12.82,-0.73,6.67,100
01-Mar-1975,3.78,6.26,-0.5,10.4,10.89,12.78,-4.7,6.28,100
01-Apr-1975,4.36,6.04,0.33,10.36,10.03,12.74,-6.72,6.97,-100
01-May-1975,2.93,7.71,0.11,10.33,10.21,12.71,-10.95,7.44,-100
01-Jun-1975,3.21,7.29,-0.14,10.29,10.42,12.69,-9.49,6.78,-100
01-Jul-1975,3.05,7.89,-0.02,10.25,10.27,12.65,-11.76,7.19,-100
01-Aug-1975,2.51,9.2,0.35,10.2,9.85,12.62,-16.09,7.67,-100
01-Sep-1975,2.17,10.24,0.09,10.15,10.07,12.58,-19.23,7.68,-100
01-Oct-1975,2.15,10.41,0.21,10.1,9.89,12.54,-19.63,7.93,-100
01-Nov-1975,2.84,8.55,0.11,10.04,9.93,12.52,-13.47,6.93,-100
01-Dec-1975,3.13,8.08,-0.27,10.31,10.58,12.5,-13.58,7.12,-100
01-Jan-1976,2.38,9.46,-0.81,11.31,12.11,12.49,-16.1,6.69,-100
01-Feb-1976,2.38,9.05,-0.9,11.8,12.7,12.48,-14.59,6.4,-100
01-Mar-1976,2.9,7.8,-2.49,12.22,14.71,12.47,-9.28,6.89,-100
01-Apr-1976,2.53,8.47,-2.68,12.22,14.9,13.11,-11.56,6.69,-100
01-May-1976,1.49,10.25,-2.78,12.22,15,13.69,-17.73,6.58,-100
01-Jun-1976,1.18,10.94,-2.72,12.23,14.94,14.17,-19.93,7.13,-100
01-Jul-1976,1.66,10.03,-2.61,12.24,14.85,14.45,-16.66,6.89,-100
01-Aug-1976,1.74,10.29,-2.5,12.27,14.77,14.98,-17.39,6.67,-100
01-Sep-1976,1.83,10.31,-2.47,12.32,14.79,15.2,-17.32,6.38,-100
01-Oct-1976,1.44,10.93,-2.47,12.34,14.81,15.4,-19.35,6.18,-100
01-Nov-1976,2.69,8.71,-2.46,12.38,14.84,15.71,-10.92,5.97,-100
01-Dec-1976,3.16,8.02,-1.22,10.97,12.18,15.94,-10.4,5.34,-100
01-Jan-1977,3.05,8.25,-2.3,12.44,14.74,16.02,-8.64,5.36,-100
01-Feb-1977,3.19,8.02,-2.21,12.45,14.67,16.1,-7.5,6.21,-100
01-Mar-1977,4.52,6.73,-0.25,12.46,12.71,16.22,-5.05,6.11,-100
01-Apr-1977,4.79,6.61,-0.19,12.46,12.66,16.39,-4.91,6,-100
01-May-1977,4.7,6.64,0.08,12.46,12.38,16.48,-4.67,6.05,-100
01-Jun-1977,4.94,6.53,0.35,12.46,12.1,16.61,-4.41,6.12,-100
01-Jul-1977,5.46,6.44,0.08,12.46,12.38,16.86,-4.14,6,-100
01-Aug-1977,5.21,6.44,-0.19,12.46,12.65,17.06,-1.53,6.41,-100
01-Sep-1977,4.94,6.88,0,12.46,12.46,17.2,-2.81,6.47,-100
01-Oct-1977,5.44,6.77,0,12.46,12.46,17.28,-1.45,6.69,-100
01-Nov-1977,5.66,6.52,0,12.45,12.45,17.3,-0.49,7.1,-100
01-Dec-1977,6.57,5.57,1.15,11.55,10.39,17.34,-0.13,6.95,-100
01-Jan-1978,6.88,6.02,0.8,12.48,11.67,17.35,-0.11,7.1,-100
01-Feb-1978,7.12,5.89,1.04,12.41,11.37,17.43,-0.02,7.32,-100
01-Mar-1978,7.82,6.46,1.03,12.63,11.6,17.59,-0.07,7.41,-100
01-Apr-1978,6.73,5.66,1.16,12.38,11.22,17.7,0.01,7.53,-100
01-May-1978,6.86,5.73,1.06,12.38,11.32,17.8,-0.08,7.77,-100
01-Jun-1978,6.8,5.81,0.89,12.36,11.48,17.88,-0.24,7.98,-100
01-Jul-1978,6.13,5.8,0.92,12.36,11.44,17.9,-0.18,8.31,-100
01-Aug-1978,6.47,5.67,1.35,12.36,11.01,17.8,-0.42,8.26,-100
01-Sep-1978,6.92,5.7,1.37,12.36,10.98,17.55,-0.65,8.24,-100
01-Oct-1978,6.95,5.71,1.28,12.34,11.06,17.24,-0.79,8.43,-100
01-Nov-1978,6.89,5.68,1.38,12.33,10.95,16.81,-0.98,9.09,-100
01-Dec-1978,6.69,5.32,1.79,11.21,9.42,16.25,-1.23,9.21,-100
01-Jan-1979,6.53,5.61,1.87,12.3,10.43,15.64,-1.42,9.77,-100
01-Feb-1979,6.54,5.52,1.89,12.29,10.4,15.02,-1.68,9.28,-100
01-Mar-1979,7.67,7.02,2.06,12.49,10.43,18.39,-1.91,9.48,-100
01-Apr-1979,6.35,6.44,1.45,12.29,10.84,18.2,-2.1,9.37,-100
01-May-1979,7.26,7.07,1.32,12.48,11.16,17.99,-2.22,9.5,-100
01-Jun-1979,7.34,7.04,1.66,12.4,10.74,18.29,-2.28,9.17,-100
01-Jul-1979,6.19,6.33,1.6,12.26,10.67,18.19,-2.34,8.68,-100
01-Aug-1979,6.9,7.06,0.74,12.29,11.56,17.62,-2.44,8.97,-100
01-Sep-1979,6.89,7.13,0.62,12.3,11.68,17.93,-2.47,9.49,-100
01-Oct-1979,5.48,6.53,0,12.28,12.28,17.38,-2.52,9.81,-100
01-Nov-1979,6.9,7.17,0.82,12.31,11.49,18.38,-2.62,11.62,-100
01-Dec-1979,6.82,6.7,0.91,12.31,11.39,18.53,-2.73,10.64,-100
01-Jan-1980,5.34,6.48,0,12.32,12.32,17.65,-2.75,10.74,-100
01-Feb-1980,6.19,7.52,0,12.36,12.36,17.94,-3.25,11.37,100
01-Mar-1980,2.89,6.53,-2.65,9.14,11.79,12.51,-5.06,13.94,100
01-Apr-1980,3.32,6.17,-1.25,9.11,10.36,12.5,-4.47,13.91,100
01-May-1980,3.56,6.06,-0.43,9.1,9.53,12.5,-4.28,10.18,100
01-Jun-1980,3.57,6.13,-0.29,9.07,9.36,12.5,-4.65,8.97,100
01-Jul-1980,3.56,6.03,-0.91,9.05,9.96,12.51,-4.15,8.87,100
01-Aug-1980,3.5,5.97,-1.41,9.03,10.44,12.51,-3.97,9.59,-100
01-Sep-1980,3.57,5.94,-1.66,9.02,10.68,12.52,-2.31,11.25,-100
01-Oct-1980,3.82,5.76,-0.66,9.01,9.67,12.53,-2.32,11.66,-100
01-Nov-1980,3.88,5.8,-0.46,9.25,9.72,12.56,-2.4,12.55,-100
01-Dec-1980,3.68,5.77,-0.79,9.19,9.99,12.58,-3,13.37,-100
01-Jan-1981,3.68,6.02,-0.17,9.83,10,12.59,-2.48,12.29,-100
01-Feb-1981,3.53,6.35,-0.42,11.15,11.57,12.61,-3.33,12.62,-100
01-Mar-1981,4,6.05,-0.63,11.78,12.41,12.62,-2.09,13.18,-100
01-Apr-1981,3.88,6.22,-0.64,12.07,12.71,12.63,-2.91,12.58,-100
01-May-1981,3.8,6.15,-0.54,11.12,11.66,12.65,-2.69,14.01,-100
01-Jun-1981,3.45,6.3,-0.72,10,10.73,12.66,-3.62,13.65,-100
01-Jul-1981,3.12,6.65,-2.2,10.12,12.32,12.66,-4.82,14.1,-100
01-Aug-1981,2.89,6.96,-3.39,10.43,13.82,12.66,-5.83,14.99,100
01-Sep-1981,2.63,7.04,-4.03,8.91,12.94,12.65,-6.5,15.76,100
01-Oct-1981,2.93,6.78,-3.39,9.08,12.47,12.65,-5.48,15.69,100
01-Nov-1981,3.43,6.49,-2.3,10.08,12.38,12.65,-4.26,14.04,100
01-Dec-1981,3.68,6.38,-1.79,10.33,12.12,12.64,-5.12,12.23,100
01-Jan-1982,3.53,6.74,-3,11.46,14.46,12.63,-5.45,13.45,100
01-Feb-1982,3.44,6.59,-2.55,10.56,13.11,12.61,-5.29,14.4,100
01-Mar-1982,3.56,6.68,-2.76,11.18,13.94,12.61,-5.76,13.54,100
01-Apr-1982,3.68,6.55,-2.57,10.9,13.47,12.62,-5.5,13.81,100
01-May-1982,3.67,6.46,-2.37,10.59,12.96,12.61,-5.21,13.43,100
01-Jun-1982,3.61,6.74,-3.03,11.45,14.48,12.6,-5.93,13.27,100
01-Jul-1982,3.87,6.43,-1.84,11.15,12.99,12.58,-5,14.06,100
01-Aug-1982,4.04,6.18,-0.9,11.11,12.01,12.57,-4.15,12.84,100
01-Sep-1982,4.42,5.65,0.68,10.19,9.52,12.55,-2.68,11.78,100
01-Oct-1982,4.62,5.46,0.63,10.15,9.52,12.55,-2.06,10.99,100
01-Nov-1982,4.5,5.64,0.62,11.42,10.81,12.54,-1.86,9.83,100
01-Dec-1982,4.67,5.19,0.95,10.33,9.38,12.53,-1.56,9.81,-100
01-Jan-1983,4.67,5.47,0.61,11,10.39,12.53,-1.81,9.42,-100
01-Feb-1983,4.69,5.38,0.95,10.44,9.5,12.52,-1.41,9.56,-100
01-Mar-1983,4.64,5.35,0.65,9.64,9,12.52,-1.78,9.15,-100
01-Apr-1983,4.91,5.58,0.45,12.42,11.98,12.53,-1.88,9.66,-100
01-May-1983,4.66,5.88,0.37,12.43,12.06,13.11,-2.59,9.21,-100
01-Jun-1983,4.78,5.68,0.4,12.05,11.64,12.54,-2.59,9.76,-100
01-Jul-1983,4.66,5.65,0.31,10.55,10.24,12.56,-3.58,10,-100
01-Aug-1983,4.33,5.8,0.19,9.58,9.4,12.57,-4.02,10.81,-100
01-Sep-1983,4.1,5.94,-0.2,8.97,9.17,12.6,-4.27,10.86,-100
01-Oct-1983,4.15,6.02,-0.53,8.61,9.14,12.62,-5.17,10.26,-100
01-Nov-1983,4.02,6.09,-0.6,8.59,9.19,12.63,-5.44,10.3,-100
01-Dec-1983,3.76,5.82,-0.33,7.86,8.19,12.65,-5.78,10.33,-100
01-Jan-1984,3.77,6.34,-0.7,8.56,9.26,12.67,-5.81,10.55,-100
01-Feb-1984,3.78,6.43,-0.82,8.55,9.36,12.69,-6.28,10.27,-100
01-Mar-1984,3.79,6.67,-1.7,8.8,10.5,12.72,-6.93,10.68,-100
01-Apr-1984,3.78,6.79,-2.03,8.53,10.55,12.74,-7.34,11.23,-100
01-May-1984,3.62,7.17,-1.71,8.52,10.23,12.75,-8.56,11.44,-100
01-Jun-1984,3.64,7.21,-1.8,8.62,10.43,12.78,-8.49,12.38,-100
01-Jul-1984,3.96,6.91,-1.69,8.65,10.34,12.8,-7.49,12.75,-100
01-Aug-1984,4.41,6.82,-1.4,9.41,10.81,12.82,-7.19,12.07,-100
01-Sep-1984,4.61,6.75,-0.95,9.48,10.43,12.85,-6.92,12.12,-100
01-Oct-1984,4.49,6.58,-0.62,12.09,12.7,12.86,-6.2,11.74,-100
01-Nov-1984,4.67,6.41,-0.46,11.93,12.39,12.86,-5.89,10.75,-100
01-Dec-1984,4.34,6,0.26,9.97,9.71,12.86,-5.77,10.25,-100
01-Jan-1985,4.46,6.29,-0.38,11.34,11.71,12.87,-5.32,9.95,-100
01-Feb-1985,7.38,8.74,-0.24,12.88,13.13,21.56,-5.73,9.86,-100
01-Mar-1985,7.61,8.73,-0.15,12.89,13.03,21.88,-5.35,10.48,-100
01-Apr-1985,6.55,7.75,0.16,12.81,12.65,22.26,-5.02,10.25,-100
01-May-1985,8.02,8.15,0.55,12.89,12.34,21.66,-3.77,9.72,-100
01-Jun-1985,8.16,8.06,0.85,12.89,12.04,21.72,-3.59,8.83,-100
01-Jul-1985,7.09,7.43,0.71,12.81,12.11,22.56,-3.85,8.56,-100
01-Aug-1985,8.43,8.5,0.35,12.9,12.55,22.61,-3.92,8.93,-100
01-Sep-1985,8.48,8.48,0.49,12.9,12.41,22.58,-3.98,8.77,-100
01-Oct-1985,6.92,6.94,0.45,12.68,12.23,21.19,-3.65,8.74,-100
01-Nov-1985,7.92,7.4,0.73,12.82,12.09,20.07,-3.28,8.58,-100
01-Dec-1985,7.41,6.7,1.88,12.76,10.89,19.4,-2.7,8.31,-100
