
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199402  -2.82  -1.08  -3.93  -4.94  -2.02  -1.75  -2.96  -1.20  -3.52  -4.36
199403  -5.26  -6.49  -2.24  -6.68  -6.65  -3.03  -1.35  -6.87  -4.40  -2.65
199404   3.16   3.62   3.43   1.41   3.72   5.94   4.52   4.67   2.09  -1.64
199405  -5.24  -3.38  -5.42  -4.72  -6.22  -4.43  -5.42  -3.44  -6.64  -8.75
199406  -3.17  -3.72  -3.25  -2.50  -4.28  -3.03  -2.37  -3.69  -1.80  -4.24
199407   9.09   7.73  11.11   8.43  12.62   9.19  13.17   7.21  11.35  13.95
199408   0.03  -0.27   1.54  -2.69  -0.48   0.40   1.54  -0.21   0.71  -3.34
199409  -6.79  -6.85  -5.45  -9.36  -6.96  -8.28  -3.03  -7.30  -5.00  -3.22
199410   3.54   5.36   3.20   4.06   5.53   3.36   2.45   4.19   3.54  -0.66
199411  -2.00  -2.14  -3.52  -0.58  -0.96  -4.47  -2.72  -1.87  -3.33  -4.37
199412  -3.71  -3.91  -2.13  -4.04  -5.09  -2.68  -2.36  -3.05  -5.07  -0.62
199501  -3.72  -6.33  -2.38  -3.06  -3.89  -2.19  -2.47  -4.57  -3.47  -3.83
199502   2.21  -0.32   4.43   1.66   2.25   1.71   5.00   0.57   4.79   4.22
199503  10.74   6.82  15.10  11.87  11.05   8.91  17.13   7.43  14.62   5.79
199504   0.73   0.38   0.01   0.19   0.87   2.29  -0.59   1.04  -0.65   1.15
199505   1.42   3.09  -0.48   1.57   1.18   0.92  -0.16   2.23   0.52   2.41
199506  -2.05  -2.58  -0.65  -0.73  -3.17  -3.67  -0.62  -1.91  -1.13  -6.86
199507   3.46   1.72   3.96   6.19   3.64   6.76   4.01   1.76   4.05   3.79
199508  -6.61  -9.85  -3.82  -8.06  -7.24  -7.97  -4.66  -8.14  -5.68  -9.72
199509  -1.71  -4.92   2.40  -5.73  -1.09  -6.02   2.76  -4.88   1.87  -0.30
199510   1.49   2.57   1.02   4.94   1.79  -0.10   1.01   2.65   0.15  -4.58
199511  -1.36   1.05  -3.11  -0.44  -1.35  -0.57  -3.45   1.51  -3.21  -2.47
199512   3.55   1.00   5.65   4.80   3.21   2.47   5.96   2.25   4.85  -2.89
199601   4.01  -0.23   7.17   6.03   4.02   6.09   6.79   2.49   5.87   1.50
199602   1.80   1.37   3.14   3.56  -0.20   0.01   3.91   0.30   2.70   6.22
199603   3.04   0.44   6.82   0.36   5.02   1.75   7.16   1.20   4.84   0.54
199604   1.82   1.12   2.56  -0.75   4.04   1.20   2.56   2.80   1.80  -1.05
199605  -0.80  -4.68   0.10  -0.61  -2.16  -0.07  -0.32  -2.06  -0.40  -4.05
199606   0.59  -1.81   2.12  -0.35   1.65  -0.06   2.73  -2.58   1.68  -1.04
199607  -2.81  -2.19  -2.05  -3.56  -3.05  -5.25  -2.43  -2.93  -1.96  -2.91
199608  -2.52  -1.83  -3.22  -2.03  -2.76  -2.13  -2.70  -0.80  -2.77  -4.25
199609   4.75   4.11   4.60   3.77   5.91   5.28   4.41   3.84   5.59   3.43
199610   1.85   0.97   1.98   0.93   2.29   2.80   3.20   2.88   0.46   1.83
199611   5.28   7.36   5.07   5.29   6.73   7.58   5.37   5.21   5.10  -0.63
199612   1.26  -2.19   4.27   0.18   2.14   0.91   5.17  -1.01   2.21  -1.42
199701   1.52   2.63  -2.42   2.92  -2.69   4.07  -4.14   3.47  -2.33   3.36
199702   0.87   6.14  -1.88   1.96   0.03   2.86  -1.16   2.12   0.38   3.74
199703   3.15   1.94   2.03   2.68   2.00   3.42   1.66   4.10   1.16   4.06
199704  -4.24  -6.81  -1.51  -5.48  -1.71  -6.73  -1.40  -5.93  -2.58  -2.04
199705  -1.27  -2.70  -0.30  -1.05  -1.69  -0.37  -0.95  -0.76  -0.68   0.03
199706   7.88   5.08   9.82   3.70  10.89   7.60  10.46   4.71  10.69   1.75
199707   1.83  10.11  -1.35   6.24  -1.53   4.87  -2.48   5.32  -1.43   8.94
199708  -7.26  -5.45  -9.56  -5.22 -10.25  -5.33 -10.32  -4.27  -9.04  -1.67
199709   9.85  13.61   5.38  10.49   6.59  14.13   5.30  15.07   6.18   4.29
199710  -6.61  -3.85 -10.76  -6.93  -9.29  -7.49  -9.81  -6.30  -8.85  -7.96
199711   1.98   0.75   4.80   1.23   3.61  -1.34   5.28  -1.84   5.80  -0.86
199712   3.04   5.57   1.39   2.23   1.65   2.47   1.78   2.90   3.12  -1.13
199801   3.94   1.80   3.69   0.69   6.61   6.51   4.18   2.82   3.49   6.90
199802   8.62  11.21   7.82  10.07  10.42   8.25   9.83   8.03   8.57  11.76
199803  10.52  17.55   8.22  13.94   5.96  12.29   5.86  13.21   9.61  13.01
199804   3.48   4.80   2.90   3.15   3.06   3.48   1.23   3.44   1.51   6.59
199805   5.18   3.16   7.39   3.43   4.81   6.32   5.69   1.92   6.95   4.34
