This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
197209,  -4.02,  -3.38,  -3.92,  -3.78,  -1.87,  -1.69
197210,  -2.34,  -1.62,  -3.56,   0.18,   0.47,  -0.17
197211,   4.54,   4.45,   4.02,   6.85,   6.69,   5.44
197212,  -3.07,  -2.22,  -2.93,  -2.34,  -0.72,   0.08
197301,  -1.29,  -3.51,  -6.25,  -6.20,  -4.94,  -6.78
197302,  -7.85,  -7.63,  -9.66,  -6.52,  -5.32,  -6.83
197303,  -2.25,  -3.10,  -3.87,  -2.19,  -1.70,  -3.40
197304,  -6.71,  -6.01, -10.20,  -5.60,  -5.38,  -8.31
197305, -10.27,  -8.84, -10.66,  -7.46,  -3.36,  -6.21
197306,  -2.59,  -3.25,  -5.39,  -3.96,  -3.04,  -3.22
197307,  11.23,  11.12,  16.72,   8.38,   6.56,  10.33
197308,  -5.05,  -4.96,  -5.96,  -1.83,  -2.74,  -3.42
197309,   7.34,   7.68,   9.80,  10.37,   9.40,   8.81
197310,   1.96,   0.24,  -1.27,   1.59,  -1.23,  -1.29
197311, -18.63, -18.02, -21.55, -15.67, -14.63, -17.50
197312,  -5.73,  -5.28,  -4.50,   2.42,   1.02,   0.32
197401,  21.23,  14.77,  14.16,   5.59,   3.86,   3.24
197402,   1.39,   1.40,  -0.21,   2.43,  -0.35,  -1.29
197403,   1.78,   1.34,   0.84,  -2.28,  -2.20,  -2.79
197404,  -4.05,  -5.11,  -6.13,  -3.94,  -6.73,  -7.14
197405,  -6.71,  -7.04,  -8.28,  -6.76,  -6.07,  -7.82
197406,  -1.44,  -2.52,  -3.70,  -2.06,  -3.67,  -5.30
197407,  -3.80,  -4.03,  -6.30,  -2.90,  -5.52,  -7.29
197408,  -6.59,  -7.62,  -9.02,  -7.79, -10.02, -11.73
197409,  -7.53,  -6.95, -10.58,  -7.02,  -7.56, -12.51
197410,   8.41,   8.13,   8.89,  14.75,  15.01,  18.78
197411,  -4.85,  -5.93,  -7.37,  -3.04,  -3.59,  -4.28
197412,  -9.12,  -7.99, -10.02,  -3.16,  -3.44,  -5.89
197501,  34.81,  30.19,  34.09,  20.91,  19.56,  20.44
197502,   4.98,   4.49,   5.44,   3.19,   3.71,   6.25
197503,   9.35,   8.19,  11.85,   4.54,   4.11,   6.17
197504,   2.60,   3.72,   4.26,   3.76,   3.37,   5.98
197505,   7.49,   7.10,   9.63,   5.81,   5.99,   4.93
197506,   8.64,   8.71,   7.79,   5.88,   6.55,   5.90
197507,   0.31,  -0.07,  -0.85,  -6.14,  -5.66,  -6.34
197508,  -6.66,  -5.28,  -6.06,  -4.05,  -3.16,  -3.94
197509,  -3.59,  -3.70,  -3.60,  -5.71,  -3.84,  -4.44
197510,   1.40,   1.37,   1.34,   7.35,   5.55,   3.73
197511,   1.96,   2.16,   1.59,   3.43,   3.39,   2.51
197512,  -0.05,  -1.11,  -1.64,  -0.62,  -0.60,  -1.07
197601,  23.58,  21.32,  21.08,  16.63,  13.92,  14.03
197602,  16.80,  12.31,  11.60,   4.19,   1.98,   1.13
197603,   2.34,   1.29,   1.30,   2.04,   1.09,   1.16
197604,  -1.17,  -1.02,  -1.61,  -2.72,  -1.05,  -1.05
197605,  -3.64,  -2.81,  -2.34,  -2.54,  -2.34,  -0.47
197606,   2.34,   2.33,   2.41,   7.18,   4.70,   4.41
197607,   0.10,   0.38,  -0.09,  -0.67,  -0.17,  -0.92
197608,  -3.15,  -1.40,  -2.56,  -3.18,  -0.68,  -1.16
197609,   0.83,   1.66,   1.46,   1.59,   1.62,   2.94
197610,  -3.21,  -2.25,  -2.38,  -2.96,  -2.43,  -2.38
197611,   1.53,   2.36,   2.72,   3.16,   2.51,   1.58
197612,  11.68,  10.14,  10.29,   7.55,   7.38,   5.81
197701,   6.55,   3.79,   4.35,  -2.59,  -3.03,  -3.68
197702,   0.74,   0.36,  -0.59,  -2.83,  -2.35,  -2.96
197703,   1.13,   0.72,   0.78,  -0.52,  -0.52,  -0.39
197704,   2.32,   1.40,   1.49,   1.00,   1.68,   0.61
197705,   0.67,   0.08,   0.10,  -1.96,  -1.35,  -0.86
197706,   5.91,   5.16,   5.28,   3.77,   4.25,   6.02
197707,   1.63,   0.85,   1.87,  -1.86,  -1.62,  -1.82
197708,  -1.13,  -0.37,  -0.69,  -1.77,  -2.39,  -1.76
197709,   1.25,   1.15,   1.47,  -1.31,  -0.62,   0.74
197710,  -2.49,  -1.77,  -2.66,  -3.75,  -3.74,  -4.08
197711,   7.32,   7.60,   7.15,   6.25,   5.08,   5.14
197712,   1.86,   1.60,   3.11,   0.64,   0.27,  -0.37
197801,   0.51,  -1.03,  -1.57,  -4.51,  -5.09,  -6.48
197802,   3.48,   2.31,   2.80,  -0.85,  -1.50,  -1.27
197803,   8.12,   6.42,   7.26,   6.33,   3.57,   4.42
197804,   8.43,   7.77,   8.37,   7.66,   7.23,   8.07
197805,   9.44,   5.96,   8.02,   3.52,   2.27,   2.78
197806,   1.37,   0.94,   0.47,  -1.34,  -1.18,  -0.92
197807,   4.35,   5.67,   5.47,   5.87,   4.81,   6.53
197808,  11.54,   9.38,  10.47,   3.88,   4.17,   5.06
197809,   1.94,  -0.29,  -0.20,  -1.11,  -1.29,  -2.25
197810, -20.46, -19.17, -22.35, -15.08, -12.17, -13.76
197811,   3.31,   4.59,   6.27,   3.10,   2.07,   3.62
197812,   0.19,   0.86,   2.35,  -0.10,   0.44,   1.43
197901,  12.21,   9.22,   9.81,   7.71,   5.85,   5.23
197902,  -1.95,  -2.21,  -2.44,  -3.47,  -3.81,  -4.46
197903,   8.38,   7.30,   9.44,   8.73,   6.08,   7.43
197904,   3.71,   2.31,   2.60,   0.28,   0.76,   0.38
197905,  -0.57,  -1.18,  -0.04,  -2.25,  -1.63,  -1.74
197906,   4.84,   4.84,   5.58,   4.67,   5.18,   5.19
197907,   1.80,   2.81,   1.82,   3.12,   2.17,   2.69
197908,   7.28,   7.56,   8.41,   5.28,   5.47,   7.59
197909,   0.01,  -0.54,  -0.72,  -1.28,  -0.85,  -0.52
197910, -10.09,  -9.59, -10.60,  -8.51,  -8.53,  -8.82
197911,   4.98,   6.03,   8.14,   6.13,   5.88,   7.16
197912,   6.89,   7.42,   7.25,   3.50,   1.71,   4.04
198001,  11.45,  10.28,  11.07,   5.93,   4.47,   5.21
198002,  -0.42,  -1.53,  -0.98,  -3.48,  -3.79,  -4.19
198003, -17.52, -16.65, -18.65, -12.98, -10.49, -11.61
198004,   4.76,   3.97,   5.23,   6.71,   6.17,   5.42
198005,   6.24,   6.98,   7.64,   6.77,   6.50,   7.78
198006,   3.66,   3.79,   4.22,   2.14,   3.50,   3.50
198007,   9.21,   8.87,  11.38,   6.64,   6.55,  10.68
198008,   7.47,   7.22,   8.46,   2.06,   1.63,   3.44
198009,   4.73,   3.27,   5.90,   2.01,   2.35,   3.36
198010,   3.36,   4.48,   5.14,   0.17,   0.14,   1.64
198011,   4.07,   4.91,   8.36,   5.02,   6.40,  10.19
198012,  -3.52,  -2.71,  -5.12,  -2.05,  -0.94,  -2.74
198101,   2.14,   2.27,  -0.79,  -0.95,  -1.39,  -4.64
198102,   1.32,   0.87,  -0.77,   1.76,   2.02,   0.60
198103,   7.37,   7.16,   8.63,   9.05,   5.94,   7.37
198104,   3.54,   3.58,   4.15,  -0.54,  -0.24,   0.78
198105,   2.90,   3.24,   4.10,   0.45,   1.35,   1.72
198106,   0.73,   0.30,  -2.36,  -0.21,  -0.27,  -3.16
198107,  -2.21,  -2.31,  -3.17,  -2.79,  -1.99,   0.17
198108,  -7.92,  -6.29,  -9.48,  -5.74,  -5.56,  -7.71
198109,  -8.10,  -7.95, -10.68,  -6.12,  -4.62,  -7.75
198110,   6.05,   7.00,   8.35,   5.27,   5.27,   8.64
198111,   1.00,   2.69,   0.96,   3.08,   3.95,   2.99
198112,  -1.85,  -1.48,  -3.25,  -1.35,  -2.66,  -3.86
198201,  -0.71,  -1.29,  -2.62,  -2.29,  -2.55,  -4.85
198202,  -2.63,  -2.66,  -5.99,  -3.42,  -2.96,  -7.50
198203,  -0.26,  -0.89,  -2.32,  -0.76,  -0.59,  -2.68
198204,   5.00,   5.22,   6.32,   5.69,   3.73,   5.62
198205,  -1.73,  -1.57,  -2.44,  -4.54,  -4.52,  -4.80
198206,  -2.72,  -2.26,  -4.55,  -1.12,  -1.83,  -4.66
198207,  -0.15,  -0.85,  -2.77,  -2.22,  -2.25,  -3.59
198208,   4.91,   5.46,   5.42,  12.40,  10.49,  12.16
198209,   3.54,   4.51,   1.53,   1.60,   2.56,   1.71
198210,  12.32,  12.59,  13.96,  14.42,  11.62,  14.23
198211,  11.58,   8.98,   9.43,   5.12,   4.44,   6.43
198212,   2.75,   1.77,   3.08,   1.56,   0.99,   0.19
198301,  13.09,   8.80,  13.29,   3.81,   2.14,   4.03
198302,   8.20,   6.56,   3.99,   3.02,   3.81,   2.68
198303,   7.22,   5.96,   4.14,   4.86,   3.63,   2.64
198304,   8.71,   7.87,   7.71,   7.28,   5.69,   5.86
198305,  10.60,   7.98,  11.72,   1.71,   1.52,   4.17
198306,   6.65,   4.23,   4.41,   2.24,   1.66,   4.69
198307,  -0.99,  -0.98,  -2.63,  -2.79,  -2.59,  -4.27
198308,  -4.40,  -2.91,  -4.63,   0.44,  -0.59,  -1.42
198309,  -0.90,   0.99,  -0.61,   3.32,   2.67,   2.13
198310,  -5.45,  -5.25,  -7.38,  -2.23,  -1.88,  -5.36
198311,   3.30,   4.40,   1.98,   4.83,   3.36,   3.57
198312,  -1.83,  -1.45,  -3.26,  -0.69,  -1.64,  -2.16
198401,   2.10,   0.81,   0.26,  -2.62,  -1.45,  -4.44
198402,  -5.65,  -5.19,  -6.48,  -6.49,  -4.89,  -5.85
198403,   1.50,   0.41,   0.11,   2.49,   1.80,   0.23
198404,  -2.25,  -1.21,  -3.48,  -1.32,  -0.32,  -0.80
198405,  -4.94,  -3.96,  -5.29,  -7.13,  -5.62,  -4.73
198406,   1.66,   2.23,   0.78,   2.13,   2.80,   3.16
198407,  -6.42,  -2.79,  -6.01,  -4.66,  -2.04,  -2.56
198408,   7.57,   8.30,  10.08,  12.28,  10.46,  11.99
198409,  -0.16,   0.88,  -1.36,   0.16,   0.60,  -1.23
198410,  -4.39,  -1.42,  -2.70,  -1.71,   0.57,  -0.10
198411,  -4.97,  -2.01,  -4.65,  -0.35,  -0.34,  -2.82
198412,  -0.47,   0.95,   0.63,   1.26,   2.31,   3.30
198501,  11.83,  10.63,  15.22,   8.66,   7.79,  11.62
198502,   6.41,   3.61,   4.57,   1.43,   1.08,   1.14
198503,  -0.58,  -0.95,  -2.82,   0.85,   0.24,  -1.93
198504,  -1.76,   0.08,  -2.57,  -1.20,  -0.57,  -1.28
198505,   0.78,   2.61,   2.08,   3.78,   5.94,   5.96
198506,  -0.66,   1.67,  -0.27,   0.26,   2.04,   2.22
198507,   2.31,   1.48,   2.26,   1.46,  -0.85,  -0.49
198508,  -0.47,  -0.36,  -1.64,  -0.01,  -0.53,  -1.66
198509,  -6.05,  -4.37,  -7.04,  -3.35,  -4.08,  -6.43
198510,   0.36,   2.09,   1.60,   3.45,   5.22,   5.15
198511,   4.06,   5.36,   5.73,   5.77,   6.02,   7.89
198512,   0.34,   3.38,   3.58,   3.51,   4.04,   4.06
198601,   5.51,   2.81,   4.31,   0.65,   2.02,   1.70
198602,   4.50,   6.18,   5.96,   5.42,   8.28,   7.88
198603,   5.68,   4.95,   4.26,   5.47,   5.30,   5.59
198604,   1.52,   1.77,   1.74,  -1.31,  -2.02,   0.20
198605,   2.65,   3.51,   3.34,   4.77,   5.21,   4.80
198606,   0.95,   1.32,  -0.50,  -0.11,   2.05,  -0.33
198607,  -7.79,  -6.26,  -9.59,  -7.96,  -4.87,  -7.08
198608,   1.11,   2.07,   0.62,   9.98,   6.61,   5.26
198609,  -5.06,  -4.81,  -7.44,  -3.88,  -8.56,  -8.74
198610,   1.76,   2.85,   2.17,   5.34,   5.03,   5.18
198611,  -0.70,  -0.43,  -1.19,   1.22,   0.76,  -0.06
198612,  -3.22,  -3.06,  -4.28,  -3.50,  -3.21,  -3.05
198701,  12.89,  10.18,  11.66,  13.31,  11.64,  12.78
198702,   9.37,   6.77,   7.78,   4.52,   3.97,   7.36
198703,   5.70,   2.06,   3.05,   3.64,   0.60,  -0.25
198704,  -0.21,  -2.58,  -2.90,   0.08,  -3.25,  -3.55
198705,   2.17,   0.10,  -0.39,   1.02,  -0.36,   0.47
198706,   2.14,   2.98,   2.08,   4.64,   4.77,   4.00
198707,   5.71,   2.95,   2.12,   6.41,   3.83,   3.79
198708,  -0.41,   2.69,   1.77,   1.70,   3.26,   4.04
198709,  -0.28,  -1.13,  -2.22,  -0.82,  -2.14,  -3.17
198710, -28.38, -26.81, -32.03, -25.41, -21.54, -25.97
198711,  -5.69,  -3.08,  -7.80,  -6.09,  -6.11,  -6.78
198712,   0.76,   4.28,   3.22,   7.45,   7.06,  10.27
198801,   9.20,   6.81,   8.12,   4.45,   5.68,   4.80
198802,   6.61,   7.07,   6.73,   7.28,   5.22,   7.65
198803,   5.13,   4.72,   4.01,   0.34,  -1.12,  -0.92
198804,   2.82,   1.19,   1.22,   0.79,   0.22,  -0.55
198805,  -1.08,  -2.16,  -2.99,   0.13,   0.26,  -0.89
198806,   3.62,   6.29,   5.57,   4.36,   5.78,   7.43
198807,   0.77,  -0.11,  -0.55,  -1.58,  -1.88,  -2.62
198808,  -1.91,  -1.90,  -3.42,  -1.60,  -2.27,  -3.55
198809,   0.93,   3.38,   1.70,   2.05,   3.73,   3.87
198810,  -1.98,  -1.60,  -2.35,   0.90,   0.94,  -0.06
198811,  -4.56,  -3.65,  -5.61,  -2.56,  -2.79,  -2.61
198812,   2.67,   3.19,   2.32,   1.65,   1.99,   2.81
198901,   8.48,   5.18,   6.42,   6.83,   5.15,   6.86
198902,   0.53,   1.20,   0.16,  -0.45,  -1.16,  -0.87
198903,   2.69,   2.14,   1.65,   1.12,   1.40,   0.83
198904,   3.16,   3.06,   3.32,   4.75,   4.56,   5.36
198905,   3.05,   2.87,   2.43,   4.45,   4.02,   3.87
198906,  -1.07,  -0.90,  -2.36,   0.05,  -0.35,  -2.08
198907,   1.43,   2.73,   2.65,   7.41,   6.59,   6.81
198908,   1.00,   1.80,   1.43,   2.72,   2.24,   3.59
198909,   0.82,  -0.13,   0.46,  -1.67,  -0.83,  -1.00
198910,  -5.70,  -4.98,  -5.44,  -4.22,  -4.33,  -4.53
198911,  -2.27,  -1.57,  -0.87,   1.97,   1.08,   0.26
198912,  -2.09,  -0.17,  -1.93,   2.89,   1.11,   0.64
199001,  -1.77,  -6.27,  -7.04,  -7.27,  -8.03,  -8.16
199002,   2.51,   1.46,   1.86,   1.41,   1.32,   1.96
199003,   3.53,   2.58,   2.74,   1.39,   1.45,   2.98
199004,  -2.34,  -1.96,  -1.93,  -5.39,  -4.49,  -3.90
199005,   3.90,   3.72,   5.41,   7.71,   7.92,  10.27
199006,   1.67,   0.84,   0.47,  -1.94,  -0.98,  -1.48
199007,  -2.27,  -2.68,  -4.01,  -1.62,  -1.95,  -3.64
199008, -10.83, -11.60, -13.93,  -9.65, -10.25, -12.03
199009,  -7.26,  -7.76,  -9.64,  -6.26,  -6.04,  -9.49
199010,  -7.02,  -5.00,  -7.15,  -3.90,  -1.96,  -3.98
199011,   1.31,   3.00,   5.17,   6.89,   8.57,  11.64
199012,  -2.25,   0.92,  -0.53,   3.56,   3.36,   5.46
199101,  11.08,   8.98,  10.25,   4.49,   5.70,   8.94
199102,  17.03,  12.30,  14.11,   8.46,   7.60,   9.15
199103,  11.10,   6.62,   9.35,   2.22,   3.22,   3.97
199104,   5.46,   2.34,   2.85,   0.67,   0.30,   0.84
199105,   3.06,   2.68,   2.90,   2.91,   4.15,   4.93
199106,  -3.21,  -2.22,  -4.58,  -4.41,  -4.43,  -5.68
199107,   3.11,   3.43,   2.88,   4.78,   3.93,   5.61
199108,   4.26,   2.21,   3.01,   2.13,   2.28,   3.26
199109,   1.78,  -0.56,   1.67,  -1.77,  -0.83,  -1.25
199110,   3.56,   1.82,   2.44,   2.01,   1.32,   1.93
199111,  -1.30,  -3.11,  -2.89,  -4.84,  -4.63,  -3.45
199112,   0.53,   4.48,   3.79,   9.99,   9.19,  12.37
199201,  26.79,  14.07,  14.54,   4.69,   0.77,   1.21
199202,   8.58,   5.22,   4.66,   4.43,   1.90,   1.02
199203,   0.40,   0.24,  -3.09,  -1.80,  -2.08,  -3.51
199204,  -4.71,  -3.47,  -5.75,   0.89,   1.61,  -1.15
199205,   0.40,   0.43,  -0.11,  -0.04,   0.83,   0.70
199206,  -4.12,  -4.28,  -6.37,  -1.66,  -1.49,  -3.48
199207,   1.55,   2.38,   1.29,   2.78,   3.99,   4.99
199208,  -3.74,  -2.23,  -2.96,  -4.65,  -2.09,  -2.34
199209,   0.82,   1.34,   1.33,   2.54,   1.21,   2.08
199210,   1.43,   2.38,   2.34,   2.18,   1.03,   3.81
199211,   7.65,   6.97,   9.03,   4.45,   3.64,   6.11
199212,   4.95,   3.36,   2.99,   3.18,   2.40,   2.10
199301,   9.64,   6.16,   6.33,   5.59,   1.31,   0.77
199302,   0.30,   0.06,  -4.67,   1.45,   1.78,  -3.10
199303,   3.20,   2.37,   1.57,   3.11,   2.86,   3.24
199304,  -1.29,  -1.80,  -2.37,  -1.47,  -2.00,  -3.89
199305,   5.92,   3.81,   4.43,   2.42,   1.87,   4.72
199306,   3.16,   0.94,   0.45,   1.31,   0.93,  -0.93
199307,   2.22,   1.11,   0.05,   0.84,   0.22,  -0.68
199308,   3.93,   3.52,   3.89,   4.57,   3.61,   4.33
199309,   3.59,   1.96,   3.51,   0.04,  -0.20,   1.14
199310,   5.44,   4.05,   4.62,   2.14,   0.16,   0.91
199311,  -1.76,  -1.82,  -3.53,  -1.95,  -2.68,  -2.13
199312,   0.82,   1.46,   0.29,   2.10,   3.19,   3.79
199401,   7.60,   4.17,   4.62,   4.68,   2.27,   2.75
199402,   0.30,  -0.17,  -1.08,  -2.54,  -2.20,  -1.14
199403,  -3.61,  -4.25,  -5.69,  -5.28,  -4.05,  -4.97
199404,  -1.77,  -0.14,  -3.04,   1.26,   0.59,   0.17
199405,  -0.38,   0.17,  -1.03,  -0.18,  -0.15,   0.01
199406,  -3.34,  -2.41,  -4.41,  -2.36,  -2.01,  -3.79
199407,   1.53,   1.35,   0.15,   3.63,   3.16,   3.20
199408,   3.70,   3.39,   4.24,   4.90,   3.47,   6.22
199409,   1.85,   1.30,   0.88,  -1.51,  -2.70,  -1.91
199410,   0.39,   0.16,  -0.82,   0.40,   0.54,   1.96
199411,  -4.16,  -3.55,  -4.49,  -5.00,  -4.29,  -4.85
199412,  -0.93,  -0.81,  -3.21,   1.15,   1.24,   1.29
199501,   5.09,   2.06,   3.12,   1.33,   2.10,   1.55
199502,   2.13,   3.43,   2.83,   5.48,   4.24,   5.08
199503,   1.99,   1.26,   1.63,   3.58,   1.32,   2.58
199504,   3.12,   3.03,   1.75,   2.31,   1.48,   1.11
199505,   1.66,   1.97,   1.32,   2.60,   2.91,   2.82
199506,   6.75,   4.26,   6.60,   1.61,   1.92,   5.45
199507,   6.58,   4.89,   6.28,   2.73,   3.63,   7.28
199508,   6.27,   3.07,   3.02,   1.64,   1.27,   0.71
199509,   3.99,   2.18,   2.22,   3.02,   2.26,   2.53
199510,  -5.60,  -3.21,  -6.11,  -2.13,  -1.59,  -2.62
199511,  -0.69,   1.30,   1.28,   5.29,   5.13,   4.19
199512,   1.77,   1.84,  -0.49,   1.75,   1.52,  -1.15
199601,   6.21,   1.62,   1.96,   2.25,   1.97,   0.46
199602,   5.34,   2.57,   3.81,   0.98,   1.69,   4.19
199603,   3.34,   2.65,   3.42,   1.34,   1.94,   1.05
199604,   6.61,   5.55,   7.13,   2.33,   1.33,   5.29
199605,  10.60,   5.47,   8.05,   0.79,   1.43,   1.89
199606,  -3.38,  -2.61,  -4.36,  -0.27,  -0.50,  -4.55
199607,  -9.54,  -5.87, -11.12,  -5.88,  -4.83,  -8.17
199608,   3.90,   3.79,   4.98,   3.53,   4.00,   6.13
199609,   1.77,   3.02,   2.56,   2.72,   4.23,   6.28
199610,  -3.38,  -0.50,  -4.17,   1.57,   1.34,  -2.02
199611,   1.40,   3.07,   1.47,   5.56,   5.69,   6.19
199612,  -2.19,   0.98,  -0.85,   0.70,  -0.34,  -1.95
199701,   9.52,   5.20,   7.43,   2.58,   2.85,   3.25
199702,  -0.31,  -0.30,  -3.50,  -0.14,   1.54,  -2.27
199703,  -4.65,  -2.93,  -7.05,  -3.30,  -3.15,  -7.00
199704,  -4.15,  -1.55,  -3.64,   2.10,   2.73,   2.00
199705,   7.39,   8.02,  10.94,   6.67,   6.52,  12.56
199706,   4.29,   5.51,   3.48,   3.38,   4.09,   3.15
199707,   4.41,   5.50,   4.32,   6.51,   6.52,   8.59
199708,   4.71,   3.85,   4.25,  -0.31,  -1.54,  -0.84
199709,  10.13,   8.03,   9.59,   4.74,   5.55,   6.19
199710,  -0.02,  -0.72,  -3.40,  -3.61,  -3.17,  -5.34
199711,  -3.43,  -0.38,  -4.50,   2.65,   3.00,  -0.04
199712,  -6.10,  -0.31,  -5.68,   2.60,   3.07,   0.93
199801,   2.92,   0.64,   2.01,  -0.91,  -1.29,  -0.51
199802,   5.98,   5.44,   6.42,   6.41,   8.06,   9.29
199803,   5.51,   4.14,   4.98,   5.25,   4.37,   4.71
199804,   3.75,   2.89,   2.53,   0.32,  -0.04,   1.55
199805,  -3.71,  -3.33,  -5.88,  -2.55,  -2.96,  -6.26
199806,  -3.43,  -2.26,  -4.05,  -0.75,   0.34,   0.75
199807,  -4.80,  -5.84,  -7.20,  -4.68,  -4.96,  -6.17
199808, -21.00, -17.30, -23.69, -14.32, -16.20, -21.74
199809,   2.80,   2.91,   4.07,   6.41,   5.05,   8.35
199810,   1.28,   2.50,   4.32,   6.95,   7.54,   8.44
199811,  11.72,   6.12,   8.63,   5.07,   5.00,   5.56
199812,   1.11,   2.14,   2.26,   3.34,   5.38,   7.25
199901,  12.84,   4.05,   9.67,  -1.15,  -1.88,   1.61
199902,  -4.03,  -4.34,  -7.06,  -2.13,  -3.02,  -6.32
199903,  -2.49,  -2.84,  -1.86,   2.13,   1.29,   4.57
199904,   9.59,   7.14,   9.48,   9.02,   9.70,   8.22
199905,   6.00,   4.29,   3.07,   0.31,   1.54,   2.25
199906,   4.50,   4.28,   3.46,   3.43,   3.65,   4.04
199907,   3.61,   0.92,   0.16,  -1.78,  -1.35,  -4.40
199908,  -3.23,  -2.48,  -5.67,  -3.58,  -3.16,  -3.19
199909,  -1.74,  -1.98,  -1.90,  -3.60,  -3.02,  -0.34
199910,  -0.19,  -1.24,  -2.80,   2.15,   3.41,   5.86
199911,  15.34,   6.43,  11.49,  -0.21,   1.84,   6.55
199912,  13.98,   4.52,   9.75,   3.32,   4.02,   9.56
200001,  15.42,   3.54,   6.37,  -4.90,  -4.70,  -4.24
200002,  24.77,  12.50,  13.26,  -4.30,  -2.01,   7.02
200003,  -1.96,  -0.12,  -2.23,  11.70,  11.50,   8.28
200004, -12.95,  -5.56, -12.03,   0.39,   0.11,  -5.34
200005,  -8.28,  -4.42,  -8.53,   1.07,   0.20,  -3.52
200006,  11.30,   7.20,   8.03,  -0.52,  -1.70,   5.08
200007,  -2.48,   0.19,  -4.42,   0.05,   0.18,  -5.19
200008,   7.09,   4.51,   4.73,   9.68,   7.22,  10.12
200009,  -3.91,  -2.07,  -7.04,  -2.86,  -0.35,  -7.38
200010,  -7.81,  -4.22, -10.27,   0.51,   0.08,  -8.89
200011, -14.39,  -7.30, -16.49,  -6.78,  -4.19, -20.29
200012,  -5.78,   0.67,  -5.02,   7.54,   8.74,   3.01
200101,  32.41,  18.76,  35.93,   7.54,   5.40,  17.67
200102,  -6.45,  -3.22, -10.21,  -6.34,  -4.11, -18.79
200103,  -6.73,  -2.64, -10.02,  -5.35,  -5.11, -14.77
200104,   5.82,   5.20,   8.46,   9.74,   7.80,  16.25
200105,   8.81,   7.45,   7.56,   3.25,   1.79,   3.18
200106,   0.77,   3.27,   2.11,  -1.32,  -1.13,   0.00
200107,  -3.02,   0.96,  -6.38,  -0.28,   0.92,  -6.69
200108,  -3.10,  -1.27,  -6.20,  -2.58,  -2.68,  -8.79
200109, -13.75,  -8.90, -16.44, -12.82,  -8.68, -17.42
200110,   7.52,   3.77,  12.28,   4.53,   1.99,  12.72
200111,   6.37,   5.69,  10.65,   9.81,   7.42,  11.35
200112,   5.65,   5.35,   8.68,   5.78,   4.81,   3.97
200201,   5.32,   4.29,  -0.13,   1.01,  -0.07,  -4.47
200202,  -2.72,  -1.11,  -7.89,   0.27,   1.51,  -7.68
200203,   8.78,   8.38,   8.08,   6.89,   4.85,   9.46
200204,   1.25,   4.35,  -2.46,  -1.55,   0.08,  -7.66
200205,  -0.99,  -0.23,  -5.41,  -1.36,  -0.53,  -5.21
200206,  -7.01,  -3.06,  -9.01,  -6.81,  -6.55, -12.47
200207, -13.26, -10.57, -14.19, -10.58,  -8.65,  -9.83
200208,  -0.44,   0.36,   0.40,   1.56,   1.28,   0.05
200209, -10.88,  -6.41,  -8.19, -12.35,  -8.90,  -9.84
200210,   5.83,   2.34,   5.01,   6.32,   5.18,   5.87
200211,  18.43,   8.26,  13.49,  13.71,   6.35,   8.17
200212,  -7.29,  -3.03,  -5.17,  -6.48,  -3.36,  -5.09
200301,   2.00,   0.20,  -0.27,  -2.55,  -3.01,  -2.17
200302,  -2.59,  -2.90,  -3.01,  -2.85,  -2.58,  -2.25
200303,   2.00,   0.86,   0.67,   0.58,   0.48,   1.46
200304,  11.98,   8.56,   9.90,  11.83,   7.90,   9.23
200305,  20.54,  10.10,  14.82,  10.03,   7.89,   9.69
200306,   7.59,   4.60,   5.45,   0.05,   0.88,   2.12
200307,  10.64,   6.37,   6.98,   4.08,   2.61,   3.08
200308,   6.36,   4.55,   4.57,   5.13,   4.06,   3.87
200309,   6.09,   1.54,   0.57,  -1.13,  -1.87,  -1.28
200310,  10.18,   7.48,   8.08,   7.98,   6.95,   8.05
200311,   4.74,   3.97,   3.19,   2.41,   2.70,   2.47
200312,   3.44,   3.69,   3.08,   5.02,   3.87,   1.86
200401,  13.28,   5.55,   4.22,   4.30,   1.39,   2.41
200402,  -0.56,   1.87,   0.92,   0.81,   2.27,   3.23
200403,  -0.29,   0.57,   0.71,  -0.21,  -0.89,   0.07
200404,  -4.72,  -2.45,  -2.47,  -4.12,  -2.27,  -2.16
200405,  -0.89,   0.02,  -0.56,   2.69,   1.12,   1.81
200406,   2.03,   3.39,   2.77,   2.49,   2.57,   1.63
200407,  -8.09,  -4.90,  -7.54,  -6.16,  -3.91,  -5.03
200408,  -2.16,  -0.99,  -1.55,  -2.13,   0.11,  -0.65
200409,   3.41,   3.94,   5.39,   2.37,   2.69,   3.96
200410,   1.24,   2.15,   1.99,   3.19,   2.05,   2.12
200411,  10.68,   7.46,   9.07,   6.57,   5.68,   5.97
200412,   8.22,   4.62,   5.64,   3.52,   3.79,   4.73
200501,  -4.37,  -2.60,  -4.07,  -4.58,  -1.71,  -2.49
