This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
197302,  -7.55,  -8.33,  -9.73,  -5.25,  -6.10,  -6.75
197303,  -2.02,  -3.43,  -4.27,  -1.31,  -2.77,  -2.36
197304,  -6.79,  -6.80,  -9.50,  -6.11,  -5.33,  -8.26
197305, -10.54,  -9.45,  -9.78,  -5.86,  -4.73,  -5.40
197306,  -2.63,  -3.72,  -5.67,  -2.44,  -3.38,  -3.79
197307,  12.83,  12.02,  15.91,   9.51,   6.78,  10.16
197308,  -4.35,  -5.62,  -6.29,  -2.33,  -2.65,  -3.44
197309,   7.39,   8.33,   9.13,   9.41,   9.41,   9.00
197310,   1.64,   0.33,  -1.64,   1.06,  -0.38,  -2.50
197311, -18.30, -19.09, -22.03, -13.18, -15.57, -17.77
197312,  -6.12,  -4.73,  -4.51,   2.97,   1.18,  -0.64
197401,  21.00,  13.70,  14.26,   5.28,   4.06,   2.50
197402,   0.93,   0.69,   0.40,   0.12,   0.64,  -1.30
197403,   1.40,   1.03,   1.84,  -4.49,  -2.33,  -1.04
197404,  -5.20,  -5.23,  -4.98,  -7.48,  -6.30,  -6.07
197405,  -7.52,  -7.52,  -6.92,  -8.95,  -6.68,  -5.63
197406,  -2.50,  -2.59,  -2.93,  -3.88,  -4.29,  -3.27
197407,  -4.18,  -4.19,  -6.35,  -3.44,  -4.91,  -7.53
197408,  -7.69,  -8.39,  -7.88,  -8.39, -10.33, -10.78
197409,  -7.90,  -7.63, -10.06,  -7.29,  -8.17, -12.34
197410,   8.33,   8.05,   8.85,  16.15,  14.96,  17.56
197411,  -6.20,  -5.69,  -6.66,  -1.97,  -3.59,  -4.83
197412, -10.04,  -7.88,  -9.34,  -5.18,  -3.45,  -4.69
197501,  37.53,  29.75,  31.54,  20.32,  19.94,  20.21
197502,   6.67,   4.85,   3.90,   3.49,   3.55,   6.47
197503,   9.58,   8.51,  11.71,   2.71,   4.76,   6.68
197504,   3.40,   2.85,   4.66,   3.86,   4.24,   5.23
197505,   8.73,   7.74,   8.18,   6.21,   5.13,   5.30
197506,   9.45,   7.65,   7.28,   7.13,   6.83,   4.83
197507,   0.20,   0.23,  -0.20,  -6.28,  -5.81,  -5.86
197508,  -5.91,  -5.45,  -5.50,  -4.24,  -3.49,  -3.02
197509,  -4.06,  -3.13,  -3.89,  -4.86,  -4.70,  -3.69
197510,  -0.44,   1.82,   1.41,   5.41,   5.89,   4.52
197511,   0.88,   2.25,   1.74,   4.00,   2.95,   2.76
197512,  -0.37,  -1.27,  -0.94,  -0.37,  -0.73,  -1.27
197601,  23.25,  19.70,  19.24,  14.37,  14.18,  14.60
197602,  17.57,  11.17,  10.67,   2.66,   1.52,   2.43
197603,   2.73,   0.99,   2.48,   2.39,   1.10,   0.95
197604,  -0.94,  -1.03,  -0.83,  -1.72,  -1.05,  -1.55
197605,  -3.76,  -2.76,  -1.64,  -2.64,  -1.79,  -0.90
197606,   1.95,   2.58,   2.47,   5.34,   5.09,   4.80
197607,  -0.29,   1.15,  -0.49,   0.72,  -0.90,  -1.10
197608,  -3.78,  -1.04,  -2.29,  -1.11,  -0.78,  -2.16
197609,   0.36,   1.43,   2.27,   1.49,   2.55,   2.01
197610,  -3.31,  -1.82,  -2.46,  -2.55,  -2.25,  -2.78
197611,   1.87,   1.93,   2.65,   2.00,   1.93,   2.55
197612,  11.56,   9.47,  10.83,   6.89,   6.99,   6.54
197701,   6.30,   4.73,   3.92,  -3.36,  -3.13,  -3.32
197702,   0.71,   0.25,  -0.38,  -3.17,  -2.20,  -2.96
197703,   0.99,   0.69,   0.92,   0.08,  -0.65,  -0.70
197704,   1.96,   1.76,   1.20,   2.60,   0.66,   0.73
197705,   0.54,  -0.08,   0.09,  -2.03,  -1.17,  -0.93
197706,   5.77,   5.06,   5.91,   3.83,   4.35,   6.09
197707,   1.51,   1.55,   0.90,  -2.27,  -1.31,  -1.79
197708,  -1.17,  -0.59,  -0.11,  -2.76,  -2.09,  -1.48
197709,   0.93,   1.34,   1.94,  -1.06,  -0.56,   0.61
197710,  -2.27,  -1.82,  -2.82,  -4.09,  -3.93,  -3.53
197711,   7.24,   7.12,   7.84,   5.15,   5.43,   5.27
197712,   1.67,   1.71,   3.41,   0.00,  -0.26,   0.70
197801,   0.42,  -1.11,  -1.49,  -4.39,  -5.13,  -6.61
197802,   3.02,   2.43,   3.58,  -2.07,  -1.45,  -0.68
197803,   8.15,   6.54,   6.87,   4.76,   4.08,   4.28
197804,   8.97,   7.37,   8.39,   5.73,   7.15,   9.44
197805,   9.18,   6.17,   8.31,   2.02,   2.47,   3.45
197806,   1.65,   0.54,   0.45,  -0.97,  -0.92,  -1.46
197807,   4.29,   4.94,   6.37,   4.50,   5.58,   6.23
197808,  10.62,   9.08,  11.58,   3.16,   4.28,   5.76
197809,   1.39,   0.26,  -0.70,  -0.57,  -1.78,  -2.13
197810, -20.72, -19.13, -21.92, -12.18, -13.00, -14.41
197811,   3.25,   4.80,   6.27,   2.16,   2.63,   3.67
197812,   0.29,   1.10,   2.43,  -0.50,   0.75,   1.44
197901,  11.72,   8.97,  10.28,   7.71,   5.42,   5.31
197902,  -1.61,  -2.04,  -3.07,  -3.20,  -3.80,  -4.66
197903,   8.30,   7.91,   9.24,   6.88,   6.53,   7.77
197904,   3.72,   2.42,   2.65,  -1.81,   1.27,   1.30
197905,  -0.57,  -1.67,   0.35,  -1.08,  -1.66,  -2.50
197906,   5.83,   5.11,   4.27,   6.02,   5.15,   4.25
197907,   1.66,   2.66,   2.56,   2.37,   2.39,   2.88
197908,   7.37,   7.35,   8.59,   4.12,   6.20,   7.36
197909,   0.03,  -0.51,  -0.78,  -1.79,  -0.97,   0.15
197910,  -9.91,  -9.53, -10.91,  -9.18,  -8.42,  -8.31
197911,   5.36,   5.79,   8.43,   6.00,   5.45,   7.60
197912,   7.70,   6.65,   7.57,   1.80,   2.53,   3.92
198001,  13.54,   8.97,   9.80,   4.45,   5.00,   5.70
198002,   0.72,  -2.72,  -1.01,  -3.36,  -4.43,  -3.41
198003, -18.03, -16.45, -18.10, -11.90, -10.96, -11.32
198004,   3.97,   5.05,   5.23,   8.15,   5.09,   5.36
198005,   6.40,   6.72,   7.90,   6.03,   7.25,   7.27
198006,   3.28,   4.01,   4.66,   3.81,   2.74,   3.24
198007,   8.71,  10.00,  11.66,   3.13,   8.33,  11.31
198008,   7.67,   7.28,   8.32,  -0.21,   3.17,   3.02
198009,   5.95,   3.29,   5.62,   1.26,   2.72,   3.47
198010,   4.54,   4.46,   5.27,  -0.68,   0.66,   1.73
198011,   5.99,   4.74,   7.68,   3.15,   8.57,   9.40
198012,  -4.34,  -3.24,  -3.88,  -0.98,  -1.89,  -2.18
198101,   1.75,   1.51,  -0.35,   0.29,  -2.76,  -3.89
198102,   0.08,   0.67,   0.24,   0.32,   1.91,   2.22
198103,   7.65,   7.16,   8.26,   7.90,   7.00,   6.25
198104,   3.06,   3.04,   5.26,  -1.13,   0.08,   0.80
198105,   3.91,   2.59,   3.67,   1.32,   0.57,   2.03
198106,  -1.20,   0.61,  -1.43,   0.71,  -1.48,  -2.27
198107,  -2.38,  -2.55,  -3.06,  -1.97,  -1.59,  -0.87
198108,  -8.42,  -6.71,  -9.65,  -6.69,  -6.19,  -6.65
198109, -10.48,  -7.79,  -9.50,  -5.99,  -5.76,  -6.52
198110,   6.32,   6.68,   9.47,   3.93,   6.43,   8.56
198111,  -0.81,   2.60,   2.25,   5.09,   3.37,   2.19
198112,  -2.76,  -2.17,  -1.65,  -4.06,  -2.03,  -2.82
198201,  -1.26,  -1.40,  -2.69,  -1.88,  -3.83,  -3.87
198202,  -4.36,  -3.33,  -5.67,  -2.14,  -4.74,  -6.37
198203,  -1.18,  -0.70,  -1.50,  -1.06,  -1.63,  -1.51
198204,   4.38,   5.50,   6.73,   3.52,   5.40,   5.01
198205,  -1.88,  -2.21,  -2.27,  -4.99,  -4.77,  -4.18
198206,  -3.96,  -2.79,  -3.75,  -2.53,  -3.14,  -2.75
198207,  -1.93,  -1.37,  -1.47,  -3.39,  -2.56,  -2.47
198208,   3.96,   5.43,   5.82,  13.28,  12.10,   9.48
198209,   2.61,   3.74,   3.44,   1.08,   1.97,   2.93
198210,  11.65,  12.35,  16.72,  11.59,  13.03,  14.34
198211,  10.31,   9.47,  10.41,   5.26,   5.14,   5.64
198212,   2.60,   2.72,   1.84,   1.91,   0.24,   0.61
198301,  16.27,   9.05,   9.31,   3.61,   3.38,   2.68
198302,   6.30,   5.82,   5.39,   3.35,   3.08,   3.18
198303,   5.71,   5.22,   3.95,   3.89,   3.46,   3.24
198304,   8.83,   7.41,   7.56,   6.28,   5.67,   6.27
198305,  12.59,   8.54,   8.95,   2.18,   2.09,   3.36
198306,   6.12,   4.49,   4.43,  -0.23,   3.38,   4.31
198307,  -1.83,  -1.36,  -2.21,  -2.89,  -2.93,  -4.39
198308,  -5.14,  -3.31,  -3.25,  -0.23,  -0.34,  -1.68
198309,  -1.97,   1.70,   0.59,   2.68,   2.89,   1.97
198310,  -6.94,  -4.79,  -7.37,  -2.51,  -2.89,  -4.89
198311,   1.36,   4.46,   4.11,   5.56,   3.15,   3.76
198312,  -3.18,  -1.43,  -2.19,  -2.52,  -1.61,  -1.54
198401,   1.89,   0.18,  -0.88,  -2.62,  -2.52,  -3.82
198402,  -5.65,  -5.56,  -6.95,  -6.04,  -5.96,  -4.93
198403,   0.53,   0.53,   0.23,   2.22,   1.34,   0.70
198404,  -3.29,  -1.29,  -1.53,  -4.17,   0.23,   0.07
198405,  -5.20,  -4.41,  -4.40,  -7.99,  -5.08,  -4.82
198406,   0.51,   2.01,   2.34,   0.56,   2.63,   4.35
198407,  -6.75,  -3.55,  -3.92,  -4.75,  -2.59,  -1.58
198408,   7.36,  10.47,  10.86,  12.69,  11.29,  11.17
198409,  -0.83,   0.19,  -0.90,  -0.71,  -0.52,   0.36
198410,  -4.39,  -1.65,  -1.17,  -0.96,  -0.13,   0.19
198411,  -5.85,  -2.69,  -2.95,  -0.42,  -1.06,  -1.78
198412,  -1.13,   0.96,   1.26,   1.27,   2.44,   3.37
198501,  13.43,  12.22,  14.12,  10.24,   8.25,   9.86
198502,   6.42,   3.56,   4.97,  -0.46,   0.79,   2.74
198503,  -1.72,  -1.36,  -1.94,  -0.65,  -0.41,  -0.43
198504,  -2.24,  -1.42,  -0.88,  -1.70,  -1.01,  -0.27
198505,   0.26,   2.73,   3.53,   3.88,   5.71,   6.00
198506,  -1.25,   0.66,   1.16,   1.07,   1.98,   2.01
198507,   1.91,   1.98,   2.35,   0.47,   0.05,  -0.94
198508,  -1.00,  -0.80,  -1.07,  -0.86,  -0.60,  -0.90
198509,  -6.94,  -4.81,  -6.31,  -5.62,  -4.05,  -4.99
198510,  -0.36,   2.74,   2.41,   4.07,   4.41,   5.52
198511,   3.90,   5.67,   6.82,   6.92,   6.43,   6.90
198512,   1.93,   3.38,   3.31,   3.06,   3.86,   4.48
198601,   5.17,   2.33,   3.55,   3.72,   1.14,   0.80
198602,   5.33,   6.00,   6.81,   7.10,   6.97,   8.61
198603,   4.40,   4.88,   4.89,   4.49,   4.70,   6.57
198604,   1.63,   1.45,   2.45,  -3.79,  -0.81,   0.23
198605,   2.64,   3.91,   3.42,   3.21,   4.59,   6.38
198606,   0.45,   0.45,   0.14,  -0.66,   1.31,   1.26
198607,  -8.32,  -7.99,  -9.22,  -6.35,  -5.31,  -7.27
198608,   0.42,   2.25,   1.02,   8.77,   7.25,   5.34
198609,  -5.50,  -5.88,  -7.14,  -7.45,  -7.12,  -8.48
198610,   1.93,   2.02,   3.40,   4.64,   5.56,   5.24
198611,  -1.66,   0.09,  -0.85,   0.05,   0.52,   0.80
198612,  -4.55,  -2.67,  -3.92,  -3.35,  -3.33,  -3.03
198701,  11.15,  10.90,  12.23,  12.48,  12.15,  12.39
198702,   9.53,   6.00,   8.01,   6.18,   4.00,   6.33
198703,   5.14,   3.18,   1.78,  -0.11,   1.03,   1.28
198704,  -0.63,  -2.95,  -3.02,  -1.52,  -2.52,  -3.66
198705,   0.94,   0.38,  -0.46,   0.15,  -0.17,   0.42
198706,   1.99,   3.04,   2.45,   3.35,   4.04,   5.35
198707,   3.78,   3.63,   2.72,   6.08,   3.65,   3.89
198708,   0.05,   2.15,   2.74,   2.26,   2.76,   4.21
198709,  -1.56,  -1.10,  -1.29,  -1.27,  -2.01,  -3.02
198710, -30.16, -27.38, -30.12, -25.81, -22.13, -24.81
198711,  -6.37,  -3.94,  -6.53,  -4.87,  -5.80,  -7.33
198712,   0.35,   5.72,   4.13,   6.09,   8.27,   9.30
198801,   9.63,   5.97,   6.33,   5.60,   4.96,   5.01
198802,   5.41,   8.38,   8.18,   4.45,   6.62,   7.29
198803,   4.51,   4.10,   5.29,  -0.31,  -0.71,  -1.01
198804,   1.91,   1.87,   1.26,  -0.53,   0.70,  -0.41
198805,  -2.10,  -1.66,  -2.07,   0.99,  -0.32,  -0.60
198806,   4.13,   6.29,   5.93,   5.08,   5.77,   6.76
198807,   0.13,  -0.46,  -0.03,  -1.33,  -1.94,  -2.53
198808,  -2.87,  -1.86,  -2.12,  -1.36,  -2.27,  -3.09
198809,   1.03,   3.21,   2.87,   2.18,   3.04,   4.54
198810,  -3.09,  -0.80,  -0.68,  -0.41,   1.35,   0.42
198811,  -5.07,  -3.85,  -3.88,  -2.49,  -2.68,  -2.69
198812,   1.79,   3.06,   3.37,   1.85,   1.91,   2.79
198901,   7.97,   4.95,   4.90,   7.06,   5.47,   5.94
198902,   0.57,   0.66,   1.00,  -0.72,  -1.39,  -0.72
198903,   1.76,   2.33,   2.31,   0.69,   1.29,   1.46
198904,   2.94,   3.34,   4.04,   4.55,   4.68,   5.32
198905,   2.42,   3.38,   3.70,   4.32,   4.06,   3.88
198906,  -1.78,  -1.14,  -1.56,  -0.72,  -0.24,  -1.66
198907,   1.47,   3.39,   3.86,   5.53,   6.97,   7.06
198908,   0.91,   1.39,   3.00,   2.07,   2.54,   3.29
198909,   0.67,  -0.04,   0.59,  -0.73,  -1.60,  -0.44
198910,  -5.22,  -5.05,  -5.41,  -3.88,  -3.74,  -4.87
198911,  -2.44,  -0.14,  -0.44,   1.82,   1.57,  -0.10
198912,  -2.23,  -0.64,  -0.48,   2.24,   2.08,   0.39
199001,  -3.82,  -6.85,  -8.05,  -7.86,  -7.74,  -7.79
199002,   2.06,   2.20,   2.32,   1.05,   1.51,   1.57
199003,   3.12,   3.35,   3.62,   0.87,   1.97,   2.51
199004,  -1.82,  -2.38,  -1.89,  -6.32,  -4.50,  -3.45
199005,   4.05,   4.95,   5.94,   8.62,   7.84,   9.57
199006,   1.77,   1.15,  -0.01,  -0.63,  -1.14,  -1.60
199007,  -2.40,  -3.32,  -3.81,  -3.14,  -1.72,  -3.04
199008, -11.62, -12.10, -14.62, -10.53, -10.19, -11.38
199009,  -7.71,  -7.33, -10.41,  -7.39,  -6.35,  -8.26
199010,  -6.94,  -5.55,  -6.17,  -4.03,  -2.16,  -3.38
199011,   1.21,   5.00,   5.67,   9.66,   8.66,   9.62
199012,  -2.50,   1.39,   2.54,   2.67,   3.79,   4.91
199101,   9.93,   9.84,   9.53,   5.44,   5.57,   8.22
199102,  15.60,  11.50,  13.40,   8.62,   7.42,   9.08
199103,  10.13,   7.21,   9.39,   3.57,   2.58,   3.64
199104,   5.07,   1.80,   2.19,  -1.28,   0.74,   1.34
199105,   2.57,   2.67,   4.63,   3.04,   4.77,   4.15
199106,  -3.19,  -3.86,  -4.04,  -6.06,  -4.73,  -4.49
199107,   3.76,   2.58,   3.36,   3.45,   4.64,   5.16
199108,   3.70,   2.83,   3.32,   1.51,   2.16,   3.59
199109,   1.20,   1.33,   0.74,  -0.07,  -1.22,  -1.77
199110,   3.13,   2.62,   2.56,   4.02,   1.19,   1.01
199111,  -1.65,  -2.47,  -3.86,  -2.82,  -4.38,  -4.54
199112,   1.29,   4.55,   5.86,   9.04,  10.48,  11.34
199201,  23.92,  11.46,  13.81,   1.89,   0.92,   2.27
199202,   6.88,   4.34,   5.56,   1.93,   1.73,   2.12
199203,  -0.06,  -1.44,  -2.60,  -2.72,  -2.29,  -2.81
199204,  -5.74,  -3.20,  -4.70,  -0.42,   0.69,   0.61
199205,   0.41,   0.30,  -0.83,   0.69,   0.65,   0.61
199206,  -5.65,  -3.74,  -5.51,  -1.67,  -2.40,  -2.61
199207,   1.03,   2.13,   3.85,   3.94,   4.74,   3.89
199208,  -3.86,  -2.40,  -1.65,  -4.00,  -2.44,  -1.95
199209,   0.41,   2.35,   1.69,   1.60,   1.71,   1.48
199210,   1.81,   2.15,   3.16,   2.82,   1.09,   3.21
199211,   8.12,   7.91,   8.75,   5.07,   3.44,   5.88
199212,   3.74,   4.37,   3.61,   3.92,   1.91,   2.32
199301,   8.07,   5.72,   6.78,   2.75,   2.20,   1.10
199302,  -1.71,  -1.89,  -2.49,   0.17,   1.02,  -1.50
199303,   2.51,   2.51,   2.12,   3.46,   3.28,   2.57
199304,  -1.21,  -2.35,  -3.43,  -0.90,  -2.16,  -4.04
199305,   5.79,   4.46,   3.40,   4.38,   2.34,   3.32
199306,   2.34,   0.20,   0.75,   1.26,   0.14,   0.02
199307,   0.80,   1.56,   0.28,   1.12,   0.38,  -1.01
199308,   4.12,   3.82,   4.14,   6.22,   3.18,   3.86
199309,   3.39,   2.78,   3.02,  -0.79,   0.61,   0.70
199310,   5.24,   2.95,   5.44,   0.25,   0.91,   0.53
199311,  -3.11,  -1.61,  -2.25,  -3.42,  -2.24,  -1.90
199312,  -0.70,   2.14,   1.94,   2.60,   3.83,   2.63
199401,   7.33,   3.30,   4.01,   3.73,   2.26,   3.18
199402,  -1.15,   0.88,  -0.05,  -3.69,  -1.98,  -0.94
199403,  -4.81,  -4.13,  -5.36,  -4.90,  -4.82,  -4.17
199404,  -3.10,  -0.42,  -0.83,   0.20,   0.80,   0.53
199405,  -0.42,  -0.61,  -0.79,  -1.55,  -0.74,   1.33
199406,  -4.60,  -2.27,  -3.56,  -2.29,  -1.90,  -3.97
199407,   0.76,   1.10,   1.52,   5.21,   2.84,   2.85
199408,   3.25,   3.94,   4.39,   4.78,   4.11,   5.33
199409,   1.24,   1.52,   1.17,  -2.22,  -2.48,  -1.92
199410,  -0.77,   0.31,   0.75,   0.45,   1.22,   1.13
199411,  -4.88,  -2.99,  -3.89,  -4.83,  -4.46,  -4.78
199412,  -3.95,  -0.33,  -0.78,   1.60,   1.24,   1.04
199501,   4.53,   2.12,   3.14,   1.29,   1.19,   2.50
199502,   2.19,   3.24,   3.17,   3.68,   4.32,   5.56
199503,   1.75,   1.41,   1.40,   1.38,   2.49,   2.43
199504,   2.83,   2.23,   2.09,   2.31,   1.27,   1.46
199505,   1.81,   1.34,   1.94,   2.01,   2.85,   3.27
199506,   6.97,   4.57,   5.07,   3.72,   2.67,   3.40
199507,   5.61,   5.58,   7.50,   3.95,   5.16,   5.18
199508,   5.21,   2.77,   2.86,   1.36,   0.95,   1.13
199509,   3.43,   1.99,   2.14,   2.39,   2.18,   2.84
199510,  -5.89,  -4.26,  -4.34,  -1.20,  -2.84,  -1.62
199511,  -0.24,   2.10,   2.21,   4.86,   4.86,   4.70
199512,   0.41,   0.55,   0.45,   1.92,   0.95,  -0.41
199601,   5.41,   1.38,   0.68,   1.48,   1.43,   1.41
199602,   4.90,   2.64,   3.37,   0.19,   2.09,   3.87
199603,   2.96,   2.95,   3.03,   0.80,   2.03,   1.50
199604,   7.04,   5.74,   6.86,   1.81,   2.91,   3.96
199605,  10.01,   6.11,   5.36,   0.70,   1.20,   2.11
199606,  -4.41,  -2.82,  -2.64,  -1.64,  -1.87,  -2.48
199607, -10.44,  -6.80,  -8.26,  -8.07,  -6.25,  -6.19
199608,   4.04,   5.02,   5.04,   5.26,   4.63,   4.68
199609,   1.89,   3.04,   3.14,   3.72,   4.14,   6.24
199610,  -4.16,  -0.93,  -0.87,   0.03,   0.01,  -0.57
199611,   0.53,   3.70,   2.71,   4.09,   5.44,   7.44
199612,  -2.64,   1.40,   1.84,  -0.47,  -1.02,  -0.94
199701,   9.48,   4.63,   5.22,   2.22,   2.70,   3.53
199702,  -2.15,  -0.77,  -1.61,  -1.95,   0.01,  -0.28
199703,  -6.56,  -3.29,  -3.96,  -5.86,  -4.20,  -4.91
199704,  -4.03,  -1.57,  -2.40,   0.46,   1.64,   3.87
199705,   8.22,   9.71,  10.44,   9.95,   8.69,   9.30
199706,   3.66,   4.91,   5.23,   3.42,   3.34,   3.99
199707,   3.81,   5.83,   5.23,   6.83,   6.77,   8.31
199708,   4.67,   3.68,   4.12,   0.19,  -1.35,  -1.63
199709,   9.36,   9.00,   8.38,   5.96,   5.42,   5.69
199710,  -1.76,  -1.54,  -1.86,  -4.52,  -3.80,  -3.99
199711,  -4.39,  -0.73,  -1.21,   0.85,   1.50,   2.62
199712,  -7.31,   0.03,  -0.39,   2.36,   2.81,   1.36
199801,   3.12,  -0.15,   0.16,  -0.65,  -2.02,  -0.07
199802,   5.71,   6.43,   6.53,   7.99,   7.70,   8.56
199803,   5.53,   4.35,   3.96,   5.66,   4.42,   4.18
199804,   3.09,   3.26,   2.31,   0.63,   0.23,   0.92
199805,  -4.34,  -4.37,  -5.74,  -4.83,  -4.06,  -3.75
199806,  -4.28,  -2.48,  -1.66,   1.28,  -1.03,   0.76
199807,  -5.94,  -6.27,  -5.89,  -5.61,  -5.89,  -4.39
199808, -22.30, -18.24, -19.50, -16.73, -17.67, -18.40
199809,   3.43,   3.57,   2.53,  10.27,   5.85,   4.98
199810,   2.60,   2.98,   3.80,   4.54,   8.23,   9.56
199811,  10.93,   5.32,   5.71,   5.48,   4.49,   6.04
199812,   1.78,   1.33,   2.88,   7.66,   5.05,   5.10
199901,  11.91,   3.90,   4.31,   1.90,  -2.28,  -0.29
199902,  -5.05,  -5.82,  -5.34,  -4.02,  -4.60,  -3.40
199903,  -1.91,  -3.28,  -2.58,   4.43,   1.55,   1.93
199904,   8.73,   8.12,   8.62,  10.39,   8.76,   8.11
199905,   4.80,   3.45,   3.48,   1.78,   2.39,   0.55
199906,   3.88,   4.22,   3.68,   2.36,   3.80,   4.40
199907,   2.66,   0.06,   0.83,  -2.04,  -2.52,  -3.11
199908,  -3.10,  -4.21,  -3.28,  -1.52,  -3.81,  -4.54
199909,  -1.32,  -2.65,  -2.36,  -1.06,  -2.27,  -2.83
199910,  -0.43,  -2.44,  -2.70,   5.26,   3.10,   3.85
199911,  14.89,   4.79,   6.42,   4.96,   1.16,   2.85
199912,  12.86,   3.47,   5.38,   8.63,   4.31,   4.34
200001,  13.57,   1.79,   0.35,  -2.14,  -4.70,  -6.87
200002,  24.50,   6.52,   4.23,   4.96,   0.28,  -2.90
200003,  -3.09,   0.73,   1.22,   5.89,  12.93,  12.02
200004, -14.19,  -3.47,  -5.39,  -3.72,   0.53,  -1.87
200005,  -9.14,  -3.36,  -4.88,  -2.89,  -0.06,   0.77
200006,  11.85,   4.85,   4.57,   3.23,  -0.82,   0.12
200007,  -4.35,   0.46,   1.37,  -6.74,   0.84,   0.33
200008,   5.95,   5.03,   5.41,  10.74,   8.99,   7.69
200009,  -5.99,  -1.45,  -2.32,  -8.97,  -0.77,  -1.14
200010,  -9.57,  -3.57,  -3.69,  -8.85,  -1.60,   2.00
200011, -16.97,  -5.40,  -6.03, -20.91,  -6.30,  -3.99
200012,  -7.92,   2.87,   3.20,   2.38,   9.33,   6.82
200101,  37.62,  14.94,  17.93,  18.63,   5.67,   5.83
200102,  -9.72,  -1.88,  -1.25, -18.44,  -6.24,  -4.70
200103,  -9.02,  -2.38,  -1.99, -14.13,  -5.42,  -6.43
200104,   7.35,   4.65,   5.32,  15.76,  11.11,   7.96
200105,   8.34,   7.28,   6.65,   2.26,   2.56,   2.91
200106,   0.63,   3.74,   4.11,  -1.11,  -0.49,   0.20
200107,  -5.72,   0.72,  -0.37,  -9.45,  -0.49,   0.66
200108,  -5.32,  -0.78,  -1.93,  -8.61,  -4.01,  -4.00
200109, -14.79, -10.28, -12.80, -17.50, -12.41, -10.93
200110,  10.59,   4.19,   5.29,  12.79,   5.91,   4.27
200111,   9.29,   5.47,   6.39,  11.77,   9.05,   8.52
200112,   7.26,   6.04,   6.22,   3.53,   4.73,   4.71
200201,   2.61,   3.08,   2.81,  -6.90,   0.16,   0.19
200202,  -6.83,  -0.12,  -1.17,  -7.42,  -1.55,  -0.20
200203,   7.97,   8.58,  10.08,   8.17,   7.59,   6.37
200204,  -2.31,   5.13,   4.23,  -8.04,  -2.00,  -1.96
200205,  -3.41,  -0.83,  -1.69,  -6.94,  -1.20,  -0.99
200206,  -8.78,  -2.46,  -4.65, -12.99,  -8.18,  -7.44
200207, -13.62, -11.02, -11.50, -10.73,  -9.96,  -8.73
200208,  -0.56,   0.96,   0.61,   0.36,   0.74,   1.31
200209, -11.19,  -5.04,  -5.60, -12.96, -10.15,  -8.40
200210,   6.88,   2.16,   1.16,   8.85,   5.45,   3.90
200211,  18.81,   6.65,   8.29,  14.20,   7.50,   6.37
200212,  -8.26,  -1.88,  -1.21,  -8.25,  -3.84,  -3.44
200301,   1.49,  -0.48,  -0.95,  -1.56,  -3.39,  -2.45
200302,  -3.01,  -2.49,  -1.88,  -3.16,  -2.10,  -2.63
200303,   1.16,   0.61,   1.48,   0.14,   0.94,   1.20
200304,  12.18,   7.63,   8.06,  11.01,   9.26,   8.02
200305,  20.94,   8.40,   8.38,  11.32,   8.94,   7.88
200306,   6.83,   3.89,   5.55,   1.06,   0.90,   1.23
200307,   9.67,   6.43,   7.02,   3.26,   2.98,   2.97
200308,   6.48,   4.16,   3.06,   6.13,   3.89,   3.14
200309,   4.99,   0.56,   1.12,  -2.11,  -1.45,  -1.18
200310,   9.92,   7.24,   8.57,   8.65,   7.41,   6.92
200311,   4.10,   4.06,   4.08,   2.33,   2.48,   2.69
200312,   3.52,   3.57,   3.56,   4.24,   4.00,   2.38
200401,  11.22,   3.36,   4.47,   4.15,   1.98,   1.46
200402,  -0.48,   1.66,   3.27,   1.07,   2.53,   3.09
200403,  -0.32,   1.11,   1.63,  -1.50,  -0.25,   0.14
200404,  -3.95,  -2.37,  -2.85,  -4.93,  -1.89,  -1.87
200405,  -0.54,  -0.14,  -0.01,   3.00,   1.36,   1.13
200406,   1.72,   3.93,   3.57,   2.19,   2.36,   2.03
200407,  -9.27,  -4.02,  -4.07,  -7.04,  -4.16,  -3.72
200408,  -2.31,  -0.61,  -1.19,  -2.34,   0.16,  -0.35
200409,   4.11,   4.14,   4.31,   4.20,   2.58,   2.84
200410,   1.63,   1.90,   2.53,   3.49,   2.48,   1.57
200411,  10.14,   8.11,   9.15,   6.97,   5.89,   5.49
200412,   8.46,   4.22,   3.72,   4.43,   3.55,   4.13
200501,  -4.96,  -2.35,  -2.37,  -4.96,  -1.56,  -2.17
200502,   0.55,   1.10,   1.25,   2.06,   2.36,   2.13
200503,  -4.85,  -1.06,  -2.26,  -2.30,  -0.79,  -1.07
200504,  -7.17,  -4.91,  -5.75,  -3.84,  -3.23,  -3.51
200505,   4.99,   4.90,   5.14,   6.24,   4.55,   4.92
200506,   3.46,   3.11,   4.39,   1.50,   2.06,   1.93
