This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
19920612,   0.43,   0.48,   0.46,   0.46,   0.29,   0.33
19920615,  -0.61,  -0.37,  -0.89,   0.14,   0.02,  -0.16
19920616,  -0.34,  -0.45,  -0.39,  -0.22,  -0.31,  -0.58
19920617,  -0.33,  -0.99,  -1.41,  -1.57,  -1.33,  -1.85
19920618,  -0.27,  -0.61,  -0.81,  -0.93,  -0.50,  -0.63
19920619,   0.97,   0.55,   0.75,   0.74,   0.40,   0.67
19920622,  -1.04,  -0.80,  -1.17,  -0.51,  -0.62,  -0.58
19920623,   0.64,  -0.11,   0.76,   0.44,   0.45,   0.66
19920624,   0.14,   0.25,  -0.11,  -0.12,   0.03,  -0.19
19920625,   0.04,  -0.10,  -0.16,  -0.26,  -0.05,  -0.36
19920626,   0.79,   0.16,   0.43,   0.22,   0.09,   0.08
19920629,   0.18,   0.17,   0.88,   1.30,   1.18,   1.86
19920630,   0.98,   0.36,   0.42,   0.47,   0.31,   0.42
19920701,   0.82,  -0.11,   0.59,   1.10,   0.91,   1.36
19920702,   0.10,   0.59,  -0.20,  -0.64,  -0.17,  -0.67
19920706,  -0.06,  -0.33,  -0.39,  -0.10,   0.28,   0.10
19920707,  -0.08,  -0.07,  -0.95,  -1.14,  -0.58,  -1.32
19920708,  -0.02,   0.05,   0.03,  -0.29,  -0.05,   0.18
19920709,   1.14,   0.45,   0.71,   1.22,   0.98,   1.38
19920710,   0.40,   0.89,   1.04,   0.21,   0.24,   0.53
19920713,   0.60,   0.19,  -0.05,   0.07,   0.17,   0.53
19920714,   0.56,   0.50,   0.64,   0.80,   0.70,   0.85
19920715,   0.89,   0.40,   0.37,  -0.33,  -0.12,   0.04
19920716,  -0.01,   0.00,   0.34,  -0.09,  -0.01,   0.06
19920717,   0.02,  -0.20,  -0.31,  -0.29,  -0.38,  -0.86
19920720,  -0.42,  -0.46,  -0.94,  -0.75,  -0.44,  -0.53
19920721,   0.62,   0.41,   0.57,   0.51,   0.25,   0.38
19920722,  -0.19,  -0.19,  -0.51,  -0.45,  -0.46,  -0.80
19920723,   0.47,   0.53,   0.71,   0.05,   0.14,   0.22
19920724,   0.33,   0.06,  -0.02,  -0.10,   0.13,   0.10
19920727,   0.33,  -0.17,   0.21,  -0.03,   0.05,   0.04
19920728,   0.58,   1.30,   0.74,   1.42,   1.04,   1.45
19920729,   0.79,   0.31,   0.56,   0.95,   1.14,   1.28
19920730,   0.29,   0.45,   0.45,   0.71,   0.46,   0.42
19920731,   0.93,   0.61,   1.00,   0.15,  -0.07,   0.43
19920803,   0.40,   0.34,   0.23,  -0.04,   0.12,   0.24
19920804,  -0.03,  -0.15,   0.19,  -0.01,  -0.13,  -0.17
19920805,   0.05,   0.12,  -0.26,  -0.36,  -0.36,  -0.72
19920806,   0.15,  -0.32,  -0.08,  -0.23,  -0.33,  -0.34
19920807,  -0.35,   0.31,   0.17,  -0.43,  -0.14,  -0.13
19920810,   0.14,  -0.44,  -0.24,  -0.28,  -0.10,  -0.20
19920811,  -0.52,   0.13,  -0.33,  -0.41,  -0.07,  -0.29
19920812,   0.14,  -0.02,   0.28,  -0.29,  -0.18,  -0.25
19920813,   0.38,   0.04,   0.01,  -0.26,   0.05,   0.00
19920814,   0.59,   0.71,   0.46,   0.60,   0.40,   0.59
19920817,   0.07,  -0.04,  -0.05,  -0.20,   0.13,   0.32
19920818,   0.09,  -0.35,  -0.16,  -0.51,   0.07,   0.13
19920819,  -0.13,  -0.30,  -0.33,  -1.11,  -0.49,  -0.67
19920820,  -0.06,   0.07,   0.00,  -0.25,  -0.02,   0.04
19920821,   0.04,  -0.09,  -0.22,  -0.81,  -0.41,  -0.68
19920824,  -1.30,  -0.56,  -1.03,  -1.51,  -1.21,  -1.50
19920825,   0.45,  -0.39,  -0.27,  -0.07,  -0.17,  -0.23
19920826,   0.15,   0.17,   0.09,   0.86,   0.47,   0.75
19920827,   0.69,   0.46,   0.40,   0.69,   0.50,   0.72
19920828,   0.65,   0.10,   0.36,   0.35,   0.24,   0.15
19920831,  -0.02,   0.24,   0.07,   0.03,  -0.13,   0.07
19920901,   0.32,   0.11,   0.28,   0.65,   0.31,   0.67
19920902,   0.55,   0.56,   0.57,   0.47,   0.48,   1.00
19920903,   1.17,   0.45,   1.41,   0.10,   0.05,   0.24
19920904,  -0.35,   0.21,  -0.01,  -0.29,  -0.08,  -0.44
19920908,  -0.19,  -0.42,  -0.71,  -0.76,  -0.65,  -0.54
19920909,   0.19,   0.35,   0.34,   0.18,   0.26,   0.64
19920910,   1.13,   0.59,   0.80,   1.17,   0.95,   1.01
19920911,   0.52,   0.30,   0.51,   0.27,   0.14,   0.27
19920914,   0.13,   0.52,   0.71,   1.67,   1.20,   1.81
19920915,  -0.11,  -0.05,  -0.54,  -1.19,  -1.18,  -1.03
19920916,   0.49,   0.09,   0.18,   0.01,  -0.11,  -0.21
19920917,  -0.30,   0.36,  -0.03,   0.29,  -0.15,   0.12
19920918,   1.19,   0.53,   0.49,   0.51,   0.47,   0.31
19920921,  -0.09,  -0.30,  -0.23,   0.28,  -0.05,  -0.14
19920922,   0.00,  -0.11,  -0.38,  -0.82,  -0.80,  -1.23
19920923,  -0.06,  -0.11,   0.02,  -0.24,  -0.20,  -0.24
19920924,   0.91,   0.31,   0.50,   0.32,   0.37,   0.56
19920925,  -0.35,  -0.26,  -0.57,  -0.74,  -0.48,  -1.29
19920928,   0.22,  -0.19,  -0.56,   0.60,   0.48,  -0.14
19920929,   0.08,   0.54,   0.39,  -0.04,   0.13,   0.42
19920930,   0.88,   0.57,   0.77,   0.17,   0.42,   0.58
19921001,  -0.10,  -0.38,  -0.65,  -0.37,  -0.34,  -0.58
19921002,  -0.16,  -0.46,  -0.65,  -1.34,  -1.11,  -1.28
19921005,  -1.61,  -1.10,  -1.83,  -1.25,  -1.00,  -0.98
19921006,   0.72,   0.42,   0.74,   0.52,   0.36,   0.76
19921007,   0.51,  -0.24,   0.29,  -0.60,  -0.42,  -0.43
19921008,   0.45,   0.98,   0.68,   0.15,   0.63,   0.74
19921009,   0.24,  -0.32,  -0.37,  -0.85,  -0.88,  -0.95
19921012,   0.49,   0.50,   0.44,   0.80,   0.74,   0.84
19921013,  -0.03,   0.19,   0.24,   0.59,   0.35,   0.67
19921014,   0.53,   0.14,   0.13,  -0.11,  -0.05,   0.12
19921015,   0.10,  -0.02,   0.57,  -0.04,   0.13,   0.44
19921016,   0.47,   0.32,   0.17,   0.58,   0.51,   0.67
19921019,   0.42,   0.58,   0.99,   1.04,   0.75,   1.40
19921020,   0.49,   0.62,   0.26,   0.48,   0.38,   0.46
19921021,   0.96,   0.79,   1.01,   0.60,  -0.01,   0.30
19921022,   0.55,  -0.07,   0.33,   0.12,  -0.29,  -0.05
19921023,   0.39,   0.32,   0.64,   0.34,   0.19,   0.24
19921026,   0.49,   0.36,   0.05,   0.79,   0.57,   0.54
19921027,   0.04,   0.13,   0.26,   0.23,   0.08,  -0.11
19921028,   0.36,   0.70,   0.95,   0.78,   0.52,   0.74
19921029,   1.29,  -0.01,   0.61,   0.37,   0.33,   0.70
19921030,   0.63,   1.02,   0.34,  -0.41,  -0.12,  -0.18
19921102,   0.35,   0.43,   0.63,   0.63,   0.61,   0.72
19921103,   0.25,  -0.06,   0.27,  -0.30,  -0.30,  -0.28
19921104,   0.05,   0.08,  -0.01,  -0.18,  -0.11,  -0.23
19921105,   1.22,   0.45,   0.93,   0.34,   0.22,   0.85
19921106,   0.69,   0.27,   0.89,   0.25,   0.01,   0.45
19921109,   0.76,   0.83,   0.93,  -0.01,   0.26,   0.63
19921110,   0.85,   0.39,   1.14,  -0.14,   0.24,   0.47
19921111,   1.72,   1.17,   1.27,   0.61,   0.71,   1.02
19921112,   0.40,   0.42,   0.55,   0.26,   0.13,  -0.04
19921113,   1.44,   0.65,   0.81,  -0.18,   0.02,   0.07
19921116,  -0.06,   0.27,  -0.10,  -0.79,  -0.32,  -0.51
19921117,   0.25,  -0.23,  -0.23,  -0.27,  -0.26,  -0.89
19921118,   0.60,   0.63,   0.61,   0.71,   0.66,   0.85
19921119,   1.03,   0.16,   0.77,   0.20,   0.13,   0.44
19921120,   1.11,   0.86,   0.64,   0.76,   0.57,   0.76
19921123,   0.48,   0.60,  -0.02,  -0.20,  -0.18,  -0.36
19921124,   0.29,   0.30,   0.49,   0.84,   0.54,   0.94
19921125,   1.28,   1.07,   0.53,   0.75,   0.34,   0.49
19921127,   0.99,   0.37,   0.50,   0.57,   0.31,   0.24
19921130,   0.37,   0.61,   0.44,   0.96,   0.36,   0.53
19921201,   0.10,   0.11,   0.13,   0.08,  -0.01,   0.22
19921202,   0.69,   0.44,   0.24,  -0.08,  -0.07,  -0.23
19921203,   1.15,   0.28,   0.71,  -0.11,   0.03,   0.17
19921204,   1.12,   0.88,   0.61,   0.50,   0.30,   0.46
19921207,   0.35,   0.25,   0.57,   0.58,   0.51,   0.65
19921208,   0.12,   0.30,   0.31,   0.34,   0.20,   0.38
19921209,   0.30,   0.19,  -0.18,  -0.45,  -0.25,  -0.70
19921210,   0.15,   0.00,  -0.21,  -0.36,  -0.20,  -0.47
19921211,   0.69,   0.33,  -0.02,   0.34,   0.02,  -0.19
19921214,   0.19,  -0.06,  -0.10,  -0.30,  -0.12,  -0.29
19921215,  -0.10,   0.07,  -0.52,  -0.04,   0.03,  -0.29
19921216,  -0.33,  -0.55,   0.00,  -0.14,  -0.32,  -0.46
19921217,   0.75,   0.51,   0.50,   0.58,   0.61,   1.11
19921218,   1.00,   0.79,   0.29,   1.29,   0.93,   0.64
19921221,  -0.21,  -0.55,   0.17,  -0.37,  -0.04,  -0.18
19921222,   0.90,   0.27,  -0.14,   0.37,   0.11,  -0.02
19921223,   0.35,   0.51,   0.58,   0.03,   0.13,  -0.09
19921224,   0.95,   0.66,   0.65,   0.28,   0.15,   0.16
19921228,  -0.44,  -0.37,  -0.53,   0.16,  -0.03,   0.20
19921229,   0.54,   0.19,   0.40,   0.17,   0.27,   0.46
19921230,   1.23,   0.83,   0.71,   0.40,   0.21,   0.37
19921231,   1.94,   1.13,   1.80,   0.13,   0.29,   0.43
19930104,   1.49,   0.47,   0.77,  -0.09,  -0.38,  -0.63
19930105,   0.83,   0.52,   0.19,   0.04,  -0.21,  -0.03
19930106,   1.14,   0.80,   0.80,   0.56,   0.36,   0.30
19930107,   0.62,   0.13,   0.29,  -0.63,  -0.72,  -0.77
19930108,   0.24,  -0.08,  -0.35,  -0.39,  -0.69,  -0.32
19930111,   0.15,   0.49,   0.69,   0.30,   0.53,   0.39
19930112,   0.23,   0.06,   0.12,  -0.08,   0.08,  -0.29
19930113,   0.70,   0.44,   0.43,   0.32,   0.45,   0.59
19930114,   1.12,   0.57,   0.96,   0.63,   0.50,   1.10
19930115,   0.92,   0.67,   0.78,   0.67,   0.54,   0.52
19930118,   0.59,   0.70,   0.40,   0.41,   0.19,  -0.13
19930119,   0.10,   0.15,   0.36,   0.43,   0.14,  -0.34
19930120,   1.10,   0.67,   0.37,  -0.23,  -0.19,  -0.03
19930121,   0.41,   0.52,   0.69,   0.36,   0.29,   0.54
19930122,   0.55,   0.58,   0.56,   0.48,   0.23,   0.21
19930125,   1.29,   0.58,   0.84,   1.45,   0.70,   0.74
19930126,   0.55,   0.24,   0.09,   0.15,   0.20,  -0.09
19930127,  -0.49,  -0.19,  -0.73,   0.04,  -0.52,  -0.80
19930128,   0.15,  -0.13,   0.11,  -0.04,  -0.01,  -0.23
19930129,   0.60,   0.71,   0.47,   0.26,   0.04,   0.23
19930201,   0.54,   0.25,   0.21,   0.40,   0.77,   0.75
19930202,   0.66,   0.50,   0.16,   0.51,   0.35,   0.29
19930203,   0.68,   0.70,   0.58,   1.04,   1.04,   0.63
19930204,   0.34,   0.73,   0.26,   1.34,   1.07,   0.48
19930205,   0.31,  -0.06,  -0.43,   0.30,  -0.11,  -0.78
19930208,   0.11,   0.07,  -0.08,  -0.26,   0.03,  -0.42
19930209,  -0.18,  -0.47,  -0.49,  -1.13,  -0.58,  -0.97
19930210,   0.64,   0.25,   0.00,  -0.02,   0.00,   0.26
19930211,   0.66,   0.65,   0.79,   0.74,   0.22,   0.21
19930212,  -0.31,   0.02,  -0.34,  -0.27,  -0.42,  -0.85
19930216,  -2.10,  -2.17,  -3.12,  -2.52,  -2.08,  -3.28
19930217,  -0.68,  -0.82,  -0.91,  -0.59,  -0.34,  -0.96
19930218,   0.72,   0.32,   0.42,  -0.18,  -0.39,  -0.09
19930219,   0.69,   0.55,   0.17,   0.75,   0.73,  -0.31
19930222,  -0.53,  -0.26,  -1.68,   0.40,   0.41,  -1.23
19930223,  -0.24,   0.17,  -0.61,  -0.17,  -0.02,   0.32
19930224,   0.55,   0.29,   1.04,   1.10,   0.94,   2.08
19930225,   0.53,   0.51,   0.55,   0.35,   0.35,   0.72
19930226,   0.84,   0.70,   0.73,   0.12,   0.15,   0.30
19930301,   0.04,   0.14,  -0.02,  -0.28,  -0.08,   0.03
19930302,   0.28,   0.24,   0.42,   1.29,   0.83,   1.08
19930303,   0.60,   0.66,   0.48,   0.39,   0.66,   0.83
19930304,   0.09,   0.15,   0.30,  -0.26,  -0.07,  -0.53
19930305,   0.44,   0.44,   0.31,   0.09,  -0.16,   0.25
19930308,   0.35,   0.52,   0.33,   1.57,   1.29,   1.16
19930309,  -0.01,   0.14,   0.18,   0.64,   0.23,   0.41
19930310,   0.68,   0.60,   0.41,   0.52,   0.41,   0.63
19930311,   0.71,   0.03,   0.53,  -0.29,  -0.22,   0.04
19930312,  -0.12,  -0.05,  -0.24,  -0.98,  -0.89,  -0.49
19930315,   0.78,   0.54,   0.37,   0.33,   0.30,   0.62
19930316,   0.26,   0.00,  -0.08,  -0.40,   0.25,  -0.36
19930317,  -0.28,  -0.08,  -0.08,   0.26,  -0.42,  -1.03
19930318,   0.28,   0.09,   0.41,   0.81,   0.70,   0.33
19930319,   0.04,   0.31,  -0.60,  -0.21,  -0.12,  -0.84
19930322,  -0.29,  -0.63,  -0.74,  -0.32,  -0.28,  -0.73
19930323,   0.22,   0.15,  -0.31,  -0.42,  -0.05,  -0.15
19930324,   0.04,  -0.07,   0.00,  -0.10,  -0.11,  -0.28
19930325,   0.51,   0.26,   0.25,   0.84,   0.42,   1.01
19930326,   0.29,   0.18,   0.42,  -0.25,  -0.17,  -0.09
19930329,   0.49,   0.16,   0.37,   0.36,   0.25,   0.25
19930330,  -0.11,   0.12,   0.03,   0.04,   0.19,   0.63
19930331,   1.05,   0.65,   1.04,   0.46,   0.22,   0.74
19930401,   0.13,   0.08,  -0.21,  -0.14,  -0.21,  -0.47
19930402,  -0.88,  -0.78,  -0.86,  -1.95,  -1.63,  -2.28
19930405,   0.13,  -0.31,  -0.44,   0.12,   0.11,  -0.03
19930406,  -0.91,  -0.18,  -0.64,  -0.36,  -0.03,  -0.88
19930407,   0.12,  -0.06,   0.16,   0.48,   0.21,   0.55
19930408,   0.09,   0.11,  -0.03,   0.06,  -0.07,  -0.77
19930412,   0.02,  -0.03,   0.07,   1.04,   1.09,   1.22
19930413,   0.46,   0.69,   0.38,   1.09,   0.46,   0.41
19930414,   0.41,  -0.13,  -0.02,   0.01,   0.08,   0.02
19930415,   0.36,   0.08,   0.00,  -0.14,   0.03,  -0.49
19930416,   0.40,   0.08,   0.08,   0.34,   0.15,  -0.31
19930419,  -0.32,  -0.19,  -0.44,  -0.22,  -0.43,  -0.10
19930420,  -0.37,  -0.10,  -0.30,  -0.86,  -0.59,  -0.34
19930421,   0.43,   0.36,   0.45,  -0.33,  -0.08,   0.25
19930422,   0.35,   0.23,   0.68,  -0.79,  -0.51,  -0.44
19930423,   0.19,   0.00,   0.11,  -0.40,  -0.51,  -0.74
19930426,  -0.74,  -0.86,  -1.24,  -0.64,  -1.07,  -1.60
19930427,   0.17,  -0.03,   0.25,   0.47,   0.47,   1.37
19930428,   0.41,   0.37,   0.53,   0.17,   0.14,   0.37
19930429,   0.54,   0.16,   0.26,   0.21,   0.10,  -0.02
19930430,   0.76,   0.73,   0.86,   0.59,   0.61,   0.68
19930503,   0.18,   0.39,   0.27,   0.16,   0.28,   0.94
19930504,   0.89,   0.63,   1.21,   0.64,   0.58,   0.97
19930505,   0.67,   0.37,   1.01,   0.31,   0.17,   0.73
19930506,   0.28,   0.38,   0.49,  -0.12,  -0.21,  -0.37
19930507,   0.43,   0.25,   0.27,  -0.27,  -0.26,   0.03
19930510,   0.47,   0.03,   0.24,   0.22,   0.18,   0.39
19930511,   0.34,   0.44,   0.22,   0.44,   0.44,   0.24
19930512,   0.42,   0.17,   0.05,   0.41,   0.16,   0.01
19930513,   0.16,   0.09,  -0.30,  -0.65,  -0.97,  -1.08
19930514,   0.58,   0.26,   0.43,  -0.26,  -0.36,  -0.02
19930517,   0.24,   0.04,  -0.14,   0.00,  -0.17,   0.00
19930518,   0.11,  -0.01,  -0.11,  -0.13,  -0.16,   0.35
19930519,   0.82,   0.15,   0.59,   1.04,   1.00,   1.31
19930520,   0.44,   0.35,   0.47,   0.62,   0.59,   0.98
19930521,   0.65,   0.47,   0.23,  -0.49,  -0.28,  -0.45
19930524,  -0.07,   0.31,   0.22,   0.24,   0.20,   0.08
19930525,   0.04,   0.08,   0.28,   0.30,   0.28,   0.39
19930526,   0.67,   0.56,   0.49,   1.10,   0.97,   0.99
19930527,   0.78,   0.32,   0.48,   0.08,   0.03,  -0.29
19930528,   0.33,   0.37,   0.15,  -0.70,  -0.26,  -0.33
19930601,   0.15,   0.23,   0.41,   0.82,   0.71,   0.49
19930602,   0.56,   0.41,   0.77,   0.27,   0.07,  -0.13
19930603,   0.32,   0.49,   0.36,  -0.01,  -0.16,  -0.15
19930604,   0.50,  -0.23,   0.05,  -0.45,  -0.59,  -0.85
19930607,   0.32,  -0.22,  -0.35,  -0.57,  -0.48,  -1.26
19930608,   0.00,  -0.66,  -0.51,  -0.90,  -0.73,  -0.87
19930609,   0.34,   0.49,   0.39,   0.08,   0.35,   0.21
19930610,  -0.03,  -0.23,  -0.24,  -0.31,  -0.32,  -0.27
19930611,   0.79,   0.65,   0.53,   0.19,   0.24,   0.59
19930614,  -0.15,  -0.10,  -0.03,  -0.15,  -0.13,   0.36
19930615,   0.35,   0.28,   0.15,   0.00,  -0.03,  -0.06
19930616,   0.06,   0.21,  -0.19,   0.17,   0.24,   0.16
19930617,   0.45,   0.05,   0.18,   0.17,   0.34,  -0.04
19930618,   0.03,   0.07,  -0.12,  -0.30,  -0.60,  -0.84
19930621,  -0.51,  -0.18,  -0.56,   0.47,   0.45,   0.09
19930622,   0.12,  -0.22,  -0.35,   0.33,   0.05,  -0.33
19930623,   0.03,  -0.15,  -0.05,  -0.41,  -0.37,  -0.40
19930624,   0.25,   0.49,   0.20,   0.37,   0.56,   0.54
19930625,   1.11,   0.25,   0.73,   0.35,   0.31,   0.78
19930628,   0.37,   0.25,   0.49,   1.25,   1.06,   1.28
19930629,   0.13,   0.44,  -0.04,   0.14,  -0.15,  -0.23
19930630,   0.70,   0.56,   0.60,   0.24,   0.40,   0.23
19930701,   0.47,   0.17,   0.16,   0.11,   0.10,  -0.06
19930702,   0.79,   0.16,   0.35,  -0.42,  -0.47,  -0.32
19930706,   0.04,  -0.14,  -0.36,  -0.62,  -0.56,  -0.54
19930707,   0.09,   0.24,  -0.18,   0.05,   0.08,  -0.14
19930708,   0.40,   0.60,   0.50,   0.75,   0.78,   0.49
19930709,   0.61,   0.48,   0.31,   0.08,   0.09,   0.26
19930712,   0.34,   0.11,   0.22,   0.25,   0.02,   0.11
19930713,  -0.10,   0.60,   0.34,   0.01,  -0.09,   0.13
19930714,   0.76,   0.53,   0.37,   0.37,   0.38,   0.25
19930715,   0.41,  -0.01,   0.13,   0.08,  -0.12,  -0.43
19930716,   0.03,  -0.42,  -0.15,  -0.61,  -0.34,  -0.77
19930719,  -0.13,   0.08,  -0.62,  -0.13,  -0.07,  -0.56
19930720,   0.06,  -0.01,   0.10,   0.20,   0.00,   0.18
19930721,  -0.08,  -0.08,  -0.17,  -0.09,   0.04,  -0.15
19930722,   0.05,  -0.24,  -0.32,  -0.53,  -0.49,  -0.46
19930723,   0.45,   0.11,   0.27,   0.41,   0.33,   0.66
19930726,   0.19,   0.25,   0.06,   0.75,   0.57,   0.64
19930727,  -0.28,  -0.18,  -0.06,   0.10,  -0.19,  -0.52
19930728,   0.38,   0.04,   0.15,  -0.11,  -0.03,   0.23
19930729,   0.57,   0.32,   0.43,   0.54,   0.62,   0.52
19930730,   0.75,   0.08,   0.31,  -0.22,  -0.22,  -0.08
19930802,   0.53,   0.25,   0.15,   0.48,   0.41,   0.55
19930803,   0.06,   0.17,   0.31,   0.21,   0.01,   0.17
19930804,  -0.03,   0.23,   0.24,   0.09,   0.18,   0.28
19930805,  -0.17,  -0.07,   0.24,  -0.29,   0.01,  -0.04
19930806,   0.61,   0.19,   0.23,   0.35,   0.09,   0.32
19930809,  -0.04,   0.32,   0.19,   0.43,   0.55,   0.35
19930810,   0.04,   0.26,  -0.06,   0.27,   0.03,  -0.06
19930811,   0.20,   0.29,   0.04,   0.05,   0.22,  -0.12
19930812,   0.26,  -0.03,   0.09,  -0.28,  -0.37,  -0.18
19930813,   0.05,   0.22,   0.22,   0.13,   0.18,   0.14
19930816,   0.55,   0.19,   0.12,   0.58,   0.50,   0.67
19930817,   0.36,   0.23,   0.22,   0.56,   0.24,   0.59
19930818,   0.39,   0.58,   0.53,   0.61,   0.34,   0.72
19930819,   0.94,   0.04,   0.38,  -0.08,   0.06,  -0.23
19930820,   0.47,   0.43,   0.53,  -0.10,  -0.04,  -0.08
19930823,   0.17,  -0.25,  -0.09,   0.09,   0.06,   0.03
19930824,   0.65,   0.47,   0.82,   0.96,   0.66,   0.78
19930825,   0.13,   0.29,   0.35,   0.38,   0.25,  -0.16
19930826,   0.40,  -0.05,  -0.20,  -0.14,   0.09,  -0.32
19930827,   0.49,   0.43,   0.36,   0.10,  -0.29,   0.14
19930830,   0.58,   0.12,   0.13,   0.20,   0.29,   0.34
19930831,   0.76,   0.88,   0.75,   0.27,   0.48,   0.52
19930901,   0.37,   0.45,   0.64,   0.17,   0.06,   0.18
19930902,   0.40,   0.07,   0.40,  -0.19,  -0.23,   0.04
19930903,   0.61,   0.48,   0.73,   0.11,   0.07,  -0.02
19930907,  -0.55,  -0.40,  -0.85,  -0.77,  -0.52,  -1.24
19930908,  -0.71,  -1.15,  -1.02,  -0.84,  -0.63,  -1.21
19930909,   0.46,   0.48,   0.59,   0.49,   0.34,   0.66
19930910,   1.00,   0.69,   0.92,   0.75,   0.83,   0.99
19930913,  -0.08,  -0.01,  -0.30,   0.18,   0.16,  -0.31
19930914,  -0.33,  -0.60,  -0.78,  -0.79,  -0.50,  -0.70
19930915,   0.31,   0.81,   0.69,   0.17,   0.17,   0.32
19930916,   0.36,  -0.10,   0.37,  -0.30,  -0.22,   0.20
19930917,   0.75,   0.41,   0.42,  -0.13,  -0.08,  -0.04
19930920,  -0.01,   0.11,  -0.15,  -0.41,  -0.31,  -0.21
19930921,  -0.89,  -0.99,  -1.14,  -0.83,  -0.63,  -0.58
19930922,   1.14,   1.01,   1.27,   1.02,   0.65,   1.47
19930923,   0.54,   0.18,   0.57,   0.23,   0.27,   0.82
19930924,   1.06,   0.58,   0.58,   0.26,   0.00,   0.31
19930927,   0.60,   0.20,   0.55,   0.68,   0.60,   0.72
19930928,   0.33,   0.34,   0.23,   0.15,   0.06,   0.25
19930929,   0.26,   0.18,   0.56,   0.04,  -0.06,  -0.03
19930930,   1.52,   0.81,   0.87,   0.24,  -0.07,  -0.15
19931001,   0.55,   0.32,   0.05,   0.68,   0.26,  -0.07
19931004,   0.34,   0.22,   0.11,   0.22,  -0.02,   0.22
19931005,  -0.20,   0.09,   0.16,  -0.13,  -0.24,  -0.10
19931006,   0.90,   0.46,   0.82,   0.05,   0.04,  -0.07
19931007,   0.52,   0.12,   0.03,  -0.02,  -0.39,  -0.28
19931008,   0.27,   0.38,   0.30,   0.03,   0.08,   0.20
19931011,   0.69,   0.19,   0.58,   0.07,  -0.03,   0.51
19931012,   0.38,   0.08,   0.74,   0.20,   0.01,   0.78
19931013,   1.19,   0.14,   0.53,   0.23,   0.14,   0.36
19931014,   0.69,   0.49,   0.76,   0.36,   0.61,   0.37
19931015,   1.06,   0.74,   0.99,   0.54,   0.40,   0.55
19931018,  -0.12,   0.14,   0.03,  -0.28,  -0.44,  -0.38
19931019,  -0.81,  -0.38,  -0.75,  -0.78,  -0.46,  -1.44
19931020,   0.37,   0.02,  -0.49,  -0.12,  -0.22,  -0.49
19931021,  -0.04,   0.28,   0.23,   0.15,  -0.09,   0.17
19931022,   0.77,  -0.01,   0.42,   0.13,  -0.15,  -0.02
19931025,   0.00,   0.28,  -0.18,   0.16,  -0.09,  -0.17
19931026,  -0.16,   0.12,   0.10,  -0.21,  -0.02,  -0.53
19931027,   0.68,   0.19,   0.26,   0.28,   0.22,   0.61
19931028,   0.65,   0.60,   0.66,   0.52,   0.57,   0.44
19931029,   1.26,   0.95,   1.17,   0.19,   0.21,   0.43
19931101,   0.10,   0.08,   0.16,   0.39,   0.27,   0.52
19931102,   0.46,   0.28,   0.18,   0.11,  -0.23,  -0.02
19931103,  -0.38,  -0.51,  -0.73,  -1.24,  -1.76,  -1.42
19931104,  -0.81,  -0.77,  -0.95,  -1.46,  -1.20,  -1.71
19931105,   0.14,  -0.39,   0.05,   0.39,   0.35,   0.61
19931108,   0.67,   0.38,   0.52,   0.31,   0.27,   0.70
19931109,   0.53,   0.27,   0.44,   0.20,   0.20,   0.22
19931110,   0.36,   0.45,   0.68,   0.45,   0.50,   0.78
19931111,   0.84,   0.50,   0.50,  -0.05,  -0.01,   0.10
19931112,   0.81,   0.31,   0.26,   0.58,   0.58,   0.59
19931115,  -0.44,  -0.21,  -0.53,  -0.52,  -0.33,  -0.62
19931116,  -0.73,  -0.12,  -0.50,   0.09,   0.24,   0.12
19931117,  -0.14,  -0.25,  -0.39,  -0.12,  -0.68,  -0.81
19931118,  -0.05,  -0.36,  -0.44,  -0.59,  -0.37,  -0.66
19931119,   0.17,  -0.21,  -0.31,  -0.24,  -0.26,  -0.40
19931122,  -1.70,  -1.36,  -1.83,  -0.96,  -0.78,  -1.71
19931123,   1.03,   0.40,   0.54,   0.63,   0.56,   1.04
19931124,   0.58,   0.75,   0.60,   0.65,   0.51,   0.78
19931126,   0.54,   0.38,   0.51,   0.04,   0.37,   0.44
19931129,  -0.85,  -0.37,  -0.38,  -0.32,  -0.10,  -0.27
19931130,   0.37,   0.55,   0.12,   0.16,  -0.43,  -0.09
19931201,   0.75,   0.19,   0.68,   0.32,   0.34,   1.12
19931202,   0.11,   0.20,   0.01,   0.20,   0.27,   0.37
19931203,   0.40,   0.37,   0.45,   0.39,   0.61,   0.47
19931206,  -0.05,  -0.05,  -0.29,  -0.01,   0.39,   0.20
19931207,  -0.29,   0.03,   0.01,   0.01,   0.17,   0.02
19931208,   0.24,   0.34,  -0.01,  -0.01,   0.06,   0.13
19931209,   0.00,   0.12,  -0.23,  -0.22,  -0.35,  -0.55
19931210,   0.25,   0.20,   0.09,  -0.09,   0.07,   0.06
