This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200310    ,196    ,135    ,222    ,397    ,593     ,65     ,43     ,64     ,84    ,105     ,26     ,28     ,28     ,44     ,51     ,25     ,23     ,25     ,24     ,25     ,27     ,17     ,22     ,21     ,15
200311    ,196    ,135    ,222    ,393    ,593     ,64     ,43     ,64     ,84    ,105     ,26     ,28     ,28     ,44     ,50     ,25     ,22     ,25     ,24     ,25     ,27     ,17     ,22     ,21     ,15
200312    ,196    ,135    ,221    ,393    ,593     ,64     ,43     ,64     ,84    ,105     ,26     ,28     ,28     ,43     ,50     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200401    ,195    ,134    ,221    ,391    ,592     ,64     ,42     ,64     ,83    ,105     ,26     ,28     ,28     ,43     ,50     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200402    ,195    ,134    ,221    ,391    ,590     ,64     ,42     ,64     ,82    ,105     ,26     ,28     ,28     ,43     ,49     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200403    ,195    ,133    ,220    ,391    ,587     ,64     ,42     ,64     ,82    ,105     ,26     ,28     ,28     ,43     ,49     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200404    ,195    ,133    ,220    ,391    ,585     ,64     ,42     ,64     ,82    ,105     ,26     ,28     ,28     ,43     ,49     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200405    ,195    ,132    ,220    ,390    ,585     ,64     ,42     ,64     ,82    ,105     ,26     ,28     ,28     ,43     ,49     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200406    ,195    ,132    ,220    ,390    ,585     ,64     ,42     ,64     ,82    ,104     ,26     ,28     ,28     ,43     ,49     ,25     ,22     ,25     ,23     ,25     ,27     ,17     ,22     ,21     ,15
200407    ,250    ,218    ,215    ,345    ,580     ,84     ,61     ,66     ,82    ,101     ,40     ,42     ,36     ,43     ,50     ,38     ,32     ,31     ,16     ,26     ,24     ,19     ,25     ,35     ,17
200408    ,250    ,218    ,215    ,344    ,577     ,84     ,60     ,66     ,81    ,100     ,40     ,42     ,36     ,42     ,49     ,38     ,32     ,31     ,16     ,26     ,23     ,19     ,25     ,35     ,17
200409    ,250    ,217    ,214    ,344    ,576     ,84     ,60     ,66     ,78    ,100     ,40     ,42     ,36     ,42     ,49     ,38     ,32     ,31     ,16     ,26     ,22     ,19     ,25     ,35     ,17
200410    ,250    ,217    ,214    ,343    ,575     ,84     ,60     ,66     ,78    ,100     ,40     ,41     ,36     ,41     ,47     ,38     ,32     ,31     ,16     ,26     ,22     ,19     ,25     ,35     ,17
200411    ,250    ,217    ,214    ,343    ,575     ,84     ,59     ,66     ,77    ,100     ,40     ,41     ,36     ,41     ,47     ,38     ,32     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200412    ,249    ,216    ,214    ,343    ,575     ,84     ,59     ,66     ,77    ,100     ,40     ,40     ,36     ,40     ,47     ,38     ,31     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200501    ,248    ,216    ,214    ,343    ,573     ,82     ,59     ,66     ,77    ,100     ,40     ,40     ,36     ,40     ,47     ,38     ,31     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200502    ,248    ,216    ,214    ,340    ,570     ,81     ,59     ,66     ,77     ,98     ,40     ,40     ,36     ,40     ,47     ,38     ,31     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200503    ,247    ,216    ,213    ,338    ,568     ,81     ,59     ,66     ,77     ,97     ,39     ,40     ,36     ,39     ,47     ,37     ,31     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200504    ,247    ,216    ,213    ,337    ,565     ,81     ,59     ,66     ,77     ,97     ,39     ,39     ,36     ,39     ,47     ,37     ,31     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200505    ,247    ,216    ,212    ,337    ,562     ,80     ,59     ,66     ,76     ,97     ,39     ,39     ,36     ,39     ,47     ,37     ,30     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200506    ,247    ,215    ,210    ,337    ,562     ,80     ,59     ,66     ,76     ,97     ,39     ,39     ,36     ,39     ,47     ,36     ,30     ,31     ,16     ,26     ,22     ,19     ,24     ,35     ,17
200507    ,243    ,204    ,195    ,397    ,739     ,80     ,58     ,61     ,88    ,124     ,35     ,34     ,33     ,42     ,56     ,34     ,30     ,28     ,24     ,33     ,26     ,29     ,28     ,32     ,16
200508    ,243    ,204    ,195    ,397    ,738     ,80     ,58     ,60     ,88    ,123     ,34     ,34     ,32     ,41     ,56     ,34     ,30     ,28     ,23     ,33     ,26     ,29     ,28     ,32     ,16
200509    ,243    ,204    ,195    ,397    ,736     ,80     ,58     ,60     ,88    ,123     ,34     ,34     ,32     ,41     ,55     ,34     ,30     ,28     ,23     ,33     ,26     ,29     ,28     ,32     ,16
200510    ,243    ,203    ,194    ,397    ,734     ,80     ,58     ,60     ,88    ,123     ,34     ,34     ,32     ,41     ,55     ,33     ,30     ,28     ,23     ,33     ,26     ,29     ,28     ,32     ,16
200511    ,242    ,203    ,193    ,397    ,732     ,80     ,57     ,60     ,88    ,120     ,34     ,34     ,32     ,41     ,55     ,33     ,30     ,28     ,23     ,33     ,26     ,29     ,28     ,32     ,16
200512    ,242    ,203    ,193    ,396    ,729     ,80     ,57     ,59     ,88    ,120     ,34     ,34     ,32     ,41     ,54     ,33     ,30     ,28     ,23     ,33     ,26     ,28     ,28     ,32     ,16
200601    ,241    ,202    ,192    ,395    ,729     ,80     ,57     ,59     ,87    ,120     ,34     ,34     ,32     ,41     ,54     ,32     ,30     ,28     ,23     ,33     ,26     ,28     ,28     ,32     ,16
200602    ,241    ,202    ,192    ,394    ,729     ,80     ,57     ,59     ,86    ,120     ,34     ,34     ,32     ,41     ,54     ,32     ,30     ,28     ,23     ,33     ,26     ,28     ,28     ,32     ,16
200603    ,241    ,201    ,192    ,393    ,728     ,79     ,57     ,59     ,86    ,120     ,34     ,34     ,32     ,41     ,54     ,32     ,30     ,28     ,23     ,33     ,26     ,28     ,28     ,32     ,16
200604    ,240    ,201    ,190    ,393    ,727     ,79     ,57     ,57     ,85    ,120     ,34     ,34     ,31     ,41     ,54     ,32     ,30     ,28     ,23     ,33     ,26     ,28     ,28     ,32     ,15
200605    ,239    ,200    ,189    ,393    ,724     ,79     ,57     ,57     ,85    ,120     ,34     ,34     ,31     ,41     ,54     ,32     ,30     ,28     ,23     ,33     ,26     ,28     ,28     ,32     ,15
200606    ,237    ,198    ,187    ,393    ,720     ,78     ,57     ,57     ,84    ,120     ,34     ,34     ,31     ,41     ,53     ,32     ,30     ,27     ,23     ,32     ,26     ,28     ,28     ,32     ,15
200607    ,194    ,230    ,245    ,418    ,786     ,53     ,76     ,63     ,93    ,138     ,32     ,49     ,35     ,47     ,54     ,32     ,29     ,31     ,30     ,33     ,30     ,29     ,27     ,29     ,18
200608    ,194    ,230    ,245    ,418    ,785     ,53     ,75     ,63     ,93    ,137     ,32     ,49     ,35     ,47     ,54     ,31     ,29     ,31     ,30     ,33     ,30     ,29     ,27     ,29     ,18
200609    ,193    ,230    ,244    ,413    ,782     ,53     ,75     ,62     ,93    ,137     ,32     ,49     ,35     ,47     ,54     ,31     ,29     ,31     ,30     ,33     ,30     ,29     ,27     ,28     ,18
200610    ,193    ,230    ,242    ,412    ,781     ,53     ,75     ,62     ,92    ,134     ,32     ,49     ,35     ,47     ,54     ,30     ,29     ,31     ,30     ,33     ,30     ,29     ,27     ,28     ,18
200611    ,193    ,228    ,241    ,410    ,777     ,53     ,75     ,62     ,91    ,133     ,32     ,49     ,35     ,47     ,54     ,29     ,29     ,31     ,30     ,33     ,30     ,29     ,27     ,27     ,18
200612    ,193    ,228    ,237    ,408    ,775     ,53     ,75     ,61     ,90    ,133     ,32     ,49     ,33     ,46     ,53     ,29     ,29     ,31     ,29     ,32     ,30     ,28     ,27     ,27     ,18
200701    ,193    ,226    ,237    ,404    ,768     ,53     ,74     ,61     ,90    ,132     ,32     ,49     ,33     ,46     ,53     ,29     ,28     ,31     ,28     ,32     ,30     ,28     ,27     ,27     ,18
200702    ,193    ,226    ,236    ,403    ,768     ,53     ,72     ,60     ,88    ,132     ,32     ,48     ,33     ,46     ,53     ,29     ,28     ,31     ,28     ,31     ,30     ,28     ,27     ,27     ,18
200703    ,193    ,226    ,235    ,399    ,768     ,53     ,70     ,60     ,88    ,132     ,32     ,48     ,33     ,46     ,53     ,29     ,28     ,31     ,28     ,31     ,30     ,28     ,27     ,27     ,18
200704    ,192    ,226    ,235    ,399    ,766     ,53     ,70     ,59     ,88    ,132     ,32     ,48     ,33     ,46     ,53     ,29     ,28     ,31     ,28     ,31     ,30     ,28     ,26     ,27     ,18
200705    ,191    ,226    ,235    ,397    ,765     ,53     ,69     ,59     ,87    ,132     ,32     ,48     ,33     ,45     ,53     ,28     ,28     ,31     ,28     ,31     ,30     ,28     ,26     ,27     ,18
200706    ,191    ,225    ,234    ,397    ,763     ,52     ,69     ,58     ,86    ,132     ,32     ,48     ,33     ,45     ,53     ,28     ,28     ,31     ,28     ,31     ,30     ,28     ,26     ,27     ,18
200707    ,219    ,224    ,274    ,311    ,742     ,80     ,78     ,76     ,79    ,184     ,53     ,56     ,53     ,52     ,75     ,41     ,35     ,44     ,42     ,40     ,31     ,43     ,32     ,37     ,24
200708    ,219    ,223    ,274    ,311    ,740     ,80     ,78     ,76     ,77    ,183     ,53     ,55     ,51     ,52     ,73     ,41     ,35     ,44     ,42     ,40     ,30     ,43     ,32     ,37     ,24
200709    ,218    ,222    ,271    ,309    ,738     ,80     ,78     ,76     ,77    ,183     ,53     ,55     ,51     ,52     ,73     ,41     ,35     ,44     ,40     ,40     ,30     ,43     ,31     ,36     ,24
200710    ,217    ,222    ,271    ,309    ,737     ,80     ,77     ,75     ,76    ,183     ,53     ,55     ,51     ,50     ,73     ,41     ,35     ,44     ,40     ,40     ,30     ,43     ,31     ,36     ,24
200711    ,217    ,222    ,269    ,309    ,736     ,80     ,75     ,75     ,76    ,183     ,53     ,55     ,51     ,50     ,73     ,41     ,35     ,44     ,39     ,39     ,30     ,43     ,31     ,36     ,24
200712    ,217    ,222    ,267    ,308    ,736     ,79     ,74     ,73     ,76    ,183     ,53     ,55     ,51     ,50     ,73     ,41     ,35     ,44     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200801    ,217    ,222    ,266    ,307    ,736     ,79     ,74     ,71     ,76    ,183     ,52     ,55     ,51     ,49     ,73     ,41     ,35     ,43     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200802    ,217    ,222    ,265    ,307    ,735     ,79     ,74     ,71     ,76    ,182     ,52     ,55     ,50     ,49     ,72     ,40     ,35     ,42     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200803    ,215    ,221    ,264    ,305    ,734     ,78     ,74     ,71     ,75    ,181     ,52     ,55     ,50     ,49     ,72     ,39     ,35     ,42     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200804    ,215    ,220    ,264    ,305    ,732     ,78     ,74     ,71     ,75    ,181     ,52     ,55     ,50     ,48     ,71     ,39     ,34     ,41     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200805    ,215    ,219    ,263    ,305    ,730     ,78     ,74     ,69     ,74    ,181     ,52     ,55     ,50     ,48     ,71     ,39     ,34     ,41     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200806    ,214    ,216    ,261    ,304    ,728     ,78     ,74     ,69     ,74    ,181     ,52     ,55     ,50     ,48     ,71     ,39     ,34     ,41     ,39     ,39     ,30     ,42     ,31     ,36     ,23
200807    ,237    ,262    ,376    ,368    ,856     ,64     ,94    ,103     ,73    ,160     ,36     ,47     ,42     ,40     ,71     ,30     ,33     ,31     ,27     ,29     ,26     ,23     ,30     ,30     ,15
200808    ,234    ,260    ,376    ,366    ,853     ,64     ,93    ,103     ,72    ,159     ,36     ,47     ,42     ,40     ,71     ,30     ,33     ,31     ,27     ,29     ,26     ,23     ,30     ,30     ,15
200809    ,234    ,260    ,375    ,364    ,851     ,64     ,93    ,103     ,72    ,159     ,36     ,47     ,42     ,40     ,68     ,30     ,33     ,31     ,27     ,29     ,26     ,23     ,30     ,30     ,15
200810    ,234    ,258    ,374    ,363    ,849     ,64     ,92    ,103     ,72    ,158     ,36     ,46     ,42     ,40     ,68     ,29     ,33     ,31     ,27     ,29     ,26     ,23     ,30     ,30     ,15
200811    ,233    ,258    ,371    ,363    ,848     ,64     ,92    ,103     ,72    ,157     ,36     ,46     ,41     ,38     ,68     ,29     ,33     ,31     ,27     ,29     ,26     ,23     ,30     ,30     ,15
200812    ,233    ,258    ,371    ,362    ,845     ,64     ,91    ,103     ,72    ,156     ,35     ,46     ,41     ,38     ,68     ,29     ,32     ,31     ,27     ,29     ,26     ,23     ,29     ,30     ,14
200901    ,232    ,258    ,371    ,360    ,844     ,64     ,91    ,103     ,72    ,156     ,35     ,46     ,41     ,38     ,68     ,29     ,32     ,31     ,27     ,29     ,26     ,22     ,29     ,30     ,14
200902    ,232    ,258    ,369    ,360    ,844     ,64     ,90    ,103     ,71    ,155     ,35     ,46     ,40     ,38     ,68     ,29     ,31     ,31     ,27     ,29     ,26     ,22     ,29     ,29     ,14
200903    ,232    ,257    ,369    ,358    ,841     ,64     ,90    ,103     ,71    ,155     ,35     ,46     ,39     ,38     ,68     ,29     ,31     ,31     ,27     ,29     ,26     ,22     ,29     ,29     ,14
200904    ,231    ,257    ,369    ,358    ,839     ,64     ,89    ,102     ,71    ,155     ,35     ,46     ,39     ,38     ,68     ,29     ,30     ,31     ,27     ,29     ,26     ,22     ,29     ,29     ,14
200905    ,231    ,257    ,368    ,358    ,837     ,64     ,88    ,102     ,70    ,154     ,35     ,46     ,39     ,37     ,68     ,29     ,30     ,31     ,27     ,29     ,26     ,22     ,29     ,29     ,14
200906    ,231    ,257    ,368    ,358    ,835     ,64     ,88    ,102     ,70    ,153     ,35     ,46     ,39     ,37     ,68     ,29     ,30     ,31     ,27     ,29     ,26     ,22     ,29     ,29     ,14
200907    ,165    ,260    ,239    ,443   ,1049     ,40     ,79     ,61    ,100    ,184     ,32     ,43     ,32     ,54     ,55     ,24     ,24     ,32     ,19     ,31     ,23     ,28     ,22     ,22     ,12
200908    ,163    ,259    ,239    ,441   ,1045     ,40     ,79     ,61     ,99    ,184     ,32     ,43     ,32     ,54     ,55     ,24     ,24     ,32     ,19     ,30     ,23     ,28     ,22     ,22     ,12
200909    ,163    ,257    ,238    ,441   ,1042     ,40     ,79     ,61     ,97    ,184     ,32     ,43     ,32     ,54     ,55     ,24     ,24     ,32     ,19     ,30     ,23     ,28     ,22     ,22     ,12
200910    ,163    ,255    ,237    ,439   ,1039     ,40     ,79     ,61     ,96    ,184     ,32     ,43     ,32     ,54     ,55     ,24     ,24     ,31     ,18     ,30     ,23     ,28     ,22     ,22     ,12
200911    ,163    ,254    ,236    ,439   ,1038     ,40     ,79     ,61     ,96    ,184     ,32     ,43     ,32     ,53     ,55     ,24     ,24     ,31     ,18     ,30     ,22     ,28     ,22     ,22     ,12
200912    ,159    ,254    ,234    ,438   ,1035     ,40     ,79     ,60     ,96    ,184     ,32     ,43     ,32     ,53     ,55     ,24     ,24     ,31     ,18     ,30     ,22     ,28     ,22     ,22     ,12
201001    ,159    ,252    ,233    ,437   ,1029     ,40     ,79     ,60     ,96    ,183     ,32     ,43     ,32     ,53     ,55     ,23     ,23     ,31     ,18     ,29     ,22     ,28     ,22     ,22     ,12
201002    ,158    ,250    ,231    ,435   ,1026     ,40     ,79     ,60     ,96    ,183     ,32     ,43     ,32     ,53     ,55     ,23     ,23     ,31     ,18     ,29     ,22     ,28     ,22     ,22     ,12
201003    ,158    ,249    ,231    ,431   ,1021     ,40     ,78     ,60     ,95    ,182     ,32     ,43     ,32     ,53     ,55     ,23     ,23     ,31     ,18     ,29     ,22     ,28     ,22     ,22     ,12
201004    ,158    ,248    ,231    ,431   ,1016     ,40     ,76     ,60     ,95    ,182     ,32     ,43     ,32     ,53     ,55     ,23     ,23     ,31     ,18     ,29     ,22     ,28     ,22     ,22     ,12
201005    ,158    ,248    ,230    ,431   ,1011     ,40     ,76     ,60     ,95    ,182     ,32     ,43     ,32     ,53     ,54     ,23     ,23     ,31     ,18     ,29     ,22     ,28     ,22     ,22     ,12
201006    ,158    ,248    ,230    ,431   ,1008     ,40     ,76     ,60     ,95    ,182     ,32     ,43     ,32     ,53     ,54     ,23     ,23     ,31     ,18     ,28     ,22     ,28     ,22     ,22     ,12
201007    ,218    ,249    ,333    ,326    ,909     ,61     ,75     ,97     ,81    ,163     ,28     ,47     ,35     ,58     ,74     ,36     ,27     ,29     ,28     ,30     ,23     ,24     ,33     ,22     ,19
201008    ,218    ,249    ,332    ,326    ,906     ,61     ,75     ,97     ,81    ,163     ,28     ,47     ,35     ,58     ,74     ,36     ,27     ,29     ,28     ,30     ,23     ,23     ,33     ,22     ,18
201009    ,217    ,248    ,331    ,326    ,904     ,61     ,75     ,97     ,80    ,161     ,28     ,46     ,35     ,58     ,74     ,36     ,27     ,28     ,28     ,30     ,23     ,23     ,32     ,22     ,18
201010    ,217    ,247    ,331    ,326    ,901     ,61     ,75     ,97     ,80    ,160     ,28     ,46     ,35     ,58     ,74     ,36     ,27     ,28     ,27     ,30     ,23     ,23     ,32     ,22     ,18
201011    ,217    ,247    ,331    ,325    ,899     ,61     ,75     ,97     ,80    ,159     ,28     ,45     ,35     ,58     ,74     ,36     ,27     ,27     ,27     ,30     ,23     ,23     ,32     ,22     ,18
201012    ,215    ,247    ,331    ,323    ,897     ,61     ,75     ,96     ,78    ,157     ,28     ,45     ,35     ,58     ,73     ,36     ,27     ,27     ,27     ,28     ,23     ,23     ,32     ,22     ,18
201101    ,213    ,246    ,331    ,321    ,892     ,61     ,75     ,95     ,78    ,156     ,28     ,44     ,35     ,58     ,73     ,35     ,27     ,27     ,27     ,28     ,23     ,23     ,32     ,22     ,18
201102    ,213    ,246    ,331    ,321    ,890     ,61     ,75     ,95     ,78    ,156     ,28     ,43     ,35     ,58     ,72     ,35     ,27     ,27     ,27     ,28     ,23     ,23     ,32     ,22     ,18
201103    ,210    ,244    ,331    ,320    ,885     ,61     ,74     ,95     ,78    ,156     ,28     ,42     ,35     ,58     ,72     ,35     ,27     ,27     ,27     ,28     ,23     ,23     ,32     ,22     ,18
201104    ,210    ,244    ,327    ,320    ,879     ,61     ,73     ,95     ,78    ,155     ,28     ,42     ,35     ,58     ,72     ,35     ,27     ,27     ,27     ,28     ,23     ,22     ,32     ,22     ,18
201105    ,210    ,244    ,326    ,318    ,878     ,60     ,73     ,95     ,78    ,155     ,28     ,42     ,34     ,57     ,71     ,35     ,27     ,27     ,27     ,28     ,23     ,22     ,32     ,22     ,18
201106    ,207    ,242    ,325    ,318    ,875     ,60     ,71     ,95     ,77    ,155     ,27     ,42     ,34     ,57     ,71     ,35     ,27     ,27     ,27     ,28     ,23     ,22     ,32     ,22     ,18
201107    ,245    ,237    ,343    ,338    ,908     ,67     ,72     ,90     ,98    ,152     ,48     ,41     ,39     ,49     ,73     ,35     ,39     ,22     ,27     ,31     ,21     ,22     ,34     ,23     ,17
201108    ,244    ,235    ,343    ,337    ,906     ,67     ,72     ,90     ,98    ,150     ,48     ,41     ,38     ,49     ,73     ,35     ,39     ,22     ,26     ,30     ,21     ,21     ,33     ,23     ,17
201109    ,242    ,234    ,342    ,336    ,901     ,66     ,72     ,88     ,98    ,149     ,48     ,41     ,37     ,49     ,73     ,35     ,39     ,22     ,26     ,30     ,21     ,21     ,33     ,23     ,17
201110    ,241    ,234    ,340    ,334    ,896     ,66     ,72     ,88     ,97    ,149     ,48     ,41     ,37     ,49     ,72     ,35     ,39     ,22     ,26     ,30     ,21     ,21     ,33     ,23     ,17
201111    ,240    ,234    ,340    ,332    ,890     ,65     ,70     ,88     ,95    ,149     ,48     ,41     ,37     ,48     ,72     ,35     ,39     ,22     ,26     ,29     ,21     ,21     ,33     ,23     ,17
201112    ,236    ,231    ,338    ,330    ,875     ,63     ,70     ,88     ,95    ,149     ,48     ,40     ,37     ,48     ,72     ,35     ,39     ,21     ,26     ,29     ,21     ,21     ,33     ,22     ,17
201201    ,237    ,234    ,333    ,328    ,876     ,62     ,70     ,87     ,95    ,148     ,48     ,39     ,38     ,46     ,72     ,35     ,39     ,21     ,26     ,29     ,20     ,20     ,32     ,23     ,17
201202    ,232    ,230    ,331    ,326    ,862     ,61     ,69     ,87     ,95    ,147     ,48     ,39     ,38     ,46     ,72     ,35     ,39     ,21     ,26     ,29     ,20     ,20     ,32     ,23     ,17
201203    ,232    ,230    ,331    ,326    ,862     ,61     ,69     ,87     ,95    ,147     ,48     ,39     ,38     ,46     ,72     ,35     ,39     ,21     ,26     ,29     ,20     ,20     ,32     ,23     ,17
201204    ,232    ,233    ,335    ,320    ,853     ,59     ,70     ,87     ,95    ,148     ,46     ,39     ,39     ,46     ,73     ,34     ,39     ,22     ,26     ,30     ,21     ,20     ,33     ,22     ,16
201205    ,233    ,232    ,335    ,318    ,844     ,59     ,72     ,85     ,92    ,148     ,45     ,39     ,39     ,45     ,73     ,34     ,39     ,22     ,26     ,30     ,21     ,20     ,33     ,22     ,16
201206    ,230    ,230    ,332    ,313    ,846     ,59     ,73     ,85     ,92    ,148     ,46     ,38     ,39     ,45     ,73     ,34     ,39     ,22     ,26     ,30     ,21     ,20     ,33     ,22     ,16
201207    ,216    ,253    ,336    ,381    ,971     ,47     ,77     ,84     ,89    ,164     ,40     ,38     ,42     ,52     ,59     ,29     ,28     ,32     ,31     ,26     ,25     ,22     ,26     ,20     ,17
201208    ,217    ,247    ,311    ,400    ,975     ,48     ,74     ,75     ,96    ,168     ,40     ,40     ,37     ,52     ,58     ,29     ,27     ,31     ,33     ,27     ,25     ,22     ,26     ,20     ,17
201209    ,218    ,238    ,315    ,393    ,975     ,47     ,75     ,77     ,95    ,175     ,39     ,41     ,36     ,53     ,64     ,25     ,28     ,32     ,38     ,31     ,28     ,23     ,28     ,22     ,17
201210    ,212    ,233    ,310    ,382    ,956     ,46     ,75     ,77     ,95    ,175     ,38     ,41     ,36     ,53     ,64     ,25     ,28     ,32     ,38     ,31     ,28     ,23     ,28     ,22     ,17
201211    ,216    ,248    ,306    ,400    ,953     ,47     ,75     ,75     ,96    ,169     ,38     ,41     ,36     ,53     ,58     ,29     ,27     ,30     ,34     ,27     ,25     ,22     ,26     ,20     ,17
201212    ,214    ,241    ,310    ,398    ,943     ,47     ,70     ,76     ,94    ,168     ,35     ,40     ,37     ,52     ,58     ,27     ,24     ,31     ,33     ,26     ,25     ,22     ,26     ,20     ,17
201301    ,214    ,241    ,310    ,398    ,943     ,47     ,70     ,76     ,94    ,168     ,35     ,40     ,37     ,52     ,58     ,27     ,24     ,31     ,33     ,26     ,25     ,22     ,26     ,20     ,17
201302    ,215    ,226    ,307    ,372    ,952     ,46     ,74     ,77     ,92    ,172     ,34     ,40     ,35     ,51     ,66     ,24     ,27     ,31     ,38     ,31     ,27     ,22     ,29     ,21     ,17
201303    ,215    ,226    ,307    ,372    ,952     ,46     ,74     ,77     ,92    ,172     ,34     ,40     ,35     ,51     ,66     ,24     ,27     ,31     ,38     ,31     ,27     ,22     ,29     ,21     ,17
201304    ,213    ,231    ,302    ,363    ,942     ,46     ,74     ,77     ,91    ,172     ,36     ,40     ,34     ,50     ,66     ,22     ,27     ,32     ,38     ,31     ,28     ,21     ,29     ,21     ,17
201305    ,210    ,225    ,309    ,366    ,939     ,47     ,72     ,76     ,92    ,170     ,36     ,39     ,35     ,52     ,64     ,22     ,27     ,33     ,37     ,31     ,28     ,22     ,28     ,21     ,17
201306    ,210    ,225    ,309    ,366    ,939     ,47     ,72     ,76     ,92    ,170     ,36     ,39     ,35     ,52     ,64     ,22     ,27     ,33     ,37     ,31     ,28     ,22     ,28     ,21     ,17
201307    ,169    ,219    ,348    ,332   ,1065     ,53     ,59     ,86     ,67    ,151     ,34     ,30     ,40     ,46     ,60     ,26     ,28     ,30     ,26     ,29     ,23     ,23     ,28     ,24     ,15
201308    ,172    ,222    ,350    ,334   ,1060     ,54     ,60     ,83     ,67    ,150     ,34     ,30     ,40     ,47     ,60     ,26     ,28     ,30     ,26     ,29     ,23     ,23     ,28     ,24     ,15
201309    ,173    ,223    ,346    ,332   ,1060     ,54     ,59     ,83     ,67    ,151     ,34     ,30     ,39     ,47     ,60     ,26     ,28     ,30     ,26     ,29     ,23     ,23     ,28     ,24     ,15
201310    ,172    ,223    ,348    ,349   ,1043     ,54     ,59     ,82     ,72    ,148     ,33     ,30     ,39     ,47     ,60     ,27     ,28     ,30     ,27     ,28     ,23     ,23     ,28     ,23     ,16
201311    ,172    ,230    ,332    ,349   ,1040     ,54     ,59     ,83     ,72    ,146     ,33     ,32     ,37     ,47     ,59     ,27     ,28     ,30     ,27     ,28     ,23     ,23     ,28     ,23     ,16
201312    ,178    ,225    ,330    ,332   ,1036     ,54     ,59     ,81     ,68    ,149     ,33     ,32     ,36     ,47     ,59     ,28     ,27     ,30     ,26     ,29     ,23     ,23     ,28     ,23     ,16
201401    ,174    ,227    ,328    ,333   ,1034     ,54     ,59     ,82     ,67    ,150     ,33     ,32     ,35     ,47     ,59     ,28     ,27     ,30     ,26     ,29     ,23     ,23     ,28     ,23     ,16
201402    ,177    ,225    ,331    ,331   ,1045     ,54     ,59     ,80     ,67    ,149     ,33     ,32     ,36     ,47     ,59     ,28     ,27     ,30     ,26     ,29     ,23     ,23     ,28     ,23     ,16
201403    ,176    ,227    ,325    ,330   ,1033     ,54     ,58     ,81     ,66    ,149     ,34     ,31     ,35     ,47     ,60     ,28     ,27     ,30     ,26     ,29     ,22     ,24     ,28     ,23     ,16
201404    ,173    ,226    ,323    ,321   ,1040     ,54     ,58     ,81     ,65    ,150     ,34     ,31     ,35     ,47     ,60     ,28     ,27     ,30     ,25     ,30     ,22     ,24     ,28     ,24     ,15
201405    ,172    ,243    ,314    ,343    ,994     ,53     ,61     ,73     ,70    ,138     ,32     ,30     ,24     ,43     ,59     ,25     ,28     ,25     ,27     ,24     ,22     ,24     ,27     ,22     ,13
201406    ,171    ,239    ,312    ,357   ,1004     ,53     ,62     ,73     ,68    ,138     ,30     ,30     ,25     ,44     ,58     ,25     ,28     ,26     ,25     ,24     ,22     ,24     ,24     ,24     ,13
201407    ,205    ,217    ,274    ,316   ,1068     ,63     ,63     ,80     ,80    ,142     ,43     ,41     ,33     ,33     ,62     ,28     ,30     ,25     ,30     ,28     ,24     ,22     ,31     ,20     ,19
201408    ,213    ,208    ,295    ,310   ,1047     ,64     ,65     ,84     ,82    ,134     ,43     ,40     ,35     ,31     ,64     ,28     ,31     ,21     ,30     ,27     ,23     ,21     ,30     ,21     ,19
