This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
The 1-month TBill return is from Ibbotson and Associates Inc.

        Mkt-RF     SMB     HML     RMW     CMA      RF
200211    5.96    3.20   -1.59   -8.86    5.03    0.12
200212   -5.76    0.26    3.88    5.70   -1.63    0.11
200301   -2.57    0.85   -0.82   -0.35    0.69    0.10
200302   -1.88   -0.85   -1.45    1.05   -0.50    0.09
200303    1.09    0.55   -1.58    1.74   -0.76    0.10
200304    8.22    1.31   -0.09   -4.05    1.03    0.10
200305    6.05    4.97    0.09   -7.12    3.15    0.09
200306    1.42    1.62    0.71    0.89   -0.33    0.10
200307    2.35    5.05   -2.04   -3.09    1.98    0.07
200308    2.34    2.60    1.76   -2.52    2.29    0.07
200309   -1.24    0.46    0.93    1.01    0.24    0.08
200310    6.08    2.78    1.69   -1.06    1.61    0.07
200311    1.35    2.36    1.39    0.12    1.84    0.07
200312    4.29   -2.68    2.78   -0.57    0.96    0.08
200401    2.15    2.50    1.66   -3.58    3.31    0.07
200402    1.40   -0.86    0.44    2.12   -1.22    0.06
200403   -1.32    2.15   -0.05    1.52   -1.00    0.09
200404   -1.83   -2.48   -1.67    2.58   -2.90    0.08
200405    1.17   -0.36   -0.26   -0.90   -0.01    0.06
200406    1.86    2.56    1.63    0.68   -0.36    0.08
200407   -4.06   -3.09    4.56    4.80   -1.63    0.10
200408    0.08   -1.23    1.24    1.51   -1.42    0.11
200409    1.60    3.26    0.47   -1.49   -1.87    0.11
200410    1.43    0.29   -0.82   -0.27    0.46    0.11
200411    4.54    4.21    1.94   -1.05   -0.20    0.15
200412    3.43    0.08   -0.37   -1.12    0.48    0.16
200501   -2.76   -1.20    2.73    2.69   -1.36    0.16
200502    1.89   -0.39    2.84    0.29   -0.10    0.16
200503   -1.97   -1.42    1.70    0.73    1.11    0.21
200504   -2.61   -4.02   -0.45    1.05   -0.93    0.21
200505    3.65    2.77   -1.21   -1.03    0.30    0.24
200506    0.57    3.19    2.79    0.56   -0.49    0.23
200507    3.92    2.75   -0.47   -1.33   -0.90    0.24
200508   -1.22   -0.87    1.47   -2.38    0.44    0.30
200509    0.49   -0.35    1.11    0.40   -0.51    0.29
200510   -2.02   -1.30   -0.67    0.11   -1.34    0.27
200511    3.61    0.83   -1.85   -0.25   -1.13    0.31
200512   -0.25   -0.32    0.50   -0.11    0.22    0.32
200601    3.04    5.70    1.17   -1.51   -0.41    0.35
200602   -0.30   -0.42   -0.85   -0.48    2.02    0.34
200603    1.46    3.44   -0.14    0.04   -0.49    0.37
200604    0.73   -0.82    3.06    1.28   -0.23    0.36
200605   -3.57   -3.01    2.79    0.60    1.32    0.43
200606   -0.35   -0.38    1.49    1.05   -0.06    0.40
200607   -0.78   -3.64    3.42    1.72    0.96    0.40
200608    2.03    0.44   -1.78   -1.82    2.14    0.42
200609    1.84   -1.35   -0.50    1.63    0.53    0.41
200610    3.23    1.87    0.52   -0.95    0.23    0.41
200611    1.71    0.77    0.53   -0.16   -0.85    0.42
200612    0.87   -0.71    2.55   -0.46    2.03    0.40
200701    1.40    0.05   -0.05   -0.06    0.22    0.44
200702   -1.96    1.38    0.23   -0.76   -0.78    0.38
200703    0.68   -0.06    0.37   -0.30   -0.62    0.43
200704    3.49   -2.02   -0.99    0.80    1.06    0.44
200705    3.24    0.24   -0.17    1.30   -1.38    0.41
200706   -1.96    0.76   -1.03    0.42    0.06    0.40
200707   -3.73   -2.97   -2.99    0.11   -1.05    0.40
200708    0.92   -0.30   -2.32   -0.53   -0.55    0.42
200709    3.22   -2.46   -2.11   -0.67   -3.16    0.32
200710    1.80   -0.02   -2.11   -0.59   -0.10    0.32
200711   -4.83   -2.91   -1.02    1.41   -0.33    0.34
200712   -0.87    0.14   -0.01    0.58   -1.04    0.27
200801   -6.36   -0.47    3.05    2.27    2.13    0.21
200802   -3.09   -0.63    0.01    0.48   -1.01    0.13
200803   -0.93    0.65    0.24    0.89    0.49    0.17
200804    4.60   -1.12   -0.03    1.09   -2.57    0.18
200805    1.86    3.09   -0.41    0.13    0.06    0.18
200806   -8.44    1.02   -1.02    3.10   -0.46    0.17
200807   -0.77    4.11    3.64   -0.16    1.13    0.15
200808    1.53    3.42    1.61    1.73    0.82    0.13
200809   -9.24    0.60    4.36    2.93    1.82    0.15
200810  -17.23   -3.11   -2.96    4.17    1.92    0.08
200811   -7.86   -4.23   -5.02    4.22    2.64    0.03
200812    1.74    3.57   -1.19    0.55   -1.42    0.00
200901   -8.12   -2.35   -9.67   -0.98   -1.20    0.00
200902  -10.10   -1.40   -6.90    1.87   -1.11    0.01
200903    8.95    0.93    2.54   -1.99   -2.28    0.02
200904   10.19    6.75    5.22   -0.48    0.08    0.01
200905    5.21   -2.35    0.58   -1.11   -2.17    0.00
200906    0.43    2.28   -2.39   -1.77   -0.14    0.01
200907    7.72    2.56    4.73   -0.57    3.19    0.01
200908    3.33    0.20    7.65   -2.33    3.16    0.01
200909    4.08    2.68    1.35    0.71    0.33    0.01
200910   -2.59   -4.78   -4.35    4.39   -1.62    0.00
200911    5.56   -2.79    0.23    1.10    0.12    0.00
200912    2.75    6.08    0.72    0.03   -0.08    0.01
201001   -3.36    0.25    0.61   -1.18    0.41    0.00
201002    3.40    1.53    2.74   -0.55    1.43    0.00
201003    6.31    1.85    2.01   -0.90    1.67    0.01
201004    2.00    5.03    3.12    0.49    1.69    0.01
201005   -7.89   -0.08   -2.32    1.38   -0.18    0.01
201006   -5.56   -2.59   -4.27   -0.34   -1.48    0.01
201007    6.93    0.13    0.04    0.32    2.03    0.01
201008   -4.77   -3.07   -1.51    0.34   -2.13    0.01
201009    9.54    3.71   -2.94   -0.01    0.39    0.01
201010    3.88    0.72   -2.23    1.46   -0.16    0.01
201011    0.60    3.54   -0.58   -0.10    1.76    0.01
201012    6.82    1.03    3.47   -3.44    3.44    0.01
201101    1.99   -2.38    0.68   -1.07    0.80    0.01
201102    3.49    1.76    1.73   -1.76    0.72    0.01
201103    0.45    2.66   -1.16    1.21   -0.03    0.01
201104    2.90   -0.41   -2.15    0.96   -1.28    0.00
201105   -1.27   -0.69   -2.12    2.02   -1.46    0.00
201106   -1.75    0.09   -0.26    2.16   -1.40    0.00
201107   -2.36   -1.38   -1.18    2.41   -1.75    0.00
201108   -5.99   -3.39   -1.58    2.79   -0.23    0.01
201109   -7.59   -3.90   -0.98    1.71    0.24    0.00
201110   11.35    3.72   -0.96   -1.42   -0.86    0.00
201111   -0.28   -0.34   -0.18    1.46    1.52    0.00
201112    0.74   -0.36    1.57    0.59    2.44    0.00
201201    5.05    2.35   -2.14   -1.05   -1.41    0.00
201202    4.42   -1.54    0.01   -0.17   -0.03    0.00
201203    3.11   -0.30   -0.06    0.25    0.77    0.00
201204   -0.85   -0.66   -0.20    0.96    0.72    0.00
201205   -6.19   -0.20    0.08    1.98    2.37    0.01
201206    3.89    0.99    0.54   -1.48    0.37    0.00
201207    0.79   -2.74    0.01    0.68    0.12    0.00
201208    2.55    0.61    0.60   -0.77   -0.69    0.01
201209    2.73    0.69    1.56   -1.14    1.57    0.01
201210   -1.76   -0.80    4.16   -1.35    2.28    0.01
201211    0.78    0.41   -1.12    0.94    0.93    0.01
201212    1.18    1.91    3.26   -1.75    0.88    0.01
201301    5.57    0.57    1.34   -1.88    1.47    0.00
201302    1.29   -0.35    0.28   -0.96    0.49    0.00
201303    4.03    0.90   -0.07    0.13    1.21    0.00
201304    1.56   -2.32    0.35    0.04    0.39    0.00
201305    2.80    2.27    1.33   -0.71   -0.83    0.00
201306   -1.20    1.33   -0.40   -0.47    0.01    0.00
201307    5.65    1.81    0.71   -1.43    0.53    0.00
201308   -2.71   -0.03   -2.48    0.85   -2.13    0.00
201309    3.77    2.72   -1.57   -0.10   -1.32    0.00
201310    4.18   -1.57    1.36    2.83    0.89    0.00
201311    3.12    1.47   -0.38    0.77    0.12    0.00
201312    2.81   -0.44   -0.20   -0.57    0.07    0.00
201401   -3.32    0.56   -1.88   -4.50   -1.42    0.00
201402    4.65    0.16   -0.49   -0.49   -0.40    0.00
201403    0.43   -1.23    4.60    1.76    1.91    0.00
201404   -0.19   -4.21    1.62    2.85    1.09    0.00
201405    2.06   -1.83   -0.38    0.45   -1.09    0.00
201406    2.61    3.04   -0.60   -1.90   -1.90    0.00
201407   -2.04   -4.16    0.04    1.48    0.44    0.00
201408    4.23    0.30   -0.76   -0.91   -0.65    0.00
201409   -1.97   -3.80   -1.68    1.28   -0.62    0.00
201410    2.52    3.79   -1.81   -0.78   -0.18    0.00
201411    2.55   -2.27   -3.37    1.69    0.15    0.00
201412   -0.06    2.85    1.56   -1.52    0.81    0.00
201501   -3.11   -0.91   -3.06    1.09   -1.67    0.00
201502    6.13    0.35   -2.16    0.06   -1.62    0.00
201503   -1.12    3.07   -0.72    0.16   -0.54    0.00
201504    0.59   -2.99    2.13    0.41   -0.49    0.00
201505    1.36    0.85   -1.90   -1.54   -0.68    0.00
201506   -1.53    2.88   -1.04    1.03   -1.51    0.00
201507    1.54   -4.50   -4.49    0.31   -2.60    0.00
201508   -6.04    0.38    2.88    0.75    1.14    0.00
201509   -3.08   -2.84    0.76    1.63   -0.48    0.00

 Annual Factors: January-December 
        Mkt-RF     SMB     HML     RMW     CMA      RF
  1964   12.54    0.30   10.09   -2.86    6.87    3.54
  1965   10.52   24.37    7.54   -1.48   -2.91    3.93
  1966  -13.51    2.51   -0.86    0.56   -0.73    4.76
  1967   24.49   50.46   -8.92    4.64  -15.50    4.21
  1968    8.79   26.09   18.59  -13.64   16.25    5.21
  1969  -17.54  -14.04   -9.86   10.89   -4.21    6.58
  1970   -6.49  -12.38   22.46   -3.52   24.53    6.52
  1971   11.78    5.63  -11.18    9.68   -5.97    4.39
  1972   13.05  -11.42    1.79    7.77   -3.05    3.84
  1973  -26.24  -20.08   18.19   -9.51    6.95    6.93
  1974  -35.74    0.72   10.02   -3.87   22.80    8.00
  1975   32.45   19.10    8.90    0.81    0.48    5.80
  1976   21.89   19.91   24.74   -6.29    7.48    5.08
  1977   -8.27   24.69    7.47    2.25   -0.23    5.12
  1978    1.03   13.70    0.52    5.10    4.13    7.18
  1979   13.08   21.43   -1.46   -2.14   -1.56   10.38
  1980   22.12    4.86  -25.14   12.45  -11.20   11.24
  1981  -18.13    7.49   25.21   -1.21   10.28   14.71
  1982   10.66    7.40   13.62   -4.27   18.11   10.54
  1983   13.75   11.79   20.67   -0.10   16.47    8.80
  1984   -6.06   -8.41   19.35   15.12    3.64    9.85
  1985   24.91   -0.59    1.37   11.81   -2.48    7.72
  1986   10.12  -10.48    9.26    7.46    9.89    6.16
  1987   -3.87  -11.27   -1.63    5.93    6.80    5.47
  1988   11.55    6.44   14.88    3.40    9.87    6.35
  1989   20.49  -13.05   -4.27    2.41    8.18    8.37
  1990  -13.95  -14.40   -9.64    7.06    0.76    7.81
  1991   29.17   15.78  -14.48   11.68  -14.97    5.60
  1992    6.23    9.11   24.22    7.48    7.00    3.51
  1993    8.21    5.96   18.96   -7.69   12.28    2.90
  1994   -4.11   -2.72   -0.81    6.90    3.94    3.90
  1995   31.21   -7.69    1.65    3.32    2.80    5.60
  1996   15.97   -2.50    3.21   16.38    0.42    5.21
  1997   25.97   -5.63   13.15   12.52    4.66    5.26
  1998   19.46  -28.54  -10.19   -1.11   -4.55    4.86
  1999   20.56   10.33  -34.29  -25.10   -7.48    4.68
  2000  -17.59    3.68   39.19   23.28   32.82    5.89
  2001  -15.20   23.78   18.33   19.99   11.98    3.83
  2002  -22.76    5.23   10.49   20.24   14.44    1.65
  2003   30.75   25.89    5.05  -18.56   17.33    1.02
  2004   10.72    7.21   10.16    6.49   -7.68    1.20
  2005    3.09   -1.02    9.18    1.08   -4.98    2.98
  2006   10.60    1.40   14.44    1.40    8.38    4.80
  2007    1.04   -8.47  -12.31    1.92   -7.87    4.66
  2008  -38.34    3.47    0.91   14.73    4.13    1.60
  2009   28.26    7.55   -5.57   -0.69   -2.99    0.10
  2010   17.37   13.10   -3.29   -2.78    9.75    0.12
  2011    0.44   -5.76   -6.56   11.22   -1.39    0.04
  2012   16.28    0.59    8.03   -2.96    9.53    0.06
  2013   35.19    8.37    0.00   -1.71    1.06    0.02
  2014   11.70   -8.07   -3.17   -0.36   -1.85    0.02
