This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on AC/B.

The portfolios are constructed at the end of June. Ac/B (accruals) is the change in 
operating working capital per split-adjusted share from t-2 to t-1
divided by book equity per split-adjusted share in t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196404,     200,     153,     151,     158,     218,     115,      85,      74,      79,      79,      72,      78,      80,     102,     116
196405,     200,     153,     151,     158,     218,     115,      85,      74,      79,      79,      72,      78,      80,     102,     116
196406,     200,     153,     151,     158,     218,     115,      85,      74,      79,      79,      72,      78,      80,     102,     116
196407,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196408,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196409,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196410,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196411,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196412,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196501,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196502,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196503,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196504,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196505,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196506,     239,     170,     160,     168,     223,     129,     110,      83,      87,      78,      82,      79,      89,      95,     128
196507,     249,     177,     176,     194,     255,     148,     101,      84,      93,      76,     100,      98,      96,     109,     146
196508,     249,     177,     176,     194,     255,     148,     101,      84,      93,      76,     100,      98,      96,     109,     146
196509,     249,     177,     176,     194,     255,     148,     101,      84,      93,      76,     100,      98,      96,     109,     146
196510,     249,     177,     176,     194,     255,     148,     101,      84,      93,      76,     100,      98,      96,     109,     146
196511,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196512,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196601,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196602,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196603,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196604,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196605,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196606,     249,     177,     176,     193,     255,     148,     101,      84,      93,      76,     100,      97,      96,     109,     146
196607,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196608,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196609,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196610,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196611,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196612,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196701,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196702,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196703,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196704,     236,     199,     200,     217,     276,     131,     105,     100,      99,      91,     109,     107,     110,     123,     153
196705,     235,     199,     200,     217,     276,     130,     105,     100,      99,      91,     109,     107,     110,     123,     153
196706,     234,     199,     200,     217,     276,     129,     105,     100,      99,      91,     109,     107,     110,     123,     153
196707,     284,     201,     191,     235,     299,     170,     114,      93,     108,      92,      99,     111,     124,     132,     167
196708,     284,     201,     191,     235,     299,     170,     114,      93,     108,      92,      99,     111,     124,     132,     167
196709,     284,     201,     191,     235,     299,     170,     114,      93,     108,      92,      99,     111,     124,     132,     167
196710,     284,     201,     191,     235,     299,     170,     114,      93,     108,      92,      99,     111,     124,     132,     167
196711,     284,     201,     191,     235,     299,     170,     114,      93,     108,      92,      99,     111,     124,     132,     167
196712,     284,     201,     190,     235,     299,     170,     114,      93,     108,      92,      98,     111,     124,     132,     167
196801,     283,     201,     189,     235,     299,     170,     113,      93,     108,      92,      97,     111,     124,     132,     167
196802,     283,     201,     189,     235,     299,     170,     113,      93,     108,      92,      97,     111,     124,     132,     167
196803,     283,     201,     189,     235,     299,     170,     113,      93,     108,      92,      97,     111,     124,     132,     167
196804,     283,     201,     189,     235,     299,     170,     113,      93,     108,      92,      97,     111,     124,     132,     167
196805,     283,     201,     189,     235,     299,     170,     113,      93,     108,      92,      97,     111,     124,     132,     167
196806,     283,     201,     189,     234,     299,     170,     113,      93,     108,      92,      97,     111,     123,     132,     167
196807,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196808,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196809,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196810,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196811,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196812,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196901,     329,     228,     218,     247,     307,     188,     141,     113,     115,     112,     106,     116,     131,     140,     167
196902,     328,     228,     218,     247,     307,     187,     141,     113,     115,     112,     106,     116,     131,     140,     167
196903,     328,     228,     218,     247,     307,     187,     141,     113,     115,     112,     106,     116,     131,     140,     167
196904,     328,     228,     217,     247,     306,     187,     141,     113,     115,     112,     105,     116,     131,     139,     167
196905,     328,     228,     217,     247,     306,     187,     141,     113,     115,     112,     105,     116,     131,     139,     167
196906,     328,     228,     217,     247,     306,     187,     141,     113,     115,     112,     105,     116,     131,     139,     167
196907,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
196908,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
196909,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
196910,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
196911,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
196912,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
197001,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
197002,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
197003,     338,     246,     249,     290,     355,     177,     161,     126,     120,     114,     135,     140,     150,     160,     195
197004,     338,     245,     249,     290,     355,     177,     161,     126,     119,     114,     135,     140,     150,     160,     195
197005,     338,     245,     249,     290,     355,     177,     161,     126,     119,     114,     135,     140,     150,     160,     195
197006,     338,     245,     249,     290,     355,     177,     161,     126,     119,     114,     135,     140,     150,     160,     195
197007,     362,     279,     292,     277,     402,     219,     143,     134,     145,     144,     148,     137,     140,     177,     225
197008,     362,     279,     292,     277,     401,     219,     143,     134,     145,     144,     148,     137,     140,     176,     225
197009,     362,     279,     292,     277,     401,     219,     143,     134,     145,     144,     148,     137,     140,     176,     225
197010,     362,     279,     292,     277,     401,     219,     143,     134,     145,     144,     148,     137,     140,     176,     225
197011,     362,     279,     292,     277,     401,     219,     143,     134,     145,     144,     148,     137,     140,     176,     225
197012,     362,     279,     292,     277,     401,     219,     143,     134,     145,     144,     148,     137,     140,     176,     225
197101,     362,     279,     292,     277,     401,     219,     143,     134,     145,     144,     148,     137,     140,     176,     225
197102,     362,     279,     291,     277,     401,     219,     143,     134,     145,     143,     148,     137,     140,     176,     225
197103,     362,     279,     291,     277,     401,     219,     143,     134,     145,     143,     148,     137,     140,     176,     225
197104,     362,     279,     291,     277,     401,     219,     143,     134,     145,     143,     148,     137,     140,     176,     225
197105,     362,     279,     291,     276,     401,     219,     143,     134,     145,     143,     148,     136,     140,     176,     225
197106,     361,     279,     290,     276,     401,     218,     143,     134,     145,     142,     148,     136,     140,     176,     225
197107,     401,     306,     290,     310,     426,     212,     189,     154,     152,     147,     143,     157,     153,     190,     236
197108,     401,     306,     290,     310,     426,     212,     189,     154,     152,     147,     143,     157,     153,     190,     236
197109,     401,     306,     290,     310,     426,     212,     189,     154,     152,     147,     143,     157,     153,     190,     236
197110,     401,     306,     290,     310,     426,     212,     189,     154,     152,     147,     143,     157,     153,     190,     236
197111,     401,     306,     290,     310,     426,     212,     189,     154,     152,     147,     143,     157,     153,     190,     236
197112,     401,     306,     290,     310,     426,     212,     189,     154,     152,     147,     143,     157,     153,     190,     236
197201,     399,     306,     290,     310,     425,     210,     189,     154,     152,     147,     143,     157,     153,     190,     235
197202,     398,     306,     290,     310,     425,     210,     188,     154,     152,     147,     143,     157,     153,     190,     235
197203,     397,     306,     290,     310,     425,     209,     188,     154,     152,     147,     143,     157,     153,     190,     235
197204,     397,     306,     290,     310,     425,     209,     188,     154,     152,     147,     143,     157,     153,     190,     235
197205,     397,     306,     290,     310,     425,     209,     188,     154,     152,     147,     143,     157,     153,     190,     235
197206,     397,     306,     290,     310,     425,     209,     188,     154,     152,     147,     143,     157,     153,     190,     235
197207,     455,     319,     319,     322,     486,     265,     190,     155,     164,     157,     162,     160,     162,     200,     286
197208,     454,     319,     317,     322,     484,     264,     190,     155,     164,     157,     160,     160,     162,     199,     285
197209,     454,     319,     316,     322,     484,     264,     190,     155,     164,     157,     159,     160,     162,     199,     285
197210,     454,     319,     316,     321,     484,     264,     190,     155,     164,     157,     159,     160,     161,     199,     285
197211,     453,     319,     316,     321,     482,     263,     190,     155,     164,     157,     159,     160,     161,     199,     283
197212,     453,     319,     316,     321,     481,     263,     190,     155,     164,     157,     159,     160,     161,     199,     282
197301,     451,     319,     316,     321,     479,     262,     189,     155,     164,     157,     159,     160,     161,     199,     280
197302,     450,     318,     315,     321,     478,     262,     188,     154,     164,     157,     158,     160,     161,     199,     279
197303,     449,     318,     315,     320,     477,     261,     188,     154,     164,     157,     158,     160,     160,     198,     279
197304,     448,     318,     315,     320,     475,     260,     188,     154,     164,     157,     158,     160,     160,     197,     278
197305,     448,     317,     313,     319,     470,     260,     188,     153,     164,     156,     157,     160,     159,     197,     273
197306,     445,     317,     313,     319,     470,     258,     187,     153,     164,     156,     157,     160,     159,     197,     273
197307,     636,     488,     448,     529,     772,     369,     267,     241,     247,     205,     243,     256,     273,     320,     452
197308,     630,     487,     448,     529,     770,     364,     266,     241,     246,     205,     243,     256,     273,     320,     450
197309,     628,     487,     448,     528,     767,     363,     265,     241,     246,     205,     243,     256,     272,     318,     449
197310,     627,     485,     448,     528,     767,     363,     264,     240,     245,     205,     243,     256,     272,     318,     449
197311,     622,     485,     445,     527,     765,     359,     263,     240,     245,     204,     241,     256,     271,     317,     448
197312,     621,     485,     444,     527,     761,     358,     263,     240,     245,     204,     240,     256,     271,     316,     445
197401,     619,     484,     443,     524,     756,     358,     261,     240,     244,     204,     239,     255,     269,     316,     440
197402,     617,     483,     440,     523,     756,     358,     259,     240,     243,     204,     236,     254,     269,     316,     440
197403,     613,     483,     440,     522,     753,     355,     258,     240,     243,     204,     236,     254,     268,     316,     437
197404,     609,     482,     440,     521,     752,     352,     257,     240,     242,     204,     236,     253,     268,     315,     437
197405,     605,     480,     439,     520,     749,     348,     257,     239,     241,     204,     235,     253,     267,     314,     435
197406,     602,     479,     437,     518,     744,     346,     256,     239,     240,     204,     233,     252,     266,     311,     433
197407,     588,     500,     524,     516,     845,     322,     266,     249,     251,     273,     251,     250,     266,     357,     488
197408,     586,     500,     522,     513,     841,     322,     264,     249,     251,     272,     250,     249,     264,     356,     485
197409,     581,     499,     521,     511,     840,     318,     263,     249,     250,     272,     249,     248,     263,     356,     484
197410,     578,     497,     520,     511,     836,     316,     262,     248,     249,     272,     248,     248,     263,     354,     482
197411,     574,     497,     519,     511,     835,     314,     260,     248,     249,     272,     247,     248,     263,     354,     481
197412,     570,     495,     519,     508,     835,     310,     260,     247,     248,     272,     247,     248,     260,     354,     481
197501,     569,     494,     519,     506,     832,     309,     260,     246,     248,     272,     247,     247,     259,     354,     478
197502,     569,     490,     519,     506,     831,     309,     260,     243,     247,     272,     247,     247,     259,     353,     478
197503,     569,     489,     519,     506,     829,     309,     260,     242,     247,     272,     247,     247,     259,     353,     476
197504,     569,     489,     518,     504,     828,     309,     260,     242,     247,     272,     246,     246,     258,     353,     475
197505,     568,     489,     517,     503,     828,     309,     259,     242,     247,     271,     246,     245,     258,     353,     475
197506,     565,     487,     516,     497,     822,     307,     258,     242,     245,     270,     246,     243,     254,     349,     473
197507,     682,     526,     531,     612,     798,     388,     294,     265,     261,     271,     260,     294,     318,     350,     448
197508,     682,     524,     530,     610,     798,     388,     294,     264,     260,     271,     259,     293,     317,     350,     448
197509,     681,     523,     530,     610,     796,     387,     294,     263,     260,     271,     259,     293,     317,     349,     447
197510,     678,     522,     529,     610,     795,     387,     291,     262,     260,     270,     259,     293,     317,     348,     447
197511,     678,     521,     529,     607,     794,     387,     291,     262,     259,     270,     259,     291,     316,     348,     446
197512,     675,     521,     528,     604,     790,     385,     290,     262,     259,     270,     258,     290,     314,     345,     445
197601,     672,     520,     527,     601,     788,     384,     288,     262,     258,     269,     258,     289,     312,     345,     443
197602,     671,     518,     526,     601,     786,     383,     288,     261,     257,     268,     258,     289,     312,     343,     443
197603,     669,     517,     525,     600,     783,     382,     287,     260,     257,     267,     258,     288,     312,     343,     440
197604,     664,     516,     525,     598,     781,     377,     287,     259,     257,     267,     258,     287,     311,     342,     439
197605,     662,     516,     524,     595,     778,     375,     287,     259,     257,     266,     258,     286,     309,     340,     438
197606,     661,     516,     521,     594,     776,     374,     287,     259,     257,     265,     256,     286,     308,     339,     437
197607,     835,     614,     518,     641,     927,     481,     354,     355,     259,     272,     246,     320,     321,     352,     575
197608,     830,     613,     516,     639,     924,     477,     353,     354,     259,     270,     246,     318,     321,     352,     572
197609,     826,     612,     514,     638,     922,     475,     351,     353,     259,     270,     244,     317,     321,     352,     570
197610,     823,     612,     514,     636,     922,     475,     348,     353,     259,     270,     244,     315,     321,     352,     570
197611,     821,     612,     512,     635,     920,     474,     347,     353,     259,     269,     243,     314,     321,     351,     569
197612,     819,     607,     511,     633,     918,     472,     347,     352,     255,     269,     242,     313,     320,     350,     568
197701,     816,     606,     508,     630,     912,     470,     346,     352,     254,     267,     241,     311,     319,     347,     565
197702,     816,     604,     508,     627,     908,     470,     346,     352,     252,     267,     241,     310,     317,     346,     562
197703,     813,     601,     508,     627,     905,     467,     346,     352,     249,     267,     241,     310,     317,     345,     560
197704,     812,     599,     507,     627,     904,     466,     346,     351,     248,     266,     241,     310,     317,     344,     560
197705,     811,     595,     502,     624,     900,     465,     346,     347,     248,     264,     238,     308,     316,     343,     557
197706,     810,     594,     500,     623,     899,     464,     346,     346,     248,     263,     237,     307,     316,     343,     556
197707,     806,     545,     489,     649,    1076,     471,     335,     282,     263,     252,     237,     299,     350,     408,     668
197708,     804,     542,     488,     647,    1071,     469,     335,     280,     262,     252,     236,     299,     348,     408,     663
197709,     801,     542,     486,     644,    1066,     467,     334,     280,     262,     251,     235,     296,     348,     406,     660
197710,     796,     537,     484,     642,    1065,     464,     332,     279,     258,     250,     234,     296,     346,     406,     659
197711,     794,     537,     484,     640,    1062,     462,     332,     279,     258,     250,     234,     295,     345,     403,     659
197712,     791,     535,     480,     636,    1057,     460,     331,     279,     256,     248,     232,     293,     343,     402,     655
197801,     782,     532,     477,     629,    1052,     455,     327,     278,     254,     247,     230,     289,     340,     400,     652
197802,     780,     532,     475,     627,    1047,     454,     326,     278,     254,     246,     229,     289,     338,     398,     649
197803,     778,     530,     475,     626,    1042,     452,     326,     276,     254,     246,     229,     288,     338,     398,     644
197804,     773,     530,     473,     622,    1037,     451,     322,     276,     254,     246,     227,     285,     337,     397,     640
197805,     767,     525,     472,     617,    1031,     446,     321,     273,     252,     245,     227,     283,     334,     396,     635
197806,     762,     520,     470,     613,    1022,     443,     319,     270,     250,     243,     227,     282,     331,     393,     629
197807,     793,     541,     508,     537,    1097,     479,     314,     282,     259,     253,     255,     241,     296,     431,     666
197808,     787,     538,     505,     534,    1088,     474,     313,     281,     257,     250,     255,     239,     295,     428,     660
197809,     782,     535,     504,     534,    1081,     471,     311,     280,     255,     249,     255,     239,     295,     426,     655
197810,     774,     534,     502,     534,    1078,     465,     309,     279,     255,     248,     254,     239,     295,     425,     653
197811,     770,     529,     501,     534,    1073,     462,     308,     276,     253,     247,     254,     239,     295,     423,     650
197812,     762,     529,     501,     531,    1067,     456,     306,     276,     253,     247,     254,     238,     293,     422,     645
197901,     761,     527,     493,     528,    1057,     456,     305,     274,     253,     243,     250,     235,     293,     418,     639
197902,     756,     525,     491,     525,    1053,     452,     304,     273,     252,     243,     248,     234,     291,     418,     635
197903,     751,     524,     490,     523,    1051,     448,     303,     273,     251,     242,     248,     234,     289,     417,     634
197904,     749,     522,     488,     522,    1039,     447,     302,     271,     251,     241,     247,     233,     289,     412,     627
197905,     747,     522,     487,     517,    1035,     445,     302,     271,     251,     240,     247,     229,     288,     409,     626
197906,     739,     517,     486,     515,    1027,     438,     301,     268,     249,     239,     247,     228,     287,     406,     621
197907,     724,     520,     520,     640,    1024,     445,     279,     265,     255,     255,     265,     301,     339,     382,     642
197908,     717,     517,     518,     638,    1019,     440,     277,     263,     254,     254,     264,     299,     339,     380,     639
197909,     712,     516,     517,     635,    1013,     436,     276,     263,     253,     253,     264,     299,     336,     379,     634
197910,     711,     515,     516,     633,    1011,     436,     275,     262,     253,     252,     264,     298,     335,     378,     633
197911,     709,     511,     515,     628,    1005,     434,     275,     261,     250,     251,     264,     297,     331,     375,     630
197912,     703,     507,     514,     626,     999,     430,     273,     257,     250,     251,     263,     295,     331,     372,     627
198001,     696,     505,     511,     618,     992,     426,     270,     256,     249,     249,     262,     292,     326,     370,     622
198002,     694,     504,     507,     617,     986,     424,     270,     255,     249,     248,     259,     292,     325,     369,     617
198003,     688,     503,     507,     616,     982,     421,     267,     254,     249,     248,     259,     291,     325,     368,     614
198004,     684,     501,     503,     614,     978,     417,     267,     253,     248,     244,     259,     290,     324,     368,     610
198005,     679,     497,     501,     611,     973,     414,     265,     250,     247,     242,     259,     289,     322,     366,     607
198006,     676,     493,     499,     609,     970,     411,     265,     247,     246,     242,     257,     289,     320,     366,     604
198007,     780,     522,     531,     590,     927,     463,     317,     279,     243,     263,     268,     285,     305,     362,     565
198008,     780,     518,     530,     585,     921,     463,     317,     276,     242,     263,     267,     282,     303,     359,     562
198009,     771,     517,     524,     580,     918,     455,     316,     276,     241,     260,     264,     279,     301,     357,     561
198010,     767,     515,     524,     577,     916,     452,     315,     275,     240,     260,     264,     278,     299,     355,     561
198011,     764,     513,     521,     577,     911,     449,     315,     274,     239,     258,     263,     278,     299,     354,     557
198012,     758,     511,     517,     574,     909,     446,     312,     273,     238,     256,     261,     277,     297,     354,     555
198101,     749,     509,     514,     570,     905,     442,     307,     272,     237,     253,     261,     277,     293,     353,     552
198102,     744,     504,     513,     565,     901,     438,     306,     267,     237,     253,     260,     275,     290,     352,     549
198103,     740,     502,     510,     563,     897,     436,     304,     267,     235,     253,     257,     275,     288,     351,     546
198104,     732,     501,     507,     559,     896,     431,     301,     267,     234,     252,     255,     274,     285,     350,     546
198105,     732,     499,     505,     556,     894,     431,     301,     265,     234,     252,     253,     273,     283,     349,     545
198106,     727,     495,     502,     553,     888,     428,     299,     263,     232,     251,     251,     272,     281,     346,     542
198107,     809,     526,     508,     601,     904,     477,     332,     264,     262,     260,     248,     260,     341,     386,     518
198108,     805,     525,     505,     598,     900,     475,     330,     264,     261,     260,     245,     258,     340,     384,     516
198109,     800,     523,     504,     594,     896,     471,     329,     263,     260,     259,     245,     257,     337,     382,     514
198110,     794,     521,     502,     590,     893,     467,     327,     261,     260,     259,     243,     256,     334,     380,     513
198111,     792,     519,     501,     590,     888,     465,     327,     260,     259,     259,     242,     256,     334,     378,     510
198112,     786,     518,     499,     588,     883,     463,     323,     259,     259,     258,     241,     255,     333,     376,     507
198201,     783,     518,     496,     585,     881,     462,     321,     259,     259,     256,     240,     252,     333,     374,     507
198202,     777,     516,     493,     580,     880,     458,     319,     257,     259,     255,     238,     249,     331,     373,     507
198203,     768,     515,     492,     575,     878,     451,     317,     256,     259,     254,     238,     246,     329,     373,     505
198204,     764,     513,     489,     574,     869,     448,     316,     255,     258,     253,     236,     245,     329,     371,     498
198205,     760,     510,     483,     574,     867,     444,     316,     254,     256,     250,     233,     245,     329,     371,     496
198206,     756,     509,     479,     568,     862,     441,     315,     254,     255,     247,     232,     243,     325,     368,     494
198207,     824,     511,     527,     578,    1019,     474,     350,     279,     232,     257,     270,     283,     295,     402,     617
198208,     820,     508,     527,     576,    1015,     470,     350,     278,     230,     257,     270,     282,     294,     401,     614
198209,     807,     505,     526,     571,    1012,     458,     349,     277,     228,     256,     270,     281,     290,     401,     611
198210,     798,     504,     525,     570,    1008,     451,     347,     277,     227,     256,     269,     281,     289,     399,     609
198211,     792,     502,     525,     566,     997,     446,     346,     276,     226,     256,     269,     279,     287,     394,     603
198212,     787,     502,     520,     561,     993,     442,     345,     276,     226,     254,     266,     276,     285,     393,     600
198301,     778,     498,     515,     560,     982,     434,     344,     272,     226,     251,     264,     275,     285,     387,     595
198302,     768,     496,     514,     560,     976,     429,     339,     270,     226,     251,     263,     275,     285,     385,     591
198303,     762,     494,     511,     558,     974,     426,     336,     270,     224,     251,     260,     273,     285,     385,     589
198304,     757,     492,     509,     558,     972,     421,     336,     269,     223,     251,     258,     273,     285,     385,     587
198305,     751,     491,     507,     557,     967,     415,     336,     269,     222,     249,     258,     273,     284,     385,     582
198306,     743,     488,     506,     555,     958,     407,     336,     268,     220,     248,     258,     273,     282,     382,     576
198307,     791,     552,     558,     586,    1088,     474,     317,     294,     258,     285,     273,     253,     333,     443,     645
198308,     790,     545,     555,     583,    1081,     474,     316,     291,     254,     284,     271,     251,     332,     440,     641
198309,     787,     545,     550,     579,    1075,     471,     316,     291,     254,     282,     268,     250,     329,     438,     637
198310,     787,     543,     548,     578,    1069,     471,     316,     291,     252,     281,     267,     250,     328,     436,     633
198311,     781,     543,     547,     576,    1066,     467,     314,     291,     252,     280,     267,     249,     327,     435,     631
198312,     778,     540,     545,     572,    1058,     464,     314,     288,     252,     279,     266,     247,     325,     431,     627
198401,     767,     536,     543,     567,    1052,     456,     311,     287,     249,     279,     264,     245,     322,     429,     623
198402,     761,     535,     539,     564,    1041,     452,     309,     286,     249,     276,     263,     245,     319,     425,     616
198403,     760,     533,     535,     564,    1036,     451,     309,     284,     249,     274,     261,     245,     319,     424,     612
198404,     754,     532,     530,     562,    1034,     449,     305,     283,     249,     271,     259,     245,     317,     422,     612
198405,     748,     530,     529,     561,    1025,     443,     305,     282,     248,     271,     258,     245,     316,     418,     607
198406,     740,     525,     526,     555,    1016,     437,     303,     279,     246,     269,     257,     244,     311,     416,     600
198407,     816,     550,     550,     650,    1186,     506,     310,     269,     281,     263,     287,     293,     357,     386,     800
198408,     813,     547,     549,     646,    1178,     505,     308,     269,     278,     263,     286,     291,     355,     382,     796
198409,     802,     542,     545,     641,    1165,     499,     303,     267,     275,     261,     284,     289,     352,     378,     787
198410,     791,     536,     541,     638,    1153,     490,     301,     264,     272,     258,     283,     288,     350,     372,     781
198411,     784,     528,     534,     631,    1144,     483,     301,     258,     270,     252,     282,     284,     347,     372,     772
198412,     781,     525,     529,     628,    1136,     480,     301,     257,     268,     249,     280,     283,     345,     369,     767
198501,     774,     522,     525,     622,    1127,     474,     300,     255,     267,     247,     278,     282,     340,     367,     760
198502,     765,     518,     521,     619,    1120,     468,     297,     253,     265,     245,     276,     281,     338,     365,     755
198503,     761,     516,     517,     616,    1114,     465,     296,     251,     265,     244,     273,     279,     337,     363,     751
198504,     756,     515,     514,     615,    1103,     463,     293,     251,     264,     243,     271,     278,     337,     362,     741
198505,     746,     509,     510,     612,    1094,     458,     288,     247,     262,     241,     269,     277,     335,     356,     738
198506,     738,     504,     507,     608,    1077,     452,     286,     244,     260,     240,     267,     277,     331,     352,     725
198507,     895,     541,     504,     629,    1294,     569,     326,     278,     263,     232,     272,     298,     331,     477,     817
198508,     879,     539,     498,     622,    1290,     556,     323,     277,     262,     230,     268,     294,     328,     475,     815
198509,     870,     535,     494,     622,    1284,     549,     321,     274,     261,     228,     266,     294,     328,     474,     810
198510,     858,     532,     491,     620,    1273,     543,     315,     273,     259,     226,     265,     294,     326,     468,     805
198511,     843,     527,     488,     617,    1262,     533,     310,     271,     256,     224,     264,     293,     324,     466,     796
198512,     831,     526,     482,     613,    1252,     522,     309,     271,     255,     220,     262,     290,     323,     461,     791
198601,     816,     521,     480,     613,    1241,     510,     306,     270,     251,     218,     262,     290,     323,     456,     785
198602,     810,     520,     478,     610,    1233,     504,     306,     269,     251,     216,     262,     289,     321,     452,     781
198603,     801,     515,     474,     606,    1226,     498,     303,     266,     249,     215,     259,     288,     318,     450,     776
198604,     790,     507,     472,     603,    1219,     491,     299,     261,     246,     214,     258,     288,     315,     447,     772
198605,     779,     505,     469,     598,    1207,     480,     299,     260,     245,     212,     257,     287,     311,     445,     762
198606,     775,     500,     465,     597,    1192,     477,     298,     258,     242,     211,     254,     286,     311,     442,     750
198607,     942,     543,     505,     675,    1152,     602,     340,     266,     277,     249,     256,     334,     341,     429,     723
198608,     930,     540,     503,     674,    1143,     590,     340,     265,     275,     247,     256,     334,     340,     426,     717
198609,     914,     537,     503,     671,    1130,     578,     336,     263,     274,     247,     256,     333,     338,     424,     706
198610,     891,     533,     501,     667,    1123,     560,     331,     260,     273,     247,     254,     331,     336,     420,     703
198611,     872,     527,     493,     664,    1109,     546,     326,     258,     269,     243,     250,     330,     334,     416,     693
198612,     843,     523,     488,     653,    1093,     530,     313,     255,     268,     243,     245,     324,     329,     408,     685
198701,     835,     520,     485,     647,    1083,     523,     312,     254,     266,     242,     243,     320,     327,     404,     679
198702,     832,     520,     484,     646,    1076,     520,     312,     254,     266,     242,     242,     319,     327,     402,     674
198703,     825,     514,     482,     641,    1069,     516,     309,     251,     263,     241,     241,     316,     325,     400,     669
198704,     823,     508,     475,     639,    1063,     514,     309,     247,     261,     239,     236,     315,     324,     398,     665
198705,     819,     505,     474,     637,    1061,     511,     308,     245,     260,     238,     236,     314,     323,     397,     664
198706,     807,     504,     471,     635,    1053,     506,     301,     244,     260,     238,     233,     314,     321,     393,     660
198707,     969,     605,     633,     661,    1103,     567,     402,     311,     294,     312,     321,     299,     362,     452,     651
198708,     959,     601,     631,     659,    1092,     562,     397,     310,     291,     311,     320,     299,     360,     450,     642
198709,     949,     596,     630,     655,    1084,     553,     396,     307,     289,     310,     320,     297,     358,     447,     637
198710,     940,     591,     623,     650,    1075,     547,     393,     304,     287,     307,     316,     294,     356,     445,     630
