This file was created by CMPT_VAR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
200704,     443,     545,     651,     827,    2025,     208,     235,     257,     288,     299,     352,     342,     485,     555,    1470
200705,     438,     555,     661,     810,    2019,     209,     229,     256,     299,     292,     369,     390,     420,     585,    1434
200706,     431,     556,     630,     851,    2006,     218,     213,     280,     276,     282,     348,     367,     484,     641,    1365
200707,     472,     522,     566,     929,    1982,     220,     252,     255,     267,     255,     311,     399,     530,     658,    1324
200708,     460,     515,     617,     824,    2037,     214,     246,     250,     265,     291,     326,     383,     441,     671,    1366
200709,     443,     536,     666,    1065,    1755,     229,     214,     263,     273,     340,     326,     466,     599,     635,    1120
200710,     458,     547,     699,     980,    1769,     224,     234,     252,     295,     322,     377,     473,     507,     568,    1201
200711,     453,     584,     719,     931,    1763,     226,     227,     276,     308,     351,     368,     438,     493,     581,    1182
200712,     434,     560,     714,     904,    1818,     222,     212,     235,     325,     332,     382,     384,     520,     588,    1230
200801,     407,     510,     695,     937,    1870,     212,     195,     248,     262,     324,     371,     448,     489,     596,    1274
200802,     398,     514,     659,     967,    1891,     201,     197,     251,     263,     300,     359,     449,     518,     754,    1137
200803,     434,     507,     720,     890,    1865,     215,     219,     222,     285,     307,     413,     401,     489,     755,    1110
200804,     439,     536,     718,     946,    1777,     229,     210,     223,     313,     363,     355,     417,     529,     701,    1076
200805,     465,     544,     701,     954,    1736,     240,     225,     234,     310,     379,     322,     412,     542,     551,    1185
200806,     437,     566,     688,     849,    1853,     228,     209,     244,     322,     332,     356,     404,     445,     578,    1275
200807,     445,     532,     725,     850,    1821,     219,     226,     237,     295,     347,     378,     392,     458,     532,    1289
200808,     440,     574,     649,     881,    1807,     215,     225,     257,     317,     306,     343,     454,     427,     590,    1217
200809,     426,     569,     708,     894,    1735,     216,     210,     272,     297,     344,     364,     394,     500,     626,    1109
200810,     435,     585,     707,     832,    1743,     220,     215,     286,     299,     346,     361,     396,     436,     737,    1006
200811,     450,     596,     738,     881,    1606,     229,     221,     286,     310,     356,     382,     390,     491,     707,     899
200812,     451,     597,     703,     952,    1543,     246,     205,     304,     293,     326,     377,     437,     515,     669,     874
200901,     449,     603,     679,     943,    1547,     233,     216,     285,     318,     320,     359,     407,     536,     663,     884
200902,     439,     556,     642,     975,    1582,     210,     229,     258,     298,     320,     322,     442,     533,     632,     950
200903,     442,     547,     669,     930,    1573,     217,     225,     270,     277,     327,     342,     383,     547,     553,    1020
200904,     436,     539,     626,     900,    1630,     218,     218,     271,     268,     290,     336,     416,     484,     737,     893
200905,     419,     588,     651,     939,    1511,     203,     216,     283,     305,     293,     358,     386,     553,     699,     812
200906,     407,     553,     647,     949,    1519,     188,     219,     249,     304,     287,     360,     424,     525,     704,     815
200907,     386,     541,     644,     881,    1598,     177,     209,     257,     284,     271,     373,     423,     458,     622,     976
200908,     368,     495,     608,     876,    1685,     175,     193,     232,     263,     257,     351,     403,     473,     621,    1064
200909,     369,     493,     623,     795,    1740,     178,     191,     229,     264,     273,     350,     350,     445,     632,    1108
200910,     378,     511,     581,     840,    1688,     176,     202,     231,     280,     285,     296,     367,     473,     607,    1081
200911,     368,     503,     614,     763,    1719,     170,     198,     243,     260,     320,     294,     342,     421,     585,    1134
200912,     361,     476,     626,     739,    1746,     171,     190,     210,     266,     299,     327,     309,     430,     607,    1139
201001,     349,     468,     589,     803,    1728,     162,     187,     201,     267,     282,     307,     376,     427,     560,    1168
201002,     336,     456,     604,     780,    1752,     154,     182,     207,     249,     305,     299,     330,     450,     577,    1175
201003,     330,     497,     580,     805,    1711,     156,     174,     243,     254,     265,     315,     356,     449,     537,    1174
201004,     339,     476,     631,     742,    1726,     157,     182,     235,     241,     292,     339,     342,     400,     558,    1168
201005,     352,     460,     659,     777,    1660,     153,     199,     202,     258,     307,     352,     350,     427,     534,    1126
201006,     343,     473,     628,     767,    1694,     152,     191,     211,     262,     324,     304,     356,     411,     541,    1153
201007,     346,     488,     633,     794,    1617,     160,     186,     221,     267,     309,     324,     347,     447,     472,    1145
201008,     345,     472,     602,     776,    1687,     160,     185,     217,     255,     315,     287,     369,     407,     511,    1176
201009,     332,     498,     568,     789,    1693,     157,     175,     231,     267,     289,     279,     356,     433,     463,    1230
201010,     335,     468,     630,     744,    1696,     161,     174,     228,     240,     304,     326,     311,     433,     507,    1189
201011,     362,     431,     572,     785,    1709,     165,     197,     214,     217,     280,     292,     347,     438,     527,    1182
201012,     354,     464,     594,     753,    1662,     166,     188,     233,     231,     274,     320,     347,     406,     497,    1165
201101,     341,     474,     590,     822,    1585,     157,     184,     225,     249,     286,     304,     370,     452,     504,    1081
201102,     330,     462,     612,     750,    1652,     146,     184,     221,     241,     274,     338,     305,     445,     479,    1173
201103,     335,     530,     591,     719,    1623,     154,     181,     253,     277,     299,     292,     317,     402,     526,    1097
201104,     370,     511,     601,     692,    1614,     164,     206,     234,     277,     304,     297,     318,     374,     501,    1113
201105,     371,     514,     592,     733,    1565,     167,     204,     246,     268,     301,     291,     358,     375,     520,    1045
201106,     366,     509,     578,     736,    1559,     158,     208,     235,     274,     278,     300,     361,     375,     498,    1061
201107,     340,     507,     556,     763,    1567,     153,     187,     237,     270,     281,     275,     367,     396,     502,    1065
201108,     347,     495,     570,     761,    1563,     157,     190,     232,     263,     277,     293,     362,     399,     515,    1048
201109,     347,     479,     585,     821,    1501,     165,     182,     217,     262,     253,     332,     377,     444,     485,    1016
201110,     362,     477,     590,     812,    1487,     170,     192,     208,     269,     271,     319,     365,     447,     482,    1005
201111,     362,     488,     554,     808,    1505,     162,     200,     224,     264,     274,     280,     378,     430,     508,     997
201112,     349,     514,     550,     795,    1488,     164,     185,     254,     260,     264,     286,     355,     440,     495,     993
201201,     355,     478,     574,     829,    1441,     160,     195,     218,     260,     262,     312,     342,     487,     469,     972
201202,     371,     486,     561,     777,    1471,     161,     210,     218,     268,     268,     293,     373,     404,     498,     973
201203,     392,     493,     569,     716,    1491,     174,     218,     231,     262,     273,     296,     315,     401,     517,     974
201204,     398,     502,     588,     688,    1476,     174,     224,     246,     256,     291,     297,     308,     380,     489,     987
201205,     369,     487,     600,     684,    1502,     166,     203,     242,     245,     270,     330,     311,     373,     515,     987
201206,     376,     474,     573,     770,    1445,     170,     206,     245,     229,     264,     309,     359,     411,     460,     985
201207,     366,     504,     550,     767,    1443,     160,     206,     235,     269,     264,     286,     373,     394,     473,     970
201208,     382,     516,     569,     787,    1370,     163,     219,     233,     283,     262,     307,     361,     426,     483,     887
201209,     386,     510,     594,     776,    1345,     171,     215,     239,     271,     293,     301,     388,     388,     496,     849
201210,     395,     507,     587,     778,    1323,     168,     227,     243,     264,     273,     314,     367,     411,     523,     800
201211,     389,     502,     616,     777,    1306,     176,     213,     261,     241,     308,     308,     355,     422,     497,     809
201212,     359,     515,     605,     788,    1302,     160,     199,     251,     264,     296,     309,     362,     426,     429,     873
201301,     366,     501,     606,     791,    1303,     163,     203,     229,     272,     294,     312,     379,     412,     476,     827
201302,     362,     445,     584,     765,    1416,     162,     200,     205,     240,     295,     289,     342,     423,     518,     898
201303,     380,     472,     584,     776,    1348,     174,     206,     214,     258,     276,     308,     335,     441,     450,     898
201304,     378,     482,     574,     720,    1392,     175,     203,     233,     249,     256,     318,     344,     376,     486,     906
201305,     396,     494,     593,     676,    1377,     162,     234,     237,     257,     281,     312,     331,     345,     529,     848
201306,     384,     483,     569,     677,    1414,     185,     199,     250,     233,     277,     292,     322,     355,     557,     857
201307,     368,     479,     611,     677,    1382,     176,     192,     218,     261,     275,     336,     312,     365,     536,     846
201308,     361,     451,     618,     697,    1396,     172,     189,     213,     238,     315,     303,     339,     358,     472,     924
201309,     353,     456,     616,     709,    1395,     173,     180,     218,     238,     291,     325,     341,     368,     534,     861
201310,     374,     468,     572,     714,    1405,     196,     178,     208,     260,     263,     309,     314,     400,     507,     898
201311,     401,     467,     552,     701,    1410,     202,     199,     217,     250,     239,     313,     330,     371,     520,     890
201312,     368,     482,     552,     767,    1359,     194,     174,     232,     250,     261,     291,     350,     417,     438,     921
201401,     377,     497,     574,     735,    1362,     183,     194,     226,     271,     261,     313,     360,     375,     469,     893
201402,     385,     482,     573,     718,    1393,     183,     202,     227,     255,     261,     312,     359,     359,     472,     921
201403,     405,     511,     569,     698,    1380,     197,     208,     246,     265,     272,     297,     343,     355,     499,     881
201404,     404,     515,     582,     692,    1369,     203,     201,     253,     262,     268,     314,     319,     373,     473,     896
201405,     415,     508,     606,     673,    1375,     211,     204,     231,     277,     303,     303,     316,     357,     492,     883
201406,     419,     465,     574,     727,    1406,     200,     219,     209,     256,     298,     276,     345,     382,     490,     916
201407,     398,     446,     615,     726,    1427,     186,     212,     215,     231,     301,     314,     315,     411,     499,     928
201408,     388,     495,     584,     741,    1417,     186,     202,     238,     257,     275,     309,     333,     408,     505,     912
201409,     411,     487,     596,     750,    1385,     204,     207,     241,     246,     273,     323,     372,     378,     533,     852
201410,     423,     514,     577,     717,    1419,     212,     211,     233,     281,     266,     311,     343,     374,     583,     836
201411,     439,     500,     596,     715,    1416,     199,     240,     230,     270,     282,     314,     340,     375,     553,     863
201412,     436,     517,     561,     795,    1345,     196,     240,     247,     270,     290,     271,     347,     448,     522,     823
201501,     425,     538,     605,     746,    1344,     195,     230,     275,     263,     293,     312,     323,     423,     514,     830
201502,     451,     487,     646,     729,    1353,     198,     253,     234,     253,     328,     318,     347,     382,     525,     828
201503,     465,     529,     628,     683,    1365,     220,     245,     274,     255,     295,     333,     327,     356,     572,     793
201504,     483,     495,     634,     710,    1351,     228,     255,     253,     242,     286,     348,     369,     341,     544,     807
201505,     478,     507,     603,     747,    1341,     230,     248,     269,     238,     304,     299,     349,     398,     505,     836
201506,     443,     499,     608,     765,    1356,     214,     229,     222,     277,     309,     299,     362,     403,     511,     845
201507,     430,     466,     606,     778,    1375,     200,     230,     238,     228,     283,     323,     372,     406,     498,     877
201508,     408,     499,     598,     802,    1352,     189,     219,     236,     263,     289,     309,     335,     467,     487,     865
201509,     403,     541,     594,     791,    1330,     185,     218,     260,     281,     293,     301,     366,     425,     590,     740


  Average Firm Size
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196307,    843.21,    263.52,    156.77,     77.57,     19.48,   1327.80,    358.61,    308.19,    220.46,    196.45,    117.90,     94.57,     60.87,     34.56,     14.02
196308,    845.76,    235.56,    159.43,     75.43,     20.99,   1305.15,    362.72,    257.08,    213.55,    210.52,    107.98,    101.50,     52.59,     39.43,     14.17
196309,    850.63,    267.15,    174.65,     87.47,     21.94,   1331.47,    386.71,    309.48,    221.98,    176.11,    173.17,    111.28,     65.16,     43.50,     14.27
196310,    906.87,    244.41,    149.66,     90.15,     23.25,   1315.64,    504.17,    251.78,    236.71,    154.84,    144.65,    118.05,     66.65,     41.64,     16.82
196311,    901.96,    262.16,    166.52,     93.32,     26.45,   1156.78,    631.23,    297.45,    228.32,    200.08,    134.72,    113.54,     74.53,     46.93,     19.24
196312,    774.31,    362.12,    146.52,     83.60,     29.71,    857.41,    695.33,    437.64,    289.37,    151.16,    142.19,    106.36,     62.31,     52.83,     21.45
196401,    805.65,    370.58,    155.30,     90.12,     27.76,    935.97,    672.40,    330.40,    408.14,    194.39,    119.64,     95.84,     84.91,     47.91,     20.99
196402,    798.87,    416.62,    189.77,     75.33,     28.52,   1162.82,    432.15,    506.02,    325.22,    227.57,    151.43,     96.63,     54.90,     45.71,     22.29
196403,    918.03,    347.05,    178.02,     76.91,     26.73,   1107.74,    714.67,    460.57,    224.08,    228.59,    133.85,     88.53,     66.84,     43.63,     20.90
196404,    938.49,    337.98,    158.97,     83.94,     27.74,   1310.62,    549.19,    460.84,    221.22,    168.42,    148.89,    107.54,     60.63,     52.05,     19.17
196405,   1026.75,    242.76,    154.52,     80.47,     25.07,   1571.20,    466.05,    310.21,    184.89,    174.18,    133.24,     91.65,     69.75,     46.72,     16.35
196406,   1038.35,    247.70,    161.45,     82.71,     28.22,   1421.09,    631.87,    282.62,    213.73,    199.90,    123.81,    103.29,     65.29,     58.38,     17.33
196407,   1016.88,    292.06,    146.24,     80.99,     29.00,   1465.12,    537.84,    298.76,    285.36,    147.04,    145.46,     88.24,     74.64,     63.57,     16.80
196408,    948.15,    354.62,    170.57,     81.89,     27.65,   1457.92,    392.72,    471.62,    244.31,    190.42,    151.67,    112.25,     58.65,     60.38,     16.61
196409,    981.39,    282.66,    160.57,     88.33,     27.11,   1517.38,    422.42,    291.69,    273.96,    177.19,    146.05,    117.24,     63.63,     54.59,     15.86
196410,   1029.60,    289.67,    168.96,     99.30,     27.10,   1538.62,    501.72,    315.22,    264.11,    160.96,    176.73,    124.76,     77.22,     58.26,     16.10
196411,    992.91,    327.29,    170.79,     97.56,     25.03,   1501.83,    483.99,    396.89,    254.08,    176.60,    164.73,    118.22,     80.22,     55.67,     14.81
196412,    856.33,    450.25,    181.62,     87.99,     24.62,   1319.12,    403.18,    596.64,    309.20,    184.95,    178.29,    109.61,     69.12,     54.15,     14.52
196501,    978.73,    312.01,    194.05,    105.92,     26.40,   1361.07,    582.53,    425.73,    208.55,    256.36,    138.13,    143.27,     69.04,     49.21,     18.14
196502,   1035.93,    335.38,    193.94,    109.70,     25.70,   1456.44,    573.36,    451.17,    220.41,    207.68,    180.65,    147.82,     77.12,     50.00,     17.04
196503,   1077.83,    311.99,    190.87,    108.46,     24.91,   1647.58,    495.41,    390.82,    240.47,    201.70,    179.21,    121.10,     95.75,     42.78,     18.47
196504,   1116.45,    304.20,    190.44,     97.76,     24.17,   1707.67,    497.73,    390.95,    220.51,    205.44,    175.45,    128.55,     74.10,     43.73,     16.13
196505,   1139.72,    359.80,    178.36,    110.23,     24.23,   1667.70,    603.62,    336.72,    383.24,    187.34,    169.76,    140.05,     83.90,     44.33,     17.63
196506,   1031.99,    438.93,    198.86,    100.55,     23.46,   1438.90,    609.32,    619.68,    270.06,    198.10,    199.61,    128.77,     77.43,     42.73,     16.86
196507,    982.47,    399.89,    167.98,    103.43,     22.22,   1375.62,    597.93,    554.40,    240.66,    188.94,    146.40,    127.06,     80.20,     41.22,     15.10
196508,   1074.95,    269.37,    179.54,    102.08,     24.27,   1497.23,    658.71,    326.13,    215.37,    187.73,    171.62,    134.65,     73.90,     43.46,     15.91
196509,   1020.81,    311.45,    209.07,     93.73,     26.93,   1582.41,    463.13,    357.85,    268.87,    227.44,    193.80,     97.99,     89.75,     44.75,     18.50
196510,    987.37,    347.78,    249.88,     90.25,     31.25,   1484.73,    471.99,    389.67,    304.08,    268.17,    231.47,    123.40,     63.42,     62.07,     18.48
196511,    997.63,    371.70,    251.11,    101.40,     29.42,   1516.53,    496.75,    432.85,    312.65,    330.79,    172.48,    116.69,     88.11,     51.05,     19.64
196512,   1060.23,    374.08,    212.96,    105.15,     33.27,   1455.56,    661.99,    397.28,    350.37,    208.54,    217.47,    118.78,     93.92,     61.98,     21.48
196601,   1067.65,    395.01,    191.81,    116.11,     36.62,   1516.30,    612.50,    436.15,    353.88,    199.94,    183.73,    154.75,     86.48,     66.47,     22.72
196602,   1030.96,    419.78,    226.20,    122.01,     36.84,   1378.06,    671.02,    499.10,    340.45,    280.31,    174.58,    138.54,    108.49,     65.46,     25.00
196603,   1036.69,    380.47,    225.62,    122.46,     37.71,   1517.81,    552.06,    404.60,    357.34,    277.38,    176.97,    144.02,    103.70,     56.30,     29.58
196604,   1034.46,    322.68,    222.94,    123.93,     40.27,   1418.97,    618.38,    368.25,    275.07,    265.18,    183.06,    131.94,    117.26,     68.00,     27.83
196605,    952.05,    411.95,    215.21,    130.25,     44.64,   1535.56,    372.57,    403.05,    421.03,    262.61,    169.39,    158.83,    105.47,     82.86,     30.77
196606,    951.51,    340.05,    207.94,    116.75,     43.09,   1343.40,    528.17,    358.33,    320.70,    267.25,    154.16,    133.32,    102.02,     80.92,     28.03
196607,    925.02,    352.44,    190.08,    125.47,     42.75,   1250.59,    604.08,    427.36,    280.58,    262.18,    127.38,    139.32,    112.94,     76.07,     29.83
196608,    877.90,    337.65,    204.14,    111.15,     45.55,   1082.06,    653.02,    405.09,    274.68,    270.96,    139.10,    117.99,    104.56,     87.85,     27.12
196609,    762.99,    290.78,    168.48,    126.54,     41.89,   1062.44,    431.17,    353.07,    228.92,    190.58,    147.65,    160.23,     96.59,     79.60,     25.41
196610,    700.94,    303.65,    192.89,    128.97,     43.29,    993.63,    375.96,    342.64,    266.18,    210.00,    175.01,    166.66,     95.41,     95.15,     22.68
196611,    746.12,    295.46,    220.64,    118.20,     44.50,    872.98,    605.54,    294.40,    296.65,    247.98,    192.22,    133.02,    104.32,     93.74,     21.70
196612,    729.60,    344.32,    208.12,    128.57,     44.26,    889.58,    554.28,    353.48,    335.46,    230.91,    185.18,    169.38,     96.09,     91.18,     24.02
196701,    796.66,    330.29,    221.19,    127.53,     33.87,   1016.31,    540.68,    391.97,    277.21,    222.92,    219.58,    181.97,     86.51,     63.48,     21.10
196702,    946.84,    341.43,    236.70,    131.42,     33.57,   1203.03,    668.69,    359.06,    324.40,    264.07,    208.01,    151.80,    113.93,     53.68,     24.73
196703,   1029.31,    338.16,    219.09,    116.67,     33.75,   1272.21,    788.11,    357.52,    319.20,    287.08,    158.71,    161.14,     77.14,     57.29,     23.17
196704,   1093.99,    356.33,    221.30,    119.88,     35.91,   1453.35,    737.22,    397.02,    319.33,    262.04,    184.58,    156.42,     93.09,     59.73,     25.98
196705,   1097.64,    420.97,    261.38,    111.63,     38.10,   1441.54,    743.38,    478.89,    366.54,    264.55,    258.25,    129.29,     96.86,     68.34,     26.53
196706,    950.13,    493.56,    243.35,    114.80,     36.45,   1285.45,    607.36,    594.37,    388.20,    275.47,    215.40,    136.44,     94.92,     55.29,     28.55
196707,    955.84,    495.10,    279.14,    106.45,     40.91,   1380.36,    537.48,    473.41,    515.30,    339.55,    224.97,    129.61,     86.79,     75.77,     26.98
196708,   1050.48,    422.04,    322.66,    131.77,     43.80,   1060.04,   1040.64,    424.01,    420.11,    403.25,    245.40,    176.25,     94.94,     78.21,     30.07
196709,   1099.72,    379.49,    290.36,    149.33,     41.80,    970.83,   1238.61,    412.14,    345.41,    342.18,    240.93,    197.54,    109.15,     65.79,     31.27
196710,   1096.22,    430.16,    282.51,    152.13,     44.94,   1043.25,   1153.66,    432.06,    428.17,    330.44,    239.57,    183.26,    122.85,     70.13,     33.59
196711,   1096.00,    388.15,    248.75,    148.94,     47.40,   1496.18,    689.98,    418.55,    359.93,    252.59,    245.01,    180.46,    117.25,     79.54,     34.35
196712,   1016.32,    456.55,    236.91,    155.87,     50.58,   1464.55,    564.90,    510.38,    404.67,    258.90,    215.22,    199.09,    116.49,     85.34,     34.98
196801,   1049.19,    452.67,    290.94,    159.72,     53.01,   1566.88,    545.78,    520.69,    385.14,    277.36,    303.73,    199.00,    126.21,     72.78,     43.68
196802,   1099.09,    380.72,    264.32,    157.34,     50.77,   1415.55,    751.94,    444.39,    318.02,    301.16,    228.98,    213.11,    110.82,     68.75,     42.16
196803,   1061.63,    417.82,    222.76,    145.40,     47.96,   1398.54,    683.25,    465.90,    368.62,    250.44,    194.33,    176.41,    119.92,     71.76,     37.86
196804,   1078.80,    376.06,    244.41,    133.97,     52.59,   1574.55,    533.47,    451.95,    308.43,    276.96,    213.87,    148.83,    121.99,     84.86,     38.92
196805,   1151.26,    421.83,    267.67,    153.67,     60.79,   1666.52,    632.23,    525.89,    316.98,    253.03,    281.33,    191.04,    120.66,     94.95,     44.99
196806,   1212.22,    473.13,    252.89,    155.12,     60.19,   1708.08,    712.69,    563.41,    385.70,    292.23,    214.63,    215.25,    105.21,     97.37,     45.29
196807,   1352.25,    392.73,    289.22,    147.82,     56.64,   1803.89,    893.55,    434.02,    352.07,    281.49,    296.22,    171.99,    128.61,     85.31,     44.78
196808,   1246.71,    493.37,    232.51,    151.40,     53.98,   1346.30,   1147.89,    597.12,    396.75,    257.13,    210.53,    179.85,    128.89,     67.09,     48.39
196809,   1258.27,    475.52,    247.03,    159.55,     56.48,   1385.11,   1128.43,    576.12,    378.77,    263.65,    232.16,    175.30,    146.14,     78.46,     46.69
196810,   1297.99,    465.54,    261.76,    172.52,     65.20,   1647.61,    925.82,    502.75,    426.61,    297.67,    226.36,    216.42,    131.61,     83.35,     56.16
196811,   1352.64,    430.44,    277.31,    161.73,     66.01,   1690.13,    995.94,    479.45,    381.79,    285.00,    269.87,    193.40,    136.62,     82.51,     58.07
196812,   1417.96,    454.93,    309.49,    155.82,     73.85,   1907.23,    888.26,    536.70,    379.01,    384.83,    241.09,    179.48,    137.59,    109.39,     57.67
196901,   1312.07,    496.22,    310.58,    152.50,     78.13,   1948.93,    660.18,    548.86,    444.70,    313.52,    307.77,    163.00,    143.23,     99.40,     66.01
196902,   1243.70,    467.19,    308.73,    161.97,     78.74,   1813.35,    661.31,    588.66,    355.98,    350.99,    270.53,    181.73,    144.58,    106.58,     62.98
196903,   1223.67,    413.55,    265.90,    167.15,     69.34,   1597.04,    805.85,    476.88,    350.23,    309.78,    224.26,    195.44,    144.11,     92.47,     55.80
196904,   1257.14,    406.61,    277.56,    195.98,     66.90,   1616.88,    842.72,    443.70,    368.43,    317.81,    240.83,    225.25,    171.42,     90.78,     53.79
196905,   1157.61,    514.44,    296.62,    179.49,     67.09,   1613.30,    692.02,    525.33,    503.95,    309.71,    284.56,    250.93,    118.06,     97.37,     50.92
196906,   1148.36,    511.80,    296.37,    192.56,     61.78,   1532.71,    732.69,    533.81,    491.32,    339.78,    257.76,    267.76,    134.31,     85.14,     50.29
196907,   1069.76,    501.86,    292.81,    144.75,     55.78,   1584.55,    547.72,    488.40,    514.45,    346.66,    243.14,    195.68,    105.01,     81.19,     44.36
196908,   1036.34,    415.50,    263.39,    146.68,     51.92,   1510.09,    542.00,    408.29,    422.77,    311.58,    216.72,    168.63,    127.50,     74.68,     40.97
196909,   1055.26,    466.66,    237.45,    149.19,     56.48,   1643.06,    455.05,    587.98,    345.35,    256.22,    219.03,    206.51,    101.30,     79.25,     45.11
196910,   1063.82,    403.50,    244.51,    138.52,     55.79,   1417.93,    704.76,    396.46,    410.13,    321.71,    175.74,    152.07,    126.67,     82.06,     42.06
196911,   1130.87,    432.32,    261.73,    147.30,     56.01,   1582.20,    644.09,    493.85,    374.09,    292.23,    231.42,    152.32,    143.20,     85.15,     42.34
196912,   1065.35,    464.46,    246.58,    142.31,     50.68,   1499.76,    599.47,    564.50,    375.25,    321.77,    178.69,    169.95,    118.89,     79.96,     38.44
197001,   1086.02,    504.68,    233.11,    127.30,     44.38,   1390.22,    768.69,    548.29,    460.14,    222.36,    243.30,    147.89,    109.96,     68.61,     33.99
197002,   1008.68,    417.87,    200.37,    128.08,     42.74,   1371.08,    617.81,    450.90,    385.72,    208.51,    193.03,    158.29,     98.34,     66.76,     31.82
197003,    966.45,    411.64,    231.94,    154.60,     51.19,   1358.22,    561.62,    496.50,    324.55,    268.67,    196.54,    190.74,    125.80,     80.97,     37.22
197004,    930.24,    414.08,    224.29,    160.91,     49.50,   1322.39,    527.90,    471.38,    364.38,    269.27,    179.31,    200.06,    126.20,     74.50,     37.78
197005,    902.83,    348.78,    223.20,    105.63,     38.33,   1309.58,    509.03,    358.26,    339.44,    228.10,    218.52,    123.50,     91.21,     66.68,     25.98
197006,    947.28,    292.72,    186.62,     93.11,     30.05,   1326.39,    555.37,    340.32,    248.24,    205.79,    168.44,     88.58,     97.73,     43.36,     24.69
197007,    893.97,    298.08,    146.88,     85.46,     29.83,   1276.81,    465.61,    328.22,    269.11,    170.55,    125.70,    114.65,     59.33,     47.92,     21.52
197008,    921.46,    324.25,    171.90,     95.29,     28.98,   1268.62,    520.89,    369.15,    281.92,    202.45,    141.89,    104.09,     86.58,     42.93,     21.85
197009,    917.31,    357.87,    189.36,     89.65,     31.95,   1289.75,    517.75,    408.96,    307.78,    218.63,    161.36,    104.78,     76.58,     46.36,     23.95
197010,    993.26,    386.17,    178.37,    105.77,     34.25,   1343.71,    579.79,    391.65,    381.03,    211.26,    149.32,    130.74,     84.48,     46.31,     26.65
197011,   1032.81,    406.74,    177.97,     82.81,     29.76,   1499.96,    536.06,    449.98,    362.60,    196.23,    160.12,    102.73,     64.40,     41.67,     23.25
197012,   1152.12,    375.53,    202.86,     85.73,     27.38,   1694.73,    601.93,    416.60,    337.20,    236.34,    168.38,    112.37,     61.11,     39.55,     20.64
197101,   1289.16,    392.48,    183.98,     95.72,     27.37,   1930.20,    620.44,    435.89,    355.42,    188.84,    179.25,    121.37,     74.32,     41.97,     19.71
197102,   1305.90,    437.71,    225.99,    107.98,     29.88,   1982.11,    639.22,    538.97,    347.34,    276.64,    178.33,    126.00,     91.73,     47.48,     21.80
197103,   1310.75,    455.67,    242.15,    121.50,     33.15,   1800.56,    788.05,    562.00,    359.51,    291.71,    197.64,    159.45,     86.97,     58.19,     22.39
197104,   1307.31,    528.41,    272.72,    122.78,     35.73,   1925.35,    662.41,    587.99,    467.95,    279.72,    265.45,    153.15,     96.52,     60.80,     25.66
197105,   1357.55,    460.71,    310.81,    138.82,     40.32,   2001.30,    646.54,    532.99,    389.45,    418.02,    216.07,    184.33,    101.61,     70.18,     28.20
197106,   1258.07,    474.41,    293.60,    122.77,     41.62,   1706.44,    759.87,    569.21,    372.64,    337.20,    251.85,    146.98,    102.56,     78.88,     28.70
197107,   1241.49,    471.24,    251.64,    131.17,     43.58,   1698.57,    762.04,    555.76,    387.88,    320.31,    192.44,    183.53,     90.51,     70.87,     31.00
197108,   1178.99,    441.57,    252.43,    109.58,     35.99,   1553.99,    788.90,    536.35,    358.26,    261.05,    244.59,    157.93,     74.11,     51.76,     28.49
197109,    990.67,    580.49,    337.16,    104.90,     37.75,   1402.75,    559.49,    621.34,    537.71,    435.04,    251.73,    151.08,     69.50,     51.96,     30.38
197110,   1031.44,    523.80,    358.86,    114.08,     33.77,   1365.46,    672.60,    722.92,    329.88,    499.15,    240.51,    136.62,     95.04,     53.61,     25.26
197111,   1033.08,    500.18,    300.68,    109.79,     32.62,   1292.99,    751.95,    612.52,    397.02,    402.91,    207.16,    138.06,     84.33,     50.60,     24.63
197112,   1198.37,    414.87,    232.25,    114.99,     34.78,   1776.12,    596.88,    474.82,    356.11,    259.21,    204.37,    136.94,     93.65,     55.83,     25.67
197201,   1307.35,    486.75,    262.46,    127.70,     40.52,   1740.39,    880.20,    555.92,    418.03,    309.20,    222.56,    158.56,    102.86,     60.97,     29.31
197202,   1389.08,    480.85,    269.45,    127.71,     43.10,   1838.28,    942.96,    573.47,    387.61,    277.42,    262.57,    158.06,    102.70,     72.82,     29.70
197203,   1413.77,    509.71,    293.09,    128.78,     43.65,   2010.91,    816.63,    626.45,    406.18,    340.69,    249.05,    148.04,    111.96,     69.41,     31.83
197204,   1338.32,    550.50,    305.08,    140.95,     43.73,   1845.07,    848.34,    716.33,    385.79,    417.96,    204.87,    151.67,    132.88,     71.60,     31.72
197205,   1323.09,    524.51,    342.44,    145.41,     42.23,   1782.96,    828.10,    611.45,    439.88,    455.20,    224.80,    161.84,    130.76,     65.93,     31.62
