This file was created by CMPT_ME_BEME_OP_INV_RETS_DAILY using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
20111018,   3.34,   2.96,   2.58,   3.25,   2.23,   1.59
20111019,  -2.25,  -1.93,  -2.00,  -1.55,  -1.11,  -1.44
20111020,   0.20,   0.35,   0.50,   1.03,   0.47,   0.27
20111021,   2.12,   2.24,   1.80,   2.03,   1.85,   1.88
20111024,   3.28,   3.14,   3.27,   1.87,   1.24,   1.49
20111025,  -3.23,  -2.89,  -2.92,  -2.71,  -2.08,  -1.84
20111026,   2.15,   1.95,   1.58,   1.66,   1.23,   0.71
20111027,   5.69,   4.66,   5.01,   4.68,   3.67,   2.87
20111028,  -0.48,  -0.43,  -0.72,   0.10,  -0.01,   0.06
20111031,  -2.90,  -2.51,  -2.41,  -3.44,  -2.63,  -2.12
20111101,  -3.79,  -3.40,  -3.46,  -3.70,  -2.83,  -2.53
20111102,   2.68,   2.46,   2.51,   2.24,   1.85,   1.34
20111103,   2.43,   2.58,   2.61,   1.95,   2.05,   1.80
20111104,  -0.61,  -0.61,  -0.52,  -0.64,  -0.56,  -0.47
20111107,  -0.34,   0.05,  -0.17,   0.27,   0.57,   0.59
20111108,   1.37,   1.29,   1.11,   1.22,   1.09,   1.33
20111109,  -5.00,  -4.55,  -4.46,  -4.42,  -3.66,  -3.55
20111110,   0.66,   1.15,   1.13,   0.88,   1.06,   0.58
20111111,   2.38,   2.51,   2.51,   1.91,   2.01,   1.88
20111114,  -1.67,  -1.37,  -1.28,  -1.18,  -0.92,  -0.75
20111115,   1.32,   1.31,   1.23,   0.19,   0.48,   0.57
20111116,  -1.66,  -1.78,  -2.29,  -1.95,  -1.56,  -1.57
20111117,  -1.58,  -1.44,  -1.42,  -1.89,  -1.66,  -1.64
20111118,  -0.08,   0.19,   0.06,   0.14,  -0.08,  -0.17
20111121,  -2.45,  -2.32,  -2.27,  -1.67,  -1.87,  -1.79
20111122,  -0.78,  -0.75,  -0.88,  -0.54,  -0.69,  -0.11
20111123,  -3.25,  -2.96,  -2.68,  -2.61,  -2.26,  -2.07
20111125,  -1.12,  -1.17,  -1.26,   0.03,  -0.30,  -0.30
20111128,   4.74,   4.55,   4.52,   3.51,   2.94,   2.91
20111129,  -0.30,  -0.27,  -0.31,  -0.03,   0.30,   0.23
20111130,   5.81,   5.75,   5.33,   5.20,   4.46,   4.05
20111201,  -0.80,  -0.93,  -0.69,  -0.60,  -0.27,   0.00
20111202,   0.75,   0.48,   0.68,   0.34,   0.05,  -0.09
20111205,   1.57,   1.52,   1.21,   1.72,   0.96,   0.96
20111206,   0.01,  -0.03,   0.02,  -0.10,   0.15,   0.03
20111207,  -0.11,   0.07,   0.00,  -0.02,   0.14,   0.25
20111208,  -3.24,  -3.11,  -2.99,  -3.14,  -2.17,  -1.89
20111209,   3.18,   3.12,   2.97,   1.94,   1.82,   1.57
20111212,  -1.75,  -1.46,  -1.37,  -2.08,  -1.52,  -1.29
20111213,  -2.00,  -1.82,  -2.28,  -1.28,  -0.78,  -1.06
20111214,  -1.37,  -1.33,  -1.63,  -1.20,  -1.23,  -1.15
20111215,   0.80,   1.16,   1.17,   0.27,   0.44,   0.25
20111216,   0.44,   0.77,   1.16,   0.42,   0.54,   0.33
20111219,  -1.93,  -1.87,  -1.67,  -2.06,  -1.22,  -1.10
20111220,   4.20,   4.00,   3.51,   3.42,   3.05,   2.91
20111221,   0.43,   0.23,   0.29,   0.51,   0.52,  -0.19
20111222,   1.11,   0.71,   0.50,   1.38,   1.04,   0.57
20111223,   0.22,   0.31,   0.52,   0.66,   0.88,   0.96
20111227,   0.21,   0.52,   0.49,  -0.33,   0.12,  -0.01
20111228,  -1.94,  -2.11,  -2.06,  -1.53,  -1.32,  -1.18
20111229,   1.34,   1.42,   1.26,   1.25,   1.13,   1.02
20111230,  -0.28,  -0.72,  -0.47,  -0.45,  -0.35,  -0.44
20120103,   1.83,   1.43,   1.11,   1.64,   1.58,   1.42
20120104,  -0.57,  -0.70,  -0.56,  -0.37,   0.07,   0.17
20120105,   0.74,   0.57,   0.56,   0.70,   0.28,   0.36
20120106,  -0.19,  -0.21,  -0.43,  -0.33,  -0.34,  -0.05
20120109,   0.81,   0.34,   0.51,   0.38,   0.33,   0.17
20120110,   1.60,   1.37,   1.30,   1.73,   0.89,   0.75
20120111,   0.71,   0.16,   0.23,   0.89,  -0.09,   0.08
20120112,   0.74,   0.55,   0.46,   0.45,   0.25,   0.28
20120113,  -1.06,  -0.76,  -0.57,  -0.98,  -0.60,  -0.30
20120117,  -0.01,   0.23,   0.22,  -0.36,   0.50,   0.45
20120118,   1.97,   1.72,   1.75,   1.74,   1.06,   1.10
20120119,   0.31,   0.43,   0.60,   0.72,   0.60,   0.40
20120120,   0.35,   0.37,   0.12,   0.05,  -0.21,   0.20
20120123,  -0.37,  -0.18,  -0.01,   0.05,  -0.10,   0.15
20120124,   0.89,   0.61,   0.43,   0.05,  -0.11,  -0.08
20120125,   0.95,   0.74,   0.98,   0.64,   0.72,   1.13
20120126,  -0.49,  -0.38,  -0.34,  -0.75,  -0.75,  -0.45
20120127,   0.84,   0.72,   0.86,   0.29,  -0.10,  -0.14
20120130,  -0.92,  -0.79,  -0.72,  -0.65,  -0.38,  -0.07
20120131,  -0.16,   0.07,  -0.28,   0.03,  -0.21,   0.07
20120201,   2.26,   2.16,   2.16,   1.48,   1.07,   0.77
20120202,   0.89,   0.30,   0.23,   0.32,   0.15,   0.03
20120203,   2.32,   2.22,   2.25,   2.30,   1.48,   1.36
20120206,  -0.23,  -0.49,  -0.30,  -0.08,   0.08,  -0.12
20120207,  -0.20,  -0.08,   0.06,   0.15,   0.24,   0.18
20120208,   0.18,   0.24,   0.18,   0.49,   0.15,   0.29
20120209,  -0.27,  -0.35,  -0.09,   0.03,   0.05,   0.37
20120210,  -1.44,  -1.26,  -1.12,  -0.86,  -0.72,  -0.64
20120213,   1.34,   1.30,   1.16,   0.69,   0.71,   0.70
20120214,  -0.66,  -0.49,  -0.40,  -0.57,  -0.05,   0.10
20120215,  -0.63,  -0.76,  -0.67,  -0.35,  -0.29,  -0.69
20120216,   1.89,   2.11,   1.79,   1.49,   1.23,   1.10
20120217,  -0.06,  -0.08,   0.05,   0.11,   0.14,   0.25
20120221,  -0.64,  -0.54,  -0.72,  -0.18,   0.05,   0.01
20120222,  -0.99,  -0.72,  -0.58,  -0.90,  -0.24,  -0.34
20120223,   1.72,   1.15,   1.40,   0.83,   0.58,   0.31
20120224,  -0.34,  -0.36,  -0.12,   0.27,   0.10,   0.27
20120227,   0.00,   0.01,   0.09,   0.18,   0.04,   0.22
20120228,  -0.37,  -0.29,  -0.35,  -0.03,   0.27,   0.51
20120229,  -1.59,  -1.46,  -1.64,  -0.54,  -0.56,  -0.35
20120301,   0.46,   0.45,   0.72,   0.78,   0.67,   0.61
20120302,  -1.58,  -1.61,  -1.69,  -0.45,  -0.54,  -0.17
20120305,  -0.03,   0.08,   0.12,  -0.40,  -0.36,  -0.48
20120306,  -2.18,  -1.92,  -1.96,  -2.07,  -1.63,  -1.43
20120307,   1.25,   0.97,   1.19,   1.07,   0.73,   0.73
20120308,   1.57,   1.26,   1.35,   1.00,   0.88,   1.17
20120309,   1.30,   1.41,   1.32,   0.58,   0.38,   0.39
20120312,  -0.28,  -0.36,  -0.24,  -0.38,   0.04,  -0.03
20120313,   2.28,   2.16,   1.79,   2.26,   1.79,   1.78
20120314,  -0.87,  -0.91,  -0.85,  -0.91,  -0.40,   0.19
20120315,   1.07,   0.95,   1.09,   1.27,   0.69,   0.41
20120316,   0.12,  -0.30,  -0.42,   0.27,   0.22,  -0.11
20120319,   1.00,   0.78,   0.66,   0.25,   0.34,   0.43
20120320,  -1.03,  -0.96,  -0.75,  -0.19,  -0.44,  -0.28
20120321,   0.11,   0.05,   0.30,  -0.24,  -0.08,  -0.17
20120322,  -1.14,  -0.90,  -0.68,  -1.17,  -0.79,  -0.56
20120323,   1.03,   1.03,   0.85,   0.63,   0.39,   0.21
20120326,   1.69,   2.02,   1.96,   1.36,   1.35,   1.47
20120327,  -0.56,  -0.73,  -0.84,  -0.48,  -0.39,  -0.10
20120328,  -0.28,  -0.54,  -0.78,  -0.53,  -0.62,  -0.42
20120329,  -0.28,  -0.24,  -0.18,  -0.25,  -0.21,  -0.08
20120330,  -0.27,  -0.35,  -0.25,   0.32,   0.46,   0.25
20120402,   0.94,   1.15,   1.13,   0.71,   0.64,   0.86
20120403,  -0.77,  -0.57,  -0.66,  -0.41,  -0.43,  -0.19
20120404,  -1.72,  -1.63,  -1.62,  -1.23,  -1.03,  -1.02
20120405,  -0.10,  -0.26,  -0.26,  -0.43,  -0.22,   0.27
20120409,  -1.80,  -1.87,  -1.37,  -1.55,  -1.25,  -1.00
20120410,  -2.34,  -2.17,  -2.40,  -2.16,  -1.82,  -1.69
20120411,   1.68,   1.57,   1.66,   0.94,   0.82,   0.70
20120412,   1.58,   1.64,   1.49,   1.94,   1.46,   1.26
20120413,  -1.71,  -1.54,  -1.20,  -1.63,  -1.29,  -1.08
20120416,   0.09,   0.31,   0.12,   0.08,   0.10,  -0.30
20120417,   1.65,   1.63,   1.35,   1.61,   1.43,   1.65
20120418,  -1.09,  -0.82,  -0.63,  -0.69,  -0.37,  -0.33
20120419,  -0.38,  -0.65,  -0.69,  -0.33,  -0.54,  -0.65
20120420,   0.43,   0.76,   0.33,  -0.40,   0.17,   0.11
20120423,  -1.32,  -1.61,  -1.28,  -0.88,  -0.82,  -0.98
20120424,   0.90,   0.60,   0.42,   0.66,   0.59,  -0.12
20120425,   1.70,   1.63,   1.82,   1.34,   1.15,   1.68
20120426,   0.84,   0.60,   0.94,   1.08,   0.72,   0.65
20120427,   0.88,   0.89,   1.08,   0.22,   0.22,   0.35
20120430,  -0.98,  -1.11,  -1.06,  -0.43,  -0.33,  -0.51
20120501,  -0.08,  -0.32,   0.02,   0.76,   0.60,   0.46
20120502,   0.29,   0.24,   0.68,  -0.61,  -0.32,  -0.01
20120503,  -1.63,  -1.57,  -1.32,  -1.25,  -0.85,  -0.74
20120504,  -1.86,  -1.87,  -1.55,  -1.52,  -1.53,  -1.70
20120507,   0.33,   0.20,   0.09,   0.35,   0.03,  -0.03
20120508,  -0.40,   0.27,  -0.23,  -0.46,  -0.29,  -0.56
20120509,  -0.55,  -0.45,  -0.62,  -0.68,  -0.68,  -0.59
20120510,   0.41,   0.49,   0.35,   0.34,   0.26,   0.28
20120511,  -0.15,  -0.34,  -0.21,  -0.35,  -0.30,  -0.30
20120514,  -1.27,  -1.28,  -1.46,  -1.43,  -0.98,  -1.19
20120515,  -0.24,  -0.07,   0.06,  -0.91,  -0.57,  -0.46
20120516,  -0.88,  -0.65,  -0.48,  -1.10,  -0.27,  -0.42
20120517,  -2.09,  -1.92,  -2.36,  -1.85,  -1.44,  -1.62
20120518,  -1.09,  -0.85,  -0.88,  -0.73,  -0.75,  -0.79
20120521,   2.34,   2.01,   2.08,   1.74,   1.41,   1.86
20120522,  -0.79,  -0.50,  -0.83,   0.24,   0.00,   0.13
20120523,   0.70,   0.63,   0.76,   0.16,   0.19,   0.23
20120524,   0.16,   0.15,   0.29,  -0.11,   0.17,   0.21
20120525,  -0.07,   0.03,   0.39,  -0.06,  -0.15,  -0.24
20120529,   1.59,   1.16,   1.27,   1.19,   1.15,   1.12
20120530,  -1.95,  -1.68,  -1.76,  -2.03,  -1.61,  -1.10
20120531,   0.04,  -0.02,  -0.07,  -0.08,  -0.29,  -0.25
20120601,  -3.12,  -2.95,  -3.37,  -2.63,  -2.46,  -2.53
20120604,  -0.11,   0.06,  -0.10,  -0.52,  -0.02,   0.07
20120605,   1.12,   0.98,   1.06,   1.39,   0.62,   0.45
20120606,   2.52,   2.52,   2.39,   2.71,   2.48,   2.02
20120607,  -0.39,  -0.56,  -0.62,  -0.29,   0.02,  -0.05
20120608,   1.25,   0.98,   1.03,   0.85,   0.66,   0.96
20120611,  -2.24,  -2.20,  -2.21,  -1.95,  -1.19,  -1.32
20120612,   1.50,   1.21,   1.33,   1.34,   1.20,   1.06
20120613,  -1.08,  -1.28,  -1.20,  -0.96,  -0.84,  -0.58
20120614,   1.43,   1.11,   1.27,   0.99,   1.05,   0.97
20120615,   1.24,   1.02,   1.24,   1.17,   1.07,   0.99
20120618,   0.23,   0.19,   0.22,  -0.07,   0.08,   0.34
20120619,   1.80,   1.74,   1.80,   1.43,   1.04,   0.93
20120620,  -0.19,  -0.29,  -0.20,  -0.10,  -0.30,   0.00
20120621,  -2.16,  -2.49,  -2.41,  -2.40,  -2.40,  -2.13
20120622,   1.63,   1.23,   1.23,   0.89,   0.71,   0.69
20120625,  -1.65,  -1.58,  -1.62,  -2.06,  -1.66,  -1.46
20120626,   0.45,   0.42,   0.51,   0.66,   0.66,   0.40
20120627,   1.71,   1.24,   1.00,   1.12,   1.07,   0.70
20120628,  -0.29,   0.06,   0.08,  -0.13,  -0.16,  -0.38
20120629,   2.87,   2.88,   2.83,   2.78,   2.59,   2.41
20120702,   1.23,   0.73,   0.95,   0.54,   0.20,   0.23
20120703,   1.35,   1.42,   1.59,   0.66,   0.61,   0.78
20120705,  -0.24,  -0.07,   0.08,  -0.87,  -0.56,  -0.10
20120706,  -1.28,  -1.43,  -1.43,  -1.01,  -1.00,  -0.92
20120709,  -0.56,  -0.36,  -0.60,  -0.53,  -0.12,  -0.18
20120710,  -1.40,  -0.98,  -1.29,  -0.59,  -0.96,  -0.74
20120711,  -0.27,  -0.20,  -0.24,   0.21,  -0.01,  -0.18
20120712,  -0.24,  -0.52,  -0.56,  -0.52,  -0.35,  -0.63
20120713,   1.36,   1.57,   1.43,   1.76,   1.71,   1.57
20120716,  -0.70,  -0.75,  -0.56,  -0.28,  -0.25,  -0.29
20120717,   0.15,   0.40,   0.13,   0.83,   0.82,   0.57
20120718,   0.71,   0.83,   0.89,   0.13,   0.78,   0.77
20120719,  -0.45,  -0.18,  -0.07,  -0.18,   0.27,   0.48
20120720,  -1.35,  -1.37,  -1.71,  -1.15,  -0.81,  -1.17
20120723,  -1.62,  -1.66,  -1.66,  -1.18,  -0.89,  -0.96
20120724,  -1.47,  -1.42,  -1.67,  -0.71,  -1.13,  -0.88
20120725,   0.23,   0.34,   0.24,   0.28,   0.17,  -0.30
20120726,   0.76,   0.94,   0.67,   1.40,   1.85,   1.45
20120727,   2.58,   2.56,   2.45,   2.02,   2.05,   1.78
20120730,  -0.45,  -0.57,  -0.55,  -0.22,  -0.23,   0.06
20120731,  -0.95,  -0.13,  -0.16,  -0.61,  -0.46,  -0.48
20120801,  -1.94,  -2.02,  -1.65,  -0.46,  -0.29,  -0.44
20120802,  -0.54,  -0.38,  -0.95,  -0.89,  -0.71,  -0.63
20120803,   2.45,   2.94,   2.47,   2.36,   1.95,   1.83
20120806,   1.08,   0.77,   1.02,   0.67,   0.21,   0.30
20120807,   0.85,   1.15,   1.20,   0.56,   0.56,   0.65
20120808,  -0.33,   0.17,  -0.08,   0.03,   0.10,   0.12
20120809,   0.75,   0.25,   0.34,   0.18,   0.18,   0.00
20120810,  -0.18,  -0.12,  -0.18,   0.07,   0.19,   0.22
20120813,  -0.22,  -0.36,  -0.38,  -0.05,  -0.23,  -0.06
20120814,  -0.48,  -0.46,  -0.28,  -0.08,  -0.05,   0.08
20120815,   0.93,   0.98,   0.95,   0.28,   0.22,   0.21
20120816,   1.14,   1.16,   1.32,   0.65,   0.79,   0.68
20120817,   0.77,   0.86,   0.84,   0.34,   0.13,   0.26
20120820,  -0.37,  -0.25,  -0.76,   0.15,  -0.24,   0.11
20120821,  -0.27,  -0.01,   0.03,  -0.11,  -0.27,  -0.43
20120822,  -0.22,  -0.66,  -0.59,  -0.03,   0.05,   0.05
20120823,  -0.77,  -0.83,  -1.03,  -0.76,  -0.71,  -0.85
20120824,   0.45,   0.22,   0.29,   0.63,   0.65,   0.61
20120827,   0.07,   0.06,  -0.10,  -0.21,  -0.17,   0.07
20120828,   0.50,   0.61,   0.37,  -0.08,  -0.04,  -0.01
20120829,   0.40,   0.45,   0.45,   0.17,   0.28,  -0.01
20120830,  -1.29,  -1.16,  -1.09,  -0.61,  -0.75,  -0.83
20120831,   0.51,   0.48,   0.38,   0.50,   0.51,   0.55
20120904,   0.97,   0.92,   0.95,   0.49,  -0.04,  -0.11
20120905,  -0.17,  -0.01,   0.02,   0.21,  -0.09,  -0.10
20120906,   2.07,   2.14,   2.18,   2.07,   2.28,   1.90
20120907,   0.44,   0.77,   0.82,   0.52,   0.51,   0.37
20120910,  -0.39,  -0.34,  -0.22,  -0.56,  -0.50,  -0.68
20120911,   0.42,   0.43,   0.56,   0.54,   0.25,   0.24
20120912,   0.63,   0.37,   0.26,   0.50,   0.26,   0.19
20120913,   1.57,   1.27,   1.15,   1.74,   1.55,   1.58
20120914,   0.98,   1.22,   1.40,   0.71,   0.32,   0.58
20120917,  -0.66,  -0.84,  -0.97,  -0.84,  -0.54,  -0.17
20120918,  -0.13,  -0.16,  -0.46,  -0.34,  -0.16,  -0.10
20120919,   0.17,  -0.07,   0.07,   0.27,   0.30,   0.06
20120920,  -0.46,  -0.54,  -0.70,  -0.22,  -0.13,  -0.02
20120921,   0.65,   0.34,   0.35,   0.06,   0.08,  -0.11
20120924,  -0.44,  -0.26,  -0.62,  -0.27,  -0.07,  -0.39
20120925,  -1.47,  -1.47,  -1.73,  -1.33,  -0.92,  -1.14
20120926,  -0.78,  -0.54,  -0.57,  -0.60,  -0.62,  -0.51
20120927,   1.20,   1.14,   1.44,   0.98,   1.02,   0.92
20120928,  -0.82,  -0.75,  -0.62,  -0.26,  -0.33,  -0.57
20121001,   0.35,   0.44,   0.25,   0.28,   0.17,   0.31
20121002,   0.03,  -0.01,   0.00,   0.47,   0.06,   0.07
20121003,  -0.02,  -0.34,  -0.26,   0.64,   0.38,   0.35
20121004,   0.68,   0.79,   1.12,   1.17,   0.89,   0.55
20121005,  -0.16,  -0.19,  -0.22,   0.08,   0.05,  -0.09
20121008,  -0.60,  -0.49,  -0.35,  -0.13,  -0.42,  -0.34
20121009,  -1.35,  -1.18,  -1.23,  -0.82,  -1.18,  -0.94
20121010,  -0.08,  -0.15,  -0.41,  -0.36,  -0.62,  -0.65
20121011,   0.61,   0.45,   0.66,   0.38,   0.12,  -0.05
20121012,  -0.87,  -0.90,  -0.80,  -0.76,  -0.52,  -0.01
20121015,   0.73,   0.63,   0.66,   1.27,   0.62,   0.84
20121016,   0.57,   0.78,   1.03,   1.05,   0.95,   1.07
20121017,   0.80,   1.05,   0.72,   1.15,   0.80,   0.00
20121018,  -0.79,  -0.62,  -0.63,  -0.02,  -0.10,  -0.47
20121019,  -2.08,  -1.82,  -2.12,  -1.60,  -1.52,  -1.80
20121022,  -0.09,  -0.03,  -0.15,  -0.11,  -0.20,   0.23
20121023,  -0.51,  -0.50,  -0.49,  -1.46,  -1.21,  -1.48
20121024,  -0.36,  -0.25,  -0.86,  -0.12,  -0.49,  -0.14
20121025,   0.28,   0.62,   0.42,   0.13,   0.34,   0.21
20121026,  -0.45,  -0.19,  -0.23,  -0.34,   0.09,  -0.09
20121031,   0.43,   1.05,   0.75,   0.32,  -0.05,   0.15
20121101,   0.99,   1.48,   1.80,   1.09,   1.25,   1.12
20121102,  -1.60,  -1.64,  -1.36,  -1.31,  -0.75,  -1.14
20121105,   0.64,   0.66,   0.43,   0.13,   0.22,   0.31
20121106,   0.51,   1.04,   1.26,   1.02,   0.80,   0.76
20121107,  -2.63,  -2.74,  -2.66,  -2.65,  -2.31,  -2.18
20121108,  -1.33,  -1.35,  -1.82,  -1.08,  -1.12,  -1.37
20121109,   0.18,   0.10,   0.31,   0.08,   0.07,   0.26
20121112,  -0.29,   0.00,  -0.15,  -0.07,   0.04,   0.02
20121113,  -0.58,  -0.76,  -0.46,  -0.33,  -0.30,  -0.47
20121114,  -1.92,  -1.69,  -1.91,  -1.55,  -1.32,  -1.37
20121115,  -0.68,  -0.44,  -0.33,  -0.11,  -0.17,  -0.29
20121116,   0.69,   0.73,   0.35,   0.83,   0.59,   0.47
20121119,   2.03,   2.26,   2.48,   1.54,   1.83,   2.20
20121120,   0.14,   0.12,  -0.03,   0.23,   0.31,  -0.11
20121121,   0.67,   0.53,   0.70,   0.37,   0.25,   0.29
20121123,   1.08,   1.16,   1.19,   0.99,   1.23,   1.45
20121126,   0.43,   0.23,   0.20,  -0.12,  -0.27,  -0.11
20121127,  -0.10,  -0.13,  -0.04,  -0.39,  -0.47,  -0.48
20121128,   0.68,   0.74,   1.19,   0.76,   0.92,   0.80
20121129,   1.31,   1.14,   1.03,   0.54,   0.58,   0.39
20121130,   0.12,  -0.21,  -0.36,  -0.02,   0.16,  -0.08
20121203,  -0.16,  -0.28,  -0.07,  -0.40,  -0.47,  -0.51
20121204,   0.16,   0.15,   0.21,  -0.21,  -0.06,  -0.27
20121205,  -0.33,  -0.01,  -0.25,   1.01,   0.57,  -0.32
20121206,   0.05,   0.14,   0.25,   0.21,   0.29,   0.40
20121207,   0.05,  -0.06,   0.05,   0.47,   0.25,   0.29
20121210,   0.61,   0.48,   0.30,   0.09,   0.12,   0.05
20121211,   1.13,   1.16,   0.86,   0.70,   0.62,   0.69
20121212,  -0.32,  -0.68,  -0.55,   0.36,   0.09,  -0.13
20121213,  -0.52,  -0.68,  -0.39,  -0.49,  -0.60,  -0.60
20121214,   0.10,  -0.15,  -0.04,  -0.17,  -0.41,  -0.40
20121217,   1.28,   1.25,   1.28,   1.60,   1.34,   0.88
20121218,   1.56,   1.52,   1.76,   1.11,   1.15,   1.20
20121219,  -0.06,  -0.05,  -0.14,  -0.60,  -0.76,  -0.58
20121220,   0.65,   0.47,   0.30,   0.85,   0.66,   0.35
20121221,  -0.63,  -0.51,  -0.53,  -1.06,  -1.04,  -0.76
20121224,  -0.44,  -0.39,  -0.46,  -0.08,  -0.23,  -0.25
20121226,  -0.55,  -0.57,  -0.71,  -0.58,  -0.44,  -0.58
20121227,  -0.33,  -0.07,  -0.07,  -0.23,  -0.21,   0.01
20121228,  -0.57,  -0.65,  -0.38,  -0.85,  -1.04,  -1.11
20121231,   2.08,   2.03,   2.18,   1.66,   1.59,   1.77
20130102,   3.02,   2.88,   2.37,   3.06,   2.53,   2.56
20130103,  -0.10,  -0.07,   0.19,  -0.09,  -0.13,  -0.20
20130104,   0.81,   0.83,   0.84,   1.00,   0.75,   0.21
20130107,  -0.18,  -0.46,  -0.58,  -0.61,  -0.20,  -0.34
20130108,  -0.03,  -0.35,  -0.39,  -0.25,  -0.39,  -0.14
20130109,   0.54,   0.47,   0.44,   0.26,   0.31,   0.30
20130110,   0.18,   0.25,   0.13,   0.93,   0.68,   0.68
20130111,  -0.06,  -0.01,   0.16,  -0.22,  -0.09,   0.16
20130114,  -0.02,  -0.09,   0.00,   0.11,  -0.03,  -0.15
20130115,   0.40,   0.48,   0.64,   0.41,   0.17,   0.06
20130116,  -0.29,  -0.17,  -0.26,   0.08,  -0.27,   0.14
20130117,   0.86,   0.81,   1.12,   0.47,   0.61,   0.56
20130118,   0.20,   0.30,   0.53,   0.45,   0.30,   0.20
20130122,   0.76,   0.73,   0.73,   0.84,   0.46,   0.36
20130123,  -0.12,  -0.25,  -0.37,   0.14,   0.23,   0.03
20130124,   0.11,   0.55,   0.88,   0.34,   0.49,  -0.38
20130125,   0.45,   0.65,   0.55,   0.58,   0.83,   0.38
20130128,   0.29,   0.09,   0.11,  -0.23,  -0.26,  -0.09
20130129,   0.13,   0.07,  -0.30,   0.48,   0.36,   0.43
20130130,  -1.19,  -1.20,  -1.18,  -0.26,  -0.29,  -0.37
20130131,   0.66,   0.51,   0.65,   0.13,  -0.14,  -0.21
20130201,   1.22,   1.15,   0.97,   1.19,   1.07,   0.85
20130204,  -1.24,  -1.31,  -1.37,  -1.35,  -1.16,  -1.14
20130205,   0.93,   1.17,   1.09,   1.11,   1.03,   1.13
20130206,   0.43,   0.53,   0.40,   0.27,   0.18,   0.04
20130207,  -0.25,  -0.22,  -0.29,  -0.24,  -0.28,   0.04
20130208,   0.53,   0.63,   0.70,   0.47,   0.53,   0.65
20130211,   0.10,  -0.13,  -0.20,   0.10,  -0.08,  -0.11
20130212,   0.63,   0.52,   0.32,   0.56,   0.31,  -0.10
20130213,   0.20,   0.27,   0.19,   0.19,   0.31,  -0.04
20130214,   0.50,   0.44,   0.26,   0.44,  -0.03,   0.05
20130215,  -0.11,  -0.19,  -0.15,  -0.14,  -0.04,  -0.17
20130219,   1.01,   0.96,   1.19,   0.97,   0.90,   0.50
20130220,  -2.01,  -2.04,  -2.00,  -1.74,  -1.33,  -1.15
20130221,  -0.86,  -0.98,  -1.22,  -0.90,  -0.59,  -0.59
20130222,   1.19,   1.14,   1.14,   1.30,   0.76,   0.97
20130225,  -2.33,  -2.22,  -1.99,  -2.41,  -1.83,  -1.58
20130226,   0.61,   0.34,   0.32,   0.56,   0.55,   0.69
20130227,   1.14,   0.98,   1.12,   1.64,   1.34,   1.22
20130228,   0.10,  -0.09,   0.06,  -0.08,  -0.10,  -0.07
20130301,   0.40,   0.14,   0.49,   0.32,   0.28,   0.10
20130304,   0.37,  -0.06,   0.20,   0.83,   0.62,   0.30
20130305,   1.23,   1.07,   1.52,   1.07,   1.06,   0.95
20130306,   0.44,   0.41,   0.27,   0.40,   0.16,   0.09
20130307,   0.57,   0.48,   0.75,   0.47,   0.21,   0.22
20130308,   0.89,   0.87,   1.06,   0.68,   0.55,   0.39
20130311,   0.08,  -0.08,   0.19,   0.41,   0.24,   0.33
20130312,  -0.35,  -0.17,  -0.16,  -0.55,  -0.14,  -0.20
20130313,   0.32,   0.42,   0.57,   0.28,   0.17,   0.18
20130314,   0.95,   0.97,   0.98,   0.62,   0.53,   0.54
20130315,  -0.15,  -0.02,  -0.06,  -0.29,  -0.23,  -0.21
20130318,  -0.50,  -0.51,  -0.27,  -0.73,  -0.62,  -0.34
20130319,  -0.37,  -0.26,  -0.50,  -0.52,  -0.20,  -0.18
20130320,   1.03,   0.99,   0.92,   0.98,   0.78,   0.63
20130321,  -0.69,  -0.90,  -0.77,  -0.97,  -0.84,  -0.88
20130322,   0.09,   0.11,   0.28,   0.61,   0.56,   0.81
20130325,  -0.03,  -0.10,   0.04,  -0.40,  -0.35,  -0.27
20130326,   0.34,   0.44,   0.40,   0.83,   0.81,   0.76
20130327,   0.05,  -0.02,   0.23,   0.03,  -0.02,  -0.06
20130328,   0.13,   0.17,   0.04,   0.68,   0.45,   0.32
20130401,  -1.43,  -1.45,  -1.38,  -0.71,  -0.43,  -0.49
20130402,  -0.48,  -0.60,  -0.33,   0.45,   0.44,   0.40
20130403,  -1.81,  -1.59,  -1.57,  -1.73,  -1.12,  -0.93
20130404,   0.71,   0.68,   0.60,   0.41,   0.46,   0.33
20130405,  -0.12,  -0.45,  -0.24,  -0.15,  -0.37,  -0.54
20130408,   0.88,   0.89,   0.85,   1.18,   0.58,   0.64
20130409,   0.01,   0.00,  -0.29,   0.15,   0.27,   0.46
20130410,   1.81,   1.87,   2.00,   1.27,   1.38,   1.08
20130411,   0.21,   0.01,   0.41,   0.34,   0.46,   0.29
20130412,  -0.46,  -0.54,  -0.29,  -0.10,  -0.32,  -0.25
