This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
197305, -10.07,  -8.49, -10.48,  -6.97,  -2.89,  -5.92
197306,  -2.40,  -3.02,  -5.23,  -3.73,  -2.77,  -2.94
197307,  11.33,  11.28,  16.81,   8.61,   6.78,  10.44
197308,  -4.78,  -4.63,  -5.80,  -1.27,  -2.25,  -3.11
197309,   7.49,   7.90,   9.92,  10.60,   9.63,   8.99
197310,   2.08,   0.43,  -1.16,   1.83,  -0.97,  -1.16
197311, -18.37, -17.69, -21.39, -15.11, -14.18, -17.22
197312,  -5.46,  -4.92,  -4.27,   2.74,   1.37,   0.58
197401,  21.36,  15.00,  14.28,   5.80,   4.09,   3.40
197402,   1.68,   1.72,  -0.04,   2.94,   0.14,  -0.97
197403,   2.01,   1.65,   1.03,  -1.93,  -1.88,  -2.53
197404,  -3.89,  -4.90,  -6.01,  -3.69,  -6.45,  -6.98
197405,  -6.37,  -6.66,  -8.10,  -6.16,  -5.51,  -7.45
197406,  -1.19,  -2.14,  -3.48,  -1.67,  -3.28,  -4.97
197407,  -3.63,  -3.80,  -6.18,  -2.58,  -5.24,  -7.14
197408,  -6.23,  -7.14,  -8.81,  -7.03,  -9.30, -11.29
197409,  -7.25,  -6.54, -10.34,  -6.60,  -7.11, -12.19
197410,   8.66,   8.46,   9.07,  15.17,  15.41,  18.99
197411,  -4.49,  -5.42,  -7.10,  -2.16,  -2.83,  -3.87
197412,  -8.68,  -7.48,  -9.72,  -2.65,  -2.94,  -5.43
197501,  35.04,  30.50,  34.27,  21.21,  19.90,  20.61
197502,   5.27,   4.94,   5.65,   3.84,   4.41,   6.64
197503,   9.66,   8.61,  12.09,   5.02,   4.54,   6.53
197504,   2.81,   3.96,   4.41,   4.04,   3.66,   6.14
197505,   7.79,   7.50,   9.83,   6.44,   6.59,   5.33
197506,   8.92,   9.08,   8.00,   6.28,   6.97,   6.22
197507,   0.47,   0.13,  -0.72,  -5.95,  -5.40,  -6.18
197508,  -6.39,  -4.91,  -5.82,  -3.50,  -2.60,  -3.53
197509,  -3.33,  -3.41,  -3.41,  -5.29,  -3.41,  -4.18
197510,   1.59,   1.64,   1.50,   7.63,   5.90,   3.95
197511,   2.22,   2.49,   1.82,   3.98,   3.93,   2.86
197512,   0.33,  -0.71,  -1.34,  -0.21,  -0.17,  -0.73
197601,  23.74,  21.52,  21.20,  16.81,  14.17,  14.18
197602,  17.04,  12.63,  11.82,   4.68,   2.46,   1.48
197603,   2.62,   1.59,   1.50,   2.42,   1.50,   1.44
197604,  -1.03,  -0.83,  -1.49,  -2.54,  -0.81,  -0.91
197605,  -3.39,  -2.48,  -2.09,  -1.99,  -1.82,  -0.05
197606,   2.59,   2.61,   2.61,   7.56,   5.11,   4.66
197607,   0.20,   0.59,   0.04,  -0.48,   0.02,  -0.73
197608,  -2.95,  -1.08,  -2.33,  -2.72,  -0.11,  -0.74
197609,   1.05,   1.98,   1.64,   1.92,   1.97,   3.22
197610,  -3.08,  -2.03,  -2.23,  -2.74,  -2.20,  -2.16
197611,   1.78,   2.76,   2.98,   3.68,   3.15,   2.03
197612,  11.92,  10.50,  10.53,   7.87,   7.71,   6.08
197701,   6.68,   3.98,   4.50,  -2.39,  -2.85,  -3.46
197702,   0.94,   0.71,  -0.37,  -2.38,  -1.81,  -2.55
197703,   1.35,   1.03,   1.00,  -0.16,  -0.13,  -0.10
197704,   2.42,   1.59,   1.63,   1.15,   1.89,   0.83
197705,   0.88,   0.46,   0.33,  -1.43,  -0.73,  -0.39
197706,   6.13,   5.46,   5.49,   4.13,   4.63,   6.31
197707,   1.76,   1.02,   2.03,  -1.73,  -1.41,  -1.64
197708,  -0.93,   0.01,  -0.44,  -1.18,  -1.76,  -1.29
197709,   1.44,   1.44,   1.65,  -0.90,  -0.28,   1.03
197710,  -2.35,  -1.57,  -2.51,  -3.57,  -3.46,  -3.83
197711,   7.56,   8.00,   7.44,   6.95,   5.78,   5.65
197712,   2.13,   1.95,   3.34,   0.99,   0.63,  -0.03
197801,   0.63,  -0.84,  -1.43,  -4.34,  -4.84,  -6.27
197802,   3.69,   2.71,   3.05,  -0.19,  -0.84,  -0.76
197803,   8.34,   6.72,   7.48,   6.78,   3.98,   4.78
197804,   8.55,   7.96,   8.50,   7.86,   7.47,   8.31
197805,   9.65,   6.33,   8.25,   4.16,   2.96,   3.28
197806,   1.58,   1.21,   0.66,  -0.97,  -0.79,  -0.56
197807,   4.49,   5.84,   5.58,   6.03,   5.07,   6.71
197808,  11.77,   9.71,  10.68,   4.56,   4.78,   5.48
197809,   2.12,  -0.03,  -0.01,  -0.74,  -0.97,  -1.94
197810, -20.31, -18.96, -22.23, -14.86, -11.85, -13.50
197811,   3.59,   5.00,   6.52,   3.98,   2.74,   4.06
197812,   0.48,   1.21,   2.60,   0.30,   0.87,   1.83
197901,  12.38,   9.41,   9.93,   7.91,   6.16,   5.48
197902,  -1.72,  -1.85,  -2.21,  -2.70,  -3.20,  -4.06
197903,   8.61,   7.59,   9.67,   9.19,   6.52,   7.83
197904,   3.89,   2.51,   2.71,   0.47,   1.07,   0.64
197905,  -0.33,  -0.83,   0.18,  -1.48,  -0.96,  -1.27
197906,   5.07,   5.14,   5.81,   5.12,   5.63,   5.57
197907,   1.95,   2.96,   1.95,   3.41,   2.45,   2.89
197908,   7.55,   7.95,   8.64,   6.04,   6.15,   8.00
197909,   0.22,  -0.29,  -0.59,  -1.02,  -0.52,  -0.31
197910,  -9.90,  -9.40, -10.45,  -8.14,  -8.19,  -8.56
197911,   5.25,   6.41,   8.37,   6.94,   6.58,   7.56
197912,   7.22,   7.78,   7.47,   3.90,   2.17,   4.34
198001,  11.59,  10.46,  11.19,   6.24,   4.78,   5.40
198002,  -0.18,  -1.21,  -0.78,  -2.78,  -3.14,  -3.81
198003, -17.24, -16.33, -18.46, -12.54,  -9.96, -11.25
198004,   4.95,   4.16,   5.39,   7.04,   6.52,   5.64
198005,   6.51,   7.36,   7.89,   7.61,   7.18,   8.23
198006,   3.96,   4.22,   4.42,   2.56,   4.02,   3.82
198007,   9.38,   9.06,  11.47,   7.00,   6.83,  10.84
198008,   7.74,   7.58,   8.66,   2.72,   2.27,   3.81
198009,   4.95,   3.59,   6.05,   2.41,   2.76,   3.62
198010,   3.53,   4.68,   5.27,   0.56,   0.49,   1.83
198011,   4.31,   5.20,   8.53,   5.65,   6.96,  10.53
198012,  -3.23,  -2.35,  -4.94,  -1.58,  -0.51,  -2.47
198101,   2.29,   2.43,  -0.70,  -0.65,  -1.11,  -4.50
198102,   1.58,   1.20,  -0.60,   2.43,   2.65,   0.96
198103,   7.62,   7.50,   8.81,   9.56,   6.40,   7.69
198104,   3.69,   3.77,   4.23,  -0.21,   0.02,   0.92
198105,   3.14,   3.52,   4.26,   1.07,   1.96,   2.06
198106,   0.96,   0.61,  -2.22,   0.26,   0.18,  -2.84
198107,  -2.05,  -2.11,  -3.09,  -2.58,  -1.68,   0.30
198108,  -7.70,  -5.93,  -9.30,  -5.04,  -4.93,  -7.36
198109,  -7.87,  -7.63, -10.56,  -5.76,  -4.14,  -7.52
198110,   6.21,   7.22,   8.47,   5.64,   5.69,   8.84
198111,   1.24,   3.06,   1.10,   3.77,   4.61,   3.37
198112,  -1.57,  -1.08,  -3.06,  -1.00,  -2.18,  -3.64
198201,  -0.59,  -1.10,  -2.54,  -2.07,  -2.25,  -4.71
198202,  -2.40,  -2.29,  -5.83,  -2.69,  -2.26,  -7.10
198203,   0.01,  -0.53,  -2.17,  -0.30,   0.00,  -2.36
198204,   5.14,   5.45,   6.44,   5.89,   4.06,   5.77
198205,  -1.50,  -1.17,  -2.27,  -3.70,  -3.77,  -4.34
198206,  -2.48,  -1.93,  -4.42,  -0.72,  -1.32,  -4.36
198207,  -0.04,  -0.63,  -2.69,  -1.93,  -1.93,  -3.36
198208,   5.14,   5.84,   5.58,  13.24,  11.32,  12.70
198209,   3.71,   4.81,   1.65,   1.96,   3.03,   2.00
198210,  12.45,  12.80,  14.05,  14.71,  12.00,  14.44
198211,  11.76,   9.29,   9.55,   5.76,   5.04,   6.83
198212,   2.94,   2.08,   3.21,   1.85,   1.37,   0.46
198301,  13.17,   8.98,  13.36,   4.08,   2.47,   4.23
198302,   8.42,   6.82,   4.11,   3.56,   4.40,   3.00
198303,   7.37,   6.23,   4.23,   5.18,   4.04,   2.95
198304,   8.78,   8.01,   7.78,   7.45,   5.96,   6.01
198305,  10.74,   8.23,  11.82,   2.27,   2.08,   4.52
198306,   6.77,   4.45,   4.49,   2.49,   2.01,   4.94
198307,  -0.94,  -0.85,  -2.57,  -2.66,  -2.39,  -4.09
198308,  -4.24,  -2.65,  -4.55,   0.91,  -0.04,  -1.11
198309,  -0.83,   1.19,  -0.50,   3.59,   2.98,   2.37
198310,  -5.38,  -5.11,  -7.31,  -2.05,  -1.66,  -5.14
198311,   3.41,   4.66,   2.07,   5.30,   3.92,   3.88
198312,  -1.69,  -1.21,  -3.13,  -0.42,  -1.31,  -1.90
198401,   2.16,   0.94,   0.33,  -2.47,  -1.22,  -4.22
198402,  -5.54,  -4.95,  -6.39,  -6.05,  -4.36,  -5.55
198403,   1.60,   0.64,   0.24,   2.79,   2.13,   0.53
198404,  -2.20,  -1.05,  -3.40,  -1.14,  -0.08,  -0.58
198405,  -4.82,  -3.69,  -5.20,  -6.67,  -5.04,  -4.40
198406,   1.79,   2.46,   0.91,   2.46,   3.20,   3.47
198407,  -6.36,  -2.64,  -5.95,  -4.41,  -1.75,  -2.43
198408,   7.71,   8.56,  10.17,  12.86,  11.07,  12.46
198409,  -0.06,   1.04,  -1.27,   0.48,   0.95,  -1.09
198410,  -4.32,  -1.26,  -2.63,  -1.43,   0.89,   0.05
198411,  -4.85,  -1.79,  -4.58,   0.09,   0.18,  -2.46
198412,  -0.33,   1.20,   0.76,   1.63,   2.69,   3.54
198501,  11.91,  10.78,  15.31,   8.91,   8.08,  11.74
198502,   6.53,   3.83,   4.63,   1.82,   1.56,   1.48
198503,  -0.47,  -0.77,  -2.72,   1.23,   0.59,  -1.73
198504,  -1.70,   0.21,  -2.52,  -1.01,  -0.31,  -1.17
198505,   0.95,   2.81,   2.15,   4.18,   6.45,   6.29
198506,  -0.56,   1.84,  -0.19,   0.61,   2.37,   2.42
198507,   2.37,   1.60,   2.30,   1.70,  -0.62,  -0.36
198508,  -0.36,  -0.18,  -1.58,   0.48,  -0.08,  -1.35
198509,  -5.98,  -4.22,  -6.98,  -3.10,  -3.77,  -6.23
198510,   0.41,   2.21,   1.65,   3.68,   5.49,   5.30
198511,   4.17,   5.54,   5.78,   6.22,   6.45,   8.19
198512,   0.43,   3.56,   3.67,   3.80,   4.38,   4.28
198601,   5.55,   2.92,   4.35,   0.83,   2.23,   1.82
198602,   4.62,   6.35,   6.01,   5.85,   8.66,   8.15
198603,   5.83,   5.09,   4.31,   5.71,   5.59,   5.77
198604,   1.56,   1.85,   1.78,  -1.12,  -1.81,   0.29
198605,   2.75,   3.66,   3.39,   5.19,   5.54,   5.05
198606,   1.01,   1.45,  -0.45,   0.09,   2.60,  -0.15
198607,  -7.76,  -6.18,  -9.55,  -7.79,  -4.68,  -6.96
198608,   1.20,   2.23,   0.68,  10.40,   6.98,   5.46
198609,  -5.01,  -4.71,  -7.39,  -3.68,  -8.29,  -8.60
198610,   1.79,   2.95,   2.21,   5.52,   5.22,   5.60
198611,  -0.62,  -0.29,  -1.14,   1.58,   1.09,   0.32
198612,  -3.14,  -2.87,  -4.21,  -3.23,  -2.89,  -2.84
198701,  12.92,  10.27,  11.69,  13.44,  11.83,  12.91
198702,   9.44,   6.91,   7.83,   4.87,   4.31,   7.54
198703,   5.76,   2.24,   3.11,   3.85,   0.90,  -0.06
198704,  -0.18,  -2.49,  -2.87,   0.22,  -2.83,  -3.44
198705,   2.23,   0.25,  -0.34,   1.35,  -0.01,   0.65
198706,   2.20,   3.10,   2.14,   4.88,   5.10,   4.21
198707,   5.78,   3.03,   2.16,   6.54,   4.01,   4.12
198708,  -0.35,   2.82,   1.81,   2.08,   3.60,   4.21
198709,  -0.24,  -1.01,  -2.17,  -0.64,  -1.83,  -3.00
198710, -28.35, -26.74, -32.00, -25.06, -21.36, -25.87
198711,  -5.57,  -2.93,  -7.75,  -5.59,  -5.69,  -6.53
198712,   0.86,   4.48,   3.34,   7.70,   7.43,  10.52
198801,   9.26,   6.91,   8.19,   4.59,   5.91,   4.94
198802,   6.70,   7.24,   6.80,   8.19,   5.63,   7.87
198803,   5.18,   4.95,   4.09,   0.54,  -0.81,  -0.70
198804,   2.87,   1.28,   1.27,   0.92,   0.44,  -0.45
198805,  -0.99,  -2.00,  -2.92,   0.63,   0.68,  -0.66
198806,   3.71,   6.45,   5.64,   4.56,   6.09,   7.65
198807,   0.83,  -0.03,  -0.53,  -1.38,  -1.30,  -2.52
198808,  -1.76,  -1.70,  -3.37,  -1.15,  -1.84,  -3.33
198809,   1.00,   3.49,   1.75,   2.33,   4.00,   4.05
198810,  -1.91,  -1.52,  -2.32,   1.16,   1.38,   0.06
198811,  -4.46,  -3.52,  -5.56,  -2.13,  -2.22,  -2.41
198812,   2.84,   3.35,   2.40,   1.95,   2.30,   3.03
198901,   8.53,   5.27,   6.46,   7.39,   5.38,   6.99
198902,   0.62,   1.33,   0.21,  -0.04,  -0.76,  -0.65
198903,   2.79,   2.28,   1.77,   1.45,   1.69,   1.02
198904,   3.21,   3.14,   3.34,   4.99,   4.79,   5.45
198905,   3.13,   3.05,   2.53,   4.94,   4.44,   4.13
198906,  -0.93,  -0.78,  -2.31,   0.34,  -0.08,  -1.78
198907,   1.49,   2.84,   2.72,   7.63,   6.94,   6.98
198908,   1.08,   1.95,   1.49,   3.14,   2.60,   3.79
198909,   0.92,   0.01,   0.51,  -1.39,  -0.60,  -0.77
198910,  -5.67,  -4.85,  -5.40,  -4.01,  -4.12,  -4.39
198911,  -2.22,  -1.35,  -0.83,   2.35,   1.41,   0.46
198912,  -2.02,   0.02,  -1.87,   3.23,   1.38,   0.89
199001,  -1.61,  -6.18,  -6.97,  -7.09,  -7.82,  -8.01
199002,   2.57,   1.62,   1.92,   1.82,   1.72,   2.19
199003,   3.60,   2.74,   2.80,   1.73,   1.73,   3.22
199004,  -2.28,  -1.82,  -1.90,  -5.17,  -4.29,  -3.50
199005,   3.97,   3.91,   5.48,   8.17,   8.36,  10.53
199006,   1.71,   0.97,   0.53,  -1.51,  -0.71,  -1.26
199007,  -2.22,  -2.58,  -3.93,  -1.41,  -1.72,  -3.50
199008, -10.77, -11.36, -13.87,  -9.21,  -9.82, -11.83
199009,  -7.14,  -7.61,  -9.57,  -6.04,  -5.78,  -9.26
199010,  -6.97,  -4.85,  -7.10,  -3.61,  -1.68,  -3.82
199011,   1.38,   3.29,   5.24,   7.39,   9.03,  11.85
199012,  -2.11,   1.13,  -0.42,   3.87,   3.70,   5.78
199101,  11.13,   9.08,  10.29,   4.66,   5.96,   9.07
199102,  17.09,  12.49,  14.19,   8.90,   7.99,   9.33
199103,  11.21,   6.78,   9.47,   2.49,   3.47,   4.18
199104,   5.50,   2.44,   2.91,   0.86,   0.54,   0.96
199105,   3.11,   2.85,   2.95,   3.32,   4.51,   5.09
199106,  -3.17,  -2.07,  -4.52,  -4.17,  -4.18,  -5.47
199107,   3.16,   3.53,   2.95,   4.99,   4.15,   5.70
199108,   4.32,   2.36,   3.06,   2.54,   2.65,   3.48
199109,   1.85,  -0.45,   1.72,  -1.63,  -0.58,  -1.11
199110,   3.60,   1.91,   2.47,   2.22,   1.51,   2.02
199111,  -1.25,  -2.98,  -2.84,  -4.50,  -4.30,  -3.24
199112,   0.60,   4.62,   3.85,  10.17,   9.51,  12.55
199201,  26.83,  14.19,  14.57,   4.89,   0.95,   1.29
199202,   8.64,   5.34,   4.71,   4.76,   2.22,   1.23
199203,   0.46,   0.37,  -3.03,  -1.65,  -1.79,  -3.36
199204,  -4.67,  -3.39,  -5.72,   1.08,   1.82,  -1.06
199205,   0.45,   0.57,  -0.06,   0.27,   1.16,   0.90
199206,  -4.06,  -4.16,  -6.31,  -1.49,  -1.21,  -3.31
199207,   1.58,   2.47,   1.33,   2.84,   4.20,   5.09
199208,  -3.68,  -2.10,  -2.91,  -4.28,  -1.77,  -2.17
199209,   0.87,   1.45,   1.38,   2.69,   1.47,   2.20
199210,   1.46,   2.47,   2.37,   2.23,   1.23,   3.90
199211,   7.70,   7.11,   9.09,   4.81,   3.97,   6.29
199212,   5.01,   3.49,   3.06,   3.33,   2.66,   2.24
199301,   9.66,   6.23,   6.35,   5.64,   1.48,   0.85
199302,   0.34,   0.21,  -4.62,   1.77,   2.09,  -2.94
199303,   3.25,   2.48,   1.62,   3.39,   3.13,   3.37
199304,  -1.27,  -1.71,  -2.35,  -1.42,  -1.81,  -3.79
199305,   5.97,   3.93,   4.50,   2.77,   2.18,   4.89
199306,   3.20,   1.06,   0.54,   1.57,   1.16,  -0.81
199307,   2.25,   1.18,   0.07,   0.93,   0.40,  -0.61
199308,   4.00,   3.64,   3.93,   4.91,   3.94,   4.46
199309,   3.64,   2.08,   3.54,   0.22,  -0.03,   1.27
199310,   5.47,   4.12,   4.64,   2.23,   0.34,   0.99
199311,  -1.72,  -1.70,  -3.48,  -1.60,  -2.36,  -2.00
199312,   0.89,   1.56,   0.35,   2.22,   3.39,   3.93
199401,   7.62,   4.25,   4.64,   4.80,   2.44,   2.84
199402,   0.35,  -0.06,  -1.05,  -2.23,  -1.89,  -1.02
199403,  -3.56,  -4.13,  -5.64,  -5.15,  -3.83,  -4.82
199404,  -1.76,  -0.07,  -3.02,   1.37,   0.78,   0.25
199405,  -0.32,   0.30,  -0.99,   0.17,   0.21,   0.16
199406,  -3.28,  -2.29,  -4.37,  -2.24,  -1.79,  -3.64
199407,   1.56,   1.43,   0.17,   3.72,   3.35,   3.26
199408,   3.76,   3.57,   4.28,   5.24,   3.80,   6.37
199409,   1.89,   1.41,   0.91,  -1.39,  -2.50,  -1.77
199410,   0.41,   0.25,  -0.80,   0.53,   0.74,   2.03
199411,  -4.12,  -3.44,  -4.45,  -4.69,  -3.98,  -4.70
199412,  -0.86,  -0.67,  -3.16,   1.31,   1.48,   1.47
199501,   5.13,   2.14,   3.15,   1.44,   2.31,   1.63
199502,   2.19,   3.56,   2.86,   5.80,   4.55,   5.22
199503,   2.06,   1.41,   1.67,   3.72,   1.54,   2.74
199504,   3.15,   3.10,   1.77,   2.40,   1.69,   1.18
199505,   1.72,   2.11,   1.36,   2.93,   3.23,   2.97
199506,   6.81,   4.40,   6.63,   1.74,   2.12,   5.60
199507,   6.63,   4.96,   6.30,   2.86,   3.79,   7.61
199508,   6.33,   3.21,   3.06,   1.96,   1.54,   0.85
199509,   4.04,   2.29,   2.26,   3.24,   2.43,   2.61
199510,  -5.54,  -3.13,  -6.08,  -2.00,  -1.43,  -2.57
199511,  -0.62,   1.43,   1.34,   5.59,   5.40,   4.32
199512,   1.91,   1.97,  -0.42,   1.98,   1.69,  -1.06
199601,   6.24,   1.70,   1.99,   2.37,   2.15,   0.50
199602,   5.40,   2.68,   3.85,   1.25,   1.92,   4.31
199603,   3.43,   2.77,   3.46,   1.57,   2.14,   1.11
199604,   6.65,   5.62,   7.17,   2.46,   1.48,   5.33
199605,  10.66,   5.60,   8.09,   1.07,   1.68,   2.01
199606,  -3.33,  -2.45,  -4.32,  -0.05,  -0.33,  -4.49
199607,  -9.51,  -5.79, -11.09,  -5.71,  -4.69,  -8.12
199608,   3.96,   3.89,   5.01,   3.78,   4.26,   6.22
199609,   1.85,   3.16,   2.59,   2.97,   4.37,   6.35
199610,  -3.30,  -0.39,  -4.14,   1.75,   1.48,  -1.97
199611,   1.46,   3.17,   1.50,   5.81,   5.93,   6.26
199612,  -2.11,   1.12,  -0.81,   0.93,  -0.17,  -1.88
199701,   9.56,   5.28,   7.47,   2.73,   2.97,   3.30
199702,  -0.25,  -0.21,  -3.48,   0.09,   1.77,  -2.20
199703,  -4.60,  -2.82,  -7.01,  -3.04,  -3.00,  -6.93
199704,  -4.11,  -1.46,  -3.61,   2.26,   2.86,   2.06
199705,   7.47,   8.14,  10.97,   6.90,   6.74,  12.64
199706,   4.39,   5.62,   3.51,   3.65,   4.24,   3.21
199707,   4.45,   5.57,   4.34,   6.62,   6.67,   8.63
199708,   4.77,   3.92,   4.26,  -0.13,  -1.38,  -0.79
199709,  10.18,   8.12,   9.61,   4.96,   5.68,   6.25
199710,   0.01,  -0.65,  -3.39,  -3.50,  -3.04,  -5.29
199711,  -3.39,  -0.31,  -4.47,   2.86,   3.16,   0.01
199712,  -6.04,  -0.22,  -5.65,   2.80,   3.21,   1.00
199801,   2.97,   0.74,   2.02,  -0.82,  -1.18,  -0.48
199802,   6.03,   5.52,   6.44,   6.61,   8.22,   9.34
199803,   5.55,   4.24,   5.00,   5.44,   4.49,   4.77
199804,   3.83,   2.97,   2.56,   0.41,   0.08,   1.59
199805,  -3.66,  -3.26,  -5.87,  -2.35,  -2.82,  -6.21
199806,  -3.39,  -2.17,  -4.03,  -0.57,   0.46,   0.80
199807,  -4.78,  -5.78,  -7.19,  -4.57,  -4.87,  -6.12
199808, -20.95, -17.24, -23.67, -14.16, -16.06, -21.67
199809,   2.84,   3.01,   4.09,   6.60,   5.21,   8.40
199810,   1.31,   2.56,   4.34,   7.06,   7.63,   8.49
199811,  11.77,   6.20,   8.65,   5.24,   5.14,   5.63
199812,   1.17,   2.28,   2.29,   3.52,   5.53,   7.30
199901,  12.89,   4.11,   9.69,  -1.05,  -1.80,   1.65
199902,  -3.98,  -4.26,  -7.02,  -1.96,  -2.87,  -6.25
199903,  -2.43,  -2.73,  -1.80,   2.34,   1.44,   4.63
199904,   9.63,   7.21,   9.51,   9.14,   9.80,   8.28
199905,   6.06,   4.40,   3.09,   0.63,   1.68,   2.32
199906,   4.55,   4.39,   3.55,   3.61,   3.78,   4.09
199907,   3.67,   0.97,   0.18,  -1.68,  -1.25,  -4.34
199908,  -3.18,  -2.40,  -5.64,  -3.38,  -3.02,  -3.14
199909,  -1.67,  -1.88,  -1.86,  -3.47,  -2.88,  -0.27
199910,  -0.16,  -1.15,  -2.78,   2.26,   3.50,   5.91
199911,  15.44,   6.53,  11.53,   0.02,   2.00,   6.61
199912,  14.07,   4.62,   9.80,   3.50,   4.19,   9.64
200001,  15.45,   3.61,   6.39,  -4.81,  -4.60,  -4.19
200002,  24.84,  12.58,  13.29,  -4.06,  -1.84,   7.14
200003,  -1.90,   0.00,  -2.18,  11.89,  11.68,   8.38
200004, -12.91,  -5.49, -12.00,   0.49,   0.22,  -5.29
200005,  -8.22,  -4.32,  -8.49,   1.33,   0.43,  -3.44
200006,  11.36,   7.32,   8.07,  -0.37,  -1.57,   5.16
200007,  -2.39,   0.28,  -4.39,   0.14,   0.29,  -5.16
200008,   7.15,   4.64,   4.76,   9.93,   7.42,  10.17
200009,  -3.86,  -1.96,  -6.99,  -2.74,  -0.22,  -7.36
200010,  -7.77,  -4.13, -10.24,   0.58,   0.17,  -8.85
200011, -14.33,  -7.18, -16.45,  -6.59,  -4.00, -20.24
200012,  -5.67,   0.81,  -4.97,   7.65,   8.87,   3.03
200101,  32.44,  18.85,  35.97,   7.60,   5.48,  17.71
200102,  -6.36,  -3.12, -10.18,  -6.20,  -3.95, -18.74
200103,  -6.66,  -2.52,  -9.94,  -5.25,  -4.99, -14.75
200104,   5.85,   5.26,   8.49,   9.80,   7.88,  16.28
200105,   8.92,   7.56,   7.60,   3.40,   1.95,   3.22
200106,   0.82,   3.37,   2.15,  -1.24,  -1.02,   0.03
200107,  -2.94,   1.04,  -6.36,  -0.24,   1.02,  -6.65
200108,  -3.04,  -1.17,  -6.15,  -2.40,  -2.51,  -8.74
200109, -13.72,  -8.78, -16.41, -12.73,  -8.55, -17.37
200110,   7.55,   3.86,  12.31,   4.59,   2.10,  12.76
200111,   6.42,   5.79,  10.69,   9.99,   7.59,  11.41
200112,   5.69,   5.48,   8.73,   5.90,   4.97,   4.02
200201,   5.34,   4.37,  -0.08,   1.05,   0.02,  -4.42
200202,  -2.66,  -1.02,  -7.83,   0.42,   1.67,  -7.61
200203,   8.82,   8.51,   8.11,   6.99,   4.98,   9.51
200204,   1.27,   4.42,  -2.44,  -1.51,   0.16,  -7.62
200205,  -0.88,  -0.15,  -5.34,  -1.19,  -0.39,  -5.14
200206,  -6.95,  -2.95,  -8.96,  -6.72,  -6.41, -12.42
200207, -13.23, -10.50, -14.16, -10.47,  -8.57,  -9.77
200208,  -0.35,   0.43,   0.44,   1.72,   1.44,   0.14
200209, -10.86,  -6.29,  -8.14, -12.24,  -8.79,  -9.70
200210,   5.86,   2.43,   5.04,   6.49,   5.28,   5.95
200211,  18.47,   8.36,  13.54,  13.89,   6.56,   8.27
200212,  -7.26,  -2.92,  -5.11,  -6.33,  -3.24,  -4.98
200301,   2.11,   0.27,  -0.24,  -2.44,  -2.94,  -2.10
200302,  -2.56,  -2.82,  -2.97,  -2.69,  -2.41,  -2.14
200303,   2.03,   0.98,   0.73,   0.73,   0.61,   1.55
200304,  12.01,   8.64,   9.93,  11.96,   7.99,   9.32
200305,  20.58,  10.19,  14.87,  10.21,   8.06,   9.78
200306,   7.67,   4.73,   5.51,   0.19,   0.99,   2.20
200307,  10.67,   6.47,   7.05,   4.17,   2.72,   3.16
200308,   6.40,   4.64,   4.62,   5.27,   4.21,   3.97
200309,   6.17,   1.65,   0.63,  -1.05,  -1.76,  -1.19
200310,  10.23,   7.59,   8.12,   8.06,   7.06,   8.11
200311,   4.82,   4.07,   3.25,   2.53,   2.88,   2.58
200312,   3.47,   3.81,   3.14,   5.13,   4.01,   1.95
200401,  13.31,   5.64,   4.26,   4.37,   1.48,   2.46
200402,  -0.51,   1.95,   0.98,   0.93,   2.42,   3.34
200403,  -0.22,   0.69,   0.78,  -0.12,  -0.76,   0.18
200404,  -4.69,  -2.39,  -2.43,  -4.00,  -2.17,  -2.11
200405,  -0.86,   0.13,  -0.50,   2.81,   1.38,   1.95
200406,   2.06,   3.50,   2.89,   2.58,   2.69,   1.72
200407,  -8.06,  -4.80,  -7.52,  -6.08,  -3.81,  -4.99
200408,  -2.08,  -0.89,  -1.51,  -1.92,   0.25,  -0.55
200409,   3.48,   4.09,   5.44,   2.47,   2.82,   4.02
200410,   1.28,   2.23,   2.01,   3.27,   2.15,   2.17
200411,  10.79,   7.58,   9.14,   6.72,   5.85,   6.11
200412,   8.34,   4.74,   5.75,   3.65,   3.93,   4.82
200501,  -4.35,  -2.52,  -4.05,  -4.51,  -1.63,  -2.45
200502,   0.66,   0.71,   0.82,   2.82,   2.48,   1.75
200503,  -3.82,  -2.58,  -3.66,  -1.67,  -0.78,  -1.34
200504,  -7.70,  -4.78,  -5.79,  -4.06,  -2.83,  -3.77
200505,   4.91,   4.48,   5.40,   5.83,   4.32,   5.85
200506,   3.01,   3.29,   4.79,   1.71,   1.83,   2.29
200507,   6.28,   6.60,   7.73,   4.16,   5.00,   5.99
200508,  -0.46,  -1.28,  -1.74,  -0.99,  -0.29,  -1.61
200509,   1.00,   0.39,   0.46,   1.15,   0.18,   1.51
200510,  -4.39,  -2.52,  -3.27,  -3.13,  -2.10,  -2.09
200511,   2.83,   2.87,   4.27,   3.53,   4.28,   5.44
