This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 BE/ME portfolios in North_America.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.
200310   6.53   8.55   9.42   6.39   6.81   8.39
200311   5.13   3.79   5.31   2.27   2.78   2.87
200312   2.17   3.24   4.91   2.29   4.44   5.97
200401   4.79   4.77   7.36   1.86   1.27   3.22
200402   0.45   1.93   1.45   2.47   2.06   2.88
200403   0.64   0.64   0.80  -0.18  -0.34  -0.22
200404  -4.77  -4.10  -3.97  -1.58  -3.61  -4.36
200405  -1.63   0.13   0.22   1.43   1.82   2.33
200406   1.24   3.81   3.45   1.43   2.91   3.05
200407  -9.95  -6.15  -3.53  -6.68  -3.45  -2.63
200408  -1.79  -1.26  -0.63  -1.54   0.21   0.29
200409   6.88   5.69   4.99   3.46   4.00   3.89
200410   1.07   2.83   2.28   2.82   2.89   2.09
200411   8.38   9.05   8.19   5.21   6.07   7.22
200412   6.13   4.79   5.09   4.82   3.50   3.37
200501  -4.78  -3.89  -2.31  -2.84  -3.08  -1.57
200502   2.06   2.08   2.74   1.65   3.11   3.07
200503  -5.26  -2.37  -1.63  -1.75  -0.34  -1.06
200504  -7.31  -6.61  -6.06  -4.06  -3.70  -3.58
200505   6.44   5.80   3.38   5.51   4.41   5.01
200506   2.97   4.08   4.10   0.61   2.57   3.23
200507   6.98   7.63   6.05   5.18   5.28   4.70
200508  -1.81   0.21   0.62  -1.15  -0.17   0.27
200509   1.60   2.08   1.69   0.36   1.72   1.75
200510  -4.48  -3.72  -4.30  -1.98  -2.73  -4.32
200511   4.22   4.09   3.34   4.87   4.71   4.11
200512   1.89   1.35   2.10   0.98   1.37   1.27
200601  11.18   9.42   8.49   4.48   4.80   4.49
200602  -0.28   0.64   1.49   0.88  -0.24  -0.82
200603   3.93   4.49   3.89   2.87   2.33   1.26
200604   1.28   1.64   2.71   0.30   1.42   3.05
200605  -7.77  -4.29  -3.08  -4.59  -2.82  -2.16
200606  -2.80  -1.57  -1.11  -0.78  -1.22  -0.01
200607  -3.82  -2.89  -1.80  -3.74  -1.79  -1.12
200608   3.72   2.48   2.15   2.45   2.88   2.53
200609  -1.70  -0.81   0.01   1.52   0.72   1.56
200610   6.09   5.48   4.00   4.62   4.14   3.71
200611   1.39   2.25   1.49   3.00   2.99   3.19
200612   0.65   1.00   2.12  -1.04   0.30   1.40
200701   2.13   1.58   2.59   3.49   2.49   1.88
200702   0.58   0.27   1.51  -0.17   0.49   0.26
200703   0.93   0.40   0.73   1.42   1.55   1.04
200704   3.60   3.47   3.58   4.52   4.50   3.83
200705   1.53   3.54   2.74   5.20   5.09   3.95
200706  -1.01  -0.44  -0.40  -1.35  -0.83  -1.92
200707  -4.57  -3.98  -4.08  -2.23  -2.93  -5.42
200708  -2.19  -2.00  -3.67   0.33   0.37  -1.17
200709   3.96   3.15   2.25   4.61   3.68   2.66
200710   5.29   2.57   1.34   3.35   4.20   1.14
200711 -10.63  -9.18 -10.34  -4.75  -6.36  -6.75
200712  -0.80   0.07  -0.98  -0.96  -0.57  -1.59
200801  -7.79  -6.33  -4.04  -7.06  -5.32  -3.27
200802  -1.38  -0.86   0.49  -1.07  -1.00  -3.46
200803  -4.62  -3.15  -3.17  -2.68  -1.88  -3.39
200804   1.43   3.49   1.62   5.77   6.22   5.20
200805   6.13   4.47   3.91   4.08   4.35   3.21
200806  -7.76  -8.08  -8.02  -7.67  -8.66 -11.56
200807  -0.87  -0.36  -1.19  -1.83  -2.51  -1.87
200808  -0.79   0.62   1.37   0.37   1.69   1.60
200809 -15.35 -12.64 -11.09 -13.96 -13.53 -10.42
200810 -28.10 -23.95 -24.19 -21.94 -21.76 -22.13
200811 -14.22 -13.49 -16.63 -10.75  -8.88 -10.10
200812   7.38   7.36   3.20   3.15   3.47   4.76
200901   0.79   0.27  -1.59  -3.66  -5.00  -9.16
200902  -9.56  -9.68 -12.62  -7.41  -9.95 -13.98
200903  12.96  12.01  11.27   9.15  10.71  11.34
200904  20.42  20.92  22.40  16.69  19.20  22.40
200905  13.30  12.11  14.35   9.32   7.94   9.51
200906   4.45   2.33   0.90  -0.59  -0.65  -0.96
200907   6.52   8.83  10.64   6.98   9.32  11.04
200908   2.73   3.05   8.30   1.89   3.22   6.09
200909   8.93   6.49   9.77   5.52   5.94   6.76
200910  -5.70  -4.44  -4.89  -2.84  -2.94  -5.42
200911   1.76   2.17   3.68   5.38   5.28   6.04
200912   6.44   7.92   7.02   4.22   5.50   4.74
201001  -2.52  -2.39   1.37  -3.30  -3.80  -2.41
201002   3.14   3.61   4.21   3.60   5.01   4.73
201003   7.40   7.32   8.77   6.59   6.73   7.09
201004   5.32   5.24   9.27   2.84   2.38   3.50
201005  -7.39  -6.47  -8.89  -6.90  -6.73  -8.05
201006  -5.10  -5.84  -7.86  -4.47  -5.05  -7.28
201007   6.04   6.48   6.65   6.71   6.79   7.31
201008  -4.81  -5.67  -6.24  -3.54  -4.15  -4.99
201009  13.18  13.17  10.78  11.43  10.58  10.03
201010   4.58   4.99   5.18   3.99   4.04   3.12
201011   2.72   4.25   3.54   2.42   2.27   0.53
201012  10.03   9.11   9.21   5.93   7.10   8.31
201101  -0.33   0.04   3.07   1.96   2.35   1.81
201102   4.44   6.30   5.79   4.14   4.78   4.13
201103   1.61   1.56   0.42   1.72   1.75   0.45
201104   2.70   1.92   1.20   3.79   2.64   2.39
201105  -1.76  -2.40  -3.47  -0.23  -1.32  -1.31
201106  -4.82  -2.61  -2.91  -1.43  -2.11  -2.24
201107  -2.04  -1.84  -1.23  -3.02  -2.68  -3.48
201108  -8.80  -9.54  -9.78  -6.00  -6.48  -7.57
201109 -13.49 -13.62 -11.40  -9.61 -10.84 -10.63
201110  14.56  14.20  11.17  13.67  15.01  13.51
201111  -4.49  -3.31  -2.04  -0.98   0.13  -0.47
201112  -2.61   0.58   0.83  -1.97  -0.36   1.16
201201  11.90   9.55   9.20   8.76   5.76   5.12
201202   3.22   3.24   4.27   4.06   4.31   5.29
201203   0.34   0.95   2.75   1.77   0.01   1.44
201204  -3.21  -2.19  -1.45  -0.62  -0.29  -0.96
201205 -10.50  -8.61  -6.54  -8.04  -8.71  -7.33
201206   4.19   3.10   3.52   1.66   3.20   3.56
201207  -1.72   0.68   0.13  -0.45   1.51   0.23
201208   2.97   4.07   3.51   3.22   3.35   4.06
201209   4.09   4.28   4.40   2.37   2.30   3.12
201210  -4.07  -3.02  -1.73  -2.08  -0.55   0.55
201211  -1.22  -0.62   0.88   2.37   1.46   0.80
201212   0.89   3.20   3.68   1.71   1.98   3.01
201301   5.00   5.37   7.46   6.54   5.24   7.66
201302  -1.51  -1.49  -1.04   0.76   0.88   0.80
201303   3.89   3.07   2.74   4.09   3.80   4.69
201304  -0.75  -3.19  -1.68   1.26   0.41   1.03
201305   4.81   3.77   3.05   2.50   2.49   2.96
201306  -2.61  -2.35  -1.07  -1.59  -2.15  -1.44
201307   7.08   7.57   7.52   7.02   5.84   5.69
201308  -0.21  -1.93  -1.13  -2.20  -2.36  -2.67
201309   5.37   5.51   4.56   5.36   5.06   3.73
201310   0.60   1.63   3.16   3.14   3.44   4.80
201311   5.40   2.49   1.58   2.61   1.85   1.50
201312   1.97   3.00   2.38   3.14   3.29   2.64
201401   3.22  -0.73   0.45  -2.71  -2.28  -3.60
201402   4.93   4.89   5.70   5.51   5.29   5.06
201403  -2.13   0.46   0.68  -1.35   0.25   2.38
201404  -3.76  -2.55  -1.61  -1.78   0.10   0.57
201405  -1.19  -0.28  -0.04   2.31   2.03   1.24
201406   6.30   6.33   4.68   3.42   3.85   4.29
201407  -6.20  -5.91  -3.82  -2.85  -3.11  -3.07
201408   3.32   4.58   2.47   5.95   4.12   3.95
201409  -4.95  -5.83  -7.07  -2.54  -3.83  -5.00
201410   3.88   3.57  -1.25   3.54   1.43   0.21
201411   0.06  -0.92  -1.93   3.43   1.41  -0.63
201412   1.47   2.01   0.26   0.18  -0.29  -0.39
201501  -3.90  -5.74  -5.59  -1.99  -3.50  -4.13
201502   7.86   8.07   6.50   7.18   7.15   6.15
201503   0.25  -0.33  -1.00   0.02  -0.53  -1.87
201504  -0.24   1.14   4.01  -0.04   1.33   3.64
201505   2.54   1.05  -0.53   1.06   0.68  -0.75
201506   2.05  -0.26  -1.04  -1.42  -2.49  -3.06
201507  -2.59  -3.02  -7.66   2.35   0.05  -2.14
201508  -7.61  -4.53  -2.88  -6.93  -5.28  -4.32
201509  -8.84  -5.32  -5.32  -4.22  -4.47  -4.75



  Average Value Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  55.29  41.08  39.60  45.49  21.30  27.99
1992   8.86  15.51  25.41   3.63  10.53  11.82
1993  12.21  20.19  30.33   0.82  15.68  20.19
1994  -5.41  -1.26  -0.42   2.20   0.01  -3.00
1995  35.94  28.32  32.16  37.65  34.30  37.13
1996  13.39  18.56  26.37  22.13  22.60  24.75
1997  10.52  18.91  35.28  29.92  31.16  35.48
1998  -1.13  -3.94  -5.05  42.29   9.13  14.60
1999  49.82  25.75  10.81  28.75  20.57   1.74
2000 -35.23   3.34  23.78 -21.92   2.21  12.65
2001 -12.01   4.03  13.69 -17.58  -9.83  -6.24
2002 -33.20 -19.20  -8.89 -25.05 -18.68 -20.27
2003  55.16  48.51  57.21  24.13  36.11  33.77
2004  14.46  21.55  22.56   7.36  13.80  19.61
2005   4.26  10.40  10.21   4.63   8.07  13.80
2006   8.60  17.88  22.20   9.63  15.82  22.17
2007   6.02   2.30  -3.96  16.12   8.88  -1.21
2008 -46.78 -37.51 -36.17 -35.31 -36.21 -45.22
2009  42.55  41.66  40.58  33.60  29.70  26.70
2010  34.06  34.88  31.89  16.22  18.19  14.06
2011  -8.20  -6.83  -7.27   2.26   4.30  -7.56
2012  13.14  15.30  18.85  14.90  12.16  22.86
2013  36.16  34.08  35.03  32.09  30.30  35.01
2014   5.38   3.93  -0.22  13.94  12.40   8.14



  Average Equal Weighted Returns -- Annual
           Small                 Big
       Low    2      High   Low    2      High
1991  53.56  51.54  47.95  42.96  28.15  39.30
1992  29.99  21.05  40.22  11.16  12.72  16.12
1993  24.90  25.36  42.33   7.88  17.71  20.08
1994  -4.92  -0.90   6.21  -0.62  -1.73  -1.35
1995  37.66  35.55  35.10  31.26  27.57  31.56
1996  13.16  23.70  33.31  12.01  20.00  24.61
1997   6.24  14.92  33.80  16.00  27.78  34.56
1998  -5.20  -5.46  -5.56  17.29  -0.69   3.88
1999  58.46  34.98  26.33  37.76  11.86   6.89
2000 -38.51  -9.17   8.82 -19.01   2.39  24.64
2001   9.36  21.76  35.12 -12.05   2.62   2.52
2002 -30.57 -21.15   6.97 -27.38 -15.99 -16.47
2003  88.60  73.58  82.67  39.85  41.10  48.45
2004  10.41  23.29  27.94  13.73  18.24  22.68
2005   1.26  10.16   9.36   7.04  13.37  13.06
2006  11.08  18.49  21.77   9.93  14.03  18.21
2007  -2.21  -1.31  -5.50  13.72  11.62  -2.68
2008 -52.51 -44.71 -47.32 -44.60 -41.12 -43.27
2009  78.64  77.08  87.54  51.54  56.03  52.61
2010  34.95  36.57  38.85  26.40  26.10  21.66
2011 -16.35 -10.87  -9.97   0.25   0.72  -4.14
2012   5.33  14.36  24.06  14.74  14.47  19.81
2013  32.54  25.32  30.61  37.38  31.11  35.70
2014   4.12   4.83  -2.14  13.27   8.87   4.53



  Number of Firms in Portfolios
              Small                 Big
          Low    2      High   Low    2      High
199007    885    802   1380    271    360    271
199008    882    801   1376    271    360    271
199009    880    798   1373    270    358    271
199010    878    796   1367    270    358    270
199011    875    796   1365    270    358    270
199012    869    793   1362    269    357    268
199101    868    793   1361    268    357    268
199102    864    792   1359    268    357    268
199103    859    790   1357    268    357    267
199104    857    790   1355    268    357    267
199105    857    789   1348    268    357    267
199106    856    789   1346    268    356    267
199107    781    706   1678    269    360    269
199108    780    704   1675    269    359    269
199109    778    703   1673    269    359    269
199110    776    702   1670    268    359    269
199111    776    700   1666    268    359    269
199112    775    699   1661    268    359    269
199201    772    699   1658    268    359    269
199202    770    699   1657    268    359    269
199203    765    698   1656    268    359    269
199204    760    698   1652    268    358    269
199205    755    698   1649    268    358    268
199206    752    697   1646    267    358    268
199207    927    845   1658    295    393    295
199208    925    843   1656    294    393    295
199209    923    842   1655    294    393    295
199210    920    842   1650    294    393    295
199211    916    839   1645    294    392    295
199212    915    838   1643    294    392    295
199301    909    837   1640    294    391    294
199302    903    837   1638    294    391    293
199303    899    837   1635    294    391    293
199304    895    837   1631    294    391    292
199305    893    837   1627    294    391    291
199306    892    833   1625    294    391    291
199307    959    927   1811    345    461    345
199308    959    923   1805    345    461    345
199309    956    920   1803    345    461    344
199310    954    920   1802    345    461    344
199311    952    918   1800    345    460    343
199312    946    915   1795    342    460    342
199401    933    913   1791    341    459    339
199402    926    912   1786    341    458    339
199403    920    911   1781    341    457    338
199404    915    911   1774    341    457    338
199405    910    910   1769    341    457    337
199406    901    908   1764    341    456    336
199407    922   1221   1942    401    535    401
199408    921   1216   1936    401    533    401
199409    918   1212   1927    399    532    401
199410    912   1210   1917    398    530    400
199411    911   1207   1908    397    527    400
199412    909   1202   1893    394    527    400
199501    906   1196   1880    393    526    399
199502    902   1193   1867    392    524    398
199503    902   1187   1859    391    524    397
199504    899   1181   1851    390    521    396
199505    894   1178   1840    388    519    395
199506    892   1175   1834    386    518    393
199507    890   1265   2285    404    541    404
199508    888   1261   2273    403    539    403
199509    888   1256   2262    401    538    402
199510    885   1251   2251    401    534    400
199511    881   1244   2238    400    533    398
199512    879   1236   2225    398    530    395
199601    874   1234   2206    397    529    393
199602    867   1228   2182    395    527    389
199603    862   1224   2165    394    525    388
199604    856   1216   2144    393    522    385
199605    853   1212   2130    391    521    384
199606    850   1205   2116    390    520    383
199607    894   1257   2454    437    581    436
199608    890   1252   2442    433    578    435
199609    886   1242   2426    430    575    434
199610    882   1237   2408    429    573    434
199611    876   1233   2393    428    573    432
199612    873   1229   2379    428    569    432
199701    872   1215   2361    423    564    430
199702    867   1204   2343    420    563    430
199703    856   1192   2329    420    561    430
199704    852   1186   2311    417    559    429
199705    848   1178   2299    416    556    427
199706    839   1168   2286    416    553    424
199707    993   1376   2737    410    548    411
199708    986   1365   2713    406    542    406
199709    975   1354   2688    405    536    399
199710    970   1346   2658    404    532    397
199711    969   1336   2632    402    530    395
199712    962   1326   2614    400    528    393
199801    943   1309   2580    399    526    389
199802    937   1295   2553    398    521    386
199803    924   1284   2525    398    521    382
199804    918   1271   2503    393    518    382
199805    908   1260   2473    393    515    380
199806    899   1249   2450    393    513    377
199807    879   1474   2845    365    479    364
199808    873   1457   2818    364    474    361
199809    866   1444   2791    362    471    358
199810    853   1428   2756    361    465    356
199811    843   1418   2718    360    457    355
199812    833   1413   2694    359    453    353
199901    825   1395   2660    358    448    352
199902    818   1385   2629    355    447    351
199903    813   1372   2597    354    447    350
199904    800   1350   2563    353    444    348
199905    794   1339   2533    353    440    344
199906    791   1316   2509    353    438    342
199907    606   1260   3364    278    374    280
199908    598   1239   3325    275    371    280
199909    589   1227   3273    272    369    277
199910    581   1214   3242    271    367    276
199911    580   1196   3209    268    363    276
199912    571   1181   3163    268    360    272
200001    569   1171   3130    267    358    271
200002    564   1163   3100    266    356    270
200003    557   1145   3072    265    354    269
200004    551   1132   3040    264    352    268
200005    544   1123   3003    264    348    267
200006    540   1107   2974    262    346    263
200007    591   1181   3396    269    363    271
200008    583   1169   3360    269    358    270
200009    574   1161   3320    267    355    266
200010    567   1145   3276    265    355    265
200011    563   1133   3235    263    353    263
200012    556   1120   3190    261    349    256
200101    548   1103   3151    261    349    250
200102    542   1089   3107    260    348    248
200103    537   1078   3075    259    346    246
200104    530   1071   3030    257    344    246
200105    520   1058   2990    256    343    245
200106    514   1045   2954    253    342    244
200107    480   1068   3338    275    367    275
200108    474   1056   3294    274    365    273
200109    473   1047   3245    273    361    272
200110    472   1042   3215    273    361    270
200111    467   1034   3176    272    358    267
200112    462   1029   3135    272    356    267
200201    458   1026   3100    268    355    263
200202    455   1023   3066    265    354    261
200203    452   1016   3032    263    354    258
200204    445   1003   2999    263    352    257
200205    444    994   2964    263    351    257
200206    443    982   2923    263    348    254
200207    632   1007   2737    286    384    285
200208    622   1002   2696    285    383    285
200209    617    994   2672    284    382    284
200210    609    988   2642    284    382    284
200211    606    984   2607    284    381    283
200212    596    978   2591    284    381    282
200301    590    971   2563    284    380    282
200302    583    962   2543    284    379    281
200303    573    958   2517    283    379    281
200304    571    951   2497    283    377    281
200305    569    949   2483    281    376    281
200306    566    947   2467    281    376    280
200307    515   1103   2511    284    379    283
200308    513   1097   2494    283    377    283
200309    511   1093   2470    281    376    283
200310    510   1085   2458    281    376    281
200311    508   1080   2440    280    375    281
200312    508   1075   2423    279    375    281
200401    507   1069   2399    279    375    280
200402    505   1064   2383    279    374    280
200403    500   1057   2365    277    374    279
200404    499   1051   2347    276    372    278
200405    497   1041   2330    274    372    276
200406    497   1032   2309    274    372    276
200407    722   1226   1937    321    428    319
200408    718   1213   1917    319    428    319
200409    717   1206   1907    318    426    318
200410    714   1201   1898    318    424    318
200411    712   1191   1885    318    421    316
200412    703   1182   1867    316    413    312
200501    698   1174   1850    316    412    311
200502    696   1166   1831    316    411    311
200503    695   1164   1809    315    411    311
200504    692   1160   1799    315    408    310
200505    686   1149   1782    314    407    309
200506    681   1141   1764    313    407    309
200507    788   1296   1851    341    454    339
200508    781   1288   1839    337    453    337
200509    778   1283   1827    336    447    335
200510    771   1275   1815    334    447    334
200511    768   1267   1797    334    445    334
200512    765   1262   1780    334    442    333
200601    763   1255   1767    333    438    331
200602    756   1245   1754    332    434    328
200603    752   1237   1739    331    433    325
200604    745   1223   1722    329    430    321
200605    741   1215   1712    328    429    320
200606    733   1208   1701    327    429    316
200607    706   1199   2022    355    473    355
200608    698   1197   2009    354    470    355
200609    691   1192   1995    353    468    355
200610    688   1188   1978    353    467    354
200611    682   1175   1958    351    464    354
200612    679   1167   1939    348    461    349
200701    673   1155   1925    346    458    349
200702    666   1139   1903    346    455    345
200703    663   1129   1893    346    453    345
200704    657   1119   1872    345    450    343
200705    652   1110   1856    344    449    341
200706    651   1099   1837    344    446    340
200707    756   1273   1943    346    462    344
200708    750   1264   1923    345    456    342
200709    743   1253   1900    345    452    339
200710    738   1244   1885    344    446    338
200711    727   1231   1870    340    444    336
200712    716   1221   1848    337    438    333
200801    713   1213   1829    334    437    330
200802    708   1202   1812    333    435    329
200803    703   1194   1787    330    435    329
200804    701   1177   1768    330    433    329
200805    692   1168   1744    329    432    329
200806    685   1162   1731    329    431    327
200807    652   1113   2280    300    403    300
200808    646   1110   2263    299    402    298
200809    635   1099   2238    298    402    294
200810    630   1096   2215    297    401    292
200811    621   1084   2178    295    401    291
200812    615   1076   2158    292    401    289
200901    607   1071   2140    292    400    284
200902    600   1063   2125    291    400    283
200903    593   1058   2107    291    400    282
200904    587   1046   2089    290    400    282
200905    582   1040   2065    290    399    282
200906    580   1033   2043    290    399    282
200907    499    922   2304    281    376    281
200908    494    915   2284    280    376    281
200909    493    910   2273    280    376    280
200910    485    905   2247    280    376    280
200911    478    901   2219    278    374    279
200912    474    898   2192    277    373    278
201001    469    895   2165    276    372    278
201002    462    888   2148    274    372    277
201003    461    883   2129    273    369    277
201004    459    880   2119    273    368    276
201005    458    870   2104    273    367    274
201006    457    866   2085    272    367    274
201007    599    879   1917    304    405    303
201008    595    869   1904    303    401    303
201009    591    861   1893    303    401    301
201010    587    858   1881    300    400    300
201011    579    856   1868    299    399    300
201012    570    851   1842    297    398    298
201101    567    846   1816    297    398    298
201102    564    842   1800    297    397    298
201103    559    837   1783    297    395    296
201104    556    832   1765    296    395    295
201105    552    830   1755    296    394    294
201106    549    823   1740    294    393    293
201107    614    876   1769    310    407    309
201108    612    870   1757    308    407    308
201109    610    866   1749    308    407    307
201110    607    863   1741    307    404    307
201111    605    857   1723    307    404    306
201112    603    853   1714    306    402    306
201201    595    856   1695    304    400    306
201202    591    848   1683    303    400    305
201203    591    849   1683    303    400    305
201204    581    846   1674    302    397    305
201205    579    852   1642    301    399    297
201206    575    834   1644    300    395    300
201207    526    875   1909    284    378    284
201208    524    868   1884    281    375    284
201209    513    858   1855    267    358    272
201210    511    854   1835    266    356    272
201211    510    853   1835    267    356    272
201212    496    855   1800    265    355    272
201301    496    855   1800    265    355    272
201302    496    832   1776    265    350    268
201303    496    832   1776    265    350    268
201304    474    833   1747    264    351    266
201305    477    825   1736    265    349    264
201306    477    825   1736    265    349    264
201307    491    750   1854    269    358    270
201308    489    749   1833    269    355    270
201309    488    751   1823    269    354    270
201310    486    743   1811    267    354    269
201311    480    736   1790    267    353    269
201312    481    732   1769    267    353    268
201401    478    726   1750    267    352    267
201402    473    724   1737    267    351    267
201403    469    715   1721    267    350    267
201404    457    726   1708    266    350    266
201405    455    710   1714    271    353    271
201406    449    710   1701    271    354    271
201407    531    762   1752    286    381    283
201408    527    755   1742    286    381    284
201409    525    753   1722    283    380    283
201410    528    755   1713    281    381    283
201411    530    752   1695    280    381    282
201412    523    749   1705    280    379    282
201501    518    744   1675    278    379    283
201502    509    739   1656    278    375    280
201503    510    735   1642    277    374    280
201504    506    729   1635    274    375    279
201505    503    724   1629    274    374    279
201506    507    722   1619    274    374    279
201507    447    783   1835    275    368    275
201508    446    780   1813    272    367    273
201509    447    776   1801    270    364    273



  Average Firm Size
                       Small                                Big
              Low         2           High        Low         2           High
199007       89.04      123.02       78.87     4130.26     3044.58     2174.49
199008       86.03      119.10       76.20     4094.37     3062.07     2107.78
199009       75.75      104.71       68.19     3746.09     2800.98     1889.30
199010       69.04       96.64       62.69     3541.91     2685.52     1752.19
199011       64.63       91.06       58.74     3553.56     2642.30     1707.79
199012       69.32       96.15       61.60     3783.43     2799.40     1827.55
199101       71.57       99.48       63.61     3908.87     2875.39     1868.97
199102       77.12      106.26       67.95     4106.18     2949.98     1994.16
199103       85.63      117.20       75.39     4442.02     3120.22     2137.12
199104       91.47      122.94       79.78     4608.11     3174.80     2142.82
199105       91.42      123.74       80.72     4601.57     3188.75     2141.91
199106       95.20      129.06       83.43     4776.53     3283.09     2267.00
199107       93.23      135.05       80.36     4189.32     3610.36     2004.48
199108       98.27      138.35       82.35     4450.11     3731.46     2071.92
199109      102.58      142.63       84.79     4604.40     3781.04     2098.15
199110      103.25      143.34       84.08     4491.14     3747.55     2050.03
199111      107.50      148.31       85.93     4579.70     3784.41     2094.47
199112      103.63      141.41       81.68     4479.25     3599.01     1971.92
199201      114.45      149.93       86.30     5119.27     3871.72     2138.42
199202      122.02      159.11       93.87     4980.45     3796.48     2210.24
199203      120.71      161.47       98.65     4966.17     3799.73     2314.52
199204      112.98      157.07       97.49     4803.49     3736.28     2276.47
199205      107.38      152.07       96.03     4805.58     3868.24     2323.93
199206      107.33      151.79       97.41     4848.58     3883.84     2308.78
199207       96.06      142.17       79.29     4730.69     3376.69     2433.20
199208       99.76      146.39       81.86     4938.33     3542.59     2473.75
199209       95.80      143.25       80.22     4881.10     3468.90     2350.41
199210       97.16      145.51       80.92     4924.93     3507.58     2339.96
199211      101.99      148.19       81.61     5022.97     3513.13     2331.18
199212      111.69      157.99       85.18     5245.17     3560.34     2411.23
199301      114.47      163.76       88.74     5260.85     3655.67     2452.15
199302      115.60      168.90       93.79     5181.01     3700.19     2546.97
199303      108.37      165.87       95.31     5044.04     3820.29     2614.71
199304      111.12      170.33       99.20     5106.93     3925.21     2692.20
199305      107.63      165.87       97.92     4858.83     3891.62     2672.24
199306      114.97      172.06      101.11     5054.64     3957.44     2708.15
199307      111.91      136.22       91.06     4425.44     3550.40     2485.31
199308      112.57      136.79       92.77     4316.53     3582.13     2498.18
199309      116.42      143.00       96.42     4467.87     3700.58     2582.25
199310      119.82      146.45       98.29     4411.37     3682.20     2581.74
199311      125.39      150.42      101.31     4584.56     3695.87     2591.38
199312      121.83      146.68       98.54     4589.74     3592.25     2536.62
199401      125.36      151.55      101.12     4639.98     3668.81     2596.03
199402      128.23      156.27      105.47     4720.58     3808.44     2699.76
199403      126.63      156.92      104.25     4615.77     3699.56     2592.11
199404      119.04      149.19      100.13     4383.82     3548.94     2474.16
199405      117.54      150.10      101.03     4410.96     3590.57     2506.05
199406      116.18      147.10      101.21     4453.79     3617.14     2538.22
199407      109.18      120.77       79.97     4093.60     3109.12     2014.29
199408      110.57      122.20       81.38     4204.42     3217.78     2074.03
199409      118.20      127.25       84.15     4441.11     3309.36     2154.29
199410      118.99      128.30       84.53     4398.37     3217.66     2080.26
199411      119.92      127.56       83.69     4485.98     3284.75     2085.60
199412      115.45      122.21       79.96     4362.56     3132.58     1984.89
199501      116.59      124.85       80.68     4435.51     3162.06     2002.72
199502      114.60      124.62       80.61     4528.35     3212.91     2064.53
199503      118.22      128.09       83.25     4700.55     3336.91     2152.97
199504      122.79      131.16       84.57     4835.18     3448.89     2174.28
199505      124.83      135.15       87.28     4957.20     3547.66     2241.30
199506      126.26      137.22       89.62     5140.66     3648.03     2352.36
199507      141.14      138.72       91.57     5066.80     3821.92     2464.85
199508      153.80      145.39       95.90     5255.93     3978.13     2536.65
199509      156.71      148.42       99.20     5264.58     3983.38     2603.23
199510      161.59      150.72      101.12     5523.88     4102.34     2703.58
199511      152.50      141.56       97.26     5511.63     4078.85     2648.54
199512      158.84      145.99       99.79     5755.41     4223.52     2753.15
199601      162.63      149.35      101.84     5798.41     4301.72     2782.39
199602      162.54      149.85      102.51     6016.36     4423.21     2862.93
199603      170.56      153.95      104.37     6064.23     4498.31     2889.87
199604      175.55      157.07      107.46     6084.77     4563.84     2907.91
199605      192.02      167.61      112.58     6228.78     4667.86     2909.48
199606      204.84      174.97      118.48     6469.18     4706.59     2958.33
199607      182.73      166.56      109.18     6672.40     3925.23     2910.52
199608      159.13      152.03      103.45     6302.97     3758.25     2803.22
199609      170.62      160.36      108.15     6454.52     3908.89     2902.88
199610      179.47      164.60      111.23     6907.76     4071.87     3006.15
199611      170.49      163.62      113.29     6961.55     4161.85     3173.29
199612      171.62      170.45      117.84     7440.78     4436.68     3413.77
199701      173.34      174.38      119.11     7319.73     4395.61     3364.74
199702      180.86      181.38      123.45     7868.58     4589.18     3514.09
199703      169.47      175.83      124.77     7866.47     4541.75     3605.31
199704      154.75      167.05      121.17     7415.28     4435.13     3428.01
199705      149.90      165.13      120.51     7953.72     4596.68     3554.00
199706      173.40      184.61      130.66     8461.01     4950.21     3744.56
199707      216.19      202.88      134.78     8851.68     5837.76     3849.99
199708      228.30      215.02      141.93     9553.71     6381.24     4166.93
199709      237.36      221.09      144.85     8964.47     6172.39     4034.66
199710      259.16      238.84      155.84     9407.16     6569.83     4297.68
199711      243.76      227.21      151.80     9124.61     6325.39     4208.17
199712      234.10      218.76      150.43     9535.74     6518.82     4327.61
199801      231.19      214.18      154.02     9621.37     6643.21     4534.99
199802      228.97      212.31      151.85     9926.08     6588.15     4504.17
199803      248.44      229.53      162.01    10636.07     7065.61     4866.85
199804      259.15      238.22      169.46    11239.89     7443.92     5176.81
199805      261.48      241.76      172.49    11392.22     7522.26     5237.08
199806      243.39      229.35      166.88    11074.74     7378.88     5200.05
199807      288.65      268.29      164.79    14700.60     7116.24     5795.24
199808      268.48      247.19      152.97    14609.42     6915.38     5632.80
199809      202.43      198.05      124.64    12655.54     5748.52     4671.66
199810      222.71      210.43      130.89    13649.13     5963.28     4862.29
199811      233.23      220.38      135.12    14755.68     6333.74     5226.80
199812      255.69      232.04      141.95    15907.32     6602.67     5359.03
